scientificName,scientificNameAuthorship,subtaxonAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,superfamily,family,subfamily,tribe,genus,specificEpithet,hybrid,subspecies,variety,establishmentMeans,provincialStatus,nationalStatus,firstReported,firstReportedBy,firstReportedSource,firstReportedCollectionNumber,firstReportedGBIF,lastReported,lastReportedBy,lastReportedSource,lastReportedCollectionNumber,lastReportedGBIF,recordCount,reportingStatus,iNatObservationStatus,notes,ID,statsCode
Sorbus sitchensis var. sitchensis,M. Roem.,,Sitka mountain ash,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Sorbus,Sorbus sitchensis,,,sitchensis,native,S5 (2000),,1997-07-13,Gerald B. Straley,UBC,V226166,,2019-08-03,christinaparkin,iNaturalist,https://www.inaturalist.org/observations/30139627,,,confirmed,observed,,48545,VAS
Centaurea stoebe,Lam.,,spotted knapweed,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Carduoideae,,Centaurea,Centaurea stoebe,,,,exotic,SNA (2019),,,,,,,2019-08-04,jocl,iNaturalist,https://www.inaturalist.org/observations/30198483,,,new 2019,observed,iNat: needs i.d.,76214,VAS
Lathyrus sylvestris,L.,,narrow-leaved everlasting-pea,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Faboideae,,Lathyrus,Lathyrus sylvestris,,,,exotic,SNA (2019),,,,,,,2019-08-11,Ben Keen,iNaturalist,https://www.inaturalist.org/observations/30648550,,,new 2019,observed,,82740,VAS
Verbascum phlomoides,L.,,orange mullein,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Scrophulariaceae,,,Verbascum,Verbascum phlomoides,,,,exotic,SNA (2019),,,,,,,2019-08-11,Ben Keen,iNaturalist,https://www.inaturalist.org/observations/30648666,,,new 2019,observed,,170140,VAS
Achillea filipendulina,Lam.,,fern-leaf yarrow,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Achillea,Achillea filipendulina,,,,exotic,SNA (2019),,,,,,,2019-08-11,Ben Keen,iNaturalist,https://www.inaturalist.org/observations/30648893,,,new 2019,observed,,157924,VAS
Persicaria maculosa,Gray,,spotted lady's thumb,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Polygonaceae,Polygonoideae,,Persicaria,Persicaria maculosa,,,,exotic,SNA (2019),,,,,,,2019-08-16,Ben Keen,iNaturalist,https://www.inaturalist.org/observations/30969189,,,new 2019,observed,,56166,VAS
Sisymbrium officinale,(L.) Scop.,,hedge mustard,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,,,Sisymbrium,Sisymbrium officinale,,,,exotic,SNA (2019),,,,,,,2019-08-17,Ben Keen,iNaturalist,https://www.inaturalist.org/observations/31010728,,,new 2019,observed,,53266,VAS
Utricularia gibba,L.,,humped bladderwort,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Lentibulariaceae,,,Utricularia,Utricularia gibba,,,,native,S4 (2019),,,,,,,2019-08-17,Ben Keen,iNaturalist,https://www.inaturalist.org/observations/31020692,,,new 2019,observed,,79464,VAS
Scutellaria lateriflora,L.,,side-flowering skullcap,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Lamiaceae,Scutellarioideae,,Scutellaria,Scutellaria lateriflora,,,,exotic,SNA (2019),,,,,,,2019-08-17,Ben Keen,iNaturalist,https://www.inaturalist.org/observations/31020809,,,new 2019,observed,,79017,VAS
Polygonum aviculare,L.,,prostrate knotweed,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Polygonaceae,Polygonoideae,,Polygonum,Polygonum aviculare,,,,exotic,SNA (2019),,,,,,,2019-08-17,Ben Keen,iNaturalist,https://www.inaturalist.org/observations/31021425,,,new 2019,observed,,78678,VAS
Cymbalaria muralis,"G. Gaertn., B. Mey. & Scherb.",,ivy-leaved toadflax,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Plantaginaceae,,,Cymbalaria,Cymbalaria muralis,,,,exotic,SNA (2001),,,,,,,2019-08-17,Ben Keen,iNaturalist,https://www.inaturalist.org/observations/31025545,,,new 2019,observed,,55727,VAS
Eschscholzia californica,Cham.,,California poppy,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Papaveraceae,Papaveroideae,,Eschscholzia,Eschscholzia californica,,,,exotic,SNA (2000),,2015-12-30,Frank Lomer,UBC,V247103,,2019-08-18,Ben Keen,iNaturalist,https://www.inaturalist.org/observations/31071238,,,confirmed,observed,,48225,VAS
Rudbeckia hirta,L.,,black-eyed susan,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Rudbeckia,Rudbeckia hirta,,,,exotic,SNA (2019),,,,,,,2019-08-18,Ben Keen,iNaturalist,https://www.inaturalist.org/observations/31071283,,,new 2019,observed,,62741,VAS
Pulsatilla occidentalis,(S. Watson) Freyn,,western anemone,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Pulsatilla,Pulsatilla occidentalis,,,,native,S5 (2015),,1913-08-14,W. Taylor,UBC,V35990,,2019-08-18,kelseytikka,iNaturalist,https://www.inaturalist.org/observations/31101326,,,confirmed,observed,"UBC:  Garibaldi PP, historical record Anemone occidentalis",75443,VAS
Echinochloa crus-galli,(L.) P. Beauv.,,barnyardgrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Panicoideae,,Echinochloa,Echinochloa crus-galli,,,,exotic,SNA (2019),,,,,,,2019-08-19,Gwen L'Hirondelle,iNaturalist,https://www.inaturalist.org/observations/31242954,,,new 2019,observed,,60283,VAS
Campanula rapunculoides,L.,,creeping bellflower,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Campanulaceae,Campanuloideae,,Campanula,Campanula rapunculoides,,,,exotic,SNA (2019),,,,,,,2019-08-19,Gwen L'Hirondelle,iNaturalist,https://www.inaturalist.org/observations/31244757,,,new 2019,observed,,85321,VAS
Crocosmia × crocosmiiflora,(Lemoine) N.E. Br.,,montbretia,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Iridaceae,Crocoideae,,Crocosmia,Crocosmia ,Crocosmia × crocosmiiflora,,,exotic,SNA (2001),,,,,,,2019-08-21,Ben Keen,iNaturalist,https://www.inaturalist.org/observations/31271406,,,new 2019,observed,,181465,VAS
Eleocharis obtusa,(Willd.) Schult.,,blunt spikerush,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Eleocharis,Eleocharis obtusa,,,,native,S5 (2019),,,,,,,2019-08-21,Ben Keen,iNaturalist,https://www.inaturalist.org/observations/31272142,,,new 2019,observed,iNat: needs i.d.,76779,VAS
Eutrochium maculatum var. bruneri,(L.) E.E.Lamont,(A.Gray) E.E.Lamont,Joe-pye weed,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Eutrochium, maculatum,,,bruneri,unknown,SU (2019),,,,,,,2019-08-21,Ben Keen,iNaturalist,https://www.inaturalist.org/observations/31272214,,,new 2019,observed,,1197972,VAS
Bidens cernua,L.,,nodding beggarticks,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Bidens,Bidens cernua,,,,native,S5 (2015),,,,,,,2016-08-19,Judith Holm,iNaturalist,https://www.inaturalist.org/observations/31376086,,,new 2016,observed,,75765,VAS
Salix commutata,Bebb,,undergreen willow,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,Salicaceae,,,Salix,Salix commutata,,,,native,S5 (2015),,1913-08-00,John Davidson,UBC,V62895,,2018-08-29,Judith Holm,iNaturalist,https://www.inaturalist.org/observations/31387011,,,confirmed,observed,UBC:  Garibaldi,168327,VAS
Callitriche palustris,L.,,narrow-fruited water-starwort,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Plantaginaceae,,,Callitriche,Callitriche palustris,,,,native,S5 (2015),,1941-09-06,John W. Eastham,UBC,V7016,,2019-08-20,Judith Holm,iNaturalist,https://www.inaturalist.org/observations/31387531,,,confirmed,observed,iNat: needs i.d.,75937,VAS
Eupatorium cannabinum,L.,,hemp agrimony,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Eupatorium,Eupatorium cannabinum,,,,exotic,SNA (2019),,,,,,,2019-08-24,nickpage,iNaturalist,https://www.inaturalist.org/observations/31453769,,,new 2019,observed,,55976,VAS
Trifolium dubium,Sibth,,lesser hop trefoil,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Faboideae,,Trifolium,Trifolium dubium,,,,exotic,SNA (2019),,,,,,,2019-08-27,Ben Keen,iNaturalist,https://www.inaturalist.org/observations/31649616,,,new 2019,observed,,53313,VAS
Veronica scutellata,L.,,marsh speedwell,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Plantaginaceae,,,Veronica,Veronica scutellata,,,,native,S5 (2015),,,,,,,2019-08-27,Ben Keen,iNaturalist,https://www.inaturalist.org/observations/31649668,,,new 2019,observed,,61112,VAS
Viburnum edule,(Michx.) Raf.,,squashberry,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Dipsacales,,,Viburnaceae,,,Viburnum,Viburnum edule,,,,native,S5 (2019),,,,,,,2019-08-24,kmfret,iNaturalist,https://www.inaturalist.org/observations/31804374,,,new 2019,observed,,79499,VAS
Pinus albicaulis,Engelm.,,whitebark pine,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,Pinaceae,,,Pinus,Pinus albicaulis,,,,native,S2S3 (2013),,1965-07-29,B. Fraser,UBC,V161012,,2019-08-24,kmfret,iNaturalist,https://www.inaturalist.org/observations/31812201,,,confirmed,observed,,68083,VAS
Picea engelmannii,Parry ex Engelm,,Engelmann spruce,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,Pinaceae,,,Picea,Picea engelmannii,,,,native,S5 (2019),,,,,,,2019-08-24,kmfret,iNaturalist,https://www.inaturalist.org/observations/31816526,,,new 2019,observed,iNat: i.d. needs confirmation-interesting observation-location is west of usual range,78582,VAS
Arnica rydbergii,Greene,,subalpine arnica,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Arnica,Arnica rydbergii,,,,native,S5 (2019),,,,,,,2019-08-24,kmfret,iNaturalist,https://www.inaturalist.org/observations/31817915,,,new 2019,observed,,153042,VAS
Sedum acre,L.,,goldmoss stonecrop,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,Crassulaceae,Sempervivoideae,,Sedum,Sedum acre,,,,exotic,SNA (2019),,,,,,,2019-07-02,Peter,iNaturalist,https://www.inaturalist.org/observations/31929140,,,new 2019,observed,,55734,VAS
Antennaria rosea,Greene,,rosy pussytoes,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Antennaria,Antennaria rosea,,,,native,SNR (2015),,1965-08-16,B. Fraser,UBC,V158246,,2019-08-24,lenachiasson,iNaturalist,https://www.inaturalist.org/observations/31968978,,,confirmed,observed,iNat: needs i.d.,53096,VAS
Pedicularis bracteosa,Benth.,,towering lousewort,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Orobanchaceae,,,Pedicularis,Pedicularis bracteosa,,,,native,S5 (2000),,1913-00-00,W. Taylor,UBC,V30030,,2019-08-25,lenachiasson,iNaturalist,https://www.inaturalist.org/observations/31994709,,,confirmed,observed,,49646,VAS
Carex aurea,Nutt.,,golden sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Carex,Carex aurea,,,,native,S5 (2019),,,,,,,2019-08-25,ldietzchiasson,iNaturalist,https://www.inaturalist.org/observations/31997726,,,new 2019,observed,,76017,VAS
Equisetum variegatum,Schleich. ex Weber & Mohr,,variegated horsetail,Plantae,Tracheophyta,,,Polypodiopsida,Equisetidae,,Equisetales,,,Equisetaceae,,,Equisetum,Equisetum variegatum,,,,native,S5 (2020),,2020-07-01,LGL Limited,"LGL Limited, Environmental Research Associates, Sidney, BC",,,2019-08-25,ldietzchiasson,iNaturalist,https://www.inaturalist.org/observations/31997729,,,confirmed,observed,,118784,VAS
Cirsium edule,Nutt.,,edible thistle,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Carduoideae,,Cirsium,Cirsium edule,,,,native,S5 (2019),,,,,,,2019-08-24,kmfret,iNaturalist,https://www.inaturalist.org/observations/32084208,,,new 2019,observed,,143675,VAS
Portulaca oleracea,L.,,common purslane,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Portulacaceae,,,Portulaca,Portulaca oleracea,,,,exotic,SNA (2019),,,,,,,2019-09-04,Ben Keen,iNaturalist,https://www.inaturalist.org/observations/32139848,,,new 2019,observed,,58991,VAS
Luetkea pectinata,(Pursh) Kuntze.,,partridgefoot,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Luetkea,Luetkea pectinata,,,,native,S5 (2015),,1997-07-13,Gerald B. Straley,UBC,V226169,,2019-08-25,kmfret,iNaturalist,https://www.inaturalist.org/observations/32185354,,,confirmed,observed,,77842,VAS
Empetrum nigrum,L.,,black crowberry,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Ericoideae,,Empetrum,Empetrum nigrum,,,,native,S5 (2015),,1961-07-21,E.B. Peterson,UBC,V97767,,2019-08-25,kmfret,iNaturalist,https://www.inaturalist.org/observations/32189126,,,confirmed,observed,,76812,VAS
Epilobium brachycarpum,C. Presl,,panicled willowherb,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,Onagraceae,,,Epilobium,Epilobium brachycarpum,,,,native,S5 (2019),,,,,,,2019-09-06,Ben Keen,iNaturalist,https://www.inaturalist.org/observations/32251436,,,new 2019,observed,,52971,VAS
Digitaria sanguinalis,(L.) Scop.,,hairy crabgrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Panicoideae,,Digitaria,Digitaria sanguinalis,,,,exotic,SNA (2019),,,,,,,2019-09-06,Ben Keen,iNaturalist,https://www.inaturalist.org/observations/32251482,,,new 2019,observed,iNat: needs i.d.,51633,VAS
Securigera varia,L.,,purple crownvetch,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Faboideae,,Securigera,Securigera varia,,,,exotic,SNA (2001),,,,,,,2019-09-08,Ben Keen,iNaturalist,https://www.inaturalist.org/observations/32379621,,,new 2019,observed,,127186,VAS
Agrostis mertensii,Trin.,,Arctic bentgrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,,Agrostis,Agrostis mertensii,,,,native,S5 (2015),,1941-07-28,Vernon C. Brink,UBC,V95858,,2019-09-10,Judith Holm,iNaturalist,https://www.inaturalist.org/observations/32594203,,,confirmed,observed,iNat: needs i.d.,158138,VAS
Carex scirpoidea,Michaux,,canadian single-spike sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Carex,Carex scirpoidea,,,,native,S4 (2000),,,,,,,2013-09-08,Judith Holm,iNaturalist,https://www.inaturalist.org/observations/32725312,,,new 2013,observed,iNat: needs i.d.,234898,VAS
Aegopodium podagraria,L.,,goutweed,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,Apiaceae,Apioideae,,Aegopodium,Aegopodium podagraria,,,,exotic,SNA (2019),,,,,,,2019-09-15,Ben Keen,iNaturalist,https://www.inaturalist.org/observations/32797199,,,new 2019,observed,,51741,VAS
Calamagrostis canadensis,(Michx.) P.Beauv.,,bluejoint reedgrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooidiae,,Calamagrostis,Calamagrostis canadensis,,,,native,S5 (2020),,,,,,,2019-09-20,jckerr7,iNaturalist,https://www.inaturalist.org/observations/33080500,,,new 2019,observed,,75925,VAS
Setaria pumila,(Poir.) Roem. & Shult.,,yellow foxtail,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Panicoideae,,Setaria,Setaria pumila,,,,exotic,SNA (2019),,,,,,,2019-09-21,Ben Keen,iNaturalist,https://www.inaturalist.org/observations/33163939,,,new 2019,observed,iNat: needs i.d.,48688,VAS
Tanacetum parthenium,(L.) Sch. Bip.,,feverfew,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Tanacetum,Tanacetum parthenium,,,,exotic,SNA (2019),,,,,,,2019-09-24,Ben Keen,iNaturalist,https://www.inaturalist.org/observations/33354623,,,new 2019,observed,,54520,VAS
Rubus allegheniensis,(Porter) Porter,,American blackberry,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Rubus,Rubus allegheniensis,,,,exotic,SNA (2017),,2010-09-23,Terry Taylor,UBC,V231523,,2019-10-05,Judith Holm,iNaturalist,https://www.inaturalist.org/observations/33931974,,,reported,observed,iNat: needs i.d. Photos should have included main stem.,82110,VAS
Polygonum paronychia,Cham. & Schltdl.,,beach knotweed,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Polygonaceae,Polygonoideae,,Polygonum,Polygonum paronychia,,,,native,S3 (2019),,,,,,,2019-10-06,Ben Keen,iNaturalist,https://www.inaturalist.org/observations/33975377,,,new 2019,observed,,60734,VAS
Cardamine breweri var. orbicularis,S.Watson,(Greene) Detling,Brewer's bittercress,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,,,Cardamine,Cardamine breweri,,,orbicularis,native,S4S5 (2015),,2001-06-05,Frank Lomer,UBC,V235043,,2019-10-04,Judith Holm,iNaturalist,https://www.inaturalist.org/observations/33995507,,,confirmed,observed,,239738,VAS
Achlys triphylla,(Sm.) DC.,,vanilla leaf,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Berberidaceae,Berberidoideae,,Achlys,Achlys triphylla,,,,native,S5 (2019),,,,,,,2019-05-11,kiahmunn,iNaturalist,https://www.inaturalist.org/observations/34570113,,,new 2019,observed,,75263,VAS
Quercus rubra,L.,,northern red oak,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fagales,,,Fagaceae,,,Quercus,Quercus rubra,,,,exotic,unlisted,,,,,,,2019-11-06,Gwen L'Hirondelle,iNaturalist,https://www.inaturalist.org/observations/36352957,,,new 2019,observed,,49005,VAS
Potamogeton natans,L.,,floating-leaved pondweed,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,Potamogetonaceae,,,Potamogeton,Potamogeton natans,,,,native,S5? (2015),,,,,,,2009-12-28,Ben Keen,iNaturalist,https://www.inaturalist.org/observations/37048406,,,new 2009,observed,,78712,VAS
Lemna minor,"L,",,common duckweed,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,Araceae,Lemnoideae,,Lemna,Lemna minor,,,,native,S5 (2019),,,,,,,2019-12-28,Ben Keen,iNaturalist,https://www.inaturalist.org/observations/37048511,,,new 2019,observed,,54518,VAS
Carex obnupta,L.H. Bailey,,slough sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Carex,Carex obnupta,,,,native,S5 (2019),,,,,,,2019-12-28,Ben Keen,iNaturalist,https://www.inaturalist.org/observations/37048702,,,new 2019,observed,,61000,VAS
Phyllostachys aurea,Rivière & C. Rivière,,fishpole bamboo,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Bambusoideae,,Phyllostachys,Phyllostachys aurea,,,,exotic,unlisted,,,,,,,2020-01-04,Ben Keen,iNaturalist,https://www.inaturalist.org/observations/37285423,,,new 2020,observed,iNat: needs i.d.,78563,VAS
Huperzia miyoshiana,(Makino) Ching,,none,Plantae,Tracheophyta,,,Lycopodiopsida,,,Lycopodiales,,,Lycopodiaceae,Huperzioideae,,Huperzia,Huperzia miyoshiana,,,,native,S4? (2015),,1974-06-07,Charles E. Beil,UBC,V176177,,2015-07-11,Judith Holm,iNaturalist,https://www.inaturalist.org/observations/38247095,,,confirmed,observed,UBC:  Bowen Island,179422,VAS
Symphyotrichum chilense,(Nees) G.L. Nesom,,Pacific aster,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Symphyotrichum,Symphyotrichum chilense,,,,native,S5 (2019),,,,,,,2018-10-20,kebrauckmann,iNaturalist,https://www.inaturalist.org/observations/39213740,,,new 2018,observed,"iNat: needs i.d. S. chilense, S. subspicatum, S. eatonii and now S. novi-belgii are names suggested for what look similar to species in the Squamish Estuary",56861,VAS
Equisetum hyemale ssp. affine,L.,(Engelm.) Calder & Roy L.Taylor,rough horsetail,Plantae,Tracheophyta,,,Polypodiopsida,Equisetidae,,Equisetales,,,Equisetaceae,,,Equisetum,Equisetum hyemale,,affine,,native,S5 (2019),,2020-07-01,LGL Limited,"LGL Limited, Environmental Research Associates, Sidney, BC",,,2020-03-02,Judith Holm,iNaturalist,https://www.inaturalist.org/observations/39553974,,,confirmed,observed,,52673,VAS
Stachys byzantina,K. Koch,,lamb's ears,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Lamiaceae,Lamioideae,,Stachys,Stachys byzantina,,,,exotic,SNA (2019),,,,,,,2019-03-10,Gwen L'Hirondelle,iNaturalist,https://www.inaturalist.org/observations/40795478,,,new 2019,observed,,127480,VAS
Asplenium trichomanes,L.,,maidenhair spleenwort,Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,,,Aspleniaceae,,,Asplenium,Asplenium trichomanes,,,,native,S5 (2020),,2020-07-01,LGL Limited,"LGL Limited, Environmental Research Associates, Sidney, BC",,,2016-10-18,Judith Holm,iNaturalist,https://www.inaturalist.org/observations/41266170,,,confirmed,observed,,75609,VAS
Montia linearis,(Dougl.ex Hook.) Greene,,narrowleaf miner's lettuce,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Montiaceae,,,Montia,Montia linearis,,,,native,S5 (2019),,,,,,,2020-04-05,Ben Keen,iNaturalist,https://www.inaturalist.org/observations/41470191,,,new 2020,observed,,78122,VAS
Dichanthelium sp.,(Hitchc. & Chase) Gould,,rosette grasses,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Panicoideae,,Dichanthelium,Dichanthelium ,,,,,,,,,,,,2020-04-05,Judith Holm,iNaturalist,https://www.inaturalist.org/observations/41484850,,,new 2020,observed,iNat: needs i.d.,128807,VAS
Muscari armeniacum,Leichtlin,,garden grape-hyacinth,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Asparagaceae,Scilloideae,,Muscari,Muscari armeniacum,,,,exotic,SNA,,,,,,,2020-04-10,Ben Keen,iNaturalist,https://www.inaturalist.org/observations/41839372,,,new 2020,observed,,57847,VAS
Veronica arvensis,L.,,corn speedwell,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Plantaginaceae,,,Veronica,Veronica arvensis,,,,exotic,SNA (2019),,,,,,,2020-04-10,Ben Keen,iNaturalist,https://www.inaturalist.org/observations/41844743,,,new 2020,observed,,55748,VAS
Petasites japonicus,(Siebold & Zucc.) Maxim.,,giant butterbur,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Petasites,Petasites japonicus,,,,exotic,SNA (2019),,,,,,,2020-04-10,smcd,iNaturalist,https://www.inaturalist.org/observations/41859722,,,new 2020,observed,,129038,VAS
Ribes sanguineum var. sanguineum,Pursh,,red-flowering currant,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,Grossulariaceae,,,Ribes,Ribes sanguineum,,,sanguineum,native,S5 (2015),,2012-05-02,Erin R. Manton,UBC,V238450,,2016-04-03,Gwen L'Hirondelle,iNaturalist,https://www.inaturalist.org/observations/42058833,,,confirmed,observed,R. sanguineum var sanguineum is the sole variety recorded in B,81349,VAS
Brodiaea coronaria,(Salisb.) Engl,,crown brodiaea,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Asparagaceae,Brodiaeoideae,,Brodiaea,Brodiaea coronaria,,,,native,S3S4 (2015),,1975-07-06,Golden Stanley,RBCM,V083598,,2018-06-18,taylor_justason,iNaturalist,https://www.inaturalist.org/observations/42974970,,,confirmed,observed,RBCM:  Gibsons,57126,VAS
Anemonoides nemorosa,(L.) Holub,,European thimbleweed,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemonoides, Anemonoides nemorosa,,,,exotic,SNA (2019),,,,,,,2020-04-25,barfeen,iNaturalist,https://www.inaturalist.org/observations/43676238,,,new 2020,observed,,950603,VAS
Capnoides sempervirens,(L.) Pers.,,rock harlequin,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Papaveraceae,Fumarioideae,,Capnoides,Capnoides sempervirens,,,,native,S5 (2015),,1974-05-22,John Pinder-Moss,UBC,V156935,,2020-04-26,Judith Holm,iNaturalist,https://www.inaturalist.org/observations/43766815,,,confirmed,observed,,204148,VAS
Prunus avium,L.,,sweet cherry,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Prunus,Prunus avium,,,,exotic,SNA (2001),,,,,,,2020-04-26,Ben Keen,iNaturalist,https://www.inaturalist.org/observations/43766995,,,new 2020,observed,,61964,VAS
Berberis nervosa,Pursh,,dull oregon-grape,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Berberidaceae,Berberidoideae,,Berberis,Berberis nervosa,,,,native,S5 (2000),,1967-06-24,P. Warrinton,LEA,,,2020-04-26,Judith Holm,iNaturalist,https://www.inaturalist.org/observations/43772629,,,confirmed,observed,,75756,VAS
Acer platanoides,L.,,Norway maple,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Sapindales,,,Sapindaceae,,,Acer,Acer platanoides,,,,exotic,SNA (2019),,,,,,,2020-04-26,Ben Keen,iNaturalist,https://www.inaturalist.org/observations/43773795,,,new 2020,observed,,54763,VAS
Eleocharis palustris,(L.) Roem. & Schult.,,common spike-rush,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Eleocharis,Eleocharis palustris,,,,native,S5 (2015),,1980-01-01,,RBCM,V199574,,2015-06-10,Judith Holm,iNaturalist,https://www.inaturalist.org/observations/4377850,,,confirmed,observed,,76782,VAS
