name,node_class,taxon_status,taxon_year,color,size,label
Centaurium erythraea,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Cerastium fontanum,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Cerastium glomeratum,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Chamaenerion angustifolium,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Chenopodium album,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Chimaphila umbellata ssp. umbellata,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Cichorium intybus,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Cinna latifolia,taxon,reported,NA,gray60,1,NA
Circaea alpina ssp. alpina,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Circaea alpina ssp. pacifica,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Cirsium arvense,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Cirsium vulgare,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Clinopodium douglasii,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Collinsia grandiflora,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Collinsia parviflora,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Collomia heterophylla,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Convolvulus arvensis,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Corallorhiza maculata var. occidentalis,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Corallorhiza striata var. striata,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Cornus nuttallii,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Cornus sericea ssp. occidentalis,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Cotoneaster simonsii,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Crassula connata,taxon,reported,NA,gray60,1,NA
Crataegus douglasii,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Crataegus monogyna,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Crepis capillaris,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Cynosurus cristatus,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Cytisus scoparius,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Dactylis glomerata,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Danthonia californica,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Datura stramonium,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Daucus carota,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Daucus pusillus,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Delphinium ajacis,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Delphinium menziesii,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Deschampsia danthonioides,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Dianthus armeria,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Digitalis purpurea,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Distichlis spicata,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Dryopteris expansa,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Dulichium arundinaceum,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Elodea canadensis,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Elymus repens,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Epilobium brachycarpum,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Equisetum arvense,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Equisetum hyemale ssp. affine,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Equisetum telmateia ssp. braunii,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Erigeron canadensis,taxon,reported,NA,gray60,1,NA
Eriocoma lemmonii,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Eriophyllum lanatum var. leucophyllum,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Erodium cicutarium,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Erysimum cheiranthoides,taxon,reported,NA,gray60,1,NA
Erythranthe alsinoides,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Erythronium oregonum,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Eschscholzia californica,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Euphorbia peplus,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Euphrasia nemorosa,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Fallopia convolvulus,taxon,reported,NA,gray60,1,NA
Festuca bromoides,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Festuca myuros,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Festuca occidentalis,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Festuca roemeri var. roemeri,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Festuca subulata,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Festuca subuliflora,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Filago germanica,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Fragaria chiloensis,taxon,reported,NA,gray60,1,NA
Fragaria vesca ssp. bracteata,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Fritillaria affinis,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Galium aparine,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Galium mollugo,taxon,reported,NA,gray60,1,NA
Geranium bicknellii,taxon,reported,NA,gray60,1,NA
Geranium carolinianum,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Geranium dissectum,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Geranium molle,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Geranium pusillum,taxon,reported,NA,gray60,1,NA
Geranium robertianum,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Geum macrophyllum,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Glechoma hederacea,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Glyceria borealis,taxon,reported,NA,gray60,1,NA
Glyceria leptostachya,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Glyceria striata,taxon,reported,NA,gray60,1,NA
Gnaphalium uliginosum,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Graphephorum canescens,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Graphephorum cernuum,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Grindelia squarrosa,taxon,reported,NA,gray60,1,NA
Hedera helix,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Hemitomes congestum,taxon,reported,NA,gray60,1,NA
Heuchera micrantha var. diversifolia,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Hieracium albiflorum,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Holodiscus discolor var. discolor,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Hordeum brachyantherum ssp. brachyantherum,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Hordeum jubatum,taxon,reported,NA,gray60,1,NA
Hordeum murinum ssp. leporinum,taxon,reported,NA,gray60,1,NA
Hypericum anagalloides,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Hypericum calycinum,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Hypericum perforatum,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Hypochaeris glabra,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Hypochaeris radicata,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Ilex aquifolium,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Iris pseudacorus,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Jacobaea vulgaris,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Juncus articulatus,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Juncus balticus,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Juncus bufonius,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Juncus effusus ssp. effusus,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Juncus ensifolius,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Juncus oxymeris,taxon,reported,NA,gray60,1,NA
Juncus tenuis,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Laburnum anagyroides,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Lactuca serriola,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Lathyrus japonicus,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Lathyrus latifolius,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Lathyrus nevadensis var. pilosellus,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Lepidium virginicum ssp. menziesii,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Leptosiphon minimus,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Leymus mollis ssp. mollis,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Lilium columbianum,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Linaria purpurea,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Linnaea borealis ssp. longiflora,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Lithophragma glabrum,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Lolium arundinaceum,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Lolium multiflorum,taxon,reported,NA,gray60,1,NA
Lolium perenne,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Lolium pratense,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Lomatium nudicaule,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Lomatium papilioniferum,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Lomatium utriculatum,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Lonicera ciliosa,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Lonicera hispidula,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Lotus corniculatus,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Lupinus arboreus,taxon,reported,NA,gray60,1,NA
Lupinus bicolor,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Lupinus polycarpus,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Luzula macrantha,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Luzula subsessilis,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Lycopodium clavatum,taxon,reported,NA,gray60,1,NA
Lysimachia arvensis,taxon,reported,NA,gray60,1,NA
Lysimachia latifolia,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Lysimachia maritima,taxon,reported,NA,gray60,1,NA
Madia glomerata,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Madia gracilis,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Madia sativa,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Maianthemum dilatatum,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Maianthemum racemosum ssp. amplexicaule,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Malus domestica,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Malus fusca,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Malva moschata,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Malva neglecta,taxon,reported,NA,gray60,1,NA
Matricaria discoidea,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Meconella oregana,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Medicago lupulina,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Medicago sativa ssp. sativa,taxon,reported,NA,gray60,1,NA
Melilotus albus,taxon,reported,NA,gray60,1,NA
Melissa officinalis,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Mentha canadensis,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Mentha suaveolens,taxon,reported,NA,gray60,1,NA
Micranthes integrifolia,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Microsteris gracilis,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Monotropa hypopitys,taxon,reported,NA,gray60,1,NA
Monotropa uniflora,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Montia parvifolia,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Mycelis muralis,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Myriophyllum spicatum,taxon,reported,NA,gray60,1,NA
Nasturtium officinale,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Navarretia squarrosa,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Nemophila pedunculata,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Nuttallanthus texanus,taxon,reported,NA,gray60,1,NA
Papaver somniferum,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Paxistima myrsinites,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Persicaria maculosa,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Petasites frigidus var. palmatus,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Petasites japonicus,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Phacelia linearis,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Phalaris arundinacea,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Philadelphus lewisii,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Phleum pratense,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Phragmites australis ssp. australis,taxon,reported,NA,gray60,1,NA
Physocarpus capitatus,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Pinus ponderosa var. ponderosa,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Plagiobothrys tenellus,taxon,reported,NA,gray60,1,NA
Plantago elongata,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Plantago lanceolata,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Plantago major,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Plantago maritima,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Platanthera elegans,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Platanthera elongata,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Platanthera unalascensis,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Plectritis congesta ssp. congesta,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Plectritis macrocera,taxon,reported,NA,gray60,1,NA
Poa annua,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Poa compressa,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Poa nemoralis,taxon,reported,NA,gray60,1,NA
Poa secunda,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Poa trivialis,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Polygonum aviculare,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Polygonum douglasii,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Polygonum fowleri,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Polypogon monspeliensis,taxon,reported,NA,gray60,1,NA
Populus tremuloides,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Populus trichocarpa,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Potamogeton berchtoldii,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Potentilla norvegica,taxon,reported,NA,gray60,1,NA
Primula hendersonii,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Primula pauciflora var. pauciflora,taxon,reported,NA,gray60,1,NA
Prunella vulgaris,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Prunus emarginata,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Pteridium aquilinum ssp. pubescens,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Puccinellia nutkaensis,taxon,reported,NA,gray60,1,NA
Puccinellia pumila,taxon,reported,NA,gray60,1,NA
Pyrola asarifolia,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Pyrola picta,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Ranunculus acris,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Ranunculus aquatilis,taxon,reported,NA,gray60,1,NA
Ranunculus flammula,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Ranunculus occidentalis var. occidentalis,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Ranunculus sardous,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Ranunculus uncinatus,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Raphanus sativus,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Ribes bracteosum,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Ribes divaricatum var. divaricatum,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Ribes sanguineum,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Rorippa palustris ssp. palustris,taxon,reported,NA,gray60,1,NA
Rosa gymnocarpa,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Rosa nutkana ssp. nutkana,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Rosa rubiginosa,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Rubus leucodermis,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Rubus parviflorus,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Rumex acetosella,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Rumex conglomeratus,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Rumex crispus,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Rumex obtusifolius,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Rumex transitorius,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Sagina decumbens ssp. occidentalis,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Sagina procumbens,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Salicornia pacifica,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Salix scouleriana,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Salix sitchensis,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Sambucus racemosa var. arborescens,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Sanicula crassicaulis var. crassicaulis,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Saxifraga cespitosa,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Sceptridium multifidum,taxon,reported,NA,gray60,1,NA
Schoenoplectus acutus,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Secale cereale,taxon,reported,NA,gray60,1,NA
Sedum album,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Sedum lanceolatum var. nesioticum,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Sedum spathulifolium,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Senecio vulgaris,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Silene vulgaris,taxon,reported,NA,gray60,1,NA
Sisymbrium altissimum,taxon,reported,NA,gray60,1,NA
Solanum americanum,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Solanum sarrachoides,taxon,reported,NA,gray60,1,NA
Solidago elongata,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Sonchus arvensis ssp. arvensis,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Sonchus asper,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Sonchus oleraceus,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Spergula arvensis,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Spergularia canadensis var. occidentalis,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Spergularia marina,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Spiranthes romanzoffiana,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Spirodela polyrhiza,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Stachys chamissonis var. cooleyae,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Stellaria media,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Struthiopteris spicant,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Symphoricarpos albus var. laevigatus,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Symphoricarpos mollis,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Symphytum officinale,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Tanacetum vulgare,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Taraxacum erythrospermum agg.,taxon,reported,NA,gray60,1,NA
Tellima grandiflora,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Thlaspi arvense,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Thysanocarpus curvipes,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Tiarella trifoliata var. trifoliata,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Torilis japonica,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Torreyochloa pallida var. pauciflora,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Toxicodendron diversilobum,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Toxicoscordion venenosum,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Tragopogon porrifolius,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Trifolium campestre,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Trifolium dichotomum,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Trifolium dubium,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Trifolium hybridum,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Trifolium incarnatum,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Trifolium microdon,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Trifolium oliganthum,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Trifolium pratense,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Trifolium repens,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Trifolium subterraneum,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Trifolium willdenovii,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Trifolium wormskioldii,taxon,reported,NA,gray60,1,NA
Triglochin concinna var. concinna,taxon,reported,NA,gray60,1,NA
Triglochin maritima,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Triodanis perfoliata,taxon,reported,NA,gray60,1,NA
Triteleia hyacinthina,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Utricularia macrorhiza,taxon,reported,NA,gray60,1,NA
Vaccinium ovatum,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Vaccinium parvifolium,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Verbascum thapsus,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Veronica filiformis,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Veronica serpyllifolia,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Vicia americana,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Vicia cracca,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Vicia gigantea,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Vicia hirsuta,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Vicia sativa,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Vicia villosa var. villosa,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Vinca major,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Vinca minor,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Viola palustris,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Viola sempervirens,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Ceratophyllum echinatum,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Cystopteris fragilis,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Aphyllon purpureum,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Arctostaphylos columbiana,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Camassia leichtlinii ssp. suksdorfii,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Pentagramma triangularis ssp. triangularis,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Polypodium glycyrrhiza,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Rhamphospermum arvense,taxon,reported,NA,gray60,1,NA
Allium cernuum,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Castilleja attenuata,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Potamogeton gramineus,taxon,reported,NA,gray60,1,NA
Juncus supiniformis,taxon,reported,NA,gray60,1,NA
Cardamine hirsuta,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Claytonia parviflora,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Goodyera oblongifolia,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Poa bulbosa,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Taxus brevifolia,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Bromus tectorum,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Idahoa scapigera,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Lathyrus sylvestris,taxon,reported,NA,gray60,1,NA
Pseudognaphalium stramineum,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Sanicula graveolens,taxon,reported,NA,gray60,1,NA
Taraxacum officinale agg.,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Impatiens glandulifera,taxon,reported,NA,gray60,1,NA
Cardamine nuttallii,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Argentina pacifica,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Bromus hordeaceus,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Bromus sterilis,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Puccinellia nuttalliana,taxon,reported,NA,gray60,1,NA
Verbascum phlomoides,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Fumaria officinalis,taxon,reported,NA,gray60,1,NA
Lunaria annua,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Luzula parviflora,taxon,reported,NA,gray60,1,NA
Narcissus cf. pseudonarcissus,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Symphytum × uplandicum,taxon,reported,NA,gray60,1,NA
Bidens amplissima,taxon,reported,NA,gray60,1,NA
Castilleja hispida,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Allium acuminatum,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Calypso bulbosa var. occidentalis,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Claytonia perfoliata,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Crocidium multicaule,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Lithophragma parviflorum,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Montia fontana,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Neottia cordata,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Ribes lobbii,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Anisocarpus madioides,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Cirsium brevistylum,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Deschampsia elongata,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Epilobium ciliatum,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Epilobium minutum,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Erythranthe ptilota,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Galium triflorum,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Holcus lanatus,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Luzula comosa var. laxa,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Madia exigua,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
Melica subulata,taxon,confirmed,NA,#009E73,1.0020942408376963,NA
