from,to,person_name,person_class,edge_class,weight,entry_year
Harvey Janszen,Lepidium virginicum ssp. menziesii,Harvey Janszen,historical,confirmed,1,1981
Harvey Janszen,Leptosiphon minimus,Harvey Janszen,historical,confirmed,1,1982
Harvey Janszen,Leymus mollis ssp. mollis,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Lilium columbianum,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Linaria purpurea,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Linnaea borealis ssp. longiflora,Harvey Janszen,historical,confirmed,1,1979
Harvey Janszen,Lithophragma glabrum,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Lolium arundinaceum,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Lolium multiflorum,Harvey Janszen,historical,reported,1,2001
Harvey Janszen,Lolium perenne,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Lolium pratense,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Lomatium nudicaule,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Lomatium papilioniferum,Harvey Janszen,historical,confirmed,1,1982
Harvey Janszen,Lomatium utriculatum,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Lonicera ciliosa,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Lonicera hispidula,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Lotus corniculatus,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Lupinus arboreus,Harvey Janszen,historical,reported,1,1981
Harvey Janszen,Lupinus bicolor,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Lupinus polycarpus,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Luzula macrantha,Harvey Janszen,historical,confirmed,1,1979
Harvey Janszen,Luzula subsessilis,Harvey Janszen,historical,confirmed,1,1979
Harvey Janszen,Lycopodium clavatum,Harvey Janszen,historical,reported,1,2001
Harvey Janszen,Lysimachia arvensis,Harvey Janszen,historical,reported,1,2001
Harvey Janszen,Lysimachia latifolia,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Lysimachia maritima,Harvey Janszen,historical,reported,1,2001
Harvey Janszen,Madia glomerata,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Madia gracilis,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Madia sativa,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Maianthemum dilatatum,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Maianthemum racemosum ssp. amplexicaule,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Malus domestica,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Malus fusca,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Malva moschata,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Malva neglecta,Harvey Janszen,historical,reported,1,2001
Harvey Janszen,Matricaria discoidea,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Meconella oregana,Harvey Janszen,historical,confirmed,1,1980
Harvey Janszen,Medicago lupulina,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Medicago sativa ssp. sativa,Harvey Janszen,historical,reported,1,2001
Harvey Janszen,Melilotus albus,Harvey Janszen,historical,reported,1,2001
Harvey Janszen,Melissa officinalis,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Mentha canadensis,Harvey Janszen,historical,confirmed,1,1980
Harvey Janszen,Mentha suaveolens,Harvey Janszen,historical,reported,1,2001
Harvey Janszen,Micranthes integrifolia,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Microsteris gracilis,Harvey Janszen,historical,confirmed,1,1982
Harvey Janszen,Monotropa hypopitys,Harvey Janszen,historical,reported,1,2001
Harvey Janszen,Monotropa uniflora,Harvey Janszen,historical,confirmed,1,1979
Harvey Janszen,Montia parvifolia,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Mycelis muralis,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Myriophyllum spicatum,Harvey Janszen,historical,reported,1,1979
Harvey Janszen,Nasturtium officinale,Harvey Janszen,historical,confirmed,1,1979
Harvey Janszen,Navarretia squarrosa,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Nemophila pedunculata,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Nuttallanthus texanus,Harvey Janszen,historical,reported,1,2001
Harvey Janszen,Papaver somniferum,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Paxistima myrsinites,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Persicaria maculosa,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Petasites frigidus var. palmatus,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Petasites japonicus,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Phacelia linearis,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Phalaris arundinacea,Harvey Janszen,historical,confirmed,1,1975
Harvey Janszen,Philadelphus lewisii,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Phleum pratense,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Phragmites australis ssp. australis,Harvey Janszen,historical,reported,1,1981
Harvey Janszen,Physocarpus capitatus,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Pinus ponderosa var. ponderosa,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Plagiobothrys tenellus,Harvey Janszen,historical,reported,1,1980
Harvey Janszen,Plantago elongata,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Plantago lanceolata,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Plantago major,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Plantago maritima,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Platanthera elegans,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Platanthera elongata,Harvey Janszen,historical,confirmed,1,1975
Harvey Janszen,Platanthera unalascensis,Harvey Janszen,historical,confirmed,1,1981
Harvey Janszen,Plectritis congesta ssp. congesta,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Plectritis macrocera,Harvey Janszen,historical,reported,1,2001
Harvey Janszen,Poa annua,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Poa compressa,Harvey Janszen,historical,confirmed,1,1979
Harvey Janszen,Poa nemoralis,Harvey Janszen,historical,reported,1,1984
Harvey Janszen,Poa secunda,Harvey Janszen,historical,confirmed,1,1981
Harvey Janszen,Poa trivialis,Harvey Janszen,historical,confirmed,1,1979
Harvey Janszen,Polygonum aviculare,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Polygonum douglasii,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Polygonum fowleri,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Polypogon monspeliensis,Harvey Janszen,historical,reported,1,2001
Harvey Janszen,Populus tremuloides,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Populus trichocarpa,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Potamogeton berchtoldii,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Potentilla norvegica,Harvey Janszen,historical,reported,1,2001
Harvey Janszen,Primula hendersonii,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Primula pauciflora var. pauciflora,Harvey Janszen,historical,reported,1,1984
Harvey Janszen,Prunella vulgaris,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Prunus emarginata,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Pteridium aquilinum ssp. pubescens,Harvey Janszen,historical,confirmed,1,1980
Harvey Janszen,Puccinellia nutkaensis,Harvey Janszen,historical,reported,1,2001
Harvey Janszen,Puccinellia pumila,Harvey Janszen,historical,reported,1,1979
Harvey Janszen,Pyrola asarifolia,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Pyrola picta,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Ranunculus acris,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Ranunculus aquatilis,Harvey Janszen,historical,reported,1,1979
Harvey Janszen,Ranunculus flammula,Harvey Janszen,historical,confirmed,1,1979
Harvey Janszen,Ranunculus occidentalis var. occidentalis,Harvey Janszen,historical,confirmed,1,1975
Harvey Janszen,Ranunculus sardous,Harvey Janszen,historical,confirmed,1,1982
Harvey Janszen,Ranunculus uncinatus,Harvey Janszen,historical,confirmed,1,1979
Harvey Janszen,Raphanus sativus,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Ribes bracteosum,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Ribes divaricatum var. divaricatum,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Ribes sanguineum,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Rorippa palustris ssp. palustris,Harvey Janszen,historical,reported,1,1982
Harvey Janszen,Rosa gymnocarpa,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Rosa nutkana ssp. nutkana,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Rosa rubiginosa,Harvey Janszen,historical,confirmed,1,1979
Harvey Janszen,Rubus leucodermis,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Rubus parviflorus,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Rumex acetosella,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Rumex conglomeratus,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Rumex crispus,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Rumex obtusifolius,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Rumex transitorius,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Sagina decumbens ssp. occidentalis,Harvey Janszen,historical,confirmed,1,1981
Harvey Janszen,Sagina procumbens,Harvey Janszen,historical,confirmed,1,1979
Harvey Janszen,Salicornia pacifica,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Salix scouleriana,Harvey Janszen,historical,confirmed,1,1980
Harvey Janszen,Salix sitchensis,Harvey Janszen,historical,confirmed,1,1980
Harvey Janszen,Sambucus racemosa var. arborescens,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Sanicula crassicaulis var. crassicaulis,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Saxifraga cespitosa,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Sceptridium multifidum,Harvey Janszen,historical,reported,1,1979
Harvey Janszen,Schoenoplectus acutus,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Secale cereale,Harvey Janszen,historical,reported,1,2001
Harvey Janszen,Sedum album,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Sedum lanceolatum var. nesioticum,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Sedum spathulifolium,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Senecio vulgaris,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Silene vulgaris,Harvey Janszen,historical,reported,1,2001
Harvey Janszen,Sisymbrium altissimum,Harvey Janszen,historical,reported,1,1982
Harvey Janszen,Solanum americanum,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Solanum sarrachoides,Harvey Janszen,historical,reported,1,2001
Harvey Janszen,Solidago elongata,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Sonchus arvensis ssp. arvensis,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Sonchus asper,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Sonchus oleraceus,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Spergula arvensis,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Spergularia canadensis var. occidentalis,Harvey Janszen,historical,confirmed,1,1979
Harvey Janszen,Spergularia marina,Harvey Janszen,historical,confirmed,1,1981
Harvey Janszen,Spiranthes romanzoffiana,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Spirodela polyrhiza,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Stachys chamissonis var. cooleyae,Harvey Janszen,historical,confirmed,1,1980
Harvey Janszen,Stellaria media,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Struthiopteris spicant,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Symphoricarpos albus var. laevigatus,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Symphoricarpos mollis,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Symphytum officinale,Harvey Janszen,historical,confirmed,1,1981
Harvey Janszen,Tanacetum vulgare,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Taraxacum erythrospermum agg.,Harvey Janszen,historical,reported,1,2001
Harvey Janszen,Tellima grandiflora,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Thlaspi arvense,Harvey Janszen,historical,confirmed,1,1979
Harvey Janszen,Thysanocarpus curvipes,Harvey Janszen,historical,confirmed,1,1980
Harvey Janszen,Tiarella trifoliata var. trifoliata,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Torilis japonica,Harvey Janszen,historical,confirmed,1,1976
Harvey Janszen,Torreyochloa pallida var. pauciflora,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Toxicodendron diversilobum,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Toxicoscordion venenosum,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Tragopogon porrifolius,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Trifolium campestre,Harvey Janszen,historical,confirmed,1,1981
Harvey Janszen,Trifolium dichotomum,Harvey Janszen,historical,confirmed,1,1981
Harvey Janszen,Trifolium dubium,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Trifolium hybridum,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Trifolium incarnatum,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Trifolium microdon,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Trifolium oliganthum,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Trifolium pratense,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Trifolium repens,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Trifolium subterraneum,Harvey Janszen,historical,confirmed,1,1981
Harvey Janszen,Trifolium willdenovii,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Trifolium wormskioldii,Harvey Janszen,historical,reported,1,2001
Harvey Janszen,Triglochin concinna var. concinna,Harvey Janszen,historical,reported,1,2001
Harvey Janszen,Triglochin maritima,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Triodanis perfoliata,Harvey Janszen,historical,reported,1,2001
Harvey Janszen,Triteleia hyacinthina,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Utricularia macrorhiza,Harvey Janszen,historical,reported,1,2001
Harvey Janszen,Vaccinium ovatum,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Vaccinium parvifolium,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Verbascum thapsus,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Veronica filiformis,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Veronica serpyllifolia,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Vicia americana,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Vicia cracca,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Vicia gigantea,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Vicia hirsuta,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Vicia sativa,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Vicia villosa var. villosa,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Vinca major,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Vinca minor,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Viola palustris,Harvey Janszen,historical,confirmed,1,2001
Harvey Janszen,Viola sempervirens,Harvey Janszen,historical,confirmed,1,2001
"Harvey Janszen, Jenifer Penny & Charlotte Norris",Ceratophyllum echinatum,"Harvey Janszen, Jenifer Penny & Charlotte Norris",historical,confirmed,1,1996
"Harvey Janszen, Jenifer Penny & Charlotte Norris",Cystopteris fragilis,"Harvey Janszen, Jenifer Penny & Charlotte Norris",historical,confirmed,1,1996
J. A. Calder,Aphyllon purpureum,J. A. Calder,historical,confirmed,1,1961
J. A. Calder,Arctostaphylos columbiana,J. A. Calder,historical,confirmed,1,1961
J. A. Calder,Camassia leichtlinii ssp. suksdorfii,J. A. Calder,historical,confirmed,1,1961
J. A. Calder,Pentagramma triangularis ssp. triangularis,J. A. Calder,historical,confirmed,1,1961
J. A. Calder,Polypodium glycyrrhiza,J. A. Calder,historical,confirmed,1,1961
J. Travis,Rhamphospermum arvense,J. Travis,historical,reported,1,1928
"Jenifer Penny, Charlotte Norris, & Harvey Janszen",Allium cernuum,"Jenifer Penny, Charlotte Norris, & Harvey Janszen",historical,confirmed,1,1996
"Jennifer L. Penny, Charlotte E. Norris, & Harvey Janszen",Castilleja attenuata,"Jennifer L. Penny, Charlotte E. Norris, & Harvey Janszen",historical,confirmed,1,1996
Keith Erickson & S. Gates,Potamogeton gramineus,Keith Erickson & S. Gates,historical,reported,1,2002
Keith Erickson & Steven Gates,Juncus supiniformis,Keith Erickson & Steven Gates,historical,reported,1,2002
Kent Brothers,Cardamine hirsuta,Kent Brothers,historical,confirmed,1,NA
Kent Brothers,Claytonia parviflora,Kent Brothers,historical,confirmed,1,NA
Kent Brothers,Goodyera oblongifolia,Kent Brothers,historical,confirmed,1,NA
Kent Brothers,Poa bulbosa,Kent Brothers,historical,confirmed,1,NA
Kent Brothers,Taxus brevifolia,Kent Brothers,historical,confirmed,1,NA
Leon Pavlick,Bromus tectorum,Leon Pavlick,historical,confirmed,1,1975
Matt Fairbarns,Idahoa scapigera,Matt Fairbarns,historical,confirmed,1,2016
Matt Fairbarns,Lathyrus sylvestris,Matt Fairbarns,historical,reported,1,2016
Matt Fairbarns,Pseudognaphalium stramineum,Matt Fairbarns,historical,confirmed,1,2016
Matt Fairbarns,Sanicula graveolens,Matt Fairbarns,historical,reported,1,2016
Matt Fairbarns,Taraxacum officinale agg.,Matt Fairbarns,historical,confirmed,1,2016
P. F. Zika,Impatiens glandulifera,P. F. Zika,historical,reported,1,2004
R. Biggs,Cardamine nuttallii,R. Biggs,historical,confirmed,1,1972
S. Keene,Argentina pacifica,S. Keene,historical,confirmed,1,1974
S. Keene,Bromus hordeaceus,S. Keene,historical,confirmed,1,1974
S. Keene,Bromus sterilis,S. Keene,historical,confirmed,1,1974
T. C. Brayshaw,Puccinellia nuttalliana,T. C. Brayshaw,historical,reported,1,1975
T. M. Taylor,Verbascum phlomoides,T. M. Taylor,historical,confirmed,1,1992
Terry Taylor,Fumaria officinalis,Terry Taylor,historical,reported,1,2012
Terry Taylor,Lunaria annua,Terry Taylor,historical,confirmed,1,2012
Terry Taylor,Luzula parviflora,Terry Taylor,historical,reported,1,2012
Terry Taylor,Narcissus cf. pseudonarcissus,Terry Taylor,historical,confirmed,1,2012
Terry Taylor,Symphytum × uplandicum,Terry Taylor,historical,reported,1,2012
Trudy Chatwin,Bidens amplissima,Trudy Chatwin,historical,reported,1,2012
V. J. Krajina,Castilleja hispida,V. J. Krajina,historical,confirmed,1,1980
W. M. Bird,Allium acuminatum,W. M. Bird,historical,confirmed,1,1958
Wilfred B. Schofield,Calypso bulbosa var. occidentalis,Wilfred B. Schofield,historical,confirmed,1,1974
Wilfred B. Schofield,Claytonia perfoliata,Wilfred B. Schofield,historical,confirmed,1,1974
Wilfred B. Schofield,Crocidium multicaule,Wilfred B. Schofield,historical,confirmed,1,1974
Wilfred B. Schofield,Lithophragma parviflorum,Wilfred B. Schofield,historical,confirmed,1,1974
Wilfred B. Schofield,Montia fontana,Wilfred B. Schofield,historical,confirmed,1,1974
Wilfred B. Schofield,Neottia cordata,Wilfred B. Schofield,historical,confirmed,1,1974
Wilfred B. Schofield,Ribes lobbii,Wilfred B. Schofield,historical,confirmed,1,1974
William J. Crins,Anisocarpus madioides,William J. Crins,historical,confirmed,1,1986
William J. Crins,Cirsium brevistylum,William J. Crins,historical,confirmed,1,1986
William J. Crins,Deschampsia elongata,William J. Crins,historical,confirmed,1,1986
William J. Crins,Epilobium ciliatum,William J. Crins,historical,confirmed,1,1986
William J. Crins,Epilobium minutum,William J. Crins,historical,confirmed,1,1986
William J. Crins,Erythranthe ptilota,William J. Crins,historical,confirmed,1,1986
William J. Crins,Galium triflorum,William J. Crins,historical,confirmed,1,1986
William J. Crins,Holcus lanatus,William J. Crins,historical,confirmed,1,1986
William J. Crins,Luzula comosa var. laxa,William J. Crins,historical,confirmed,1,1986
William J. Crins,Madia exigua,William J. Crins,historical,confirmed,1,1986
William J. Crins,Melica subulata,William J. Crins,historical,confirmed,1,1986
William J. Crins,Nemophila parviflora,William J. Crins,historical,confirmed,1,1986
William J. Crins,Osmorhiza berteroi,William J. Crins,historical,confirmed,1,1986
William J. Crins,Selaginella wallacei,William J. Crins,historical,confirmed,1,1986
William J. Crins,Senecio sylvaticus,William J. Crins,historical,confirmed,1,1986
William J. Crins,Veronica americana,William J. Crins,historical,confirmed,1,1986
William J. Crins,Veronica arvensis,William J. Crins,historical,confirmed,1,1986
William Newcombe,Arabis eschscholtziana,William Newcombe,historical,confirmed,1,1930
William Newcombe,Lepidium ramosissimum,William Newcombe,historical,reported,1,1934
William Newcombe,Turritis glabra,William Newcombe,historical,confirmed,1,1930
Adam Huggins,Acer glabrum var. douglasii,Adam Huggins,contemporary,confirmed,1,2016
Adam Huggins,Aegopodium podagraria,Adam Huggins,contemporary,new,1,2023
Adam Huggins,Allium acuminatum,Adam Huggins,contemporary,confirmed,1,2016
Adam Huggins,Allium cernuum,Adam Huggins,contemporary,confirmed,1,2016
Adam Huggins,Allium vineale,Adam Huggins,contemporary,new,1,2019
Adam Huggins,Alopecurus pratensis,Adam Huggins,contemporary,confirmed,1,2022
Adam Huggins,Arctostaphylos uva-ursi,Adam Huggins,contemporary,confirmed,1,2016
Adam Huggins,Artemisia suksdorfii,Adam Huggins,contemporary,confirmed,1,2016
Adam Huggins,Asplenium trichomanes ssp. trichomanes,Adam Huggins,contemporary,new,1,2016
Adam Huggins,Avena sativa,Adam Huggins,contemporary,confirmed,1,2022
Adam Huggins,Bromus diandrus,Adam Huggins,contemporary,confirmed,1,2022
Adam Huggins,Carex scoparia,Adam Huggins,contemporary,new,1,2022
Adam Huggins,Clematis vitalba,Adam Huggins,contemporary,new,1,2019
Adam Huggins,Echinochloa crus-galli,Adam Huggins,contemporary,new,1,2022
Adam Huggins,Elymus glaucus ssp. glaucus,Adam Huggins,contemporary,confirmed,1,2016
Adam Huggins,Elymus repens,Adam Huggins,contemporary,confirmed,1,2022
Adam Huggins,Empetrum nigrum,Adam Huggins,contemporary,new,1,2016
Adam Huggins,Epilobium brachycarpum,Adam Huggins,contemporary,confirmed,1,2018
Adam Huggins,Epilobium densiflorum,Adam Huggins,contemporary,new,1,2016
Adam Huggins,Festuca roemeri var. roemeri,Adam Huggins,contemporary,confirmed,1,2016
Adam Huggins,Glechoma hederacea,Adam Huggins,contemporary,confirmed,1,2020
Adam Huggins,Grindelia hirsutula,Adam Huggins,contemporary,new,1,2016
Adam Huggins,Juncus balticus,Adam Huggins,contemporary,confirmed,1,2022
Adam Huggins,Malus fusca,Adam Huggins,contemporary,confirmed,1,2016
Adam Huggins,Nymphoides peltata,Adam Huggins,contemporary,new,1,2022
Adam Huggins,Philadelphus lewisii,Adam Huggins,contemporary,confirmed,1,2016
Adam Huggins,Pilosella aurantiaca,Adam Huggins,contemporary,new,1,2016
Adam Huggins,Ribes lobbii,Adam Huggins,contemporary,confirmed,1,2021
Adam Huggins,Salix lasiandra var. lasiandra,Adam Huggins,contemporary,confirmed,1,2016
Adam Huggins,Sambucus cerulea,Adam Huggins,contemporary,new,1,2022
Adam Huggins,Schoenoplectus acutus,Adam Huggins,contemporary,confirmed,1,2016
Adam Huggins,Solanum nigrum,Adam Huggins,contemporary,new,1,2018
Adam Huggins,Solidago lepida,Adam Huggins,contemporary,new,1,2016
Adam Huggins,Sorbus aucuparia,Adam Huggins,contemporary,new,1,2016
Adam Huggins,Stellaria crispa,Adam Huggins,contemporary,confirmed,1,2016
Adam Huggins,Symphyotrichum novi-belgii,Adam Huggins,contemporary,new,1,2020
Adam Huggins,Symphyotrichum subspicatum,Adam Huggins,contemporary,confirmed,1,2020
Adam Huggins,Toxicodendron diversilobum,Adam Huggins,contemporary,confirmed,1,2018
Adam Huggins,Valerianella locusta,Adam Huggins,contemporary,new,1,2020
Adam Huggins & Andrew Simon,Menyanthes trifoliata,Adam Huggins & Andrew Simon,contemporary,new,1,2016
Aimee Pelletier,Euphorbia myrsinites,Aimee Pelletier,contemporary,new,1,2019
Alejandro Huereca Delgado,Sempervivum tectorum,Alejandro Huereca Delgado,contemporary,new,1,2021
Alexander J. Wright,Callitriche heterophylla,Alexander J. Wright,contemporary,confirmed,1,2017
Alexander J. Wright,Hippuris vulgaris,Alexander J. Wright,contemporary,new,1,2017
Alexander J. Wright,Juncus ensifolius,Alexander J. Wright,contemporary,confirmed,1,2017
Alexander J. Wright,Ornithogalum umbellatum,Alexander J. Wright,contemporary,new,1,2017
Alexander J. Wright,Trifolium microcephalum,Alexander J. Wright,contemporary,confirmed,1,2017
Alexander J. Wright,Trifolium microdon,Alexander J. Wright,contemporary,confirmed,1,2017
Alexander J. Wright,Veronica officinalis,Alexander J. Wright,contemporary,new,1,2017
Alexander J. Wright,Viola palustris,Alexander J. Wright,contemporary,confirmed,1,2017
Alexander J. Wright,Wolffia columbiana,Alexander J. Wright,contemporary,confirmed,1,2017
Alexander J. Wright,Yabea microcarpa,Alexander J. Wright,contemporary,confirmed,1,2017
Alexander J. Wright & Andrew Simon,Cirsium brevistylum,Alexander J. Wright & Andrew Simon,contemporary,confirmed,1,2017
Alexander J. Wright & Andrew Simon,Clarkia amoena ssp. lindleyi,Alexander J. Wright & Andrew Simon,contemporary,new,1,2017
Alexander J. Wright & Andrew Simon,Festuca microstachys var. pauciflora,Alexander J. Wright & Andrew Simon,contemporary,confirmed,1,2017
"Alison, Laura and Malcolm Colwell",Abies grandis,"Alison, Laura and Malcolm Colwell",contemporary,confirmed,1,2012
"Alison, Laura and Malcolm Colwell",Arceuthobium douglasii,"Alison, Laura and Malcolm Colwell",contemporary,new,1,2016
"Alison, Laura and Malcolm Colwell",Dryopteris expansa,"Alison, Laura and Malcolm Colwell",contemporary,confirmed,1,2016
"Alison, Laura and Malcolm Colwell",Epipactis helleborine,"Alison, Laura and Malcolm Colwell",contemporary,new,1,2016
"Alison, Laura and Malcolm Colwell",Hyacinthoides hispanica,"Alison, Laura and Malcolm Colwell",contemporary,new,1,2016
"Alison, Laura and Malcolm Colwell",Prunus emarginata,"Alison, Laura and Malcolm Colwell",contemporary,confirmed,1,2012
"Alison, Laura and Malcolm Colwell",Rumex occidentalis,"Alison, Laura and Malcolm Colwell",contemporary,new,1,2016
"Alison, Laura and Malcolm Colwell",Scilla luciliae,"Alison, Laura and Malcolm Colwell",contemporary,new,1,2016
"Alison, Laura and Malcolm Colwell",Thuja plicata,"Alison, Laura and Malcolm Colwell",contemporary,confirmed,1,2012
"Alison, Laura and Malcolm Colwell",Tsuga heterophylla,"Alison, Laura and Malcolm Colwell",contemporary,confirmed,1,2012
