"scientificName","scientificNameAuthorship","subtaxonAuthorship","commonName","kingdom","phylum","subphylum","superclass","class","subclass","superorder","order","suborder","superfamily","family","subfamily","tribe","genus","specificEpithet","hybrid","subspecies","variety","establishmentMeans","provincialStatus","nationalStatus","firstReported","firstReportedBy","firstReportedSource","firstReportedCollectionNumber","firstReportedGBIF","lastReported","lastReportedBy","lastReportedSource","lastReportedCollectionNumber","lastReportedGBIF","recordCount","reportingStatus","iNatObservationStatus","notes","ID","statsCode"
"Ovis canadensis","Shaw, 1804","","bighorn sheep","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Laurasiatheria","Artiodactyla","Ruminantia","","Bovidae","Antilopinae","Caprini","Ovis","canadensis",,"",,"native","S3? (2015)","","1903-10-28","Mackey ; Dippie, George F.","CMN","CMNMA 32241",1804081735,"2024-04-18","barbdoug","iNaturalist","208361437",4851968971,57,"confirmed","observed","",42391,"MAM"
"Pekania pennanti","(Erxleben, 1777)","","fisher","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Laurasiatheria","Carnivora","","","Mustelidae","Guloninae","","Pekania","pennanti",,"",,"native","S3 (2020)","",,,,,,,,,,,1,"reported","unobserved","",453109,"MAM"
"Peromyscus keeni","Rhoads, 1894","","northwestern deer mouse","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Euarchontoglires","Rodentia","Myomorpha","Muroidea","Cricetidae","Neotominae","Reithrodontomyini","Peromyscus","keeni",,"",,"native","S5 (2015)","","1911-07-04","Spreadborough, William","CMN","CMNMA 1599",1804086637,"2021-05-06","Tumtumtree","iNaturalist","77659394",4420958338,131,"confirmed","observed","",44387,"MAM"
"Peromyscus maniculatus","Wagner, 1845","","deer mouse","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Euarchontoglires","Rodentia","Myomorpha","Muroidea","Cricetidae","Neotominae","Reithrodontomyini","Peromyscus","maniculatus",,"",,"native","S5 (2015)","","1889-04-06","Macoun, John","CMN","CMNMA 191",1804093115,"2014-10-21","",,"",3351679300,2877,"confirmed","unobserved","",44396,"MAM"
"Peromyscus sonoriensis","(J. A. Wagner, 1845)","","western deer mouse","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Euarchontoglires","Rodentia","Myomorpha","Muroidea","Cricetidae","Neotominae","Reithrodontomyini","Peromyscus","sonoriensis",,"",,"unlisted","unlisted","","2007-05-26","jamie_fenneman","iNaturalist","156328567",4097007540,"2024-05-30","BC Cartographer","iNaturalist","219338560",4891864958,107,"confirmed","observed","",1431239,"MAM"
"Phenacomys intermedius","Merriam, 1889","","western heather vole","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Euarchontoglires","Rodentia","Myomorpha","Muroidea","Cricetidae","Arvicolinae","Pliophenacomyini","Phenacomys","intermedius",,"",,"native","S5","","1895-08-06","Allan Cyril Brooks","MCZ","BANGS-3599",476844036,"1934-06-30","","MVZ","MVZ:Mamm:65983",1145859560,6,"reported","unobserved","",45714,"MAM"
"Procyon lotor","Linnaeus, 1758","","common raccoon","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Laurasiatheria","Carnivora","","","Procyonidae","","","Procyon","lotor",,"",,"native","S5 (2015)","","1910-04-01","","MVZ","MVZ:Mamm:12467",1145692800,"2024-06-09","nancycklasky","iNaturalist","221684887",4892080781,1359,"confirmed","observed","",41663,"MAM"
"Puma concolor","Linnaeus, 1771","","cougar","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Laurasiatheria","Carnivora","","","Felidae","Felinae","","Puma","concolor",,"",,"native","S4","","1899-12-31","","UMNH","UMNH:Mamm:500",1656064466,"2024-01-15","hamman","iNaturalist","196801697",4512418648,59,"confirmed","observed","",42007,"MAM"
"Rattus norvegicus","Berkenhout, 1769","","brown rat","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Euarchontoglires","Rodentia","Myomorpha","Muroidea","Muridae","Murinae","Rattini","Rattus","norvegicus",,"",,"exotic","S (2020)","","1921-11-28","","UWBM","UWBM:Mamm:18818",1702667079,"2024-06-10","Sophie Dickson-Otty","iNaturalist","221829979",4891811361,115,"confirmed","observed","",44576,"MAM"
"Rattus rattus","Linnaeus, 1758","","black rat","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Euarchontoglires","Rodentia","Myomorpha","Muroidea","Muridae","Murinae","Rattini","Rattus","rattus",,"",,"exotic","S (2020)","","1921-11-24","Racey, K","ROM","2704140104",1211858945,"2024-05-26","Bennett Grappone","iNaturalist","218520491",4872395469,143,"confirmed","observed","",44575,"MAM"
"Scapanus orarius","True, 1896","","coast mole","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Laurasiatheria","Eulipotyphla","Erinaceota","","Talpidae","Scalopinae","Scalopini","Scapanus","orarius",,"",,"native","S4?","","1895-04-15","Allan Cyril Brooks","MCZ","BANGS-3557",476808078,"2024-06-10","Sophie Dickson-Otty","iNaturalist","221833403",4891735790,240,"confirmed","observed","",47007,"MAM"
"Scapanus townsendii","Bachman, 1839","","Townsend's mole","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Laurasiatheria","Eulipotyphla","Erinaceota","","Talpidae","Scalopinae","Scalopini","Scapanus","townsendii",,"",,"native","S1 (2015)","1-E (2005)","1995-03-05","Tim Sheehan","BBM","M016892",1292012066,"2021-02-28","John D Reynolds","iNaturalist","106049168",4046674448,4,"confirmed","observed","",47010,"MAM"
"Sciurus carolinensis","Gmelin, 1788","","eastern grey squirrel","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Euarchontoglires","Rodentia","Sciuromorpha","","Sciuridae","Sciurinae","Sciurini","Sciurus","carolinensis",,"",,"exotic","S (2020)","","1944-11-05","Ian McTaggart Cowan","BBM","M001164",1291996450,"2024-06-11","saintaardvark","iNaturalist","222102805",4891926550,3545,"confirmed","observed","",46017,"MAM"
"Sciurus griseus","Ord, 1818","","western grey squirrel","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Euarchontoglires","Rodentia","Sciuromorpha","","Sciuridae","Sciurinae","Sciurini","Sciurus","griseus",,"",,"unlisted","unlisted","","1978-08-28","33304576","naturgucker","-1933592076",3388580002,"2011-08-09","-1400777240","naturgucker","-92638",2329965452,2,"confirmed","unobserved","",46023,"MAM"
"Sciurus niger","Linnaeus, 1758","","fox squirrel","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Euarchontoglires","Rodentia","Sciuromorpha","","Sciuridae","Sciurinae","Sciurini","Sciurus","niger",,"",,"exotic","S (2020)","","2005-07-23","User 114585",,"OBS.202707086",3727087315,"2024-03-25","stephonorcas","iNaturalist","203927378",4599907766,12,"confirmed","observed","",46020,"MAM"
"Sorex bendirii","Merriam, 1884","","Bendire's shrew","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Laurasiatheria","Eulipotyphla","Erinaceota","","Soricidae","Soricinae","Soricini","Sorex","bendirii",,"",,"native","S2? (2015)","1-E (2003)","1896-05-02","Allan Cyril Brooks","MCZ","BANGS-5526",1849037805,"1978-07-02","Collector(s): Ernest S. Booth; Preparator(s): Ernest S. Booth","UWBM","UWBM:Mamm:71770",1702709873,11,"reported","unobserved","",46446,"MAM"
"Sorex cinereus","Kerr, 1792","","masked shrew","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Laurasiatheria","Eulipotyphla","Erinaceota","","Soricidae","Soricinae","Soricini","Sorex","cinereus",,"",,"native","S5 (2015)","","1895-05-11","Allan Cyril Brooks","MCZ","BANGS-3587",476820925,"2024-05-14","Joshua","iNaturalist","215795478",4867917907,59,"confirmed","observed","",59815,"MAM"
"Sorex monticola","Merriam, 1890","","dusky shrew","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Laurasiatheria","Eulipotyphla","Erinaceota","","Soricidae","Soricinae","Soricini","Sorex","monticola",,"",,"native","S5","","1889-04-14","Macoun, John","CMN","CMNMA 168",1804099645,"1994-01-01","Preparator(s): John R. Demboski","UAM","UAM:Mamm:61318",897071065,351,"reported","unobserved","Includes reports of numerous putative subspecies; currently the BC CDC does not even recognize Sorex monticola; ""there has been disagreement over whether Sorex monticola is distinct from S. vagrans at the species level; most recent studies recognize S. monticola as a distinct species (e.g., Jones et al.1992; Hutterer in Wilson and Reeder 1993, 2005; Smith and Belk 1996).” (IUCN)",46456,"MAM"
"Sorex navigator","(Baird, 1858)","","western water shrew","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Laurasiatheria","Eulipotyphla","Erinaceota","","Soricidae","Soricinae","Soricini","Sorex","navigator",,"",,"native","S5 (2018)","","1916-07-22","Spreadborough, William","CMN","CMNMA 2680",1804079443,"1949-06-22","Kenneth Racey","YPM","YPM MAM 001833",1039520034,21,"reported","unobserved","",1370755,"MAM"
"Sorex palustris","Richardson, 1828","","American water shrew","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Laurasiatheria","Eulipotyphla","Erinaceota","","Soricidae","Soricinae","Soricini","Sorex","palustris",,"",,"native","S2S4 (2015)","","1923-09-03","Racey, K","ROM","2704140063",1211860584,"1998-07-03","Preparator(s): John Rozdilsky","UWBM","UWBM:Mamm:73732",1702711817,7,"reported","unobserved","",46355,"MAM"
"Sorex rohweri","Rausch, Feagin, & Rausch, 2007","","vagrant shrew","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Laurasiatheria","Eulipotyphla","Erinaceota","","Soricidae","Soricinae","Soricini","Sorex","rohweri",,"",,"native","S2?","","1931-08-31","Kenneth Racey","BBM","M006457",1292001587,"2004-05-24","D. Nagorsen  S. Hilton","BBM","M017175",1292012365,2,"confirmed","unobserved","",75088,"MAM"
"Sorex trowbridgii","Baird, 1857","","Trowbridge's shrew","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Laurasiatheria","Eulipotyphla","Erinaceota","","Soricidae","Soricinae","Soricini","Sorex","trowbridgii",,"",,"native","S3 (2015)","","1920-09-12","","UWBM","UWBM:Mamm:18891",1702667115,"2024-02-27","Harry Hill","iNaturalist","200651290",4535650331,17,"confirmed","observed","",46503,"MAM"
"Sorex vagrans","Baird, 1857","","vagrant shrew","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Laurasiatheria","Eulipotyphla","Erinaceota","","Soricidae","Soricinae","Soricini","Sorex","vagrans",,"",,"native","S5","","1893-11-03","William C. Colt","MCZ","BANGS-1832",476808257,"2024-04-29","Dawn Hanna","iNaturalist","212028980",4851875349,2220,"confirmed","observed","Tentatively includes Sorex vagrans vagrans and Sorex vagrans isolatus (Vancouver Island vagrant shrew), though some sources do not recognize the latter subspecies",345876,"MAM"
"Spilogale gracilis","Merriam, 1890","","western spotted skunk","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Laurasiatheria","Carnivora","","","Mephitidae","Mephitinae","","Spilogale","gracilis",,"",,"native","S2S3 (2023)","","1894-12-22","Allan Cyril Brooks","MCZ","BANGS-5544",476827564,"2020-06-24","mbpongrac","iNaturalist","53086007",2818826316,19,"confirmed","observed","",58393,"MAM"
"Sus scrofa","Linnaeus, 1758","","wild boar","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Laurasiatheria","Artiodactyla","Suina","","Suidae","Suinae","Suini","Sus","scrofa",,"",,"exotic","S (2021)","",,,,,,,,,,,1,"reported","unobserved","",42134,"MAM"
"Sylvilagus floridanus","J. A. Allen, 1890","","eastern cottontail","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Euarchontoglires","Lagomorpha","","","Leporidae","","","Sylvilagus","floridanus",,"",,"exotic","S (2020)","","1941-08-04","Collector(s): J. Waskey; Preparator(s): J. Waskey","UWBM","UWBM:Mamm:51266",1702689149,"2024-06-09","BC Cartographer","iNaturalist","221597643",4892146957,1857,"confirmed","observed","",43111,"MAM"
"Synaptomys borealis","Richardson, 1828","","northern bog lemming","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Euarchontoglires","Rodentia","Myomorpha","Muroidea","Cricetidae","Arvicolinae","Lemmini","Synaptomys","borealis",,"",,"native","S5","","1927-08-17","Racey, Kenneth","CMN","CMNMA 11626",1804091484,"1937-09-10","Kenneth Racey","BBM","M005211",1292000402,8,"reported","unobserved","",45760,"MAM"
"Tamiasciurus douglasii","Bachman, 1838","","soft-haired squirrel","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Euarchontoglires","Rodentia","Sciuromorpha","","Sciuridae","Sciurinae","Sciurini","Tamiasciurus","douglasii",,"",,"native","S4S5 (2015)","","1856-02-01","George Suckley","MCZ","4722",476846006,"2024-06-10","nightjar","iNaturalist","221968188",4891921140,1727,"confirmed","observed","",46259,"MAM"
"Tamiasciurus hudsonicus","Erxleben, 1777","","American red squirrel","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Euarchontoglires","Rodentia","Sciuromorpha","","Sciuridae","Sciurinae","Sciurini","Tamiasciurus","hudsonicus",,"",,"native","S5 (2015)","","1909-11-08","Spreadborough, William","CMN","CMNMA 1517",1804085560,"2024-06-06","hannah_mcrorie","iNaturalist","220968215",4892246299,658,"confirmed","observed","",46260,"MAM"
"Urocitellus columbianus","(Ord, 1815)","","Columbian ground squirrel","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Euarchontoglires","Rodentia","Sciuromorpha","","Sciuridae","Xerinae","Marmotini","Urocitellus","columbianus",,"",,"native","S5? (2015)","","2002-08-10","User 326437",,"OBS.305377961",4882058938,"2002-08-14","881932368","naturgucker","-976380426",2330223144,2,"reported","unobserved","",179998,"MAM"
"Ursus americanus","Pallas, 1780","","American black bear","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Laurasiatheria","Carnivora","","","Ursidae","Ursinae","","Ursus","americanus",,"",,"native","S4S5 (2015)","","1909-06-20","","MVZ","MVZ:Mamm:12458",1145692696,"2024-06-10","patkuul","iNaturalist","221965626",4891831756,1126,"confirmed","observed","",41638,"MAM"
"Ursus arctos","Linnaeus, 1758","","grizzly bear","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Laurasiatheria","Carnivora","","","Ursidae","Ursinae","","Ursus","arctos",,"",,"native","S3? (2015)","1-SC (2018)","2005-10-18","hbread","iNaturalist","72691647",3079543257,"2024-06-09","cathal1997","iNaturalist","221757857",4891856810,40,"confirmed","observed","",41641,"MAM"
"Vulpes vulpes","Linnaeus, 1758","","red fox","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Laurasiatheria","Carnivora","","","Canidae","","","Vulpes","vulpes",,"",,"native","S5","","1943-11-07","Robert E. Luscher","BBM","M000790",1291995985,"2024-06-08","Katherine McDermott","iNaturalist","221679817",4892130833,236,"confirmed","observed","",42069,"MAM"
"Zapus hudsonius","Zimmermann, 1780","","meadow jumping mouse","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Euarchontoglires","Rodentia","Myomorpha","Dipodoidea","Zapodidae","","","Zapus","hudsonius",,"",,"native","S5 (2015)","","1937-08-22","Munro, JA","ROM","30599",1211863040,"1937-08-22","Munro, JA","ROM","30599",1211863040,1,"reported","unobserved","",43840,"MAM"
"Zapus princeps","Allen, 1893","","western jumping mouse","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Euarchontoglires","Rodentia","Myomorpha","Dipodoidea","Zapodidae","","","Zapus","princeps",,"",,"native","S5 (2015)","","1935-08-21","Munro, JA","ROM","30596",1211863036,"1935-08-21","Munro, JA","ROM","30596",1211863036,3,"reported","unobserved","",43846,"MAM"
"Zapus trinotatus","Rhoads, 1894","","Pacific jumping mouse","Animalia","Chordata","Vertebrata",,"Mammalia","Theria","Euarchontoglires","Rodentia","Myomorpha","Dipodoidea","Zapodidae","","","Zapus","trinotatus",,"",,"native","S4","","1896-07-15","Allan Cyril Brooks","MCZ","BANGS-4180",476863829,"2024-05-27","Queezergal","iNaturalist","219102937",4875209795,85,"confirmed","observed","",43844,"MAM"
