scientificName,scientificNameAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,variety,subspecies,hybrid,nameStatus,iNaturalistTaxonId,iNaturalistTaxonName,linkName,provincial_status,provincial_status_norm,bc_list,residencyStatus,national_status,national_status_clean,national_status_norm,national_status_check
Athyrium alpestre var. americanum,Butters,American Alpine Lady Fern,Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,Aspleniinae,,,Athyriaceae,,,Athyrium,americanum,,,,unaccepted,117385,Athyrium americanum,Athyrium americanum,S5 (2019),s5,yellow,NA,unknown,unknown,NA,FALSE
Athyrium distentifolium americanum,Tausch ex Opiz,American Alpine Lady Fern,Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,Aspleniinae,,,Athyriaceae,,,Athyrium,americanum,,,,unaccepted,117385,Athyrium americanum,Athyrium americanum,S5 (2015),s5,yellow,NA,,,NA,FALSE
Athyrium distentifolium ssp. americanum,Tausch ex Opiz,American Alpine Lady Fern,Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,Aspleniinae,,,Athyriaceae,,,Athyrium,americanum,,,,unaccepted,117385,Athyrium americanum,Athyrium americanum,S5 (2015),s5,yellow,NA,,,NA,FALSE
Athyrium filix-femina cyclosorum,(l.) roth; (L.) Roth ex Mertens,western lady fern,Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,Aspleniinae,,,Athyriaceae,,,Athyrium,filix-femina,,Athyrium filix-femina cyclosorum,,accepted,61002,Athyrium filix-femina cyclosorum,Athyrium filix-femina cyclosorum; Athyrium filix-femina,S5; S5 (2015),s5,yellow,NA,unknown,unknown,NA,FALSE
Barbarea orthoceras,Ledeb.,American yellowrocket,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,,Brassicaceae,Brassicoideae,Cardamineae,Barbarea,orthoceras,,,,accepted,52976,Barbarea orthoceras,Barbarea orthoceras,S5 (2015),s5,yellow,NA,unknown,unknown,NA,FALSE
Berberis nervosa,Pursh,Cascade Oregon-grape,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Berberidaceae,Berberidoideae,Berberideae,Berberis,nervosa,,,,accepted,75756,Berberis nervosa,Berberis nervosa,S5 (2000),s5,yellow,NA,unknown,unknown,NA,FALSE
Betula papyrifera,Marshall,paper birch,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fagales,,,,Betulaceae,,,Betula,papyrifera,,,,accepted,49883,Betula papyrifera,Betula papyrifera,S4 (2001),s4,yellow,NA,unknown,unknown,NA,FALSE
Betula papyrifera var. commutata,(Regel) Fern.,paper birch,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fagales,,,,Betulaceae,,,Betula,papyrifera,,,,unaccepted,49883,Betula papyrifera,Betula papyrifera,to genus in CDC records,NA,NA,NA,,,NA,FALSE
Bidens frondosa,L.,Devil's Beggarticks,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Asteroideae,Coreopsideae,Bidens,frondosa,,,,accepted,51712,Bidens frondosa,Bidens frondosa,SNA (2001),sna,not-listed,NA,unknown,unknown,NA,FALSE
Botrychium lanceolatum,(Gmel.),lanceleaf moonwort,Plantae,Tracheophyta,,,Polypodiopsida,Ophioglossidae,,Ophioglossales,,,,Ophioglossaceae,Botrychioideae,,Botrychium,lanceolatum,,,,accepted,82554,Botrychium lanceolatum,Botrychium lanceolatum,S4S5 (2019),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Botrychium lanceolatum ssp. lanceolatum,(Gmel.),lanceleaf moonwort,Plantae,Tracheophyta,,,Polypodiopsida,Ophioglossidae,,Ophioglossales,,,,Ophioglossaceae,Botrychioideae,,Botrychium,lanceolatum,,,,unaccepted,82554,Botrychium lanceolatum,Botrychium lanceolatum,S4S5 (2019),s4s5,yellow,NA,,,NA,FALSE
Botrychium multifidum,(S.G. Gmel.) Trevis.,leathery grapefern,Plantae,Tracheophyta,,,Polypodiopsida,Ophioglossidae,,Ophioglossales,,,,Ophioglossaceae,Botrychioideae,,Sceptridium,multifidum,,,,unaccepted,78990,Sceptridium multifidum,Sceptridium multifidum,not in CDC records,NA,NA,NA,unknown,unknown,NA,FALSE
Brodiaea coronaria,(Salisb.) Engl,crown brodiaea,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Brodiaeoideae,,Brodiaea,coronaria,,,,accepted,57126,Brodiaea coronaria,Brodiaea coronaria,S3S4 (2015),s3s4,blue,NA,unknown,unknown,NA,FALSE
Buddleja davidii,Franch.,Butterfly bush,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Scrophulariaceae,,Buddlejeae,Buddleja,davidii,,,,accepted,75916,Buddleja davidii,Buddleja davidii,SNA (2001)   ; SNA (2001),sna,not-listed,NA,unknown,unknown,NA,FALSE
Callitropsis nootkatensis,D. Don,Alaska yellow cedar,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,,Cupressaceae,Cupressoideae,,Callitropsis,nootkatensis,,,,accepted,820904,Callitropsis nootkatensis,Callitropsis nootkatensis,S4 (2015); S4 (2019),s4,yellow,NA,unknown,unknown,NA,FALSE
Caltha leptosepala,DC.,white marsh marigold,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Ranunculaceae,Ranunculoideae,Caltheae,Caltha,leptosepala,,,,accepted,64445,Caltha leptosepala,Caltha leptosepala,S5 (2000),s5,yellow,NA,unknown,unknown,NA,FALSE
Camassia leichtlinii suksdorfii,(Baker) S. Wats.,Suksdorf's Large Camas,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Asparagaceae,Agavoideae,,Camassia,leichtlinii,,Camassia leichtlinii suksdorfii,,accepted,79659,Camassia leichtlinii suksdorfii,Camassia leichtlinii,S4 (2019),s4,yellow,NA,,,NA,FALSE
Campanula rapunculoides,L.,Creeping Bellflower,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Campanulaceae,Campanuloideae,,Campanula,rapunculoides,,,,accepted,85321,Campanula rapunculoides,Campanula rapunculoides,SNA (2019),sna,not-listed,NA,unknown,unknown,NA,FALSE
Capnoides sempervirens,(L.) Pers.,rock harlequin,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Papaveraceae,Fumarioideae,Capnoideae,Capnoides,sempervirens,,,,accepted,204148,Capnoides sempervirens,Capnoides sempervirens,S5 (2015),s5,yellow,NA,unknown,unknown,NA,FALSE
Carex lyngbyei,Hornem.,Lyngbye's sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,lyngbyei,,,,accepted,76076,Carex lyngbyei,Carex lyngbyei,S5 (2015) ; S5 (2015),s5,yellow,NA,unknown,unknown,NA,FALSE
Carex mertensii,Prescott ex Bong.,mertens' sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,mertensii,,,,accepted,76078,Carex mertensii,Carex mertensii,S5 (2015),s5,yellow,NA,unknown,unknown,NA,FALSE
Carex nigricans,C.A. Mey,black alpine sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,nigricans,,,,accepted,76084,Carex nigricans,Carex nigricans,S5 (2015) ; S5 (2015),s5,yellow,NA,unknown,unknown,NA,FALSE
Carex spectabilis,Dewey,showy sedge,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,spectabilis,,,,accepted,76111,Carex spectabilis,Carex spectabilis,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Cassiope mertensiana mertensiana,(Bong.) D. Don,Western Bell-heather,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Cassiopoideae,,Cassiope,mertensiana,,Cassiope mertensiana mertensiana,,accepted,126554,Cassiope mertensiana mertensiana,Cassiope mertensiana,S5 (2019),s5,yellow,NA,,,NA,FALSE
Chamaenerion angustifolium,(L.) Scop.,fireweed,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,,Onagraceae,,,Chamaenerion,angustifolium,,,,accepted,564969,Chamaenerion angustifolium,Chamaenerion angustifolium,S5 (2019),s5,yellow,NA,unknown,unknown,NA,FALSE
Cirsium arvense,(L.) Scop.,creeping thistle,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Carduoideae,Cardueae,Cirsium,arvense,,,,accepted,60132,Cirsium arvense,Cirsium arvense,SNA (2000) ; SNA (2000),sna,not-listed,NA,unknown,unknown,NA,FALSE
Claytonia washingtoniana,(Suksd.) Suksd.,Washington Springbeauty,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Montiaceae,,,Claytonia,washingtoniana,,,,accepted,76392,Claytonia washingtoniana,Claytonia washingtoniana,S2 (2017) ; S2 (2017),s2,red,NA,unknown,unknown,NA,FALSE
Clinopodium douglasii,(Benth.) Kuntze,yerba buena,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Lamiaceae,Nepetoideae,Mentheae,Clinopodium,douglasii,,,,accepted,53203,Clinopodium douglasii,Clinopodium douglasii,S5 (2015),s5,yellow,NA,unknown,unknown,NA,FALSE
Clintonia uniflora,(Menzies ex Schult. & Schult. f.) Kunth,Bride's Bonnet,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Liliales,,,,Liliaceae,Lilioideae,Medeoleae,Clintonia,uniflora,,,,accepted,76401,Clintonia uniflora,Clintonia uniflora,S5 (2015) ; S5 (2015),s5,yellow,NA,unknown,unknown,NA,FALSE
Collinsia parviflora,Lindl.,small-flowered blue-eyed mary,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Plantaginaceae,,Cheloneae,Collinsia,parviflora,,,,accepted,59013,Collinsia parviflora,Collinsia parviflora,S5 (2015),s5,yellow,NA,unknown,unknown,NA,FALSE
Comarum palustre,L.,marsh cinquefoil,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Potentilleae,Comarum,palustre,,,,accepted,62213,Comarum palustre,Comarum palustre,S5 (2019),s5,yellow,NA,unknown,unknown,NA,FALSE
Coptis aspleniifolia,Salisb.,Spleenwortleaf Goldthread,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Ranunculaceae,Coptidoideae,,Coptis,aspleniifolia,,,,accepted,160861,Coptis aspleniifolia,Coptis aspleniifolia,S5 (2015),s5,yellow,NA,unknown,unknown,NA,FALSE
Coptis trifolia,(L.) Salisb.,threeleaf goldthread,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Ranunculaceae,Coptidoideae,,Coptis,trifolia,,,,accepted,126251,Coptis trifolia,Coptis trifolia,S5 (2015),s5,yellow,NA,unknown,unknown,NA,FALSE
Corallorhiza mertensiana,Bong,Pacific coralroot,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Orchidaceae,Epidendroideae,Epidendreae,Corallorhiza,mertensiana,,,,accepted,49444,Corallorhiza mertensiana,Corallorhiza mertensiana,S5 (2015) ; S5 (2015),s5,yellow,NA,unknown,unknown,NA,FALSE
Cornus canadensis,,Canadian bunchberry,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Cornales,,,,Cornaceae,,,Cornus,canadensis,,,,accepted,47192,Cornus canadensis,Cornus canadensis,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Cornus nuttallii,Audubon ex Torr. & A. Gray,Pacific Dogwood,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Cornales,,,,Cornaceae,,,Cornus,nuttallii,,,,accepted,76447,Cornus nuttallii,Cornus nuttallii,S5 (2015),s5,yellow,NA,unknown,unknown,NA,FALSE
Cornus sericea,Michx.,red osier dogwood,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Cornales,,,,Cornaceae,,,Cornus,sericea,,,,accepted,53387,Cornus sericea,Cornus sericea,S5 (2015); S5 (2019),s5,yellow,NA,unknown,unknown,NA,FALSE
Cornus unalaschkensis,Ledeb.,Western Bunchberry,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Cornales,,,,Cornaceae,,,Cornus,unalaschkensis,,,,accepted,1096279,Cornus unalaschkensis,Cornus unalaschkensis,S5 (2015); S5 (2019); S5 (2019),s5,yellow,NA,unknown,unknown,NA,FALSE
Cotoneaster franchetii,Bois,Franchet's cotoneaster,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Cotoneaster,franchetii,,,,accepted,1319212,Cotoneaster franchetii,Cotoneaster franchetii,SNA (2008),sna,not-listed,NA,unknown,unknown,NA,FALSE
Cotoneaster horizontalis,Decne.,Wall cotoneaster,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Cotoneaster,horizontalis,,,,accepted,53771,Cotoneaster horizontalis,Cotoneaster horizontalis,SNA (2001),sna,not-listed,NA,unknown,unknown,NA,FALSE
Cotoneaster salicifolius,Franch.,Willow-leaved Cotoneaster,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Cotoneaster,salicifolius,,,,accepted,337820,Cotoneaster salicifolius,Cotoneaster salicifolius,SNA   ; SNA,sna,not-listed,NA,unknown,unknown,NA,FALSE
Crataegus monogyna monogyna,Jacq.,,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Crataegus,monogyna,,Crataegus monogyna monogyna,,accepted,1642774,Crataegus monogyna monogyna,Crataegus monogyna,SNA,sna,not-listed,NA,,,NA,FALSE
Crepis capillaris,(L.) Wallr.,Smooth hawksbeard,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Cichorioideae,Cichorieae,Crepis,capillaris,,,,accepted,54050,Crepis capillaris,Crepis capillaris,SNA (2001),sna,not-listed,NA,unknown,unknown,NA,FALSE
Cryptogramma acrostichoides,R. Br.,American parsley fern,Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,Pteridineae,,,Pteridaceae,Cryptogrammoideae,,Cryptogramma,acrostichoides,,,,accepted,76536,Cryptogramma acrostichoides,Cryptogramma acrostichoides,S5 (2015),s5,yellow,NA,unknown,unknown,NA,FALSE
Cupressus nootkatensis,D.Don,Alaska yellow cedar,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,,Cupressaceae,Cupressoideae,,Callitropsis,nootkatensis,,,,unaccepted,820904,Callitropsis nootkatensis,Callitropsis nootkatensis,S4 (2019),s4,yellow,NA,,,NA,FALSE
Daphne laureola,L.,Spurge-laurel,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malvales,,,,Thymelaeaceae,,,Daphne,laureola,,,,accepted,127391,Daphne laureola,Daphne laureola,SNA (2001),sna,not-listed,NA,unknown,unknown,NA,FALSE
Dicentra formosa ssp. formosa,(Haw.) Walp.,,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Papaveraceae,Fumarioideae,Dicentreae,Dicentra,formosa,,Dicentra formosa formosa,,accepted,51049,Dicentra formosa formosa,Dicentra formosa formosa; Dicentra formosa,S5 (2019),s5,yellow,NA,unknown,unknown,NA,FALSE
Diphasiastrum sitchense,(Rupr.) Holub,Sitka clubmoss,Plantae,Tracheophyta,,,Lycopodiopsida,,,Lycopodiales,,,,Lycopodiaceae,Lycopodioideae,,Diphasiastrum,sitchense,,,,accepted,204303,Diphasiastrum sitchense,Diphasiastrum sitchense,S5 (2015),s5,yellow,NA,unknown,unknown,NA,FALSE
Drosera rotundifolia,L.,round-leaved sundew,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Droseraceae,,,Drosera,rotundifolia,,,,accepted,52658,Drosera rotundifolia,Drosera rotundifolia,S5 (2015),s5,yellow,NA,unknown,unknown,NA,FALSE
Dryopteris expansa,(C. Presl) Fraser-Jenkins & Jermy,spreading wood fern,Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,Polypodiineae,,,Dryopteridaceae,Dryopteridoideae,,Dryopteris,expansa,,,,accepted,64055,Dryopteris expansa,Dryopteris expansa,S5 (2015),s5,yellow,NA,unknown,unknown,NA,FALSE
Dryopteris filix-mas,(L.) Schott,male fern,Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,Polypodiineae,,,Dryopteridaceae,Dryopteridoideae,,Dryopteris,filix-mas,,,,accepted,76721,Dryopteris filix-mas,Dryopteris filix-mas,S5 (2019),s5,yellow,NA,unknown,unknown,NA,FALSE
Elliottia pyroliflora,(Bong.) S.W. Brim & P.F. Stevens,copperbush,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Ericoideae,Phyllodoceae,Elliottia,pyroliflora,,,,accepted,126553,Elliottia pyroliflora,Elliottia pyroliflora,S5 (2015),s5,yellow,NA,unknown,unknown,NA,FALSE
Epilobium anagallidifolium,Lam.,Pimpernel Willowherb,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,,Onagraceae,,,Epilobium,anagallidifolium,,,,accepted,76826,Epilobium anagallidifolium,Epilobium anagallidifolium,S5 (2015),s5,yellow,NA,unknown,unknown,NA,FALSE
Epilobium luteum,Pursh,yellow willowherb,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,,Onagraceae,,,Epilobium,luteum,,,,accepted,76836,Epilobium luteum,Epilobium luteum,S5 (2015),s5,yellow,NA,unknown,unknown,NA,FALSE
Equisetum arvense,L.,field horsetail,Plantae,Tracheophyta,,,Polypodiopsida,Equisetidae,,Equisetales,,,,Equisetaceae,,,Equisetum,arvense,,,,accepted,52724,Equisetum arvense,Equisetum arvense,S5 (2015),s5,yellow,NA,unknown,unknown,NA,FALSE
Equisetum fluviatile,L.,water horsetail,Plantae,Tracheophyta,,,Polypodiopsida,Equisetidae,,Equisetales,,,,Equisetaceae,,,Equisetum,fluviatile,,,,accepted,47745,Equisetum fluviatile,Equisetum fluviatile,S5 (2019),s5,yellow,NA,unknown,unknown,NA,FALSE
Equisetum hyemale ssp. affine,L.; L. var. affine (Engelm.) A.A. Eaton,western scouringrush,Plantae,Tracheophyta,,,Polypodiopsida,Equisetidae,,Equisetales,,,,Equisetaceae,,,Equisetum,hyemale,,Equisetum hyemale affine,,accepted,53910,Equisetum hyemale affine,Equisetum hyemale affine; Equisetum hyemale,S5 (2019),s5,yellow,NA,,,NA,FALSE
Equisetum telmateia ssp. braunii,Ehrh.; Ehrh. (Milde) Hauke,Braun's Giant Horsetail,Plantae,Tracheophyta,,,Polypodiopsida,Equisetidae,,Equisetales,,,,Equisetaceae,,,Equisetum,telmateia,,Equisetum telmateia braunii,,accepted,57032,Equisetum telmateia braunii,Equisetum telmateia braunii; Equisetum telmateia,S5 (2015),s5,yellow,NA,,,NA,FALSE
Erigeron canadensis,L.,horseweed,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Asteroideae,Astereae,Erigeron,canadensis,,,,accepted,76907,Erigeron canadensis,Erigeron canadensis,S5 (2019) see notes; S5 (2019),s5,yellow,NA,unknown,unknown,NA,FALSE
Erigeron compositus,Pursh,cut-leaf fleabane,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Asteroideae,Astereae,Erigeron,compositus,,,,accepted,76912,Erigeron compositus,Erigeron compositus,S5 (2019),s5,yellow,NA,unknown,unknown,NA,FALSE
Erigeron glacialis glacialis,(Nutt.) A. Nelson; (Nutt.) A.Nelson,Subalpine Fleabane,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Asteroideae,Astereae,Erigeron,glacialis,Erigeron glacialis glacialis,,,accepted,80743,Erigeron glacialis glacialis,Erigeron glacialis glacialis; Erigeron glacialis,S5 (2015),s5,yellow,NA,unknown,unknown,NA,FALSE
Eriophorum angustifolium angustifolium,Honck.,Tall Cotton-grass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Eriophorum,angustifolium,,Eriophorum angustifolium angustifolium,,accepted,127210,Eriophorum angustifolium angustifolium,Eriophorum angustifolium,S5 (2015),s5,yellow,NA,,,NA,FALSE
Eriophyllum lanatum leucophyllum,(Pursh) Forbes,,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Asteroideae,Madieae,Eriophyllum,lanatum,Eriophyllum lanatum leucophyllum,,,accepted,240700,Eriophyllum lanatum leucophyllum,Eriophyllum lanatum,S5 (2015),s5,yellow,NA,,,NA,FALSE
Erythranthe lewisii,(Pursh) G.L. Nesom & N.S. Fraga,Lewis' monkeyflower,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Phrymaceae,,,Erythranthe,lewisii,,,,accepted,777190,Erythranthe lewisii,Erythranthe lewisii,S5 (2015),s5,yellow,NA,unknown,unknown,NA,FALSE
Erythranthe microphylla,(Benth.) G.L. Nesom,Small-leaf Monkeyflower,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Phrymaceae,,,Erythranthe,microphylla,,,,accepted,453717,Erythranthe microphylla,Erythranthe microphylla,S4 (2015) ; S4 (2015),s4,yellow,NA,unknown,unknown,NA,FALSE
Erythronium oregonum,Applegate,giant white fawn lily,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Liliales,,,,Liliaceae,Lilioideae,Lilieae,Erythronium,oregonum,,,,accepted,59520,Erythronium oregonum,Erythronium oregonum,S4 (2019) ; S4 (2019),s4,yellow,NA,unknown,unknown,NA,FALSE
Eschscholzia californica,Cham.,,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Papaveraceae,Papaveroideae,Eschscholzieae,Eschscholzia,californica,,Eschscholzia californica californica,,unaccepted,48224,Eschscholzia californica californica,Eschscholzia californica californica; Eschscholzia californica,SNA (2000),sna,not-listed,NA,unknown,unknown,NA,FALSE
Euphorbia peplus,L.,Petty Spurge,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,,Euphorbiaceae,Euphorbioideae,Euphorbieae,Euphorbia,peplus,,,,accepted,57036,Euphorbia peplus,Euphorbia peplus,SNA (2001),sna,not-listed,NA,unknown,unknown,NA,FALSE
Euthamia graminifolia,(L.) Nutt.,flat-topped goldenrod,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Asteroideae,Astereae,Euthamia,graminifolia,,,,accepted,130989,Euthamia graminifolia,Euthamia graminifolia,S3S4 (2015),s3s4,blue,NA,unknown,unknown,NA,FALSE
Fritillaria affinis,(Shult. & Shult.f.) Sealy,checker lily,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Liliales,,,,Liliaceae,Lilioideae,Lilieae,Fritillaria,affinis,,,,accepted,50618,Fritillaria affinis,Fritillaria affinis,S5 (2000),s5,yellow,NA,unknown,unknown,NA,FALSE
Fritillaria camschatcensis,(L.) Ker Gawl.,Rice root,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Liliales,,,,Liliaceae,Lilioideae,Lilieae,Fritillaria,camschatcensis,,,,accepted,128770,Fritillaria camschatcensis,Fritillaria camschatcensis,S5 (2000),s5,yellow,NA,unknown,unknown,NA,FALSE
Galium triflorum,michx.,fragrant bedstraw,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Gentianales,,,,Rubiaceae,Rubioideae,Rubieae,Galium,triflorum,,,,accepted,53065,Galium triflorum,Galium triflorum,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Gaultheria humifusa,(Graham) Rydb.,alpine wintergreen,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Vaccinioideae,Gaultherieae,Gaultheria,humifusa,,,,accepted,77227,Gaultheria humifusa,Gaultheria humifusa,S4 (2015)  ; S4 (2015),s4,yellow,NA,unknown,unknown,NA,FALSE
Gaultheria ovatifolia,A. Gray,slender wintergreen,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Vaccinioideae,Gaultherieae,Gaultheria,ovatifolia,,,,accepted,77228,Gaultheria ovatifolia,Gaultheria ovatifolia,S4 (2015)  ; S4 (2015),s4,yellow,NA,unknown,unknown,NA,FALSE
Gaultheria shallon,Pursh,salal,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Ericaceae,Vaccinioideae,Gaultherieae,Gaultheria,shallon,,,,accepted,48441,Gaultheria shallon,Gaultheria shallon,S5 (2015),s5,yellow,NA,unknown,unknown,NA,FALSE
Gentiana sceptrum,Griseb.,king's scepter gentian,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Gentianales,,,,Gentianaceae,,Gentianeae,Gentiana,sceptrum,,,,accepted,77244,Gentiana sceptrum,Gentiana sceptrum,S5 (2000),s5,yellow,NA,unknown,unknown,NA,FALSE
Geranium molle,L.,Dove's-foot crane's-bill,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Geraniales,,,,Geraniaceae,,,Geranium,molle,,,,accepted,53076,Geranium molle,Geranium molle,SNA (2001),sna,not-listed,NA,unknown,unknown,NA,FALSE
Goodyera oblongifolia,Raf.,Western Rattlesnake Plantain,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Orchidaceae,Orchidoideae,Cranichideae,Goodyera,oblongifolia,,,,accepted,50719,Goodyera oblongifolia,Goodyera oblongifolia,S5 (2015),s5,yellow,NA,unknown,unknown,NA,FALSE
Grindelia hirsutula,Hook. & Arn.,Hairy Gumweed,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Asteroideae,Astereae,Grindelia,hirsutula,,,,accepted,55364,Grindelia hirsutula,Grindelia hirsutula,S3S4 (2015) ; S3S4 (2015),s3s4,blue,NA,unknown,unknown,NA,FALSE
Gymnocarpium disjunctum,(Rupr.) Ching,Pacific oak fern,Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,Aspleniinae,,,Cystopteridaceae,,,Gymnocarpium,disjunctum,,,,accepted,120491,Gymnocarpium disjunctum,Gymnocarpium disjunctum,S5 (2019),s5,yellow,NA,unknown,unknown,NA,FALSE
Halerpestes cymbalaria,Pursh,Alkali Buttercup,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,,Ranunculaceae,Ranunculoideae,Ranunculeae,Halerpestes,cymbalaria,,,,accepted,941891,Halerpestes cymbalaria,Halerpestes cymbalaria,S5 (2019),s5,yellow,NA,unknown,unknown,NA,FALSE
