scientificName,scientificNameAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,variety,subspecies,hybrid,nameStatus,iNaturalistTaxonId,iNaturalistTaxonName,linkName,provincial_status,provincial_status_norm,bc_list,residencyStatus,national_status,national_status_clean,national_status_norm,national_status_check
Geodercodes latipennis,Casey,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cucujiformia,Curculionoidea,Curculionidae,Entiminae,Peritelini,Geodercodes,latipennis,,,,accepted,455891,Geodercodes latipennis,Geodercodes latipennis,S4S5 (2017),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Harpalini,Bonelli,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Adephaga,,Caraboidea,Carabidae,Harpalinae,Harpalini,,,,,,accepted,334251,Harpalini,Harpalini,genus not in CDC records,NA,NA,NA,,,NA,FALSE
Hellinsia homodactylus,Walker,Plain Plume Moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Pterophoroidea,Pterophoridae,Pterophorinae,Oidaematophorini,Hellinsia,homodactylus,,,,accepted,221048,Hellinsia homodactylus,Hellinsia homodactylus,SNR (2017),snr,not-listed,NA,unknown,unknown,NA,FALSE
Herpetogramma abdominalis,Zeller,Zigzag Herpetogramma Moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Pyraloidea,Crambidae,Spilomelinae,Herpetogrammatini,Herpetogramma,thestealis,,,,unaccepted,146645,Herpetogramma thestealis,Herpetogramma thestealis,genus not in CDC records,NA,NA,NA,unknown,unknown,NA,FALSE
Herpetogramma thestealis,Walker,Zigzag Herpetogramma Moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Pyraloidea,Crambidae,Spilomelinae,Herpetogrammatini,Herpetogramma,thestealis,,,,accepted,146645,Herpetogramma thestealis,Herpetogramma thestealis,genus not in CDC records,NA,NA,NA,,,NA,FALSE
Hydriomena albifasciata,Packard,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Geometroidea,Geometridae,Larentiinae,Hydriomenini,Hydriomena,albifasciata,,,,accepted,344662,Hydriomena albifasciata,Hydriomena albifasciata,S3S5 (2017),s3s5,blue,NA,unknown,unknown,NA,FALSE
Hypogastrura nivicola,Fitch,,Animalia,Arthropoda,Hexapoda,,Entognatha,Collembola,,Poduromorpha,,,Hypogastruroidea,Hypogastruridae,,,Hypogastrura,nivicola,,,,accepted,125613,Hypogastrura nivicola,Hypogastrura nivicola,SU (2019),su,undetermined,NA,unknown,unknown,NA,FALSE
Ipelates latus,Mannerheim,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Staphyliniformia,Staphylinoidea,Agyrtidae,Agyrtinae,,Ipelates,latus,,,,accepted,455078,Ipelates latus,Ipelates latus,S5 (2017),s5,yellow,NA,unknown,unknown,NA,FALSE
Lachninae,Herrich-Schäffer,Giant Aphids,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Sternorrhyncha,Aphidomorpha,Aphidoidea,Aphididae,Lachninae,,,,,,,accepted,357997,Lachninae,Lachninae,,NA,NA,NA,,,NA,FALSE
Leucania dia,Grote,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Noctuoidea,Noctuidae,Noctuinae,Leucaniini,Leucania,dia,,,,accepted,223545,Leucania dia,Leucania dia,S4S5 (2017),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Leucorrhinia intacta,Hagen,Dot-tailed Whiteface,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Odonata,Anisoptera,,Libelluloidea,Libellulidae,,,Leucorrhinia,intacta,,,,accepted,104551,Leucorrhinia intacta,Leucorrhinia intacta,S5 (2015),s5,yellow,NA,unknown,unknown,NA,FALSE
Leucorrhinia proxima,Calvert,Belted Whiteface,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Odonata,Anisoptera,,Libelluloidea,Libellulidae,,,Leucorrhinia,proxima,,,,accepted,104553,Leucorrhinia proxima,Leucorrhinia proxima,S5 (2015),s5,yellow,NA,unknown,unknown,NA,FALSE
Limnephilus moestus,Banks,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Trichoptera,Integripalpia,,Limnephiloidea,Limnephilidae,Limnephilinae,Limnephilini,Limnephilus,moestus,,,,accepted,223734,Limnephilus moestus,Limnephilus moestus,S4S5 (2016),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Nemapogon granella,L.,European grain moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Tineoidea,Tineidae,Nemapogoninae,,Nemapogon,granella,,,,accepted,338579,Nemapogon granella,Nemapogon granella,SNA (2017),sna,not-listed,NA,unknown,unknown,NA,FALSE
Neriene radiata,Walckenaer,Filmy Dome Spider,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Entelegynae,Araneoidea,Linyphiidae,Linyphiinae,,Neriene,radiata,,,,accepted,225815,Neriene radiata,Neriene radiata,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Nycteola columbiana,H. Edwards,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Noctuoidea,Nolidae,Chloephorinae,Sarrothripini,Nycteola,columbiana,,,,accepted,452513,Nycteola columbiana,Nycteola columbiana,S3S4 (2017),s3s4,blue,NA,unknown,unknown,NA,FALSE
Oegoconia novimundi,Busck,Four-spotted Yellowneck Moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Gelechioidea,Autostichidae,Oegoconiinae,,Oegoconia,novimundi,,,,accepted,321374,Oegoconia novimundi,Oegoconia novimundi,SNR (2017),snr,not-listed,NA,unknown,unknown,NA,FALSE
Olethreutes glaciana,Moschler,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,Olethreutini,Phiaris,glaciana,,,,unaccepted,1127191,Phiaris glaciana,Phiaris glaciana,SNR (2017),snr,not-listed,NA,unknown,unknown,NA,FALSE
Oligocentria pallida,Strecker,Pale Prominent,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Noctuoidea,Notodontidae,Heterocampinae,Heterocampini,Ianassa,pallida,,,,unaccepted,1375904,Ianassa pallida,Ianassa pallida,S4S5 (2017),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Omaliinae,MacLeay,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Staphyliniformia,Staphylinoidea,Staphylinidae,Omaliinae,,,,,,,accepted,359912,Omaliinae,Omaliinae,n/a,NA,NA,NA,,,NA,FALSE
Oncopsis californica,Van Duzee,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Auchenorrhyncha,Cicadomorpha,Membracoidea,Cicadellidae,Eurymelinae,Macropsini,Oncopsis,californica,,,,accepted,741885,Oncopsis californica,Oncopsis californica,not in CDC records,NA,NA,NA,unknown,unknown,NA,FALSE
Parnassius clodius ssp. claudianus,Stichel,Claudianus Parnassian,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Papilionoidea,Papilionidae,Parnassiinae,Parnassiini,Parnassius,clodius,,Parnassius clodius claudianus,,accepted,237652,Parnassius clodius claudianus,Parnassius clodius claudianus,S3S4 (2013),s3s4,blue,NA,unknown,unknown,NA,FALSE
Perizoma grandis,Hulst,Grand Rivulet Moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Geometroidea,Geometridae,Larentiinae,Melanthiini,Martania,grandis,,,,unaccepted,1518735,Martania grandis,Martania grandis,S4S5 (2017),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Pero honestaria,Walker,Honest Pero Moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Geometroidea,Geometridae,Ennominae,Odontoperini,Pero,honestaria,,,,accepted,208110,Pero honestaria,Pero honestaria,S3S4 (2017),s3s4,blue,NA,unknown,unknown,NA,FALSE
Phyllobius intrusus,Kono,Arborvitae Weevil,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cucujiformia,Curculionoidea,Curculionidae,Entiminae,Phyllobiini,Phyllobius,intrusus,,,,accepted,128554,Phyllobius intrusus,Phyllobius intrusus,SNA (2017),sna,not-listed,NA,unknown,unknown,NA,FALSE
Polyphylla decemlineata,Say,Ten-lined June Beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Scarabaeidae,Melolonthinae,Melolonthini,Polyphylla,decemlineata,,,,accepted,84612,Polyphylla decemlineata,Polyphylla decemlineata,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Psychoglypha alascensis,Banks,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Trichoptera,Integripalpia,,Limnephiloidea,Limnephilidae,Limnephilinae,Chilostigmini,Psychoglypha,alascensis,,,,accepted,229272,Psychoglypha alascensis,Psychoglypha alascensis,S4S5 (2016),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Pterostichus herculaneus,Mannerheim,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Adephaga,,Caraboidea,Carabidae,Pterostichinae,Pterostichini,Pterostichus,herculaneus,,,,accepted,229343,Pterostichus herculaneus,Pterostichus herculaneus,S5 (2017),s5,yellow,NA,unknown,unknown,NA,FALSE
Ptilostomis ocellifera,Walker,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Trichoptera,Integripalpia,,Phryganeoidea,Phryganeidae,,,Ptilostomis,ocellifera,,,,accepted,229401,Ptilostomis ocellifera,Ptilostomis ocellifera,S4S5 (2016),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Ptinus raptor,Sturm,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Bostrichiformia,Bostrichoidea,Ptinidae,Ptininae,Ptinini,Ptinus,raptor,,,,accepted,229409,Ptinus raptor,Ptinus raptor,SNA (2017),sna,not-listed,NA,unknown,unknown,NA,FALSE
Silis lutea,"LeConte in Melsheimer,",,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Elateriformia,Elateroidea,Cantharidae,Silinae,Silini,Silis,lutea,,,,accepted,455377,Silis lutea,Silis lutea,SU (2017),su,undetermined,NA,unknown,unknown,NA,FALSE
Smerinthus ophthalmica,Kirby,Western Eyed Sphinx,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,Smerinthus,ophthalmica,,,,accepted,486567,Smerinthus ophthalmica,Smerinthus ophthalmica,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Tamalia coweni,Cockerell,Manzanita Leafgall Aphid,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Sternorrhyncha,Aphidomorpha,Aphidoidea,Aphididae,Tamaliinae,,Tamalia,coweni,,,,accepted,49046,Tamalia coweni,Tamalia coweni,not in CDC records,NA,NA,NA,unknown,unknown,NA,FALSE
Tanypodinae,,Tanypods,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Tanypodinae,,,,,,,accepted,130031,Tanypodinae,Tanypodinae,,NA,NA,NA,,,NA,FALSE
Tanytarsini,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Chironominae,Tanytarsini,,,,,,accepted,345996,Tanytarsini,Tanytarsini,,NA,NA,NA,,,NA,FALSE
Tasgius ater,Gravenhorst,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Staphyliniformia,Staphylinoidea,Staphylinidae,Staphylininae,Staphylinini,Tasgius,ater,,,,accepted,232334,Tasgius ater,Tasgius ater,SNA (2017),sna,not-listed,NA,unknown,unknown,NA,FALSE
Thallophaga taylorata,Hulst,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Geometroidea,Geometridae,Ennominae,Diptychini,Thallophaga,taylorata,,,,accepted,446655,Thallophaga taylorata,Thallophaga taylorata,S3S5 (2017),s3s5,blue,NA,unknown,unknown,NA,FALSE
Triaenodes baris,Ross,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Trichoptera,Integripalpia,,Leptoceroidea,Leptoceridae,,Triaenodini,Triaenodes,baris,,,,accepted,232840,Triaenodes baris,Triaenodes baris,SU (2016),su,undetermined,NA,unknown,unknown,NA,FALSE
Trochosa ruricola,de Geer,Rustic Wolf Spider,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Entelegynae,Lycosoidea,Lycosidae,Lycosinae,,Trochosa,ruricola,,,,accepted,233038,Trochosa ruricola,Trochosa ruricola,SNA,sna,not-listed,NA,unknown,unknown,NA,FALSE
Udea rubigalis,Guenée,Celery Leaftier Moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Pyraloidea,Crambidae,Spilomelinae,Udeini,Udea,rubigalis,,,,accepted,143615,Udea rubigalis,Udea rubigalis,SNR (2017),snr,not-listed,NA,unknown,unknown,NA,FALSE
Upis ceramboides,L.,Roughened Darkling Beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cucujiformia,Tenebrionoidea,Tenebrionidae,Stenochiinae,Cnodalonini,Upis,ceramboides,,,,accepted,55219,Upis ceramboides,Upis ceramboides,S4S5 (2017),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Xantholinini,Erichson,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Staphyliniformia,Staphylinoidea,Staphylinidae,Staphylininae,Xantholinini,,,,,,accepted,359908,Xantholinini,Xantholinini,,NA,NA,NA,,,NA,FALSE
Xanthorhoe decoloraria,Esper,Red Carpet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Geometroidea,Geometridae,Larentiinae,Xanthorhoini,Xanthorhoe,decoloraria,,,,accepted,233739,Xanthorhoe decoloraria,Xanthorhoe decoloraria,S4S5 (2017),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Xanthorhoe lacustrata,Guenée,Toothed Brown Carpet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Geometroidea,Geometridae,Larentiinae,Xanthorhoini,Xanthorhoe,lacustrata,,,,accepted,205036,Xanthorhoe lacustrata,Xanthorhoe lacustrata,S3S4 (2017),s3s4,blue,NA,unknown,unknown,NA,FALSE
Yponomeuta cagnagella,Hübner,Spindle Ermine Moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Yponomeutoidea,Yponomeutidae,Yponomeutinae,Yponomeutini,Yponomeuta,cagnagella,,,,accepted,319551,Yponomeuta cagnagella,Yponomeuta cagnagella,SNA (2017),sna,not-listed,NA,unknown,unknown,NA,FALSE
Zeiraphera improbana,Walker,Larch Needleworm,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Tortricoidea,Tortricidae,Olethreutinae,Eucosmini,Zeiraphera,improbana,,,,accepted,233967,Zeiraphera improbana,Zeiraphera improbana,SNR (2017),snr,not-listed,NA,unknown,unknown,NA,FALSE
Zicrona caerulea,L.,Blue Shield Bug,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Pentatomomorpha,Pentatomoidea,Pentatomidae,Asopinae,,Zicrona,caerulea,,,,accepted,62980,Zicrona caerulea,Zicrona caerulea,genus not in CDC records,NA,NA,NA,unknown,unknown,NA,FALSE
Aceria genistae,Nalepa,Broom Gall Mite,Animalia,Arthropoda,Chelicerata,,Arachnida,Acari,Acariformes,Sarcoptiformes,Endeostigmata,,Eriophyoidea,Eriophyidae,Eriophyinae,Aceriini,Aceria,genistae,,,,accepted,384897,Aceria genistae,Aceria genistae,not in CDC records,NA,NA,NA,,,NA,FALSE
Agabus sp.,Leach,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Adephaga,,Dytiscoidea,Dytiscidae,Agabinae,Agabini,Agabus,,,,,accepted,84734,Agabus,Agabus,genus is in CDC records,NA,NA,NA,,,NA,FALSE
Agromyza idaeiana,Hardy,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Cyclorrhapha,Opomyzoidea,Agromyzidae,Agromyzinae,,Agromyza,idaeiana,,,,accepted,867720,Agromyza idaeiana,Agromyza idaeiana,genus not in CDC records,NA,NA,NA,,,NA,FALSE
Aphidius sp.,Nees,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,,Ichneumonoidea,Braconidae,Aphidiinae,Aphidiini,Aphidius,,,,,accepted,250247,Aphidius,Aphidius,genus not in CDC records,NA,NA,NA,,,NA,FALSE
Athysanus argentarius,Metcalf,Silver Leafhopper,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Auchenorrhyncha,Cicadomorpha,Membracoidea,Cicadellidae,Deltocephalinae,Athysanini,Athysanus,argentarius,,,,accepted,204626,Athysanus argentarius,Athysanus argentarius,genus is in CDC records,NA,NA,NA,,,NA,FALSE
Bombus sylvicola,Kirby,Forest Bumble Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Aculeata,Apoidea,Apidae,Apinae,Bombini,Bombus,sylvicola,,,,accepted,450489,Bombus sylvicola,Bombus sylvicola,S5 (2016),s5,yellow,NA,,,NA,FALSE
Brachypalpus alopex,(Osten Sacken),Bumblebee Catkin Fly,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Cyclorrhapha,,Syrphidae,Eristalinae,Milesiini,Brachypalpus,alopex,,,,accepted,871285,Brachypalpus alopex,Brachypalpus alopex,SNR,snr,not-listed,NA,,,NA,FALSE
Bruchidius villosus,Fabricius,Broom Seed Beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cucujiformia,Chrysomeloidea,Chrysomelidae,Bruchinae,Bruchini,Bruchidius,villosus,,,,accepted,386880,Bruchidius villosus,Bruchidius villosus,genus is in CDC records,NA,NA,NA,,,NA,FALSE
Cassida rubiginosa,Müller,Thistle Tortoise Beetle,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cucujiformia,Chrysomeloidea,Chrysomelidae,Cassidinae,Cassidini,Cassida,rubiginosa,,,,accepted,216166,Cassida rubiginosa,Cassida rubiginosa,genus is in CDC records,NA,NA,NA,,,NA,FALSE
Catallagia charlottensis,(B.),NA,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Siphonaptera,,,,Ctenophthalmidae,,,,,,,,unknown,0,,Catallagia,SNR,snr,not-listed,NA,,,NA,FALSE
Chionea alexandriana,Garrett,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Nematocera,Tipulomorpha,Tipuloidea,Limoniidae,Chioneinae,Eriopterini,Chionea,alexandriana,,,,accepted,871975,Chionea alexandriana,Chionea alexandriana,not in CDC records,NA,NA,NA,,,NA,FALSE
Cimbex americanus,Leach,North American Elm Sawfly,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Symphyta,,Tenthredinoidea,Cimbicidae,Cimbicinae,,Cimbex,americanus,,,,accepted,1028452,Cimbex americanus,Cimbex americanus,SNR,snr,not-listed,NA,,,NA,FALSE
Condylostylus occidentalis,Bigot,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Orthorrhapha,Empidoidea,Dolichopodidae,Sciapodinae,Sciapodini,Condylostylus,occidentalis,,,,accepted,130657,Condylostylus occidentalis,Condylostylus occidentalis,genus not in CDC records,NA,NA,NA,,,NA,FALSE
Criorhina bubulcus,Walker,Whiskered Bumble Fly,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Cyclorrhapha,,Syrphidae,Eristalinae,Milesiini,Criorhina,bubulcus,,,,accepted,324075,Criorhina bubulcus,Criorhina bubulcus,genus not in CDC records,NA,NA,NA,,,NA,FALSE
Ctenolepisma longicaudata,Escherich,Long-tailed Silverfish,Animalia,Arthropoda,Hexapoda,,Insecta,,,Zygentoma,,,,Lepismatidae,,,Ctenolepisma,longicaudatum,,,,unaccepted,546132,Ctenolepisma longicaudatum,Ctenolepisma longicaudatum,genus not in CDC records,NA,NA,NA,,,NA,FALSE
Dioryctria sp.,Zeller,Conifer Coneworm Moths,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Pyraloidea,Pyralidae,Phycitinae,Phycitini,Dioryctria,,,,,accepted,49681,Dioryctria,Dioryctria,genus is in CDC records,NA,NA,NA,,,NA,FALSE
Diplolepis polita,Ashmead,Spiny Leaf Gall Wasp,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Proctotrupomorpha,Cynipoidea,Diplolepididae,Diplolepidinae,,Diplolepis,polita,,,,accepted,70990,Diplolepis polita,Diplolepis polita,not in CDC records,NA,NA,NA,,,NA,FALSE
Drosophila suzukii,Matsumura,Spotted-winged Drosophila,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Cyclorrhapha,Ephydroidea,Drosophilidae,Drosophilinae,,Drosophila,suzukii,,,,accepted,311582,Drosophila suzukii,Drosophila suzukii,genus not in CDC records,NA,NA,NA,,,NA,FALSE
Dryocoetes sp.,Eichhoff,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cucujiformia,Curculionoidea,Curculionidae,Scolytinae,Dryocoetini,Dryocoetes,,,,,accepted,173720,Dryocoetes,Dryocoetes,genus is in CDC records,NA,NA,NA,,,NA,FALSE
Edwardsiana commissuralis,Stål,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Auchenorrhyncha,Cicadomorpha,Membracoidea,Cicadellidae,Typhlocybinae,Typhlocybini,Edwardsiana,commissuralis,,,,accepted,484753,Edwardsiana commissuralis,Edwardsiana commissuralis,SNR,snr,not-listed,NA,,,NA,FALSE
Epistrophe grossulariae,(Meigen),Black-horned Smoothtail,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Cyclorrhapha,,Syrphidae,Syrphinae,Syrphini,Epistrophe,grossulariae,,,,accepted,322356,Epistrophe grossulariae,Epistrophe grossulariae,not in CDC records,NA,NA,NA,,,NA,FALSE
Ergates spiculatus ssp. spiculatus,LeConte,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cucujiformia,Cerambycoidea,Cerambycidae,Prioninae,Callipogonini,Trichocnemis,spiculatus,,Trichocnemis spiculatus spiculatus,,unaccepted,321623,Trichocnemis spiculatus spiculatus,Trichocnemis spiculatus spiculatus,genus not in CDC records,NA,NA,NA,,,NA,FALSE
Eriophyes emarginatae,Duluth,Plum Finger Gall Mite,Animalia,Arthropoda,Chelicerata,,Arachnida,Acari,Acariformes,Sarcoptiformes,Endeostigmata,,Eriophyoidea,Eriophyidae,Eriophyinae,Eriophyini,Eriophyes,emarginatae,,,,accepted,322964,Eriophyes emarginatae,Eriophyes emarginatae,SNR,snr,not-listed,NA,,,NA,FALSE
Eriophyes laevis,Nalepa,Alder Leaf Gall Mite,Animalia,Arthropoda,Chelicerata,,Arachnida,Acari,Acariformes,Sarcoptiformes,Endeostigmata,,Eriophyoidea,Eriophyidae,Eriophyinae,Eriophyini,Eriophyes,laevis,,,,accepted,464223,Eriophyes laevis,Eriophyes laevis,not in CDC records,NA,NA,NA,,,NA,FALSE
Eriophyes sorbi,Canastreni,Rowan blister mite,Animalia,Arthropoda,Chelicerata,,Arachnida,Acari,Acariformes,Sarcoptiformes,Endeostigmata,,Eriophyoidea,Eriophyidae,Eriophyinae,Eriophyini,Eriophyes,sorbi,,,,accepted,543710,Eriophyes sorbi,Eriophyes sorbi,not in CDC records,NA,NA,NA,,,NA,FALSE
Eristalis hirta,Loew,Black-footed Drone Fly,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Cyclorrhapha,,Syrphidae,Eristalinae,Eristalini,Eristalis,hirta,,,,accepted,372571,Eristalis hirta,Eristalis hirta,genus not in CDC records,NA,NA,NA,,,NA,FALSE
Eucalliphora latifrons,(Hough),,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Cyclorrhapha,Oestroidea,Calliphoridae,Calliphorinae,,Eucalliphora,latifrons,,,,accepted,449171,Eucalliphora latifrons,Eucalliphora latifrons,SNR,snr,not-listed,NA,,,NA,FALSE
Eupeodes volucris,Osten Sacken,Large-tailed Aphideater,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Cyclorrhapha,,Syrphidae,Syrphinae,Syrphini,Eupeodes,volucris,,,,accepted,322357,Eupeodes volucris,Eupeodes volucris,genus not in CDC records,NA,NA,NA,,,NA,FALSE
Euphydryas chalcedona,Doubleday,Variable Checkerspot,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Papilionoidea,Nymphalidae,Nymphalinae,Melitaeini,Euphydryas,chalcedona,,,,accepted,50892,Euphydryas chalcedona,Euphydryas chalcedona,S5 (2020),s5,yellow,NA,,,NA,FALSE
Euphydryas colon ssp. paradoxa,McDunnough,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,Papilionoidea,Nymphalidae,Nymphalinae,Melitaeini,Euphydryas,colon,,Euphydryas colon paradoxa,,accepted,235999,Euphydryas colon paradoxa,Euphydryas colon paradoxa,SNR,snr,not-listed,NA,,,NA,FALSE
Hadromyia crawfordi,(Shannon),Golden Quicksilver,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Cyclorrhapha,,Syrphidae,Eristalinae,Milesiini,Hadromyia,crawfordi,,,,accepted,498421,Hadromyia crawfordi,Hadromyia crawfordi,genus not in CDC records,NA,NA,NA,,,NA,FALSE
Hadromyia grandis,Williston,Bee-like Quicksilver,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Cyclorrhapha,,Syrphidae,Eristalinae,Milesiini,Hadromyia,grandis,,,,accepted,498419,Hadromyia grandis,Hadromyia grandis,genus not in CDC records,NA,NA,NA,,,NA,FALSE
Hadromyia pulcher,(Williston),Yellow-shielded Quicksilver,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Cyclorrhapha,,Syrphidae,Eristalinae,Milesiini,Hadromyia,pulchra,,,,unaccepted,906957,Hadromyia pulchra,Hadromyia pulchra,genus not in CDC records,NA,NA,NA,,,NA,FALSE
