scientificName,scientificNameAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,variety,subspecies,hybrid,nameStatus,iNaturalistTaxonId,iNaturalistTaxonName,linkName,provincial_status,provincial_status_norm,bc_list,residencyStatus,national_status,national_status_clean,national_status_norm,national_status_check
Selasphorus rufus,Bonaparte,Rufous Hummingbird,Animalia,Chordata,Vertebrata,,Aves,,,Apodiformes,,,,Trochilidae,Trochilinae,Mellisugini,Selasphorus,rufus,,,,accepted,6363,Selasphorus rufus,Selasphorus rufus,S4S5B (2015),s4s5b,yellow,breeding,unknown,unknown,NA,FALSE
Setophaga coronata,L.,Yellow-rumped Warbler,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Parulidae,,,Setophaga,coronata,,,,accepted,145245,Setophaga coronata,Setophaga coronata,S5B (2015),s5b,yellow,"breeding, winter (rare)",unknown,unknown,NA,FALSE
Setophaga nigrescens,Townsend,Black-throated Gray Warbler,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Parulidae,,,Setophaga,nigrescens,,,,accepted,145254,Setophaga nigrescens,Setophaga nigrescens,S4S5B (2015),s4s5b,yellow,breeding,unknown,unknown,NA,FALSE
Setophaga petechia,L.,Mangrove Yellow Warbler,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Parulidae,,,Setophaga,petechia,,,,accepted,145238,Setophaga petechia,Setophaga petechia,S5B (2015),s5b,yellow,breeding,unknown,unknown,NA,FALSE
Setophaga ruticilla,L.,American Redstart,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Parulidae,,,Setophaga,ruticilla,,,,accepted,10247,Setophaga ruticilla,Setophaga ruticilla,S5B (2015),s5b,yellow,breeding,unknown,unknown,NA,FALSE
Setophaga townsendi,Townsend,Townsend's Warbler,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Parulidae,,,Setophaga,townsendi,,,,accepted,145255,Setophaga townsendi,Setophaga townsendi,S5B (2015),s5b,yellow,breeding,unknown,unknown,NA,FALSE
Sitta canadensis,L.,Red-breasted Nuthatch,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Sittidae,,,Sitta,canadensis,,,,accepted,14823,Sitta canadensis,Sitta canadensis,S5 (2015),s5,yellow,permanent,unknown,unknown,NA,FALSE
Sphyrapicus ruber,Gmelin,Red-breasted Sapsucker,Animalia,Chordata,Vertebrata,,Aves,,,Piciformes,,,,Picidae,Picinae,Melanerpini,Sphyrapicus,ruber,,,,accepted,18464,Sphyrapicus ruber,Sphyrapicus ruber,S5B (2015),s5b,yellow,permanent,unknown,unknown,NA,FALSE
Spinus pinus,Wilson,Pine Siskin,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Fringillidae,,,Spinus,pinus,,,,accepted,145304,Spinus pinus,Spinus pinus,S5B (2015),s5b,yellow,permanent,unknown,unknown,NA,FALSE
Spinus tristis,L.,American Goldfinch,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Fringillidae,,,Spinus,tristis,,,,accepted,145310,Spinus tristis,Spinus tristis,S4 (2015),s4,yellow,"breeding, winter (rare)",unknown,unknown,NA,FALSE
Spizella passerina,Bechstein,Chipping Sparrow,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Passerellidae,,,Spizella,passerina,,,,accepted,9135,Spizella passerina,Spizella passerina,S5B (2015),s5b,yellow,breeding,unknown,unknown,NA,FALSE
Stelgidopteryx serripennis,Audubon,Northern Rough-winged Swallow,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Hirundinidae,,,Stelgidopteryx,serripennis,,,,accepted,11970,Stelgidopteryx serripennis,Stelgidopteryx serripennis,S4S5B (2015),s4s5b,yellow,breeding,unknown,unknown,NA,FALSE
Sturnella neglecta,Audubon,Western Meadowlark,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Icteridae,,,Sturnella,neglecta,,,,accepted,9535,Sturnella neglecta,Sturnella neglecta,"S4B, SNRN (2015)","s4b,snrn",yellow,"passage migrant, winter",unknown,unknown,NA,FALSE
Synthliboramphus antiquus,Gmelin,Ancient Murrelet,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,,Alcidae,,,Synthliboramphus,antiquus,,,,accepted,4561,Synthliboramphus antiquus,Synthliboramphus antiquus,"S2S3B,S4N (2015)","s2s3b,s4n",blue,winter (rare),Special Concern,special concern,special concern,FALSE
Tachycineta thalassina,Swainson,Violet-green Swallow,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Hirundinidae,,,Tachycineta,thalassina,,,,accepted,11931,Tachycineta thalassina,Tachycineta thalassina,S4S5B (2015),s4s5b,yellow,breeding,unknown,unknown,NA,FALSE
Thryomanes bewickii,Audubon,Bewick's Wren,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Troglodytidae,,,Thryomanes,bewickii,,,,accepted,7576,Thryomanes bewickii,Thryomanes bewickii,S4 (2015),s4,yellow,permanent,unknown,unknown,NA,FALSE
Tringa melanoleuca,Gmelin,Greater Yellowlegs,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,,Scolopacidae,,,Tringa,melanoleuca,,,,accepted,3892,Tringa melanoleuca,Tringa melanoleuca,"S5B, SUN (2015)","s5b,sun",yellow,NA,unknown,unknown,NA,FALSE
Tringa solitaria,Wilson,Solitary Sandpiper,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,,Scolopacidae,,,Tringa,solitaria,,,,accepted,3875,Tringa solitaria,Tringa solitaria,S5B (2015),s5b,yellow,NA,unknown,unknown,NA,FALSE
Troglodytes aedon,Vieillot,Northern House Wren,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Troglodytidae,,,Troglodytes,aedon,,,,accepted,7562,Troglodytes aedon,Troglodytes aedon,S5B (2015),s5b,yellow,NA,unknown,unknown,NA,FALSE
Turdus migratorius,L.,American Robin,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Turdidae,,,Turdus,migratorius,,,,accepted,12727,Turdus migratorius,Turdus migratorius,S5 (2015),s5,yellow,NA,unknown,unknown,NA,FALSE
Tyrannus tyrannus,L.,Eastern Kingbird,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Tyrannidae,,,Tyrannus,tyrannus,,,,accepted,16782,Tyrannus tyrannus,Tyrannus tyrannus,S5B (2015),s5b,yellow,NA,unknown,unknown,NA,FALSE
Tyrannus verticalis,Say,Western Kingbird,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Tyrannidae,,,Tyrannus,verticalis,,,,accepted,16791,Tyrannus verticalis,Tyrannus verticalis,S4S5B (2015),s4s5b,yellow,NA,unknown,unknown,NA,FALSE
Uria aalge,Pontoppidan,Common Murre,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,,Alcidae,,,Uria,aalge,,,,accepted,4519,Uria aalge,Uria aalge,"S2B,S3S4N (2015)","s2b,s3s4n",red,NA,unknown,unknown,NA,FALSE
Vireo gilvus,Viellot,Warbling Vireo,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Vireonidae,,,Vireo,gilvus,,,,accepted,17394,Vireo gilvus,Vireo gilvus,S5B (2015),s5b,yellow,NA,unknown,unknown,NA,FALSE
Vireo huttoni,Cassin,Hutton's Vireo,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Vireonidae,,,Vireo,huttoni,,,,accepted,17375,Vireo huttoni,Vireo huttoni,S4 (2015),s4,yellow,NA,unknown,unknown,NA,FALSE
Vireo olivaceus,L.,Red-eyed Vireo,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Vireonidae,,,Vireo,olivaceus,,,,accepted,891704,Vireo olivaceus,Vireo olivaceus,S5B (2015),s5b,yellow,NA,unknown,unknown,NA,FALSE
Zenaida macroura,L.,Mourning Dove,Animalia,Chordata,Vertebrata,,Aves,,,Columbiformes,,,,Columbidae,,,Zenaida,macroura,,,,accepted,3454,Zenaida macroura,Zenaida macroura,S4?B (2015),s4?b,yellow,NA,unknown,unknown,NA,FALSE
Zonotrichia atricapilla,Gmelin,Golden-crowned Sparrow,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Passerellidae,,,Zonotrichia,atricapilla,,,,accepted,9185,Zonotrichia atricapilla,Zonotrichia atricapilla,S5?B (2015),s5?b,yellow,NA,unknown,unknown,NA,FALSE
Zonotrichia leucophrys,Forster,White-crowned Sparrow,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Passerellidae,,,Zonotrichia,leucophrys,,,,accepted,9176,Zonotrichia leucophrys,Zonotrichia leucophrys,S5 (2011),s5,yellow,NA,unknown,unknown,NA,FALSE
Branta hutchinsii ssp. leucopareia,Delacour,Aleutian Cackling Goose,Animalia,Chordata,Vertebrata,,Aves,,,Anseriformes,,,,Anatidae,,,Branta,hutchinsii,,Branta hutchinsii leucopareia,,accepted,179299,Branta hutchinsii leucopareia,Branta hutchinsii leucopareia,S4S5M (2015),s4s5m,yellow,passage migrant,,,NA,FALSE
Buteo lagopus ssp. sanctijohannis,Pontoppidan,American Rough-legged Hawk,Animalia,Chordata,Vertebrata,,Aves,,,Accipitriformes,,,,Accipitridae,Buteoninae,,Buteo,lagopus,,Buteo lagopus sanctijohannis,,accepted,524418,Buteo lagopus sanctijohannis,Buteo lagopus sanctijohannis,S3N (2015),s3n,blue,winter,,,NA,FALSE
Colaptes auratus luteus × cafer,L.,Yellow-shafted × Red-shafted Flicker,Animalia,Chordata,Vertebrata,,Aves,,,Piciformes,,,,Picidae,Picinae,Picini,Colaptes,auratus,,,,accepted,508215,Colaptes auratus luteus × cafer,Colaptes auratus luteus × cafer,S5 (2015),s5,yellow,permanent,,,NA,FALSE
Colaptes auratus ssp. cafer,Gmelin,Northern Red-shafted Flicker,Animalia,Chordata,Vertebrata,,Aves,,,Piciformes,,,,Picidae,Picinae,Picini,Colaptes,auratus,,Colaptes auratus cafer,,accepted,236980,Colaptes auratus cafer,Colaptes auratus cafer,S5 (2015),s5,yellow,permanent,,,NA,FALSE
Haliaeetus leucocephalus ssp. washingtoniensis,Audubon,Northern Bald Eagle,Animalia,Chordata,Vertebrata,,Aves,,,Accipitriformes,,,,Accipitridae,Buteoninae,,Haliaeetus,leucocephalus,,Haliaeetus leucocephalus washingtoniensis,,accepted,126771,Haliaeetus leucocephalus washingtoniensis,Haliaeetus leucocephalus washingtoniensis,not in CDC records,NA,NA,permanent,,,NA,FALSE
Junco hyemalis ssp. hyemalis,L.,Slate-colored Junco,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Passerellidae,,,Junco,hyemalis,,Junco hyemalis hyemalis,,accepted,132764,Junco hyemalis hyemalis,Junco hyemalis hyemalis,S5 (2015),s5,yellow,permanent,,,NA,FALSE
Larus glaucoides ssp. thayeri,Brooks,Thayer's Gull,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,,Laridae,Larinae,,Larus,glaucoides,,Larus glaucoides thayeri,,accepted,556736,Larus glaucoides thayeri,Larus glaucoides thayeri,S5N (2017) species level,s5n,yellow,"passage migrant, winter",,,NA,FALSE
Laurus glaucescens ssp. occidentalis,Audubon,NA,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,,Laridae,Larinae,,,,,,,unknown,0,,Larus glaucescens × occidentalis,,NA,NA,NA,,,NA,FALSE
Leiothlypis celata ssp. lutescens,Ridgway,Pacific Orange-crowned Warbler,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Parulidae,,,Leiothlypis,celata,,Leiothlypis celata lutescens,,accepted,979762,Leiothlypis celata lutescens,Leiothlypis celata lutescens,S5B (2015),s5b,yellow,"breeding, winter (rare)",,,NA,FALSE
Oreothlypis celata ssp. lutescens,Say,Pacific Orange-crowned Warbler,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Parulidae,,,Leiothlypis,celata,,Leiothlypis celata lutescens,,unaccepted,979762,Leiothlypis celata lutescens,Leiothlypis celata lutescens,S5B (2015),s5b,yellow,"breeding, winter (rare)",,,NA,FALSE
Pandion haliaetus ssp. carolinensis,L.,American Osprey,Animalia,Chordata,Vertebrata,,Aves,,,Accipitriformes,,,,Pandionidae,,,Pandion,haliaetus,,Pandion haliaetus carolinensis,,accepted,126619,Pandion haliaetus carolinensis,Pandion haliaetus carolinensis,S5B (2015) species level,s5b,yellow,breeding,,,NA,FALSE
Perisoreus canadensis ssp. griseus,Ridgway,Gray Canada Jay,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Corvidae,,,Perisoreus,canadensis,,Perisoreus canadensis griseus,,accepted,566437,Perisoreus canadensis griseus,Perisoreus canadensis griseus,S5 (2015),s5,yellow,permanent,,,NA,FALSE
Setophaga coronata ssp. coronata,L.,Myrtle Warbler,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Parulidae,,,Setophaga,coronata,,Setophaga coronata coronata,,accepted,132704,Setophaga coronata coronata,Setophaga coronata coronata,S5B (2015),s5b,yellow,"breeding, winter (rare)",,,NA,FALSE
Ardea herodias ssp. fannini,Chapman,Northwest Coast Great Blue Heron,Animalia,Chordata,Vertebrata,,Aves,,,Pelecaniformes,,,,Ardeidae,Ardeinae,,Ardea,herodias,,Ardea herodias fannini,,accepted,236943,Ardea herodias fannini,Ardea herodias fannini,"S2S3B,S4N (2018)","s2s3b,s4n",blue,permanent,Special Concern,special concern,special concern,FALSE
Circus hudsonius,L.,Northern Harrier,Animalia,Chordata,Vertebrata,,Aves,,,Accipitriformes,,,,Accipitridae,Accipitrinae,,Circus,hudsonius,,,,accepted,558446,Circus hudsonius,Circus hudsonius,S4B (2015),s4b,yellow,permanent,Not at Risk,not at risk,NA,FALSE
Falco peregrinus ssp. anatum,Bonaparte,North American Peregrine Falcon,Animalia,Chordata,Vertebrata,,Aves,,,Falconiformes,,,,Falconidae,,,Falco,peregrinus,,Falco peregrinus anatum,,accepted,117517,Falco peregrinus anatum,Falco peregrinus anatum,S2? (2011),s2?,red,permanent,Not at Risk,not at risk,NA,FALSE
Stercorarius longicaudus,Vieillot,Long-tailed Jaeger,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,,Stercorariidae,,,Stercorarius,longicaudus,,,,accepted,4481,Stercorarius longicaudus,Stercorarius longicaudus,SNRM (2015),snrm,not-listed,NA,unknown,unknown,NA,FALSE
Amphispiza bilineata,Cassin,Black-throated Sparrow,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Passerellidae,,,Amphispiza,bilineata,,,,accepted,9943,Amphispiza bilineata,Amphispiza bilineata,SNA (2015),sna,not-listed,accidental,unknown,unknown,NA,FALSE
Anser rossii,Cassin,Ross's Goose,Animalia,Chordata,Vertebrata,,Aves,,,Anseriformes,,,,Anatidae,,,Anser,rossii,,,,accepted,558427,Anser rossii,Anser rossii,SNA (2015),sna,not-listed,accidental,unknown,unknown,NA,FALSE
Arenaria interpres,L.,Ruddy Turnstone,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,,Scolopacidae,,,Arenaria,interpres,,,,accepted,3938,Arenaria interpres,Arenaria interpres,S4M,s4m,yellow,accidental,unknown,unknown,NA,FALSE
Asio otus,L.,Long-eared Owl,Animalia,Chordata,Vertebrata,,Aves,,,Strigiformes,,,,Strigidae,,,Asio,otus,,,,accepted,20307,Asio otus,Asio otus,S4 (2015),s4,yellow,"breeding?, winter",unknown,unknown,NA,FALSE
Aythya fuligula,L.,Tufted Duck,Animalia,Chordata,Vertebrata,,Aves,,,Anseriformes,,,,Anatidae,,,Aythya,fuligula,,,,accepted,7046,Aythya fuligula,Aythya fuligula,SNA (2015),sna,not-listed,accidental,unknown,unknown,NA,FALSE
Bubulcus ibis,Bonaparte,Western Cattle-Egret,Animalia,Chordata,Vertebrata,,Aves,,,Pelecaniformes,,,,Ardeidae,Ardeinae,,Ardea,ibis,,,,unaccepted,411086,Ardea ibis,Ardea ibis,SNRN,snrn,not-listed,accidental,unknown,unknown,NA,FALSE
Buteo regalis,Gray,Ferruginous Hawk,Animalia,Chordata,Vertebrata,,Aves,,,Accipitriformes,,,,Accipitridae,Buteoninae,,Buteo,regalis,,,,accepted,5181,Buteo regalis,Buteo regalis,SU,su,undetermined,accidental,Special Concern,special concern,special concern,FALSE
Buteo swainsoni,Bonaparte,Swainson's Hawk,Animalia,Chordata,Vertebrata,,Aves,,,Accipitriformes,,,,Accipitridae,Buteoninae,,Buteo,swainsoni,,,,accepted,5196,Buteo swainsoni,Buteo swainsoni,S2B (2015),s2b,red,accidental,unknown,unknown,NA,FALSE
Calidris alba,Pallas,Sanderling,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,,Scolopacidae,,,Calidris,alba,,,,accepted,3849,Calidris alba,Calidris alba,S4S5N,s4s5n,yellow,winter,unknown,unknown,NA,FALSE
Callipepla californica,Shaw,California Quail,Animalia,Chordata,Vertebrata,,Aves,,,Galliformes,,,,Odontophoridae,,,Callipepla,californica,,,,accepted,1409,Callipepla californica,Callipepla californica,SNA,sna,not-listed,introduced,unknown,unknown,NA,FALSE
Catharus fuscescens,Stephens,Veery,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Turdidae,,,Catharus,fuscescens,,,,accepted,12901,Catharus fuscescens,Catharus fuscescens,S5B (2015),s5b,yellow,breeding (rare)?,unknown,unknown,NA,FALSE
Dolichonyx oryzivorus,L.,Bobolink,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Icteridae,,,Dolichonyx,oryzivorus,,,,accepted,10487,Dolichonyx oryzivorus,Dolichonyx oryzivorus,S3B,s3b,blue,accidental,Special Concern,special concern,special concern,FALSE
Empidonax oberholseri,Phillips,Dusky Flycatcher,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Tyrannidae,,,Empidonax,oberholseri,,,,accepted,16621,Empidonax oberholseri,Empidonax oberholseri,S5B (2015),s5b,yellow,passage migrant (rare),unknown,unknown,NA,FALSE
Falco rusticolus,L.,Gyrfalcon,Animalia,Chordata,Vertebrata,,Aves,,,Falconiformes,,,,Falconidae,,,Falco,rusticolus,,,,accepted,4657,Falco rusticolus,Falco rusticolus,"S3S4B,SNRN","s3s4b,snrn",blue,winter (rare),Not at Risk,not at risk,NA,FALSE
Fringilla montifringilla,L.,Brambling,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Fringillidae,,,Fringilla,montifringilla,,,,accepted,10069,Fringilla montifringilla,Fringilla montifringilla,SNRM ((2015),snrm,not-listed,accidental,unknown,unknown,NA,FALSE
Icteria virens,L.,Yellow-breasted Chat,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Icteriidae,,,Icteria,virens,,,,accepted,10243,Icteria virens,Icteria virens,S2B (2018),s2b,red,accidental,Endangered,endangered,endangered,FALSE
Larus argentatus,Pontoppidan,European Herring Gull,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,,Laridae,Larinae,,Larus,argentatus,,,,accepted,204533,Larus argentatus,Larus argentatus,S5?B,s5?b,yellow,"passage migrant, winter",unknown,unknown,NA,FALSE
Larus canus,L.,Common Gull,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,,Laridae,Larinae,,Larus,canus,,,,accepted,4356,Larus canus,Larus canus,S4B (2015),s4b,yellow,"breeding?, winter",,,NA,FALSE
Larus occidentalis,Audubon,Western Gull,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,,Laridae,Larinae,,Larus,occidentalis,,,,accepted,4345,Larus occidentalis,Larus occidentalis,SUN,sun,undetermined,winter,unknown,unknown,NA,FALSE
Leucophaeus pipixcan,Wagler,Franklin's Gull,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,,Laridae,Larinae,,Leucophaeus,pipixcan,,,,accepted,144515,Leucophaeus pipixcan,Leucophaeus pipixcan,SUN,sun,undetermined,accidental,unknown,unknown,NA,FALSE
Limnodromus griseus,Gmelin,Short-billed Dowitcher,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,,Scolopacidae,,,Limnodromus,griseus,,,,accepted,3869,Limnodromus griseus,Limnodromus griseus,"S1S2B,S2S3M","s1s2b,s2s3m",red,passage migrant,Endangered,endangered,endangered,FALSE
Mniotilta varia,L.,Black-and-white Warbler,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Parulidae,,,Mniotilta,varia,,,,accepted,10286,Mniotilta varia,Mniotilta varia,S4S5B (2015),s4s5b,yellow,accidental,unknown,unknown,NA,FALSE
Oceanodroma furcata,Gmelin,Fork-tailed Storm-Petrel,Animalia,Chordata,Vertebrata,,Aves,,,Procellariiformes,,,,Hydrobatidae,,,Hydrobates,furcatus,,,,unaccepted,1289624,Hydrobates furcatus,Hydrobates furcatus,S4B (2015),s4b,yellow,winter (rare),unknown,unknown,NA,FALSE
Pelecanus occidentalis,L.,Brown Pelican,Animalia,Chordata,Vertebrata,,Aves,,,Pelecaniformes,,,,Pelecanidae,,,Pelecanus,occidentalis,,,,accepted,4328,Pelecanus occidentalis,Pelecanus occidentalis,SNRM,snrm,not-listed,accidental,unknown,unknown,NA,FALSE
Phalaropus tricolor,Vieillot,Wilson's Phalarope,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,,Scolopacidae,,,Phalaropus,tricolor,,,,accepted,144497,Phalaropus tricolor,Phalaropus tricolor,S4B (2015),s4b,yellow,NA,unknown,unknown,NA,FALSE
Phasianus colchicus,L.,Ring-necked Pheasant,Animalia,Chordata,Vertebrata,,Aves,,,Galliformes,,,,Phasianidae,,,Phasianus,colchicus,,,,accepted,981,Phasianus colchicus,Phasianus colchicus,SNA (2015),sna,not-listed,NA,unknown,unknown,NA,FALSE
Pheucticus ludovicianus,L.,Rose-breasted Grosbeak,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Cardinalidae,,,Pheucticus,ludovicianus,,,,accepted,10271,Pheucticus ludovicianus,Pheucticus ludovicianus,S4S5B (2015),s4s5b,yellow,accidental,unknown,unknown,NA,FALSE
Pica hudsonia,Sabine,Black-billed Magpie,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Corvidae,,,Pica,hudsonia,,,,accepted,143853,Pica hudsonia,Pica hudsonia,S5,s5,yellow,accidental,unknown,unknown,NA,FALSE
Picoides arcticus,Swainson,Black-backed Woodpecker,Animalia,Chordata,Vertebrata,,Aves,,,Piciformes,,,,Picidae,Picinae,Melanerpini,Picoides,arcticus,,,,accepted,17694,Picoides arcticus,Picoides arcticus,S4S5B,s4s5b,yellow,permanent (rare)?,unknown,unknown,NA,FALSE
Pluvialis dominica,Muller,American Golden-Plover,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,,Charadriidae,,,Pluvialis,dominica,,,,accepted,4893,Pluvialis dominica,Pluvialis dominica,S3S4B (2015),s3s4b,blue,passage migrant (rare),unknown,unknown,NA,FALSE
Ptychoramphus aleuticus,Cassin,Cassin's Auklet,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,,Alcidae,,,Ptychoramphus,aleuticus,,,,accepted,4547,Ptychoramphus aleuticus,Ptychoramphus aleuticus,S2BS3N,s2bs3n,NA,accidental,Special Concern,special concern,special concern,FALSE
Selasphorus calliope,Gould,Calliope Hummingbird,Animalia,Chordata,Vertebrata,,Aves,,,Apodiformes,,,,Trochilidae,Trochilinae,Mellisugini,Selasphorus,calliope,,,,accepted,199914,Selasphorus calliope,Selasphorus calliope,S5B,s5b,yellow,accidental,unknown,unknown,NA,FALSE
Setophaga palmarum,Gmelin,Palm Warbler,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Parulidae,,,Setophaga,palmarum,,,,accepted,145242,Setophaga palmarum,Setophaga palmarum,S4S5B,s4s5b,yellow,winter (rare),unknown,unknown,NA,FALSE
Setophaga pensylvanica,L.,Chestnut-sided Warbler,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Parulidae,,,Setophaga,pensylvanica,,,,accepted,145239,Setophaga pensylvanica,Setophaga pensylvanica,SNA (2015),sna,not-listed,accidental,unknown,unknown,NA,FALSE
Sitta carolinensis,Latham,White-breasted Nuthatch,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Sittidae,,,Sitta,carolinensis,,,,accepted,14801,Sitta carolinensis,Sitta carolinensis,S5 (2015),s5,yellow,accidental,unknown,unknown,NA,FALSE
Sphyrapicus nuchalis,Gmelin,Red-naped Sapsucker,Animalia,Chordata,Vertebrata,,Aves,,,Piciformes,,,,Picidae,Picinae,Melanerpini,Sphyrapicus,nuchalis,,,,accepted,18467,Sphyrapicus nuchalis,Sphyrapicus nuchalis,S5B (2015),s5b,yellow,accidental,unknown,unknown,NA,FALSE
Spizella pusilla,Wilson,Field Sparrow,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Passerellidae,,,Spizella,pusilla,,,,accepted,9152,Spizella pusilla,Spizella pusilla,SNA (2015),sna,not-listed,accidental,unknown,unknown,NA,FALSE
Strix nebulosa,Forster,Great Gray Owl,Animalia,Chordata,Vertebrata,,Aves,,,Strigiformes,,,,Strigidae,,,Strix,nebulosa,,,,accepted,19890,Strix nebulosa,Strix nebulosa,S4 (2015),s4,yellow,accidental,Not at Risk,not at risk,NA,FALSE
Acanthis flammea,L.,Redpoll,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Fringillidae,,,Acanthis,flammea,,,,accepted,145300,Acanthis flammea,Acanthis flammea,S4 (2015),s4,yellow,winter,unknown,unknown,NA,FALSE
Accipiter gentilis ssp. laingi,,Haida Gwaii Goshawk,Animalia,Chordata,Vertebrata,,Aves,,,Accipitriformes,,,,Accipitridae,Accipitrinae,,Astur,atricapillus,,Astur atricapillus laingi,,unaccepted,1583098,Astur atricapillus laingi,Astur atricapillus laingi,S2,s2,red,permanent,Threatened,threatened,threatened,FALSE
Aegolius acadicus ssp. brooksi,Gmelin,Haida Gwaii Saw-whet Owl,Animalia,Chordata,Vertebrata,,Aves,,,Strigiformes,,,,Strigidae,,,Aegolius,acadicus,,Aegolius acadicus brooksi,,accepted,236912,Aegolius acadicus brooksi,Aegolius acadicus,"S5B,S5N (2009)","s5b,s5n",yellow,permanent,unknown,unknown,NA,FALSE
Aeronautes saxatalis,Woodhouise,White-throated Swift,Animalia,Chordata,Vertebrata,,Aves,,,Apodiformes,,,,Apodidae,,,Aeronautes,saxatalis,,,,accepted,6553,Aeronautes saxatalis,Aeronautes saxatalis,S3S4B,s3s4b,blue,accidental,unknown,unknown,NA,FALSE
Agelaius phoeniceus,L.,Red-winged Blackbird,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Icteridae,,,Agelaius,phoeniceus,,,,accepted,9744,Agelaius phoeniceus,Agelaius phoeniceus,"S5B,S5N (2015)","s5b,s5n",yellow,permanent,unknown,unknown,NA,FALSE
Aix sponsa,L.,Wood Duck,Animalia,Chordata,Vertebrata,,Aves,,,Anseriformes,,,,Anatidae,,,Aix,sponsa,,,,accepted,7107,Aix sponsa,Aix sponsa,"S4B,S4N (2015)","s4b,s4n",yellow,permanent,unknown,unknown,NA,FALSE
Ammospiza nelsoni,Allen,Nelson's Sparrow,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Passerellidae,,,Ammospiza,nelsoni,,,,accepted,793286,Ammospiza nelsoni,Ammospiza nelsoni,S2B,s2b,red,accidental,Not at Risk,not at risk,NA,FALSE
