scientificName,scientificNameAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,variety,subspecies,hybrid,nameStatus,iNaturalistTaxonId,iNaturalistTaxonName,linkName,provincial_status,provincial_status_norm,bc_list,residencyStatus,national_status,national_status_clean,national_status_norm,national_status_check
Artedius harringtoni,Starks,Scalyhead Sculpin,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Psychrolutidae,,,Artedius,harringtoni,,,,accepted,117528,Artedius harringtoni,Artedius harringtoni,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Asemichthys taylori,Gilbert,Spinynose Sculpin,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Psychrolutidae,,,Asemichthys,taylori,,,,accepted,172639,Asemichthys taylori,Asemichthys taylori,SNR,snr,not-listed,NA,Data Deficient,data deficient,NA,FALSE
Aulorhynchus flavidus,T.N. Gill,Tubesnout,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Gasterosteoidei,,,Aulorhynchidae,,,Aulorhynchus,flavidus,,,,accepted,117568,Aulorhynchus flavidus,Aulorhynchus flavidus,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Bathyagonus latifrons,,Blacktip Poacher,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Agonidae,Bathyagoninae,,Bathyagonus,latifrons,,,,accepted,1667853,Bathyagonus latifrons,Bathyagonus latifrons,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Cancer productus,Randall,Red Rock Crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Cancroidea,Cancridae,,,Cancer,productus,,,,accepted,47826,Cancer productus,Cancer productus,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Caryophyllia alaskensis,,,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Scleractinia,,,,Caryophylliidae,,,Caryophyllia,alaskensis,,,,accepted,459907,Caryophyllia alaskensis,Caryophyllia alaskensis,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Chionoecetes bairdi,Rathbun,Tanner crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Majoidea,Oregoniidae,Oregoniinae,,Chionoecetes,bairdi,,,,accepted,359388,Chionoecetes bairdi,Chionoecetes bairdi,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Chitonotus pugetensis,Steindachner,Roughback Sculpin,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Psychrolutidae,,,Chitonotus,pugetensis,,,,accepted,216746,Chitonotus pugetensis,Chitonotus pugetensis,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Chorilia longipes,Dana,Longhorn Decorator Crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Majoidea,Epialtidae,Pisinae,,Chorilia,longipes,,,,accepted,459559,Chorilia longipes,Chorilia longipes,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Citharichthys stigmaeus,Jordan & Gilbert,Speckled Sanddab,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Carangiformes,Pleuronectoidei,,,Cyclopsettidae,,,Citharichthys,stigmaeus,,,,accepted,117542,Citharichthys stigmaeus,Citharichthys stigmaeus,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Clupea pallasii,Valenciennes in Cuvier and Valenciennes,Pacific Herring,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Clupeiformes,Clupeoidei,,,Clupeidae,,,Clupea,pallasii,,,,accepted,117571,Clupea pallasii,Clupea pallasii,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Cryptacanthodes aleutensis,,Dwarf Wrymouth,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Zoarcoidei,,,Cryptacanthodidae,,,Cryptacanthodes,aleutensis,,,,accepted,217786,Cryptacanthodes aleutensis,Cryptacanthodes aleutensis,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Cymatogaster aggregata,Gibbons,Shiner Surfperch,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Blenniiformes,,,,Embiotocidae,,,Cymatogaster,aggregata,,,,accepted,98855,Cymatogaster aggregata,Cymatogaster aggregata,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Embiotoca lateralis,Agassiz,Striped Surfperch,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Blenniiformes,,,,Embiotocidae,,,Embiotoca,lateralis,,,,accepted,117555,Embiotoca lateralis,Embiotoca lateralis,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Engraulis mordax,Girard,Northern Anchovy,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Clupeiformes,Clupeoidei,,,Engraulidae,Engraulinae,,Engraulis,mordax,,,,accepted,63770,Engraulis mordax,Engraulis mordax,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Enophrys bison,Girard,Buffalo Sculpin,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Psychrolutidae,,,Enophrys,bison,,,,accepted,117536,Enophrys bison,Enophrys bison,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Entosphenus tridentatus,,Pacific Lamprey,Animalia,Chordata,Vertebrata,Agnatha,Petromyzonti,,,Petromyzontiformes,,,,Petromyzontidae,Lampetrinae,,Entosphenus,tridentatus,,,,accepted,219216,Entosphenus tridentatus,Entosphenus tridentatus,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Eualus avinus,,Beaked Eualid,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Thoridae,,,Eualus,avinus,,,,accepted,459504,Eualus avinus,Eualus avinus,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Eualus suckleyi,Stimpson,Shortscale Eualid,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Thoridae,,,Eualus,suckleyi,,,,accepted,459517,Eualus suckleyi,Eualus suckleyi,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Gasterosteus aculeatus,Linnaeus,Threespine Stickleback,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Gasterosteoidei,,,Gasterosteidae,,,Gasterosteus,aculeatus,,,,accepted,48403,Gasterosteus aculeatus,Gasterosteus aculeatus,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Glebocarcinus oregonensis,Dana,Pygmy Rock Crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Cancroidea,Cancridae,,,Glebocarcinus,oregonensis,,,,accepted,429951,Glebocarcinus oregonensis,Glebocarcinus oregonensis,SNR in CDC records as Cancer oregonensis,"snr,sis",NA,NA,unknown,unknown,NA,FALSE
Glyptocephalus zachirus,Lockington,Rex Sole,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Carangiformes,Pleuronectoidei,,,Pleuronectidae,Microstominae,,Glyptocephalus,zachirus,,,,accepted,180030,Glyptocephalus zachirus,Glyptocephalus zachirus,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Hemigrapsus nudus,Dana,Purple Shore Crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Grapsoidea,Varunidae,Varuninae,,Hemigrapsus,nudus,,,,accepted,48342,Hemigrapsus nudus,Hemigrapsus nudus,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Hemigrapsus oregonensis,Dana,Yellow Shore Crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Grapsoidea,Varunidae,Varuninae,,Hemigrapsus,oregonensis,,,,accepted,69170,Hemigrapsus oregonensis,Hemigrapsus oregonensis,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Hemilepidotus hemilepidotus,Tilesius,Red Irish Lord,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Hemilepidotidae,,,Hemilepidotus,hemilepidotus,,,,accepted,221165,Hemilepidotus hemilepidotus,Hemilepidotus hemilepidotus,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Hexagrammos decagrammus,Pallas,Kelp Greenling,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Hexagrammidae,Hexagramminae,,Hexagrammos,decagrammus,,,,accepted,68596,Hexagrammos decagrammus,Hexagrammos decagrammus,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Hexagrammos stelleri,Tilesius,Whitespotted Greenling,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Hexagrammidae,Hexagramminae,,Hexagrammos,stelleri,,,,accepted,186849,Hexagrammos stelleri,Hexagrammos stelleri,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Hydrolagus colliei,Lay & E.T. Bennett,Spotted Ratfish,Animalia,Chordata,Vertebrata,,Chondrichthyes,Holocephali,,Chimaeriformes,,,,Chimaeridae,,,Hydrolagus,colliei,,,,accepted,84182,Hydrolagus colliei,Hydrolagus colliei,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Icelinus tenuis,Gilbert,Spotfin Sculpin,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Psychrolutidae,,,Icelinus,tenuis,,,,accepted,222146,Icelinus tenuis,Icelinus tenuis,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Jordania zonope,Starks,Longfin Sculpin,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Jordaniidae,,,Jordania,zonope,,,,accepted,222465,Jordania zonope,Jordania zonope,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Lebbeus groenlandicus,Fabricius,Spiny Lebbeid,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Thoridae,,,Lebbeus,groenlandicus,,,,accepted,459599,Lebbeus groenlandicus,Lebbeus groenlandicus,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Lepidopsetta bilineata,Ayres,Rock Sole,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Carangiformes,Pleuronectoidei,,,Pleuronectidae,Pleuronectinae,,Lepidopsetta,bilineata,,,,accepted,183018,Lepidopsetta bilineata,Lepidopsetta bilineata,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Leuroglossus schmidti,,Northern Smoothtongue,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Argentiniformes,,,,Bathylagidae,,,Leuroglossus,schmidti,,,,accepted,223605,Leuroglossus schmidti,Leuroglossus schmidti,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Lopholithodes foraminatus,Stimpson,Brown Box Crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Lithodidae,Lithodinae,,Echidnocerus,foraminatus,,,,unaccepted,1439282,Echidnocerus foraminatus,Echidnocerus foraminatus,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Lumpenella longirostris,,Longsnout Prickleback,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Zoarcoidei,,,Lumpenidae,,,Lumpenella,longirostris,,,,accepted,224161,Lumpenella longirostris,Lumpenella longirostris,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Lycodes diapterus,,Black Eelpout,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Zoarcoidei,,,Zoarcidae,Lycodinae,,Lycodes,diapterus,,,,accepted,224185,Lycodes diapterus,Lycodes diapterus,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Lycodes pacificus,Collett,Blackbelly Eelpout,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Zoarcoidei,,,Zoarcidae,Lycodinae,,Lycodes,pacificus,,,,accepted,117547,Lycodes pacificus,Lycodes pacificus,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Lyopsetta exilis,Jordan & Gilbert,Slender Sole,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Carangiformes,Pleuronectoidei,,,Pleuronectidae,Hippoglossinae,,Lyopsetta,exilis,,,,accepted,104926,Lyopsetta exilis,Lyopsetta exilis,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Malacocottus kincaidi,,Blackfin Sculpin,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Psychrolutidae,,,Malacocottus,kincaidi,,,,accepted,224387,Malacocottus kincaidi,Malacocottus kincaidi,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Merluccius productus,Ayres,Pacific Hake,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Gadiformes,Merluccioidei,,,Merlucciidae,,,Merluccius,productus,,,,accepted,105599,Merluccius productus,Merluccius productus,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Metacarcinus magister,Dana,Dungeness Crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Cancroidea,Cancridae,,,Metacarcinus,magister,,,,accepted,63697,Metacarcinus magister,Metacarcinus magister,SNR in CDC records as Cancer magister,"snr,ster",NA,NA,unknown,unknown,NA,FALSE
Microstomus pacificus,Lockington,Pacific Dover Sole,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Carangiformes,Pleuronectoidei,,,Pleuronectidae,Microstominae,,Microstomus,pacificus,,,,accepted,180031,Microstomus pacificus,Microstomus pacificus,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Molpadia intermedia,,Sweet Potato Sea Cucumber,Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Molpadida,,,,Molpadiidae,,,Molpadia,intermedia,,,,accepted,293144,Molpadia intermedia,Molpadia intermedia,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Munida quadrispina,Benedict,Four-Spined Squat Lobster,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Galatheoidea,Munididae,,,Grimothea,quadrispina,,,,unaccepted,1427738,Grimothea quadrispina,Grimothea quadrispina,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Nautichthys oculofasciatus,Girard,Sailfin Sculpin,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Nautichthyidae,,,Nautichthys,oculofasciatus,,,,accepted,183019,Nautichthys oculofasciatus,Nautichthys oculofasciatus,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Neocrangon communis,,Gray Shrimp,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Crangonoidea,Crangonidae,,,Neocrangon,communis,,,,accepted,459624,Neocrangon communis,Neocrangon communis,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Odontopyxis trispinosa,Lockington,Pygmy Poacher,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Agonidae,Bathyagoninae,,Odontopyxis,trispinosa,,,,accepted,226210,Odontopyxis trispinosa,Odontopyxis trispinosa,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Oligocottus maculosus,Girard,Tidepool Sculpin,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Psychrolutidae,,,Oligocottus,maculosus,,,,accepted,67629,Oligocottus maculosus,Oligocottus maculosus,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Oncorhynchus clarkii,Richardson,Coastal Cutthroat Trout,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Salmoniformes,Salmonoidei,,,Salmonidae,Salmoninae,,Oncorhynchus,clarkii,,,,accepted,68075,Oncorhynchus clarkii,Oncorhynchus clarkii,S4 (2000),s4,yellow,NA,unknown,unknown,NA,FALSE
Oncorhynchus clarkii ssp. clarkii,Richardson,Coastal Cutthroat Trout,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Salmoniformes,Salmonoidei,,,Salmonidae,Salmoninae,,Oncorhynchus,clarkii,,,,unaccepted,68075,Oncorhynchus clarkii,Oncorhynchus clarkii,S3SR (2004),s3sr,NA,NA,,,NA,FALSE
Oncorhynchus keta,Walbaum,Chum Salmon,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Salmoniformes,Salmonoidei,,,Salmonidae,Salmoninae,,Oncorhynchus,keta,,,,accepted,107572,Oncorhynchus keta,Oncorhynchus keta,SNR (2019),snr,not-listed,NA,unknown,unknown,NA,FALSE
Oncorhynchus kisutch,Walbaum,Coho Salmon,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Salmoniformes,Salmonoidei,,,Salmonidae,Salmoninae,,Oncorhynchus,kisutch,,,,accepted,53692,Oncorhynchus kisutch,Oncorhynchus kisutch,SNR (2019),snr,not-listed,NA,unknown,unknown,NA,FALSE
Oncorhynchus mykiss,Walbaum,Rainbow Trout,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Salmoniformes,Salmonoidei,,,Salmonidae,Salmoninae,,Oncorhynchus,mykiss,,,,accepted,47516,Oncorhynchus mykiss,Oncorhynchus mykiss,S5 (2011),s5,yellow,NA,unknown,unknown,NA,FALSE
Oncorhynchus nerka,,Sockeye Salmon,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Salmoniformes,Salmonoidei,,,Salmonidae,Salmoninae,,Oncorhynchus,nerka,,,,accepted,69922,Oncorhynchus nerka,Oncorhynchus nerka,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Oncorhynchus tshawytscha,Walbaum,Chinook Salmon,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Salmoniformes,Salmonoidei,,,Salmonidae,Salmoninae,,Oncorhynchus,tshawytscha,,,,accepted,54191,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,SNR (2019),snr,not-listed,NA,Endangered / Threatened / Special Concern / Data Deficient / Not at Risk,endangered / threatened / special concern / data deficient / not at risk,NA,FALSE
Ophiodon elongatus,Girard,Lingcod,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Hexagrammidae,Ophiodontinae,,Ophiodon,elongatus,,,,accepted,52539,Ophiodon elongatus,Ophiodon elongatus,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Oregonia gracilis,Dana,Graceful Decorator Crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Majoidea,Oregoniidae,Oregoniinae,,Oregonia,gracilis,,,,accepted,84267,Oregonia gracilis,Oregonia gracilis,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Oxylebius pictus,T.N. Gill,Painted Greenling,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Hexagrammidae,Oxylebiinae,,Oxylebius,pictus,,,,accepted,48452,Oxylebius pictus,Oxylebius pictus,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Pagurus armatus,Dana,Armed Hermit Crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Paguridae,,,Pagurus,armatus,,,,accepted,459543,Pagurus armatus,Pagurus armatus,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Pagurus beringanus,Benedict,Bering Hermit Crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Paguridae,,,Pagurus,beringanus,,,,accepted,362749,Pagurus beringanus,Pagurus beringanus,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Pagurus hirsutiusculus,Dana,Pacific Hairy Hermit Crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Paguridae,,,Pagurus,hirsutiusculus,,,,accepted,63219,Pagurus hirsutiusculus,Pagurus hirsutiusculus,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Pandalus danae,Simpson,Dock Shrimp,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Pandaloidea,Pandalidae,,,Pandalus,danae,,,,accepted,154708,Pandalus danae,Pandalus danae,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Pandalus dispar,Rathbun,Sidestriped Shrimp,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Pandaloidea,Pandalidae,,,Pandalus,dispar,,,,accepted,1072163,Pandalus dispar,Pandalus dispar,not in CDC records,NA,NA,NA,unknown,unknown,NA,FALSE
Pandalus goniurus,Stimpson,Humpy Shrimp,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Pandaloidea,Pandalidae,,,Pandalus,goniurus,,,,accepted,226883,Pandalus goniurus,Pandalus goniurus,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Pandalus platyceros,Brandt,California Spot Prawn,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Pandaloidea,Pandalidae,,,Pandalus,platyceros,,,,accepted,180394,Pandalus platyceros,Pandalus platyceros,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Pasiphaea pacifica,,Pacific Glass Shrimp,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Pasiphaeoidea,Pasiphaeidae,,,Pasiphaea,pacifica,,,,accepted,459653,Pasiphaea pacifica,Pasiphaea pacifica,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Pholis clemensi,Gill,Longfin gunnel,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Zoarcoidei,,,Pholidae,Pholinae,,Pholis,clemensi,,,,accepted,67405,Pholis clemensi,Pholis clemensi,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Pleuronichthys coenosus,Girard,C-O Sole,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Carangiformes,Pleuronectoidei,,,Pleuronectidae,Pleuronichthyinae,,Pleuronichthys,coenosus,,,,accepted,228393,Pleuronichthys coenosus,Pleuronichthys coenosus,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Psychrolutes sigalutes,,Soft Sculpin,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Psychrolutidae,,,Psychrolutes,sigalutes,,,,accepted,229295,Psychrolutes sigalutes,Psychrolutes sigalutes,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Ptilosarcus gurneyi,Gray,Orange Sea Pen,Animalia,Cnidaria,,,Anthozoa,Octocorallia,,Scleralcyonacea,,,Pennatuloidea,Pennatulidae,,,Ptilosarcus,gurneyi,,,,accepted,448320,Ptilosarcus gurneyi,Ptilosarcus gurneyi,S5? (2019,s5?,yellow,NA,unknown,unknown,NA,FALSE
Rhabdocalyptus dawsoni,Lambe,Boot Sponge,Animalia,Porifera,,,Hexactinellida,Hexasterophora,,Lyssacinosida,,,,Rossellidae,,,Rhabdocalyptus,dawsoni,,,,accepted,751673,Rhabdocalyptus dawsoni,Rhabdocalyptus dawsoni,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Rhacochilus vacca,Girard,Pile Surfperch,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Blenniiformes,,,,Embiotocidae,,,Phanerodon,vacca,,,,unaccepted,1316654,Phanerodon vacca,Phanerodon vacca,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Rhamphocottus richardsonii,Günther,Grunt Sculpin,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Rhamphocottidae,,,Rhamphocottus,richardsonii,,,,accepted,51881,Rhamphocottus richardsonii,Rhamphocottus richardsonii,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Rhinogobiops nicholsii,Bean,Blackeye Goby,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Gobiiformes,Gobioidei,,,Gobiidae,Gobiinae,,Rhinogobiops,nicholsii,,,,accepted,132521,Rhinogobiops nicholsii,Rhinogobiops nicholsii,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Ronquilus jordani,Gilbert,Northern Ronquil,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Zoarcoidei,,,Bathymasteridae,,,Ronquilus,jordani,,,,accepted,230312,Ronquilus jordani,Ronquilus jordani,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Sebastes caurinus,J. Richardson,Copper Rockfish,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Scorpaenoidei,,,Scorpaenidae,Sebastinae,,Sebastes,caurinus,,,,accepted,68597,Sebastes caurinus,Sebastes caurinus,S3S4 (2018),s3s4,blue,NA,unknown,unknown,NA,FALSE
Sebastes diploproa,C.H. Gilbert,Splitnose Rockfish,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Scorpaenoidei,,,Scorpaenidae,Sebastinae,,Sebastes,diploproa,,,,accepted,64448,Sebastes diploproa,Sebastes diploproa,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Sebastes elongatus,Ayres,Greenstriped Rockfish,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Scorpaenoidei,,,Scorpaenidae,Sebastinae,,Sebastes,elongatus,,,,accepted,230755,Sebastes elongatus,Sebastes elongatus,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Sebastes maliger,Gilbert,Quillback Rockfish,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Scorpaenoidei,,,Scorpaenidae,Sebastinae,,Sebastes,maliger,,,,accepted,63386,Sebastes maliger,Sebastes maliger,SNR,snr,not-listed,NA,Threatened,threatened,threatened,FALSE
