scientificName,scientificNameAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,variety,subspecies,hybrid,nameStatus,iNaturalistTaxonId,iNaturalistTaxonName,linkName,provincial_status,provincial_status_norm,bc_list,residencyStatus,national_status,national_status_clean,national_status_norm,national_status_check
Cladonia deformis,(l.) Hoffm.,Lesser Sulphur-cup Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Cladoniaceae,,,Cladonia,deformis,,,,accepted,119887,Cladonia deformis,Cladonia deformis,S4 (2019),s4,yellow,NA,unknown,unknown,NA,FALSE
Cladonia fimbriata,(L.) Fr.,Trumpet Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Cladoniaceae,,,Cladonia,fimbriata,,,,accepted,179037,Cladonia fimbriata,Cladonia fimbriata,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Cladonia macrophyllodes,nyl.,Large-leaved Cladonia,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Cladoniaceae,,,Cladonia,macrophyllodes,,,,accepted,217120,Cladonia macrophyllodes,Cladonia macrophyllodes,S5 (2019),s5,yellow,NA,unknown,unknown,NA,FALSE
Cladonia merochlorophaea,asah.,Gritty Pixie-cup Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Cladoniaceae,,,Cladonia,merochlorophaea,,,,accepted,217124,Cladonia merochlorophaea,Cladonia merochlorophaea,S4 (2019),s4,yellow,NA,unknown,unknown,NA,FALSE
Cladonia multiformis,G. Merr.,Sieve Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Cladoniaceae,,,Cladonia,multiformis,,,,accepted,180474,Cladonia multiformis,Cladonia multiformis,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Cladonia norvegica,T�nsberg & Holien,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Cladoniaceae,,,Cladonia,norvegica,,,,accepted,217129,Cladonia norvegica,Cladonia norvegica,S4S5,s4s5,yellow,NA,unknown,unknown,NA,FALSE
Cladonia phyllophora,Ehrh. ex Hoffm,Felt Horn Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Cladoniaceae,,,Cladonia,phyllophora,,,,accepted,180480,Cladonia phyllophora,Cladonia phyllophora,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Cladonia pyxidata,(l.) hoffm.,Pebbled Pixie Cup,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Cladoniaceae,,,Cladonia,pyxidata,,,,accepted,123894,Cladonia pyxidata,Cladonia pyxidata,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Cladonia rei,Schaer.,Wand Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Cladoniaceae,,,Cladonia,rei,,,,accepted,180482,Cladonia rei,Cladonia rei,S3S4,s3s4,blue,NA,unknown,unknown,NA,FALSE
Cladonia stricta,(nyl.) nyl.,Lesser Pied Pixie Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Cladoniaceae,,,Cladonia,stricta,,,,accepted,217154,Cladonia stricta,Cladonia stricta,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Cladonia subulata,(L.) Weber ex F. H. Wigg.,Antlered Powderhorn,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Cladoniaceae,,,Cladonia,subulata,,,,accepted,117948,Cladonia subulata,Cladonia subulata,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Cladonia sulphurina,(Michaux) Fr.,Greater Sulphur-cup Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Cladoniaceae,,,Cladonia,sulphurina,,,,accepted,119886,Cladonia sulphurina,Cladonia sulphurina,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Cladonia symphycarpia,(Flörke) Fr. ; (Flörke) Fr.,Split-peg Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Cladoniaceae,,,Cladonia,symphycarpa,,,,unaccepted,217160,Cladonia symphycarpa,Cladonia symphycarpa,S5 (2019),s5,yellow,NA,unknown,unknown,NA,FALSE
Cladonia transcendens,(Vain.) Vain.,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Cladoniaceae,,,Cladonia,transcendens,,,,accepted,179038,Cladonia transcendens,Cladonia transcendens,S4,s4,yellow,NA,unknown,unknown,NA,FALSE
Cladonia uncialis,(l.) F. H. Wigg.,Thorn Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Cladoniaceae,,,Cladonia,uncialis,,,,accepted,121208,Cladonia uncialis,Cladonia uncialis,SNR,snr,not-listed,NA,,,NA,FALSE
Cladonia verruculosa,(Vain.) Ahti,Western Wand Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Cladoniaceae,,,Cladonia,verruculosa,,,,accepted,155194,Cladonia verruculosa,Cladonia verruculosa,S5 (2019),s5,yellow,NA,unknown,unknown,NA,FALSE
Coelocaulon aculeatum,(Schreber) Ach,Spiny Heath Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Cetraria,aculeata,,,,unaccepted,54351,Cetraria aculeata,Cetraria aculeata,S5 (2018),s5,yellow,NA,,,NA,FALSE
Diploschistes scruposus,(Schreber) Norman,Crater Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Ostropales,,,,Graphidaceae,,,Diploschistes,scruposus,,,,accepted,117945,Diploschistes scruposus,Diploschistes scruposus,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Fuscopannaria cyanolepra,(Tuck.) P.M. J�rg.,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Pannariaceae,,,Fuscopannaria,cyanolepra,,,,accepted,220254,Fuscopannaria cyanolepra,Fuscopannaria cyanolepra,S3S4,s3s4,blue,NA,unknown,unknown,NA,FALSE
Fuscopannaria leucostictoides,(Ohlsson) P.M. J�rg.,Petaled Shingle Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Pannariaceae,,,Fuscopannaria,leucostictoides,,,,accepted,117944,Fuscopannaria leucostictoides,Fuscopannaria leucostictoides,S4?,s4?,yellow,NA,unknown,unknown,NA,FALSE
Gyalideopsis piceicola,W.J. Noble & V?zda,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Ostropales,,,,Gomphillaceae,,,Gyalideopsis,piceicola,,,,accepted,220709,Gyalideopsis piceicola,Gyalideopsis piceicola,S4,s4,yellow,NA,unknown,unknown,NA,FALSE
Hypogymnia apinnata,Goward & McCune,Beaded Tube Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Hypogymnia,apinnata,,,,accepted,222045,Hypogymnia apinnata,Hypogymnia apinnata,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Hypogymnia duplicata,(Ach.) Rass.,Ticker-tape Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Hypogymnia,duplicata,,,,accepted,222047,Hypogymnia duplicata,Hypogymnia duplicata,S5 (2019),s5,yellow,NA,unknown,unknown,NA,FALSE
Hypogymnia inactiva,(krog) ohlsson,Mottled Tube Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Hypogymnia,inactiva,,,,accepted,126597,Hypogymnia inactiva,Hypogymnia inactiva,S5 (2019),s5,yellow,NA,unknown,unknown,NA,FALSE
Hypogymnia occidentalis,L. Pike,Lattice Tube Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Hypogymnia,occidentalis,,,,accepted,222055,Hypogymnia occidentalis,Hypogymnia occidentalis,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Hypogymnia rugosa,(G. Merr.) L. Pike,Wrinkled Tube Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Hypogymnia,rugosa,,,,accepted,179858,Hypogymnia rugosa,Hypogymnia rugosa,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Hypogymnia tubulosa,(Schaer.) Hav.,Powder-headed Tube Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Hypogymnia,tubulosa,,,,accepted,179720,Hypogymnia tubulosa,Hypogymnia tubulosa,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Japewia subaurifera,Muhr & T�nsberg,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Ramalinaceae,,,Japewia,subaurifera,,,,accepted,222463,Japewia subaurifera,Japewia subaurifera,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Japewia tornoensis,(Nyl.) T�nsberg,Hidden Dot Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Ramalinaceae,,,Japewia,tornoensis,,,,accepted,222464,Japewia tornoensis,Japewia tornoensis,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Kaernefeltia merrillii,(Du Rietz) Thell & Goward,Flattened thornbush lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Kaernefeltia,merrillii,,,,accepted,154203,Kaernefeltia merrillii,Kaernefeltia merrillii,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Lecanora farinaria,Borrer,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Lecanoraceae,,,Lecanora,farinaria,,,,accepted,222861,Lecanora farinaria,Lecanora farinaria,S4S5,s4s5,yellow,NA,unknown,unknown,NA,FALSE
Lepra amara,(Ach.) Hafellner,bitter wart lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Pertusariales,,,,Pertusariaceae,,,Lepra,amara,,,,accepted,630835,Lepra amara,Lepra amara,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Lepra ophthalmiza,(Nyl.) Nyl.,Ragged Wart Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Pertusariales,,,,Pertusariaceae,,,Lepra,ophthalmiza,,,,accepted,630830,Lepra ophthalmiza,Lepra ophthalmiza,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Lepraria albicans,Th. Fr.,White Dust Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Stereocaulaceae,,,Lepraria,albicans,,,,accepted,463334,Lepraria albicans,Lepraria albicans,SU,su,undetermined,NA,unknown,unknown,NA,FALSE
Lepraria membranacea,(Dicks.) Vain.,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Stereocaulaceae,,,Lepraria,membranacea,,,,accepted,345365,Lepraria membranacea,Lepraria membranacea,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Lepraria neglecta,(B. de Lesd.) Tretiach & Baruffo,Zoned Dust Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Stereocaulaceae,,,Lepraria,neglecta,,,,accepted,182465,Lepraria neglecta,Lepraria neglecta,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Lepraria pacifica,Lendemer,Pacific Dust Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Stereocaulaceae,,,Lepraria,pacifica,,,,accepted,345911,Lepraria pacifica,Lepraria pacifica,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Lepraria torii,P�rez-Ort. & T. Sprib.,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Stereocaulaceae,,,Lepraria,torii,,,,accepted,463358,Lepraria torii,Lepraria torii,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Leptogium palmatum,(Huds.) Mont.,Antlered Jellyskin Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Collemataceae,,,Scytinium,palmatum,,,,unaccepted,532308,Scytinium palmatum,Scytinium palmatum,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Letharia columbiana,(Nutt.) J.W. Thomson,Brown-eyed Wolf Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Letharia,columbiana,,,,accepted,54608,Letharia columbiana,Letharia columbiana,S4,s4,yellow,NA,unknown,unknown,NA,FALSE
Letharia lupina,"Altermann, Leavitt & Goward",,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Letharia,lupina,,,,accepted,532121,Letharia lupina,Letharia lupina,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Letharia vulpina,(L.) Hue,wolf lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Letharia,vulpina,,,,accepted,54613,Letharia vulpina,Letharia vulpina,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Lobaria anomala,Brodo & Ahti,Netted Specklebelly,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Lobariaceae,,,Lobaria,anomala,,,,accepted,463448,Lobaria anomala,Lobaria anomala,S5 (2019),s5,yellow,NA,unknown,unknown,NA,FALSE
Lobaria oregana,(Tuck.) Müll.Arg.,Lettuce Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Lobariaceae,,,Lobaria,oregana,,,,accepted,55538,Lobaria oregana,Lobaria oregana,S3S4 (2018),s3s4,blue,NA,unknown,unknown,NA,FALSE
Lopadium pezizoideum,(Ach.) K�rb.,Moss Urn Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecideales,,,,Lopadiaceae,,,Lopadium,pezizoideum,,,,accepted,224116,Lopadium pezizoideum,Lopadium pezizoideum,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Massalongia carnosa,(Dickson) Körb.,Rockmoss Rosette Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Massalongiaceae,,,Massalongia,carnosa,,,,accepted,224470,Massalongia carnosa,Massalongia carnosa,S5 (2019),s5,yellow,NA,unknown,unknown,NA,FALSE
Melanelia hepatizon,(Ach.) Thell,Rimmed Camouflage Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Melanelia,hepatizon,,,,accepted,224572,Melanelia hepatizon,Melanelia hepatizon,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Melanelia panniformis,(Nyl.) Essl.,Shingled Camouflage Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Montanelia,panniformis,,,,unaccepted,463542,Montanelia panniformis,Montanelia panniformis,not in CDC records,NA,NA,NA,unknown,unknown,NA,FALSE
Melanohalea multispora,(A. Schneider) Essl.,Many-spored Camouflage Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Melanohalea,multispora,,,,accepted,463488,Melanohalea multispora,Melanohalea multispora,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Montanelia panniformis,"(Nyl.) Divakar, A. Crespo, Wedin & Essl.",Shingled Camouflage Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Montanelia,panniformis,,,,accepted,463542,Montanelia panniformis,Montanelia panniformis,,NA,NA,NA,,,NA,FALSE
Mycobilimbia berengeriana,(A. Massal.) Nyl.,Berenger's mycobilimbia lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecideales,,,,Lecideaceae,,,Mycobilimbia,berengeriana,,,,accepted,225328,Mycobilimbia berengeriana,Mycobilimbia berengeriana,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Mycoblastus affinis,(Schaer.) Schauer,White Heart Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Tephromelataceae,,,Mycoblastus,affinis,,,,accepted,182698,Mycoblastus affinis,Mycoblastus affinis,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Myochroidea leprosula,"(Arnold) Printzen, T. Sprib. & T�nsberg",,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,,,,Myochroidea,leprosula,,,,accepted,463569,Myochroidea leprosula,Myochroidea leprosula,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Nephroma arcticum,(l.) torss.,Arctic Kidney Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Nephromataceae,,,Nephroma,arcticum,,,,accepted,225797,Nephroma arcticum,Nephroma arcticum,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Nephroma laevigatum,ach.,Mustard Kidney Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Nephromataceae,,,Nephroma,laevigatum,,,,accepted,117847,Nephroma laevigatum,Nephroma laevigatum,S4S5 (2019),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Nephroma parile,(Ach.) Ach.,Powdery Kidney Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Nephromataceae,,,Nephroma,parile,,,,accepted,182501,Nephroma parile,Nephroma parile,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Nephroma resupinatum,(L.) Ach.,Pimpled Kidney Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Nephromataceae,,,Nephroma,resupinatum,,,,accepted,203975,Nephroma resupinatum,Nephroma resupinatum,S4,s4,yellow,NA,unknown,unknown,NA,FALSE
Nodobryoria oregana,(Tuck. ex Willey) Brodo & D. Hawksw.,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Nodobryoria,oregana,,,,accepted,225980,Nodobryoria oregana,Nodobryoria oregana,S5 (2019),s5,yellow,NA,unknown,unknown,NA,FALSE
Ochrolechia androgyna,(Hoffm.) Arnold,Powdery Saucer Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Pertusariales,,,,Ochrolechiaceae,,,Ochrolechia,androgyna,,,,accepted,203835,Ochrolechia androgyna,Ochrolechia androgyna,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Ochrolechia subpallescens,Vers.,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Pertusariales,,,,Ochrolechiaceae,,,Ochrolechia,subpallescens,,,,accepted,117862,Ochrolechia subpallescens,Ochrolechia subpallescens,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Parmelia hygrophila,Goward & Ahti,Western Shield Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Parmelia,hygrophila,,,,accepted,194661,Parmelia hygrophila,Parmelia hygrophila,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Parmeliella triptophylla,(Ach.) Müll. Arg.,black-bordered shingle lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Pannariaceae,,,Parmeliella,thriptophylla,,,,unaccepted,1347949,Parmeliella thriptophylla,Parmeliella thriptophylla,S4 (2019),s4,yellow,NA,unknown,unknown,NA,FALSE
Parmeliopsis ambigua,(wulfen) nyl.,Green Starburst Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Parmeliopsis,ambigua,,,,accepted,182652,Parmeliopsis ambigua,Parmeliopsis ambigua,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Parmeliopsis hyperopta,(ach.) arnold,Gray Starburst Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Parmeliopsis,hyperopta,,,,accepted,154564,Parmeliopsis hyperopta,Parmeliopsis hyperopta,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Parmotrema arnoldii,(du rietz) hale,Arnold's Parmotrema Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Parmotrema,arnoldii,,,,accepted,123349,Parmotrema arnoldii,Parmotrema arnoldii,S5 (2019),s5,yellow,NA,unknown,unknown,NA,FALSE
Peltigera canina,(L.) Willd.,dog pelt lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Peltigeraceae,,,Peltigera,canina,,,,accepted,180500,Peltigera canina,Peltigera canina,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Peltigera chionophila,Goward & Goffinet.,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Peltigeraceae,,,Peltigera,chionophila,,,,accepted,227384,Peltigera chionophila,Peltigera chionophila,S5 (2019),s5,yellow,NA,unknown,unknown,NA,FALSE
Peltigera leucophlebia,(nyl.) gyelnik,ruffled freckled pelt lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Peltigeraceae,,,Peltigera,leucophlebia,,,,accepted,119676,Peltigera leucophlebia,Peltigera leucophlebia,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Peltigera neopolydactyla,(Gyelnik) Gyelnik.,carpet pelt lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Peltigeraceae,,,Peltigera,neopolydactyla,,,,accepted,147374,Peltigera neopolydactyla,Peltigera neopolydactyla,S5 (2019),s5,yellow,NA,unknown,unknown,NA,FALSE
Peltigera pacifica,vitik.,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Peltigeraceae,,,Peltigera,pacifica,,,,accepted,227392,Peltigera pacifica,Peltigera pacifica,S4 (2019),s4,yellow,NA,unknown,unknown,NA,FALSE
Peltigera polydactylon,(Necker) Hoffm.,many-fruited pelt lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Peltigeraceae,,,Peltigera,polydactylon,,,,accepted,69728,Peltigera polydactylon,Peltigera polydactylon,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Peltigera ponojensis,gyelnik,pale-bellied pelt lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Peltigeraceae,,,Peltigera,ponojensis,,,,accepted,227393,Peltigera ponojensis,Peltigera ponojensis,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Peltigera praetextata,(Flörke ex Sommerf.) Zopf,scaly pelt lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Peltigeraceae,,,Peltigera,praetextata,,,,accepted,127051,Peltigera praetextata,Peltigera praetextata,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Peltigera rufescens,(Weiss) Humb.,field dog lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Peltigeraceae,,,Peltigera,rufescens,,,,accepted,180448,Peltigera rufescens,Peltigera rufescens,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Peltigera venosa,(l.) hoffm.,fan pelt lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Peltigeraceae,,,Peltigera,venosa,,,,accepted,194812,Peltigera venosa,Peltigera venosa,S5 (2018),s5,yellow,NA,unknown,unknown,NA,FALSE
Pertusaria mccroryae,"C. R. Bj�rk, Goward & T. Sprib.",,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Pertusariales,,,,Pertusariaceae,,,Pertusaria,mccroryae,,,,accepted,463707,Pertusaria mccroryae,Pertusaria mccroryae,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Pertusaria pupillaris,(Nyl.) Th. Fr.,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Pertusariales,,,,Pertusariaceae,,,Pertusaria,pupillaris,,,,accepted,227566,Pertusaria pupillaris,Pertusaria pupillaris,S4S5,s4s5,yellow,NA,unknown,unknown,NA,FALSE
Pertusaria subambigens,Dibben,Frosted Wart Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Pertusariales,,,,Pertusariaceae,,,Pertusaria,subambigens,,,,accepted,117882,Pertusaria subambigens,Pertusaria subambigens,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Phlyctis argena,(Sprengel) Flotow,Whitewash Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Ostropales,,,,Phlyctidaceae,,,Phlyctis,argena,,,,accepted,182631,Phlyctis argena,Phlyctis argena,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
