scientificName,scientificNameAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,variety,subspecies,hybrid,nameStatus,iNaturalistTaxonId,iNaturalistTaxonName,linkName,provincial_status,provincial_status_norm,bc_list,residencyStatus,national_status,national_status_clean,national_status_norm,national_status_check
Syntrichia montana,Nees,Intermediate Screw-moss,Plantae,Bryophyta,,,Bryopsida,,,Pottiales,,,,Pottiaceae,,,Syntrichia,montana,,,,accepted,169511,Syntrichia montana,Syntrichia montana,S4 (2015),s4,yellow,NA,,,NA,FALSE
Syntrichia ruralis,(Hedwig) F. Weber & D. Mohr,Star Moss,Plantae,Bryophyta,,,Bryopsida,,,Pottiales,,,,Pottiaceae,,,Syntrichia,ruralis,,,,accepted,244075,Syntrichia ruralis,Syntrichia ruralis,S5 (2015),s5,yellow,NA,,,NA,FALSE
Zygodon viridissimus,(Dicks.) Brid.,Green Yoke-moss,Plantae,Bryophyta,,,Bryopsida,,,Orthotrichales,,,,Orthotrichaceae,,,Zygodon,viridissimus,,,,accepted,170457,Zygodon viridissimus,Zygodon viridissimus,S4S5,s4s5,yellow,NA,,,NA,FALSE
Amblystegium serpens,(Hedw.) Schimp.,creeping feather-moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Amblystegiaceae,,,Amblystegium,serpens,,,,accepted,154122,Amblystegium serpens,Amblystegium serpens,S4S5 (2015),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Amphidium lapponicum,(Hedw.) Schimp.,Lapland Amphidium Moss,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Amphidiaceae,,,Amphidium,lapponicum,,,,accepted,158305,Amphidium lapponicum,Amphidium lapponicum,S5 (2015),s5,yellow,NA,unknown,unknown,NA,FALSE
Anacolia menziesii,(Turn.) Par.,Menzies' anacolia moss,Plantae,Bryophyta,,,Bryopsida,,,Bartramiales,,,,Bartramiaceae,,,Anacolia,menziesii,,,,accepted,128572,Anacolia menziesii,Anacolia menziesii,S4S5 (2015),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Anastrophyllum assimile,(Mitt.) Steph.,Similar Notchwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Cephaloziineae,,,Anastrophyllaceae,,,Anastrophyllum,assimile,,,,accepted,158328,Anastrophyllum assimile,Anastrophyllum assimile,S4 (2015),s4,yellow,NA,unknown,unknown,NA,FALSE
Anastrophyllum minutum,(Schreb.) Schust.,Comb Notchwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Cephaloziineae,,,Anastrophyllaceae,,,Sphenolobus,minutus,,,,unaccepted,1122431,Sphenolobus minutus,Sphenolobus minutus,S5 (2015),s5,yellow,NA,,,NA,FALSE
Andreaea sinuosa,B.M. Murray,,Plantae,Bryophyta,,,Andreaeopsida,,,Andreaeales,,,,Andreaeaceae,,,Andreaea,sinuosa,,,,accepted,158348,Andreaea sinuosa,Andreaea sinuosa,S1S2 (2011),s1s2,red,NA,unknown,unknown,NA,FALSE
Aneura pinguis,(L.) Dum.,greasewort,Plantae,Marchantiophyta,,,Jungermanniopsida,Metzgeriidae,,Metzgeriales,,,,Aneuraceae,,,Aneura,pinguis,,,,accepted,56437,Aneura pinguis,Aneura pinguis,S5 (2015),s5,yellow,NA,unknown,unknown,NA,FALSE
Anoectangium aestivum,"(Hedwig) Mitten, J. Linn.",Summer-moss,Plantae,Bryophyta,,,Bryopsida,,,Pottiales,,,,Pottiaceae,,,Anoectangium,aestivum,,,,accepted,158394,Anoectangium aestivum,Anoectangium aestivum,S4 (2015),s4,yellow,NA,unknown,unknown,NA,FALSE
Anthelia juratzkana,(Limpr.) Trev.,Juratzka's Silverwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Jungermanniineae,,,Antheliaceae,,,Anthelia,juratzkana,,,,accepted,56470,Anthelia juratzkana,Anthelia juratzkana,S5 (2015),s5,yellow,NA,unknown,unknown,NA,FALSE
Anthoceros punctatus,L.,Dotted Hornwort,Plantae,Anthocerotophyta,,,Anthocerotopsida,Anthocerotidae,,Anthocerotales,,,,Anthocerotaceae,,,Anthoceros,punctatus,,,,accepted,158432,Anthoceros punctatus,Anthoceros punctatus,SU (2018),su,undetermined,NA,,,NA,FALSE
Aongstroemia longipes,(Sommerfelt) Bruch & Schimper,Sprig Moss,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Aongstroemiaceae,,,Aongstroemia,longipes,,,,accepted,158443,Aongstroemia longipes,Aongstroemia longipes,S4S5,s4s5,yellow,NA,unknown,unknown,NA,FALSE
Arctoa fulvella,(Dicks.) Bruch & Schimp. B18,Tawny Fork Moss,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Rhabdoweisiaceae,,,Arctoa,fulvella,,,,accepted,158575,Arctoa fulvella,Arctoa fulvella,S4S5 (2015),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Atrichum tenellum,(Röhl.) Bruch & Schimp.,Slender Smoothcap,Plantae,Bryophyta,,,Polytrichopsida,,,Polytrichales,,,,Polytrichaceae,,,Atrichum,tenellum,,,,accepted,159057,Atrichum tenellum,Atrichum tenellum,S2 (2015),s2,red,NA,unknown,unknown,NA,FALSE
Barbilophozia barbata,(Schmid. ex Schreb.) Loeske,Bearded Pawwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Cephaloziineae,,,Anastrophyllaceae,,,Barbilophozia,barbata,,,,accepted,159158,Barbilophozia barbata,Barbilophozia barbata,S5 (2015),s5,yellow,NA,unknown,unknown,NA,FALSE
Barbilophozia hatcheri,(Evans) Loeske,Hatcher's Pawwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Cephaloziineae,,,Anastrophyllaceae,,,Barbilophozia,hatcheri,,,,accepted,56473,Barbilophozia hatcheri,Barbilophozia hatcheri,S5 (2015),s5,yellow,NA,unknown,unknown,NA,FALSE
Barbilophozia lycopodioides,(Wallr.) Loeske,Greater Pawwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Cephaloziineae,,,Anastrophyllaceae,,,Barbilophozia,lycopodioides,,,,accepted,159164,Barbilophozia lycopodioides,Barbilophozia lycopodioides,S5 (2015),s5,yellow,NA,unknown,unknown,NA,FALSE
Barbilophozia sudetica,"(Nees ex Huebener) L. Soderstr., De Roo & Hedd.",Hill Notchwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Cephaloziineae,,,Anastrophyllaceae,,,Barbilophozia,sudetica,,,,accepted,988212,Barbilophozia sudetica,Barbilophozia sudetica,S4 (2015),s4,yellow,NA,unknown,unknown,NA,FALSE
Barbula unguiculata,Hedw.,Bird's-Claw Beard-Moss,Plantae,Bryophyta,,,Bryopsida,,,Pottiales,,,,Pottiaceae,,,Barbula,unguiculata,,,,accepted,159173,Barbula unguiculata,Barbula unguiculata,S3S4 (2015),s3s4,blue,NA,unknown,unknown,NA,FALSE
Bazzania ambigua,(Lindenb.) Treb.,,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Lophocoleineae,,,Lepidoziaceae,Bazzanioideae,,Bazzania,ambigua,,,,accepted,159200,Bazzania ambigua,Bazzania ambigua,S2S4,s2s4,blue,NA,unknown,unknown,NA,FALSE
Blasia pusilla,L.,Common Kettlewort,Plantae,Marchantiophyta,,,Marchantiopsida,Blasiidae,,Blasiales,,,,Blasiaceae,,,Blasia,pusilla,,,,accepted,56441,Blasia pusilla,Blasia pusilla,"not in CDC records, see 'notes'",NA,NA,NA,unknown,unknown,NA,FALSE
Brachydontium olympicum,(Britt. in Frye) McIntosh &  Spence,Olympic Brachydontium Moss,Plantae,Bryophyta,,,Bryopsida,,,Grimmiales,,,,Ptychomitriaceae,,,Brachydontium,olympicum,,,,accepted,156319,Brachydontium olympicum,Brachydontium olympicum,S2? (2015),s2?,red,NA,unknown,unknown,NA,FALSE
Brachytheciastrum collinum,(Schleich. ex C. Müll.) Schimp. in B.S.G.,,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Brachytheciaceae,,,Brachytheciastrum,collinum,,,,accepted,1026034,Brachytheciastrum collinum,Brachytheciastrum collinum,S4S5 (2015),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Brachytheciastrum velutinum velutinum,(Hedw.) Schimp. B88,Velvet Ragged Moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Brachytheciaceae,,,Brachytheciastrum,velutinum,Brachytheciastrum velutinum velutinum,,,accepted,1122135,Brachytheciastrum velutinum velutinum,Brachytheciastrum velutinum,S4S5 (2011),s4s5,yellow,NA,,,NA,FALSE
Brachythecium albicans,(Hedw.) Schimp. in B.S.G.,Whitish Feather-moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Brachytheciaceae,,,Brachythecium,albicans,,,,accepted,123771,Brachythecium albicans,Brachythecium albicans,S4S5 (2015),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Brachythecium frigidum,(C. Müll.) Besch.,cold brachythecium moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Brachytheciaceae,,,Brachythecium,frigidum,,,,accepted,123270,Brachythecium frigidum,Brachythecium frigidum,S5? (2015),s5?,yellow,NA,unknown,unknown,NA,FALSE
Brachythecium hylotapetum,B. Hig. & N. Hig.,,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Brachytheciaceae,,,Brachythecium,hylotapetum,,,,accepted,159397,Brachythecium hylotapetum,Brachythecium hylotapetum,S4S5 (2011),s4s5,yellow,NA,,,NA,FALSE
Brachythecium leibergii,Grout,Leiberg's Ragged Moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Brachytheciaceae,,,Brachytheciastrum,leibergii,,,,unaccepted,1367549,Brachytheciastrum leibergii,Brachytheciastrum leibergii,S4S5 (2011),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Brachythecium rutabulum,(Hedw.) Schimp. .,Rough-stalked Feather-moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Brachytheciaceae,,,Brachythecium,rutabulum,,,,accepted,159407,Brachythecium rutabulum,Brachythecium rutabulum,S4S5 (2011),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Brachythecium salebrosum,(Web. & Mohr) Schimp.,Smooth-stalk Feather-moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Brachytheciaceae,,,Brachythecium,salebrosum,,,,accepted,159408,Brachythecium salebrosum,Brachythecium salebrosum,S4S5 (2011),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Bryoerythrophyllum recurvirostrum,(Hedwig) P. C. Chen,Red Beard-moss,Plantae,Bryophyta,,,Bryopsida,,,Pottiales,,,,Pottiaceae,,,Bryoerythrophyllum,recurvirostrum,,,,accepted,273647,Bryoerythrophyllum recurvirostrum,Bryoerythrophyllum recurvirostrum,S4S5 (2011),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Bryum argenteum argenteum,Hedw.,,Plantae,Bryophyta,,,Bryopsida,,,Bryales,,,,Bryaceae,,,Bryum,argenteum,Bryum argenteum argenteum,,,accepted,239691,Bryum argenteum argenteum,Bryum argenteum,S4S5 (2015),s4s5,yellow,NA,,,NA,FALSE
Bryum calobryoides,Spence,Beautiful Bryum,Plantae,Bryophyta,,,Bryopsida,,,Bryales,,,,Bryaceae,,,Bryum,calobryoides,,,,accepted,159522,Bryum calobryoides,Bryum calobryoides,S1S3 (2015),s1s3,red,NA,unknown,unknown,NA,FALSE
Bryum muehlenbeckii,Bruch & Schimp. in B.S.G.,Muehlenbeck's bryum moss,Plantae,Bryophyta,,,Bryopsida,,,Bryales,,,,Bryaceae,,,Imbribryum,muehlenbeckii,,,,unaccepted,622997,Imbribryum muehlenbeckii,Imbribryum muehlenbeckii,S3S4 (2011),s3s4,blue,NA,unknown,unknown,NA,FALSE
Buxbaumia aphylla,Hedw.,Bug-on-a-stick,Plantae,Bryophyta,,,Bryopsida,,,Buxbaumiales,,,,Buxbaumiaceae,,,Buxbaumia,aphylla,,,,accepted,159610,Buxbaumia aphylla,Buxbaumia aphylla,S4S5 (2011),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Calliergon cordifolium,(Hedw.) Kindb.,Heart-leaved Spear-moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Calliergonaceae,,,Calliergon,cordifolium,,,,accepted,143535,Calliergon cordifolium,Calliergon cordifolium,S4,s4,yellow,NA,unknown,unknown,NA,FALSE
Calliergon stramineum,(Brid.) Kindb.,Straw Spear-moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Calliergonaceae,,,Straminergon,stramineum,,,,unaccepted,406327,Straminergon stramineum,Straminergon stramineum,S4S5 (2015),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Calliergonella cuspidata,(Hedw.) Loeske,Pointed Spear-moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Pylaisiaceae,,,Calliergonella,cuspidata,,,,accepted,159669,Calliergonella cuspidata,Calliergonella cuspidata,S5? (2015),s5?,yellow,NA,unknown,unknown,NA,FALSE
Calliergonella lindbergii,(Mitt.) Hedenas,Lindberg's Hypnum Moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Pylaisiaceae,,,Calliergonella,lindbergii,,,,accepted,501747,Calliergonella lindbergii,Calliergonella lindbergii,S4S5,s4s5,yellow,NA,unknown,unknown,NA,FALSE
Calypogeia fissa,(L.) Raddi,Common Pouchwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Jungermanniineae,,,Calypogeiaceae,,,Calypogeia,fissa,,,,accepted,56485,Calypogeia fissa,Calypogeia fissa,genus is in CDC records,NA,NA,NA,,,NA,FALSE
Calypogeia integristipula,Stephani,Meylan's Pouchwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Jungermanniineae,,,Calypogeiaceae,,,Calypogeia,integristipula,,,,accepted,56486,Calypogeia integristipula,Calypogeia integristipula,S3 (2015),s3,blue,NA,unknown,unknown,NA,FALSE
Calypogeia suecica,(Arnell & J. Perss.) K. Müller,Swedish Pouchwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Jungermanniineae,,,Calypogeiaceae,,,Calypogeia,suecica,,,,accepted,159719,Calypogeia suecica,Calypogeia suecica,SH (2015),sh,extirpated,NA,unknown,unknown,NA,FALSE
Campylium stellatum,(Hedw.) C. Jens.,Yellow Starry Fen Moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Amblystegiaceae,,,Campylium,stellatum,,,,accepted,159776,Campylium stellatum,Campylium stellatum,S5 (2015),s5,yellow,NA,unknown,unknown,NA,FALSE
Campylopus flexuosus,Sull. & Lesq.,Rusty Swan-neck Moss,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Leucobryaceae,,,Campylopus,flexuosus,,,,accepted,159788,Campylopus flexuosus,Campylopus flexuosus,S4 (2015),s4,yellow,NA,unknown,unknown,NA,FALSE
Campylopus fragilis,,Fragile Swan-neck Moss,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Leucobryaceae,,,Campylopus,fragilis,,,,accepted,159789,Campylopus fragilis,Campylopus fragilis,S4,s4,yellow,NA,unknown,unknown,NA,FALSE
Cephalozia bicuspidata,(L.) Dum.,Two-horned Pincerwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Cephaloziineae,,,Cephaloziaceae,,,Cephalozia,bicuspidata,,,,accepted,56489,Cephalozia bicuspidata,Cephalozia bicuspidata,SNR,snr,not-listed,NA,,,NA,FALSE
Cephaloziella divaricata,(Sm.) Schiffn.,Spreading Threadwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Cephaloziineae,,,Cephaloziellaceae,,,Cephaloziella,divaricata,,,,accepted,56495,Cephaloziella divaricata,Cephaloziella divaricata,SNR,snr,not-listed,NA,,,NA,FALSE
Cephaloziella phyllacantha,(C. Massal. & Carestia) K. Müll.,,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Cephaloziineae,,,Cephaloziellaceae,,,Cephaloziella,phyllacantha,,,,accepted,160324,Cephaloziella phyllacantha,Cephaloziella phyllacantha,S2S3 (2015),s2s3,blue,NA,unknown,unknown,NA,FALSE
Cephaloziella turneri,(Hook.) K. Müll.,Turner's Threadwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Cephaloziineae,,,Cephaloziellaceae,,,Cephaloziella,turneri,,,,accepted,56502,Cephaloziella turneri,Cephaloziella turneri,S3 (2015),s3,blue,NA,unknown,unknown,NA,FALSE
Chiloscyphus pallescens,(Hoffm.) Dumort.,Pale Liverwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Lophocoleineae,,,Lophocoleaceae,,,Chiloscyphus,pallescens,,,,accepted,56503,Chiloscyphus pallescens,Chiloscyphus pallescens,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Chionoloma tenuirostre tenuirostre,"Hook. & Taylor) M.Alonso, M.J.Cano & J.A.Jiménez",,Plantae,Bryophyta,,,Bryopsida,,,Pottiales,,,,Pottiaceae,,,Chionoloma,tenuirostre,Chionoloma tenuirostre tenuirostre,,,accepted,1138349,Chionoloma tenuirostre tenuirostre,Chionoloma tenuirostre,S4S5 (2011),s4s5,yellow,NA,,,NA,FALSE
Claopodium whippleanum,(Sullivant) Renauld & Cardot,Whipple's claopodium moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Brachytheciaceae,,,Claopodium,whippleanum,,,,accepted,67868,Claopodium whippleanum,Claopodium whippleanum,S3S4,s3s4,blue,NA,unknown,unknown,NA,FALSE
Climacium dendroides,(Hedw.) Web. & Mohr,Tree Climacium Moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Climaciaceae,,,Climacium,dendroides,,,,accepted,123751,Climacium dendroides,Climacium dendroides,S4S5 (2015),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Conostomum tetragonum,(Hedw.) Lindb,Helmet-moss,Plantae,Bryophyta,,,Bryopsida,,,Bartramiales,,,,Bartramiaceae,,,Conostomum,tetragonum,,,,accepted,160833,Conostomum tetragonum,Conostomum tetragonum,S4S5 (2011),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Cratoneuron filicinum,(Hedw.) Spruce,fern-leaved hook-moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Amblystegiaceae,,,Cratoneuron,filicinum,,,,accepted,154116,Cratoneuron filicinum,Cratoneuron filicinum,S4S5,s4s5,yellow,NA,unknown,unknown,NA,FALSE
Dichodontium olympicum,Ren. & Card.,,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Aongstroemiaceae,,,Dichodontium,olympicum,,,,accepted,161819,Dichodontium olympicum,Dichodontium olympicum,S4 (2015),s4,yellow,NA,unknown,unknown,NA,FALSE
Dicranella cerviculata,(Hedw.) Schimp,Red-neck Forklet-moss,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Dicranellaceae,,,Dicranella,cerviculata,,,,accepted,161830,Dicranella cerviculata,Dicranella cerviculata,S4,s4,yellow,NA,unknown,unknown,NA,FALSE
Dicranella pacifica,W.B. Schofield,,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Aongstroemiaceae,,,Calcidicranella,pacifica,,,,unaccepted,1578070,Calcidicranella pacifica,Calcidicranella pacifica,S4,s4,yellow,NA,unknown,unknown,NA,FALSE
Dicranella rufescens,(With.) Schimp.,Rufous Forklet-moss,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Ruficaulaceae,,,Ruficaulis,rufescens,,,,unaccepted,1578081,Ruficaulis rufescens,Ruficaulis rufescens,S4 (2015),s4,yellow,NA,unknown,unknown,NA,FALSE
Dicranella schreberiana,(Hedwig) Hilferty ex H. A. Crum & L. E. Anderson,Schreber's Forklet-moss,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Aongstroemiaceae,,,Aongstroemia,schreberiana,,,,unaccepted,1578064,Aongstroemia schreberiana,Aongstroemia schreberiana,S4S5,s4s5,yellow,NA,unknown,unknown,NA,FALSE
Dicranodontium denudatum,(Brid.) Britt.,Denuded Dicranodontium Moss,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Leucobryaceae,,,Dicranodontium,denudatum,,,,accepted,161845,Dicranodontium denudatum,Dicranodontium denudatum,S4 (2015),s4,yellow,NA,unknown,unknown,NA,FALSE
Dicranum bonjeanii,De Not.,Crisped Fork-moss,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Dicranaceae,,,Dicranum,bonjeanii,,,,accepted,161852,Dicranum bonjeanii,Dicranum bonjeanii,S4 (2015),s4,yellow,NA,unknown,unknown,NA,FALSE
Dicranum howellii,Ren. & Card.,Howell's Dicranum Moss,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Dicranaceae,,,Dicranum,howellii,,,,accepted,161860,Dicranum howellii,Dicranum howellii,S4S5 (2011),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Dicranum montanum,Hedw.,Montane Dicranum Moss,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Dicranaceae,,,Dicranum,montanum,,,,accepted,161864,Dicranum montanum,Dicranum montanum,S3S4 (2015),s3s4,blue,NA,unknown,unknown,NA,FALSE
Dicranum muehlenbeckii,Bruch & Schimp.,,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Dicranaceae,,,Dicranum,muehlenbeckii,,,,accepted,161865,Dicranum muehlenbeckii,Dicranum muehlenbeckii,S4S5 (2011),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Distichium capillaceum,(Hedwig) Bruch & Schimper,Erect-fruited Iris Moss,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Distichiaceae,,,Distichium,capillaceum,,,,accepted,161964,Distichium capillaceum,Distichium capillaceum,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Ditrichum heteromallum,(Hedw.) Britt.,Curve-leaved Ditrichum,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Ditrichaceae,,,Ditrichum,heteromallum,,,,accepted,161968,Ditrichum heteromallum,Ditrichum heteromallum,S4S5 (2011),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Ditrichum pusillum,(Hedw.) Hampe,Brown Ditrichum,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Ditrichaceae,,,Ditrichum,pusillum,,,,accepted,161972,Ditrichum pusillum,Ditrichum pusillum,S3S4,s3s4,blue,NA,unknown,unknown,NA,FALSE
Drepanocladus aduncus,(Hedw.) Warnst.,Kneiff's hook-moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Amblystegiaceae,,,Drepanocladus,aduncus,,,,accepted,154182,Drepanocladus aduncus,Drepanocladus aduncus,S5? (2015),s5?,yellow,NA,unknown,unknown,NA,FALSE
Encalypta ciliata,Hedw.,Fringed Extinguisher Moss,Plantae,Bryophyta,,,Bryopsida,,,Encalyptales,,,,Encalyptaceae,,,Encalypta,ciliata,,,,accepted,162304,Encalypta ciliata,Encalypta ciliata,S4S5,s4s5,yellow,NA,unknown,unknown,NA,FALSE
Encalypta procera,Bruch,Extinguisher Moss,Plantae,Bryophyta,,,Bryopsida,,,Encalyptales,,,,Encalyptaceae,,,Encalypta,procera,,,,accepted,162309,Encalypta procera,Encalypta procera,S4S5 (2011),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Fissidens bryoides,Hedw.,Lesser Pocket-moss,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Fissidentaceae,,,Fissidens,bryoides,,,,accepted,124421,Fissidens bryoides,Fissidens bryoides,S4S5 (2011),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Fissidens limbatus,Sull.,Herzog's Pocket-moss,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Fissidentaceae,,,Fissidens,crispus,,,,unaccepted,67883,Fissidens crispus,Fissidens crispus,S3S4,s3s4,blue,NA,unknown,unknown,NA,FALSE
Fissidens osmundoides,Hedw.,Osmund Fissidens Moss,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Fissidentaceae,,,Fissidens,osmundioides,,,,unaccepted,163015,Fissidens osmundioides,Fissidens osmundioides,S4S5 (2011),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Fissidens pauperculus,M. Howe,Minute Pocket Moss,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Fissidentaceae,,,Fissidens,pauperculus,,,,accepted,163017,Fissidens pauperculus,Fissidens pauperculus,S1,s1,red,NA,Endangered,endangered,endangered,FALSE
Fissidens ventricosus,Lesq.,,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Fissidentaceae,,,Fissidens,ventricosus,,,,accepted,163025,Fissidens ventricosus,Fissidens ventricosus,S2S3,s2s3,blue,NA,unknown,unknown,NA,FALSE
Flexitrichum flexicaule,(Schwägr.) Ignatov & Fedosov,Flexible Cow-hair Moss,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Flexitrichaceae,,,Flexitrichum,flexicaule,,,,accepted,1122772,Flexitrichum flexicaule,Flexitrichum flexicaule,S4S5 (2015),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Fontinalis howellii,Renauld & Cardot,,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Fontinalaceae,,,Fontinalis,howellii,,,,accepted,547443,Fontinalis howellii,Fontinalis howellii,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Fontinalis neomexicana,Sull. & Lesq.,New Mexican fontinalis moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Fontinalaceae,,,Fontinalis,neomexicana,,,,accepted,154130,Fontinalis neomexicana,Fontinalis neomexicana,S4 (2015),s4,yellow,NA,unknown,unknown,NA,FALSE
Frullania bolanderi,Aust.,Hairy Scalewort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Porellales,,,,Frullaniaceae,,,Frullania,bolanderi,,,,accepted,56517,Frullania bolanderi,Frullania bolanderi,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
Frullania californica,(Aust. ex Underw.) A. Evans ?,,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Porellales,,,,Frullaniaceae,,,Frullania,californica,,,,accepted,56520,Frullania californica,Frullania californica,S3 (2015),s3,blue,NA,unknown,unknown,NA,FALSE
Funaria hygrometrica,Hedw.,Bonfire moss,Plantae,Bryophyta,,,Bryopsida,,,Funariales,,,,Funariaceae,,,Funaria,hygrometrica,,,,accepted,120000,Funaria hygrometrica,Funaria hygrometrica,S4S5 (2015),s4s5,yellow,NA,unknown,unknown,NA,FALSE
Geocalyx graveolens,(Schrad.) Nees,Turps Pouchwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Jungermanniineae,,,Geocalycaceae,,,Geocalyx,graveolens,,,,accepted,163251,Geocalyx graveolens,Geocalyx graveolens,SNR,snr,not-listed,NA,unknown,unknown,NA,FALSE
