"scientificName","scientificNameAuthorship","commonName","kingdom","phylum","subphylum","superclass","class","subclass","superorder","order","suborder","infraorder","superfamily","family","subfamily","tribe","genus","species","variety","subspecies","hybrid","provincial_status","Prov Status Review Date","bc_list","national_status","COSEWIC Date","SARA Schedule","SARA_status","SARA Date"
"Nephroma resupinatum","(L.) Ach.","Pimpled Kidney Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Nephromataceae",NA,NA,"Nephroma","resupinatum",NA,NA,NA,"S4","Mar 2018","Yellow",NA,NA,NA,NA,NA
"Nodobryoria abbreviata","(Müll. Arg.)","Tufted Foxtail Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae",NA,"Nodobryoria","abbreviata",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Nodobryoria oregana","(Tuck. ex Willey) Brodo & D. Hawksw.","mountain readhead","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae",NA,"Nodobryoria","oregana",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Normandina pulchella","(Borrer) Nyl.","Elf Ears lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Eurotiomycetes","Chaetothyriomycetidae",NA,"Verrucariales",NA,NA,NA,"Verrucariaceae",NA,NA,"Normandina","pulchella",NA,NA,NA,"S4","Feb 2020","Yellow",NA,NA,NA,NA,NA
"Notoparmelia kerguelensis","(Nyl.) Hale",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae",NA,"Notoparmelia","kerguelensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ochrolechia androgyna","(Hoffm.) Arnold","Powdery Saucer Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Ostropomycetidae",NA,"Pertusariales",NA,NA,NA,"Ochrolechiaceae",NA,NA,"Ochrolechia","androgyna",NA,NA,NA,"S5","Feb 2020","Yellow",NA,NA,NA,NA,NA
"Ochrolechia farinacea","Howard",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Ostropomycetidae",NA,"Pertusariales",NA,NA,NA,"Ochrolechiaceae",NA,NA,"Ochrolechia","farinacea",NA,NA,NA,"S5","Feb 2020","Yellow",NA,NA,NA,NA,NA
"Ochrolechia laevigata","(Räsänen) Verseghy ex Kukwa","Smooth Saucer Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Ostropomycetidae",NA,"Pertusariales",NA,NA,NA,"Ochrolechiaceae",NA,NA,"Ochrolechia","laevigata",NA,NA,NA,"S5","Feb 2020","Yellow",NA,NA,NA,NA,NA
"Ochrolechia oregonensis","H. Magn.","Double-Rimmed Saucer Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Ostropomycetidae",NA,"Pertusariales",NA,NA,NA,"Ochrolechiaceae",NA,NA,"Ochrolechia","oregonensis",NA,NA,NA,"S5","Feb 2020","Yellow",NA,NA,NA,NA,NA
"Ochrolechia pallescens","(L.) Körb.",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Ostropomycetidae",NA,"Pertusariales",NA,NA,NA,"Ochrolechiaceae",NA,NA,"Ochrolechia","pallescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ochrolechia subpallescens","Vers.",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Ostropomycetidae",NA,"Pertusariales",NA,NA,NA,"Ochrolechiaceae",NA,NA,"Ochrolechia","subpallescens",NA,NA,NA,"S5","Feb 2020","Yellow",NA,NA,NA,NA,NA
"Pannaria sp.","Del. ex Bory","Shingle Lichens","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Pannariaceae",NA,NA,"Pannaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Parmelia hygrophila","Goward & Ahti","Western Shield Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae",NA,"Parmelia","hygrophila",NA,NA,NA,"S5","Mar 2018","Yellow",NA,NA,NA,NA,NA
"Parmelia pseudosulcata","Gyelnik","cutting-edge crottle","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae",NA,"Parmelia","pseudosulcata",NA,NA,NA,"S3S4","Apr 2010","Yellow",NA,NA,NA,NA,NA
"Parmelia saxatilis","(l.) Ach.","Salted Shield Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae",NA,"Parmelia","saxatilis",NA,NA,NA,"S5","Mar 2018","Yellow",NA,NA,NA,NA,NA
"Parmelia sulcata","Taylor","Netted shield lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae",NA,"Parmelia","sulcata",NA,NA,NA,"S5","Mar 2018","Yellow",NA,NA,NA,NA,NA
"Parmeliella thriptophylla","(Ach.) Müll. Arg.","black-bordered shingle lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Pannariaceae",NA,NA,"Parmeliella","thriptophylla",NA,NA,NA,"S4","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Parmeliopsis ambigua","(Wulfen) Nyl.","Green Starburst Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae",NA,"Parmeliopsis","ambigua",NA,NA,NA,"S5","Mar 2018","Yellow",NA,NA,NA,NA,NA
"Parmeliopsis hyperopta","(ach.) arnold","Gray Starburst Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae",NA,"Parmeliopsis","hyperopta",NA,NA,NA,"S5","Mar 2018","Yellow",NA,NA,NA,NA,NA
"Parmotrema arnoldii","(du rietz) hale","Arnold's Parmotrema Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae",NA,"Parmotrema","arnoldii",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Peltigera aphthosa","(L.) Willd.","freckled pelt lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Peltigeraceae",NA,NA,"Peltigera","aphthosa",NA,NA,NA,"S5","Mar 2018","Yellow",NA,NA,NA,NA,NA
"Peltigera britannica","Gyelnik) Holt.-Hartw. & Tonsb","flaky freckle pelt lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Peltigeraceae",NA,NA,"Peltigera","britannica",NA,NA,NA,"S5","Mar 2018","Yellow",NA,NA,NA,NA,NA
"Peltigera canina","(L.) Willd.","dog pelt lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Peltigeraceae",NA,NA,"Peltigera","canina",NA,NA,NA,"S5","Mar 2018","Yellow",NA,NA,NA,NA,NA
"Peltigera chionophila","Goward & Goffinet.","snow pelt","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Peltigeraceae",NA,NA,"Peltigera","chionophila",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Peltigera collina","(Ach.) Schrader","tree pelt lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Peltigeraceae",NA,NA,"Peltigera","collina",NA,NA,NA,"S5","Mar 2018","Yellow",NA,NA,NA,NA,NA
"Peltigera gowardii","Lendemer & H. O'Brien","Northwest Waterfan","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Peltigeraceae",NA,NA,"Peltigera","gowardii",NA,NA,NA,"S2","2019","Red","Special Concern",NA,"1","Special Concern","2018"
"Peltigera leucophlebia","(nyl.) gyelnik","ruffled freckled pelt lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Peltigeraceae",NA,NA,"Peltigera","leucophlebia",NA,NA,NA,"S5","Mar 2018","Yellow",NA,NA,NA,NA,NA
"Peltigera membranacea","(Ach.) Nyl.","membranous pelt lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Peltigeraceae",NA,NA,"Peltigera","membranacea",NA,NA,NA,"S5","Mar 2018","Yellow",NA,NA,NA,NA,NA
"Peltigera neopolydactyla","(Gyelnik) Gyelnik.","carpet pelt lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Peltigeraceae",NA,NA,"Peltigera","neopolydactyla",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Peltigera pacifica","Vitik.","fringed pelt","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Peltigeraceae",NA,NA,"Peltigera","pacifica",NA,NA,NA,"S4","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Peltigera polydactylon","(Necker) Hoffm.","many-fruited pelt lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Peltigeraceae",NA,NA,"Peltigera","polydactylon",NA,NA,NA,"S5","Mar 2018","Yellow",NA,NA,NA,NA,NA
"Peltigera ponojensis","Gyelnik","pale-bellied pelt lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Peltigeraceae",NA,NA,"Peltigera","ponojensis",NA,NA,NA,"S5","Mar 2018","Yellow",NA,NA,NA,NA,NA
"Peltigera praetextata","(Flörke ex Sommerf.) Zopf","scaly pelt lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Peltigeraceae",NA,NA,"Peltigera","praetextata",NA,NA,NA,"S5","Mar 2018","Yellow",NA,NA,NA,NA,NA
"Peltigera rufescens","(Weiss) Humb.","field dog lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Peltigeraceae",NA,NA,"Peltigera","rufescens",NA,NA,NA,"S5","Mar 2018","Yellow",NA,NA,NA,NA,NA
"Peltigera venosa","(l.) hoffm.","fan pelt lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Peltigeraceae",NA,NA,"Peltigera","venosa",NA,NA,NA,"S5","Mar 2018","Yellow",NA,NA,NA,NA,NA
"Pertusaria mccroryae","C. R. Björk, Goward & T. Sprib.",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Ostropomycetidae",NA,"Pertusariales",NA,NA,NA,"Pertusariaceae",NA,NA,"Pertusaria","mccroryae",NA,NA,NA,"S5","Feb 2020","Yellow",NA,NA,NA,NA,NA
"Pertusaria pupillaris","(Nyl.) Th. Fr.",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Ostropomycetidae",NA,"Pertusariales",NA,NA,NA,"Pertusariaceae",NA,NA,"Pertusaria","pupillaris",NA,NA,NA,"S4S5","Feb 2020","Yellow",NA,NA,NA,NA,NA
"Pertusaria subambigens","Dibben","Frosted Wart Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Ostropomycetidae",NA,"Pertusariales",NA,NA,NA,"Pertusariaceae",NA,NA,"Pertusaria","subambigens",NA,NA,NA,"S5","Feb 2020","Yellow",NA,NA,NA,NA,NA
"Phlyctis argena","(Sprengel) Flotow","Whitewash Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Ostropomycetidae",NA,"Ostropales",NA,NA,NA,"Phlyctidaceae",NA,NA,"Phlyctis","argena",NA,NA,NA,"S5","Feb 2020","Yellow",NA,NA,NA,NA,NA
"Physcia adscendens","(Th.Fr.) H.Olivier","Hooded Rosette Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Caliciales",NA,NA,NA,"Physciaceae",NA,NA,"Physcia","adscendens",NA,NA,NA,"S5","Mar 2018","Yellow",NA,NA,NA,NA,NA
"Physcia caesia","(Hoffm.) Fürnr.","Blue-gray Rosette Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Caliciales",NA,NA,NA,"Physciaceae",NA,NA,"Physcia","caesia",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Physcia dubia","(Hoffm.) Lettau","Powder-tipped Rosette Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Caliciales",NA,NA,NA,"Physciaceae",NA,NA,"Physcia","dubia",NA,NA,NA,"S4S5","Mar 2018","Yellow",NA,NA,NA,NA,NA
"Physcia tenella","(Scop.) DC.","Fringed Rosette Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Caliciales",NA,NA,NA,"Physciaceae",NA,NA,"Physcia","tenella",NA,NA,NA,"S5","Mar 2018","Yellow",NA,NA,NA,NA,NA
"Pilophorus acicularis","(Ach.) Th. Fr.","Devil's matchstick","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Cladoniaceae",NA,NA,"Pilophorus","acicularis",NA,NA,NA,"S5","Mar 2018","Yellow",NA,NA,NA,NA,NA
"Pilophorus nigricaulis","(Ach.) Th. Fr.","charred matchstick lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Cladoniaceae",NA,NA,"Pilophorus","nigricaulis",NA,NA,NA,"S3S4","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Piricauda pelagica","Kohlm.",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Dothideomycetes","Dothideomycetidae",NA,"Mycosphaerellales",NA,NA,NA,"Mycosphaerellaceae",NA,NA,"Piricauda","pelagica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Placopsis gelida","(L.) Lindsay",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Ostropomycetidae",NA,"Trapeliales",NA,NA,NA,"Trapeliaceae",NA,NA,"Placopsis","gelida",NA,NA,NA,"S5","Feb 2020","Yellow",NA,NA,NA,NA,NA
"Platismatia glauca","Schwäbisch-Fränkische Waldberge","Varied Rag Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae",NA,"Platismatia","glauca",NA,NA,NA,"S5","Mar 2018","Yellow",NA,NA,NA,NA,NA
"Platismatia herrei","(Imshaug) W.L. Culb. & C.F. Culb.","Herre's Ragged Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae",NA,"Platismatia","herrei",NA,NA,NA,"S5","Mar 2018","Yellow",NA,NA,NA,NA,NA
"Platismatia norvegica","(Lynge) Culb. & C.F. Culb.","Oldgrowth Rag Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae",NA,"Platismatia","norvegica",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Platismatia stenophylla","(Tuck.) Culb. & C. Culb.","Ribbon Rag Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae",NA,"Platismatia","stenophylla",NA,NA,NA,"S4","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Polycauliona candelaria","(L.) Th. Fr.","Shrubby Sunburst Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Teloschistales",NA,NA,NA,"Teloschistaceae","Xanthorioideae",NA,"Polycauliona","candelaria",NA,NA,NA,"S5","Mar 2018","Yellow",NA,NA,NA,NA,NA
"Polycauliona flavogranulosa","(Körb.) Arup","Grainy Seaside Firedot Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Teloschistales",NA,NA,NA,"Teloschistaceae","Xanthorioideae",NA,"Polycauliona","flavogranulosa",NA,NA,NA,"S5","Feb 2020","Yellow",NA,NA,NA,NA,NA
"Polycauliona luteominia","(Tomin) Arup","Red Firedot Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Teloschistales",NA,NA,NA,"Teloschistaceae","Xanthorioideae",NA,"Polycauliona","luteominia",NA,NA,NA,"S4S5","Feb 2020","Yellow",NA,NA,NA,NA,NA
"Polycauliona polycarpa","(Hoffm.) Rieber",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Teloschistales",NA,NA,NA,"Teloschistaceae","Xanthorioideae",NA,"Polycauliona","polycarpa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Polycauliona rosei","Hasse",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Teloschistales",NA,NA,NA,"Teloschistaceae","Xanthorioideae",NA,"Polycauliona","rosei",NA,NA,NA,"S5","Feb 2020","Yellow",NA,NA,NA,NA,NA
"Polycauliona verruculifera","(Nyl.) Arup","Ringed Firedot Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Teloschistales",NA,NA,NA,"Teloschistaceae","Xanthorioideae",NA,"Polycauliona","verruculifera",NA,NA,NA,"S4","Feb 2020","Yellow",NA,NA,NA,NA,NA
"Porpidia crustulata","(Ach.) Hertel & Knoph","concentric boulder lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecideales",NA,NA,NA,"Lecideaceae",NA,NA,"Porpidia","crustulata",NA,NA,NA,"S5","Feb 2020","Yellow",NA,NA,NA,NA,NA
"Porpidia flavicunda","(Ach.) Gowan","Orange Boulder Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecideales",NA,NA,NA,"Lecideaceae",NA,NA,"Porpidia","flavicunda",NA,NA,NA,"SU","Feb 2020","Unknown",NA,NA,NA,NA,NA
"Porpidia macrocarpa","(DC.) Hertel & A.J. Schwab","Big-disk pebble lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecideales",NA,NA,NA,"Lecideaceae",NA,NA,"Porpidia","macrocarpa",NA,NA,NA,"SU","Feb 2020","Unknown",NA,NA,NA,NA,NA
"Protopannaria pezizoides","(Weber) P. M Jörg. & S. Ekman","Brown-gray Moss-shingle Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Pannariaceae",NA,NA,"Protopannaria","pezizoides",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Protoparmeliopsis muralis","(Schreb.) M. Choisy","Stonewall Rim Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Lecanoraceae",NA,NA,"Protoparmeliopsis","muralis",NA,NA,NA,"S5","Feb 2020","Yellow",NA,NA,NA,NA,NA
"Pseudephebe minuscula","(Nyl. ex Arnold) Brodo & D. Hawksw.","coarse rockwool","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae",NA,"Pseudephebe","minuscula",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Pseudephebe pubescens","(L.) Choisy","Fine Rockwool Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae",NA,"Pseudephebe","pubescens",NA,NA,NA,"S5","Mar 2018","Yellow",NA,NA,NA,NA,NA
"Pseudosagedia chlorotica","(Ach.) Hafellner & Kalb",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Ostropomycetidae",NA,"Ostropales",NA,NA,NA,"Porinaceae",NA,NA,"Pseudosagedia","chlorotica",NA,NA,NA,"SU","Feb 2020","Unknown",NA,NA,NA,NA,NA
"Pseudosolorina saccata","(L.) ach.",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Peltigeraceae",NA,NA,"Pseudosolorina","saccata",NA,NA,NA,"S4","2019","Yellow",NA,NA,NA,NA,NA
"Pseudosolorina spongiosa","(Ach.) Anzi","Fringed Chocolate Chip Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Peltigeraceae",NA,NA,"Pseudosolorina","spongiosa",NA,NA,NA,"S4","Mar 2018","Yellow",NA,NA,NA,NA,NA
"Psoroma hypnorum","(Vahl) Gray","Green Moss-shingle Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Pannariaceae",NA,NA,"Psoroma","hypnorum",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Psoroma tenue var. boreale","Henssen","Tundra Moss-shingle Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Pannariaceae",NA,NA,"Psoroma","tenue","boreale",NA,NA,"S4S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Punctelia stictica","(Duby) Krog","blue-shift speckleback","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae",NA,"Punctelia","stictica",NA,NA,NA,"S4","Mar 2018","Yellow",NA,NA,NA,NA,NA
"Ramalina farinacea","(L.) Ach.","Farinose Cartilage Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Ramalinaceae",NA,NA,"Ramalina","farinacea",NA,NA,NA,"S5","Mar 2018","Yellow",NA,NA,NA,NA,NA
"Ramularia rubella","(Bonord.) Nannf.",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Dothideomycetes","Dothideomycetidae",NA,"Mycosphaerellales",NA,NA,NA,"Mycosphaerellaceae",NA,NA,"Ramularia","rubella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rehmia cinereovirens","(Rehm) Höhn.",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Rhizocarpales",NA,NA,NA,"Rhizocarpaceae",NA,NA,"Rehmia","cinereovirens",NA,NA,NA,"SU","Apr 2025","Unknown",NA,NA,NA,NA,NA
"Rehmia reducta","Rehm",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Rhizocarpales",NA,NA,NA,"Rhizocarpaceae",NA,NA,"Rehmia","reducta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhizocarpon badioatrum","(Flörke ex Spreng.) Th. Fr.",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Rhizocarpales",NA,NA,NA,"Rhizocarpaceae",NA,NA,"Rhizocarpon","badioatrum",NA,NA,NA,"S5","Apr 2023","Yellow",NA,NA,NA,NA,NA
"Rhizocarpon geographicum","(L.) DC.","yellow map lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Rhizocarpales",NA,NA,NA,"Rhizocarpaceae",NA,NA,"Rhizocarpon","geographicum",NA,NA,NA,"S5","Feb 2020","Yellow",NA,NA,NA,NA,NA
"Rhizocarpon lecanorinum","Anders","Crescent Map Lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Rhizocarpales",NA,NA,NA,"Rhizocarpaceae",NA,NA,"Rhizocarpon","lecanorinum",NA,NA,NA,"S5","Feb 2020","Yellow",NA,NA,NA,NA,NA
"Rhizocarpon macrosporum","Räsänen","lemon map lichen","Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Rhizocarpales",NA,NA,NA,"Rhizocarpaceae",NA,NA,"Rhizocarpon","macrosporum",NA,NA,NA,"S5","Feb 2020","Yellow",NA,NA,NA,NA,NA
"Rhizocarpon riparium","Räsänen",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Rhizocarpales",NA,NA,NA,"Rhizocarpaceae",NA,NA,"Rhizocarpon","riparium",NA,NA,NA,"SU","Feb 2020","Unknown",NA,NA,NA,NA,NA
"Rimularia actinostoma","Coppins & Fryday",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Ostropomycetidae",NA,"Trapeliales",NA,NA,NA,"Trapeliaceae",NA,NA,"Rimularia","actinostoma",NA,NA,NA,"SU","Feb 2020","Unknown",NA,NA,NA,NA,NA
"Rinodina disjuncta","Sheard & Tønsberg",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Caliciales",NA,NA,NA,"Physciaceae",NA,NA,"Rinodina","disjuncta",NA,NA,NA,"S5","Feb 2020","Yellow",NA,NA,NA,NA,NA
