"scientificName","scientificNameAuthorship","commonName","kingdom","phylum","subphylum","superclass","class","subclass","superorder","order","suborder","infraorder","superfamily","family","subfamily","tribe","genus","species","variety","subspecies","hybrid","provincial_status","Prov Status Review Date","bc_list","national_status","COSEWIC Date","SARA Schedule","SARA_status","SARA Date"
"Hosackia pinnata","(Hooker) Abrams","Meadow Bird's Foot Trefoil","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Fabales",NA,NA,NA,"Fabaceae","Faboideae","Loteae","Hosackia","pinnata",NA,NA,NA,"S2?","Apr 2019","Red","Endangered","May 2004","1","Endangered","Jul 2005"
"Humulus lupulus var. lupulus","L.","common hop","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Rosales",NA,NA,NA,"Cannabaceae",NA,NA,"Humulus","lupulus","lupulus",NA,NA,"SNA","Feb 2019","Exotic",NA,NA,NA,NA,NA
"Huperzia continentalis","Testo, A. Haines & A.V. Gilman","Alpine firmoss","Plantae","Tracheophyta",NA,NA,"Lycopodiopsida",NA,NA,"Lycopodiales",NA,NA,NA,"Lycopodiaceae","Huperzioideae",NA,"Huperzia","continentalis",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Huperzia haleakalae","(Brack.) Holub","Haleakala Fir-clubmoss","Plantae","Tracheophyta",NA,NA,"Lycopodiopsida",NA,NA,"Lycopodiales",NA,NA,NA,"Lycopodiaceae","Huperzioideae",NA,"Huperzia","haleakalae",NA,NA,NA,"S5","2019","Yellow",NA,NA,NA,NA,NA
"Huperzia miyoshiana","(Makino) Ching","Chinese clubmoss","Plantae","Tracheophyta",NA,NA,"Lycopodiopsida",NA,NA,"Lycopodiales",NA,NA,NA,"Lycopodiaceae","Huperzioideae",NA,"Huperzia","miyoshiana",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Huperzia occidentalis","(Clute) Kartesz & Gandhi","Pacific clubmoss","Plantae","Tracheophyta",NA,NA,"Lycopodiopsida",NA,NA,"Lycopodiales",NA,NA,NA,"Lycopodiaceae","Huperzioideae",NA,"Huperzia","occidentalis",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Hyacinthoides hispanica","(Mill.) Chouard ex Rothm.","Spanish Bluebell","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida",NA,NA,"Asparagales",NA,NA,NA,"Asparagaceae","Scilloideae","Hyacintheae","Hyacinthoides","hispanica",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Hyacinthoides non-scripta","(L.) Chouard ex Rothm.","bluebell","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida",NA,NA,"Asparagales",NA,NA,NA,"Asparagaceae","Scilloideae","Hyacintheae","Hyacinthoides","non-scripta",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Hypericum anagalloides","Cham. & Schltdl.","Bog St. John's-wort","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Malpighiales",NA,NA,NA,"Hypericaceae",NA,"Hypericeae","Hypericum","anagalloides",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Hypericum androsaemum","L.","Tutsan","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Malpighiales",NA,NA,NA,"Hypericaceae",NA,"Hypericeae","Hypericum","androsaemum",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Hypericum calycinum","L.","Rose-of-sharon","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Malpighiales",NA,NA,NA,"Hypericaceae",NA,"Hypericeae","Hypericum","calycinum",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Hypericum maculatum ssp. obtusiusculum","(Tourlet) Hayek","Dotted St. John's-wort","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Malpighiales",NA,NA,NA,"Hypericaceae",NA,"Hypericeae","Hypericum","maculatum",NA,"obtusiusculum",NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Hypericum perforatum ssp. perforatum","L.","St. John's wort","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Malpighiales",NA,NA,NA,"Hypericaceae",NA,"Hypericeae","Hypericum","perforatum",NA,"perforatum",NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Hypericum scouleri","Hook.","Scouler's St. John's wort","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Malpighiales",NA,NA,NA,"Hypericaceae",NA,"Hypericeae","Hypericum","scouleri",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Hypochaeris glabra","L.","Smooth Cat's Ear","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Asterales",NA,NA,NA,"Asteraceae","Cichorioideae","Cichorieae","Hypochaeris","glabra",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Hypochaeris radicata","L.","Common Cat's-ear","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Asterales",NA,NA,NA,"Asteraceae","Cichorioideae","Cichorieae","Hypochaeris","radicata",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Ilex aquifolium","L.","European holly","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Aquifoliales",NA,NA,NA,"Aquifoliaceae",NA,NA,"Ilex","aquifolium",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Impatiens capensis","Meerb.","common jewelweed","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Ericales",NA,NA,NA,"Balsaminaceae",NA,NA,"Impatiens","capensis",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Impatiens glandulifera","Royle","Himalayan balsam","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Ericales",NA,NA,NA,"Balsaminaceae",NA,NA,"Impatiens","glandulifera",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Impatiens parviflora","DC.","small balsam","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Ericales",NA,NA,NA,"Balsaminaceae",NA,NA,"Impatiens","parviflora",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Inula helenium","L.","Elecampane","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Asterales",NA,NA,NA,"Asteraceae","Asteroideae","Inuleae","Inula","helenium",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Iris pseudacorus","L.","Yellow Iris","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida",NA,NA,"Asparagales",NA,NA,NA,"Iridaceae","Iridoideae","Irideae","Iris","pseudacorus",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Iris sibirica","L.","Siberian Iris","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida",NA,NA,"Asparagales",NA,NA,NA,"Iridaceae","Iridoideae","Irideae","Iris","sibirica",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Isoetes occidentalis","Henderson","western quillwort","Plantae","Tracheophyta",NA,NA,"Lycopodiopsida",NA,NA,"Isoetales",NA,NA,NA,"Isoetaceae",NA,NA,"Isoetes","occidentalis",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Isolepis cernua","(Vahl) Roem. & Schult.","Slender Clubrush","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida",NA,NA,"Poales",NA,NA,NA,"Cyperaceae","Cyperoideae","Cypereae","Isolepis","cernua",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Jacobaea vulgaris","Gaertn.","ragwort","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Asterales",NA,NA,NA,"Asteraceae","Asteroideae","Senecioneae","Jacobaea","vulgaris",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Juglans ailantifolia","Carrière","Japanese walnut","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Fagales",NA,NA,NA,"Juglandaceae",NA,NA,"Juglans","ailantifolia",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Juglans regia","L.","Persian walnut","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Fagales",NA,NA,NA,"Juglandaceae",NA,NA,"Juglans","regia",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Juncus acuminatus","Michx.","tapered rush","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida",NA,NA,"Poales",NA,NA,NA,"Juncaceae",NA,NA,"Juncus","acuminatus",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Juncus alpinoarticulatus","chaix","Northern Green Rush","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida",NA,NA,"Poales",NA,NA,NA,"Juncaceae",NA,NA,"Juncus","alpinoarticulatus",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Juncus arcticus ssp. alaskanus","Willd.","arctic rush","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida",NA,NA,"Poales",NA,NA,NA,"Juncaceae",NA,NA,"Juncus","arcticus",NA,"alaskanus",NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Juncus articulatus","L.","Jointed rush","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida",NA,NA,"Poales",NA,NA,NA,"Juncaceae",NA,NA,"Juncus","articulatus",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Juncus balticus ssp. ater","Willd.","Baltic rush","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida",NA,NA,"Poales",NA,NA,NA,"Juncaceae",NA,NA,"Juncus","balticus",NA,"ater",NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Juncus bufonius","L.","Toad rush","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida",NA,NA,"Poales",NA,NA,NA,"Juncaceae",NA,NA,"Juncus","bufonius",NA,NA,NA,"S5","Mar 2020","Yellow",NA,NA,NA,NA,NA
"Juncus bulbosus","L.","Bulbous Rush","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida",NA,NA,"Poales",NA,NA,NA,"Juncaceae",NA,NA,"Juncus","bulbosus",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Juncus canadensis","J.Gay ex Laharpe","Canada Rush","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida",NA,NA,"Poales",NA,NA,NA,"Juncaceae",NA,NA,"Juncus","canadensis",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Juncus conglomeratus","L.","Compact Rush","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida",NA,NA,"Poales",NA,NA,NA,"Juncaceae",NA,NA,"Juncus","conglomeratus",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Juncus covillei","Piper","coville's rush","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida",NA,NA,"Poales",NA,NA,NA,"Juncaceae",NA,NA,"Juncus","covillei",NA,NA,NA,"S4","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Juncus drummondii","E. Mey.","drummond's rush","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida",NA,NA,"Poales",NA,NA,NA,"Juncaceae",NA,NA,"Juncus","drummondii",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Juncus effusus","L.","Soft Rush","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida",NA,NA,"Poales",NA,NA,NA,"Juncaceae",NA,NA,"Juncus","effusus",NA,NA,NA,"SNA","2006","Exotic",NA,NA,NA,NA,NA
"Juncus ensifolius","Wikstr.","dagger rush","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida",NA,NA,"Poales",NA,NA,NA,"Juncaceae",NA,NA,"Juncus","ensifolius",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Juncus filiformis","L.","Thread Rush","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida",NA,NA,"Poales",NA,NA,NA,"Juncaceae",NA,NA,"Juncus","filiformis",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Juncus mertensianus","Bong.","mertens' rush","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida",NA,NA,"Poales",NA,NA,NA,"Juncaceae",NA,NA,"Juncus","mertensianus",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Juncus parryi","Engelm.","parry's rush","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida",NA,NA,"Poales",NA,NA,NA,"Juncaceae",NA,NA,"Juncus","parryi",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Juncus supiniformis","Engelm.","hair-leaved rush","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida",NA,NA,"Poales",NA,NA,NA,"Juncaceae",NA,NA,"Juncus","supiniformis",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Juncus tenuis","Willd.","Slender Path Rush","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida",NA,NA,"Poales",NA,NA,NA,"Juncaceae",NA,NA,"Juncus","tenuis",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Juncus triglumis ssp. albescens","(Lange) Hultén","Northern White Rush","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida",NA,NA,"Poales",NA,NA,NA,"Juncaceae",NA,NA,"Juncus","triglumis",NA,"albescens",NA,"S4?","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Juniperus communis","Willd.","common juniper","Plantae","Tracheophyta",NA,NA,"Pinopsida",NA,NA,"Pinales",NA,NA,NA,"Cupressaceae","Cupressoideae",NA,"Juniperus","communis",NA,NA,NA,"S5","2012","Yellow",NA,NA,NA,NA,NA
"Juniperus maritima","R.P. Adams","Seaside Juniper","Plantae","Tracheophyta",NA,NA,"Pinopsida",NA,NA,"Pinales",NA,NA,NA,"Cupressaceae","Cupressoideae",NA,"Juniperus","maritima",NA,NA,NA,"S4S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Juniperus scopulorum","Sarg.","Rocky Mountain Juniper","Plantae","Tracheophyta",NA,NA,"Pinopsida",NA,NA,"Pinales",NA,NA,NA,"Cupressaceae","Cupressoideae",NA,"Juniperus","scopulorum",NA,NA,NA,"S4","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Kalmia microphylla var. microphylla","(Hooker) A. Heller","bog laurel","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Ericales",NA,NA,NA,"Ericaceae","Ericoideae","Phyllodoceae","Kalmia","microphylla","microphylla",NA,NA,"S5","Mar 2020","Yellow",NA,NA,NA,NA,NA
"Kalmia microphylla var. occidentalis","(Small) Ebinger","western bog laurel","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Ericales",NA,NA,NA,"Ericaceae","Ericoideae","Phyllodoceae","Kalmia","microphylla","occidentalis",NA,NA,"S5","Mar 2020","Yellow",NA,NA,NA,NA,NA
"Kalmia procumbens","(L.) Gift, Kron & P.F.Stevens","alpine azalea","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Ericales",NA,NA,NA,"Ericaceae","Ericoideae","Phyllodoceae","Kalmia","procumbens",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Koeleria macrantha","J.A. Schultes","Prairie Junegrass","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida",NA,NA,"Poales",NA,NA,NA,"Poaceae","Pooideae","Poeae","Koeleria","macrantha",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Koeleria spicata","(L.) Pers.","spike trisetum","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida",NA,NA,"Poales",NA,NA,NA,"Poaceae","Pooideae","Poeae","Koeleria","spicata",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Kopsiopsis hookeri","(Walp.) Govaerts","small ground-cone","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Lamiales",NA,NA,NA,"Orobanchaceae",NA,"Orobancheae","Kopsiopsis","hookeri",NA,NA,NA,"S4S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Laburnum anagyroides","Medik.","Common Laburnum","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Fabales",NA,NA,NA,"Fabaceae","Faboideae","Genisteae","Laburnum","anagyroides",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Lactuca biennis","(Moench) Fernald","tall blue lettuce","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Asterales",NA,NA,NA,"Asteraceae","Cichorioideae","Cichorieae","Lactuca","biennis",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Lactuca canadensis","L.","Canada wild lettuce","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Asterales",NA,NA,NA,"Asteraceae","Cichorioideae","Cichorieae","Lactuca","canadensis",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Lactuca serriola","L.","prickly lettuce","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Asterales",NA,NA,NA,"Asteraceae","Cichorioideae","Cichorieae","Lactuca","serriola",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Lamium galeobdolon","(L.) Crantz","yellow archangel","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Lamiales",NA,NA,NA,"Lamiaceae","Lamioideae","Lamieae","Lamium","galeobdolon",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Lamium hybridum","Vill.","cutleaf deadnettle","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Lamiales",NA,NA,NA,"Lamiaceae","Lamioideae","Lamieae","Lamium","hybridum",NA,NA,NA,"SNA","Dec 2000","Exotic",NA,NA,NA,NA,NA
"Lamium purpureum","L.","red deadnettle","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Lamiales",NA,NA,NA,"Lamiaceae","Lamioideae","Lamieae","Lamium","purpureum",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Lappula occidentalis","(Hooker) Abrams","Flatspine Stickseed","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Boraginales",NA,NA,NA,"Boraginaceae","Cynoglossoideae","Rochelieae","Lappula","occidentalis",NA,NA,NA,"S5","2000","Yellow",NA,NA,NA,NA,NA
"Lapsana communis","L.","nipplewort","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Asterales",NA,NA,NA,"Asteraceae","Cichorioideae","Cichorieae","Lapsana","communis",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Lathyrus japonicus","Willd.","seaside pea","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Fabales",NA,NA,NA,"Fabaceae","Faboideae","Fabeae","Lathyrus","japonicus",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Lathyrus latifolius","L.","broad-leaved sweet pea","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Fabales",NA,NA,NA,"Fabaceae","Faboideae","Fabeae","Lathyrus","latifolius",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Lathyrus nevadensis var. nevadensis","S. Watson","Sierra pea","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Fabales",NA,NA,NA,"Fabaceae","Faboideae","Fabeae","Lathyrus","nevadensis","nevadensis",NA,NA,"S5","Dec 2000","Yellow",NA,NA,NA,NA,NA
"Lathyrus palustris","L.","marsh pea","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Fabales",NA,NA,NA,"Fabaceae","Faboideae","Fabeae","Lathyrus","palustris",NA,NA,NA,"S4S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Lathyrus sylvestris","L.","Narrow-leaved Everlasting-pea","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Fabales",NA,NA,NA,"Fabaceae","Faboideae","Fabeae","Lathyrus","sylvestris",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Leersia oryzoides","(L.) Sw.","rice cutgrass","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida",NA,NA,"Poales",NA,NA,NA,"Poaceae","Oryzoideae","Oryzeae","Leersia","oryzoides",NA,NA,NA,"S4S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Lemna minor","L,","Common Duckweed","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida",NA,NA,"Alismatales",NA,NA,NA,"Araceae","Lemnoideae",NA,"Lemna","minor",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Leontodon saxatilis ssp. saxatilis","Lam.","Lesser Hawkbit","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Asterales",NA,NA,NA,"Asteraceae","Cichorioideae","Cichorieae","Leontodon","saxatilis",NA,"saxatilis",NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Lepidium campestre","(L.) W.T. Aiton","field peppergrass","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Brassicales",NA,NA,NA,"Brassicaceae","Brassicoideae","Lepidieae","Lepidium","campestre",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Lepidium didymum","L.","Lesser swine-cress","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Brassicales",NA,NA,NA,"Brassicaceae","Brassicoideae","Lepidieae","Lepidium","didymum",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Lepidium heterophyllum","Benth.","Smith's Cress","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Brassicales",NA,NA,NA,"Brassicaceae","Brassicoideae","Lepidieae","Lepidium","heterophyllum",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Lepidium virginicum ssp. menziesii","L.","Menzies' pepperweed","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Brassicales",NA,NA,NA,"Brassicaceae","Brassicoideae","Lepidieae","Lepidium","virginicum",NA,"menziesii",NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Leptarrhena pyrolifolia","(D. Don) R. Br. ex Ser.","leatherleaf saxifrage","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Saxifragales",NA,NA,NA,"Saxifragaceae",NA,"Leptarrheneae","Leptarrhena","pyrolifolia",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Leucanthemum maximum","(Ramond) DC.","max chrysanthemum","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Asterales",NA,NA,NA,"Asteraceae","Asteroideae","Anthemideae","Leucanthemum","maximum",NA,NA,NA,"SNA","Mar 2012","Exotic",NA,NA,NA,NA,NA
"Leucanthemum vulgare","Lam.","oxeye daisy","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Asterales",NA,NA,NA,"Asteraceae","Asteroideae","Anthemideae","Leucanthemum","vulgare",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Leymus mollis ssp. mollis","(Trin.) Pilg.","American dunegrass","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida",NA,NA,"Poales",NA,NA,NA,"Poaceae","Pooideae","Triticeae","Leymus","mollis",NA,"mollis",NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Ligustrum vulgare","L.","Common Privet","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Lamiales",NA,NA,NA,"Oleaceae",NA,NA,"Ligustrum","vulgare",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Lilaeopsis occidentalis","J.M. Coult. & Rose","western grasswort","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Apiales",NA,NA,NA,"Apiaceae","Apioideae","Oenantheae","Lilaeopsis","occidentalis",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Lilium columbianum","Leichtlin","Columbia lily","Plantae","Tracheophyta","Angiospermae",NA,"Liliopsida",NA,NA,"Liliales",NA,NA,NA,"Liliaceae","Lilioideae","Lilieae","Lilium","columbianum",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Limosella aquatica","L.","water mudwort","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Lamiales",NA,NA,NA,"Scrophulariaceae",NA,"Limoselleae","Limosella","aquatica",NA,NA,NA,"S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Linaria canadensis","(L.) Dum.Cours.","Canada toadflax","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Lamiales",NA,NA,NA,"Plantaginaceae",NA,"Antirrhineae","Linaria","canadensis",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Linaria dalmatica","(L.) Mill.","Balkan toadflax","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Lamiales",NA,NA,NA,"Plantaginaceae",NA,"Antirrhineae","Linaria","dalmatica",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Linaria purpurea","(L.) Mill.","Purple Toadflax","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Lamiales",NA,NA,NA,"Plantaginaceae",NA,"Antirrhineae","Linaria","purpurea",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Linaria vulgaris","Mill.","common toadflax","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Lamiales",NA,NA,NA,"Plantaginaceae",NA,"Antirrhineae","Linaria","vulgaris",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Linnaea borealis ssp. longiflora","L.","Longtube Twinflower","Plantae","Tracheophyta","Angiospermae",NA,"Magnoliopsida",NA,NA,"Dipsacales",NA,NA,NA,"Caprifoliaceae","Linnaeoideae",NA,"Linnaea","borealis","longiflora",NA,NA,"S5","Mar 2020","Yellow",NA,NA,NA,NA,NA
