"scientificName","scientificNameAuthorship","commonName","kingdom","phylum","subphylum","superclass","class","subclass","superorder","order","suborder","infraorder","superfamily","family","subfamily","tribe","genus","species","variety","subspecies","hybrid","provincial_status","Prov Status Review Date","bc_list","national_status","COSEWIC Date","SARA Schedule","SARA_status","SARA Date"
"Cephaloziella phyllacantha","(C. Massal. & Carestia) K. Müll.",NA,"Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Cephaloziineae",NA,NA,"Cephaloziellaceae",NA,NA,"Cephaloziella","phyllacantha",NA,NA,NA,"S2S3","Apr 2021","Blue",NA,NA,NA,NA,NA
"Cephaloziella turneri","(Hook.) K. Müll.","Turner's Threadwort","Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Cephaloziineae",NA,NA,"Cephaloziellaceae",NA,NA,"Cephaloziella","turneri",NA,NA,NA,"S4","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Ceratodon purpureus","(Hedw.) Brid.","Redshank","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Dicranales",NA,NA,NA,"Ditrichaceae",NA,NA,"Ceratodon","purpureus",NA,NA,NA,"S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Chandonanthus filiformis","Steph.",NA,"Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Cephaloziineae",NA,NA,"Anastrophyllaceae",NA,NA,"Chandonanthus","filiformis",NA,NA,NA,"S4","2024","Yellow",NA,NA,NA,NA,NA
"Chiloscyphus pallescens","(Hoffm.) Dumort.","Pale Liverwort","Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Lophocoleineae",NA,NA,"Lophocoleaceae",NA,NA,"Chiloscyphus","pallescens",NA,NA,NA,"S5","Apr 2015","Yellow",NA,NA,NA,NA,NA
"Chiloscyphus polyanthos var. polyanthos","(L.) Corda",NA,"Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Lophocoleineae",NA,NA,"Lophocoleaceae",NA,NA,"Chiloscyphus","polyanthos","polyanthos",NA,NA,"S4S5","Apr 2019","Yellow",NA,NA,NA,NA,NA
"Chionoloma tenuirostre var. tenuirostre","Hook. & Taylor) M.Alonso, M.J.Cano & J.A.Jiménez",NA,"Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Pottiales",NA,NA,NA,"Pottiaceae",NA,NA,"Chionoloma","tenuirostre","tenuirostre",NA,NA,"S4S5","Apr 2025","Yellow",NA,NA,NA,NA,NA
"Claopodium bolanderi","Best","Bolander's claopodium moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Hypnales",NA,NA,NA,"Brachytheciaceae",NA,NA,"Claopodium","bolanderi",NA,NA,NA,"S4S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Claopodium crispifolium","(Hook.) Ren. & Card.","crispleaf roughmoss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Hypnales",NA,NA,NA,"Brachytheciaceae",NA,NA,"Claopodium","crispifolium",NA,NA,NA,"S4S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Claopodium whippleanum","(Sullivant) Renauld & Cardot","Whipple's claopodium moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Hypnales",NA,NA,NA,"Brachytheciaceae",NA,NA,"Claopodium","whippleanum",NA,NA,NA,"S3S4","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Climacium dendroides","(Hedw.) Web. & Mohr","Tree Climacium Moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Hypnales",NA,NA,NA,"Climaciaceae",NA,NA,"Climacium","dendroides",NA,NA,NA,"S4S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Conocephalum conicum","(L.) Lindb.","Great Scented Liverwort","Plantae","Marchantiophyta",NA,NA,"Marchantiopsida","Marchantiidae",NA,"Marchantiales",NA,NA,NA,"Conocephalaceae",NA,NA,"Conocephalum","conicum",NA,NA,NA,"S5","2023","Yellow",NA,NA,NA,NA,NA
"Conocephalum salebrosum","Szweyk., Buczkowska & Odrzykoski","Snakewort","Plantae","Marchantiophyta",NA,NA,"Marchantiopsida","Marchantiidae",NA,"Marchantiales",NA,NA,NA,"Conocephalaceae",NA,NA,"Conocephalum","salebrosum",NA,NA,NA,"S5","Apr 2023","Yellow",NA,NA,NA,NA,NA
"Conostomum tetragonum","(Hedw.) Lindb","Helmet-moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Bartramiales",NA,NA,NA,"Bartramiaceae",NA,NA,"Conostomum","tetragonum",NA,NA,NA,"S4S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Cratoneuron filicinum","(Hedw.) Spruce","fern-leaved hook-moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Hypnales",NA,NA,NA,"Amblystegiaceae",NA,NA,"Cratoneuron","filicinum",NA,NA,NA,"S4S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Cynodontium jenneri","(Schimp.) Stirt.","Jenner's Dog-tooth","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Dicranales",NA,NA,NA,"Rhabdoweisiaceae",NA,NA,"Cynodontium","jenneri",NA,NA,NA,"S4S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Cynodontium polycarpon","(Hedw.) Schimp.",NA,"Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Dicranales",NA,NA,NA,"Rhabdoweisiaceae",NA,NA,"Cynodontium","polycarpon",NA,NA,NA,"SU","Apr 2024","Unknown",NA,NA,NA,NA,NA
"Cyrtomnium hymenophyllum","(Bruch & Schimp. in B.S.G.) Holm",NA,"Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Bryales",NA,NA,NA,"Mniaceae",NA,NA,"Cyrtomnium","hymenophyllum",NA,NA,NA,"S4","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Dendroalsia abietina","(Hook.) Britt","dendroalsia moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Hypnales",NA,NA,NA,"Leucodontaceae",NA,NA,"Dendroalsia","abietina",NA,NA,NA,"S3S4","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Dichelyma uncinatum","Mitt.","Dichelyma Moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Hypnales",NA,NA,NA,"Fontinalaceae",NA,NA,"Dichelyma","uncinatum",NA,NA,NA,"S3S4","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Dichodontium olympicum","Ren. & Card.",NA,"Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Dicranales",NA,NA,NA,"Aongstroemiaceae",NA,NA,"Dichodontium","olympicum",NA,NA,NA,"S4","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Dichodontium pellucidum","(Hedwig) Schimper","transparent fork-moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Dicranales",NA,NA,NA,"Aongstroemiaceae",NA,NA,"Dichodontium","pellucidum",NA,NA,NA,"S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Dicranella cerviculata","(Hedw.) Schimp","Red-neck Forklet-moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Dicranales",NA,NA,NA,"Dicranellaceae",NA,NA,"Dicranella","cerviculata",NA,NA,NA,"S4","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Dicranella heteromalla","(Hedw.) Schimp","Silky Forklet-moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Dicranales",NA,NA,NA,"Dicranellaceae",NA,NA,"Dicranella","heteromalla",NA,NA,NA,"S4S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Dicranodontium denudatum","(Brid.) Britt.","Denuded Dicranodontium Moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Dicranales",NA,NA,NA,"Leucobryaceae",NA,NA,"Dicranodontium","denudatum",NA,NA,NA,"S4","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Dicranoweisia cirrata","(Hedw.) Lindb. ex Milde","Common Pincushion","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Dicranales",NA,NA,NA,"Rhabdoweisiaceae",NA,NA,"Dicranoweisia","cirrata",NA,NA,NA,"S4S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Dicranum bonjeanii","De Not.","Crisped Fork-moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Dicranales",NA,NA,NA,"Dicranaceae",NA,NA,"Dicranum","bonjeanii",NA,NA,NA,"S4","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Dicranum condensatum","Hedw.","Condensed Dicranum Moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Dicranales",NA,NA,NA,"Dicranaceae",NA,NA,"Dicranum","condensatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dicranum fulvum","Hooker","boulder broom moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Dicranales",NA,NA,NA,"Dicranaceae",NA,NA,"Dicranum","fulvum",NA,NA,NA,"S5","2024","Yellow",NA,NA,NA,NA,NA
"Dicranum fuscescens","Turn.","Dusky Fork-moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Dicranales",NA,NA,NA,"Dicranaceae",NA,NA,"Dicranum","fuscescens",NA,NA,NA,"S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Dicranum howellii","Ren. & Card.","Howell's Dicranum Moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Dicranales",NA,NA,NA,"Dicranaceae",NA,NA,"Dicranum","howellii",NA,NA,NA,"S4S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Dicranum montanum","Hedw.","Montane Dicranum Moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Dicranales",NA,NA,NA,"Dicranaceae",NA,NA,"Dicranum","montanum",NA,NA,NA,"S3S4","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Dicranum muehlenbeckii","Bruch & Schimp.",NA,"Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Dicranales",NA,NA,NA,"Dicranaceae",NA,NA,"Dicranum","muehlenbeckii",NA,NA,NA,"S4S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Dicranum pallidisetum","(Bail. in Holz.) Irel.",NA,"Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Dicranales",NA,NA,NA,"Dicranaceae",NA,NA,"Dicranum","pallidisetum",NA,NA,NA,"S4S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Dicranum scoparium","Hedw.","Broom Forkmoss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Dicranales",NA,NA,NA,"Dicranaceae",NA,NA,"Dicranum","scoparium",NA,NA,NA,"S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Dicranum tauricum","Sapeh","Fragile Fork-moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Dicranales",NA,NA,NA,"Dicranaceae",NA,NA,"Dicranum","tauricum",NA,NA,NA,"S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Diobelonella palustris","(Dicks.) Ochyra","Marsh Forklet Moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Dicranales",NA,NA,NA,"Aongstroemiaceae",NA,NA,"Diobelonella","palustris",NA,NA,NA,"S4S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Diphyscium foliosum","(Hedwig) D. Mohr,","Powder Gun Moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Diphysciales",NA,NA,NA,"Diphysciaceae",NA,NA,"Diphyscium","foliosum",NA,NA,NA,"S3S4","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Diplophyllum albicans","(L.) Dum.","White Earwort","Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Cephaloziineae",NA,NA,"Scapaniaceae",NA,NA,"Diplophyllum","albicans",NA,NA,NA,"S5","Apr 2021","Yellow",NA,NA,NA,NA,NA
"Diplophyllum obtusifolium","(Hook.) Dum.","Blunt-leaved Earwort","Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Cephaloziineae",NA,NA,"Scapaniaceae",NA,NA,"Diplophyllum","obtusifolium",NA,NA,NA,"S4","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Diplophyllum taxifolium var. taxifolium","(Wahlenb.) Dumort.",NA,"Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Cephaloziineae",NA,NA,"Scapaniaceae",NA,NA,"Diplophyllum","taxifolium","taxifolium",NA,NA,"S4","Apr 2021","Yellow",NA,NA,NA,NA,NA
"Distichium capillaceum","(Hedwig) Bruch & Schimper","Erect-fruited Iris Moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Dicranales",NA,NA,NA,"Distichiaceae",NA,NA,"Distichium","capillaceum",NA,NA,NA,"S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Ditrichum heteromallum","(Hedw.) Britt.","Curve-leaved Ditrichum","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Dicranales",NA,NA,NA,"Ditrichaceae",NA,NA,"Ditrichum","heteromallum",NA,NA,NA,"S4S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Ditrichum montanum","Leiberg",NA,"Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Dicranales",NA,NA,NA,"Ditrichaceae",NA,NA,"Ditrichum","montanum",NA,NA,NA,"S3S4","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Ditrichum pusillum","(Hedw.) Hampe","Brown Ditrichum","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Dicranales",NA,NA,NA,"Ditrichaceae",NA,NA,"Ditrichum","pusillum",NA,NA,NA,"S3S4","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Ditrichum zonatum","(Brid.) Hampe","Alpine Ditrichum","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Dicranales",NA,NA,NA,"Ditrichaceae",NA,NA,"Ditrichum","zonatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Douinia ovata","(Dicks.) Buch","Waxy Earwort","Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Cephaloziineae",NA,NA,"Scapaniaceae",NA,NA,"Douinia","ovata",NA,NA,NA,"S5","Apr 2015","Yellow",NA,NA,NA,NA,NA
"Drepanocladus aduncus","(Hedw.) Warnst.","Kneiff's hook-moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Hypnales",NA,NA,NA,"Amblystegiaceae",NA,NA,"Drepanocladus","aduncus",NA,NA,NA,"S5?","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Drepanocladus sendtneri","(Schimp. ex H.Muell.) Warnst.",NA,"Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Hypnales",NA,NA,NA,"Amblystegiaceae",NA,NA,"Drepanocladus","sendtneri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Encalypta ciliata","Hedw.","Fringed Extinguisher Moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Encalyptales",NA,NA,NA,"Encalyptaceae",NA,NA,"Encalypta","ciliata",NA,NA,NA,"S4S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Encalypta procera","Bruch","Extinguisher Moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Encalyptales",NA,NA,NA,"Encalyptaceae",NA,NA,"Encalypta","procera",NA,NA,NA,"S4S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Epipterygium biauritum","(Hampe) Broth.",NA,"Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Bryales",NA,NA,NA,"Mniaceae",NA,NA,"Epipterygium","biauritum",NA,NA,NA,"S3S4","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Eurhynchiastrum diversifolium","(Schleich. ex Hedw.) Ignatov & Huttunen",NA,"Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Hypnales",NA,NA,NA,"Brachytheciaceae",NA,NA,"Eurhynchiastrum","diversifolium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurhynchiastrum pulchellum","(Hedwig) Ignatov & Huttunen","Elegant Beaked Moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Hypnales",NA,NA,NA,"Brachytheciaceae",NA,NA,"Eurhynchiastrum","pulchellum",NA,NA,NA,"S4S5","2011","Yellow",NA,NA,NA,NA,NA
"Fissidens adianthoides","Hedw.","Maidenhair Pocket Moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Dicranales",NA,NA,NA,"Fissidentaceae",NA,NA,"Fissidens","adianthoides",NA,NA,NA,"S4S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Fissidens bryoides","Hedw.","Lesser Pocket-moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Dicranales",NA,NA,NA,"Fissidentaceae",NA,NA,"Fissidens","bryoides",NA,NA,NA,"S4S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Fissidens crispus","Mont.","Herzog's Pocket-moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Dicranales",NA,NA,NA,"Fissidentaceae",NA,NA,"Fissidens","crispus",NA,NA,NA,"S3S4","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Fissidens osmundioides","Hedw.","Osmund Fissidens Moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Dicranales",NA,NA,NA,"Fissidentaceae",NA,NA,"Fissidens","osmundioides",NA,NA,NA,"S4S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Fissidens pauperculus","M. Howe","Minute Pocket Moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Dicranales",NA,NA,NA,"Fissidentaceae",NA,NA,"Fissidens","pauperculus",NA,NA,NA,"S1","Apr 2024","Red","Endangered","Dec 2022","1","Endangered","Jun 2003"
"Fissidens ventricosus","Lesq.",NA,"Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Dicranales",NA,NA,NA,"Fissidentaceae",NA,NA,"Fissidens","ventricosus",NA,NA,NA,"S3S4","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Fissidens viridulus","(Sw.) Wahlenb.","Green Pocket-moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Dicranales",NA,NA,NA,"Fissidentaceae",NA,NA,"Fissidens","viridulus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Flexitrichum flexicaule","(Schwägr.) Ignatov & Fedosov","Flexible Cow-hair Moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Dicranales",NA,NA,NA,"Flexitrichaceae",NA,NA,"Flexitrichum","flexicaule",NA,NA,NA,"S4S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Fontinalis antipyretica","Hedw.","Willow Moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Hypnales",NA,NA,NA,"Fontinalaceae",NA,NA,"Fontinalis","antipyretica",NA,NA,NA,"S4S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Fontinalis howellii","Renauld & Cardot",NA,"Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Hypnales",NA,NA,NA,"Fontinalaceae",NA,NA,"Fontinalis","howellii",NA,NA,NA,"SU","Apr 2023","Unknown",NA,NA,NA,NA,NA
"Fontinalis neomexicana","Sull. & Lesq.","New Mexican fontinalis moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Hypnales",NA,NA,NA,"Fontinalaceae",NA,NA,"Fontinalis","neomexicana",NA,NA,NA,"S4","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Frullania bolanderi","Aust.","Hairy Scalewort","Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Porellales",NA,NA,NA,"Frullaniaceae",NA,NA,"Frullania","bolanderi",NA,NA,NA,"S4S5","Apr 2023","Yellow",NA,NA,NA,NA,NA
"Frullania californica","(Aust. ex Underw.) A. Evans ?",NA,"Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Porellales",NA,NA,NA,"Frullaniaceae",NA,NA,"Frullania","californica",NA,NA,NA,"S4","Apr 2023","Yellow",NA,NA,NA,NA,NA
"Frullania chilcootiensis","Stotler",NA,"Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Porellales",NA,NA,NA,"Frullaniaceae",NA,NA,"Frullania","chilcootiensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Frullania hattoriana","J. & G. Godfrey",NA,"Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Porellales",NA,NA,NA,"Frullaniaceae",NA,NA,"Frullania","hattoriana",NA,NA,NA,"S4","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Frullania nisquallensis","(L.) Dumort.","Hanging Millipede Liverwort","Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Porellales",NA,NA,NA,"Frullaniaceae",NA,NA,"Frullania","nisquallensis",NA,NA,NA,"S5","Apr 2023","Yellow",NA,NA,NA,NA,NA
"Frullania tamarisci","(L.) Dumort.","Tamarisk Scalewort","Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Porellales",NA,NA,NA,"Frullaniaceae",NA,NA,"Frullania","tamarisci",NA,NA,NA,"S5","2023","Yellow",NA,NA,NA,NA,NA
"Funaria hygrometrica","Hedw.","Bonfire moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Funariales",NA,NA,NA,"Funariaceae",NA,NA,"Funaria","hygrometrica",NA,NA,NA,"S4S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Fuscocephaloziopsis affinis","(Lindb. ex Steph.) Váňa & L.Söderstr.","Kindred Pincerwort","Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Cephaloziineae",NA,NA,"Cephaloziaceae",NA,NA,"Fuscocephaloziopsis","affinis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fuscocephaloziopsis albescens var. albescens","(Hook.) Váňa & L.Söderstr.",NA,"Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Cephaloziineae",NA,NA,"Cephaloziaceae",NA,NA,"Fuscocephaloziopsis","albescens","albescens",NA,NA,"S4","Apr 2021","Yellow",NA,NA,NA,NA,NA
"Fuscocephaloziopsis connivens","(Dicks.) Váňa & L.Söderstr.","Forcipated Pincerwort","Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Cephaloziineae",NA,NA,"Cephaloziaceae",NA,NA,"Fuscocephaloziopsis","connivens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fuscocephaloziopsis lunulifolia","(Dumort.) Váňa & L.Söderstr.","Moon-leaved Pincerwort","Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Cephaloziineae",NA,NA,"Cephaloziaceae",NA,NA,"Fuscocephaloziopsis","lunulifolia",NA,NA,NA,"S4","Apr 2021","Yellow",NA,NA,NA,NA,NA
"Fuscocephaloziopsis monticola","(J.B.Jack ex Gottsche & Rabenh.) Váňa & L.Söderstr.",NA,"Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Cephaloziineae",NA,NA,"Cephaloziaceae",NA,NA,"Fuscocephaloziopsis","monticola",NA,NA,NA,"S3S4","Apr 2015","Yellow",NA,NA,NA,NA,NA
"Geocalyx graveolens","(Schrad.) Nees","Turps Pouchwort","Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Jungermanniineae",NA,NA,"Geocalycaceae",NA,NA,"Geocalyx","graveolens",NA,NA,NA,"S4","Apr 2021","Yellow",NA,NA,NA,NA,NA
"Gollania turgens","(Müll.) Ando",NA,"Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Hypnales",NA,NA,NA,"Hypnaceae",NA,NA,"Gollania","turgens",NA,NA,NA,"S2S3","Apr 2024","Blue",NA,NA,NA,NA,NA
"Grimmia alpestris","(F. Weber & D. Mohr) Schleich.",NA,"Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Grimmiales",NA,NA,NA,"Grimmiaceae",NA,NA,"Grimmia","alpestris",NA,NA,NA,"S3S4","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Grimmia anodon","Bruch & Schimper","Toothless Grimmia","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Grimmiales",NA,NA,NA,"Grimmiaceae",NA,NA,"Grimmia","anodon",NA,NA,NA,"S4","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Grimmia anomala","Hampe ex. Schimp.",NA,"Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Grimmiales",NA,NA,NA,"Grimmiaceae",NA,NA,"Grimmia","anomala",NA,NA,NA,"S3S4","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Grimmia caespiticia","(Bridel) Juratzka, Laubm. -Fl. Oesterr.-Ung.",NA,"Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Grimmiales",NA,NA,NA,"Grimmiaceae",NA,NA,"Grimmia","caespiticia",NA,NA,NA,"S3S4","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Grimmia donniana","Sm.","Donn's Grimmia","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Grimmiales",NA,NA,NA,"Grimmiaceae",NA,NA,"Grimmia","donniana",NA,NA,NA,"S3S4","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Grimmia elatior","Bals & De Notaris","Grimmia Dry Rock Moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Grimmiales",NA,NA,NA,"Grimmiaceae",NA,NA,"Grimmia","elatior",NA,NA,NA,"SU","Apr 2022","Unknown",NA,NA,NA,NA,NA
"Grimmia leibergii","Paris",NA,"Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Grimmiales",NA,NA,NA,"Grimmiaceae",NA,NA,"Grimmia","leibergii",NA,NA,NA,"S3S4","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Grimmia nivalis","(Hedw.) Lindb.",NA,"Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Grimmiales",NA,NA,NA,"Grimmiaceae",NA,NA,"Grimmia","nivalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grimmia pulvinata","(Hedw.) Sm","Grey-cushioned Grimmia","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Grimmiales",NA,NA,NA,"Grimmiaceae",NA,NA,"Grimmia","pulvinata",NA,NA,NA,"S4S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
