"scientificName","scientificNameAuthorship","commonName","kingdom","phylum","subphylum","superclass","class","subclass","superorder","order","suborder","infraorder","superfamily","family","subfamily","tribe","genus","species","variety","subspecies","hybrid","provincial_status","Prov Status Review Date","bc_list","national_status","COSEWIC Date","SARA Schedule","SARA_status","SARA Date"
"Larinus carlinae","Olivier","Canada Thistle Bud Weevil","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Coleoptera","Polyphaga","Cucujiformia","Curculionoidea","Curculionidae","Lixinae","Lixini","Larinus","carlinae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lasioglossum knereri","Gibbs","Knerer's Sweat Bee","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Hymenoptera","Apocrita","Aculeata","Apoidea","Halictidae","Halictinae","Halictini","Lasioglossum","knereri",NA,NA,NA,"S5","Jul 2016","Not Reviewed",NA,NA,NA,NA,NA
"Lasioglossum laevissimum","Smith","Very Smooth Sweat Bee","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Hymenoptera","Apocrita","Aculeata","Apoidea","Halictidae","Halictinae","Halictini","Lasioglossum","laevissimum",NA,NA,NA,"S5","Jul 2016","Not Reviewed",NA,NA,NA,NA,NA
"Lasioglossum sp.","Curtis",NA,"Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Hymenoptera","Apocrita","Aculeata","Apoidea","Halictidae","Halictinae","Halictini","Lasioglossum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lasioglossum versans","Lovell","Friendless Sweat Bee","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Hymenoptera","Apocrita","Aculeata","Apoidea","Halictidae","Halictinae","Halictini","Lasioglossum","versans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lasius pallitarsis","Provancher","Pale-legged Fuzzy Ant","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Hymenoptera","Apocrita","Aculeata","Formicoidea","Formicidae","Formicinae","Lasiini","Lasius","pallitarsis",NA,NA,NA,"S5","Jul 2016","Not Reviewed",NA,NA,NA,NA,NA
"Lasius sp.","Fabricius",NA,"Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Hymenoptera","Apocrita","Aculeata","Formicoidea","Formicidae","Formicinae","Lasiini","Lasius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lasius umbratus","Nylander","Yellow Shadow Ant","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Hymenoptera","Apocrita","Aculeata","Formicoidea","Formicidae","Formicinae","Lasiini","Lasius","umbratus",NA,NA,NA,"S4?","Jul 2016","Not Reviewed",NA,NA,NA,NA,NA
"Lateroligia ophiogramma","Esper","Double-lobed Moth","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Noctuoidea","Noctuidae","Noctuinae","Apameini","Lateroligia","ophiogramma",NA,NA,NA,"SNA","Mar 2020","Exotic",NA,NA,NA,NA,NA
"Lathys humilis",NA,"Palaearctic Backspined Meshweaver","Animalia","Arthropoda","Chelicerata",NA,"Arachnida",NA,NA,"Araneae","Araneomorphae","Entelegynae","Dictynoidea","Lathyidae",NA,NA,"Lathys","humilis",NA,NA,NA,"SNA",NA,"Exotic",NA,NA,NA,NA,NA
"Lebia viridis",NA,NA,"Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Coleoptera","Adephaga",NA,"Caraboidea","Carabidae","Lebiinae","Lebiini","Lebia","viridis",NA,NA,NA,"S4S5","Mar 2023","Not Reviewed",NA,NA,NA,NA,NA
"Leiodes lateritia","Mannerheim",NA,"Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Coleoptera","Polyphaga","Staphyliniformia","Staphylinoidea","Leiodidae","Leiodinae","Leiodini","Leiodes","lateritia",NA,NA,NA,"SU","Mar 2023","Not Reviewed",NA,NA,NA,NA,NA
"Lenarchus sp.","Martynov",NA,"Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Trichoptera","Integripalpia",NA,"Limnephiloidea","Limnephilidae","Limnephilinae","Limnephilini","Lenarchus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leptarctia californiae","Walker","California Tiger Moth","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Noctuoidea","Erebidae","Arctiinae","Arctiini","Leptarctia","californiae",NA,NA,NA,"S5","Mar 2020","Yellow",NA,NA,NA,NA,NA
"Leptobunus parvulus","Banks",NA,"Animalia","Arthropoda","Chelicerata",NA,"Arachnida",NA,NA,"Opiliones","Eupnoi",NA,"Phalangioidea","Phalangiidae","Phalangiinae",NA,"Leptobunus","parvulus",NA,NA,NA,"S4S5","Nov 2024","Yellow",NA,NA,NA,NA,NA
"Leptoglossus occidentalis","Heidemann","Western Conifer Seed Bug","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Hemiptera","Heteroptera","Pentatomomorpha","Coreoidea","Coreidae","Coreinae","Anisoscelini","Leptoglossus","occidentalis",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Leptothorax calderoni",NA,NA,"Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Hymenoptera","Apocrita","Aculeata","Formicoidea","Formicidae","Myrmicinae","Crematogastrini","Leptothorax","calderoni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leptothorax muscorum","Nylander",NA,"Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Hymenoptera","Apocrita","Aculeata","Formicoidea","Formicidae","Myrmicinae","Crematogastrini","Leptothorax","muscorum",NA,NA,NA,"S5","Jul 2016","Not Reviewed",NA,NA,NA,NA,NA
"Lepturobosca chrysocoma","Kirby","Yellow Velvet Beetle","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Coleoptera","Polyphaga","Cucujiformia","Cerambycoidea","Cerambycidae","Lepturinae","Lepturini","Lepturobosca","chrysocoma",NA,NA,NA,"S5","Mar 2023","Not Reviewed",NA,NA,NA,NA,NA
"Lepturopsis dolorosa",NA,NA,"Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Coleoptera","Polyphaga","Cucujiformia","Cerambycoidea","Cerambycidae","Lepturinae","Lepturini","Lepturopsis","dolorosa",NA,NA,NA,"S4S5","Mar 2023","Not Reviewed",NA,NA,NA,NA,NA
"Lestes disjunctus","Selys","Northern Spreadwing","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Odonata","Zygoptera",NA,"Lestoidea","Lestidae",NA,NA,"Lestes","disjunctus",NA,NA,NA,"S5","Mar 2023","Yellow",NA,NA,NA,NA,NA
"Lethocerus americanus","Leidy","American Giant Water Bug","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Hemiptera","Heteroptera","Nepomorpha","Nepoidea","Belostomatidae","Lethocerinae",NA,"Lethocerus","americanus",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Leucania dia","Grote",NA,"Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Noctuoidea","Noctuidae","Noctuinae","Leucaniini","Leucania","dia",NA,NA,NA,"S4S5","Mar 2020","Not Reviewed",NA,NA,NA,NA,NA
"Leucania farcta","Grote","Meadow Wainscot Moth","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Noctuoidea","Noctuidae","Noctuinae","Leucaniini","Leucania","farcta",NA,NA,NA,"S4S5","Mar 2020","Not Reviewed",NA,NA,NA,NA,NA
"Leucania insueta",NA,"Heterodox Wainscot Moth","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Noctuoidea","Noctuidae","Noctuinae","Leucaniini","Leucania","insueta",NA,NA,NA,"S4S5","Mar 2020","Not Reviewed",NA,NA,NA,NA,NA
"Leucoma salicis","L.","White Satin Moth","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Noctuoidea","Erebidae","Lymantriinae","Leucomini","Leucoma","salicis",NA,NA,NA,"SNA","Mar 2020","Exotic",NA,NA,NA,NA,NA
"Leucorrhinia glacialis",NA,"Crimson-ringed Whiteface","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Odonata","Anisoptera",NA,"Libelluloidea","Libellulidae",NA,NA,"Leucorrhinia","glacialis",NA,NA,NA,"S5","Mar 2023","Yellow",NA,NA,NA,NA,NA
"Leucorrhinia hudsonica","Selys","Hudsonian Whiteface","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Odonata","Anisoptera",NA,"Libelluloidea","Libellulidae",NA,NA,"Leucorrhinia","hudsonica",NA,NA,NA,"S5","Mar 2023","Yellow",NA,NA,NA,NA,NA
"Leucorrhinia intacta","Hagen","Dot-tailed Whiteface","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Odonata","Anisoptera",NA,"Libelluloidea","Libellulidae",NA,NA,"Leucorrhinia","intacta",NA,NA,NA,"S5","Mar 2023","Yellow",NA,NA,NA,NA,NA
"Leucorrhinia proxima","Calvert","Belted Whiteface","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Odonata","Anisoptera",NA,"Libelluloidea","Libellulidae",NA,NA,"Leucorrhinia","proxima",NA,NA,NA,"S5","Feb 2015","Yellow",NA,NA,NA,NA,NA
"Libellula forensis","Hagen","Eight-spotted Skimmer","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Odonata","Anisoptera",NA,"Libelluloidea","Libellulidae",NA,NA,"Libellula","forensis",NA,NA,NA,"S4","Mar 2023","Yellow",NA,NA,NA,NA,NA
"Libellula quadrimaculata","L.","Four-spotted Skimmer","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Odonata","Anisoptera",NA,"Libelluloidea","Libellulidae",NA,NA,"Libellula","quadrimaculata",NA,NA,NA,"S5","Mar 2023","Yellow",NA,NA,NA,NA,NA
"Ligia occidentalis","Dana","Western Sea Slater","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Peracarida","Isopoda","Oniscidea","Diplocheta",NA,"Ligiidae",NA,NA,"Ligia","occidentalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ligidium gracile","Dana","Western Rockslater","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Peracarida","Isopoda","Oniscidea","Diplocheta",NA,"Ligiidae",NA,NA,"Ligidium","gracile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Limenitis arthemis",NA,"Red-spotted Admiral","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Papilionoidea","Nymphalidae","Limenitidinae","Limenitidini","Limenitis","arthemis",NA,NA,NA,"S5","Jan 2020","Yellow",NA,NA,NA,NA,NA
"Limenitis lorquini ilgae","C. Guppy",NA,"Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Papilionoidea","Nymphalidae","Limenitidinae","Limenitidini","Limenitis","lorquini",NA,"Limenitis lorquini ilgae",NA,"S5","Feb 2023","Yellow",NA,NA,NA,NA,NA
"Limnephilus flavastellus","Banks","Yellowstar Northern Caddisfly","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Trichoptera","Integripalpia",NA,"Limnephiloidea","Limnephilidae","Limnephilinae","Limnephilini","Limnephilus","flavastellus",NA,NA,NA,"SU","Jul 2016","Not Reviewed",NA,NA,NA,NA,NA
"Limnephilus moestus","Banks",NA,"Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Trichoptera","Integripalpia",NA,"Limnephiloidea","Limnephilidae","Limnephilinae","Limnephilini","Limnephilus","moestus",NA,NA,NA,"S4S5","Jul 2016","Not Reviewed",NA,NA,NA,NA,NA
"Limnoporus notabilis","Drake & Hottes",NA,"Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Hemiptera","Heteroptera","Gerromorpha","Gerroidea","Gerridae","Gerrinae","Gerrini","Limnoporus","notabilis",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Limnoporus sp.","Stål",NA,"Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Hemiptera","Heteroptera","Gerromorpha","Gerroidea","Gerridae","Gerrinae","Gerrini","Limnoporus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Limonia sp.","Meigen",NA,"Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Diptera","Nematocera","Tipulomorpha","Tipuloidea","Limoniidae","Limoniinae","Limoniini","Limonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liriomyza sp.","Mik","Liriomyza leaf-mining flies","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Diptera","Brachycera","Cyclorrhapha","Opomyzoidea","Agromyzidae","Phytomyzinae",NA,"Liriomyza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Litholomia napaea",NA,"False Pinion Moth","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Noctuoidea","Noctuidae","Noctuinae","Xylenini","Litholomia","napaea",NA,NA,NA,"S4S5","Mar 2020","Not Reviewed",NA,NA,NA,NA,NA
"Lithomoia germana","Morrison","American Brindle Moth","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Noctuoidea","Noctuidae","Noctuinae","Xylenini","Lithomoia","germana",NA,NA,NA,"S3S4","Mar 2020","Not Reviewed",NA,NA,NA,NA,NA
"Lithophane amanda",NA,"Amanda's Pinion","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Noctuoidea","Noctuidae","Noctuinae","Xylenini","Lithophane","amanda",NA,NA,NA,"S3S4","Mar 2020","Not Reviewed",NA,NA,NA,NA,NA
"Lithophane baileyi",NA,"Bailey's Pinion","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Noctuoidea","Noctuidae","Noctuinae","Xylenini","Lithophane","baileyi",NA,NA,NA,"S3S5","Mar 2020","Not Reviewed",NA,NA,NA,NA,NA
"Lithophane dilatocula",NA,NA,"Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Noctuoidea","Noctuidae","Noctuinae","Xylenini","Lithophane","dilatocula",NA,NA,NA,"S3S4","Mar 2020","Not Reviewed",NA,NA,NA,NA,NA
"Lithophane georgii","Grote","Large Grey Pinion","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Noctuoidea","Noctuidae","Noctuinae","Xylenini","Lithophane","georgii",NA,NA,NA,"S4S5","Mar 2020","Not Reviewed",NA,NA,NA,NA,NA
"Lithophane innominata","Smith","Nameless Pinion","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Noctuoidea","Noctuidae","Noctuinae","Xylenini","Lithophane","innominata",NA,NA,NA,"S4S5","Mar 2020","Not Reviewed",NA,NA,NA,NA,NA
"Lithophane pertorrida","McDunnough",NA,"Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Noctuoidea","Noctuidae","Noctuinae","Xylenini","Lithophane","pertorrida",NA,NA,NA,"S3S5","Mar 2020","Not Reviewed",NA,NA,NA,NA,NA
"Lithophane petulca","Grote","Wanton Pinion","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Noctuoidea","Noctuidae","Noctuinae","Xylenini","Lithophane","petulca",NA,NA,NA,"S4S5","Mar 2020","Not Reviewed",NA,NA,NA,NA,NA
"Lobophora nivigerata",NA,"Powdered Bigwing Moth","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Geometroidea","Geometridae","Larentiinae","Trichopterygini","Lobophora","nivigerata",NA,NA,NA,"S4S5","Mar 2020","Not Reviewed",NA,NA,NA,NA,NA
"Lomographa semiclarata","Walker","Bluish Spring Moth","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Geometroidea","Geometridae","Ennominae","Baptini","Lomographa","semiclarata",NA,NA,NA,"S4S5","Mar 2020","Not Reviewed",NA,NA,NA,NA,NA
"Lophocampa argentata","Packard","Silver-spotted Tiger Moth","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Noctuoidea","Erebidae","Arctiinae","Arctiini","Lophocampa","argentata",NA,NA,NA,"S5","Mar 2020","Yellow",NA,NA,NA,NA,NA
"Lophocampa maculata","Harris","Spotted Tussock Moth","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Noctuoidea","Erebidae","Arctiinae","Arctiini","Lophocampa","maculata",NA,NA,NA,"S5","Mar 2020","Yellow",NA,NA,NA,NA,NA
"Lophocampa roseata","Walker","Rosy Aemilia","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Noctuoidea","Erebidae","Arctiinae","Arctiini","Lophocampa","roseata",NA,NA,NA,"S3S4","Mar 2020","Blue",NA,NA,NA,NA,NA
"Lophognathella choreutes",NA,NA,"Animalia","Arthropoda","Hexapoda",NA,"Entognatha","Collembola",NA,"Poduromorpha",NA,NA,"Onychiuroidea","Onychiuridae","Lophognathellinae",NA,"Lophognathella","choreutes",NA,NA,NA,"SU","Feb 2019","Not Reviewed",NA,NA,NA,NA,NA
"Lotisma trigonana","Walsingham",NA,"Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Carposinoidea","Copromorphidae",NA,NA,"Lotisma","trigonana",NA,NA,NA,"S2S4","Mar 2020","Blue",NA,NA,NA,NA,NA
"Lucilia illustris","Meigen","Illustrious Greenbottle Fly","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Diptera","Brachycera","Cyclorrhapha","Oestroidea","Calliphoridae","Luciliinae","Luciliini","Lucilia","illustris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lucilia sericata","Meigen","Common European Greenbottle Fly","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Diptera","Brachycera","Cyclorrhapha","Oestroidea","Calliphoridae","Luciliinae","Luciliini","Lucilia","sericata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lycaena cupreus","W.H. Edwards","Lustrous Copper","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Papilionoidea","Lycaenidae","Lycaeninae","Lycaenini","Lycaena","cupreus",NA,NA,NA,"S5","Feb 2020","Yellow",NA,NA,NA,NA,NA
"Lygaeus kalmii","Stal","Small Milkweed Bug","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Hemiptera","Heteroptera","Pentatomomorpha","Lygaeoidea","Lygaeidae","Lygaeinae",NA,"Lygaeus","kalmii",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Lygistopterus dimidiatus",NA,NA,"Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Coleoptera","Polyphaga","Elateriformia","Elateroidea","Lycidae","Calochrominae","Calochromini","Lygistopterus","dimidiatus",NA,NA,NA,"SU","Mar 2023","Not Reviewed",NA,NA,NA,NA,NA
"Lygus sp.","Hahn","Lygus Bugs","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Hemiptera","Heteroptera","Cimicomorpha","Miroidea","Miridae","Mirinae","Mirini","Lygus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macaria adonis",NA,NA,"Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Geometroidea","Geometridae","Ennominae","Macariini","Macaria","adonis",NA,NA,NA,"S4S5","Mar 2020","Not Reviewed",NA,NA,NA,NA,NA
"Macaria bitactata",NA,"Split-lined Angle","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Geometroidea","Geometridae","Ennominae","Macariini","Macaria","bitactata",NA,NA,NA,"S4S5","Mar 2020","Not Reviewed",NA,NA,NA,NA,NA
"Macaria lorquinaria","Guenée","Lorquin's Angle","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Geometroidea","Geometridae","Ennominae","Macariini","Macaria","lorquinaria",NA,NA,NA,"S4S5","Mar 2020","Not Reviewed",NA,NA,NA,NA,NA
"Macaria pinistrobata","Ferguson","White Pine Angle","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Geometroidea","Geometridae","Ennominae","Macariini","Macaria","pinistrobata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macaria signaria","Hübner","Pale-marked Angle","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Geometroidea","Geometridae","Ennominae","Macariini","Macaria","signaria",NA,NA,NA,"S5","Mar 2020","Yellow",NA,NA,NA,NA,NA
"Machimus sp.","Loew","Bladetails","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Diptera","Brachycera","Orthorrhapha","Asiloidea","Asilidae","Asilinae","Machimini","Machimus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macrohydnobius crestonensis","(Hatch)",NA,"Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Coleoptera","Polyphaga","Staphyliniformia","Staphylinoidea","Leiodidae","Leiodinae","Sogdini","Macrohydnobius","crestonensis",NA,NA,NA,"SU","Mar 2023","Not Reviewed",NA,NA,NA,NA,NA
"Macrohydnobius montanus","Peck & Cook",NA,"Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Coleoptera","Polyphaga","Staphyliniformia","Staphylinoidea","Leiodidae","Leiodinae","Sogdini","Macrohydnobius","montanus",NA,NA,NA,"S4S5","Mar 2023","Not Reviewed",NA,NA,NA,NA,NA
"Macropogon piceus","LeConte","Pitchblack Soft-bodied Beetle","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Coleoptera","Polyphaga","Elateriformia","Elateroidea","Artematopodidae",NA,NA,"Macropogon","piceus",NA,NA,NA,"SU","Mar 2023","Not Reviewed",NA,NA,NA,NA,NA
"Macrosiphum albifrons",NA,"Lupine Aphid","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Hemiptera","Sternorrhyncha","Aphidomorpha","Aphidoidea","Aphididae","Aphidinae","Macrosiphini","Macrosiphum","albifrons",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Macrosiphum stanleyi",NA,"Spindly Elderberry Aphid","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Hemiptera","Sternorrhyncha","Aphidomorpha","Aphidoidea","Aphididae","Aphidinae","Macrosiphini","Macrosiphum","stanleyi",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Macrosiphum valerianae",NA,"Crimson Highland Aphid","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Hemiptera","Sternorrhyncha","Aphidomorpha","Aphidoidea","Aphididae","Aphidinae","Macrosiphini","Macrosiphum","valerianae",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Maevia inclemens","Walckenaer","Dimorphic Jumping Spider","Animalia","Arthropoda","Chelicerata",NA,"Arachnida",NA,NA,"Araneae","Araneomorphae","Entelegynae","Salticoidea","Salticidae","Salticinae","Dendryphantini","Maevia","inclemens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malacosoma californica","Packard","Western Tent Caterpillar Moth","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Lasiocampoidea","Lasiocampidae","Malacosominae",NA,"Malacosoma","californica",NA,NA,NA,"S5","Mar 2020","Yellow",NA,NA,NA,NA,NA
"Malacosoma disstria","Hübner","Forest Tent Caterpillar Moth","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Lasiocampoidea","Lasiocampidae","Malacosominae",NA,"Malacosoma","disstria",NA,NA,NA,"S4S5","Mar 2020","Not Reviewed",NA,NA,NA,NA,NA
"Mamestra configurata","Walker","Bertha Armyworm Moth","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Noctuoidea","Noctuidae","Noctuinae","Hadenini","Mamestra","configurata",NA,NA,NA,"S4S5","Mar 2020","Not Reviewed",NA,NA,NA,NA,NA
"Margarinotus umbrosus","Casey",NA,"Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Coleoptera","Polyphaga","Staphyliniformia","Histeroidea","Histeridae","Histerinae","Histerini","Margarinotus","umbrosus",NA,NA,NA,"S5","Mar 2023","Not Reviewed",NA,NA,NA,NA,NA
"Marmara arbutiella","Busck","Madrone Skin Miner","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Gracillarioidea","Gracillariidae","Marmarinae",NA,"Marmara","arbutiella",NA,NA,NA,"S4","Mar 2020","Yellow",NA,NA,NA,NA,NA
"Martania grandis",NA,"Grand Rivulet Moth","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Lepidoptera",NA,NA,"Geometroidea","Geometridae","Larentiinae","Melanthiini","Martania","grandis",NA,NA,NA,"S4S5","Mar 2020","Not Reviewed",NA,NA,NA,NA,NA
"Meconema thalassinum","De Geer","Oak Bush-cricket","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Orthoptera","Ensifera","Tettigoniidea","Tettigonioidea","Tettigoniidae","Meconematinae","Meconematini","Meconema","thalassinum",NA,NA,NA,"SNA","Mar 2015","Exotic",NA,NA,NA,NA,NA
"Megachile angelarum",NA,NA,"Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Hymenoptera","Apocrita","Aculeata","Apoidea","Megachilidae","Megachilinae","Megachilini","Megachile","angelarum",NA,NA,NA,"S3","Jul 2016","Not Reviewed",NA,NA,NA,NA,NA
"Megachile fidelis",NA,"Horn-faced Leafcutter Bee","Animalia","Arthropoda","Hexapoda",NA,"Insecta","Pterygota",NA,"Hymenoptera","Apocrita","Aculeata","Apoidea","Megachilidae","Megachilinae","Megachilini","Megachile","fidelis",NA,NA,NA,"S3","Jul 2016","Not Reviewed",NA,NA,NA,NA,NA
