"scientificName","scientificNameAuthorship","commonName","kingdom","phylum","subphylum","superclass","class","subclass","superorder","order","suborder","infraorder","superfamily","family","subfamily","tribe","genus","species","variety","subspecies","hybrid","provincial_status","Prov Status Review Date","bc_list","national_status","COSEWIC Date","SARA Schedule","SARA_status","SARA Date"
"Exidia candida","Lloyd",NA,"Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Auriculariales",NA,NA,NA,"Auriculariaceae",NA,NA,"Exidia","candida",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Exidia recisa","(Ditmar) Fr.","amber jelly fungus","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Auriculariales",NA,NA,NA,"Auriculariaceae",NA,NA,"Exidia","recisa",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Exidiopsis effusa","Bref.","Hair Ice","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Auriculariales",NA,NA,NA,"Auriculariaceae",NA,NA,"Exidiopsis","effusa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Exobasidium burtii","Zeller",NA,"Fungi","Basidiomycota","Ustilaginomycotina",NA,"Exobasidiomycetes",NA,NA,"Exobasidiales",NA,NA,NA,"Exobasidiaceae",NA,NA,"Exobasidium","burtii",NA,NA,NA,"S3S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Exobasidium cassiopes","Peck",NA,"Fungi","Basidiomycota","Ustilaginomycotina",NA,"Exobasidiomycetes",NA,NA,"Exobasidiales",NA,NA,NA,"Exobasidiaceae",NA,NA,"Exobasidium","cassiopes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Exobasidium cordilleranum","Savile",NA,"Fungi","Basidiomycota","Ustilaginomycotina",NA,"Exobasidiomycetes",NA,NA,"Exobasidiales",NA,NA,NA,"Exobasidiaceae",NA,NA,"Exobasidium","cordilleranum",NA,NA,NA,"S4?","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Exobasidium phyllodoces","Syd.",NA,"Fungi","Basidiomycota","Ustilaginomycotina",NA,"Exobasidiomycetes",NA,NA,"Exobasidiales",NA,NA,NA,"Exobasidiaceae",NA,NA,"Exobasidium","phyllodoces",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Exobasidium vaccinii","(Fuckel) Woronin","Lingonberry Gall","Fungi","Basidiomycota","Ustilaginomycotina",NA,"Exobasidiomycetes",NA,NA,"Exobasidiales",NA,NA,NA,"Exobasidiaceae",NA,NA,"Exobasidium","vaccinii",NA,NA,NA,"S3S5","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Flammulina velutipes","(Curtis) Singer","Velvet Foot","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Marasmiineae",NA,NA,"Physalacriaceae",NA,NA,"Flammulina","velutipes",NA,NA,NA,"S3S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Fomes fomentarius","(L.) Fr.","Hoof Fungus","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Polyporales",NA,NA,NA,"Polyporaceae",NA,NA,"Fomes","fomentarius",NA,NA,NA,"S4S5","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Fomitiporia punctata","(P. Karst.) Murrill","Elbowpatch Crust","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Hymenochaetales",NA,NA,NA,"Hymenochaetaceae",NA,NA,"Fomitiporia","punctata",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Fomitopsis betulina","(Bull.) B.K.Cui, M.L.Han & Y.C.Dai","birch polypore","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Polyporales",NA,NA,NA,"Fomitopsidaceae",NA,NA,"Fomitopsis","betulina",NA,NA,NA,"S4S5","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Fomitopsis cajanderi","(P. Karst.) B.K. Cui, M.L. Han & Y.C. Dai","Rosy Conk","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Polyporales",NA,NA,NA,"Fomitopsidaceae",NA,NA,"Fomitopsis","cajanderi",NA,NA,NA,"S4S5","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Fomitopsis mounceae","Haight & Nakasone","Northern Red Belt","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Polyporales",NA,NA,NA,"Fomitopsidaceae",NA,NA,"Fomitopsis","mounceae",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Fomitopsis ochracea","Ryvarden & Stokland","Ochre-banded Conk","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Polyporales",NA,NA,NA,"Fomitopsidaceae",NA,NA,"Fomitopsis","ochracea",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Galerina marginata","(Batsch) Kühner","Funeral Bell","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Hymenogastraceae",NA,NA,"Galerina","marginata",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Galerina semilanceata","Peck",NA,"Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Hymenogastraceae",NA,NA,"Galerina","semilanceata",NA,NA,NA,"S3S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Galerina venenata","A.H. Sm.",NA,"Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Hymenogastraceae",NA,NA,"Galerina","venenata",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Ganoderma applanatum","(Pers.) Pat.","artist's bracket","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Polyporales",NA,NA,NA,"Polyporaceae",NA,NA,"Ganoderma","applanatum",NA,NA,NA,"S3S5","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Ganoderma brownii","(Murrill) Gilb.","Artist's Conk","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Polyporales",NA,NA,NA,"Polyporaceae",NA,NA,"Ganoderma","brownii",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Ganoderma oregonense","Murrill","West Coast Reishi","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Polyporales",NA,NA,NA,"Polyporaceae",NA,NA,"Ganoderma","oregonense",NA,NA,NA,"S3S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Gastroboletus ruber","(Zeller) Cázares & Trappe",NA,"Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Boletales",NA,NA,NA,"Boletaceae",NA,NA,"Gastroboletus","ruber",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Geastrum saccatum","Fr.","rounded earthstar","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Phallomycetidae",NA,"Geastrales",NA,NA,NA,"Geastraceae",NA,NA,"Geastrum","saccatum",NA,NA,NA,"S3","Mar 2021","Blue",NA,NA,NA,NA,NA
"Geastrum triplex","Jungh.","Collared Earthstar","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Phallomycetidae",NA,"Geastrales",NA,NA,NA,"Geastraceae",NA,NA,"Geastrum","triplex",NA,NA,NA,"S3S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Geoglossum nigritum","(Fr.) Cooke",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lichinomycetes",NA,NA,"Geoglossales",NA,NA,NA,"Geoglossaceae",NA,NA,"Geoglossum","nigritum",NA,NA,NA,"SU","Apr 2025","Unknown",NA,NA,NA,NA,NA
"Geoglossum umbratile","Sacc.","plain earthtongue","Fungi","Ascomycota","Pezizomycotina",NA,"Lichinomycetes",NA,NA,"Geoglossales",NA,NA,NA,"Geoglossaceae",NA,NA,"Geoglossum","umbratile",NA,NA,NA,"S2S4","Mar 2021","Blue",NA,NA,NA,NA,NA
"Geopyxis carbonaria","(Alb. & Schwein.) Sacc.","Stalked Bonfire Cup","Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes",NA,NA,"Pezizales",NA,NA,NA,"Tarzettaceae",NA,NA,"Geopyxis","carbonaria",NA,NA,NA,"S3","Mar 2021","Blue",NA,NA,NA,NA,NA
"Gerronema atrialbum","(Murrill) Borovička & Kolařík",NA,"Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Marasmiineae",NA,NA,"Porotheleaceae",NA,NA,"Gerronema","atrialbum",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Gliophorus laetus","(Pers.) Herink","Heath Waxcap","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Hygrophorineae",NA,NA,"Hygrophoraceae","Hygrocyboideae","Humidicuteae","Gliophorus","laetus",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Gliophorus psittacinus","(Schaeff.) Herink","Parrot Mushroom","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Hygrophorineae",NA,NA,"Hygrophoraceae","Hygrocyboideae","Humidicuteae","Gliophorus","psittacinus",NA,NA,NA,"S3","Mar 2021","Blue",NA,NA,NA,NA,NA
"Gloeophyllum sepiarium","(Wulfen) P. Karst","Conifer Mazegill","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Gloeophyllales",NA,NA,NA,"Gloeophyllaceae",NA,NA,"Gloeophyllum","sepiarium",NA,NA,NA,"S3S5","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Gloeoporus dichrous","(Fr.) Bres.","bicoloured bracket","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Polyporales",NA,NA,NA,"Irpicaceae",NA,NA,"Gloeoporus","dichrous",NA,NA,NA,"S3S5","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Gomphidius glutinosus","(Schaeff.) Fr.","Slimy Spike","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Boletales",NA,NA,NA,"Gomphidiaceae",NA,NA,"Gomphidius","glutinosus",NA,NA,NA,"S4?","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Gomphidius oregonensis","M.A. Curtis","Blackening Slime Spike","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Boletales",NA,NA,NA,"Gomphidiaceae",NA,NA,"Gomphidius","oregonensis",NA,NA,NA,"S3S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Gomphidius subroseus","Kauffman","Rosy Slime Spike","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Boletales",NA,NA,NA,"Gomphidiaceae",NA,NA,"Gomphidius","subroseus",NA,NA,NA,"S4?","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Gomphus clavatus","(Pers.) Gray","pig's ears","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Phallomycetidae",NA,"Gomphales",NA,NA,NA,"Gomphaceae",NA,NA,"Gomphus","clavatus",NA,NA,NA,"S3","Mar 2021","Blue",NA,NA,NA,NA,NA
"Guepinia helvelloides","(DC.) Fr.","Apricot Jelly","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Auriculariales",NA,NA,NA,NA,NA,NA,"Guepinia","helvelloides",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Guepiniopsis alpina","(Tracy & Earle) Brasf.","alpine jelly cone","Fungi","Basidiomycota","Agaricomycotina",NA,"Dacrymycetes",NA,NA,"Dacrymycetales",NA,NA,NA,"Dacrymycetaceae",NA,NA,"Guepiniopsis","alpina",NA,NA,NA,"S3S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Guepiniopsis buccina","(Pers.) L.L. Kenn.","Trumpet Jelly Cup","Fungi","Basidiomycota","Agaricomycotina",NA,"Dacrymycetes",NA,NA,"Dacrymycetales",NA,NA,NA,"Dacrymycetaceae",NA,NA,"Guepiniopsis","buccina",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Gymnopilus aeruginosus","(Peck) Singer","Magic blue gym","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Hymenogastraceae",NA,NA,"Gymnopilus","aeruginosus",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Gymnopilus luteofolius","(Peck) Singer","Yellow-gilled Gymnopilus","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Hymenogastraceae",NA,NA,"Gymnopilus","luteofolius",NA,NA,NA,"S3S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Gymnopilus punctifolius","(Peck) Singer","Blue-green Gym","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Hymenogastraceae",NA,NA,"Gymnopilus","punctifolius",NA,NA,NA,"S4?","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Gymnopilus sapineus","(Fr.) Murrill","Scaly Rustgill","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Hymenogastraceae",NA,NA,"Gymnopilus","sapineus",NA,NA,NA,"S3S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Gymnopilus ventricosus","(Peck) Singer","Western Jumbo Gym","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Hymenogastraceae",NA,NA,"Gymnopilus","ventricosus",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Gymnopus dryophilus","(Bull.) Murrill","Oak-loving Gymnopus","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Marasmiineae",NA,NA,"Omphalotaceae",NA,NA,"Gymnopus","dryophilus",NA,NA,NA,"S4?","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Gymnopus striatipes","(Peck) Halling",NA,"Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Marasmiineae",NA,NA,"Omphalotaceae",NA,NA,"Gymnopus","striatipes",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Gyromitra esculenta","(Pers.) Fr.","False Morel","Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes",NA,NA,"Pezizales",NA,NA,NA,"Discinaceae",NA,"Gyromitreae","Gyromitra","esculenta",NA,NA,NA,"S4?","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Haligena elaterophora","Kohlm.",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Microascales",NA,NA,NA,"Halosphaeriaceae",NA,NA,"Haligena","elaterophora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Heimiomyces tenuipes","(Schwein.) A.H.Sm.","Orange Faint Foot Mushroom","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Marasmiineae",NA,NA,"Xeromphalinaceae",NA,NA,"Heimiomyces","tenuipes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Helicogloea lagerheimii","Pat.",NA,"Fungi","Basidiomycota","Pucciniomycotina",NA,"Atractiellomycetes",NA,NA,"Atractiellales",NA,NA,NA,"Phleogenaceae",NA,NA,"Helicogloea","lagerheimii",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Helminthosphaeria clavariarum","(Desm.) Fuckel",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Sordariomycetidae",NA,"Chaetosphaeriales",NA,NA,NA,"Helminthosphaeriaceae",NA,NA,"Helminthosphaeria","clavariarum",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Helvella acetabulum","(L.) Quél.","Vinegar Cup","Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes",NA,NA,"Pezizales",NA,NA,NA,"Helvellaceae",NA,NA,"Helvella","acetabulum",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Helvella compressa","(Snyder) N.S. Weber",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes",NA,NA,"Pezizales",NA,NA,NA,"Helvellaceae",NA,NA,"Helvella","compressa",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Helvella elastica","Bull.","Elastic Saddle","Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes",NA,NA,"Pezizales",NA,NA,NA,"Helvellaceae",NA,NA,"Helvella","elastica",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Helvella lacunosa","Afzel.","Elfin Saddle","Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes",NA,NA,"Pezizales",NA,NA,NA,"Helvellaceae",NA,NA,"Helvella","lacunosa",NA,NA,NA,"S4S5","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Helvella vespertina","Afzelius","Western Black Elfin Saddle","Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes",NA,NA,"Pezizales",NA,NA,NA,"Helvellaceae",NA,NA,"Helvella","vespertina",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Hemimycena lactea","(Pers.) Singer","Milky Bonnet","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Marasmiineae",NA,NA,"Mycenaceae",NA,NA,"Hemimycena","lactea",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Hemipholiota populnea","(Pers.) Bon","Destructive Pholiota","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Hymenogastraceae",NA,NA,"Hemipholiota","populnea",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Hericium abietis","(Weir ex Hubert) K.A. Harrison","Bear's head","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Russulales",NA,NA,NA,"Hericiaceae",NA,NA,"Hericium","abietis",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Hericium coralloides","(Scop.) Pers.","Coral tooth fungus","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Russulales",NA,NA,NA,"Hericiaceae",NA,NA,"Hericium","coralloides",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Hericium erinaceus","(Bull.) Persoon","lion's-mane mushroom","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Russulales",NA,NA,NA,"Hericiaceae",NA,NA,"Hericium","erinaceus",NA,NA,NA,"S3S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Hohenbuehelia petaloides","(Bull.) Schulzer","Shoehorn Oyster","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Pleurotineae",NA,NA,"Pleurotaceae",NA,NA,"Hohenbuehelia","petaloides",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Humicola alopallonella","Subram.",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Sordariomycetidae",NA,"Sordariales",NA,NA,NA,"Chaetomiaceae",NA,NA,"Humicola","alopallonella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hydnellum aurantiacum","(Batsch) P. Karst","Orange Rough-cap Tooth","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Thelephorales",NA,NA,NA,"Boletopsidaceae",NA,NA,"Hydnellum","aurantiacum",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Hydnellum caeruleum","(Hornem.) P. Karst.","Blue Tooth","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Thelephorales",NA,NA,NA,"Boletopsidaceae",NA,NA,"Hydnellum","caeruleum",NA,NA,NA,"S3S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Hydnellum fuscoindicum","K.A. Harrison","Violet Hedgehog","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Thelephorales",NA,NA,NA,"Boletopsidaceae",NA,NA,"Hydnellum","fuscoindicum",NA,NA,NA,"S3S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Hydnellum peckii","Banker","Red-juice Tooth","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Thelephorales",NA,NA,NA,"Boletopsidaceae",NA,NA,"Hydnellum","peckii",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Hydnellum regium","Maas Geest.","Regal Black Tooth","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Thelephorales",NA,NA,NA,"Boletopsidaceae",NA,NA,"Hydnellum","regium",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Hydnum repandum","L.","Wood Hedgehog","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Cantharellales",NA,NA,NA,"Hydnaceae",NA,NA,"Hydnum","repandum",NA,NA,NA,"S4S5","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Hydnum umbilicatum","Peck","depressed hedgehog","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes",NA,NA,"Cantharellales",NA,NA,NA,"Hydnaceae",NA,NA,"Hydnum","umbilicatum",NA,NA,NA,"S5","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Hygrocybe ceracea","(Sowerby) P. Kumm.","Butter Waxcap","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Hygrophorineae",NA,NA,"Hygrophoraceae","Hygrocyboideae","Hygrocybeae","Hygrocybe","ceracea",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Hygrocybe coccinea","(Schaeff.) P. Kumm.","Scarlet Waxy Cap","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Hygrophorineae",NA,NA,"Hygrophoraceae","Hygrocyboideae","Hygrocybeae","Hygrocybe","coccinea",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Hygrocybe miniata","(Fr.) P. Kumm","Vermilion Waxcap","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Hygrophorineae",NA,NA,"Hygrophoraceae","Hygrocyboideae","Hygrocybeae","Hygrocybe","miniata",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Hygrocybe singeri","A.H. Sm. & Hesler","Western Witch's Hat","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Hygrophorineae",NA,NA,"Hygrophoraceae","Hygrocyboideae","Hygrocybeae","Hygrocybe","singeri",NA,NA,NA,"SU","Mar 2021","Unknown",NA,NA,NA,NA,NA
"Hygrophoropsis aurantiaca","(Wulfen) Maire","False Chanterelle","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Boletales",NA,NA,NA,"Hygrophoropsidaceae",NA,NA,"Hygrophoropsis","aurantiaca",NA,NA,NA,"S4S5","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Hygrophorus camarophyllus","(Alb. & Schwein.) Dumée, Grandjean & Maire","arched woodwax","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Hygrophorineae",NA,NA,"Hygrophoraceae","Hygrophoroideae","Hygrophoreae","Hygrophorus","camarophyllus",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Hygrophorus piceae","Kuehner & Romagn","Snowy Woodwax","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Hygrophorineae",NA,NA,"Hygrophoraceae","Hygrophoroideae","Hygrophoreae","Hygrophorus","piceae",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Hymenoscyphus fraternus","(Pers.) Dennis",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Leotiomycetes",NA,NA,"Helotiales",NA,NA,NA,"Helotiaceae",NA,NA,"Hymenoscyphus","fraternus",NA,NA,NA,"SU","Apr 2025","Unknown",NA,NA,NA,NA,NA
"Hypholoma capnoides","Fr.) P. Kumm","Smoky-gilled Hypholoma","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Strophariaceae",NA,NA,"Hypholoma","capnoides",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Hypholoma elongatum","(Pers.) Ricken","sphagnum brownie","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Strophariaceae",NA,NA,"Hypholoma","elongatum",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Hypholoma fasciculare","(Huds. Fr.) P. Kumm","Sulphur Tuft","Fungi","Basidiomycota","Agaricomycotina",NA,"Agaricomycetes","Agaricomycetidae",NA,"Agaricales","Agaricineae",NA,NA,"Strophariaceae",NA,NA,"Hypholoma","fasciculare",NA,NA,NA,"S4S5","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Hypomyces aurantius","(Pers.) Tul. & C. Tul.","orange polypore mould","Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae",NA,NA,"Hypomyces","aurantius",NA,NA,NA,"S4S5","Mar 2021","Yellow",NA,NA,NA,NA,NA
"Hypomyces cervinigenus","Rogerson & Simms",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae",NA,NA,"Hypomyces","cervinigenus",NA,NA,NA,"S4","2021",NA,NA,NA,NA,NA,NA
"Hypomyces cervinus","Rogerson & Samuels","saddle's child","Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae",NA,NA,"Hypomyces","cervinus",NA,NA,NA,"S4","Mar 2021","Yellow",NA,NA,NA,NA,NA
