Taxon,Taxon.Author,Subtaxon.Author,Common.Name,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Tribe,Genus,Species,Hybrid,Subspecies,Variety,Origin,Provincial.Status,National.Status,Reporting.Status,Observation,Collected.Reported..y.m.d.,Collector.Source,Collection.List,Accession.Number,GBIF.ID,First.Observed,Observer,iNaturalist.Link,Notes,ID,Stats.Code
Parmelia saxatilis,(L.) Ach.,,salted crottle,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,Parmelioideae,,Parmelia,saxatilis,,,,native,S5 (2010),,confirmed,observed,1974-05-30,Willa J. Noble,UBC,L35923,,2015-05-14,Andrew Simon,iNat:2617727,,117860,LIC
Parmelia squarrosa,Hale,,bottlebrush crottle,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,Parmelioideae,,Parmelia,squarrosa,,,,native,S3S4 (2010),,new 2017,observed,,,,,,2017-02-11,Andrew Simon,iNat:5094708,,125728,LIC
Parmelia sulcata,Taylor,,hammered crottle,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,Parmelioideae,,Parmelia,sulcata,,,,native,S5 (2010),,confirmed,observed,1974-06-01,Willa J. Noble,UBC,L36214,,2016-04-23,Andrew Simon,iNat:3031163,,54734,LIC
Parmeliopsis ambigua,(Wulfen) Nyl.,,green starburst,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,Parmelioideae,,Parmeliopsis,ambigua,,,,native,S5 (2018),,new 2018,observed,,,,,,2018-06-09,Andrew Simon,iNat:13296686,,182652,LIC
Parmotrema arnoldii,(Du Rietz) Hale,,king ruffle,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,Parmelioideae,,Parmotrema,arnoldii,,,,native,S4 (2010),,confirmed,observed,1974-06-13,Willa J. Noble,UBC,L36498,,2015-03-09,Andrew Simon,iNat:2572195,,123349,LIC
Peltigera aphthosa,(L.) Willd.,,silver-lined pelt,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Peltigeraceae,,,Peltigera,aphthosa,,,,native,S5 (2018),,reported,unobserved,1977-07-24,Teuvo Ahti,UBC,L11159,,,,,,119675,LIC
Peltigera britannica,(Gyelnik) Holtan-Hartwig & Tønsb.,,flaky freckle pelt,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Peltigeraceae,,,Peltigera,britannica,,,,native,S5 (2018),,new 2015,observed,,,,,,2015-03-07,Andrew Simon,iNat:2572163,,119677,LIC
Peltigera canina,(L.) Willd.,,dog pelt,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Peltigeraceae,,,Peltigera,canina,,,,native,S5 (2018),,new 2017,observed,,,,,,2017-10-26,Andrew Simon,iNat:8593390,,180500,LIC
Peltigera collina,(Ach.) Schrad.,,tree pelt,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Peltigeraceae,,,Peltigera,collina,,,,native,S4S5 (2010),,confirmed,observed,1974-06-01,Willa J. Noble,UBC,L1584,,2015-03-13,Lauren Magner & Andrew Simon,iNat:2580212,,194736,LIC
Peltigera degenii,Gyelnik.,,lustrous pelt,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Peltigeraceae,,,Peltigera,degenii,,,,native,S4 (2018),,confirmed,observed,1962-06-03,Wilfred B. Schofield,UBC,L6671,,2019-05-27,Andrew Simon,iNat:25912190,,179748,LIC
Peltigera didactyla,(With.) J.R. Laundon.,,temporary pelt,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Peltigeraceae,,,Peltigera,didactyla,,,,native,S5 (2018),,reported,unobserved,1974-05-31,Willa J. Noble,UBC,L19583,,,,,,180444,LIC
Peltigera hymenina,(Ach.) Delise.,,nebulous pelt,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Peltigeraceae,,,Peltigera,hymenina,,,,native,S3S4 (2018),,confirmed,observed,1962-06-04,Wilfred B. Schofield,UBC,L6637,,2017-04-24,Andrew Simon,iNat:39130368,,69730,LIC
Peltigera leucophlebia,(Nyl.) Gyelnik.,,ruffled freckled pelt,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Peltigeraceae,,,Peltigera,leucophlebia,,,,native,S5 (2018),,confirmed,observed,1974-05-29,Willa J. Noble,UBC,L3090,,2017-04-02,Andrew Simon,iNat:5551327,,119676,LIC
Peltigera membranacea,(Ach.) Nyl.,,membranous pelt,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Peltigeraceae,,,Peltigera,membranacea,,,,native,S5 (2018),,confirmed,observed,1974-05-31,Willa J. Noble,UBC,L36200,,2014-09-27,Andrew Simon,iNat:2632382,,117858,LIC
Peltigera neckeri,Hepp ex Müll.Arg.,,black-saddle pelt,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Peltigeraceae,,,Peltigera,neckeri,,,,native,S4 (2019),,new 2021,observed,,,,,,2021-06-14,Andrew Simon,iNat:83096618,,69729,LIC
Peltigera neopolydactyla,(Gyeln.) Gyeln.,,undulating pelt,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Peltigeraceae,,,Peltigera,neopolydactyla,,,,native,S4S5 (2010),,confirmed,observed,1977-07-24,Teuvo Ahti,UBC,L11168,,2015-02-12,Lauren Magner & Andrew Simon,iNat:2565159,,147374,LIC
Peltigera neopolydactyla s.lat.,(Gyeln.) Gyeln.,,would-be carpet pelt,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Peltigeraceae,,,Peltigera,neopolydactyla,,,,native,S4S5 (2010),,new 2016,observed,,,,,,2016-10-07,Andrew Simon,iNat:9280500,,,LIC
Peltigera pacifica,Vitik.,,fringed pelt,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Peltigeraceae,,,Peltigera,pacifica,,,,native,S3S4 (2010),,confirmed,observed,1977-07-24,Teuvo Ahti,UBC,L33466,,2017-04-02,Andrew Simon,iNat:5551264,,227392,LIC
Peltigera polydactylon,(Neck.) Hoffm.,,pioneer pelt,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Peltigeraceae,,,Peltigera,polydactylon,,,,native,S5 (2018),,new 2017,observed,,,,,,2017-04-20,Andrew Simon,iNat:5885313,,69728,LIC
Peltigera rufescens,(Weiss) Humb.,,black-bellied pelt,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Peltigeraceae,,,Peltigera,rufescens,,,,native,S5 (2010),,confirmed,observed,1974-05-29,Willa J. Noble,UBC,L35908,,2017-03-25,Andrew Simon,iNat:5471720,,180448,LIC
Peltigera venosa,(L.) Hoffm.,,fan pelt,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Peltigeraceae,,,Peltigera,venosa,,,,native,S5 (2018),,reported,unobserved,1974-05-31,Willa J. Noble,UBC,L36176,,,,,,194812,LIC
Pertusaria stenhammarii,Hellb.,,Stenhammer's wart lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Pertusariales,,,Pertusariaceae,,,Pertusaria,stenhammarii,,,,native,S5 (2020),,new 2021,observed,,,,,,2021-11-03,Randal Mindell,iNat:100262227,,227574,LIC
Pertusaria subambigens,Dibben,,frosted wart lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Pertusariales,,,Pertusariaceae,,,Pertusaria,subambigens,,,,native,unlisted,,confirmed,observed,1974-05-31,Willa J. Noble,UBC,L36171,,2017-12-22,Andrew Simon,iNat:9239481,,117882,LIC
Phaeophyscia orbicularis,(Necker) Moberg.,,powder-headed shadow,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Caliciales,,,Physciaceae,,,Phaeophyscia,orbicularis,,,,native,S4 (2010),,confirmed,observed,1974-05-29,Willa J. Noble,UBC,L35917,,2019-04-29,Andrew Simon,iNat:24768208,,60718,LIC
Phlyctis argena,(Ach.) Flot.,,whitewash lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Ostropales,,,Phlyctidaceae,,,Phlyctis,argena,,,,native,unlisted,,new 2016,observed,,,,,,2016-10-20,Andrew Simon,iNat:4425644,,182631,LIC
Physcia adscendens,H. Olivier.,,hooded rosette,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Caliciales,,,Physciaceae,,,Physcia,adscendens,,,,native,S5 (2010),,confirmed,observed,2010-01-26,Terry McIntosh & Curtis Björk,Bryos and Lichens of Mt Sutil Inventory 2010,,,2016-08-14,Andrew Simon,iNat:3948542,,124439,LIC
Physcia alnophila,"(Vainio) Loht., Moberg, L. Myllys & Tehler.",,grey-eyed rosette,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Caliciales,,,Physciaceae,,,Physcia,alnophila,,,,native,S5 (2018),,confirmed,observed,1974-05-31,Willa J. Noble,UBC,L36181,,2017-02-16,Andrew Simon,iNat:5121968,,463769,LIC
Physcia caesia,(Hoffm.) Hampe ex Fürnr.,,blue-grey rosette,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Caliciales,,,Physciaceae,,,Physcia,caesia,,,,native,S4 (2010),,confirmed,observed,1974-05-31,Willa J. Noble,UBC,L36192,,2015-08-28,Andrew Simon,iNat:2632612,,194681,LIC
Physcia phaea,(Tuck.) J.W. Thomson,,black-eyed rosette,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Caliciales,,,Physciaceae,,,Physcia,phaea,,,,native,S4 (2019),,new 2020,observed,,,,,,2020-11-10,Randal Mindell & Andrew Simon,iNat:64809762,,154099,LIC
Physcia tenella,(Scop.) DC.,,hoodless rosette,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Caliciales,,,Physciaceae,,,Physcia,tenella,,,,native,S5 (2018),,new 2016,observed,,,,,,2016-10-04,Andrew Simon,iNat:4282590,,228059,LIC
Physconia enteroxantha,(Nyl.) Poelt.,,gilded frost,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Caliciales,,,Physciaceae,,,Physconia,enteroxantha,,,,native,S3S4 (2010),,confirmed,observed,1974-05-28,Willa J. Noble,UBC,L35888,,2017-03-30,Andrew Simon,iNat:5526013,,228066,LIC
Physconia perisidiosa,(Erichsen) Moberg.,,crescent frost,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Caliciales,,,Physciaceae,,,Physconia,perisidiosa,,,,native,S4 (2010),,confirmed,observed,1974-05-28,Willa J. Noble,UBC,L35902,,2017-03-30,Andrew Simon,iNat:5526016,,203896,LIC
Pilophorus acicularis,(Ach.) Th. Fr.,,devil’s matchsticks,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Cladoniaceae,,,Pilophorus,acicularis,,,,native,S5 (2018),,confirmed,observed,1974-05-31,Willa J. Noble,UBC,L36172,,2015-03-09,Andrew Simon,iNat:2572192,,128919,LIC
Placopsis gelida,(L.) Linds.,,bull’s-eye lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Trapeliales,,,Trapeliaceae,,,Placopsis,gelida,,,,native,unlisted,,reported,unobserved,1974-05-31,Willa J. Noble,UBC,L36180,,,,,,228239,LIC
Placynthiella oligotropha,(J. R. Laundon) Coppins & P. James,,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Trapeliales,,,Trapeliaceae,,,Placynthiella,oligotropha,,,,native,S5 (2020),,new 2021,observed,,,,,,2021-05-03,Andrew Simon,iNat:83031013,,228244,LIC
Platismatia glauca,(L.) W.L. Culb. & C.F. Culb.,,rag bags,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,Parmelioideae,,Platismatia,glauca,,,,native,S5 (2018),,confirmed,observed,1974-05-30,Willa J. Noble,UBC,L37600,,2016-04-23,Andrew Simon,iNat:3031180,,117874,LIC
Platismatia herrei,(Imshaug) W.L. Culb. & C.F. Culb.,,tattered rags,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,Parmelioideae,,Platismatia,herrei,,,,native,S5 (2018),,confirmed,observed,1974-04-21,Willa J. Noble,UBC,L14276,,2015-03-04,Andrew Simon,iNat:2566412,,117876,LIC
Polycauliona bolacina,"(Tuck.) Arup, Frödén & Søchting",,waxy firedot lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Teloschistales,,,Teloschistaceae,Xanthorioideae,,Polycauliona,bolacina,,,,native,unlisted,,new 2015,observed,,,,,,2015-08-05,Andrew Simon,iNat:2599898,reported as Caloplaca bolacina,463823,LIC
Polycauliona candelaria,"(L.) Frödén, Arup, & Søchting",,shrubby sunburst lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Teloschistales,,,Teloschistaceae,Xanthorioideae,,Polycauliona,candelaria,,,,native,S5 (2018),,confirmed,observed,2010-04-17,Kent Brothers,VMS,,,2017-04-14,Kris Krüg,iNat:5703981,reported as Xanthoria candelaria,463825,LIC
Polycauliona luteominia var. luteominia,"(Tuck.) Arup, Frödén & Søchting",,red firedot lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Teloschistales,,,Teloschistaceae,Xanthorioideae,,Polycauliona,luteominia,,,luteominia,native,unlisted,,confirmed,observed,1974-05-31,Willa J. Noble,UBC,L35910,,2020-06-10,Andrew Simon,iNat:49193131,reported as Caloplaca luteominia var. luteominia,463832,LIC
Polycauliona polycarpa,"(Hoffm.) Frödén, Arup, & Søchting",,pin-cushion sunburst lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Teloschistales,,,Teloschistaceae,Xanthorioideae,,Polycauliona,polycarpa,,,,native,S5 (2010),,confirmed,observed,1974-05-31,Willa J. Noble,UBC,L36187,,2016-08-14,Andrew Simon,iNat:3948548,,463837,LIC
Polycauliona rosei,"(Hasse) Arup, Frödén & Søchting",,firedot lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Teloschistales,,,Teloschistaceae,Xanthorioideae,,Polycauliona,rosei,,,,native,unlisted,,new 2017,observed,,,,,,2017-04-13,Kris Krüg,iNat:5679890,,463838,LIC
Polycauliona stellata,"(Wetmore & Kärnefelt) Arup, Frödén & Søchting",,stellate firedot lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Teloschistales,,,Teloschistaceae,Xanthorioideae,,Polycauliona,stellata,,,,native,unlisted,,new 2017,observed,,,,,,2017-12-30,Andrew Simon,iNat:9324670,,463839,LIC
Porpidia crustulata,(Ach.) Hertel & Knoph,,concentric boulder lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecideales,,,Lecideaceae,,,Porpidia,crustulata,,,,native,unlisted,,new 2016,observed,,,,,,2016-10-04,Andrew Simon,iNat:4282648,,182467,LIC
Porpidia soredizodes,(Lamy ex. Nyl.) J. R. Laundon.,,boulder lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecideales,,,Lecideaceae,,,Porpidia,soredizodes,,,,native,unlisted,,reported,unobserved,1974-06-01,Willa J. Noble,UBC,L20706,,,,,"Alnus rubra thicket, disturbed right of way; hydroline Montague Rd.",228670,LIC
Protoparmelia ochrococca,(Nyl.) P.M. Jørg.,,lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,Protoparmelioideae,,Protoparmelia,ochrococca,,,,native,unlisted,,reported,unobserved,1974-05-31,Willa J. Noble,UBC,L36170,,,,,Cottage Road,228872,LIC
Protoparmeliopsis muralis s. lat.,(Schreb.) M. Choisy,,stonewall rim lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Lecanoraceae,,,Protoparmeliopsis,muralis,,,,native,unlisted,,confirmed,observed,1974-05-31,Willa J. Noble,UBC,L36191,,2015-08-05,Andrew Simon,iNat:2599414,reported as Lecanora muralis,632126,LIC
Psora globifera,(Ach.) A. Massal.,,globe pennies,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Psoraceae,,,Psora,globifera,,,,native,S4 (2020),,new 2021,observed,,,,,,2021-05-03,Andrew Simon,iNat:83031036,,123509,LIC
Punctelia jeckeri,(Roum.) Kalb,,galactic speckleback,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,Parmelioideae,,Punctelia,jeckeri,,,,native,unlisted,,confirmed,observed,1977-07-24,Teuvo Ahti & Willa J. Noble,UBC,L39737,,2016-04-23,Andrew Simon,iNat:3031127,reported as P. perreticulata,341601,LIC
Punctelia stictica,(Delise ex Duby) Krog,,blueshift speckleback,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,Parmelioideae,,Punctelia,stictica,,,,native,S4 (2018),,confirmed,observed,1974-05-29,Willa J. Noble,UBC,L14344,,2016-09-28,Andrew Simon,iNat:4239749,,117879,LIC
Ramalina cf obtusata,(Arnold) Bitter,,hooded ribbon,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Ramalinaceae,,,Ramalina,obtusata,,,,native,S4 (2010),,reported,unobserved,2010-01-26,Terry McIntosh & Curtis Björk,Bryos and Lichens of Mt Sutil Inventory 2010,,,,,,,229770,LIC
Ramalina dilacerata,(Hoffm.) Hoffm.,,punctured ribbon,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Ramalinaceae,,,Ramalina,dilacerata,,,,native,S5 (2018),,confirmed,observed,1974-05-31,Willa J. Noble,UBC,L10960,,2017-03-18,Andrew Simon,iNat:5392752,,182732,LIC
Ramalina farinacea,(L.) Ach.,,farinose cartilage lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Ramalinaceae,,,Ramalina,farinacea,,,,native,S5 (2018),,confirmed,observed,1974-05-31,Willa J. Noble,UBC,L36198,,2016-05-14,Lauren Magner & Andrew Simon,iNat:3296811,,54758,LIC
Ramalina menziesii,Taylor.,,canopy fishnet,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Ramalinaceae,,,Ramalina,menziesii,,,,native,S3S4 (2010),,new 2017,observed,,,,,,2017-03-18,Andrew Simon,iNat:5392773,,49578,LIC
Ramalina neopacifica ined.,Hampton-Miller & T. Sprib.,,ribbon lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Ramalinaceae,,,Ramalina,neopacifica,,,,native,unlisted,,reported,unobserved,1974-05-30,Willa J. Noble,UBC,L10956,,,,,Whaler Bay,,LIC
Ramalina sp.2 sensu Goward 1999,,,maritime bush,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Ramalinaceae,,,Ramalina,,,,,native,unlisted,,reported,unobserved,1974-05-31,Willa J. Noble,UBC,L36184,,,,,,48325,LIC
Ramalina subleptocarpha,Rundel & Bowler,,continuous ribbon,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Ramalinaceae,,,Ramalina,subleptocarpha,,,,native,S3S4 (2018),,new 2020,observed,,,,,,2020-08-15,Andrew Simon,iNat:57127989,,203077,LIC
Ramboldia gowardiana,(T. Sprib. & M. Hauck) Kalb,,button lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Ramboldiaceae,,,Ramboldia,gowardiana,,,,native,unlisted,,reported,unobserved,1974-05-28,Willa J. Noble,UBC,L37595,,,,,,229804,LIC
Rhizocarpon bolanderi,(Tuck.) Herre,,map lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Rhizocarpales,,,Rhizocarpaceae,,,Rhizocarpon,bolanderi,,,,native,unlisted,,reported,unobserved,1974-05-28,Willa J. Noble,UBC,L35875,,,,,,229939,LIC
Rhizocarpon distinctum,Th. Fr.,,map lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Rhizocarpales,,,Rhizocarpaceae,,,Rhizocarpon,distinctum,,,,native,unlisted,,reported,unobserved,1974-05-29,Willa J. Noble,UBC,L12445,,,,,,229946,LIC
Rhizocarpon obscuratum,(Ach.) A. Massal.,,dusky map lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Rhizocarpales,,,Rhizocarpaceae,,,Rhizocarpon,obscuratum,,,,native,unlisted,,reported,unobserved,1974-06-01,Willa J. Noble,UBC,L36221,,,,,,229966,LIC
Rinodina bolanderi,H. Magn.,,creamy pepper-spore lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Caliciales,,,Physciaceae,,,Rinodina,bolanderi,,,,native,unlisted,,confirmed,observed,1974-05-30,Willa J. Noble,UBC,L48880,,2017-05-18,Andrew Simon,iNat:22597101,,230206,LIC
Rinodina gennarii,Bagl.,,pepper-spore lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Caliciales,,,Physciaceae,,,Rinodina,gennarii,,,,native,unlisted,,reported,unobserved,1974-05-29,Willa J. Noble,UBC,L36905,,,,,,230233,LIC
Rinodina hallii,Tuck.,,pepper-spore lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Caliciales,,,Physciaceae,,,Rinodina,hallii,,,,native,unlisted,,reported,unobserved,2010-01-26,Terry McIntosh & Curtis Björk,Bryos and Lichens of Mt Sutil Inventory 2010,,,,,,,230239,LIC
Rinodina laevigata,(Ach.) Malme,,pepper-spore lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Caliciales,,,Physciaceae,,,Rinodina,laevigata,,,,native,unlisted,,reported,unobserved,1974-05-29,Willa J. Noble,UBC,L36904,,,,,,123456,LIC
Rinodina terricola,Sheard & K. Knudsen,,pepper-spore lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Caliciales,,,Physciaceae,,,Rinodina,terricola,,,,native,unlisted,,reported,unobserved,1974-05-30,Willa J. Noble,UBC,L36906,,,,,,532252,LIC
Rufoplaca arenaria,"(Pers.) Arup, Søchting & Frödén",,granite firedot lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Teloschistales,,,Teloschistaceae,Caloplacoideae,,Rufoplaca,arenaria,,,,native,unlisted,,reported,unobserved,1974-05-30,Willa J. Noble,UBC,L35907,,,,,reported as Caloplaca arenaria,532265,LIC
Sarcogyne hypophaea,(Nyl.) Arnold,,grain-spored lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Acarosporomycetidae,,Acarosporales,,,Acarosporaceae,,,Sarcogyne,hypophaea,,,,native,unlisted,,reported,unobserved,1974-04-21,Willa J. Noble,UBC,L35645,,,,,reported as Sarcogyne privigna var. calcicola,532278,LIC
Scoliciosporum umbrinum,(Ach.) Arnold,,umber dot lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Scoliciosporaceae,,,Scoliciosporum,umbrinum,,,,native,unlisted,,reported,unobserved,1974-06-01,Willa J. Noble,UBC,L36202,,,,,,230644,LIC
Scytinium cf turgidum,"(Ach.) Otálora, P.M. Jørg. & Wedin",,turgid vinyl,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Collemataceae,,,Scytinium,turgidum,,,,native,unlisted,,reported,unobserved,2010-01-26,Terry McIntosh & Curtis Björk,Bryos and Lichens of Mt Sutil Inventory 2010,,,,,,reported as Leptogium cf turgidum,532320,LIC
Scytinium gelatinosum,"(With.) Otálora, P.M. Jørg. & Wedin",,ageing vinyl,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Collemataceae,,,Scytinium,gelatinosum,,,,native,S5 (2018),,new 2017,observed,,,,,,2017-03-25,Andrew Simon,iNat:5483258,reported as Leptogium gelatinosum,526716,LIC
Scytinium lichenoides,"(L.) Otálora, P.M. Jørg. & Wedin",,tattered vinyl,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Collemataceae,,,Scytinium,lichenoides,,,,native,S5 (2018),,confirmed,observed,1974-04-21,Willa J. Noble,UBC,L35659,,2016-10-23,Andrew Simon,iNat:4425700,reported as Leptogium lichenoides,526717,LIC
Scytinium palmatum,(Huds.) Gray,,horned vinyl,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Collemataceae,,,Scytinium,palmatum,,,,native,S5 (2018),,confirmed,observed,1974-05-31,Willa J. Noble,UBC,L37602,,2015-10-08,Lauren Magner & Andrew Simon,iNat:2647353,reported as Leptogium palmatum,532308,LIC
Scytinium platynum,"(Tuck.) Otálora, P.M. Jørg. & Wedin",,batwing vinyl,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Collemataceae,,,Scytinium,platynum,,,,native,S3S4 (2018); Endangered (SARA),,new 2013,observed,,,,,,2013-03-22,Ryan Batten,iNat:9142162,reported as Leptogium platynum,532310,LIC
Scytinium plicatile,"(Ach.) Otálora, P.M. Jørg. & Wedin",,seastar vinyl,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Collemataceae,,,Scytinium,plicatile,,,,native,S4 (2018),,new 2013,observed,,,,,,2013-03-22,Ryan Batten,iNat:9142618,reported as Leptogium plicatile,532311,LIC
