"scientificName","scientificNameAuthorship","taxonID","kingdom","phylum","class","order","suborder","infraorder","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","institutionCode","collectionCode","catalogNumber","datasetName","occurrenceID","recordedBy","recordNumber","fieldNumber","eventDate","year","month","day","basisOfRecord","locality","locationRemarks","island","stateProvince","country","countryCode","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","georeferenceProtocol","georeferenceRemarks","habitat","verbatimDepth","verbatimElevation","occurrenceStatus","samplingProtocol","occurrenceRemarks","individualCount","sex","establishmentMeans","provincialStatus","nationalStatus","identifiedBy","identificationQualifier","identificationRemarks","previousIdentifications","bibliographicCitation","associatedReferences","DESC","geometry"
"Dryopteris expansa","(C. Presl) Fraser-Jenkins & Jermy",64055,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Dryopteris",NA,"Dryopteris expansa","","species","iNaturalist","Observations","119308336","","https://www.inaturalist.org/observations/119308336","Steve Ansell","",NA,"2022-05-28",2022,5,28,"Human Observation","",NA,NA,"British Columbia","Canada","CA",25,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.3272027778, 49.902325)
"Dryopteris expansa","(C. Presl) Fraser-Jenkins & Jermy",64055,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Dryopteris",NA,"Dryopteris expansa","","species","iNaturalist","Observations","131963032","","https://www.inaturalist.org/observations/131963032","Steve Ansell","",NA,"2022-08-21",2022,8,21,"Human Observation","",NA,NA,"British Columbia","Canada","CA",25,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.0897302626, 49.6892972576)
"Dryopteris expansa","(C. Presl) Fraser-Jenkins & Jermy",64055,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Dryopteris",NA,"Dryopteris expansa","","species","iNaturalist","Observations","131965694","","https://www.inaturalist.org/observations/131965694","Steve Ansell","",NA,"2022-08-21",2022,8,21,"Human Observation","",NA,NA,"British Columbia","Canada","CA",10,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.0724299857, 49.6710314645)
"Dryopteris filix-mas","(L.) Schott",76721,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Polypodiineae",NA,"Dryopteridaceae","Dryopteris",NA,"Dryopteris filix-mas","","species","iNaturalist","Observations","101116794","","https://www.inaturalist.org/observations/101116794","Steve Ansell","",NA,"2021-11-13",2021,11,13,"Human Observation","",NA,NA,"British Columbia","Canada","CA",25,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.3267888889, 49.9034888889)
"Dryopteris filix-mas","(L.) Schott",76721,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Polypodiineae",NA,"Dryopteridaceae","Dryopteris",NA,"Dryopteris filix-mas","","species","iNaturalist","Observations","101117508","","https://www.inaturalist.org/observations/101117508","Steve Ansell","",NA,"2021-11-13",2021,11,13,"Human Observation","",NA,NA,"British Columbia","Canada","CA",7,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.327025, 49.9028166667)
"Dryopteris filix-mas","(L.) Schott",76721,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Polypodiineae",NA,"Dryopteridaceae","Dryopteris",NA,"Dryopteris filix-mas","","species","iNaturalist","Observations","119281652","","https://www.inaturalist.org/observations/119281652","Steve Ansell","",NA,"2022-05-28",2022,5,28,"Human Observation","",NA,NA,"British Columbia","Canada","CA",25,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.326742, 49.903362)
"Dryopteris filix-mas","(L.) Schott",76721,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Polypodiineae",NA,"Dryopteridaceae","Dryopteris",NA,"Dryopteris filix-mas","","species","iNaturalist","Observations","119304652","","https://www.inaturalist.org/observations/119304652","Steve Ansell","",NA,"2022-05-28",2022,5,28,"Human Observation","",NA,NA,"British Columbia","Canada","CA",25,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.3269361111, 49.9028944444)
"Dryopteris filix-mas","(L.) Schott",76721,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Polypodiineae",NA,"Dryopteridaceae","Dryopteris",NA,"Dryopteris filix-mas","","species","iNaturalist","Observations","119305122","","https://www.inaturalist.org/observations/119305122","Steve Ansell","",NA,"2022-05-28",2022,5,28,"Human Observation","",NA,NA,"British Columbia","Canada","CA",25,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.3270027778, 49.9028777778)
"Dryopteris filix-mas","(L.) Schott",76721,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Polypodiineae",NA,"Dryopteridaceae","Dryopteris",NA,"Dryopteris filix-mas","","species","iNaturalist","Observations","119307922","","https://www.inaturalist.org/observations/119307922","Steve Ansell","",NA,"2022-05-28",2022,5,28,"Human Observation","",NA,NA,"British Columbia","Canada","CA",25,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.3271166667, 49.9023944444)
"Dryopteris filix-mas","(L.) Schott",76721,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Polypodiineae",NA,"Dryopteridaceae","Dryopteris",NA,"Dryopteris filix-mas","","species","iNaturalist","Observations","131963830","","https://www.inaturalist.org/observations/131963830","Steve Ansell","",NA,"2022-08-21",2022,8,21,"Human Observation","",NA,NA,"British Columbia","Canada","CA",15,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.0754927026, 49.6746643813)
"Dryopteris filix-mas","(L.) Schott",76721,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Polypodiineae",NA,"Dryopteridaceae","Dryopteris",NA,"Dryopteris filix-mas","","species","iNaturalist","Observations","131963879","","https://www.inaturalist.org/observations/131963879","Steve Ansell","",NA,"2022-08-21",2022,8,21,"Human Observation","",NA,NA,"British Columbia","Canada","CA",15,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.0743313728, 49.6740663336)
"Dryopteris filix-mas","(L.) Schott",76721,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Polypodiineae",NA,"Dryopteridaceae","Dryopteris",NA,"Dryopteris filix-mas","","species","iNaturalist","Observations","131964114","","https://www.inaturalist.org/observations/131964114","Steve Ansell","",NA,"2022-08-21",2022,8,21,"Human Observation","",NA,NA,"British Columbia","Canada","CA",25,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.0735549578, 49.6734165797)
"Dryopteris filix-mas","(L.) Schott",76721,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Polypodiineae",NA,"Dryopteridaceae","Dryopteris",NA,"Dryopteris filix-mas","","species","iNaturalist","Observations","131965123","","https://www.inaturalist.org/observations/131965123","Steve Ansell","",NA,"2022-08-21",2022,8,21,"Human Observation","",NA,NA,"British Columbia","Canada","CA",8,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.0722888889, 49.671325)
"Elliottia pyroliflora","(Bong.) S.W. Brim & P.F. Stevens",126553,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Elliottia",NA,"Elliottia pyroliflora","","species","iNaturalist","Observations","51664476","","https://www.inaturalist.org/observations/51664476","meltar","",NA,"2020-07-01",2020,7,1,"Human Observation","",NA,NA,"British Columbia","Canada","CA",9,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.32757025, 49.90049869)
"Gaultheria shallon","Pursh",48441,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Gaultheria",NA,"Gaultheria shallon","","species","iNaturalist","Observations","125472106","","https://www.inaturalist.org/observations/125472106","Lyrae","",NA,"2022-06-26",2022,6,26,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Lyrae",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.526047, 49.501249)
"Gaultheria shallon","Pursh",48441,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Gaultheria",NA,"Gaultheria shallon","","species","iNaturalist","Observations","125472106","","https://www.inaturalist.org/observations/125472106","Lyrae","",NA,"2022-06-26",2022,6,26,"Human Observation","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.5260475, 49.5012491997)
"Gaultheria shallon","Pursh",48441,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Gaultheria",NA,"Gaultheria shallon","","species","iNaturalist","Observations","194114312","","https://www.inaturalist.org/observations/194114312","Rand Rudland","",NA,"2023-12-16",2023,12,16,"Human Observation","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.4936791121, 49.5133822191)
"Gaultheria shallon","Pursh",48441,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Gaultheria",NA,"Gaultheria shallon","","species","iNaturalist","Observations","109122280","","https://www.inaturalist.org/observations/109122280","Robyn Hanson","",NA,"2022-03-20",2022,3,20,"Human Observation","",NA,NA,"British Columbia","Canada","CA",588,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.483925, 49.5299133333)
"Geranium robertianum","L.",55925,"Plantae","Tracheophyta","Magnoliopsida","Geraniales","",NA,"Geraniaceae","Geranium",NA,"Geranium robertianum","","species","iNaturalist","Observations","39413568","","https://www.inaturalist.org/observations/39413568","Rand Rudland","",NA,"2020-03-01",2020,3,1,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",122,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"Rand Rudland",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.494787, 49.51227)
"Geranium robertianum","L.",55925,"Plantae","Tracheophyta","Magnoliopsida","Geraniales","",NA,"Geraniaceae","Geranium",NA,"Geranium robertianum","","species","iNaturalist","Observations","39413568","","https://www.inaturalist.org/observations/39413568","Rand Rudland","",NA,"2020-03-01",2020,3,1,"Human Observation","",NA,NA,"British Columbia","Canada","CA",122,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.4947872606, 49.5122696212)
"Geum macrophyllum","Willd.",77266,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,"Rosaceae","Geum",NA,"Geum macrophyllum","","species","iNaturalist","Observations","62576389","","https://www.inaturalist.org/observations/62576389","Rand Rudland","",NA,"2020-10-14",2020,10,14,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",8,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Rand Rudland",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.495439, 49.511775)
"Geum macrophyllum","Willd.",77266,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,"Rosaceae","Geum",NA,"Geum macrophyllum","","species","iNaturalist","Observations","180155747","","https://www.inaturalist.org/observations/180155747","Harry Hill","",NA,"2020-05-10",2020,5,10,"Human Observation","",NA,NA,"British Columbia","Canada","CA",8,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.4954, 49.5117133333)
"Geum macrophyllum","Willd.",77266,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,"Rosaceae","Geum",NA,"Geum macrophyllum","","species","iNaturalist","Observations","62576389","","https://www.inaturalist.org/observations/62576389","Rand Rudland","",NA,"2020-10-14",2020,10,14,"Human Observation","",NA,NA,"British Columbia","Canada","CA",8,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.4954393741, 49.5117752831)
"Gymnocarpium disjunctum","(Rupr.) Ching",120491,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Cystopteridaceae","Gymnocarpium",NA,"Gymnocarpium disjunctum","","species","iNaturalist","Observations","180140264","","https://www.inaturalist.org/observations/180140264","Harry Hill","",NA,"2020-05-10",2020,5,10,"Human Observation","",NA,NA,"British Columbia","Canada","CA",16,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.49582, 49.51212)
"Gymnocarpium disjunctum","(Rupr.) Ching",120491,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Cystopteridaceae","Gymnocarpium",NA,"Gymnocarpium disjunctum","","species","iNaturalist","Observations","119303869","","https://www.inaturalist.org/observations/119303869","Steve Ansell","",NA,"2022-05-28",2022,5,28,"Human Observation","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.3269055556, 49.9028638889)
"Gymnocarpium disjunctum","(Rupr.) Ching",120491,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Cystopteridaceae","Gymnocarpium",NA,"Gymnocarpium disjunctum","","species","iNaturalist","Observations","119308409","","https://www.inaturalist.org/observations/119308409","Steve Ansell","",NA,"2022-05-28",2022,5,28,"Human Observation","",NA,NA,"British Columbia","Canada","CA",25,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.3271555556, 49.9023027778)
"Gymnocarpium disjunctum","(Rupr.) Ching",120491,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Cystopteridaceae","Gymnocarpium",NA,"Gymnocarpium disjunctum","","species","iNaturalist","Observations","131963177","","https://www.inaturalist.org/observations/131963177","Steve Ansell","",NA,"2022-08-21",2022,8,21,"Human Observation","",NA,NA,"British Columbia","Canada","CA",15,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.08881681, 49.687436023)
"Heracleum maximum","W. Bartram",53094,"Plantae","Tracheophyta","Magnoliopsida","Apiales","",NA,"Apiaceae","Heracleum",NA,"Heracleum maximum","","species","iNaturalist","Observations","90823563","","https://www.inaturalist.org/observations/90823563","pheavyside","",NA,"2021-08-11",2021,8,11,"Human Observation","",NA,NA,"British Columbia","Canada","CA",10,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.0699778333, 49.6697533333)
"Heracleum maximum","W. Bartram",53094,"Plantae","Tracheophyta","Magnoliopsida","Apiales","",NA,"Apiaceae","Heracleum",NA,"Heracleum maximum","","species","iNaturalist","Observations","175237601","","https://www.inaturalist.org/observations/175237601","inatter","",NA,"2023-07-26",2023,7,26,"Human Observation","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.0679173489, 49.6675970592)
"Hesperis matronalis","L.",47697,"Plantae","Tracheophyta","Magnoliopsida","Brassicales","",NA,"Brassicaceae","Hesperis",NA,"Hesperis matronalis","","species","iNaturalist","Observations","226515790","","https://www.inaturalist.org/observations/226515790","Andrei Okunev","",NA,"2024-06-26",2024,6,26,"Human Observation","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.14334821, 49.623652)
"Holodiscus discolor","(Pursh) Maxim.",53414,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,"Rosaceae","Holodiscus",NA,"Holodiscus discolor","","species","iNaturalist","Observations","170941903","","https://www.inaturalist.org/observations/170941903","Rory Moorhead","",NA,"2023-07-03",2023,7,3,"Human Observation","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.0771423, 49.6767066)
"Lamium galeobdolon","(L.) Crantz",204339,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","",NA,"Lamiaceae","Lamium",NA,"Lamium galeobdolon","argentatum","species","iNaturalist","Observations","39413482","","https://www.inaturalist.org/observations/39413482","Rand Rudland","",NA,"2020-03-01",2020,3,1,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",12,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2007)",NA,"hchrish200",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.495376, 49.511872)
"Lamium galeobdolon","(L.) Crantz",204339,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","",NA,"Lamiaceae","Lamium",NA,"Lamium galeobdolon","argentatum","species","iNaturalist","Observations","125472093","","https://www.inaturalist.org/observations/125472093","Lyrae","",NA,"2022-06-26",2022,6,26,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2007)",NA,"Moritz",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.532831, 49.499778)
"Lamium galeobdolon","(L.) Crantz",204339,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","",NA,"Lamiaceae","Lamium",NA,"Lamium galeobdolon","","species","iNaturalist","Observations","125472093","","https://www.inaturalist.org/observations/125472093","Lyrae","",NA,"2022-06-26",2022,6,26,"Human Observation","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2007)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.5328315, 49.4997779997)
"Lamium galeobdolon","(L.) Crantz",204339,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","",NA,"Lamiaceae","Lamium",NA,"Lamium galeobdolon","","species","iNaturalist","Observations","39413482","","https://www.inaturalist.org/observations/39413482","Rand Rudland","",NA,"2020-03-01",2020,3,1,"Human Observation","",NA,NA,"British Columbia","Canada","CA",12,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2007)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.4953762344, 49.5118721408)
"Linnaea borealis ssp. longiflora","L.",81026,"Plantae","Tracheophyta","Magnoliopsida","Dipsacales","",NA,"Caprifoliaceae","Linnaea",NA,"Linnaea borealis","longiflora","subspecies","iNaturalist","Observations","85161003","","https://www.inaturalist.org/observations/85161003","kristinop","",NA,"2021-06-30",2021,6,30,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",64,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2020)",NA,"kristinop",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.326303, 49.899295)
"Linnaea borealis ssp. longiflora","L.",81026,"Plantae","Tracheophyta","Magnoliopsida","Dipsacales","",NA,"Caprifoliaceae","Linnaea",NA,"Linnaea borealis","longiflora","subspecies","iNaturalist","Observations","85161003","","https://www.inaturalist.org/observations/85161003","kristinop","",NA,"2021-06-30",2021,6,30,"Human Observation","",NA,NA,"British Columbia","Canada","CA",64,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2020)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.3263033333, 49.899295)
"Linnaea borealis ssp. longiflora","L.",81026,"Plantae","Tracheophyta","Magnoliopsida","Dipsacales","",NA,"Caprifoliaceae","Linnaea",NA,"Linnaea borealis","longiflora","subspecies","iNaturalist","Observations","171571034","","https://www.inaturalist.org/observations/171571034","indiamarie","",NA,"2023-07-06",2023,7,6,"Human Observation","",NA,NA,"British Columbia","Canada","CA",30,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2020)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.326805, 49.8994133333)
"Lupinus latifolius ssp. latifolius","Lindl. ex J.Agardh",64242,"Plantae","Tracheophyta","Magnoliopsida","Fabales","",NA,"Fabaceae","Lupinus",NA,"Lupinus latifolius","latifolius","subspecies","iNaturalist","Observations","124659630","","https://www.inaturalist.org/observations/124659630","Shaan Aroeste","",NA,"2022-07-02",2022,7,2,"Human Observation","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-122.9655609722, 49.7164059722)
"Lupinus polyphyllus ssp. polyphyllus","Lindl.",61016,"Plantae","Tracheophyta","Magnoliopsida","Fabales","",NA,"Fabaceae","Lupinus",NA,"Lupinus polyphyllus","polyphyllus","subspecies","iNaturalist","Observations","82224246","","https://www.inaturalist.org/observations/82224246","Stephen Hui","",NA,"2021-06-04",2021,6,4,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2001)",NA,"Stephen Hui",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.20282, 49.580887)
"Lupinus polyphyllus ssp. polyphyllus","Lindl.",61016,"Plantae","Tracheophyta","Magnoliopsida","Fabales","",NA,"Fabaceae","Lupinus",NA,"Lupinus polyphyllus","polyphyllus","subspecies","iNaturalist","Observations","82224246","","https://www.inaturalist.org/observations/82224246","Stephen Hui","",NA,"2021-06-04",2021,6,4,"Human Observation","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2001)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.20282, 49.5808866667)
"Lycopodium clavatum","L.",77914,"Plantae","Tracheophyta","Lycopodiopsida","Lycopodiales","",NA,"Lycopodiaceae","Lycopodium",NA,"Lycopodium clavatum","","species","iNaturalist","Observations","91808429","","https://www.inaturalist.org/observations/91808429","nicolemorgansmiles","",NA,"2021-08-18",2021,8,18,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",2834,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"judith holm",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.09029, 49.698437)
"Lycopodium clavatum","L.",77914,"Plantae","Tracheophyta","Lycopodiopsida","Lycopodiales","",NA,"Lycopodiaceae","Lycopodium",NA,"Lycopodium clavatum","","species","iNaturalist","Observations","91808429","","https://www.inaturalist.org/observations/91808429","nicolemorgansmiles","",NA,"2021-08-18",2021,8,18,"Human Observation","",NA,NA,"British Columbia","Canada","CA",2834,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.0902896882, 49.6984369433)
"Lysichiton americanus","Hultén & H.St.John",48537,"Plantae","Tracheophyta","Liliopsida","Alismatales","",NA,"Araceae","Lysichiton",NA,"Lysichiton americanus","","species","iNaturalist","Observations","125472110","","https://www.inaturalist.org/observations/125472110","Lyrae","",NA,"2022-06-26",2022,6,26,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"Lyrae",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.542267, 49.494309)
"Lysichiton americanus","Hultén & H.St.John",48537,"Plantae","Tracheophyta","Liliopsida","Alismatales","",NA,"Araceae","Lysichiton",NA,"Lysichiton americanus","","species","iNaturalist","Observations","125472082","","https://www.inaturalist.org/observations/125472082","Lyrae","",NA,"2022-06-26",2022,6,26,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"Lyrae",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.542251, 49.494084)
"Lysichiton americanus","Hultén & H.St.John",48537,"Plantae","Tracheophyta","Liliopsida","Alismatales","",NA,"Araceae","Lysichiton",NA,"Lysichiton americanus","","species","iNaturalist","Observations","125472082","","https://www.inaturalist.org/observations/125472082","Lyrae","",NA,"2022-06-26",2022,6,26,"Human Observation","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.5422508997, 49.4940836997)
