"","gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue","taxonName","infraTaxonName","Name.Status","Referred.iNaturalist.Id","Referred.iNaturalist.Name","selectedName"
"229",1846543543,"3c59bd42-7bfd-421b-8da4-275780390e4c","53a9b652-7aa4-4ec0-8630-549f62c09cc9","Plantae","Tracheophyta","Liliopsida","Poales","Juncaceae","Juncus","Juncus tenuis","","SPECIES","Juncus tenuis Willd.","Juncus tenuis","Willd.","CA","8 mi north of Horseshoe Bay, West Vancouver, on highway 99.","British Columbia","PRESENT",NA,"e1f6195c-b21b-4601-809e-bdf0488ee9a4",49.476111,-123.241944,NA,NA,NA,NA,NA,NA,"1972-07-19T00:00:00",19,7,1972,2702084,2702084,"PRESERVED_SPECIMEN","DES","","DES00025775","511","","","CC_BY_4_0","","M. Barkworth","","","2022-12-01T07:52:14.075Z","StillImage","GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE","Juncus tenuis","","accepted",69930,"Juncus tenuis","Juncus tenuis"
"230",3079206720,"9aba7c73-533c-4366-a984-061fec0ebed7","ccac3eb5-7043-4566-ae3d-12d284d38a65","Plantae","Tracheophyta","Liliopsida","Poales","Juncaceae","Juncus","Juncus tenuis","","SPECIES","Juncus tenuis Willd.","Juncus tenuis","Willd.","CA","8 miles north of Horseshoe Bay on Northeast side of Highway 99","Bc","PRESENT",NA,"bd19f918-65b0-419f-a9f8-d67aa2c8d5bf",49.477109,-123.241291,327,NA,NA,NA,NA,NA,"1972-07-19T00:00:00",19,7,1972,2702084,2702084,"PRESERVED_SPECIMEN","CSUSB","","CSUSB93799","511","","","CC_BY_NC_4_0","","M.E. Barkworth","","Uncertain","2022-12-08T14:50:48.207Z","StillImage","GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE","Juncus tenuis","","accepted",69930,"Juncus tenuis","Juncus tenuis"
"231",1988212017,"07fd0d79-4883-435f-bba1-58fef110cd13","2E9F4BBA-5A43-764A-90D7-65973143C1EA","Plantae","Tracheophyta","Pinopsida","Pinales","Cupressaceae","Juniperus","Juniperus communis","montana","VARIETY","Juniperus communis var. montana Aiton","Juniperus communis L. var. montana Aiton","Aiton","CA","Coast area, Garibaldi, Panorama Ridge","British Columbia","PRESENT",NA,"b542788f-0dc2-4a2b-b652-fceced449591",49.9541669990711,-123.014167,NA,NA,NA,NA,NA,NA,"1914-08-03T00:00:00",3,8,1914,2684738,2684709,"PRESERVED_SPECIMEN","ca.ubc","UBCVascular","V47689","s.n.","John Davidson","1914-01-01T00:00:00","CC0_1_0","University of British Columbia","John Davidson","","","2022-11-24T21:53:39.194Z","StillImage","COORDINATE_REPROJECTED;INSTITUTION_MATCH_NONE","Juniperus communis","Juniperus communis var. montana","unaccepted",81001,"Juniperus communis saxatilis","Juniperus communis var. saxatilis"
"232",1988242590,"07fd0d79-4883-435f-bba1-58fef110cd13","02EAA49F-4885-C642-A733-9A22445B6108","Plantae","Tracheophyta","Pinopsida","Pinales","Cupressaceae","Juniperus","Juniperus communis","montana","VARIETY","Juniperus communis var. montana Aiton","Juniperus communis L. var. montana Aiton","Aiton","CA","Garibaldi Park, Panorama Ridge","British Columbia","PRESENT",NA,"b542788f-0dc2-4a2b-b652-fceced449591",49.9541669990711,-123.014167,NA,NA,NA,NA,NA,NA,"1912-08-11T00:00:00",11,8,1912,2684738,2684709,"PRESERVED_SPECIMEN","ca.ubc","UBCVascular","V5200","s.n.","John Davidson","1912-01-01T00:00:00","CC0_1_0","University of British Columbia","John Davidson","","","2022-11-24T21:53:40.167Z","StillImage","COORDINATE_REPROJECTED;INSTITUTION_MATCH_NONE","Juniperus communis","Juniperus communis var. montana","unaccepted",81001,"Juniperus communis saxatilis","Juniperus communis var. saxatilis"
"233",1988142098,"07fd0d79-4883-435f-bba1-58fef110cd13","9139E51A-A9C7-7744-95EC-F22344672A03","Plantae","Tracheophyta","Pinopsida","Pinales","Cupressaceae","Juniperus","Juniperus communis","montana","VARIETY","Juniperus communis var. montana Aiton","Juniperus communis L. var. montana Aiton","Aiton","CA","Garibaldi Park, Panorama Ridge","British Columbia","PRESENT",NA,"b542788f-0dc2-4a2b-b652-fceced449591",49.9541669990711,-123.014167,NA,NA,NA,NA,NA,NA,"1912-08-13T00:00:00",13,8,1912,2684738,2684709,"PRESERVED_SPECIMEN","ca.ubc","UBCVascular","V5201","s.n.","John Davidson","1912-01-01T00:00:00","CC0_1_0","University of British Columbia","John Davidson","","","2022-11-24T21:53:40.829Z","StillImage","COORDINATE_REPROJECTED;INSTITUTION_MATCH_NONE","Juniperus communis","Juniperus communis var. montana","unaccepted",81001,"Juniperus communis saxatilis","Juniperus communis var. saxatilis"
"234",1929109932,"d415c253-4d61-4459-9d25-4015b9084fb0","5eea1e25-9eb8-4ade-b62a-55eaf7dcb04f","Plantae","Tracheophyta","Pinopsida","Pinales","Cupressaceae","Juniperus","Juniperus scopulorum","","SPECIES","Juniperus maritima R.P.Adams","Juniperus maritima R.P.Adams","R.P.Adams","CA","SW corner of Bowen Island","British Columbia","PRESENT",NA,"ae447c50-b8a8-11d8-92a4-b8a03c50a862",49.336825,-123.426628,NA,NA,NA,NA,NA,NA,"2008-04-01T00:00:00",1,4,2008,2684807,2684773,"PRESERVED_SPECIMEN","NY","NY","1104983","5[= R. P. Adams 11417]","","","CC0_1_0","The New York Botanical Garden","P. Dicer","","","2022-12-06T15:10:14.621Z","StillImage","GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY","Juniperus scopulorum","","accepted",135883,"Juniperus scopulorum","Juniperus scopulorum"
"235",1423596863,"7adf20e0-c955-11de-95c0-b8a03c50a862","http://data.rbge.org.uk/living/20160599","Plantae","Tracheophyta","Magnoliopsida","Ericales","Ericaceae","Kalmia","Kalmia microphylla","occidentalis","VARIETY","Kalmia microphylla var. occidentalis (Small) Ebinger","Kalmia microphylla (Hook.) A.Heller var. occidentalis ","","CA","Dakota Bog (between Dakota Ridge & Mt Elphinstone)","British Columbia","PRESENT",NA,"98e934b0-5f31-11de-b67e-b8a03c50a862",49.484211,-123.566944,NA,NA,NA,NA,NA,NA,"2016-08-25T00:00:00",25,8,2016,2883001,2882998,"LIVING_SPECIMEN","E","E","20160599","3","","","CC_BY_NC_4_0","","Edinburgh, Howick Expedition to British Columbia (EHBC)","","","2022-12-09T18:48:05.105Z","","INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","Kalmia microphylla","Kalmia microphylla var. occidentalis","accepted",1035494,"Kalmia microphylla occidentalis","Kalmia microphylla var. occidentalis"
"236",3312577104,"bf2a4bf0-5f31-11de-b67e-b8a03c50a862","http://data.rbge.org.uk/herb/E01021496","Plantae","Tracheophyta","Magnoliopsida","Ericales","Ericaceae","Kalmia","Kalmia microphylla","occidentalis","VARIETY","Kalmia microphylla var. occidentalis (Small) Ebinger","Kalmia microphylla (Hook.) A.Heller var. occidentalis ","","CA","Dakota Bog (between Dakota Ridge & Mt Elphinstone)","British Columbia","PRESENT",NA,"98e934b0-5f31-11de-b67e-b8a03c50a862",49.571111,-123.594444,NA,NA,710,0,NA,NA,"2016-08-25T00:00:00",25,8,2016,2883001,2882998,"PRESERVED_SPECIMEN","E","E","E01021496","3","","","CC_BY_NC_4_0","","Edinburgh, Howick Expedition to British Columbia (EHBC)","","","2022-12-09T19:30:11.435Z","","INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","Kalmia microphylla","Kalmia microphylla var. occidentalis","accepted",1035494,"Kalmia microphylla occidentalis","Kalmia microphylla var. occidentalis"
"237",1302721180,"07044577-bd82-4089-9f3a-f4a9d2170b2e","176e2ec2-f52f-45e6-b43e-5ee1123827b0","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Lathyrus","Lathyrus japonicus","","SPECIES","Lathyrus japonicus Willd.","Lathyrus japonicus","","CA","","British Columbia","PRESENT",NA,"fee3882f-5360-4f01-a1ca-767c48fa629c",49.75,-123.133333,NA,NA,NA,NA,NA,NA,"1997-05-18T00:00:00",18,5,1997,5356714,5356714,"OCCURRENCE","CPNWH","","2503300","V226209","","","CC_BY_4_0","","Gerald B. Straley","","","2022-11-24T21:38:07.953Z","","GEODETIC_DATUM_ASSUMED_WGS84","Lathyrus japonicus","","accepted",77638,"Lathyrus japonicus","Lathyrus japonicus"
"238",1302726933,"07044577-bd82-4089-9f3a-f4a9d2170b2e","da573a1e-8ed1-48c0-9587-1704ed6c2ab0","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Lepidium","Lepidium virginicum","menziesii","SUBSPECIES","Lepidium virginicum subsp. menziesii (DC.) Thell.","Lepidium virginicum subsp. menziesii","","CA","","British Columbia","PRESENT",NA,"fee3882f-5360-4f01-a1ca-767c48fa629c",49.4,-123.3,NA,NA,NA,NA,NA,NA,"1974-05-17T00:00:00",17,5,1974,5376651,5376648,"OCCURRENCE","CPNWH","","2509075","V077899","","","CC_BY_4_0","","T. Christopher Brayshaw","","","2022-11-24T21:37:01.295Z","","GEODETIC_DATUM_ASSUMED_WGS84","Lepidium virginicum","Lepidium virginicum ssp. menziesii","accepted",79971,"Lepidium virginicum menziesii","Lepidium virginicum ssp. menziesii"
"239",1302727006,"07044577-bd82-4089-9f3a-f4a9d2170b2e","cba8ab47-b269-4b59-bdaa-9d1ae38af993","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Lepidium","Lepidium virginicum","","SPECIES","Lepidium virginicum L.","Lepidium virginicum","","CA","","British Columbia","PRESENT",NA,"fee3882f-5360-4f01-a1ca-767c48fa629c",49.458333,-123.283333,NA,NA,NA,NA,NA,NA,"1966-07-29T00:00:00",29,7,1966,5376648,5376648,"OCCURRENCE","CPNWH","","2509132","V062431","","","CC_BY_4_0","","A. S. Harrison","","","2022-11-24T21:38:05.357Z","","GEODETIC_DATUM_ASSUMED_WGS84","Lepidium virginicum","","accepted",79971,"Lepidium virginicum menziesii","Lepidium virginicum ssp. menziesii"
"240",1988130451,"07fd0d79-4883-435f-bba1-58fef110cd13","A1301551-6117-7F46-B6AF-556B45ADD15F","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","Lonicera","Lonicera utahensis","","SPECIES","Lonicera utahensis S.Watson","Lonicera utahensis S. Watson","S. Watson","CA","Garibaldi Park, Panorama Ridge, near Mimulus Creek","British Columbia","PRESENT",NA,"b542788f-0dc2-4a2b-b652-fceced449591",49.9541669990711,-123.014167,NA,NA,NA,NA,NA,NA,"1913-08-04T00:00:00",4,8,1913,5334226,5334226,"PRESERVED_SPECIMEN","ca.ubc","UBCVascular","V7331","s.n.","John Davidson","1913-01-01T00:00:00","CC0_1_0","University of British Columbia","John Davidson","","","2022-11-24T21:53:40.884Z","StillImage","COORDINATE_REPROJECTED;INSTITUTION_MATCH_NONE","Lonicera utahensis","","accepted",148098,"Lonicera utahensis","Lonicera utahensis"
"241",1988145460,"07fd0d79-4883-435f-bba1-58fef110cd13","8BC66F96-F58A-5C4A-A432-EDA03CAB4F2F","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","Lonicera","Lonicera utahensis","","SPECIES","Lonicera utahensis S.Watson","Lonicera utahensis S. Watson","S. Watson","CA","Garibaldi, Panorama Ridge","British Columbia","PRESENT",NA,"b542788f-0dc2-4a2b-b652-fceced449591",49.9541669990711,-123.014167,NA,NA,NA,NA,NA,NA,"1914-08-02T00:00:00",2,8,1914,5334226,5334226,"PRESERVED_SPECIMEN","ca.ubc","UBCVascular","V7333","s.n.","John Davidson","1914-01-01T00:00:00","CC0_1_0","University of British Columbia","John Davidson","","","2022-11-24T21:53:43.339Z","StillImage","COORDINATE_REPROJECTED;INSTITUTION_MATCH_NONE","Lonicera utahensis","","accepted",148098,"Lonicera utahensis","Lonicera utahensis"
"242",1988142931,"07fd0d79-4883-435f-bba1-58fef110cd13","900C8D00-5741-FA4D-94FC-97BFE67AC6E1","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","Lonicera","Lonicera utahensis","","SPECIES","Lonicera utahensis S.Watson","Lonicera utahensis S. Watson","S. Watson","CA","Garibaldi, Panorama Ridge","British Columbia","PRESENT",NA,"b542788f-0dc2-4a2b-b652-fceced449591",49.9541669990711,-123.014167,NA,NA,NA,NA,NA,NA,"1914-08-02T00:00:00",2,8,1914,5334226,5334226,"PRESERVED_SPECIMEN","ca.ubc","UBCVascular","V7334","s.n.","John Davidson","1914-01-01T00:00:00","CC0_1_0","University of British Columbia","John Davidson","","","2022-11-24T21:53:43.569Z","StillImage","COORDINATE_REPROJECTED;INSTITUTION_MATCH_NONE","Lonicera utahensis","","accepted",148098,"Lonicera utahensis","Lonicera utahensis"
"243",1988105103,"07fd0d79-4883-435f-bba1-58fef110cd13","C500EEF9-D719-A541-85DC-1DE1C2481170","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","Lonicera","Lonicera utahensis","","SPECIES","Lonicera utahensis S.Watson","Lonicera utahensis S. Watson","S. Watson","CA","Garibaldi, Panorama Ridge, near Mimulus Creek","British Columbia","PRESENT",NA,"b542788f-0dc2-4a2b-b652-fceced449591",49.9541669990711,-123.014167,NA,NA,NA,NA,NA,NA,"1914-08-02T00:00:00",2,8,1914,5334226,5334226,"PRESERVED_SPECIMEN","ca.ubc","UBCVascular","V7332","s.n.","John Davidson","1914-01-01T00:00:00","CC0_1_0","University of British Columbia","John Davidson","","","2022-11-24T21:53:44.259Z","StillImage","COORDINATE_REPROJECTED;INSTITUTION_MATCH_NONE","Lonicera utahensis","","accepted",148098,"Lonicera utahensis","Lonicera utahensis"
"244",3414072321,"07fd0d79-4883-435f-bba1-58fef110cd13","1A9988F0-01C5-4244-BE19-DA651304E852","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Lotus","Lotus corniculatus","","SPECIES","Lotus corniculatus L.","Lotus corniculatus L.","L.","CA","Squamish-Lillooet Regional District, Road to Cheakamous Lake Area, just outside Garibaldi Provincial Park","British Columbia","PRESENT",NA,"b542788f-0dc2-4a2b-b652-fceced449591",49.97266,-123.13877,NA,NA,NA,NA,NA,NA,"2012-07-25T00:00:00",25,7,2012,5357013,5357013,"PRESERVED_SPECIMEN","ca.ubc","UBCVascular","V250690","1652","Erin R. Fenneman","2014-01-01T00:00:00","CC0_1_0","University of British Columbia",", Averee van der Linde & Janis Shiller","","","2022-11-24T21:53:38.585Z","","INSTITUTION_MATCH_NONE","Lotus corniculatus","","accepted",47435,"Lotus corniculatus","Lotus corniculatus"
"245",1988130673,"07fd0d79-4883-435f-bba1-58fef110cd13","A0A4384A-D66C-AD45-8A4E-CB53B74D1694","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","Luetkea","Luetkea pectinata","","SPECIES","Luetkea pectinata (Pursh) Kuntze","Luetkea pectinata (Pursh) Kuntze","(Pursh) Kuntze","CA","Garibaldi District, Panorama Ridge","British Columbia","PRESENT",NA,"b542788f-0dc2-4a2b-b652-fceced449591",49.9541669990711,-123.014167,NA,NA,NA,NA,NA,NA,"1913-08-03T00:00:00",3,8,1913,3002138,3002138,"PRESERVED_SPECIMEN","ca.ubc","UBCVascular","V33280","s.n.","F. Perry","1913-01-01T00:00:00","CC0_1_0","University of British Columbia","F. Perry","","","2022-11-24T21:53:37.315Z","StillImage","COORDINATE_REPROJECTED;INSTITUTION_MATCH_NONE","Luetkea pectinata","","accepted",77842,"Luetkea pectinata","Luetkea pectinata"
"246",1988200276,"07fd0d79-4883-435f-bba1-58fef110cd13","3E5A2E45-B0CB-C34A-8435-984E5D9B42F5","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","Luetkea","Luetkea pectinata","","SPECIES","Luetkea pectinata (Pursh) Kuntze","Luetkea pectinata (Pursh) Kuntze","(Pursh) Kuntze","CA","Panorama Ridge west","British Columbia","PRESENT",NA,"b542788f-0dc2-4a2b-b652-fceced449591",49.9541669990711,-123.014167,NA,NA,NA,NA,NA,NA,"1913-08-07T00:00:00",7,8,1913,3002138,3002138,"PRESERVED_SPECIMEN","ca.ubc","UBCVascular","V47351","s.n.","A. E. Baggs","1913-01-01T00:00:00","CC0_1_0","University of British Columbia","A. E. Baggs","","","2022-11-24T21:53:39.319Z","StillImage","COORDINATE_REPROJECTED;INSTITUTION_MATCH_NONE","Luetkea pectinata","","accepted",77842,"Luetkea pectinata","Luetkea pectinata"
"247",732479998,"845bc5c2-f762-11e1-a439-00145eb45e9a","","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Lunaria","Lunaria annua","","SPECIES","Lunaria annua L.","Lunaria annua","","CA","Horseshoe Bay","B.C.","PRESENT",NA,"09871350-0a23-11d8-b854-b8a03c50a862",49.366667,-123.266667,NA,NA,NA,NA,NA,NA,"1931-05-23T00:00:00",23,5,1931,5373324,5373324,"PRESERVED_SPECIMEN","DAO","DAO","13636","","","","CC_BY_4_0","","Groh, H.","","","2022-12-10T02:38:46.172Z","","GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE","Lunaria annua","","accepted",55886,"Lunaria annua","Lunaria annua"
"248",1988090141,"07fd0d79-4883-435f-bba1-58fef110cd13","DA1E29C2-B494-7F41-B1E0-3B5F355D2504","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Lupinus","Lupinus latifolius","","SPECIES","Lupinus latifolius Lindl. ex J.Agardh","Lupinus latifolius Lindl. ex J. Agardh","Lindl. ex J. Agardh","CA","Coast, Garibaldi, Panorama Ridge","British Columbia","PRESENT",NA,"b542788f-0dc2-4a2b-b652-fceced449591",49.9541669990711,-123.014167,NA,NA,NA,NA,NA,NA,"1913-08-01T00:00:00",NA,8,1913,2964478,2964478,"PRESERVED_SPECIMEN","ca.ubc","UBCVascular","V24044","s.n.","John W. Eastham","1956-01-01T00:00:00","CC0_1_0","University of British Columbia","John Davidson","","","2022-11-24T21:53:41.962Z","StillImage","COORDINATE_REPROJECTED;INSTITUTION_MATCH_NONE","Lupinus latifolius","","accepted",64242,"Lupinus latifolius latifolius","Lupinus latifolius var. latifolius"
"249",1988223934,"07fd0d79-4883-435f-bba1-58fef110cd13","1D72D92A-1AEE-2847-9587-27392EE8E36B","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Lupinus","Lupinus latifolius","","SPECIES","Lupinus latifolius Lindl. ex J.Agardh","Lupinus latifolius Lindl. ex J. Agardh","Lindl. ex J. Agardh","CA","Garibaldi Park, Panorama Ridge","British Columbia","PRESENT",NA,"b542788f-0dc2-4a2b-b652-fceced449591",49.9541669990711,-123.014167,NA,NA,NA,NA,NA,NA,"1913-07-30T00:00:00",30,7,1913,2964478,2964478,"PRESERVED_SPECIMEN","ca.ubc","UBCVascular","V24020","s.n.","[John W. Eastham]","","CC0_1_0","University of British Columbia","John Davidson","","","2022-11-24T21:53:32.705Z","StillImage","COORDINATE_REPROJECTED;INSTITUTION_MATCH_NONE","Lupinus latifolius","","accepted",64242,"Lupinus latifolius latifolius","Lupinus latifolius var. latifolius"
"250",1302733874,"07044577-bd82-4089-9f3a-f4a9d2170b2e","cf6fbe6a-2664-43d0-99de-fafdaa87f1fd","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Lupinus","Lupinus latifolius","","SPECIES","Lupinus latifolius Lindl. ex J.Agardh","Lupinus latifolius","","CA","","British Columbia","PRESENT",NA,"fee3882f-5360-4f01-a1ca-767c48fa629c",49.483333,-123.2,NA,NA,NA,NA,NA,NA,"1914-06-29T00:00:00",29,6,1914,2964478,2964478,"OCCURRENCE","CPNWH","","2516696","V45369","","","CC_BY_4_0","","Fred Perry","","","2022-11-24T21:37:48.852Z","","GEODETIC_DATUM_ASSUMED_WGS84","Lupinus latifolius","","accepted",64242,"Lupinus latifolius latifolius","Lupinus latifolius var. latifolius"
"251",1302737493,"07044577-bd82-4089-9f3a-f4a9d2170b2e","7bd44bf0-806f-4b8e-a150-18fceaf544be","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Lupinus","Lupinus littoralis","","SPECIES","Lupinus littoralis Douglas ex Lindl.","Lupinus littoralis","","CA","","British Columbia","PRESENT",NA,"fee3882f-5360-4f01-a1ca-767c48fa629c",49.75,-123.133333,NA,NA,NA,NA,NA,NA,"1997-05-18T00:00:00",18,5,1997,2964727,2964727,"OCCURRENCE","CPNWH","","2520312","V226290","","","CC_BY_4_0","","Gerald B. Straley","","","2022-11-24T21:36:54.646Z","","GEODETIC_DATUM_ASSUMED_WGS84","Lupinus littoralis","","accepted",77872,"Lupinus littoralis","Lupinus littoralis"
"252",1988075265,"07fd0d79-4883-435f-bba1-58fef110cd13","EEBBF452-43D3-444A-AB8D-8850E1D456B6","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Lupinus","Lupinus polyphyllus","polyphyllus","SUBSPECIES","Lupinus polyphyllus subsp. polyphyllus","Lupinus polyphyllus Lindl. subsp. polyphyllus","","CA","Road to Cheakamous Lake Area, just outside Garibaldi Provincial Park","British Columbia","PRESENT",NA,"b542788f-0dc2-4a2b-b652-fceced449591",49.97266,-123.13877,NA,NA,NA,NA,NA,NA,"2012-07-25T00:00:00",25,7,2012,2964362,2964355,"PRESERVED_SPECIMEN","ca.ubc","UBCVascular","V239695","1654","Erin R. Fenneman","2014-01-01T00:00:00","CC0_1_0","University of British Columbia","Erin R. Manton, A. van der Linde, J. Shiller","","","2022-11-24T21:53:39.101Z","StillImage","INSTITUTION_MATCH_NONE","Lupinus polyphyllus","Lupinus polyphyllus ssp. polyphyllus","accepted",61016,"Lupinus polyphyllus polyphyllus","Lupinus polyphyllus ssp. polyphyllus"
"253",3969313131,"d8cd16ba-bb74-4420-821e-083f2bac17c2","KX678049","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Lupinus","Lupinus polyphyllus","","SPECIES","Lupinus polyphyllus Lindl.","Lupinus polyphyllus","","CA","British Columbia, Squamish-Lillooet Regional District, Road to Cheakamous Lake Area, just outside Garibaldi Provincial Park","","PRESENT",NA,"ada9d123-ddb4-467d-8891-806ea8d94230",49.970001,-123.139999,NA,NA,NA,NA,NA,NA,"2012-07-25T00:00:00",25,7,2012,2964355,2964355,"PRESERVED_SPECIMEN","","","ERM1654","","Erin R. Fenneman","","CC_BY_4_0","","E.R. Manton","","","2022-12-07T12:46:34.643Z","","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84","Lupinus polyphyllus","","accepted",61016,"Lupinus polyphyllus polyphyllus","Lupinus polyphyllus ssp. polyphyllus"
"254",2418032582,"ae33dc82-0bc2-43b5-b69b-65bf858f1e7a","cf5d6957-9a52-43f0-b3db-3ce62edc1b8d","Plantae","Tracheophyta","Liliopsida","Poales","Juncaceae","Luzula","Luzula comosa","","SPECIES","Luzula subsessilis (S.Watson) Buchenau","Luzula subsessilis","(S. Watson) Buchenau","CA","Above Eagleridge Drive, near Exit 2 on Route 1.","British Columbia","PRESENT",NA,"c6e100e2-7568-4f96-aea1-ff0ea0430212",49.36,-123.273333,NA,NA,140,NA,NA,NA,"2008-06-23T00:00:00",23,6,2008,2700925,2700983,"PRESERVED_SPECIMEN","CHSC","VascularPlants","CHSC102887","23849","","","CC_BY_NC_4_0","","Peter F. Zika","","","2022-12-08T14:52:40.233Z","StillImage","GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION","Luzula comosa","","accepted",57111,"Luzula comosa","Luzula comosa"
"255",623691337,"8310f570-f762-11e1-a439-00145eb45e9a","","Plantae","Tracheophyta","Liliopsida","Poales","Juncaceae","Luzula","Luzula macrantha","","SPECIES","Luzula macrantha (S.Watson) Zika & B.L.Wilson","Luzula macrantha","(S.Watson) Zika & B.L.Wilson","CA","Above Eagleridge Drive, near Exit 2 on Route 1.","British Columbia","PRESENT",NA,"06fcbbf0-0562-11d8-b851-b8a03c50a862",49.36,-123.273333,NA,NA,140,0,NA,NA,"2008-06-23T00:00:00",23,6,2008,9139940,9139940,"PRESERVED_SPECIMEN","UWBM","Plants","190940","","P. F. Zika","2012-01-01T00:00:00","CC0_1_0","","P. F. Zika","","","2022-11-25T06:55:52.851Z","","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH","Luzula macrantha","","accepted",890625,"Luzula macrantha","Luzula macrantha"
"256",2268910284,"7bd65a7a-f762-11e1-a439-00145eb45e9a","urn:catalog:MO:Tropicos:101009930","Plantae","Tracheophyta","Liliopsida","Poales","Juncaceae","Luzula","Luzula parviflora","","SPECIES","Luzula parviflora (Ehrh.) Desv.","Luzula parviflora (Ehrh.) Desv.","(Ehrh.) Desv.","CA","Just below Cypress Ski Resort in Cypress Provincial Park, N of Vancouver.","British Columbia","PRESENT",1,"90fd6680-349f-11d8-aa2d-b8a03c50a862",49.393611,-123.195555,NA,NA,896,NA,NA,NA,"2004-07-29T00:00:00",29,7,2004,2700961,2700961,"PRESERVED_SPECIMEN","MO","MO","101009930","Peterson 18756","","","CC_BY_4_0","Missouri Botanical Garden","Paul M. Peterson;Jeffrey M. Saarela;Stephen F. Smith","","","2022-11-25T06:55:46.258Z","","OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;AMBIGUOUS_COLLECTION","Luzula parviflora","","accepted",77897,"Luzula parviflora","Luzula parviflora"
"257",1318163026,"821cc27a-e3bb-4bc5-ac34-89ada245069d","http://n2t.net/ark:/65665/32a79514a-0fef-4ca3-950e-16603a23ae96","Plantae","Tracheophyta","Liliopsida","Poales","Juncaceae","Luzula","Luzula parviflora","","SPECIES","Luzula parviflora (Ehrh.) Desv.","Luzula parviflora","(Ehrh.) Desv.","CA","Just below Cypress Ski Resort in Cypress Provincial Park, N of Vancouver. Along roadside and edge of forest with","British Columbia","PRESENT",1,"bc092ff0-02e4-11dc-991f-b8a03c50a862",49.3937,-123.196,NA,NA,896,NA,NA,NA,"2004-07-29T00:00:00",29,7,2004,2700961,2700961,"PRESERVED_SPECIMEN","US","US","US 3524009","18756","","","CC0_1_0","","P. M. Peterson, J. Saarela & S. F. Smith","","","2022-12-02T12:40:37.923Z","StillImage","GEODETIC_DATUM_ASSUMED_WGS84","Luzula parviflora","","accepted",77897,"Luzula parviflora","Luzula parviflora"
