from,to,person_name,person_class,edge_class,weight,entry_year
"Dave ""Zeuss"" Cochrane",Thrombophyton trachydermum,"Dave ""Zeuss"" Cochrane",contemporary,confirmed,1,2023
"Dave ""Zeuss"" Cochrane",Tomopteris sp.,"Dave ""Zeuss"" Cochrane",contemporary,confirmed,1,2021
Dave Metzger,Halosydna brevisetosa,Dave Metzger,contemporary,confirmed,1,2019
Dave Metzger,Paranemertes peregrina,Dave Metzger,contemporary,new,1,2019
David Metzger,Gnorimosphaeroma oregonense,David Metzger,contemporary,confirmed,1,2019
Elsa Hunter,Engraulis mordax,Elsa Hunter,contemporary,confirmed,1,2021
Emily Adamczyk,Caprella mutica,Emily Adamczyk,contemporary,new,1,2019
Emily Adamczyk,Oxylebius pictus,Emily Adamczyk,contemporary,confirmed,1,2019
Emily Adamczyk,Platynereis bicanaliculata,Emily Adamczyk,contemporary,new,1,2019
Emily Adamczyk,Tresus nuttallii,Emily Adamczyk,contemporary,confirmed,1,2019
Ian Guthrie,Lebbeus groenlandicus,Ian Guthrie,contemporary,new,1,2024
Ian Guthrie,Microgadus proximus,Ian Guthrie,contemporary,new,1,2024
Isabelle M. Côté,Acmaea mitra,Isabelle M. Côté,contemporary,confirmed,1,2019
Isabelle M. Côté,Arctonoe fragilis,Isabelle M. Côté,contemporary,confirmed,1,2019
Isabelle M. Côté,Cadlina sylviaearleae,Isabelle M. Côté,contemporary,new,1,2019
Isabelle M. Côté,Chirolophis nugator,Isabelle M. Côté,contemporary,confirmed,1,2019
Isabelle M. Côté,Cucumaria pallida,Isabelle M. Côté,contemporary,confirmed,1,2019
Isabelle M. Côté,Cucumaria piperata,Isabelle M. Côté,contemporary,confirmed,1,2019
Isabelle M. Côté,Ectopleura marina,Isabelle M. Côté,contemporary,confirmed,1,2019
Isabelle M. Côté,Entodesma navicula,Isabelle M. Côté,contemporary,confirmed,1,2019
Isabelle M. Côté,Metandrocarpa taylori,Isabelle M. Côté,contemporary,confirmed,1,2019
Isabelle M. Côté,Mopalia ciliata,Isabelle M. Côté,contemporary,confirmed,1,2019
Isabelle M. Côté,Myxicola sp.B,Isabelle M. Côté,contemporary,confirmed,1,2019
Isabelle M. Côté,Panopea generosa,Isabelle M. Côté,contemporary,confirmed,1,2019
Isabelle M. Côté,Tonicella insignis,Isabelle M. Côté,contemporary,confirmed,1,2019
Jackson W.F. Chu,Acantholithodes hispidus,Jackson W.F. Chu,contemporary,confirmed,1,2007
Jackson W.F. Chu,Agonopsis vulsa,Jackson W.F. Chu,contemporary,confirmed,1,2008
Jackson W.F. Chu,Aphrocallistes vastus,Jackson W.F. Chu,contemporary,confirmed,1,2007
Jackson W.F. Chu,Balanophyllia (Balanophyllia) elegans,Jackson W.F. Chu,contemporary,confirmed,1,2007
Jackson W.F. Chu,Chorilia longipes,Jackson W.F. Chu,contemporary,confirmed,1,2009
Jackson W.F. Chu,Echidnocerus foraminatus,Jackson W.F. Chu,contemporary,confirmed,1,2008
Jackson W.F. Chu,Enteroctopus dofleini,Jackson W.F. Chu,contemporary,confirmed,1,2007
Jackson W.F. Chu,Gadus macrocephalus,Jackson W.F. Chu,contemporary,confirmed,1,2009
Jackson W.F. Chu,Heterochone calyx,Jackson W.F. Chu,contemporary,confirmed,1,2009
Jackson W.F. Chu,Hydrolagus colliei,Jackson W.F. Chu,contemporary,confirmed,1,2007
Jackson W.F. Chu,Lyopsetta exilis,Jackson W.F. Chu,contemporary,confirmed,1,2007
Jackson W.F. Chu,Mediaster aequalis,Jackson W.F. Chu,contemporary,confirmed,1,2008
Jackson W.F. Chu,Metridium farcimen,Jackson W.F. Chu,contemporary,confirmed,1,2009
Jackson W.F. Chu,Munida quadrispina,Jackson W.F. Chu,contemporary,confirmed,1,2008
Jackson W.F. Chu,Pandalus platyceros,Jackson W.F. Chu,contemporary,confirmed,1,2008
Jackson W.F. Chu,Peltodoris lentiginosa,Jackson W.F. Chu,contemporary,confirmed,1,2009
Jackson W.F. Chu,Psolus chitonoides,Jackson W.F. Chu,contemporary,confirmed,1,2008
Jackson W.F. Chu,Pteraster tesselatus,Jackson W.F. Chu,contemporary,confirmed,1,2009
Jackson W.F. Chu,Rhabdocalyptus dawsoni,Jackson W.F. Chu,contemporary,confirmed,1,2007
Jackson W.F. Chu,Sebastes elongatus,Jackson W.F. Chu,contemporary,confirmed,1,2008
Jackson W.F. Chu,Sebastes maliger,Jackson W.F. Chu,contemporary,confirmed,1,2008
Jackson W.F. Chu,Sebastes proriger,Jackson W.F. Chu,contemporary,confirmed,1,2008
Jackson W.F. Chu,Sebastes ruberrimus,Jackson W.F. Chu,contemporary,confirmed,1,2008
Jackson W.F. Chu,Tochuina gigantea,Jackson W.F. Chu,contemporary,confirmed,1,2009
Jennifer Grant,Botrylloides violaceus,Jennifer Grant,contemporary,confirmed,1,2020
Jennifer Grant,Diopatra ornata,Jennifer Grant,contemporary,confirmed,1,2020
Joan Septembre,Schizoporella japonica,Joan Septembre,contemporary,confirmed,1,2019
John D Reynolds,Batillaria attramentaria,John D Reynolds,contemporary,new,1,2019
John D Reynolds,Tegula funebralis,John D Reynolds,contemporary,new,1,2019
KGW,Cyanoplax hartwegii,KGW,contemporary,new,1,2023
Karen Steve Smith,Eumetopias jubatus,Karen Steve Smith,contemporary,confirmed,1,2016
Karen Steve Smith,Phocoena phocoena vomerina,Karen Steve Smith,contemporary,confirmed,1,2019
Karin Fletcher,Acanthodoris hudsoni,Karin Fletcher,contemporary,confirmed,1,2009
Karin Fletcher,Acanthodoris nanaimoensis,Karin Fletcher,contemporary,confirmed,1,2009
Karin Fletcher,Aegires albopunctatus,Karin Fletcher,contemporary,confirmed,1,2018
Karin Fletcher,Antiopella fusca,Karin Fletcher,contemporary,confirmed,1,2009
Karin Fletcher,Apata pricei,Karin Fletcher,contemporary,confirmed,1,2014
Karin Fletcher,Atalodoris jannae,Karin Fletcher,contemporary,confirmed,1,2009
Karin Fletcher,Boreoberthella chacei,Karin Fletcher,contemporary,confirmed,1,2014
Karin Fletcher,Cadlina modesta,Karin Fletcher,contemporary,confirmed,1,2014
Karin Fletcher,Cerberilla mosslandica,Karin Fletcher,contemporary,new,1,2018
Karin Fletcher,Coryphella trophina,Karin Fletcher,contemporary,confirmed,1,2009
Karin Fletcher,Dendronotus albus,Karin Fletcher,contemporary,confirmed,1,2009
Karin Fletcher,Diaulula odonoghuei,Karin Fletcher,contemporary,confirmed,1,2014
Karin Fletcher,Dirona pellucida,Karin Fletcher,contemporary,confirmed,1,2009
Karin Fletcher,Doris montereyensis,Karin Fletcher,contemporary,confirmed,1,2014
Karin Fletcher,Doris odhneri,Karin Fletcher,contemporary,confirmed,1,2009
Karin Fletcher,Geitodoris heathi,Karin Fletcher,contemporary,confirmed,1,2009
Karin Fletcher,Peltodoris nobilis,Karin Fletcher,contemporary,confirmed,1,2009
Karin Fletcher,Portorchardia candela,Karin Fletcher,contemporary,confirmed,1,2014
Karin Fletcher,Rostanga pulchra,Karin Fletcher,contemporary,confirmed,1,2014
Karin Fletcher,Tenellia nepunicea,Karin Fletcher,contemporary,confirmed,1,2014
Karin Fletcher,Triopha modesta,Karin Fletcher,contemporary,confirmed,1,2009
Karolle Wall,Aeolidia loui,Karolle Wall,contemporary,new,1,2016
Karolle Wall,Aequorea victoria s.lat.,Karolle Wall,contemporary,confirmed,1,2017
Karolle Wall,Aglaja ocelligera,Karolle Wall,contemporary,confirmed,1,2015
Karolle Wall,Aldisa sanguinea,Karolle Wall,contemporary,confirmed,1,2016
Karolle Wall,Alia carinata,Karolle Wall,contemporary,new,1,2017
Karolle Wall,Ammodytes personatus,Karolle Wall,contemporary,confirmed,1,2011
Karolle Wall,Anthopleura artemisia,Karolle Wall,contemporary,confirmed,1,2009
Karolle Wall,Apodichthys flavidus,Karolle Wall,contemporary,confirmed,1,2013
Karolle Wall,Apostichopus californicus,Karolle Wall,contemporary,confirmed,1,2009
Karolle Wall,Aulorhynchus flavidus,Karolle Wall,contemporary,confirmed,1,2009
Karolle Wall,Aurelia labiata,Karolle Wall,contemporary,confirmed,1,2015
Karolle Wall,Bugulina californica,Karolle Wall,contemporary,confirmed,1,2017
Karolle Wall,Citharichthys stigmaeus,Karolle Wall,contemporary,confirmed,1,2016
Karolle Wall,Clevelandia ios,Karolle Wall,contemporary,new,1,2017
Karolle Wall,Cnemidocarpa finmarkiensis,Karolle Wall,contemporary,confirmed,1,2013
Karolle Wall,Coryphella longicaudata,Karolle Wall,contemporary,confirmed,1,2009
Karolle Wall,Crangon nigricauda,Karolle Wall,contemporary,new,1,2018
Karolle Wall,Crassadoma gigantea,Karolle Wall,contemporary,confirmed,1,2015
Karolle Wall,Cucumaria miniata,Karolle Wall,contemporary,confirmed,1,2013
Karolle Wall,Cyanea ferruginea,Karolle Wall,contemporary,confirmed,1,2005
Karolle Wall,Dendraster excentricus,Karolle Wall,contemporary,confirmed,1,2018
Karolle Wall,Dendronotus albopunctatus,Karolle Wall,contemporary,new,1,2015
Karolle Wall,Dendronotus iris,Karolle Wall,contemporary,confirmed,1,2011
Karolle Wall,Dendronotus rufus,Karolle Wall,contemporary,confirmed,1,2009
Karolle Wall,Diaphorodoris lirulatocauda,Karolle Wall,contemporary,confirmed,1,2016
Karolle Wall,Dirona albolineata,Karolle Wall,contemporary,confirmed,1,2009
Karolle Wall,Eperetmus typus,Karolle Wall,contemporary,new,1,2017
Karolle Wall,Euphysa sp.,Karolle Wall,contemporary,confirmed,1,2013
Karolle Wall,Eurylepta leoparda,Karolle Wall,contemporary,confirmed,1,2015
Karolle Wall,Evasterias troschelii,Karolle Wall,contemporary,confirmed,1,2007
Karolle Wall,Gasterosteus aculeatus,Karolle Wall,contemporary,confirmed,1,2016
Karolle Wall,Gastropteron pacificum,Karolle Wall,contemporary,confirmed,1,2009
Karolle Wall,Gobiesox maeandricus,Karolle Wall,contemporary,confirmed,1,2018
Karolle Wall,Haminoea vesicula,Karolle Wall,contemporary,confirmed,1,2018
Karolle Wall,Henricia leviuscula complex,Karolle Wall,contemporary,confirmed,1,2013
Karolle Wall,Heptacarpus brevirostris,Karolle Wall,contemporary,confirmed,1,2017
Karolle Wall,Heptacarpus sitchensis,Karolle Wall,contemporary,new,1,2017
Karolle Wall,Heptacarpus stylus,Karolle Wall,contemporary,confirmed,1,2018
Karolle Wall,Hexagrammos decagrammus,Karolle Wall,contemporary,confirmed,1,2017
Karolle Wall,Hexagrammos stelleri,Karolle Wall,contemporary,confirmed,1,2016
Karolle Wall,Lophopanopeus bellus,Karolle Wall,contemporary,confirmed,1,2016
Karolle Wall,Lumpenus sagitta,Karolle Wall,contemporary,new,1,2017
Karolle Wall,Marsenina stearnsii,Karolle Wall,contemporary,new,1,2016
Karolle Wall,Melanochlamys diomedea,Karolle Wall,contemporary,confirmed,1,2018
Karolle Wall,Mesocentrotus franciscanus,Karolle Wall,contemporary,confirmed,1,2013
Karolle Wall,Metacarcinus gracilis,Karolle Wall,contemporary,confirmed,1,2016
Karolle Wall,Metacarcinus magister,Karolle Wall,contemporary,confirmed,1,2018
Karolle Wall,Mopalia hindsii,Karolle Wall,contemporary,confirmed,1,2009
Karolle Wall,Mopalia lignosa,Karolle Wall,contemporary,confirmed,1,2018
Karolle Wall,Mopalia spectabilis,Karolle Wall,contemporary,confirmed,1,2016
Karolle Wall,Myoxocephalus polyacanthocephalus,Karolle Wall,contemporary,confirmed,1,2018
Karolle Wall,Nanomia bijuga,Karolle Wall,contemporary,confirmed,1,2014
Karolle Wall,Nautichthys oculofasciatus,Karolle Wall,contemporary,confirmed,1,2015
Karolle Wall,Neoturris breviconis,Karolle Wall,contemporary,confirmed,1,2011
Karolle Wall,Odontopyxis trispinosa,Karolle Wall,contemporary,confirmed,1,2017
Karolle Wall,Onchidoris bilamellata,Karolle Wall,contemporary,confirmed,1,2009
Karolle Wall,Oncorhynchus kisutch,Karolle Wall,contemporary,confirmed,1,2017
Karolle Wall,Ophiopholis kennerlyi,Karolle Wall,contemporary,confirmed,1,2014
Karolle Wall,Oregonia gracilis,Karolle Wall,contemporary,confirmed,1,2017
Karolle Wall,Orthasterias koehleri,Karolle Wall,contemporary,confirmed,1,2013
Karolle Wall,Oxydromus pugettensis,Karolle Wall,contemporary,confirmed,1,2018
Karolle Wall,Pagurus armatus,Karolle Wall,contemporary,confirmed,1,2018
Karolle Wall,Pagurus granosimanus,Karolle Wall,contemporary,confirmed,1,2013
Karolle Wall,Pandalus danae,Karolle Wall,contemporary,confirmed,1,2015
Karolle Wall,Pentidotea resecata,Karolle Wall,contemporary,new,1,2016
Karolle Wall,Phoca vitulina richardii,Karolle Wall,contemporary,confirmed,1,2005
Karolle Wall,Pholis laeta,Karolle Wall,contemporary,confirmed,1,2013
Karolle Wall,Phoronis ijimai,Karolle Wall,contemporary,confirmed,1,2013
Karolle Wall,Phyllaplysia taylori,Karolle Wall,contemporary,confirmed,1,2015
Karolle Wall,Pisaster brevispinus,Karolle Wall,contemporary,confirmed,1,2006
Karolle Wall,Pleurobrachia bachei,Karolle Wall,contemporary,confirmed,1,2011
Karolle Wall,Pleuronichthys coenosus,Karolle Wall,contemporary,confirmed,1,2013
Karolle Wall,Pododesmus macrochisma,Karolle Wall,contemporary,confirmed,1,2016
Karolle Wall,Polyorchis penicillatus,Karolle Wall,contemporary,confirmed,1,2006
Karolle Wall,Porichthys notatus,Karolle Wall,contemporary,confirmed,1,2007
Karolle Wall,Rhamphocottus richardsonii,Karolle Wall,contemporary,confirmed,1,2010
Karolle Wall,Sarsia tubulosa,Karolle Wall,contemporary,confirmed,1,2011
Karolle Wall,Schizobranchia insignis,Karolle Wall,contemporary,confirmed,1,2017
Karolle Wall,Sebastes caurinus,Karolle Wall,contemporary,confirmed,1,2016
Karolle Wall,Serpula columbiana,Karolle Wall,contemporary,confirmed,1,2015
Karolle Wall,Solaster stimpsoni,Karolle Wall,contemporary,confirmed,1,2013
Karolle Wall,Stomotoca atra,Karolle Wall,contemporary,new,1,2015
Karolle Wall,Telmessus cheiragonus,Karolle Wall,contemporary,confirmed,1,2017
Karolle Wall,Tonicella cf undocaerulea,Karolle Wall,contemporary,new,1,2015
Karolle Wall,Triopha catalinae,Karolle Wall,contemporary,new,1,2016
Karolle Wall,Tubulanus ruber,Karolle Wall,contemporary,confirmed,1,2017
Karolle Wall,Tubulanus sexlineatus,Karolle Wall,contemporary,confirmed,1,2018
Karolle Wall,Urticina grebelnyi,Karolle Wall,contemporary,confirmed,1,2006
Kathleen Buckley,Littorina sitkana,Kathleen Buckley,contemporary,new,1,2017
Kendall McLaughlin,Hiatella arctica,Kendall McLaughlin,contemporary,new,1,2023
Kendall McLaughlin,Psettichthys melanostictus,Kendall McLaughlin,contemporary,new,1,2025
Kiara Ganon,Lirabuccinum dirum,Kiara Ganon,contemporary,confirmed,1,2019
Kris Krüg,Mopalia muscosa,Kris Krüg,contemporary,confirmed,1,2017
Kris Krüg,Mopalia vespertina,Kris Krüg,contemporary,confirmed,1,2017
Kris Krüg,Petrolisthes eriomerus,Kris Krüg,contemporary,confirmed,1,2017
Kristian Sigvardsen,Alitta williami,Kristian Sigvardsen,contemporary,new,1,2017
Kristian Sigvardsen,Carassius auratus,Kristian Sigvardsen,contemporary,new,1,2021
Kristian Sigvardsen,Diadumene lineata,Kristian Sigvardsen,contemporary,confirmed,1,2018
Larry Taylor,Distaplia occidentalis,Larry Taylor,contemporary,confirmed,1,2019
Lauren Magner,Neostylidium eschrichtii,Lauren Magner,contemporary,new,1,2015
Lauren Magner,Oligocottus maculosus,Lauren Magner,contemporary,confirmed,1,2015
Lauren Magner,Pagurus hirsutiusculus,Lauren Magner,contemporary,confirmed,1,2016
Lena Dietz Chiasson,Nereis vexillosa,Lena Dietz Chiasson,contemporary,confirmed,1,2019
Liam Ragan,Nanomia septata,Liam Ragan,contemporary,new,1,2024
Liam Ragan,Phocoenoides dalli,Liam Ragan,contemporary,confirmed,1,2022
Liam Ragan,Pterocirrus montereyensis,Liam Ragan,contemporary,new,1,2024
Lillian Rose Crossman,Clione limacina,Lillian Rose Crossman,contemporary,new,1,2020
Nancy Woodham,Hemigrapsus nudus,Nancy Woodham,contemporary,confirmed,1,2011
Natalie Kennedy,Neotrypaea californiensis,Natalie Kennedy,contemporary,confirmed,1,2019
Natassa Uehara,Aethalodelphis obliquidens,Natassa Uehara,contemporary,confirmed,1,2025
Neil McDaniel,Aldisa cooperi,Neil McDaniel,contemporary,confirmed,1,1978
Neil McDaniel,Aldisa tara,Neil McDaniel,contemporary,confirmed,1,1978
Neil McDaniel,Balanus nubilus,Neil McDaniel,contemporary,confirmed,1,2008
Neil McDaniel,Dendrobeania lichenoides,Neil McDaniel,contemporary,confirmed,1,2008
Neil McDaniel,Garveia annulata,Neil McDaniel,contemporary,confirmed,1,2008
Neil McDaniel,Hemilepidotus hemilepidotus,Neil McDaniel,contemporary,confirmed,1,2008
Neil McDaniel,Myxilla (Myxilla) incrustans,Neil McDaniel,contemporary,confirmed,1,1978
Neil McDaniel,Oedignathus inermis,Neil McDaniel,contemporary,confirmed,1,1978
Neil McDaniel,Primavelans insculpta,Neil McDaniel,contemporary,confirmed,1,2008
Neil McDaniel,Pycnoclavella stanleyi,Neil McDaniel,contemporary,confirmed,1,2008
Neil McDaniel,Stylantheca papillosa,Neil McDaniel,contemporary,confirmed,1,1978
Norah Brown,Arctonoe pulchra,Norah Brown,contemporary,confirmed,1,2019
Norah Brown,Cribrilina sp.,Norah Brown,contemporary,new,1,2019
Norah Brown,Diodora aspera,Norah Brown,contemporary,confirmed,1,2019
Norah Brown,Lottia parallela,Norah Brown,contemporary,new,1,2019
Paz Touchburn,Syngnathus leptorhynchus,Paz Touchburn,contemporary,confirmed,1,2016
Penelope Bridge,Embiotoca lateralis,Penelope Bridge,contemporary,confirmed,1,2020
Peter Luckham,Aeolidia papillosa,Peter Luckham,contemporary,confirmed,1,2016
Peter Luckham,Alcyonium sp.,Peter Luckham,contemporary,confirmed,1,2016
Peter Luckham,Armina californica,Peter Luckham,contemporary,confirmed,1,2013
Peter Luckham,Artedius fenestralis,Peter Luckham,contemporary,confirmed,1,2013
Peter Luckham,Artedius harringtoni,Peter Luckham,contemporary,confirmed,1,2015
Peter Luckham,Asemichthys taylori,Peter Luckham,contemporary,confirmed,1,2013
Peter Luckham,Bolinopsis infundibulum,Peter Luckham,contemporary,confirmed,1,2013
Peter Luckham,Boltenia villosa,Peter Luckham,contemporary,confirmed,1,2015
Peter Luckham,Cadlina luteomarginata,Peter Luckham,contemporary,confirmed,1,2013
Peter Luckham,Calliostoma ligatum,Peter Luckham,contemporary,confirmed,1,2016
Peter Luckham,Cancer productus,Peter Luckham,contemporary,confirmed,1,2013
Peter Luckham,Ceratostoma foliatum,Peter Luckham,contemporary,confirmed,1,2013
Peter Luckham,Chlamys hastata,Peter Luckham,contemporary,confirmed,1,2013
Peter Luckham,Craniella villosa,Peter Luckham,contemporary,confirmed,1,2013
Peter Luckham,Dermasterias imbricata,Peter Luckham,contemporary,confirmed,1,2013
Peter Luckham,Dodecaceria pacifica,Peter Luckham,contemporary,confirmed,1,2016
Peter Luckham,Echidnocerus cibarius,Peter Luckham,contemporary,confirmed,1,2015
Peter Luckham,Enophrys bison,Peter Luckham,contemporary,confirmed,1,2013
Peter Luckham,Eudistylia vancouveri,Peter Luckham,contemporary,confirmed,1,2015
Peter Luckham,Eupentacta quinquesemita,Peter Luckham,contemporary,confirmed,1,2016
Peter Luckham,Florometra serratissima,Peter Luckham,contemporary,confirmed,1,2015
Peter Luckham,Glebocarcinus oregonensis,Peter Luckham,contemporary,confirmed,1,2013
Peter Luckham,Halocynthia igaboja,Peter Luckham,contemporary,confirmed,1,2015
Peter Luckham,Jordania zonope,Peter Luckham,contemporary,confirmed,1,2013
Peter Luckham,Leucilla nuttingi,Peter Luckham,contemporary,confirmed,1,2013
Peter Luckham,Liparis pulchellus,Peter Luckham,contemporary,confirmed,1,2013
Peter Luckham,Neverita lewisii,Peter Luckham,contemporary,confirmed,1,2016
Peter Luckham,Ophiodon elongatus,Peter Luckham,contemporary,confirmed,1,2013
Peter Luckham,Pachycerianthus fimbriatus,Peter Luckham,contemporary,confirmed,1,2016
Peter Luckham,Pagurus beringanus,Peter Luckham,contemporary,confirmed,1,2015
Peter Luckham,Polymastia pachymastia,Peter Luckham,contemporary,confirmed,1,2016
Peter Luckham,Ptilosarcus gurneyi,Peter Luckham,contemporary,confirmed,1,2013
Peter Luckham,Pugettia gracilis,Peter Luckham,contemporary,confirmed,1,2013
Peter Luckham,Pugettia producta,Peter Luckham,contemporary,confirmed,1,2016
Peter Luckham,Pycnopodia helianthoides,Peter Luckham,contemporary,confirmed,1,2013
Peter Luckham,Rhinogobiops nicholsii,Peter Luckham,contemporary,confirmed,1,2013
Peter Luckham,Scyra acutifrons,Peter Luckham,contemporary,confirmed,1,2013
Peter Luckham,Sebastes emphaeus,Peter Luckham,contemporary,confirmed,1,2015
Peter Luckham,Tresus capax,Peter Luckham,contemporary,confirmed,1,2016
Peter Luckham,Tritonia exsulans,Peter Luckham,contemporary,confirmed,1,2013
Peter Luckham,Tritonia festiva,Peter Luckham,contemporary,confirmed,1,2013
Peter Luckham,Urtibrina clandestina,Peter Luckham,contemporary,confirmed,1,2013
Peter Luckham,Virgularia sp.,Peter Luckham,contemporary,confirmed,1,2013
Quinn Galbraith-Robertson,Scorpaenichthys marmoratus,Quinn Galbraith-Robertson,contemporary,confirmed,1,2023
Rebecca Reader-Lee,Oligocottus snyderi,Rebecca Reader-Lee,contemporary,new,1,2023
Scott Gilmore,Cyanoplax dentiens,Scott Gilmore,contemporary,new,1,2017
Scott Gilmore,Margarites pupillus,Scott Gilmore,contemporary,confirmed,1,2017
Shayne Poleyko,Anthopleura xanthogrammica,Shayne Poleyko,contemporary,new,1,2025
Shera Street,Clinocardium nuttallii,Shera Street,contemporary,confirmed,1,2009
Shera Street,Lontra canadensis pacifica,Shera Street,contemporary,confirmed,1,2006
Shera Street,Pisaster ochraceus,Shera Street,contemporary,confirmed,1,2009
Sofia Silverman,Psychrolutes paradoxus,Sofia Silverman,contemporary,new,1,2024
Steve Ansell,Orcinus orca,Steve Ansell,contemporary,confirmed,1,2004
Tom Appleby,Cymatogaster aggregata,Tom Appleby,contemporary,confirmed,1,2018
Tyrel Froese,Lottia scutum,Tyrel Froese,contemporary,confirmed,1,2016
Tyrel Froese,Macoma nasuta,Tyrel Froese,contemporary,confirmed,1,2016
Tyrel Froese,Nuttallia obscurata,Tyrel Froese,contemporary,new,1,2016
Tyrel Froese,Pentidotea wosnesenskii,Tyrel Froese,contemporary,confirmed,1,2017
Tyrel Froese,Ruditapes philippinarum,Tyrel Froese,contemporary,new,1,2016
Tyson Ehlers,Hermissenda crassicornis,Tyson Ehlers,contemporary,confirmed,1,2009
Tyson Ehlers,Squalus suckleyi,Tyson Ehlers,contemporary,confirmed,1,2017
alyanalalani,Leptasterias hexactis,alyanalalani,contemporary,confirmed,1,2023
awworld,Balanus crenatus,awworld,contemporary,confirmed,1,2019
catiemac,Beroe abyssicola,catiemac,contemporary,confirmed,1,2020
catiemac,Leuckartiara longicalcar,catiemac,contemporary,new,1,2020
jroderick,Melibe leonina,jroderick,contemporary,confirmed,1,2006
linddealy,Philine auriformis,linddealy,contemporary,new,1,2018
pacificwhitesideddolphin,Platichthys stellatus,pacificwhitesideddolphin,contemporary,confirmed,1,2020
ridingbio,Xiphister atropurpureus,ridingbio,contemporary,new,1,2021
smrhaddon,Clupea pallasii,smrhaddon,contemporary,confirmed,1,2021
