scientificName,scientificNameAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,variety,subspecies,hybrid,nameStatus,iNaturalistTaxonId,iNaturalistTaxonName,linkName,residencyStatus,FLAG,source_file,source_code,linkTaxonID,genus_species,commonName_rankings,provincial_status,Prov Status Review Date,bc_list,national_status,COSEWIC Date,SARA Schedule,SARA_status,SARA Date,match_pass,matched_on_source_field,matched_on_ranking_field,matched_value_source,matched_value_ranking,report_group,report_supergroup.x,report_detail.x,report_supergroup.y,report_detail.y,report_supergroup,report_detail
Spilogale gracilis,"Merriam, 1890",NA,Animalia,Chordata,Vertebrata,NA,Mammalia,Theria,Laurasiatheria,Carnivora,NA,NA,NA,Mephitidae,Mephitinae,NA,Spilogale,gracilis,NA,NA,NA,accepted,58393,Spilogale gracilis,NA,NA,NA,Howe_Sound_terrestrial_mammals-assigned.csv,SRC_MAMMALS,58393,Spilogale gracilis,Western Spotted Skunk,S2S3,Apr 2023,Blue,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Spilogale gracilis,Spilogale gracilis,TERRESTRIAL MAMMALS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Gulo gulo luscus,"Linnaeus, 1758",NA,Animalia,Chordata,Vertebrata,NA,Mammalia,Theria,Laurasiatheria,Carnivora,NA,NA,NA,Mustelidae,Guloninae,NA,Gulo,gulo,NA,Gulo gulo luscus,NA,accepted,236285,Gulo gulo luscus,NA,NA,NA,Howe_Sound_terrestrial_mammals-assigned.csv,SRC_MAMMALS,41852,Gulo gulo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TERRESTRIAL MAMMALS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Martes caurina,"(Merriam, 1890)",NA,Animalia,Chordata,Vertebrata,NA,Mammalia,Theria,Laurasiatheria,Carnivora,NA,NA,NA,Mustelidae,Guloninae,NA,Martes,caurina,NA,NA,NA,accepted,453111,Martes caurina,NA,NA,NA,Howe_Sound_terrestrial_mammals-assigned.csv,SRC_MAMMALS,453111,Martes caurina,Pacific Marten,S5?,Mar 2024,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Martes caurina,Martes caurina,TERRESTRIAL MAMMALS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Mustela erminea,"Linnaeus, 1758",NA,Animalia,Chordata,Vertebrata,NA,Mammalia,Theria,Laurasiatheria,Carnivora,NA,NA,NA,Mustelidae,Mustelinae,NA,Mustela,erminea,NA,NA,NA,accepted,41808,Mustela erminea,NA,NA,NA,Howe_Sound_terrestrial_mammals-assigned.csv,SRC_MAMMALS,41808,Mustela erminea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TERRESTRIAL MAMMALS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Mustela richardsonii,"Bonaparte, 1838",NA,Animalia,Chordata,Vertebrata,NA,Mammalia,Theria,Laurasiatheria,Carnivora,NA,NA,NA,Mustelidae,Mustelinae,NA,Mustela,richardsonii,NA,NA,NA,accepted,1264427,Mustela richardsonii,NA,NA,NA,Howe_Sound_terrestrial_mammals-assigned.csv,SRC_MAMMALS,1264427,Mustela richardsonii,Ermine,S5,Mar 2024,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Mustela richardsonii,Mustela richardsonii,TERRESTRIAL MAMMALS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Neogale frenata,"(Lichtenstein, 1831)",NA,Animalia,Chordata,Vertebrata,NA,Mammalia,Theria,Laurasiatheria,Carnivora,NA,NA,NA,Mustelidae,Mustelinae,NA,Neogale,frenata,NA,NA,NA,accepted,1264431,Neogale frenata,NA,NA,NA,Howe_Sound_terrestrial_mammals-assigned.csv,SRC_MAMMALS,1264431,Neogale frenata,Long-tailed Weasel,S5,Sep 2023,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Neogale frenata,Neogale frenata,TERRESTRIAL MAMMALS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Neogale frenata altifrontalis,"(Lichtenstein, 1831)",NA,Animalia,Chordata,Vertebrata,NA,Mammalia,Theria,Laurasiatheria,Carnivora,NA,NA,NA,Mustelidae,Mustelinae,NA,Neogale,frenata,NA,Neogale frenata altifrontalis,NA,accepted,1265170,Neogale frenata altifrontalis,NA,NA,NA,Howe_Sound_terrestrial_mammals-assigned.csv,SRC_MAMMALS,1265170,Neogale frenata,"Long-tailed weasel, altifrontalis subspecies",SH,Mar 2024,Red,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Neogale frenata altifrontalis,Neogale frenata altifrontalis,TERRESTRIAL MAMMALS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Pekania pennanti,"(Erxleben, 1777)",NA,Animalia,Chordata,Vertebrata,NA,Mammalia,Theria,Laurasiatheria,Carnivora,NA,NA,NA,Mustelidae,Guloninae,NA,Pekania,pennanti,NA,NA,NA,accepted,453109,Pekania pennanti,NA,NA,NA,Howe_Sound_terrestrial_mammals-assigned.csv,SRC_MAMMALS,453109,Pekania pennanti,Fisher,S2S3,May 2025,No Status,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Pekania pennanti,Pekania pennanti,TERRESTRIAL MAMMALS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Procyon lotor,"Linnaeus, 1758",NA,Animalia,Chordata,Vertebrata,NA,Mammalia,Theria,Laurasiatheria,Carnivora,NA,NA,NA,Procyonidae,NA,NA,Procyon,lotor,NA,NA,NA,accepted,41663,Procyon lotor,NA,NA,NA,Howe_Sound_terrestrial_mammals-assigned.csv,SRC_MAMMALS,41663,Procyon lotor,Raccoon,S5,Mar 2025,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Procyon lotor,Procyon lotor,TERRESTRIAL MAMMALS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Ursus americanus,"Pallas, 1780",NA,Animalia,Chordata,Vertebrata,NA,Mammalia,Theria,Laurasiatheria,Carnivora,NA,NA,NA,Ursidae,Ursinae,NA,Ursus,americanus,NA,NA,NA,accepted,41638,Ursus americanus,NA,NA,NA,Howe_Sound_terrestrial_mammals-assigned.csv,SRC_MAMMALS,41638,Ursus americanus,American Black Bear,S5,Apr 2025,Yellow,Not at Risk,May 1999,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Ursus americanus,Ursus americanus,TERRESTRIAL MAMMALS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Ursus arctos,"Linnaeus, 1758",NA,Animalia,Chordata,Vertebrata,NA,Mammalia,Theria,Laurasiatheria,Carnivora,NA,NA,NA,Ursidae,Ursinae,NA,Ursus,arctos,NA,NA,NA,accepted,41641,Ursus arctos,NA,NA,NA,Howe_Sound_terrestrial_mammals-assigned.csv,SRC_MAMMALS,41641,Ursus arctos,Grizzly Bear,S3?,Feb 2015,Blue,Special Concern,May 2012,1,Special Concern,Jun 2018,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Ursus arctos,Ursus arctos,TERRESTRIAL MAMMALS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Corynorhinus townsendii,"Cooper, 1837",NA,Animalia,Chordata,Vertebrata,NA,Mammalia,Theria,Laurasiatheria,Chiroptera,Yangochiroptera,NA,Vespertilionoidea,Vespertilionidae,Vespertilioninae,Plecotini,Corynorhinus,townsendii,NA,NA,NA,accepted,74205,Corynorhinus townsendii,NA,NA,NA,Howe_Sound_terrestrial_mammals-assigned.csv,SRC_MAMMALS,74205,Corynorhinus townsendii,Townsend's Big-eared Bat,S3,Feb 2022,Blue,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Corynorhinus townsendii,Corynorhinus townsendii,TERRESTRIAL MAMMALS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Eptesicus fuscus,"Beauvois, 1796",NA,Animalia,Chordata,Vertebrata,NA,Mammalia,Theria,Laurasiatheria,Chiroptera,Yangochiroptera,NA,Vespertilionoidea,Vespertilionidae,Vespertilioninae,Eptesicini,Eptesicus,fuscus,NA,NA,NA,accepted,40509,Eptesicus fuscus,NA,NA,NA,Howe_Sound_terrestrial_mammals-assigned.csv,SRC_MAMMALS,40509,Eptesicus fuscus,Big Brown Bat,S5,Sep 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Eptesicus fuscus,Eptesicus fuscus,TERRESTRIAL MAMMALS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Euderma maculatum,"J. A. Allen, 1891",NA,Animalia,Chordata,Vertebrata,NA,Mammalia,Theria,Laurasiatheria,Chiroptera,Yangochiroptera,NA,Vespertilionoidea,Vespertilionidae,Vespertilioninae,Plecotini,Euderma,maculatum,NA,NA,NA,accepted,40631,Euderma maculatum,NA,NA,NA,Howe_Sound_terrestrial_mammals-assigned.csv,SRC_MAMMALS,40631,Euderma maculatum,Spotted Bat,S3S4,Mar 2022,Blue,Special Concern,Nov 2014,1,Special Concern,Jul 2005,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Euderma maculatum,Euderma maculatum,TERRESTRIAL MAMMALS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Lasionycteris noctivagans,"Le Conte, 1831",NA,Animalia,Chordata,Vertebrata,NA,Mammalia,Theria,Laurasiatheria,Chiroptera,Yangochiroptera,NA,Vespertilionoidea,Vespertilionidae,Vespertilioninae,Eptesicini,Lasionycteris,noctivagans,NA,NA,NA,accepted,40629,Lasionycteris noctivagans,NA,NA,NA,Howe_Sound_terrestrial_mammals-assigned.csv,SRC_MAMMALS,40629,Lasionycteris noctivagans,Silver-haired Bat,S4S5,Mar 2022,Yellow,Endangered,May 2023,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Lasionycteris noctivagans,Lasionycteris noctivagans,TERRESTRIAL MAMMALS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Lasiurus cinereus,"Palisot de Beauvois, 1796",NA,Animalia,Chordata,Vertebrata,NA,Mammalia,Theria,Laurasiatheria,Chiroptera,Yangochiroptera,NA,Vespertilionoidea,Vespertilionidae,Vespertilioninae,Lasiurini,Lasiurus,cinereus,NA,NA,NA,accepted,40523,Lasiurus cinereus,NA,NA,NA,Howe_Sound_terrestrial_mammals-assigned.csv,SRC_MAMMALS,40523,Lasiurus cinereus,Hoary Bat,S3S4,Mar 2022,Blue,Endangered,May 2023,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Lasiurus cinereus,Lasiurus cinereus,TERRESTRIAL MAMMALS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Myotis californicus,"Audubon and Bachman, 1842",NA,Animalia,Chordata,Vertebrata,NA,Mammalia,Theria,Laurasiatheria,Chiroptera,Yangochiroptera,NA,Vespertilionoidea,Vespertilionidae,Myotinae,NA,Myotis,californicus,NA,NA,NA,accepted,40342,Myotis californicus,NA,NA,NA,Howe_Sound_terrestrial_mammals-assigned.csv,SRC_MAMMALS,40342,Myotis californicus,Californian Myotis,S4S5,Mar 2022,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Myotis californicus,Myotis californicus,TERRESTRIAL MAMMALS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Myotis evotis,"H. Allen, 1864",NA,Animalia,Chordata,Vertebrata,NA,Mammalia,Theria,Laurasiatheria,Chiroptera,Yangochiroptera,NA,Vespertilionoidea,Vespertilionidae,Myotinae,NA,Myotis,evotis,NA,NA,NA,accepted,40354,Myotis evotis,NA,NA,NA,Howe_Sound_terrestrial_mammals-assigned.csv,SRC_MAMMALS,40354,Myotis evotis,Long-eared Myotis,S4?,Mar 2022,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Myotis evotis,Myotis evotis,TERRESTRIAL MAMMALS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Myotis keenii,"Merriam, 1895",NA,Animalia,Chordata,Vertebrata,NA,Mammalia,Theria,Laurasiatheria,Chiroptera,Yangochiroptera,NA,Vespertilionoidea,Vespertilionidae,Myotinae,NA,Myotis,keenii,NA,NA,NA,accepted,40345,Myotis keenii,NA,NA,NA,Howe_Sound_terrestrial_mammals-assigned.csv,SRC_MAMMALS,40345,Myotis keenii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TERRESTRIAL MAMMALS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Myotis lucifugus,"Le Conte, 1831",NA,Animalia,Chordata,Vertebrata,NA,Mammalia,Theria,Laurasiatheria,Chiroptera,Yangochiroptera,NA,Vespertilionoidea,Vespertilionidae,Myotinae,NA,Myotis,lucifugus,NA,NA,NA,accepted,40346,Myotis lucifugus,NA,NA,NA,Howe_Sound_terrestrial_mammals-assigned.csv,SRC_MAMMALS,40346,Myotis lucifugus,Little Brown Myotis,S3S4,Mar 2022,Blue,Endangered,Nov 2013,1,Endangered,Dec 2014,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Myotis lucifugus,Myotis lucifugus,TERRESTRIAL MAMMALS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Myotis thysanodes,"Miller, 1897",NA,Animalia,Chordata,Vertebrata,NA,Mammalia,Theria,Laurasiatheria,Chiroptera,Yangochiroptera,NA,Vespertilionoidea,Vespertilionidae,Myotinae,NA,Myotis,thysanodes,NA,NA,NA,accepted,40347,Myotis thysanodes,NA,NA,NA,Howe_Sound_terrestrial_mammals-assigned.csv,SRC_MAMMALS,40347,Myotis thysanodes,Fringed Myotis,S2S3,Mar 2022,Blue,Data Deficient,May 2004,3,NA,Mar 2005,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Myotis thysanodes,Myotis thysanodes,TERRESTRIAL MAMMALS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Myotis volans,"H. Allen, 1866",NA,Animalia,Chordata,Vertebrata,NA,Mammalia,Theria,Laurasiatheria,Chiroptera,Yangochiroptera,NA,Vespertilionoidea,Vespertilionidae,Myotinae,NA,Myotis,volans,NA,NA,NA,accepted,40344,Myotis volans,NA,NA,NA,Howe_Sound_terrestrial_mammals-assigned.csv,SRC_MAMMALS,40344,Myotis volans,Long-legged Myotis,S4?,Mar 2022,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Myotis volans,Myotis volans,TERRESTRIAL MAMMALS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Myotis yumanensis,"H. Allen, 1864",NA,Animalia,Chordata,Vertebrata,NA,Mammalia,Theria,Laurasiatheria,Chiroptera,Yangochiroptera,NA,Vespertilionoidea,Vespertilionidae,Myotinae,NA,Myotis,yumanensis,NA,NA,NA,accepted,40325,Myotis yumanensis,NA,NA,NA,Howe_Sound_terrestrial_mammals-assigned.csv,SRC_MAMMALS,40325,Myotis yumanensis,Yuma Myotis,S3,Mar 2022,Blue,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Myotis yumanensis,Myotis yumanensis,TERRESTRIAL MAMMALS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Didelphis virginiana,"Kerr, 1792",NA,Animalia,Chordata,Vertebrata,NA,Mammalia,Theria,NA,Didelphimorphia,NA,NA,NA,Didelphidae,Didelphinae,Didelphini,Didelphis,virginiana,NA,NA,NA,accepted,42652,Didelphis virginiana,NA,NA,NA,Howe_Sound_terrestrial_mammals-assigned.csv,SRC_MAMMALS,42652,Didelphis virginiana,Virginia Opossum,SNA,Mar 2024,Exotic,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Didelphis virginiana,Didelphis virginiana,TERRESTRIAL MAMMALS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Sorex bendirii,"Merriam, 1884",NA,Animalia,Chordata,Vertebrata,NA,Mammalia,Theria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,NA,Soricidae,Soricinae,Soricini,Sorex,bendirii,NA,NA,NA,accepted,46446,Sorex bendirii,NA,NA,NA,Howe_Sound_terrestrial_mammals-assigned.csv,SRC_MAMMALS,46446,Sorex bendirii,Pacific Water Shrew,S2,Feb 2024,Red,Endangered,Apr 2016,1,Endangered,Jun 2003,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Sorex bendirii,Sorex bendirii,TERRESTRIAL MAMMALS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Sorex cinereus,"Kerr, 1792",NA,Animalia,Chordata,Vertebrata,NA,Mammalia,Theria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,NA,Soricidae,Soricinae,Soricini,Sorex,cinereus,NA,NA,NA,accepted,59815,Sorex cinereus,NA,NA,NA,Howe_Sound_terrestrial_mammals-assigned.csv,SRC_MAMMALS,59815,Sorex cinereus,Cinereus Shrew,S5,Jan 2024,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Sorex cinereus,Sorex cinereus,TERRESTRIAL MAMMALS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Sorex monticola,"Merriam, 1890",NA,Animalia,Chordata,Vertebrata,NA,Mammalia,Theria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,NA,Soricidae,Soricinae,Soricini,Sorex,monticolus,NA,NA,NA,unaccepted,46456,Sorex monticolus,NA,NA,NA,Howe_Sound_terrestrial_mammals-assigned.csv,SRC_MAMMALS,46456,Sorex monticolus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TERRESTRIAL MAMMALS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Sorex navigator,"(Baird, 1858)",NA,Animalia,Chordata,Vertebrata,NA,Mammalia,Theria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,NA,Soricidae,Soricinae,Soricini,Sorex,navigator,NA,NA,NA,accepted,1370755,Sorex navigator,NA,NA,NA,Howe_Sound_terrestrial_mammals-assigned.csv,SRC_MAMMALS,1370755,Sorex navigator,Western Water Shrew,S5,Feb 2024,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Sorex navigator,Sorex navigator,TERRESTRIAL MAMMALS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Sorex palustris,"Richardson, 1828",NA,Animalia,Chordata,Vertebrata,NA,Mammalia,Theria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,NA,Soricidae,Soricinae,Soricini,Sorex,palustris,NA,NA,NA,accepted,46355,Sorex palustris,NA,NA,NA,Howe_Sound_terrestrial_mammals-assigned.csv,SRC_MAMMALS,46355,Sorex palustris,American Water Shrew,SU,Apr 2024,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Sorex palustris,Sorex palustris,TERRESTRIAL MAMMALS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Sorex rohweri,"Rausch, Feagin, & Rausch, 2007",NA,Animalia,Chordata,Vertebrata,NA,Mammalia,Theria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,NA,Soricidae,Soricinae,Soricini,Sorex,rohweri,NA,NA,NA,accepted,75088,Sorex rohweri,NA,NA,NA,Howe_Sound_terrestrial_mammals-assigned.csv,SRC_MAMMALS,75088,Sorex rohweri,Olympic Shrew,S2,Jan 2024,Red,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Sorex rohweri,Sorex rohweri,TERRESTRIAL MAMMALS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Sorex trowbridgii,"Baird, 1857",NA,Animalia,Chordata,Vertebrata,NA,Mammalia,Theria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,NA,Soricidae,Soricinae,Soricini,Sorex,trowbridgii,NA,NA,NA,accepted,46503,Sorex trowbridgii,NA,NA,NA,Howe_Sound_terrestrial_mammals-assigned.csv,SRC_MAMMALS,46503,Sorex trowbridgii,Trowbridge's Shrew,S3,Mar 2024,Blue,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Sorex trowbridgii,Sorex trowbridgii,TERRESTRIAL MAMMALS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Sorex vagrans,"Baird, 1857",NA,Animalia,Chordata,Vertebrata,NA,Mammalia,Theria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,NA,Soricidae,Soricinae,Soricini,Sorex,vagrans,NA,NA,NA,accepted,46348,Sorex vagrans,NA,NA,NA,Howe_Sound_terrestrial_mammals-assigned.csv,SRC_MAMMALS,345876,Sorex vagrans,Vagrant Shrew,S5,Jan 2024,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Sorex vagrans,Sorex vagrans,TERRESTRIAL MAMMALS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Neurotrichus gibbsii,"Baird, 1858",NA,Animalia,Chordata,Vertebrata,NA,Mammalia,Theria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,NA,Talpidae,Talpinae,Neurotrichini,Neurotrichus,gibbsii,NA,NA,NA,accepted,47051,Neurotrichus gibbsii,NA,NA,NA,Howe_Sound_terrestrial_mammals-assigned.csv,SRC_MAMMALS,47051,Neurotrichus gibbsii,American Shrew Mole,S4,Mar 2024,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Neurotrichus gibbsii,Neurotrichus gibbsii,TERRESTRIAL MAMMALS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Scapanus orarius,"True, 1896",NA,Animalia,Chordata,Vertebrata,NA,Mammalia,Theria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,NA,Talpidae,Scalopinae,Scalopini,Scapanus,orarius,NA,NA,NA,accepted,47007,Scapanus orarius,NA,NA,NA,Howe_Sound_terrestrial_mammals-assigned.csv,SRC_MAMMALS,47007,Scapanus orarius,Coast Mole,S4?,Mar 2024,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Scapanus orarius,Scapanus orarius,TERRESTRIAL MAMMALS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Scapanus townsendii,"Bachman, 1839",NA,Animalia,Chordata,Vertebrata,NA,Mammalia,Theria,Laurasiatheria,Eulipotyphla,Erinaceota,NA,NA,Talpidae,Scalopinae,Scalopini,Scapanus,townsendii,NA,NA,NA,accepted,47010,Scapanus townsendii,NA,NA,NA,Howe_Sound_terrestrial_mammals-assigned.csv,SRC_MAMMALS,47010,Scapanus townsendii,Townsend's Mole,S1,Jan 2024,Red,Endangered,Nov 2014,1,Endangered,Jan 2005,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Scapanus townsendii,Scapanus townsendii,TERRESTRIAL MAMMALS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Lepus americanus,"Erxleben, 1777",NA,Animalia,Chordata,Vertebrata,NA,Mammalia,Theria,Euarchontoglires,Lagomorpha,NA,NA,NA,Leporidae,NA,NA,Lepus,americanus,NA,NA,NA,accepted,43132,Lepus americanus,NA,NA,NA,Howe_Sound_terrestrial_mammals-assigned.csv,SRC_MAMMALS,43132,Lepus americanus,Snowshoe Hare,S5,Mar 2024,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Lepus americanus,Lepus americanus,TERRESTRIAL MAMMALS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Lepus americanus washingtonii,"Erxleben, 1777",NA,Animalia,Chordata,Vertebrata,NA,Mammalia,Theria,Euarchontoglires,Lagomorpha,NA,NA,NA,Leporidae,NA,NA,Lepus,americanus,NA,Lepus americanus washingtonii,NA,accepted,236660,Lepus americanus washingtonii,NA,NA,NA,Howe_Sound_terrestrial_mammals-assigned.csv,SRC_MAMMALS,236660,Lepus americanus,"Snowshoe Hare, washingtonii subspecies",S1S2,Mar 2024,Red,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Lepus americanus washingtonii,Lepus americanus washingtonii,TERRESTRIAL MAMMALS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
