scientificName,scientificNameAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,variety,subspecies,hybrid,nameStatus,iNaturalistTaxonId,iNaturalistTaxonName,linkName,residencyStatus,FLAG,source_file,source_code,linkTaxonID,genus_species,commonName_rankings,provincial_status,Prov Status Review Date,bc_list,national_status,COSEWIC Date,SARA Schedule,SARA_status,SARA Date,match_pass,matched_on_source_field,matched_on_ranking_field,matched_value_source,matched_value_ranking,report_group,report_supergroup,report_detail
Parmelia hygrophila,Goward & Ahti,Western Shield Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Lecanorales,NA,NA,NA,Parmeliaceae,Parmelioideae,NA,Parmelia,hygrophila,NA,NA,NA,accepted,194661,Parmelia hygrophila,Parmelia hygrophila,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Parmelia hygrophila,granulating crottle,S5,Mar 2018,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Parmelia hygrophila,Parmelia hygrophila,LICHENS,LICHENS,NA
Parmelia pseudosulcata,Gyelnik,cutting-edge crottle,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Lecanorales,NA,NA,NA,Parmeliaceae,Parmelioideae,NA,Parmelia,pseudosulcata,NA,NA,NA,accepted,227218,Parmelia pseudosulcata,Parmelia pseudosulcata,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Parmelia pseudosulcata,cutting-edge crottle,S3S4,Apr 2010,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Parmelia pseudosulcata,Parmelia pseudosulcata,LICHENS,LICHENS,NA
Parmelia saxatilis,(l.) Ach.,Salted Shield Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Lecanorales,NA,NA,NA,Parmeliaceae,Parmelioideae,NA,Parmelia,saxatilis,NA,NA,NA,accepted,117860,Parmelia saxatilis,Parmelia saxatilis,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Parmelia saxatilis,pebbled crottle,S5,Mar 2018,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Parmelia saxatilis,Parmelia saxatilis,LICHENS,LICHENS,NA
Parmelia sulcata,Taylor,Netted shield lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Lecanorales,NA,NA,NA,Parmeliaceae,Parmelioideae,NA,Parmelia,sulcata,NA,NA,NA,accepted,54734,Parmelia sulcata,Parmelia sulcata,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Parmelia sulcata,hammered crottle,S5,Mar 2018,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Parmelia sulcata,Parmelia sulcata,LICHENS,LICHENS,NA
Parmeliella thriptophylla,(Ach.) Müll. Arg.,black-bordered shingle lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Peltigerales,NA,NA,NA,Pannariaceae,NA,NA,Parmeliella,thriptophylla,NA,NA,NA,unaccepted,1347949,Parmeliella thriptophylla,Parmeliella thriptophylla,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Parmeliella thriptophylla,home-coming crisps,S4,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_4_GENUS_SPECIES_STRING,genus_species,genus_species,Parmeliella thriptophylla,Parmeliella thriptophylla,LICHENS,LICHENS,NA
Parmeliopsis ambigua,(Wulfen) Nyl.,Green Starburst Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Lecanorales,NA,NA,NA,Parmeliaceae,Parmelioideae,NA,Parmeliopsis,ambigua,NA,NA,NA,accepted,182652,Parmeliopsis ambigua,Parmeliopsis ambigua,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Parmeliopsis ambigua,green starburst,S5,Mar 2018,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Parmeliopsis ambigua,Parmeliopsis ambigua,LICHENS,LICHENS,NA
Parmeliopsis hyperopta,(ach.) arnold,Gray Starburst Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Lecanorales,NA,NA,NA,Parmeliaceae,Parmelioideae,NA,Parmeliopsis,hyperopta,NA,NA,NA,accepted,154564,Parmeliopsis hyperopta,Parmeliopsis hyperopta,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Parmeliopsis hyperopta,grey starburst,S5,Mar 2018,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Parmeliopsis hyperopta,Parmeliopsis hyperopta,LICHENS,LICHENS,NA
Parmotrema arnoldii,(du rietz) hale,Arnold's Parmotrema Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Lecanorales,NA,NA,NA,Parmeliaceae,Parmelioideae,NA,Parmotrema,arnoldii,NA,NA,NA,accepted,123349,Parmotrema arnoldii,Parmotrema arnoldii,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Parmotrema arnoldii,king ruffle,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Parmotrema arnoldii,Parmotrema arnoldii,LICHENS,LICHENS,NA
Peltigera aphthosa,(L.) Willd.,freckled pelt lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Peltigerales,NA,NA,NA,Peltigeraceae,NA,NA,Peltigera,aphthosa,NA,NA,NA,accepted,119675,Peltigera aphthosa,Peltigera aphthosa,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Peltigera aphthosa,silver-edge pelt,S5,Mar 2018,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Peltigera aphthosa,Peltigera aphthosa,LICHENS,LICHENS,NA
Peltigera britannica,Gyelnik) Holt.-Hartw. & Tonsb,flaky freckle pelt lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Peltigerales,NA,NA,NA,Peltigeraceae,NA,NA,Peltigera,britannica,NA,NA,NA,accepted,119677,Peltigera britannica,Peltigera britannica,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Peltigera britannica,deciduous pelt,S5,Mar 2018,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Peltigera britannica,Peltigera britannica,LICHENS,LICHENS,NA
Peltigera canina,(L.) Willd.,dog pelt lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Peltigerales,NA,NA,NA,Peltigeraceae,NA,NA,Peltigera,canina,NA,NA,NA,accepted,180500,Peltigera canina,Peltigera canina,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Peltigera canina,felt pelt,S5,Mar 2018,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Peltigera canina,Peltigera canina,LICHENS,LICHENS,NA
Peltigera chionophila,Goward & Goffinet.,snow pelt,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Peltigerales,NA,NA,NA,Peltigeraceae,NA,NA,Peltigera,chionophila,NA,NA,NA,accepted,227384,Peltigera chionophila,Peltigera chionophila,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Peltigera chionophila,snow pelt,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Peltigera chionophila,Peltigera chionophila,LICHENS,LICHENS,NA
Peltigera collina,(Ach.) Schrader,tree pelt lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Peltigerales,NA,NA,NA,Peltigeraceae,NA,NA,Peltigera,collina,NA,NA,NA,accepted,194736,Peltigera collina,Peltigera collina,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Peltigera collina,tree pelt,S5,Mar 2018,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Peltigera collina,Peltigera collina,LICHENS,LICHENS,NA
Peltigera gowardii,Lendemer & H. O'Brien,Northwest Waterfan,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Peltigerales,NA,NA,NA,Peltigeraceae,NA,NA,Peltigera,gowardii,NA,NA,NA,accepted,227387,Peltigera gowardii,Peltigera gowardii,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Peltigera hydrothyria,NA,S2,2019,Red,Special Concern,NA,1,Special Concern,2018,NA,NA,NA,NA,NA,LICHENS,LICHENS,NA
Peltigera leucophlebia,(nyl.) gyelnik,ruffled freckled pelt lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Peltigerales,NA,NA,NA,Peltigeraceae,NA,NA,Peltigera,leucophlebia,NA,NA,NA,accepted,119676,Peltigera leucophlebia,Peltigera leucophlebia,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Peltigera leucophlebia,ruffled pelt,S5,Mar 2018,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Peltigera leucophlebia,Peltigera leucophlebia,LICHENS,LICHENS,NA
Peltigera membranacea,(Ach.) Nyl.,membranous pelt lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Peltigerales,NA,NA,NA,Peltigeraceae,NA,NA,Peltigera,membranacea,NA,NA,NA,accepted,117858,Peltigera membranacea,Peltigera membranacea,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Peltigera membranacea,diamond pelt,S5,Mar 2018,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Peltigera membranacea,Peltigera membranacea,LICHENS,LICHENS,NA
Peltigera neopolydactyla,(Gyelnik) Gyelnik.,carpet pelt lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Peltigerales,NA,NA,NA,Peltigeraceae,NA,NA,Peltigera,neopolydactyla,NA,NA,NA,accepted,147374,Peltigera neopolydactyla,Peltigera neopolydactyla,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Peltigera neopolydactyla,undulating pelt,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Peltigera neopolydactyla,Peltigera neopolydactyla,LICHENS,LICHENS,NA
Peltigera pacifica,Vitik.,fringed pelt,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Peltigerales,NA,NA,NA,Peltigeraceae,NA,NA,Peltigera,pacifica,NA,NA,NA,accepted,227392,Peltigera pacifica,Peltigera pacifica,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Peltigera pacifica,fringed pelt,S4,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Peltigera pacifica,Peltigera pacifica,LICHENS,LICHENS,NA
Peltigera polydactylon,(Necker) Hoffm.,many-fruited pelt lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Peltigerales,NA,NA,NA,Peltigeraceae,NA,NA,Peltigera,polydactylon,NA,NA,NA,accepted,69728,Peltigera polydactylon,Peltigera polydactylon,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Peltigera polydactylon,pioneer pelt,S5,Mar 2018,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Peltigera polydactylon,Peltigera polydactylon,LICHENS,LICHENS,NA
Peltigera ponojensis,Gyelnik,pale-bellied pelt lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Peltigerales,NA,NA,NA,Peltigeraceae,NA,NA,Peltigera,ponojensis,NA,NA,NA,accepted,227393,Peltigera ponojensis,Peltigera ponojensis,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Peltigera ponojensis,pale-belled pelt,S5,Mar 2018,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Peltigera ponojensis,Peltigera ponojensis,LICHENS,LICHENS,NA
Peltigera praetextata,(Flörke ex Sommerf.) Zopf,scaly pelt lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Peltigerales,NA,NA,NA,Peltigeraceae,NA,NA,Peltigera,praetextata,NA,NA,NA,accepted,127051,Peltigera praetextata,Peltigera praetextata,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Peltigera praetextata,born-again pelt,S5,Mar 2018,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Peltigera praetextata,Peltigera praetextata,LICHENS,LICHENS,NA
Peltigera rufescens,(Weiss) Humb.,field dog lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Peltigerales,NA,NA,NA,Peltigeraceae,NA,NA,Peltigera,rufescens,NA,NA,NA,accepted,180448,Peltigera rufescens,Peltigera rufescens,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Peltigera rufescens,black-bellied pelt,S5,Mar 2018,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Peltigera rufescens,Peltigera rufescens,LICHENS,LICHENS,NA
Peltigera venosa,(l.) hoffm.,fan pelt lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Peltigerales,NA,NA,NA,Peltigeraceae,NA,NA,Peltigera,venosa,NA,NA,NA,accepted,194812,Peltigera venosa,Peltigera venosa,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Peltigera venosa,lesser toad pelt,S5,Mar 2018,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Peltigera venosa,Peltigera venosa,LICHENS,LICHENS,NA
Pertusaria mccroryae,"C. R. Björk, Goward & T. Sprib.",NA,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Ostropomycetidae,NA,Pertusariales,NA,NA,NA,Pertusariaceae,NA,NA,Pertusaria,mccroryae,NA,NA,NA,accepted,463707,Pertusaria mccroryae,Pertusaria mccroryae,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Pertusaria mccroryae,NA,S5,Feb 2020,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Pertusaria mccroryae,Pertusaria mccroryae,LICHENS,LICHENS,NA
Pertusaria pupillaris,(Nyl.) Th. Fr.,NA,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Ostropomycetidae,NA,Pertusariales,NA,NA,NA,Pertusariaceae,NA,NA,Pertusaria,pupillaris,NA,NA,NA,accepted,227566,Pertusaria pupillaris,Pertusaria pupillaris,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Pertusaria pupillaris,NA,S4S5,Feb 2020,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Pertusaria pupillaris,Pertusaria pupillaris,LICHENS,LICHENS,NA
Pertusaria subambigens,Dibben,Frosted Wart Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Ostropomycetidae,NA,Pertusariales,NA,NA,NA,Pertusariaceae,NA,NA,Pertusaria,subambigens,NA,NA,NA,accepted,117882,Pertusaria subambigens,Pertusaria subambigens,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Pertusaria subambigens,NA,S5,Feb 2020,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Pertusaria subambigens,Pertusaria subambigens,LICHENS,LICHENS,NA
Phlyctis argena,(Sprengel) Flotow,Whitewash Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Ostropomycetidae,NA,Ostropales,NA,NA,NA,Phlyctidaceae,NA,NA,Phlyctis,argena,NA,NA,NA,accepted,182631,Phlyctis argena,Phlyctis argena,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Phlyctis argena,NA,S5,Feb 2020,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Phlyctis argena,Phlyctis argena,LICHENS,LICHENS,NA
Physcia adscendens,(Th.Fr.) H.Olivier,Hooded Rosette Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Caliciales,NA,NA,NA,Physciaceae,NA,NA,Physcia,adscendens,NA,NA,NA,accepted,124439,Physcia adscendens,Physcia adscendens,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Physcia adscendens,hooded rosette,S5,Mar 2018,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Physcia adscendens,Physcia adscendens,LICHENS,LICHENS,NA
Physcia caesia,(Hoffm.) Fürnr.,Blue-gray Rosette Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Caliciales,NA,NA,NA,Physciaceae,NA,NA,Physcia,caesia,NA,NA,NA,accepted,194681,Physcia caesia,Physcia caesia,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Physcia caesia,blue-headed rosette,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Physcia caesia,Physcia caesia,LICHENS,LICHENS,NA
Physcia dubia,(Hoffm.) Lettau,Powder-tipped Rosette Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Caliciales,NA,NA,NA,Physciaceae,NA,NA,Physcia,dubia,NA,NA,NA,accepted,228044,Physcia dubia,Physcia dubia,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Physcia dubia,grinning rosette,S4S5,Mar 2018,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Physcia dubia,Physcia dubia,LICHENS,LICHENS,NA
Physcia tenella,(Scop.) DC.,Fringed Rosette Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Caliciales,NA,NA,NA,Physciaceae,NA,NA,Physcia,tenella,NA,NA,NA,accepted,228059,Physcia tenella,Physcia tenella,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Physcia tenella,hoodless rosette,S5,Mar 2018,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Physcia tenella,Physcia tenella,LICHENS,LICHENS,NA
Pilophorus acicularis,(Ach.) Th. Fr.,Devil's matchstick,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Lecanorales,NA,NA,NA,Cladoniaceae,NA,NA,Pilophorus,acicularis,NA,NA,NA,accepted,128919,Pilophorus acicularis,Pilophorus acicularis,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Pilophorus acicularis,devil's matchstick,S5,Mar 2018,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Pilophorus acicularis,Pilophorus acicularis,LICHENS,LICHENS,NA
Pilophorus nigricaulis,(Ach.) Th. Fr.,charred matchstick lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Lecanorales,NA,NA,NA,Cladoniaceae,NA,NA,Pilophorus,nigricaulis,NA,NA,NA,accepted,228128,Pilophorus nigricaulis,Pilophorus nigricaulis,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Pilophorus nigricaulis,charred matchstick,S3S4,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Pilophorus nigricaulis,Pilophorus nigricaulis,LICHENS,LICHENS,NA
Piricauda pelagica,Kohlm.,NA,Fungi,Ascomycota,Pezizomycotina,NA,Dothideomycetes,Dothideomycetidae,NA,Mycosphaerellales,NA,NA,NA,Mycosphaerellaceae,NA,NA,Piricauda,pelagica,NA,NA,NA,accepted,1223289,Piricauda pelagica,Piricauda pelagica,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Piricauda pelagica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LICHENS,LICHENS,NA
Placopsis gelida,(L.) Lindsay,NA,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Ostropomycetidae,NA,Trapeliales,NA,NA,NA,Trapeliaceae,NA,NA,Placopsis,gelida,NA,NA,NA,accepted,228239,Placopsis gelida,Placopsis gelida,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Placopsis gelida,NA,S5,Feb 2020,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Placopsis gelida,Placopsis gelida,LICHENS,LICHENS,NA
Platismatia glauca,Schwäbisch-Fränkische Waldberge,Varied Rag Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Lecanorales,NA,NA,NA,Parmeliaceae,Parmelioideae,NA,Platismatia,glauca,NA,NA,NA,accepted,117874,Platismatia glauca,Platismatia glauca,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Platismatia glauca,ragbag,S5,Mar 2018,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Platismatia glauca,Platismatia glauca,LICHENS,LICHENS,NA
Platismatia herrei,(Imshaug) W.L. Culb. & C.F. Culb.,Herre's Ragged Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Lecanorales,NA,NA,NA,Parmeliaceae,Parmelioideae,NA,Platismatia,herrei,NA,NA,NA,accepted,117876,Platismatia herrei,Platismatia herrei,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Platismatia herrei,tattered rag,S5,Mar 2018,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Platismatia herrei,Platismatia herrei,LICHENS,LICHENS,NA
Platismatia norvegica,(Lynge) Culb. & C.F. Culb.,Oldgrowth Rag Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Lecanorales,NA,NA,NA,Parmeliaceae,Parmelioideae,NA,Platismatia,norvegica,NA,NA,NA,accepted,194608,Platismatia norvegica,Platismatia norvegica,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Platismatia norvegica,oldgrowth rag,S5,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Platismatia norvegica,Platismatia norvegica,LICHENS,LICHENS,NA
Platismatia stenophylla,(Tuck.) Culb. & C. Culb.,Ribbon Rag Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Lecanorales,NA,NA,NA,Parmeliaceae,Parmelioideae,NA,Platismatia,stenophylla,NA,NA,NA,accepted,155195,Platismatia stenophylla,Platismatia stenophylla,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Platismatia stenophylla,ribboned rag,S4,Apr 2019,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Platismatia stenophylla,Platismatia stenophylla,LICHENS,LICHENS,NA
Polycauliona candelaria,(L.) Th. Fr.,Shrubby Sunburst Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Teloschistales,NA,NA,NA,Teloschistaceae,Xanthorioideae,NA,Polycauliona,candelaria,NA,NA,NA,accepted,463825,Polycauliona candelaria,Polycauliona candelaria,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Polycauliona candelaria,shrublet sunburst,S5,Mar 2018,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Polycauliona candelaria,Polycauliona candelaria,LICHENS,LICHENS,NA
Polycauliona flavogranulosa,(Körb.) Arup,Grainy Seaside Firedot Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Teloschistales,NA,NA,NA,Teloschistaceae,Xanthorioideae,NA,Polycauliona,flavogranulosa,NA,NA,NA,accepted,463827,Polycauliona flavogranulosa,Polycauliona flavogranulosa,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Polycauliona flavogranulosa,NA,S5,Feb 2020,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Polycauliona flavogranulosa,Polycauliona flavogranulosa,LICHENS,LICHENS,NA
Polycauliona luteominia,(Tomin) Arup,Red Firedot Lichen,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Teloschistales,NA,NA,NA,Teloschistaceae,Xanthorioideae,NA,Polycauliona,luteominia,NA,NA,NA,accepted,464214,Polycauliona luteominia,Polycauliona luteominia,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Polycauliona luteominia,NA,S4S5,Feb 2020,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Polycauliona luteominia,Polycauliona luteominia,LICHENS,LICHENS,NA
Polycauliona polycarpa,(Hoffm.) Rieber,NA,Fungi,Ascomycota,Pezizomycotina,NA,Lecanoromycetes,Lecanoromycetidae,NA,Teloschistales,NA,NA,NA,Teloschistaceae,Xanthorioideae,NA,Polycauliona,polycarpa,NA,NA,NA,unknown,463837,Polycauliona polycarpa,Polycauliona polycarpa,NA,NA,Howe_Sound_lichens_reviewed.csv,SRC_LICHENS,NA,Polycauliona polycarpa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LICHENS,LICHENS,NA
