scientificName,scientificNameAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,variety,subspecies,hybrid,nameStatus,iNaturalistTaxonId,iNaturalistTaxonName,linkName,residencyStatus,FLAG,source_file,source_code,linkTaxonID,genus_species,commonName_rankings,provincial_status,Prov Status Review Date,bc_list,national_status,COSEWIC Date,SARA Schedule,SARA_status,SARA Date,match_pass,matched_on_source_field,matched_on_ranking_field,matched_value_source,matched_value_ranking,report_group,report_supergroup.x,report_detail.x,report_supergroup.y,report_detail.y,report_supergroup,report_detail
Acronicta insita,NA,Large Gray Dagger,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Noctuoidea,Noctuidae,Acronictinae,NA,Acronicta,insita,NA,NA,NA,unaccepted,1063932,Acronicta insita,Acronicta insita,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Acronicta insita,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Lithophane georgii,Grote,Large Grey Pinion,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Noctuoidea,Noctuidae,Noctuinae,Xylenini,Lithophane,georgii,NA,NA,NA,accepted,223983,Lithophane georgii,Lithophane georgii,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Lithophane georgii,Large Grey Pinion Moth,S4S5,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Lithophane georgii,Lithophane georgii,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Autographa ampla,Walker,Large Looper Moth,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Noctuoidea,Noctuidae,Plusiinae,Plusiini,Autographa,ampla,NA,NA,NA,accepted,214671,Autographa ampla,Autographa ampla,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Autographa ampla,Large Looper Moth,S4S5,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Autographa ampla,Autographa ampla,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Habrosyne scripta,Gosse,Lettered Habrosyne Moth,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Drepanoidea,Drepanidae,Thyatirinae,Habrosynini,Habrosyne,scripta,NA,NA,NA,accepted,220826,Habrosyne scripta,Habrosyne scripta,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Habrosyne scripta,Lettered Habrosyne Moth,S4S5,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Habrosyne scripta,Habrosyne scripta,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Ennomos magnaria,Guenée,Maple Spanworm Moth,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Geometroidea,Geometridae,Ennominae,Ennomini,Ennomos,magnaria,NA,NA,NA,accepted,154582,Ennomos magnaria,Ennomos magnaria,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Ennomos magnaria,Maple Spanworm Moth,S4S5,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Ennomos magnaria,Ennomos magnaria,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Leucania farcta,Grote,Meadow Wainscot Moth,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Noctuoidea,Noctuidae,Noctuinae,Leucaniini,Leucania,farcta,NA,NA,NA,accepted,223547,Leucania farcta,Leucania farcta,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Leucania farcta,Meadow Wainscot Moth,S4S5,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Leucania farcta,Leucania farcta,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Pero morrisonaria,Edwards,Morrison's Pero Moth,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Geometroidea,Geometridae,Ennominae,Odontoperini,Pero,morrisonaria,NA,NA,NA,accepted,227514,Pero morrisonaria,Pero morrisonaria,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Pero morrisonaria,Morrison's Pero Moth,S4S5,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Pero morrisonaria,Pero morrisonaria,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Cladara limitaria,Walker,Mottled Gray Carpet,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Geometroidea,Geometridae,Larentiinae,Trichopterygini,Cladara,limitaria,NA,NA,NA,accepted,217054,Cladara limitaria,Cladara limitaria,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Cladara limitaria,Mottled Gray Carpet Moth,S4S5,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Cladara limitaria,Cladara limitaria,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Lithophane innominata,Smith,Nameless Pinion,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Noctuoidea,Noctuidae,Noctuinae,Xylenini,Lithophane,innominata,NA,NA,NA,accepted,223986,Lithophane innominata,Lithophane innominata,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Lithophane innominata,Nameless Pinion Moth,S4S5,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Lithophane innominata,Lithophane innominata,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Scymnus nebulosus,L.,Nebulous Lady Beetle,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Coleoptera,Polyphaga,Cucujiformia,Coccinelloidea,Coccinellidae,Scymninae,Scymnini,Scymnus,nebulosus,NA,NA,NA,accepted,320432,Scymnus nebulosus,Scymnus nebulosus,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Scymnus nebulosus,A Lady Beetle,S3S4,Mar 2023,Blue,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Scymnus nebulosus,Scymnus nebulosus,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Thallophaga hyperborea,Hulst,Northern Thallophaga,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Geometroidea,Geometridae,Ennominae,Diptychini,Thallophaga,hyperborea,NA,NA,NA,accepted,232458,Thallophaga hyperborea,Thallophaga hyperborea,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Thallophaga hyperborea,NA,S4S5,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Thallophaga hyperborea,Thallophaga hyperborea,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Capnia melia,Frison,Northwest Snowfly,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Plecoptera,Arctoperlaria,Euholognatha,Nemouroidea,Capniidae,NA,NA,Capnia,melia,NA,NA,NA,accepted,216044,Capnia melia,Capnia melia,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Capnia melia,Northwest Snowfly,S4S5,Apr 2017,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Capnia melia,Capnia melia,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Eulithis xylina,Hulst,Northwestern Phoenix Moth,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Geometroidea,Geometridae,Larentiinae,Cidariini,Eulithis,xylina,NA,NA,NA,accepted,219752,Eulithis xylina,Eulithis xylina,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Eulithis xylina,Northwestern Phoenix Moth,S4S5,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Eulithis xylina,Eulithis xylina,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Besma quercivoraria,Guenée,Oak Besma Moth,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Geometroidea,Geometridae,Ennominae,Ennomini,Besma,quercivoraria,NA,NA,NA,accepted,143610,Besma quercivoraria,Besma quercivoraria,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Besma quercivoraria,Oak Besma Moth,S4S5,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Besma quercivoraria,Besma quercivoraria,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Xylomoia indirecta,Grote,Oblique Brocade Moth,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Noctuoidea,Noctuidae,Noctuinae,Apameini,Xylomoia,indirecta,NA,NA,NA,accepted,452619,Xylomoia indirecta,Xylomoia indirecta,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Xylomoia indirecta,Oblique Brocade Moth,S4S5,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Xylomoia indirecta,Xylomoia indirecta,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Tetracis jubararia,Hulst,October Thorn,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Geometroidea,Geometridae,Ennominae,Ennomini,Tetracis,jubararia,NA,NA,NA,accepted,232399,Tetracis jubararia,Tetracis jubararia,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Tetracis jubararia,October Thorn Moth,S4S5,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Tetracis jubararia,Tetracis jubararia,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Hippodamia oregonensis,Crotch,Oregon Lady Beetle,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Coleoptera,Polyphaga,Cucujiformia,Coccinelloidea,Coccinellidae,Coccinellinae,Coccinellini,Hippodamia,oregonensis,NA,NA,NA,accepted,221378,Hippodamia oregonensis,Hippodamia oregonensis,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Hippodamia oregonensis,Boulder Lady Beetle,S4S5,Mar 2023,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Hippodamia oregonensis,Hippodamia oregonensis,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Spiramater lutra,Guenée,Otter Spiramater Moth,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Noctuoidea,Noctuidae,Noctuinae,Hadenini,Spiramater,lutra,NA,NA,NA,accepted,231412,Spiramater lutra,Spiramater lutra,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Spiramater lutra,Otter Spiramater Moth,S4S5,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Spiramater lutra,Spiramater lutra,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Campaea perlata,Guenée,Pale Beauty,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Geometroidea,Geometridae,Ennominae,Campaeini,Campaea,perlata,NA,NA,NA,accepted,81681,Campaea perlata,Campaea perlata,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Campaea perlata,Pale Beauty Moth,S5,Mar 2020,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Campaea perlata,Campaea perlata,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Protodeltote albidula,Gueuée,Pale Glyph,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Noctuoidea,Noctuidae,Eustrotiinae,NA,Protodeltote,albidula,NA,NA,NA,accepted,228854,Protodeltote albidula,Protodeltote albidula,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Protodeltote albidula,Pale Glyph Moth,S4S5,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Protodeltote albidula,Protodeltote albidula,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Ianassa pallida,NA,Pale Prominent,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Noctuoidea,Notodontidae,Heterocampinae,Heterocampini,Ianassa,pallida,NA,NA,NA,unaccepted,1375904,Ianassa pallida,Ianassa pallida,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Ianassa pallida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Macaria signaria,Hübner,Pale-marked Angle,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Geometroidea,Geometridae,Ennominae,Macariini,Macaria,signaria,NA,NA,NA,accepted,224262,Macaria signaria,Macaria signaria,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Macaria signaria,Pale-marked Angle Moth,S5,Mar 2020,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Macaria signaria,Macaria signaria,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Temnoscheila chlorodia,Mannerheim,Pine Trogossitid Beetle,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Coleoptera,Polyphaga,Cucujiformia,Cleroidea,Trogossitidae,Trogossitinae,NA,Temnoscheila,chlorodia,NA,NA,NA,accepted,120559,Temnoscheila chlorodia,Temnoscheila chlorodia,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Temnoscheila chlorodia,Pine Trogossitid Beetle,S4S5,Mar 2023,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Temnoscheila chlorodia,Temnoscheila chlorodia,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Protoboarmia porcelaria,Guenée,Porcelain Gray,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Geometroidea,Geometridae,Ennominae,Boarmiini,Protoboarmia,porcelaria,NA,NA,NA,accepted,143867,Protoboarmia porcelaria,Protoboarmia porcelaria,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Protoboarmia porcelaria,Porcelain Gray Moth,S4S5,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Protoboarmia porcelaria,Protoboarmia porcelaria,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Pyrrhia exprimens,Walker,Purple-lined Sallow,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Noctuoidea,Noctuidae,Heliothinae,NA,Pyrrhia,exprimens,NA,NA,NA,accepted,142246,Pyrrhia exprimens,Pyrrhia exprimens,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Pyrrhia exprimens,Purple-lined Sallow Moth,S4S5,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Pyrrhia exprimens,Pyrrhia exprimens,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Xanthorhoe decoloraria,Esper,Red Carpet,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Geometroidea,Geometridae,Larentiinae,Xanthorhoini,Xanthorhoe,decoloraria,NA,NA,NA,accepted,233739,Xanthorhoe decoloraria,Xanthorhoe decoloraria,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Xanthorhoe decoloraria,Red Carpet Moth,S4S5,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Xanthorhoe decoloraria,Xanthorhoe decoloraria,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Cucujus clavipes,Fabricius,Red Flat Bark Beetle,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Coleoptera,Polyphaga,Cucujiformia,Cucujoidea,Cucujidae,NA,NA,Cucujus,clavipes,NA,NA,NA,accepted,1603274,Cucujus clavipes,Cucujus clavipes,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Cucujus clavipes,Red Cucujid,S4S5,Mar 2023,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Cucujus clavipes,Cucujus clavipes,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Upis ceramboides,L.,Roughened Darkling Beetle,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Coleoptera,Polyphaga,Cucujiformia,Tenebrionoidea,Tenebrionidae,Stenochiinae,Cnodalonini,Upis,ceramboides,NA,NA,NA,accepted,55219,Upis ceramboides,Upis ceramboides,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Upis ceramboides,Roughened Darkling Beetle,S4S5,Mar 2023,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Upis ceramboides,Upis ceramboides,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Metarranthis duaria,Guenée,Ruddy Metarranthis Moth,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Geometroidea,Geometridae,Ennominae,NA,Metarranthis,duaria,NA,NA,NA,accepted,203461,Metarranthis duaria,Metarranthis duaria,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Metarranthis duaria,Ruddy Metarranthis Moth,S4S5,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Metarranthis duaria,Metarranthis duaria,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Aseptis binotata,Walker,Rusty Shoulder Knot Moth,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Noctuoidea,Noctuidae,Noctuinae,Xylenini,Aseptis,binotata,NA,NA,NA,accepted,214381,Aseptis binotata,Aseptis binotata,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Aseptis binotata,Rusty Shoulder Knot Moth,S4S5,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Aseptis binotata,Aseptis binotata,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Capnia excavata,Claassen,Saddleback Snowfly,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Plecoptera,Arctoperlaria,Euholognatha,Nemouroidea,Capniidae,NA,NA,Capnia,excavata,NA,NA,NA,accepted,216031,Capnia excavata,Capnia excavata,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Capnia excavata,Saddleback Snowfly,S4S5,Apr 2017,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Capnia excavata,Capnia excavata,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Syngrapha rectangula,Kirby,Salt-and-pepper Looper Moth,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Noctuoidea,Noctuidae,Plusiinae,Plusiini,Syngrapha,rectangula,NA,NA,NA,accepted,232156,Syngrapha rectangula,Syngrapha rectangula,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Syngrapha rectangula,Salt and Pepper Looper Moth,S4S5,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Syngrapha rectangula,Syngrapha rectangula,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Rheumaptera undulata,L.,Scallop Shell Moths,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Geometroidea,Geometridae,Larentiinae,Rheumapterini,Rheumaptera,undulata,NA,NA,NA,accepted,1624587,Rheumaptera undulata,Rheumaptera undulata,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Rheumaptera undulata,Scallop Shell Moth,S4S5,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Rheumaptera undulata,Rheumaptera undulata,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Autographa metallica,Grote,Shanded Gold Spot,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Noctuoidea,Noctuidae,Plusiinae,Plusiini,Autographa,metallica,NA,NA,NA,accepted,214674,Autographa metallica,Autographa metallica,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Autographa metallica,Shanded Gold Spot Moth,S4S5,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Autographa metallica,Autographa metallica,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Sunira decipiens,Grote,Shield-backed Cutworm Moth,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Noctuoidea,Noctuidae,Noctuinae,Xylenini,Sunira,decipiens,NA,NA,NA,accepted,176068,Sunira decipiens,Sunira decipiens,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Sunira decipiens,Shield-backed Cutworm,S4S5,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Sunira decipiens,Sunira decipiens,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
