scientificName,scientificNameAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,variety,subspecies,hybrid,nameStatus,iNaturalistTaxonId,iNaturalistTaxonName,linkName,residencyStatus,FLAG,source_file,source_code,linkTaxonID,genus_species,commonName_rankings,provincial_status,Prov Status Review Date,bc_list,national_status,COSEWIC Date,SARA Schedule,SARA_status,SARA Date,match_pass,matched_on_source_field,matched_on_ranking_field,matched_value_source,matched_value_ranking,report_group,report_supergroup.x,report_detail.x,report_supergroup.y,report_detail.y,report_supergroup,report_detail
Ardea alba,L.,Great Egret,Animalia,Chordata,Vertebrata,NA,Aves,NA,NA,Pelecaniformes,NA,NA,NA,Ardeidae,Ardeinae,NA,Ardea,alba,NA,NA,NA,accepted,144455,Ardea alba,Ardea alba,accidental,NA,Howe_Sound_birds_reviewed.csv,SRC_BIRDS,NA,Ardea alba,Great Egret,SNA,Mar 2015,Accidental,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Ardea alba,Ardea alba,BIRDS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Ardea herodias fannini,Chapman,Northwest Coast Great Blue Heron,Animalia,Chordata,Vertebrata,NA,Aves,NA,NA,Pelecaniformes,NA,NA,NA,Ardeidae,Ardeinae,NA,Ardea,herodias,NA,Ardea herodias fannini,NA,accepted,236943,Ardea herodias fannini,Ardea herodias fannini,permanent,NA,Howe_Sound_birds_reviewed.csv,SRC_BIRDS,NA,Ardea herodias,"Great Blue Heron, fannini subspecies","S3B,S4N",Mar 2022,Blue,Special Concern,Mar 2008,1,Special Concern,Feb 2010,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Ardea herodias fannini,Ardea herodias fannini,BIRDS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Ardenna grisea,NA,Sooty Shearwater,Animalia,Chordata,Vertebrata,NA,Aves,NA,NA,Procellariiformes,NA,NA,NA,Procellariidae,NA,NA,Ardenna,grisea,NA,NA,NA,accepted,502899,Ardenna grisea,Ardenna grisea,passage migrant,NA,Howe_Sound_birds_reviewed.csv,SRC_BIRDS,NA,Ardenna grisea,Sooty Shearwater,SNRM,Mar 2015,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Ardenna grisea,Ardenna grisea,BIRDS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Arenaria interpres,L.,Ruddy Turnstone,Animalia,Chordata,Vertebrata,NA,Aves,NA,NA,Charadriiformes,NA,NA,NA,Scolopacidae,NA,NA,Arenaria,interpres,NA,NA,NA,accepted,3938,Arenaria interpres,Arenaria interpres,accidental,NA,Howe_Sound_birds_reviewed.csv,SRC_BIRDS,NA,Arenaria interpres,Ruddy Turnstone,S4M,Mar 2015,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Arenaria interpres,Arenaria interpres,BIRDS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Arenaria melanocephala,Vigors,Black Turnstone,Animalia,Chordata,Vertebrata,NA,Aves,NA,NA,Charadriiformes,NA,NA,NA,Scolopacidae,NA,NA,Arenaria,melanocephala,NA,NA,NA,accepted,3941,Arenaria melanocephala,Arenaria melanocephala,winter,NA,Howe_Sound_birds_reviewed.csv,SRC_BIRDS,NA,Arenaria melanocephala,Black Turnstone,"S4N,S5M",Apr 2023,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Arenaria melanocephala,Arenaria melanocephala,BIRDS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Asio flammeus,Pontoppidan,Short-eared Owl,Animalia,Chordata,Vertebrata,NA,Aves,NA,NA,Strigiformes,NA,NA,NA,Strigidae,NA,NA,Asio,flammeus,NA,NA,NA,accepted,20315,Asio flammeus,Asio flammeus,"breeding?, winter",NA,Howe_Sound_birds_reviewed.csv,SRC_BIRDS,NA,Asio flammeus,Short-eared Owl,"S3B,S1N",Mar 2022,Blue,Threatened,May 2021,1,Special Concern,Jul 2012,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Asio flammeus,Asio flammeus,BIRDS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Asio otus,L.,Long-eared Owl,Animalia,Chordata,Vertebrata,NA,Aves,NA,NA,Strigiformes,NA,NA,NA,Strigidae,NA,NA,Asio,otus,NA,NA,NA,accepted,20307,Asio otus,Asio otus,"breeding?, winter",NA,Howe_Sound_birds_reviewed.csv,SRC_BIRDS,NA,Asio otus,Long-eared Owl,S4,Mar 2015,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Asio otus,Asio otus,BIRDS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Athene cunicularia,NA,Burrowing Owl,Animalia,Chordata,Vertebrata,NA,Aves,NA,NA,Strigiformes,NA,NA,NA,Strigidae,NA,NA,Athene,cunicularia,NA,NA,NA,accepted,19975,Athene cunicularia,Athene cunicularia,accidental,NA,Howe_Sound_birds_reviewed.csv,SRC_BIRDS,NA,Athene cunicularia,Burrowing Owl,S1B,Nov 2020,Red,Endangered,Apr 2017,1,Endangered,Jun 2003,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Athene cunicularia,Athene cunicularia,BIRDS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Aythya affinis,Eyton,Lesser Scaup,Animalia,Chordata,Vertebrata,NA,Aves,NA,NA,Anseriformes,NA,NA,NA,Anatidae,NA,NA,Aythya,affinis,NA,NA,NA,accepted,7054,Aythya affinis,Aythya affinis,winter,NA,Howe_Sound_birds_reviewed.csv,SRC_BIRDS,NA,Aythya affinis,Lesser Scaup,"S5B,S5N",Mar 2015,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Aythya affinis,Aythya affinis,BIRDS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Aythya americana,Eyton,Redhead,Animalia,Chordata,Vertebrata,NA,Aves,NA,NA,Anseriformes,NA,NA,NA,Anatidae,NA,NA,Aythya,americana,NA,NA,NA,accepted,7056,Aythya americana,Aythya americana,winter (rare),NA,Howe_Sound_birds_reviewed.csv,SRC_BIRDS,NA,Aythya americana,Redhead,"S4B,S5N",Mar 2015,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Aythya americana,Aythya americana,BIRDS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Aythya collaris,Donovan,Ring-necked Duck,Animalia,Chordata,Vertebrata,NA,Aves,NA,NA,Anseriformes,NA,NA,NA,Anatidae,NA,NA,Aythya,collaris,NA,NA,NA,accepted,7044,Aythya collaris,Aythya collaris,permanent,NA,Howe_Sound_birds_reviewed.csv,SRC_BIRDS,NA,Aythya collaris,Ring-necked Duck,"S5B,S5N",Mar 2015,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Aythya collaris,Aythya collaris,BIRDS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Aythya fuligula,L.,Tufted Duck,Animalia,Chordata,Vertebrata,NA,Aves,NA,NA,Anseriformes,NA,NA,NA,Anatidae,NA,NA,Aythya,fuligula,NA,NA,NA,accepted,7046,Aythya fuligula,Aythya fuligula,accidental,NA,Howe_Sound_birds_reviewed.csv,SRC_BIRDS,NA,Aythya fuligula,Tufted Duck,SNA,Mar 2015,Accidental,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Aythya fuligula,Aythya fuligula,BIRDS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Aythya marila,L.,Greater Scaup,Animalia,Chordata,Vertebrata,NA,Aves,NA,NA,Anseriformes,NA,NA,NA,Anatidae,NA,NA,Aythya,marila,NA,NA,NA,accepted,7047,Aythya marila,Aythya marila,winter,NA,Howe_Sound_birds_reviewed.csv,SRC_BIRDS,NA,Aythya marila,Greater Scaup,S4N,Mar 2015,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Aythya marila,Aythya marila,BIRDS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Aythya valisineria,Wilson,Canvasback,Animalia,Chordata,Vertebrata,NA,Aves,NA,NA,Anseriformes,NA,NA,NA,Anatidae,NA,NA,Aythya,valisineria,NA,NA,NA,accepted,7057,Aythya valisineria,Aythya valisineria,winter,NA,Howe_Sound_birds_reviewed.csv,SRC_BIRDS,NA,Aythya valisineria,Canvasback,"S4B,SNRN",Mar 2015,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Aythya valisineria,Aythya valisineria,BIRDS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Bartramia longicauda,Bechstein,Upland Sandpiper,Animalia,Chordata,Vertebrata,NA,Aves,NA,NA,Charadriiformes,NA,NA,NA,Scolopacidae,NA,NA,Bartramia,longicauda,NA,NA,NA,accepted,3962,Bartramia longicauda,Bartramia longicauda,accidental,NA,Howe_Sound_birds_reviewed.csv,SRC_BIRDS,NA,Bartramia longicauda,Upland Sandpiper,S2B,Mar 2022,Red,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Bartramia longicauda,Bartramia longicauda,BIRDS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Bombycilla cedrorum,Viellot,Cedar Waxwing,Animalia,Chordata,Vertebrata,NA,Aves,NA,NA,Passeriformes,NA,NA,NA,Bombycillidae,NA,NA,Bombycilla,cedrorum,NA,NA,NA,accepted,7428,Bombycilla cedrorum,Bombycilla cedrorum,"breeding, winter (rare)",NA,Howe_Sound_birds_reviewed.csv,SRC_BIRDS,NA,Bombycilla cedrorum,Cedar Waxwing,S5,Mar 2015,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Bombycilla cedrorum,Bombycilla cedrorum,BIRDS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Bombycilla garrulus,L.,Bohemian Waxwing,Animalia,Chordata,Vertebrata,NA,Aves,NA,NA,Passeriformes,NA,NA,NA,Bombycillidae,NA,NA,Bombycilla,garrulus,NA,NA,NA,accepted,7429,Bombycilla garrulus,Bombycilla garrulus,winter,NA,Howe_Sound_birds_reviewed.csv,SRC_BIRDS,NA,Bombycilla garrulus,Bohemian Waxwing,S5,Mar 2015,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Bombycilla garrulus,Bombycilla garrulus,BIRDS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Bonasa umbellus,Stephens,Ruffed Grouse,Animalia,Chordata,Vertebrata,NA,Aves,NA,NA,Galliformes,NA,NA,NA,Phasianidae,NA,NA,Bonasa,umbellus,NA,NA,NA,accepted,890,Bonasa umbellus,Bonasa umbellus,permanent,NA,Howe_Sound_birds_reviewed.csv,SRC_BIRDS,NA,Bonasa umbellus,Ruffed Grouse,S5,Mar 2015,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Bonasa umbellus,Bonasa umbellus,BIRDS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Botaurus lentiginosus,NA,American Bittern,Animalia,Chordata,Vertebrata,NA,Aves,NA,NA,Pelecaniformes,NA,NA,NA,Ardeidae,Botaurinae,NA,Botaurus,lentiginosus,NA,NA,NA,accepted,5034,Botaurus lentiginosus,Botaurus lentiginosus,"breeding?, winter (rare)",NA,Howe_Sound_birds_reviewed.csv,SRC_BIRDS,NA,Botaurus lentiginosus,American Bittern,"S3B,SNRN",Mar 2015,Blue,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Botaurus lentiginosus,Botaurus lentiginosus,BIRDS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Brachyramphus marmoratus,Gmelin,Marbled Murrelet,Animalia,Chordata,Vertebrata,NA,Aves,NA,NA,Charadriiformes,NA,NA,NA,Alcidae,NA,NA,Brachyramphus,marmoratus,NA,NA,NA,accepted,4531,Brachyramphus marmoratus,Brachyramphus marmoratus,permanent,NA,Howe_Sound_birds_reviewed.csv,SRC_BIRDS,NA,Brachyramphus marmoratus,Marbled Murrelet,S3,Mar 2022,Blue,Threatened,May 2012,1,Threatened,Jun 2003,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Brachyramphus marmoratus,Brachyramphus marmoratus,BIRDS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Branta bernicla,L.,Brant,Animalia,Chordata,Vertebrata,NA,Aves,NA,NA,Anseriformes,NA,NA,NA,Anatidae,NA,NA,Branta,bernicla,NA,NA,NA,accepted,7087,Branta bernicla,Branta bernicla,passage migrant,NA,Howe_Sound_birds_reviewed.csv,SRC_BIRDS,NA,Branta bernicla,Brant,S3M,Mar 2015,Blue,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Branta bernicla,Branta bernicla,BIRDS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Branta canadensis,NA,Canada Goose,Animalia,Chordata,Vertebrata,NA,Aves,NA,NA,Anseriformes,NA,NA,NA,Anatidae,NA,NA,Branta,canadensis,NA,NA,NA,accepted,7089,Branta canadensis,Branta canadensis,permanent,NA,Howe_Sound_birds_reviewed.csv,SRC_BIRDS,NA,Branta canadensis,Canada Goose,S5,Mar 2015,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Branta canadensis,Branta canadensis,BIRDS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Branta canadensis occidentalis,L.; Baird,Dusky Canada Goose,Animalia,Chordata,Vertebrata,NA,Aves,NA,NA,Anseriformes,NA,NA,NA,Anatidae,NA,NA,Branta,canadensis,NA,Branta canadensis occidentalis,NA,accepted,236949,Branta canadensis occidentalis,Branta canadensis occidentalis,winter,NA,Howe_Sound_birds_reviewed.csv,SRC_BIRDS,NA,Branta canadensis,"Canada Goose, occidentalis subspecies",S2M,Jan 2009,Red,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Branta canadensis occidentalis,Branta canadensis occidentalis,BIRDS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Branta hutchinsii,Richardson,Cackling Goose,Animalia,Chordata,Vertebrata,NA,Aves,NA,NA,Anseriformes,NA,NA,NA,Anatidae,NA,NA,Branta,hutchinsii,NA,NA,NA,accepted,59220,Branta hutchinsii,Branta hutchinsii,passage migrant,NA,Howe_Sound_birds_reviewed.csv,SRC_BIRDS,NA,Branta hutchinsii,Cackling Goose,S4S5M,Mar 2015,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Branta hutchinsii,Branta hutchinsii,BIRDS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Bubo scandiacus,L.,Snowy Owl,Animalia,Chordata,Vertebrata,NA,Aves,NA,NA,Strigiformes,NA,NA,NA,Strigidae,NA,NA,Bubo,scandiacus,NA,NA,NA,accepted,144594,Bubo scandiacus,Bubo scandiacus,winter,NA,Howe_Sound_birds_reviewed.csv,SRC_BIRDS,NA,Bubo scandiacus,Snowy Owl,SUN,Mar 2022,Unknown,Threatened,May 2025,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Bubo scandiacus,Bubo scandiacus,BIRDS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Bubo virginianus,Gmelin,Great Horned Owl,Animalia,Chordata,Vertebrata,NA,Aves,NA,NA,Strigiformes,NA,NA,NA,Strigidae,NA,NA,Bubo,virginianus,NA,NA,NA,accepted,20044,Bubo virginianus,Bubo virginianus,permanent,NA,Howe_Sound_birds_reviewed.csv,SRC_BIRDS,NA,Bubo virginianus,Great Horned Owl,S5,Mar 2015,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Bubo virginianus,Bubo virginianus,BIRDS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Bucephala albeola,L.,Bufflehead,Animalia,Chordata,Vertebrata,NA,Aves,NA,NA,Anseriformes,NA,NA,NA,Anatidae,NA,NA,Bucephala,albeola,NA,NA,NA,accepted,6993,Bucephala albeola,Bucephala albeola,winter,NA,Howe_Sound_birds_reviewed.csv,SRC_BIRDS,NA,Bucephala albeola,Bufflehead,"S5B,SNRN",Mar 2015,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Bucephala albeola,Bucephala albeola,BIRDS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Bucephala clangula,L.,Common Goldeneye,Animalia,Chordata,Vertebrata,NA,Aves,NA,NA,Anseriformes,NA,NA,NA,Anatidae,NA,NA,Bucephala,clangula,NA,NA,NA,accepted,6990,Bucephala clangula,Bucephala clangula,permanent,NA,Howe_Sound_birds_reviewed.csv,SRC_BIRDS,NA,Bucephala clangula,Common Goldeneye,S5,Mar 2015,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Bucephala clangula,Bucephala clangula,BIRDS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Bucephala islandica,Gmelin,Barrow's Goldeneye,Animalia,Chordata,Vertebrata,NA,Aves,NA,NA,Anseriformes,NA,NA,NA,Anatidae,NA,NA,Bucephala,islandica,NA,NA,NA,accepted,6994,Bucephala islandica,Bucephala islandica,permanent,NA,Howe_Sound_birds_reviewed.csv,SRC_BIRDS,NA,Bucephala islandica,Barrow's Goldeneye,S4S5,Mar 2015,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Bucephala islandica,Bucephala islandica,BIRDS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Buteo jamaicensis,Gmelin,Red-tailed Hawk,Animalia,Chordata,Vertebrata,NA,Aves,NA,NA,Accipitriformes,NA,NA,NA,Accipitridae,Buteoninae,NA,Buteo,jamaicensis,NA,NA,NA,accepted,5212,Buteo jamaicensis,Buteo jamaicensis,permanent,NA,Howe_Sound_birds_reviewed.csv,SRC_BIRDS,NA,Buteo jamaicensis,Red-tailed Hawk,S5,Mar 2015,Yellow,Not at Risk,May 1995,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Buteo jamaicensis,Buteo jamaicensis,BIRDS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Buteo lagopus,Pontoppidan,Rough-legged Hawk,Animalia,Chordata,Vertebrata,NA,Aves,NA,NA,Accipitriformes,NA,NA,NA,Accipitridae,Buteoninae,NA,Buteo,lagopus,NA,NA,NA,accepted,5200,Buteo lagopus,Buteo lagopus,winter,NA,Howe_Sound_birds_reviewed.csv,SRC_BIRDS,NA,Buteo lagopus,Rough-legged Hawk,S3N,Mar 2015,Blue,Not at Risk,May 1995,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Buteo lagopus,Buteo lagopus,BIRDS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Buteo platypterus,NA,Broad-winged Hawk,Animalia,Chordata,Vertebrata,NA,Aves,NA,NA,Accipitriformes,NA,NA,NA,Accipitridae,Buteoninae,NA,Buteo,platypterus,NA,NA,NA,accepted,5227,Buteo platypterus,Buteo platypterus,passage migrant (rare),NA,Howe_Sound_birds_reviewed.csv,SRC_BIRDS,NA,Buteo platypterus,Broad-winged Hawk,S4?B,Mar 2022,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Buteo platypterus,Buteo platypterus,BIRDS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Buteo regalis,Gray,Ferruginous Hawk,Animalia,Chordata,Vertebrata,NA,Aves,NA,NA,Accipitriformes,NA,NA,NA,Accipitridae,Buteoninae,NA,Buteo,regalis,NA,NA,NA,accepted,5181,Buteo regalis,Buteo regalis,accidental,NA,Howe_Sound_birds_reviewed.csv,SRC_BIRDS,NA,Buteo regalis,Ferruginous Hawk,SU,Mar 2022,Unknown,Special Concern,May 2021,1,Threatened,Feb 2010,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Buteo regalis,Buteo regalis,BIRDS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Buteo swainsoni,Bonaparte,Swainson's Hawk,Animalia,Chordata,Vertebrata,NA,Aves,NA,NA,Accipitriformes,NA,NA,NA,Accipitridae,Buteoninae,NA,Buteo,swainsoni,NA,NA,NA,accepted,5196,Buteo swainsoni,Buteo swainsoni,accidental,NA,Howe_Sound_birds_reviewed.csv,SRC_BIRDS,NA,Buteo swainsoni,Swainson's Hawk,S2B,Mar 2022,Red,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Buteo swainsoni,Buteo swainsoni,BIRDS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Butorides virescens,L.,Green Heron,Animalia,Chordata,Vertebrata,NA,Aves,NA,NA,Pelecaniformes,NA,NA,NA,Ardeidae,Ardeinae,NA,Butorides,virescens,NA,NA,NA,accepted,5020,Butorides virescens,Butorides virescens,breeding,NA,Howe_Sound_birds_reviewed.csv,SRC_BIRDS,NA,Butorides virescens,Green Heron,S3S4B,Mar 2015,Blue,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Butorides virescens,Butorides virescens,BIRDS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Calcarius lapponicus,L.,Lapland Longspur,Animalia,Chordata,Vertebrata,NA,Aves,NA,NA,Passeriformes,NA,NA,NA,Calcariidae,NA,NA,Calcarius,lapponicus,NA,NA,NA,accepted,116840,Calcarius lapponicus,Calcarius lapponicus,passage migrant,NA,Howe_Sound_birds_reviewed.csv,SRC_BIRDS,NA,Calcarius lapponicus,Lapland Longspur,"SUN,S5M",Apr 2025,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Calcarius lapponicus,Calcarius lapponicus,BIRDS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Calcarius pictus,Swainson,Smith's Longspur,Animalia,Chordata,Vertebrata,NA,Aves,NA,NA,Passeriformes,NA,NA,NA,Calcariidae,NA,NA,Calcarius,pictus,NA,NA,NA,accepted,116841,Calcarius pictus,Calcarius pictus,accidental,NA,Howe_Sound_birds_reviewed.csv,SRC_BIRDS,NA,Calcarius pictus,Smith's Longspur,S2S3B,Apr 2025,Blue,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Calcarius pictus,Calcarius pictus,BIRDS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Calidris alba,Pallas,Sanderling,Animalia,Chordata,Vertebrata,NA,Aves,NA,NA,Charadriiformes,NA,NA,NA,Scolopacidae,NA,NA,Calidris,alba,NA,NA,NA,accepted,3849,Calidris alba,Calidris alba,winter,NA,Howe_Sound_birds_reviewed.csv,SRC_BIRDS,NA,Calidris alba,Sanderling,S4S5N,Mar 2015,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Calidris alba,Calidris alba,BIRDS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Calidris alpina,L.,Dunlin,Animalia,Chordata,Vertebrata,NA,Aves,NA,NA,Charadriiformes,NA,NA,NA,Scolopacidae,NA,NA,Calidris,alpina,NA,NA,NA,accepted,3857,Calidris alpina,Calidris alpina,winter,NA,Howe_Sound_birds_reviewed.csv,SRC_BIRDS,NA,Calidris alpina,Dunlin,S4N,Apr 2023,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Calidris alpina,Calidris alpina,BIRDS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Calidris bairdii,Coues,Baird's Sandpiper,Animalia,Chordata,Vertebrata,NA,Aves,NA,NA,Charadriiformes,NA,NA,NA,Scolopacidae,NA,NA,Calidris,bairdii,NA,NA,NA,accepted,3851,Calidris bairdii,Calidris bairdii,passage migrant,NA,Howe_Sound_birds_reviewed.csv,SRC_BIRDS,NA,Calidris bairdii,Baird's Sandpiper,"S2B,S4M",Apr 2024,Red,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Calidris bairdii,Calidris bairdii,BIRDS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
