scientificName,scientificNameAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,variety,subspecies,hybrid,nameStatus,iNaturalistTaxonId,iNaturalistTaxonName,linkName,residencyStatus,FLAG,source_file,source_code,linkTaxonID,genus_species,commonName_rankings,provincial_status,Prov Status Review Date,bc_list,national_status,COSEWIC Date,SARA Schedule,SARA_status,SARA Date,match_pass,matched_on_source_field,matched_on_ranking_field,matched_value_source,matched_value_ranking,report_group,report_supergroup.x,report_detail.x,report_supergroup.y,report_detail.y,report_supergroup,report_detail
Jungermannia atrovirens,Dum.,Dark-green Flapwort,Plantae,Marchantiophyta,NA,NA,Jungermanniopsida,Jungermanniidae,NA,Jungermanniales,Jungermanniineae,NA,NA,Jungermanniaceae,NA,NA,Jungermannia,atrovirens,NA,NA,NA,accepted,164293,Jungermannia atrovirens,Jungermannia atrovirens,NA,NA,Howe_Sound_mosses_liverworts_and_hornworts_reviewed.csv,SRC_NONVASC_PLANTS,NA,Jungermannia atrovirens,NA,S3S4,Apr 2023,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Jungermannia atrovirens,Jungermannia atrovirens,NON-VASCULAR PLANTS,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA
Racomitrium elongatum,Ehrh. ex Frisv.,Elongate Rock Moss,Plantae,Bryophyta,NA,NA,Bryopsida,NA,NA,Grimmiales,NA,NA,NA,Grimmiaceae,NA,NA,Racomitrium,elongatum,NA,NA,NA,accepted,167681,Racomitrium elongatum,Racomitrium elongatum,NA,NA,Howe_Sound_mosses_liverworts_and_hornworts_reviewed.csv,SRC_NONVASC_PLANTS,NA,Racomitrium elongatum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NON-VASCULAR PLANTS,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA
Syntrichia norvegica,F. Weber,Norway Screw-Moss,Plantae,Bryophyta,NA,NA,Bryopsida,NA,NA,Pottiales,NA,NA,NA,Pottiaceae,NA,NA,Syntrichia,norvegica,NA,NA,NA,accepted,494575,Syntrichia norvegica,Syntrichia norvegica,NA,NA,Howe_Sound_mosses_liverworts_and_hornworts_reviewed.csv,SRC_NONVASC_PLANTS,NA,Syntrichia norvegica,NA,S4S5,Apr 2024,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Syntrichia norvegica,Syntrichia norvegica,NON-VASCULAR PLANTS,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA
Sphagnum pacificum,Flatberg,Pacific Peatmoss,Plantae,Bryophyta,NA,NA,Sphagnopsida,NA,NA,Sphagnales,NA,NA,NA,Sphagnaceae,NA,NA,Sphagnum,pacificum,NA,NA,NA,accepted,169227,Sphagnum pacificum,Sphagnum pacificum,NA,NA,Howe_Sound_mosses_liverworts_and_hornworts_reviewed.csv,SRC_NONVASC_PLANTS,NA,Sphagnum pacificum,NA,S4S5,Apr 2024,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Sphagnum pacificum,Sphagnum pacificum,NON-VASCULAR PLANTS,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA
Racomitrium pygmaeum,Frisv.,NA,Plantae,Bryophyta,NA,NA,Bryopsida,NA,NA,Grimmiales,NA,NA,NA,Grimmiaceae,NA,NA,Racomitrium,pygmaeum,NA,NA,NA,accepted,167693,Racomitrium pygmaeum,Racomitrium pygmaeum,NA,NA,Howe_Sound_mosses_liverworts_and_hornworts_reviewed.csv,SRC_NONVASC_PLANTS,NA,Racomitrium pygmaeum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NON-VASCULAR PLANTS,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA
Meiotrichum lyallii,G. L. S. Merrill,Lyall's polytrichum moss,Plantae,Bryophyta,NA,NA,Polytrichopsida,NA,NA,Polytrichales,NA,NA,NA,Polytrichaceae,NA,NA,Meiotrichum,lyallii,NA,NA,NA,accepted,364132,Meiotrichum lyallii,Meiotrichum lyallii,NA,NA,Howe_Sound_mosses_liverworts_and_hornworts_reviewed.csv,SRC_NONVASC_PLANTS,NA,Meiotrichum lyallii,NA,S4,Apr 2024,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Meiotrichum lyallii,Meiotrichum lyallii,NON-VASCULAR PLANTS,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA
Tetraphis geniculata,Girg. ex Milde,Geniculate Four-tooth Moss,Plantae,Bryophyta,NA,NA,Tetraphidopsida,NA,NA,Tetraphidales,NA,NA,NA,Tetraphidaceae,NA,NA,Tetraphis,geniculata,NA,NA,NA,accepted,169632,Tetraphis geniculata,Tetraphis geniculata,NA,NA,Howe_Sound_mosses_liverworts_and_hornworts_reviewed.csv,SRC_NONVASC_PLANTS,NA,Tetraphis geniculata,NA,S4S5,Apr 2024,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Tetraphis geniculata,Tetraphis geniculata,NON-VASCULAR PLANTS,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA
Radula bolanderi,Gott.,NA,Plantae,Marchantiophyta,NA,NA,Jungermanniopsida,Jungermanniidae,NA,Porellales,NA,NA,NA,Radulaceae,NA,NA,Radula,bolanderi,NA,NA,NA,accepted,167702,Radula bolanderi,Radula bolanderi,NA,NA,Howe_Sound_mosses_liverworts_and_hornworts_reviewed.csv,SRC_NONVASC_PLANTS,NA,Radula bolanderi,NA,S4,Apr 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Radula bolanderi,Radula bolanderi,NON-VASCULAR PLANTS,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA
Mylia sp.,Gray,NA,Plantae,Marchantiophyta,NA,NA,Jungermanniopsida,Jungermanniidae,NA,Jungermanniales,Myliineae,NA,NA,Myliaceae,NA,NA,Mylia,NA,NA,NA,NA,accepted,154339,Mylia,Mylia,NA,NA,Howe_Sound_mosses_liverworts_and_hornworts_reviewed.csv,SRC_NONVASC_PLANTS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NON-VASCULAR PLANTS,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA
Nardia scalaris var. scalaris,Gray.,NA,Plantae,Marchantiophyta,NA,NA,Jungermanniopsida,Jungermanniidae,NA,Jungermanniales,Jungermanniineae,NA,NA,Gymnomitriaceae,NA,NA,Nardia,scalaris,scalaris,NA,NA,accepted,237364,Nardia scalaris var. scalaris,Nardia scalaris,NA,NA,Howe_Sound_mosses_liverworts_and_hornworts_reviewed.csv,SRC_NONVASC_PLANTS,NA,Nardia scalaris,NA,S4,Apr 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Nardia scalaris var. scalaris,Nardia scalaris var. scalaris,NON-VASCULAR PLANTS,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA
Grimmia trichophylla,Grev.,Hair-pointed Grimmia,Plantae,Bryophyta,NA,NA,Bryopsida,NA,NA,Grimmiales,NA,NA,NA,Grimmiaceae,NA,NA,Grimmia,trichophylla,NA,NA,NA,accepted,163406,Grimmia trichophylla,Grimmia trichophylla,NA,NA,Howe_Sound_mosses_liverworts_and_hornworts_reviewed.csv,SRC_NONVASC_PLANTS,NA,Grimmia trichophylla,NA,S4S5,Apr 2024,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Grimmia trichophylla,Grimmia trichophylla,NON-VASCULAR PLANTS,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA
Sciuro-hypnum latifolium,Grout,NA,Plantae,Bryophyta,NA,NA,Bryopsida,NA,NA,Hypnales,NA,NA,NA,Brachytheciaceae,NA,NA,Sciuro-hypnum,latifolium,NA,NA,NA,accepted,1049171,Sciuro-hypnum latifolium,Sciuro-hypnum latifolium,NA,NA,Howe_Sound_mosses_liverworts_and_hornworts_reviewed.csv,SRC_NONVASC_PLANTS,NA,Sciuro-hypnum latifolium,NA,S3S4,Apr 2024,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Sciuro-hypnum latifolium,Sciuro-hypnum latifolium,NON-VASCULAR PLANTS,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA
Grimmia anomala,Hampe ex. Schimp.,NA,Plantae,Bryophyta,NA,NA,Bryopsida,NA,NA,Grimmiales,NA,NA,NA,Grimmiaceae,NA,NA,Grimmia,anomala,NA,NA,NA,accepted,123911,Grimmia anomala,Grimmia anomala,NA,NA,Howe_Sound_mosses_liverworts_and_hornworts_reviewed.csv,SRC_NONVASC_PLANTS,NA,Grimmia anomala,NA,S3S4,Apr 2024,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Grimmia anomala,Grimmia anomala,NON-VASCULAR PLANTS,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA
Plagiochila satoi,Hatt.,NA,Plantae,Marchantiophyta,NA,NA,Jungermanniopsida,Jungermanniidae,NA,Jungermanniales,Lophocoleineae,NA,NA,Plagiochilaceae,NA,NA,Plagiochila,satoi,NA,NA,NA,accepted,166978,Plagiochila satoi,Plagiochila satoi,NA,NA,Howe_Sound_mosses_liverworts_and_hornworts_reviewed.csv,SRC_NONVASC_PLANTS,NA,Plagiochila satoi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NON-VASCULAR PLANTS,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA
Hedwigia stellata,Hedenas,Starry Hoarmoss,Plantae,Bryophyta,NA,NA,Bryopsida,NA,NA,Hedwigiales,NA,NA,NA,Hedwigiaceae,NA,NA,Hedwigia,stellata,NA,NA,NA,accepted,163552,Hedwigia stellata,Hedwigia stellata,NA,NA,Howe_Sound_mosses_liverworts_and_hornworts_reviewed.csv,SRC_NONVASC_PLANTS,NA,Hedwigia stellata,NA,S3S4,Apr 2024,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Hedwigia stellata,Hedwigia stellata,NON-VASCULAR PLANTS,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA
Andreaea alpestris,Hedw.,NA,Plantae,Bryophyta,NA,NA,Andreaeopsida,NA,NA,Andreaeales,NA,NA,NA,Andreaeaceae,NA,NA,Andreaea,alpestris,NA,NA,NA,accepted,158337,Andreaea alpestris,Andreaea alpestris,NA,NA,Howe_Sound_mosses_liverworts_and_hornworts_reviewed.csv,SRC_NONVASC_PLANTS,NA,Andreaea alpestris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NON-VASCULAR PLANTS,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA
Andreaea rupestris,Hedw.,Black Rock Moss,Plantae,Bryophyta,NA,NA,Andreaeopsida,NA,NA,Andreaeales,NA,NA,NA,Andreaeaceae,NA,NA,Andreaea,rupestris,NA,NA,NA,accepted,158346,Andreaea rupestris,Andreaea rupestris,NA,NA,Howe_Sound_mosses_liverworts_and_hornworts_reviewed.csv,SRC_NONVASC_PLANTS,NA,Andreaea rupestris,NA,S5,Apr 2024,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Andreaea rupestris,Andreaea rupestris,NON-VASCULAR PLANTS,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA
Barbula unguiculata,Hedw.,Bird's-Claw Beard-Moss,Plantae,Bryophyta,NA,NA,Bryopsida,NA,NA,Pottiales,NA,NA,NA,Pottiaceae,NA,NA,Barbula,unguiculata,NA,NA,NA,accepted,159173,Barbula unguiculata,Barbula unguiculata,NA,NA,Howe_Sound_mosses_liverworts_and_hornworts_reviewed.csv,SRC_NONVASC_PLANTS,NA,Barbula unguiculata,NA,S3S4,Apr 2024,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Barbula unguiculata,Barbula unguiculata,NON-VASCULAR PLANTS,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA
Bartramia pomiformis,Hedw.,Common Apple-moss,Plantae,Bryophyta,NA,NA,Bryopsida,NA,NA,Bartramiales,NA,NA,NA,Bartramiaceae,NA,NA,Bartramia,pomiformis,NA,NA,NA,accepted,320575,Bartramia pomiformis,Bartramia pomiformis,NA,NA,Howe_Sound_mosses_liverworts_and_hornworts_reviewed.csv,SRC_NONVASC_PLANTS,NA,Bartramia pomiformis,NA,S4S5,Apr 2024,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Bartramia pomiformis,Bartramia pomiformis,NON-VASCULAR PLANTS,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA
Bryum argenteum var. argenteum,Hedw.,NA,Plantae,Bryophyta,NA,NA,Bryopsida,NA,NA,Bryales,NA,NA,NA,Bryaceae,NA,NA,Bryum,argenteum,argenteum,NA,NA,accepted,239691,Bryum argenteum argenteum,Bryum argenteum,NA,NA,Howe_Sound_mosses_liverworts_and_hornworts_reviewed.csv,SRC_NONVASC_PLANTS,NA,Bryum argenteum,silvery bryum moss,S4S5,Apr 2024,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Bryum argenteum var. argenteum,Bryum argenteum var. argenteum,NON-VASCULAR PLANTS,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA
Buxbaumia aphylla,Hedw.,Bug-on-a-stick,Plantae,Bryophyta,NA,NA,Bryopsida,NA,NA,Buxbaumiales,NA,NA,NA,Buxbaumiaceae,NA,NA,Buxbaumia,aphylla,NA,NA,NA,accepted,159610,Buxbaumia aphylla,Buxbaumia aphylla,NA,NA,Howe_Sound_mosses_liverworts_and_hornworts_reviewed.csv,SRC_NONVASC_PLANTS,NA,Buxbaumia aphylla,NA,S4S5,Apr 2024,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Buxbaumia aphylla,Buxbaumia aphylla,NON-VASCULAR PLANTS,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA
Dicranum montanum,Hedw.,Montane Dicranum Moss,Plantae,Bryophyta,NA,NA,Bryopsida,NA,NA,Dicranales,NA,NA,NA,Dicranaceae,NA,NA,Dicranum,montanum,NA,NA,NA,accepted,161864,Dicranum montanum,Dicranum montanum,NA,NA,Howe_Sound_mosses_liverworts_and_hornworts_reviewed.csv,SRC_NONVASC_PLANTS,NA,Dicranum montanum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NON-VASCULAR PLANTS,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA
Dicranum scoparium,Hedw.,Broom Forkmoss,Plantae,Bryophyta,NA,NA,Bryopsida,NA,NA,Dicranales,NA,NA,NA,Dicranaceae,NA,NA,Dicranum,scoparium,NA,NA,NA,accepted,123134,Dicranum scoparium,Dicranum scoparium,NA,NA,Howe_Sound_mosses_liverworts_and_hornworts_reviewed.csv,SRC_NONVASC_PLANTS,NA,Dicranum scoparium,NA,S5,Apr 2024,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Dicranum scoparium,Dicranum scoparium,NON-VASCULAR PLANTS,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA
Encalypta ciliata,Hedw.,Fringed Extinguisher Moss,Plantae,Bryophyta,NA,NA,Bryopsida,NA,NA,Encalyptales,NA,NA,NA,Encalyptaceae,NA,NA,Encalypta,ciliata,NA,NA,NA,accepted,162304,Encalypta ciliata,Encalypta ciliata,NA,NA,Howe_Sound_mosses_liverworts_and_hornworts_reviewed.csv,SRC_NONVASC_PLANTS,NA,Encalypta ciliata,NA,S4S5,Apr 2024,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Encalypta ciliata,Encalypta ciliata,NON-VASCULAR PLANTS,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA
Fissidens adianthoides,Hedw.,Maidenhair Pocket Moss,Plantae,Bryophyta,NA,NA,Bryopsida,NA,NA,Dicranales,NA,NA,NA,Fissidentaceae,NA,NA,Fissidens,adianthoides,NA,NA,NA,accepted,162992,Fissidens adianthoides,Fissidens adianthoides,NA,NA,Howe_Sound_mosses_liverworts_and_hornworts_reviewed.csv,SRC_NONVASC_PLANTS,NA,Fissidens adianthoides,NA,S4S5,Apr 2024,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Fissidens adianthoides,Fissidens adianthoides,NON-VASCULAR PLANTS,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA
Fissidens bryoides,Hedw.,Lesser Pocket-moss,Plantae,Bryophyta,NA,NA,Bryopsida,NA,NA,Dicranales,NA,NA,NA,Fissidentaceae,NA,NA,Fissidens,bryoides,NA,NA,NA,accepted,124421,Fissidens bryoides,Fissidens bryoides,NA,NA,Howe_Sound_mosses_liverworts_and_hornworts_reviewed.csv,SRC_NONVASC_PLANTS,NA,Fissidens bryoides,NA,S4S5,Apr 2024,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Fissidens bryoides,Fissidens bryoides,NON-VASCULAR PLANTS,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA
Fontinalis antipyretica,Hedw.,Willow Moss,Plantae,Bryophyta,NA,NA,Bryopsida,NA,NA,Hypnales,NA,NA,NA,Fontinalaceae,NA,NA,Fontinalis,antipyretica,NA,NA,NA,accepted,123790,Fontinalis antipyretica,Fontinalis antipyretica,NA,NA,Howe_Sound_mosses_liverworts_and_hornworts_reviewed.csv,SRC_NONVASC_PLANTS,NA,Fontinalis antipyretica,NA,S4S5,Apr 2024,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Fontinalis antipyretica,Fontinalis antipyretica,NON-VASCULAR PLANTS,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA
Funaria hygrometrica,Hedw.,Bonfire moss,Plantae,Bryophyta,NA,NA,Bryopsida,NA,NA,Funariales,NA,NA,NA,Funariaceae,NA,NA,Funaria,hygrometrica,NA,NA,NA,accepted,120000,Funaria hygrometrica,Funaria hygrometrica,NA,NA,Howe_Sound_mosses_liverworts_and_hornworts_reviewed.csv,SRC_NONVASC_PLANTS,NA,Funaria hygrometrica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NON-VASCULAR PLANTS,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA
Hypnum cupressiforme var. cupressiforme,Hedw.,Cypress-leaved Plait-moss,Plantae,Bryophyta,NA,NA,Bryopsida,NA,NA,Hypnales,NA,NA,NA,Hypnaceae,NA,NA,Hypnum,cupressiforme,cupressiforme,NA,NA,accepted,241115,Hypnum cupressiforme cupressiforme,Hypnum cupressiforme cupressiforme,NA,NA,Howe_Sound_mosses_liverworts_and_hornworts_reviewed.csv,SRC_NONVASC_PLANTS,NA,Hypnum cupressiforme,NA,S4S5,Apr 2024,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Hypnum cupressiforme var. cupressiforme,Hypnum cupressiforme var. cupressiforme,NON-VASCULAR PLANTS,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA
Meesia uliginosa,Hedw.,Broadnerved humpmoss,Plantae,Bryophyta,NA,NA,Bryopsida,NA,NA,Splachnales,NA,NA,NA,Meesiaceae,NA,NA,Meesia,uliginosa,NA,NA,NA,accepted,148219,Meesia uliginosa,Meesia uliginosa,NA,NA,Howe_Sound_mosses_liverworts_and_hornworts_reviewed.csv,SRC_NONVASC_PLANTS,NA,Meesia uliginosa,NA,S4S5,Apr 2024,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Meesia uliginosa,Meesia uliginosa,NON-VASCULAR PLANTS,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA
Mnium hornum,Hedw.,Horn Calcareous Moss,Plantae,Bryophyta,NA,NA,Bryopsida,NA,NA,Bryales,NA,NA,NA,Mniaceae,NA,NA,Mnium,hornum,NA,NA,NA,accepted,165489,Mnium hornum,Mnium hornum,NA,NA,Howe_Sound_mosses_liverworts_and_hornworts_reviewed.csv,SRC_NONVASC_PLANTS,NA,Mnium hornum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NON-VASCULAR PLANTS,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA
Neckera pennata,Hedw.,shingle moss,Plantae,Bryophyta,NA,NA,Bryopsida,NA,NA,Hypnales,NA,NA,NA,Neckeraceae,NA,NA,Neckera,pennata,NA,NA,NA,accepted,132674,Neckera pennata,Neckera pennata,NA,NA,Howe_Sound_mosses_liverworts_and_hornworts_reviewed.csv,SRC_NONVASC_PLANTS,NA,Neckera pennata,NA,S4,Apr 2024,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Neckera pennata,Neckera pennata,NON-VASCULAR PLANTS,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA
Polytrichum commune,Hedw.,Common Haircap Moss,Plantae,Bryophyta,NA,NA,Polytrichopsida,NA,NA,Polytrichales,NA,NA,NA,Polytrichaceae,NA,NA,Polytrichum,commune,NA,NA,NA,accepted,68293,Polytrichum commune,Polytrichum commune,NA,NA,Howe_Sound_mosses_liverworts_and_hornworts_reviewed.csv,SRC_NONVASC_PLANTS,NA,Polytrichum commune,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NON-VASCULAR PLANTS,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA
Polytrichum juniperinum,Hedw.,juniper haircap moss,Plantae,Bryophyta,NA,NA,Polytrichopsida,NA,NA,Polytrichales,NA,NA,NA,Polytrichaceae,NA,NA,Polytrichum,juniperinum,NA,NA,NA,accepted,68286,Polytrichum juniperinum,Polytrichum juniperinum,NA,NA,Howe_Sound_mosses_liverworts_and_hornworts_reviewed.csv,SRC_NONVASC_PLANTS,NA,Polytrichum juniperinum,NA,S5,Apr 2024,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Polytrichum juniperinum,Polytrichum juniperinum,NON-VASCULAR PLANTS,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA
Polytrichum piliferum,Hedw.,bristly haircap moss,Plantae,Bryophyta,NA,NA,Polytrichopsida,NA,NA,Polytrichales,NA,NA,NA,Polytrichaceae,NA,NA,Polytrichum,piliferum,NA,NA,NA,accepted,67905,Polytrichum piliferum,Polytrichum piliferum,NA,NA,Howe_Sound_mosses_liverworts_and_hornworts_reviewed.csv,SRC_NONVASC_PLANTS,NA,Polytrichum piliferum,NA,S5,Apr 2024,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Polytrichum piliferum,Polytrichum piliferum,NON-VASCULAR PLANTS,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA
Pterigynandrum filiforme,Hedw.,Capillary Wing-moss,Plantae,Bryophyta,NA,NA,Bryopsida,NA,NA,Hypnales,NA,NA,NA,Pterigynandraceae,NA,NA,Pterigynandrum,filiforme,NA,NA,NA,accepted,167538,Pterigynandrum filiforme,Pterigynandrum filiforme,NA,NA,Howe_Sound_mosses_liverworts_and_hornworts_reviewed.csv,SRC_NONVASC_PLANTS,NA,Pterigynandrum filiforme,NA,S4S5,Apr 2024,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Pterigynandrum filiforme,Pterigynandrum filiforme,NON-VASCULAR PLANTS,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA
Tetraphis pellucida,Hedw.,Tetraphis Moss,Plantae,Bryophyta,NA,NA,Tetraphidopsida,NA,NA,Tetraphidales,NA,NA,NA,Tetraphidaceae,NA,NA,Tetraphis,pellucida,NA,NA,NA,accepted,124385,Tetraphis pellucida,Tetraphis pellucida,NA,NA,Howe_Sound_mosses_liverworts_and_hornworts_reviewed.csv,SRC_NONVASC_PLANTS,NA,Tetraphis pellucida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NON-VASCULAR PLANTS,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA
Timmia austriaca,Hedw.,Austria Timmia Moss,Plantae,Bryophyta,NA,NA,Bryopsida,NA,NA,Timmiales,NA,NA,NA,Timmiaceae,NA,NA,Timmia,austriaca,NA,NA,NA,accepted,123702,Timmia austriaca,Timmia austriaca,NA,NA,Howe_Sound_mosses_liverworts_and_hornworts_reviewed.csv,SRC_NONVASC_PLANTS,NA,Timmia austriaca,NA,S5,Apr 2024,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Timmia austriaca,Timmia austriaca,NON-VASCULAR PLANTS,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA,NON-VASCULAR PLANTS,NA
