scientificName,scientificNameAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,variety,subspecies,hybrid,nameStatus,iNaturalistTaxonId,iNaturalistTaxonName,linkName,residencyStatus,FLAG,source_file,source_code,linkTaxonID,genus_species,commonName_rankings,provincial_status,Prov Status Review Date,bc_list,national_status,COSEWIC Date,SARA Schedule,SARA_status,SARA Date,match_pass,matched_on_source_field,matched_on_ranking_field,matched_value_source,matched_value_ranking,report_group,report_supergroup,report_detail
Hypomyces aurantius,(Pers.) Tul. & C. Tul.,orange polypore mould,Fungi,Ascomycota,Pezizomycotina,NA,Sordariomycetes,Hypocreomycetidae,NA,Hypocreales,NA,NA,NA,Hypocreaceae,NA,NA,Hypomyces,aurantius,NA,NA,NA,accepted,382735,Hypomyces aurantius,Hypomyces aurantius,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Hypomyces aurantius,NA,S4S5,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Hypomyces aurantius,Hypomyces aurantius,MACROFUNGI,MACROFUNGI,NA
Hypomyces cervinigenus,Rogerson & Simms,NA,Fungi,Ascomycota,Pezizomycotina,NA,Sordariomycetes,Hypocreomycetidae,NA,Hypocreales,NA,NA,NA,Hypocreaceae,NA,NA,Hypomyces,cervinigenus,NA,NA,NA,accepted,118004,Hypomyces cervinigenus,Hypomyces cervinigenus,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Hypomyces cervinigenus,NA,S4,2021,NA,NA,NA,NA,NA,NA,MANUAL,NA,NA,NA,NA,MACROFUNGI,MACROFUNGI,NA
Hypomyces cervinus,Rogerson & Samuels,saddle's child,Fungi,Ascomycota,Pezizomycotina,NA,Sordariomycetes,Hypocreomycetidae,NA,Hypocreales,NA,NA,NA,Hypocreaceae,NA,NA,Hypomyces,cervinus,NA,NA,NA,accepted,872335,Hypomyces cervinus,Hypomyces cervinus,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Hypomyces cervinus,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Hypomyces cervinus,Hypomyces cervinus,MACROFUNGI,MACROFUNGI,NA
Hypomyces lactifluorum,(Schwein.) Tul. & C. Tul,lobster mushroom,Fungi,Ascomycota,Pezizomycotina,NA,Sordariomycetes,Hypocreomycetidae,NA,Hypocreales,NA,NA,NA,Hypocreaceae,NA,NA,Hypomyces,lactifluorum,NA,NA,NA,accepted,48215,Hypomyces lactifluorum,Hypomyces lactifluorum,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Hypomyces lactifluorum,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Hypomyces lactifluorum,Hypomyces lactifluorum,MACROFUNGI,MACROFUNGI,NA
Hypsizygus tessulatus,(Bull.) Singer,Beech Mushroom,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Tricholomatineae,NA,NA,Lyophyllaceae,NA,NA,Hypsizygus,tessulatus,NA,NA,NA,accepted,499736,Hypsizygus tessulatus,Hypsizygus tessulatus,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Hypsizygus tessulatus,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Hypsizygus tessulatus,Hypsizygus tessulatus,MACROFUNGI,MACROFUNGI,NA
Infundibulicybe gibba,(Pers.) Harmaja,Common Funnel,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Omphalinineae,NA,NA,Omphalinaceae,NA,NA,Infundibulicybe,gibba,NA,NA,NA,accepted,921916,Infundibulicybe gibba,Infundibulicybe gibba,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Infundibulicybe gibba,NA,S2S4,Mar 2021,Blue,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Infundibulicybe gibba,Infundibulicybe gibba,MACROFUNGI,MACROFUNGI,NA
Inocybe lacera,(Fr.) P. Kumm.,torn fibrecap,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Inocybaceae,NA,NA,Inocybe,lacera,NA,NA,NA,accepted,179766,Inocybe lacera,Inocybe lacera,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Inocybe lacera,NA,S5,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Inocybe lacera,Inocybe lacera,MACROFUNGI,MACROFUNGI,NA
Inosperma calamistratum,(Fr.) Matheny & Esteve-Rav.,greenfoot fibrecap,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Inocybaceae,NA,NA,Inosperma,calamistratum,NA,NA,NA,accepted,1112482,Inosperma calamistratum,Inosperma calamistratum,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Inosperma calamistratum,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Inosperma calamistratum,Inosperma calamistratum,MACROFUNGI,MACROFUNGI,NA
Inosperma maximum,(Kühner) Matheny & Esteve-Rav.,Blueing Fishy Fiberhead,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Inocybaceae,NA,NA,Inosperma,maximum,NA,NA,NA,accepted,1112501,Inosperma maximum,Inosperma maximum,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Inosperma maximum,NA,SU,Apr 2025,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Inosperma maximum,Inosperma maximum,MACROFUNGI,MACROFUNGI,NA
Irpex lacteus,(Fr.) Fr.,Milk-white Toothed Polypore,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,NA,NA,Polyporales,NA,NA,NA,Irpicaceae,NA,NA,Irpex,lacteus,NA,NA,NA,accepted,130910,Irpex lacteus,Irpex lacteus,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Irpex lacteus,NA,SU,Mar 2021,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Irpex lacteus,Irpex lacteus,MACROFUNGI,MACROFUNGI,NA
Jackrogersella multiformis,"(Fr.) L. Wendt, Kuhnert & M. Stadler ",Birch Woodwart,Fungi,Ascomycota,Pezizomycotina,NA,Sordariomycetes,Xylariomycetidae,NA,Xylariales,NA,NA,NA,Hypoxylaceae,NA,NA,Jackrogersella,multiformis,NA,NA,NA,accepted,895016,Jackrogersella multiformis,Jackrogersella multiformis,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Jackrogersella multiformis,NA,SU,Mar 2021,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Jackrogersella multiformis,Jackrogersella multiformis,MACROFUNGI,MACROFUNGI,NA
Jahnoporus hirtus,(W.A. Murrill) Ryvarden,Bitter Iodine Polypore,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,NA,NA,Polyporales,NA,NA,NA,Postiaceae,NA,NA,Jahnoporus,hirtus,NA,NA,NA,accepted,118058,Jahnoporus hirtus,Jahnoporus hirtus,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Jahnoporus hirtus,NA,S3S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Jahnoporus hirtus,Jahnoporus hirtus,MACROFUNGI,MACROFUNGI,NA
Kretzschmaria deusta,(Hoffm.) P.M.D. Martin,Brittle Cinder,Fungi,Ascomycota,Pezizomycotina,NA,Sordariomycetes,Xylariomycetidae,NA,Xylariales,NA,NA,NA,Xylariaceae,NA,NA,Kretzschmaria,deusta,NA,NA,NA,accepted,128051,Kretzschmaria deusta,Kretzschmaria deusta,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Kretzschmaria deusta,NA,S4S5,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_4_GENUS_SPECIES_STRING,genus_species,genus_species,Kretzschmaria deusta,Kretzschmaria deusta,MACROFUNGI,MACROFUNGI,NA
Kuehneromyces lignicola,(Peck) Redhead,False Funeral Bell,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Hymenogastraceae,NA,NA,Kuehneromyces,lignicola,NA,NA,NA,accepted,495391,Kuehneromyces lignicola,Kuehneromyces lignicola,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Kuehneromyces lignicola,NA,S4,2021,NA,NA,NA,NA,NA,NA,MANUAL,NA,NA,NA,NA,MACROFUNGI,MACROFUNGI,NA
Kuehneromyces mutabilis,(Schaeff.) Singer & A.H. Sm.,Sheathed Woodtuft,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Hymenogastraceae,NA,NA,Kuehneromyces,mutabilis,NA,NA,NA,accepted,153033,Kuehneromyces mutabilis,Kuehneromyces mutabilis,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Kuehneromyces mutabilis,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_4_GENUS_SPECIES_STRING,genus_species,genus_species,Kuehneromyces mutabilis,Kuehneromyces mutabilis,MACROFUNGI,MACROFUNGI,NA
Laccaria amethysteo-occidentalis,G.M. Muell.,Western Amethyst Laccaria,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Hydnangiaceae,NA,NA,Laccaria,amethysteo-occidentalis,NA,NA,NA,accepted,54893,Laccaria amethysteo-occidentalis,Laccaria amethysteo-occidentalis,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Laccaria amethysteo-occidentalis,NA,S4S5,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Laccaria amethysteo-occidentalis,Laccaria amethysteo-occidentalis,MACROFUNGI,MACROFUNGI,NA
Laccaria bicolor,(Maire) P.D. Orton,Bicoloured Deceiver,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Hydnangiaceae,NA,NA,Laccaria,bicolor,NA,NA,NA,accepted,63238,Laccaria bicolor,Laccaria bicolor,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Laccaria bicolor,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Laccaria bicolor,Laccaria bicolor,MACROFUNGI,MACROFUNGI,NA
Laccaria laccata,(Scop.) Cooke,deceiver,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Hydnangiaceae,NA,NA,Laccaria,laccata,NA,NA,NA,accepted,63236,Laccaria laccata,Laccaria laccata,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Laccaria laccata,NA,S4S5,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Laccaria laccata,Laccaria laccata,MACROFUNGI,MACROFUNGI,NA
Laccaria montana,Singer,mountain deceiver,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Hydnangiaceae,NA,NA,Laccaria,montana,NA,NA,NA,accepted,910824,Laccaria montana,Laccaria montana,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Laccaria montana,NA,SU,Mar 2021,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Laccaria montana,Laccaria montana,MACROFUNGI,MACROFUNGI,NA
Laccaria proxima,(Boud.) Pat.,Scurfy Deceiver,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Hydnangiaceae,NA,NA,Laccaria,proxima,NA,NA,NA,accepted,118348,Laccaria proxima,Laccaria proxima,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Laccaria proxima,NA,S3S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Laccaria proxima,Laccaria proxima,MACROFUNGI,MACROFUNGI,NA
Lachnellula calyciformis,(Batsch) Dharne,NA,Fungi,Ascomycota,Pezizomycotina,NA,Leotiomycetes,NA,NA,Helotiales,NA,NA,NA,Lachnaceae,NA,NA,Lachnellula,calyciformis,NA,NA,NA,accepted,382853,Lachnellula calyciformis,Lachnellula calyciformis,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Lachnellula calyciformis,NA,SU,Mar 2021,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Lachnellula calyciformis,Lachnellula calyciformis,MACROFUNGI,MACROFUNGI,NA
Lachnum virgineum,(Batsch) P. Karst.,stalked hairy fairy cup,Fungi,Ascomycota,Pezizomycotina,NA,Leotiomycetes,NA,NA,Helotiales,NA,NA,NA,Lachnaceae,NA,NA,Lachnum,virgineum,NA,NA,NA,accepted,203703,Lachnum virgineum,Lachnum virgineum,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Lachnum virgineum,NA,SU,Mar 2021,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Lachnum virgineum,Lachnum virgineum,MACROFUNGI,MACROFUNGI,NA
Lacrymaria lacrymabunda,(Bull.: Fr.) Pat.,weeping widow,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Psathyrellaceae,NA,NA,Lacrymaria,lacrymabunda,NA,NA,NA,accepted,130934,Lacrymaria lacrymabunda,Lacrymaria lacrymabunda,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Lacrymaria lacrymabunda,NA,SU,Mar 2021,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Lacrymaria lacrymabunda,Lacrymaria lacrymabunda,MACROFUNGI,MACROFUNGI,NA
Lactarius controversus,(Pers.) Pers.,Blushing Milkcap,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,NA,NA,Russulales,NA,NA,NA,Russulaceae,NA,NA,Lactarius,controversus,NA,NA,NA,accepted,479681,Lactarius controversus,Lactarius controversus,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Lactarius controversus,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Lactarius controversus,Lactarius controversus,MACROFUNGI,MACROFUNGI,NA
Lactarius deliciosus,(L.) Gray,saffron milkcap,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,NA,NA,Russulales,NA,NA,NA,Russulaceae,NA,NA,Lactarius,deliciosus,NA,NA,NA,accepted,155197,Lactarius deliciosus,Lactarius deliciosus,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Lactarius deliciosus,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Lactarius deliciosus,Lactarius deliciosus,MACROFUNGI,MACROFUNGI,NA
Lactarius fallax,A.H. Sm. & Hesler,Velvety Milk Cap,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,NA,NA,Russulales,NA,NA,NA,Russulaceae,NA,NA,Lactarius,fallax,NA,NA,NA,accepted,475960,Lactarius fallax,Lactarius fallax,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Lactarius fallax,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Lactarius fallax,Lactarius fallax,MACROFUNGI,MACROFUNGI,NA
Lactarius kauffmanii,Hesler & A.H. Sm.,Kauffman's Milk Cap,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,NA,NA,Russulales,NA,NA,NA,Russulaceae,NA,NA,Lactarius,kauffmanii,NA,NA,NA,accepted,335923,Lactarius kauffmanii,Lactarius kauffmanii,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Lactarius kauffmanii,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Lactarius kauffmanii,Lactarius kauffmanii,MACROFUNGI,MACROFUNGI,NA
Lactarius luculentus,Burl.,NA,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,NA,NA,Russulales,NA,NA,NA,Russulaceae,NA,NA,Lactarius,luculentus,NA,NA,NA,accepted,118228,Lactarius luculentus,Lactarius luculentus,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Lactarius luculentus,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Lactarius luculentus,Lactarius luculentus,MACROFUNGI,MACROFUNGI,NA
Lactarius montanus,Peck,NA,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,NA,NA,Russulales,NA,NA,NA,Russulaceae,NA,NA,Lactarius,montanus,NA,NA,NA,accepted,500102,Lactarius montanus,Lactarius montanus,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Lactarius montanus,NA,SU,Mar 2021,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Lactarius montanus,Lactarius montanus,MACROFUNGI,MACROFUNGI,NA
Lactarius pseudomucidus,A.H. Sm. & Hesler,Gray-stemmed Milk Cap,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,NA,NA,Russulales,NA,NA,NA,Russulaceae,NA,NA,Lactarius,pseudomucidus,NA,NA,NA,accepted,351303,Lactarius pseudomucidus,Lactarius pseudomucidus,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Lactarius pseudomucidus,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Lactarius pseudomucidus,Lactarius pseudomucidus,MACROFUNGI,MACROFUNGI,NA
Lactarius rubrilacteus,Hesler & A.H. Sm.,Red-bleeding Milk Cap,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,NA,NA,Russulales,NA,NA,NA,Russulaceae,NA,NA,Lactarius,rubrilacteus,NA,NA,NA,accepted,118226,Lactarius rubrilacteus,Lactarius rubrilacteus,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Lactarius rubrilacteus,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Lactarius rubrilacteus,Lactarius rubrilacteus,MACROFUNGI,MACROFUNGI,NA
Lactarius rufus,(Fr.) Fr.,Rufous Milkcap,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,NA,NA,Russulales,NA,NA,NA,Russulaceae,NA,NA,Lactarius,rufus,NA,NA,NA,accepted,118223,Lactarius rufus,Lactarius rufus,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Lactarius rufus,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Lactarius rufus,Lactarius rufus,MACROFUNGI,MACROFUNGI,NA
Lactarius scrobiculatus,(Scop.) Fr.,spotted milkcap,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,NA,NA,Russulales,NA,NA,NA,Russulaceae,NA,NA,Lactarius,scrobiculatus,NA,NA,NA,accepted,351305,Lactarius scrobiculatus,Lactarius scrobiculatus,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Lactarius scrobiculatus,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Lactarius scrobiculatus,Lactarius scrobiculatus,MACROFUNGI,MACROFUNGI,NA
Lactarius trivialis,(Fr.) Fr.,tacked milkcap,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,NA,NA,Russulales,NA,NA,NA,Russulaceae,NA,NA,Lactarius,trivialis,NA,NA,NA,accepted,120871,Lactarius trivialis,Lactarius trivialis,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Lactarius trivialis,NA,SU,Mar 2021,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Lactarius trivialis,Lactarius trivialis,MACROFUNGI,MACROFUNGI,NA
Lactarius turpis,(Weinm.) Fr.,Ugly Milkcap,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,NA,NA,Russulales,NA,NA,NA,Russulaceae,NA,NA,Lactarius,turpis,NA,NA,NA,accepted,382886,Lactarius turpis,Lactarius turpis,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Lactarius turpis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MACROFUNGI,MACROFUNGI,NA
Laetiporus conifericola,Burds. & Banik,Conifer Chicken of the Woods,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,NA,NA,Polyporales,NA,NA,NA,Laetiporaceae,NA,NA,Laetiporus,conifericola,NA,NA,NA,accepted,118057,Laetiporus conifericola,Laetiporus conifericola,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Laetiporus conifericola,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Laetiporus conifericola,Laetiporus conifericola,MACROFUNGI,MACROFUNGI,NA
Laricifomes officinalis,(Batsch) Kotl. & Pouzar,Quinine Conk,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,NA,NA,Polyporales,NA,NA,NA,Laricifomitaceae,NA,NA,Laricifomes,officinalis,NA,NA,NA,accepted,135216,Laricifomes officinalis,Laricifomes officinalis,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Laricifomes officinalis,NA,S2S4,Mar 2021,Blue,NA,NA,NA,NA,NA,PASS_4_GENUS_SPECIES_STRING,genus_species,genus_species,Laricifomes officinalis,Laricifomes officinalis,MACROFUNGI,MACROFUNGI,NA
Lasiobolus ciliatus,(Schmidt) Sacc.,NA,Fungi,Ascomycota,Pezizomycotina,NA,Pezizomycetes,NA,NA,Pezizales,NA,NA,NA,Ascodesmidaceae,NA,NA,Lasiobolus,ciliatus,NA,NA,NA,accepted,1647191,Lasiobolus ciliatus,Lasiobolus ciliatus,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Lasiobolus ciliatus,NA,SU,Apr 2025,Unknown,NA,NA,NA,NA,NA,PASS_4_GENUS_SPECIES_STRING,genus_species,genus_species,Lasiobolus ciliatus,Lasiobolus ciliatus,MACROFUNGI,MACROFUNGI,NA
Leccinum manzanitae,Thiers,Manzanita bolete,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Boletales,NA,NA,NA,Boletaceae,Leccinoideae,NA,Leccinum,manzanitae,NA,NA,NA,accepted,54204,Leccinum manzanitae,Leccinum manzanitae,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Leccinum manzanitae,NA,S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Leccinum manzanitae,Leccinum manzanitae,MACROFUNGI,MACROFUNGI,NA
Lepiota atrodisca,Zeller,Dark Dapperling,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Agaricaceae,NA,Leucocoprineae,Leucocoprinus,atrodisca,NA,NA,NA,accepted,347740,Lepiota atrodisca,Lepiota atrodisca,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Leucocoprinus atrodisca,NA,S3S4,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Lepiota atrodisca,Lepiota atrodisca,MACROFUNGI,MACROFUNGI,NA
Lepiota clypeolaria,(Bull.) P. Kumm.,Shield Dapperling,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Verrucosporaceae,NA,NA,Lepiota,clypeolaria,NA,NA,NA,accepted,351371,Lepiota clypeolaria,Lepiota clypeolaria,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Lepiota clypeolaria,NA,S4S5,Mar 2021,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Lepiota clypeolaria,Lepiota clypeolaria,MACROFUNGI,MACROFUNGI,NA
Lepiota magnispora,Murrill,yellowfoot dapperling,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,Agaricomycetidae,NA,Agaricales,Agaricineae,NA,NA,Verrucosporaceae,NA,NA,Lepiota,magnispora,NA,NA,NA,accepted,194663,Lepiota magnispora,Lepiota magnispora,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Lepiota magnispora,NA,SU,Mar 2021,Unknown,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Lepiota magnispora,Lepiota magnispora,MACROFUNGI,MACROFUNGI,NA
Leptoporus mollis,(Pers.) Quél.,Pink Sherbet Polypore,Fungi,Basidiomycota,Agaricomycotina,NA,Agaricomycetes,NA,NA,Polyporales,NA,NA,NA,Irpicaceae,NA,NA,Leptoporus,mollis,NA,NA,NA,accepted,489494,Leptoporus mollis,Leptoporus mollis,NA,NA,Howe_Sound_fungi_reviewed.csv,SRC_MACROFUNGI,NA,Leptoporus mollis,NA,S4,2021,NA,NA,NA,NA,NA,NA,MANUAL,NA,NA,NA,NA,MACROFUNGI,MACROFUNGI,NA
