from,to,person_name,person_class,edge_class,weight,entry_year
Gord Hutchings,Rhionaeschna californica,Gord Hutchings,historical,confirmed,1,1996
Gord Hutchings,Rhionaeschna multicolor,Gord Hutchings,historical,confirmed,1,1996
Gord Hutchings,Sympetrum illotum,Gord Hutchings,historical,confirmed,1,1996
Gord Hutchings,Sympetrum pallipes,Gord Hutchings,historical,confirmed,1,1996
J. Scudder,Brachypalpus amithaon,J. Scudder,historical,confirmed,1,1986
J. Scudder,Dinomus pernitens,J. Scudder,historical,confirmed,1,1986
J. Scudder,Etorofus obliteratus,J. Scudder,historical,confirmed,1,1986
J. Scudder,Leptoglossus occidentalis,J. Scudder,historical,confirmed,1,1975
J. Scudder,Myrmeleon exitialis,J. Scudder,historical,confirmed,1,1983
J. Scudder,Peltis pippingskoeldi,J. Scudder,historical,confirmed,1,1979
Joel Gibson,Camponotus modoc,Joel Gibson,historical,confirmed,1,2017
Joel Gibson,Fucellia fucorum,Joel Gibson,historical,reported,1,2017
Joel Gibson,Plectrura spinicauda,Joel Gibson,historical,confirmed,1,2017
Jon Shepard,Acronicta insita,Jon Shepard,historical,confirmed,1,1995
Jon Shepard,Callophrys gryneus plicataria,Jon Shepard,historical,confirmed,1,1995
Jon Shepard,Erynnis propertius,Jon Shepard,historical,confirmed,1,1995
Jon Shepard,Eulithis xylina,Jon Shepard,historical,confirmed,1,1995
Jon Shepard,Hypena abalienalis,Jon Shepard,historical,reported,1,1995
Jon Shepard,Nomenia duodecemlineata,Jon Shepard,historical,confirmed,1,1995
Jon Shepard,Sabulodes venata,Jon Shepard,historical,confirmed,1,1995
Jon Shepard,Tetracis cervinaria,Jon Shepard,historical,confirmed,1,1995
Jon Shepard & Sigrid Shepard,Caripeta aequaliaria,Jon Shepard & Sigrid Shepard,historical,confirmed,1,1995
Jon Shepard & Sigrid Shepard,Caripeta divisata,Jon Shepard & Sigrid Shepard,historical,confirmed,1,1995
Jon Shepard & Sigrid Shepard,Clemensia umbrata,Jon Shepard & Sigrid Shepard,historical,confirmed,1,1998
Jon Shepard & Sigrid Shepard,Ecliptopera silaceata albolineata,Jon Shepard & Sigrid Shepard,historical,reported,1,1995
Jon Shepard & Sigrid Shepard,Gabriola dyari,Jon Shepard & Sigrid Shepard,historical,confirmed,1,1995
Jon Shepard & Sigrid Shepard,Herpetogramma thestealis,Jon Shepard & Sigrid Shepard,historical,reported,1,1995
Jon Shepard & Sigrid Shepard,Hydria undulata,Jon Shepard & Sigrid Shepard,historical,confirmed,1,1995
Jon Shepard & Sigrid Shepard,Hypena californica,Jon Shepard & Sigrid Shepard,historical,confirmed,1,1995
Jon Shepard & Sigrid Shepard,Idaea dimidiata,Jon Shepard & Sigrid Shepard,historical,confirmed,1,1995
Jon Shepard & Sigrid Shepard,Macaria signaria dispuncta,Jon Shepard & Sigrid Shepard,historical,confirmed,1,1995
Jon Shepard & Sigrid Shepard,Nemoria darwiniata,Jon Shepard & Sigrid Shepard,historical,confirmed,1,1955
Jon Shepard & Sigrid Shepard,Panthea virginarius,Jon Shepard & Sigrid Shepard,historical,confirmed,1,1995
Jon Shepard & Sigrid Shepard,Pyrausta perrubralis,Jon Shepard & Sigrid Shepard,historical,confirmed,1,1995
Jon Shepard & Sigrid Shepard,Rheumaptera meadii,Jon Shepard & Sigrid Shepard,historical,confirmed,1,1995
Jon Shepard & Sigrid Shepard,Stamnoctenis pearsalli,Jon Shepard & Sigrid Shepard,historical,confirmed,1,1995
Jon Shepard & Sigrid Shepard,Xanthorhoe defensaria,Jon Shepard & Sigrid Shepard,historical,confirmed,1,1995
N.C. Scudder,Agulla adnixa,N.C. Scudder,historical,reported,1,1975
N.C. Scudder,Baccha elongata,N.C. Scudder,historical,reported,1,1987
N.C. Scudder,Chrysops furcatus,N.C. Scudder,historical,reported,1,1982
N.C. Scudder,Criorhina coquilletti,N.C. Scudder,historical,confirmed,1,1980
N.C. Scudder,Eumichthus oedipus,N.C. Scudder,historical,reported,1,1990
N.C. Scudder,Hadromyia grandis,N.C. Scudder,historical,reported,1,1983
N.C. Scudder,Hybomitra aasa,N.C. Scudder,historical,reported,1,1979
N.C. Scudder,Monochamus scutellatus,N.C. Scudder,historical,confirmed,1,1974
RA Cannings,Anisolabis maritima,RA Cannings,historical,confirmed,1,1981
RA Cannings,Forficula dentata,RA Cannings,historical,confirmed,1,1981
RBCM BC Spider Database,Cicurina tersa,RBCM BC Spider Database,historical,reported,1,2016
RBCM BC Spider Database,Cybaeota shastae,RBCM BC Spider Database,historical,reported,1,2016
RBCM BC Spider Database,Dysdera crocata,RBCM BC Spider Database,historical,confirmed,1,2016
RBCM BC Spider Database,Eris militaris,RBCM BC Spider Database,historical,confirmed,1,2016
RBCM BC Spider Database,Pholcus phalangioides,RBCM BC Spider Database,historical,confirmed,1,2016
Richard Cannings,Bibio xanthopus complex,Richard Cannings,historical,confirmed,1,1981
Rob Cannings,Bombylius major,Rob Cannings,historical,confirmed,1,1981
Rob Cannings,Calliphora latifrons,Rob Cannings,historical,reported,1,1981
Robb Bennett,Ceratinops inflatus,Robb Bennett,historical,reported,1,2012
Robb Bennett,Eratigena duellica,Robb Bennett,historical,confirmed,1,2002
Robb Bennett,Ethobuella tuonops,Robb Bennett,historical,reported,1,2012
Robb Bennett,Neriene digna,Robb Bennett,historical,confirmed,1,2007
Robb Bennett,Xysticus pretiosus,Robb Bennett,historical,confirmed,1,2012
Robert Cannings,Coccinella californica,Robert Cannings,historical,reported,1,1981
Syd G. Cannings,Ammophila azteca,Syd G. Cannings,historical,reported,1,1990
Syd G. Cannings,Ammophila strenua,Syd G. Cannings,historical,reported,1,1990
Syd G. Cannings,Andrena candida,Syd G. Cannings,historical,reported,1,1981
Syd G. Cannings,Astata nubecula,Syd G. Cannings,historical,reported,1,1990
Syd G. Cannings,Diodontus boharti,Syd G. Cannings,historical,reported,1,1990
Syd G. Cannings,Dryudella caerulea,Syd G. Cannings,historical,reported,1,1990
Syd G. Cannings,Eucalliphora latifrons,Syd G. Cannings,historical,reported,1,1990
Syd G. Cannings,Hedychridium dimidiatum,Syd G. Cannings,historical,reported,1,1990
Syd G. Cannings,Holopyga ventralis,Syd G. Cannings,historical,reported,1,1990
Syd G. Cannings,Megachile fidelis,Syd G. Cannings,historical,confirmed,1,1990
Syd G. Cannings,Meliscaeva cinctella,Syd G. Cannings,historical,confirmed,1,1981
Syd G. Cannings,Phormia regina,Syd G. Cannings,historical,confirmed,1,1990
Syd G. Cannings,Sphecodes sp.,Syd G. Cannings,historical,confirmed,1,1990
Syd G. Cannings,Synopeas anomaliventre,Syd G. Cannings,historical,reported,2,1981
Syd G. Cannings,Xyelecia nearctica,Syd G. Cannings,historical,reported,2,1981
Sydney G. Cannings,Coccinella novemnotata,Sydney G. Cannings,historical,confirmed,1,1981
Sydney G. Cannings,Cycloneda polita,Sydney G. Cannings,historical,confirmed,1,1990
Sydney G. Cannings,Cypha crotchii,Sydney G. Cannings,historical,reported,1,1981
Sydney G. Cannings,Dictyoptera simplicipes,Sydney G. Cannings,historical,confirmed,1,1981
Sydney G. Cannings,Stropenron columbiana,Sydney G. Cannings,historical,confirmed,1,1981
Sydney G. Cannings,Xestoleptura crassipes,Sydney G. Cannings,historical,confirmed,1,1990
unknown,Euchlaena johnsonaria,unknown,historical,reported,1,1930
Adam Huggins,Aeshna interrupta,Adam Huggins,contemporary,confirmed,1,2021
Adam Huggins,Alniphagus aspericollis,Adam Huggins,contemporary,new,1,2025
Adam Huggins,Bareogonalos canadensis,Adam Huggins,contemporary,confirmed,1,2016
Adam Huggins,Chrysops coloradensis,Adam Huggins,contemporary,new,1,2024
Adam Huggins,Eremocoris semicinctus,Adam Huggins,contemporary,confirmed,1,2018
Aislyn King,Phellopsis porcata,Aislyn King,contemporary,confirmed,1,2022
Alexander J. Wright,Tetracis cervinaria,Alexander J. Wright,contemporary,confirmed,1,2017
"Alison, Laura and Malcolm Colwell",Harpaphe haydeniana,"Alison, Laura and Malcolm Colwell",contemporary,confirmed,1,2016
"Alison, Laura, and Malcolm Colwell",Rhionaeschna californica,"Alison, Laura, and Malcolm Colwell",contemporary,confirmed,1,2012
Andrew Simon,Acleris nivisellana,Andrew Simon,contemporary,new,1,2021
Andrew Simon,Adela septentrionella,Andrew Simon,contemporary,new,1,2015
Andrew Simon,Agapostemon subtilior,Andrew Simon,contemporary,new,1,2018
Andrew Simon,Agelenopsis sp.,Andrew Simon,contemporary,new,1,2016
Andrew Simon,Agulla assimilis,Andrew Simon,contemporary,confirmed,1,2018
Andrew Simon,Allothrombium sp.,Andrew Simon,contemporary,new,1,2015
Andrew Simon,Alopecosa kochi,Andrew Simon,contemporary,new,1,2017
Andrew Simon,Alucita montana,Andrew Simon,contemporary,new,1,2017
Andrew Simon,Alydus calcaratus,Andrew Simon,contemporary,confirmed,1,2018
Andrew Simon,Amara sp.,Andrew Simon,contemporary,new,1,2015
Andrew Simon,Amoebaleria infuscata,Andrew Simon,contemporary,new,1,2017
Andrew Simon,Ancistrocerus albophaleratus,Andrew Simon,contemporary,new,1,2018
Andrew Simon,Andrena astragali,Andrew Simon,contemporary,new,1,2018
Andrew Simon,Andrena frigida,Andrew Simon,contemporary,confirmed,1,2017
Andrew Simon,Andrena perplexa,Andrew Simon,contemporary,new,1,2018
Andrew Simon,Andrena prunorum,Andrew Simon,contemporary,confirmed,1,2018
Andrew Simon,Andrena transnigra,Andrew Simon,contemporary,new,1,2017
Andrew Simon,Anthalia sp.,Andrew Simon,contemporary,new,1,2017
Andrew Simon,Anthaxia (Melanthaxia) sp.,Andrew Simon,contemporary,new,1,2021
Andrew Simon,Anthophora ursina,Andrew Simon,contemporary,new,1,2018
Andrew Simon,Anthrenus lepidus,Andrew Simon,contemporary,new,1,2024
Andrew Simon,Antrodiaetus pacificus,Andrew Simon,contemporary,new,1,2017
Andrew Simon,Anyphaena aperta,Andrew Simon,contemporary,confirmed,1,2017
Andrew Simon,Araniella displicata,Andrew Simon,contemporary,new,1,2018
Andrew Simon,Archiearis infans,Andrew Simon,contemporary,new,1,2022
Andrew Simon,Armadillidium vulgare,Andrew Simon,contemporary,new,1,2017
Andrew Simon,Auplopus sp.,Andrew Simon,contemporary,new,1,2018
Andrew Simon,Baccha cognata,Andrew Simon,contemporary,new,1,2017
Andrew Simon,Banasa sordida,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Bassaniana cf. utahensis,Andrew Simon,contemporary,new,1,2016
Andrew Simon,Bibio palliatus,Andrew Simon,contemporary,new,1,2021
Andrew Simon,Bibio xanthopus complex,Andrew Simon,contemporary,confirmed,1,2021
Andrew Simon,Bombus flavifrons,Andrew Simon,contemporary,confirmed,1,2018
Andrew Simon,Bombus vosnesenskii,Andrew Simon,contemporary,new,1,2017
Andrew Simon,Bruchidius villosus,Andrew Simon,contemporary,new,1,2016
Andrew Simon,Calathus fuscipes,Andrew Simon,contemporary,new,1,2018
Andrew Simon,Callilepis pluto,Andrew Simon,contemporary,new,1,2023
Andrew Simon,Calliphora vicina,Andrew Simon,contemporary,new,1,2024
Andrew Simon,Calliphora vomitoria,Andrew Simon,contemporary,confirmed,1,2019
Andrew Simon,Callobius pictus,Andrew Simon,contemporary,new,1,2016
Andrew Simon,Callobius severus,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Callophrys augustinus,Andrew Simon,contemporary,new,1,2018
Andrew Simon,Callophrys gryneus plicataria,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Camnula pellucida,Andrew Simon,contemporary,new,1,2016
Andrew Simon,Camponotus modoc,Andrew Simon,contemporary,confirmed,1,2017
Andrew Simon,Castianeira longipalpus,Andrew Simon,contemporary,new,1,2016
Andrew Simon,Cerastis enigmatica,Andrew Simon,contemporary,new,1,2021
Andrew Simon,Ceratina acantha,Andrew Simon,contemporary,new,1,2017
Andrew Simon,Ceratina nanula,Andrew Simon,contemporary,new,1,2018
Andrew Simon,Ceuthophilus agassizii,Andrew Simon,contemporary,new,1,2017
Andrew Simon,Chaoborus trivittatus,Andrew Simon,contemporary,new,1,2021
Andrew Simon,Chrysobothris femorata complex,Andrew Simon,contemporary,new,1,2023
Andrew Simon,Cladara limitaria,Andrew Simon,contemporary,new,1,2018
Andrew Simon,Coccinella septempunctata,Andrew Simon,contemporary,new,1,2018
Andrew Simon,Coelioxys rufitarsis,Andrew Simon,contemporary,new,1,2018
Andrew Simon,Conocephalus fasciatus,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Coriarachne brunneipes,Andrew Simon,contemporary,new,1,2017
Andrew Simon,Crambus bidens,Andrew Simon,contemporary,new,1,2019
Andrew Simon,Criorhina coquilletti,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Cryptorhynchus lapathi,Andrew Simon,contemporary,new,1,2017
Andrew Simon,Cybaeus signifer,Andrew Simon,contemporary,new,1,2016
Andrew Simon,Cyclophora cf. dataria,Andrew Simon,contemporary,new,1,2018
Andrew Simon,Cyclosa conica,Andrew Simon,contemporary,new,1,2018
Andrew Simon,Dasychira grisefacta,Andrew Simon,contemporary,new,1,2018
Andrew Simon,Dasysyrphus intrudens complex,Andrew Simon,contemporary,new,1,2018
Andrew Simon,Dialictus sp.,Andrew Simon,contemporary,new,1,2017
Andrew Simon,Dianthidium pudicum,Andrew Simon,contemporary,new,1,2018
Andrew Simon,Dicheirus piceus,Andrew Simon,contemporary,new,1,2020
Andrew Simon,Diplolepis bicolor,Andrew Simon,contemporary,new,1,2018
Andrew Simon,Diplolepis polita,Andrew Simon,contemporary,new,1,2017
Andrew Simon,Diplolepis rosae,Andrew Simon,contemporary,new,1,2015
Andrew Simon,Diplotaxis brevicollis,Andrew Simon,contemporary,new,1,2018
Andrew Simon,Dissosteira carolina,Andrew Simon,contemporary,new,1,2018
Andrew Simon,Dolichovespula arenaria,Andrew Simon,contemporary,confirmed,1,2018
Andrew Simon,Dolichovespula maculata,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Dolichovespula norvegicoides,Andrew Simon,contemporary,confirmed,1,2018
Andrew Simon,Drapetisca alteranda,Andrew Simon,contemporary,new,1,2018
Andrew Simon,Egira rubrica,Andrew Simon,contemporary,new,1,2021
Andrew Simon,Eleodes constricta,Andrew Simon,contemporary,new,1,2016
Andrew Simon,Elophila icciusalis,Andrew Simon,contemporary,new,1,2018
Andrew Simon,Empis sp.,Andrew Simon,contemporary,new,1,2018
Andrew Simon,Entomobrya katzi,Andrew Simon,contemporary,new,1,2019
Andrew Simon,Epitheca spinigera,Andrew Simon,contemporary,new,1,2017
Andrew Simon,Epuraea aestiva,Andrew Simon,contemporary,new,1,2017
Andrew Simon,Eratigena agrestis,Andrew Simon,contemporary,new,1,2016
Andrew Simon,Eratigena duellica,Andrew Simon,contemporary,confirmed,1,2014
Andrew Simon,Eucera sp.,Andrew Simon,contemporary,new,1,2017
Andrew Simon,Eumenes consobrinus,Andrew Simon,contemporary,new,1,2019
Andrew Simon,Eumenes crucifera,Andrew Simon,contemporary,confirmed,1,2018
Andrew Simon,Eumenes verticalis,Andrew Simon,contemporary,new,1,2018
Andrew Simon,Euodynerus foraminatus complex,Andrew Simon,contemporary,new,1,2018
Andrew Simon,Euodynerus sp.,Andrew Simon,contemporary,new,1,2018
Andrew Simon,Euschistus conspersus,Andrew Simon,contemporary,confirmed,1,2018
Andrew Simon,Eusphalerum sp.,Andrew Simon,contemporary,new,1,2023
Andrew Simon,Euthyatira pudens,Andrew Simon,contemporary,new,1,2021
Andrew Simon,Eutomostethus ephippium,Andrew Simon,contemporary,new,1,2022
Andrew Simon,Euura sp.,Andrew Simon,contemporary,new,1,2021
Andrew Simon,Evarcha proszynskii,Andrew Simon,contemporary,new,1,2016
Andrew Simon,Evergestis funalis,Andrew Simon,contemporary,new,1,2018
Andrew Simon,Forficula dentata,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Formica aserva,Andrew Simon,contemporary,new,1,2022
Andrew Simon,Formica fusca complex,Andrew Simon,contemporary,new,1,2016
Andrew Simon,Gnaphosa sp.,Andrew Simon,contemporary,new,1,2018
Andrew Simon,Gryllus pennsylvanicus,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Gymnosoma sp.,Andrew Simon,contemporary,new,1,2018
Andrew Simon,Habronattus oregonensis,Andrew Simon,contemporary,new,1,2021
Andrew Simon,Habropoda cineraria,Andrew Simon,contemporary,new,1,2018
Andrew Simon,Habropoda miserabilis,Andrew Simon,contemporary,new,1,2018
Andrew Simon,Halictus confusus,Andrew Simon,contemporary,new,1,2017
Andrew Simon,Halictus tripartitus,Andrew Simon,contemporary,new,1,2017
Andrew Simon,Helcystogramma badia,Andrew Simon,contemporary,new,1,2018
Andrew Simon,Helophilus fasciatus,Andrew Simon,contemporary,new,1,2018
Andrew Simon,Hemipenthes morioides,Andrew Simon,contemporary,new,1,2023
Andrew Simon,Hemipenthes sinuosa,Andrew Simon,contemporary,confirmed,1,2018
Andrew Simon,Hippodamia washingtoni,Andrew Simon,contemporary,new,1,2022
Andrew Simon,Hofmannophila pseudospretella,Andrew Simon,contemporary,new,1,2016
Andrew Simon,Hypena californica,Andrew Simon,contemporary,confirmed,1,2017
Andrew Simon,Hyphantria cunea,Andrew Simon,contemporary,new,1,2016
Andrew Simon,Isomira comstocki,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Lasius pallitarsis,Andrew Simon,contemporary,confirmed,1,2018
Andrew Simon,Leptoglossus occidentalis,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Lopus decolor,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Megachile fidelis,Andrew Simon,contemporary,confirmed,1,2018
Andrew Simon,Melanoplus sanguinipes,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Melanostoma mellinum,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Monochamus scutellatus,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Myrmeleon exitialis,Andrew Simon,contemporary,confirmed,1,2018
Andrew Simon,Necrophilus hydrophiloides,Andrew Simon,contemporary,confirmed,1,2018
Andrew Simon,Neomochtherus willistoni,Andrew Simon,contemporary,confirmed,1,2020
Andrew Simon,Neriene digna,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Omus dejeanii,Andrew Simon,contemporary,confirmed,1,2015
Andrew Simon,Panthea virginarius,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Pholcus phalangioides,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Phormia regina,Andrew Simon,contemporary,confirmed,1,2018
Andrew Simon,Photinus hatchi,Andrew Simon,contemporary,confirmed,1,2017
Andrew Simon,Polistes aurifer,Andrew Simon,contemporary,confirmed,1,2017
Andrew Simon,Psyllobora vigintimaculata,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Rheumaptera meadii,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Sphecodes sp.,Andrew Simon,contemporary,confirmed,1,2017
Andrew Simon,Sympetrum pallipes,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Tetragnatha sp.,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Vespula alascensis,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Vespula consobrina,Andrew Simon,contemporary,confirmed,1,2018
Andrew Simon,Vespula pensylvanica,Andrew Simon,contemporary,confirmed,1,2017
Andrew Simon,Xanthorhoe defensaria,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon,Xestoleptura crassipes,Andrew Simon,contemporary,confirmed,1,2018
Andrew Simon,Xysticus pretiosus,Andrew Simon,contemporary,confirmed,1,2017
Andrew Simon,Zootermopsis angusticollis,Andrew Simon,contemporary,confirmed,1,2016
Andrew Simon & Kevin Toomer,Eristalis anthophorina,Andrew Simon & Kevin Toomer,contemporary,confirmed,1,2018
Andrew Simon & Kevin Toomer,Sericomyia chalcopyga,Andrew Simon & Kevin Toomer,contemporary,confirmed,1,2018
Andy Taggart Smith,Cisseps fulvicollis,Andy Taggart Smith,contemporary,new,1,2019
Austin Baines & Andrew Simon,Camponotus novaeboracensis,Austin Baines & Andrew Simon,contemporary,new,1,2022
"Austin Baines, Rhys Hutton, and Andrew Simon",Formica oreas,"Austin Baines, Rhys Hutton, and Andrew Simon",contemporary,new,1,2020
Ayla Malcolm,Agriotes lineatus,Ayla Malcolm,contemporary,new,1,2017
Ayla Malcolm,Eristalis obscura,Ayla Malcolm,contemporary,new,1,2017
Cameron Deckert,Ischnura cervula,Cameron Deckert,contemporary,confirmed,1,2010
Cameron Deckert,Ischnura perparva,Cameron Deckert,contemporary,confirmed,1,2010
Cameron Deckert,Pachydiplax longipennis,Cameron Deckert,contemporary,confirmed,1,2010
Carolyn Jungsuh Rhee,Furcula scolopendrina,Carolyn Jungsuh Rhee,contemporary,new,1,2025
Charlene Wood,Bembidion concretum,Charlene Wood,contemporary,new,1,2019
Charlene Wood,Bembidion incrematum,Charlene Wood,contemporary,new,1,2019
Charlene Wood,Cis ephippiatus,Charlene Wood,contemporary,new,1,2019
Charlene Wood,Cucujus puniceus,Charlene Wood,contemporary,new,1,2019
Charlene Wood,Dendroides ephemeroides,Charlene Wood,contemporary,new,1,2019
Charlene Wood,Myrmecophilus oregonensis,Charlene Wood,contemporary,confirmed,1,2019
Charlene Wood,Peltis pippingskoeldi,Charlene Wood,contemporary,confirmed,1,2019
Charlene Wood,Pterostichus herculaneus,Charlene Wood,contemporary,confirmed,1,2019
Charlene Wood,Trichiosoma triangulum,Charlene Wood,contemporary,confirmed,1,2019
Chaynna Jane Hoffman,Acronicta insita,Chaynna Jane Hoffman,contemporary,confirmed,1,2021
Chaynna Jane Hoffman,Dictyoptera simplicipes,Chaynna Jane Hoffman,contemporary,confirmed,1,2022
Chris Ratzlaff,Aglais milberti,Chris Ratzlaff,contemporary,new,1,2023
Chris Ratzlaff,Alloxysta victrix,Chris Ratzlaff,contemporary,new,1,2019
Chris Ratzlaff,Anaspis atrata,Chris Ratzlaff,contemporary,new,1,2023
Chris Ratzlaff,Anaspis duryi,Chris Ratzlaff,contemporary,new,1,2023
Chris Ratzlaff,Antepirrhoe sp.,Chris Ratzlaff,contemporary,new,1,2024
Chris Ratzlaff,Aporinellus completus,Chris Ratzlaff,contemporary,new,1,2019
Chris Ratzlaff,Aporus luxus,Chris Ratzlaff,contemporary,confirmed,1,2019
Chris Ratzlaff,Argyresthia calliphanes,Chris Ratzlaff,contemporary,new,1,2019
Chris Ratzlaff,Belyta sp.,Chris Ratzlaff,contemporary,new,1,2023
Chris Ratzlaff,Caenochrysis doriae,Chris Ratzlaff,contemporary,new,1,2024
Chris Ratzlaff,Callomyia venusta,Chris Ratzlaff,contemporary,new,1,2019
Chris Ratzlaff,Chelonus (Chelonus) sp.,Chris Ratzlaff,contemporary,new,1,2019
Chris Ratzlaff,Chrysis nitidula,Chris Ratzlaff,contemporary,confirmed,1,2019
Chris Ratzlaff,Chrysopilus sp.,Chris Ratzlaff,contemporary,new,1,2023
Chris Ratzlaff,Conomorium sp.,Chris Ratzlaff,contemporary,new,1,2023
Chris Ratzlaff,Crabro latipes,Chris Ratzlaff,contemporary,new,1,2023
Chris Ratzlaff,Crophius bohemani,Chris Ratzlaff,contemporary,new,1,2023
Chris Ratzlaff,Crossocerus elongatulus,Chris Ratzlaff,contemporary,new,1,2024
Chris Ratzlaff,Curculio uniformis,Chris Ratzlaff,contemporary,new,1,2023
Chris Ratzlaff,Dacne californica,Chris Ratzlaff,contemporary,new,1,2024
Chris Ratzlaff,Enochrus sp.,Chris Ratzlaff,contemporary,new,1,2024
Chris Ratzlaff,Errastunus sp.,Chris Ratzlaff,contemporary,new,1,2024
Chris Ratzlaff,Evagetes padrinus padrinus,Chris Ratzlaff,contemporary,new,1,2019
Chris Ratzlaff,Gorytes sp.,Chris Ratzlaff,contemporary,new,1,2023
Chris Ratzlaff,Harmostes reflexulus,Chris Ratzlaff,contemporary,new,1,2023
Chris Ratzlaff,Homorthodes hanhami,Chris Ratzlaff,contemporary,new,1,2024
Christian Adler,Araneus saevus,Christian Adler,contemporary,new,1,2018
Christian Adler,Buprestis aurulenta,Christian Adler,contemporary,new,1,2016
Christian Adler,Coeloides sp.,Christian Adler,contemporary,new,1,2019
Christian Adler,Dytiscus marginicollis,Christian Adler,contemporary,new,1,2020
Christian Adler,Opsimus quadrilineatus,Christian Adler,contemporary,confirmed,1,2021
Christian Adler,Urocerus californicus,Christian Adler,contemporary,confirmed,1,2019
Christopher Kingi,Toxomerus occidentalis,Christopher Kingi,contemporary,confirmed,1,2016
Cody Clayton,Apamea amputatrix,Cody Clayton,contemporary,new,1,2016
Cody Clayton,Chrysopa oculata,Cody Clayton,contemporary,confirmed,1,2016
Cody Clayton,Feralia deceptiva,Cody Clayton,contemporary,new,1,2016
Cody Clayton,Hyppa contrasta,Cody Clayton,contemporary,new,1,2016
Dave “Zeuss” Cochrane,Coquillettidia perturbans,Dave “Zeuss” Cochrane,contemporary,new,1,2019
Dave “Zeuss” Cochrane,Ctenolepisma sp.,Dave “Zeuss” Cochrane,contemporary,new,1,2019
Ed Andrusiak,Scytonotus sp.,Ed Andrusiak,contemporary,confirmed,1,2016
Elizabeth McClelland,Sceliphron caementarium,Elizabeth McClelland,contemporary,confirmed,1,2018
Emily Um,Buprestis lyrata,Emily Um,contemporary,new,1,2021
Felix Erhard,Rosalia funebris,Felix Erhard,contemporary,confirmed,1,2013
Fern,Dicyrtomina ornata,Fern,contemporary,new,1,2024
Frank Moyle,Enoclerus sphegeus,Frank Moyle,contemporary,new,1,2020
Gabe Schp,Eupeodes latifasciatus,Gabe Schp,contemporary,new,1,2022
Galiano observer,Dysdera crocata,Galiano observer,contemporary,confirmed,1,2016
Hannah Hickli,Eucalantica polita,Hannah Hickli,contemporary,new,1,2023
Ian Guthrie,Anax junius,Ian Guthrie,contemporary,confirmed,1,2008
Ian Guthrie,Bombus melanopygus,Ian Guthrie,contemporary,confirmed,1,2014
Ian Guthrie,Bombus mixtus,Ian Guthrie,contemporary,confirmed,1,2014
Ian Guthrie,Libellula forensis,Ian Guthrie,contemporary,confirmed,1,2008
Ian Guthrie,Plathemis lydia,Ian Guthrie,contemporary,confirmed,1,2014
Ian Guthrie,Toxomerus marginatus,Ian Guthrie,contemporary,confirmed,1,2014
Ian Toms,Amorbia cuneanum,Ian Toms,contemporary,new,1,2019
Jack Bindernagel,Habronattus hirsutus,Jack Bindernagel,contemporary,new,1,2019
Jackson W.F. Chu,Brachymyrmex depilis,Jackson W.F. Chu,contemporary,new,1,2023
Jackson W.F. Chu,Dicyphus discrepans,Jackson W.F. Chu,contemporary,confirmed,1,2023
Jesse McCleery,Dargida procinctus,Jesse McCleery,contemporary,new,1,2015
Jesse McCleery,Gazoryctra mathewi,Jesse McCleery,contemporary,new,1,2015
Joan Septembre,Aceria erinea,Joan Septembre,contemporary,new,1,2023
Joan Septembre,Coniontis ovalis,Joan Septembre,contemporary,new,1,2019
Karen Elisabeth Harris,Cuterebra approximata,Karen Elisabeth Harris,contemporary,new,1,2018
Karen Elisabeth Harris,Temnoscheila chlorodia,Karen Elisabeth Harris,contemporary,confirmed,1,2021
Kath Boake Wüthrich,Callibaetis ferrugineus hageni,Kath Boake Wüthrich,contemporary,new,1,2019
Kath Boake Wüthrich,Coelodasys unicornis,Kath Boake Wüthrich,contemporary,new,1,2018
Kath Boake Wüthrich,Neoneides muticus,Kath Boake Wüthrich,contemporary,confirmed,1,2020
Kath Quayle,Chaetodactylus sp.,Kath Quayle,contemporary,new,1,2023
Kath Quayle,Chrysis ignita complex,Kath Quayle,contemporary,new,1,2023
Kath Quayle,Eristalis flavipes,Kath Quayle,contemporary,new,1,2025
