name,node_class,taxon_status,taxon_year,color,size,label
Danosoma brevicorne,taxon,new,2018,#F1BD19,1,NA
Ditylus quadricollis,taxon,new,2016,#F9D921,1,NA
Hemithea aestivaria,taxon,new,2016,#F9D921,1,NA
Adela trigrapha,taxon,new,2017,#F5CB1D,1,NA
Agathidium maculosum,taxon,new,2017,#F5CB1D,1,NA
Agriotes sparsus,taxon,new,2017,#F5CB1D,1,NA
Agriotes thevenetii,taxon,new,2018,#F1BD19,1,NA
Ampedus atripennis,taxon,new,2018,#F1BD19,1,NA
Ampedus behrensi,taxon,new,2018,#F1BD19,1,NA
Ampedus rhodopus,taxon,new,2019,#EDB016,1,NA
Amphichroum maculatum,taxon,new,2017,#F5CB1D,1,NA
Anaspis rufa,taxon,new,2023,#DD7907,1,NA
Athous imitans,taxon,new,2017,#F5CB1D,1,NA
Balclutha sp.,taxon,new,2018,#F1BD19,1,NA
Batrisodes sp.,taxon,new,2019,#EDB016,1,NA
Bibio albipennis,taxon,new,2017,#F5CB1D,1,NA
Burnettweldia washingtonensis,taxon,new,2017,#F5CB1D,1,NA
Caloptilia sp.,taxon,new,2017,#F5CB1D,1,NA
Cameraria gaultheriella,taxon,new,2017,#F5CB1D,1,NA
Cardiophorus sp.,taxon,new,2017,#F5CB1D,1,NA
Celastrina echo,taxon,new,2017,#F5CB1D,1,NA
Cerobasis guestfalica,taxon,new,2019,#EDB016,1,NA
Chilocorus tricyclus,taxon,new,2019,#EDB016,1,NA
Cicindela oregona,taxon,new,2019,#EDB016,1,NA
Clypastraea sp.,taxon,new,2017,#F5CB1D,1,NA
Corymbitodes sp.,taxon,new,2019,#EDB016,1,NA
Ctenicera angularis,taxon,new,2019,#EDB016,1,NA
Curculio sp.,taxon,new,2017,#F5CB1D,1,NA
Cylindrocopturus furnissi,taxon,new,2017,#F5CB1D,1,NA
Cyrtomoptera divisa,taxon,new,2017,#F5CB1D,1,NA
Dalopius corvinus,taxon,new,2017,#F5CB1D,1,NA
Dalopius tristis,taxon,new,2017,#F5CB1D,1,NA
Deinopteroloma subcostatum,taxon,new,2018,#F1BD19,1,NA
Deraeocoris sp.,taxon,new,2017,#F5CB1D,1,NA
Dicerca crassicollis,taxon,new,2017,#F5CB1D,1,NA
Dichelotarsus sp.,taxon,new,2017,#F5CB1D,1,NA
Dolichopus plumipes,taxon,new,2023,#DD7907,1,NA
Dyslobus granicollis,taxon,new,2017,#F5CB1D,1,NA
Ectopsocus sp.,taxon,new,2017,#F5CB1D,1,NA
Elaphrus sp.,taxon,new,2019,#EDB016,1,NA
Eleodes pimelioides,taxon,new,2017,#F5CB1D,1,NA
Endrosis sarcitrella,taxon,new,2017,#F5CB1D,1,NA
Entomobrya clitellaria,taxon,new,2019,#EDB016,1,NA
Entomobrya triangularis,taxon,new,2018,#F1BD19,1,NA
Epirrhoe alternata,taxon,new,2017,#F5CB1D,1,NA
Galerucella nymphaeae,taxon,new,2019,#EDB016,1,NA
Graphopsocus cruciatus,taxon,new,2017,#F5CB1D,1,NA
Gyrinus bifarius,taxon,new,2017,#F5CB1D,1,NA
Hadromorphus sp.,taxon,new,2017,#F5CB1D,1,NA
Idolus columbiana,taxon,new,2017,#F5CB1D,1,NA
Iphthiminus sp.,taxon,new,2017,#F5CB1D,1,NA
Iratiquedius prostans,taxon,new,2019,#EDB016,1,NA
Copromyza sp.,taxon,new,2024,#D96B03,1,NA
Dicranomyia marmorata,taxon,new,2022,#E1870B,1,NA
Epistrophe sp.,taxon,new,2023,#DD7907,1,NA
Eristalis hirta,taxon,new,2024,#D96B03,1,NA
Diploschizia impigritella,taxon,new,2023,#DD7907,1,NA
Caliroa cerasi,taxon,new,2019,#EDB016,1,NA
Castianeira walsinghami,taxon,new,2018,#F1BD19,1,NA
Hesperotipula sp.,taxon,new,2016,#F9D921,1,NA
Chionodes mediofuscella,taxon,new,2023,#DD7907,1,NA
Apamea devastator,taxon,new,2023,#DD7907,1,NA
Aseptis binotata,taxon,new,2023,#DD7907,1,NA
