scientificName,scientificNameAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,variety,subspecies,hybrid,nameStatus,iNaturalistTaxonId,iNaturalistTaxonName,linkName,residencyStatus,FLAG
Barbilophozia barbata,(Schmid. ex Schreb.) Loeske,Bearded Pawwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Cephaloziineae,,,Anastrophyllaceae,,,Barbilophozia,barbata,,,,accepted,159158,Barbilophozia barbata,Barbilophozia barbata,NA,
Scapania umbrosa,(Schrad.) Dum.,Shady Earwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Cephaloziineae,,,Scapaniaceae,,,Scapania,umbrosa,,,,accepted,168531,Scapania umbrosa,Scapania umbrosa,NA,
Geocalyx graveolens,(Schrad.) Nees,Turps Pouchwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Jungermanniineae,,,Geocalycaceae,,,Geocalyx,graveolens,,,,accepted,163251,Geocalyx graveolens,Geocalyx graveolens,NA,
Tortula hoppeana,(Schultz) Ochyra,wideleaf desmatodon moss,Plantae,Bryophyta,,,Bryopsida,,,Pottiales,,,,Pottiaceae,,,Tortula,hoppeana,,,,accepted,364138,Tortula hoppeana,Tortula hoppeana,NA,
Flexitrichum flexicaule,(Schwägr.) Ignatov & Fedosov,Flexible Cow-hair Moss,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Flexitrichaceae,,,Flexitrichum,flexicaule,,,,accepted,1122772,Flexitrichum flexicaule,Flexitrichum flexicaule,NA,
Ptychostomum schleicheri,(Schwagrichen) J. R. Spence,Schleicher's Bryum,Plantae,Bryophyta,,,Bryopsida,,,Bryales,,,,Bryaceae,,,Ptychostomum,schleicheri,,,,accepted,1122179,Ptychostomum schleicheri,Ptychostomum schleicheri,NA,
Leucolepis acanthoneura,(Schwagrichen) Lindberg,Menzies' Tree Moss,Plantae,Bryophyta,,,Bryopsida,,,Bryales,,,,Mniaceae,,,Leucolepis,acanthoneura,,,,accepted,120870,Leucolepis acanthoneura,Leucolepis acanthoneura,NA,
Cephaloziella divaricata var. scabra,(Sm.) Schiffn.,,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Cephaloziineae,,,Cephaloziellaceae,,,Cephaloziella,divaricata,scabra,,,accepted,239904,Cephaloziella divaricata scabra,Cephaloziella divaricata scabra,NA,
Aongstroemia longipes,(Sommerfelt) Bruch & Schimper,Sprig Moss,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Aongstroemiaceae,,,Aongstroemia,longipes,,,,accepted,158443,Aongstroemia longipes,Aongstroemia longipes,NA,
Pohlia ludwigii,(Spreng. ex Schwaegr.) Broth. ?,Ludwig's Thread-moss,Plantae,Bryophyta,,,Bryopsida,,,Bryales,,,,Mniaceae,,,Pohlia,ludwigii,,,,accepted,167142,Pohlia ludwigii,Pohlia ludwigii,NA,
Tetralophozia filiformis,(Stephani) Urmi.,,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Cephaloziineae,,,Anastrophyllaceae,,,Tetralophozia,filiformis,,,,accepted,976204,Tetralophozia filiformis,Tetralophozia filiformis,NA,
Porotrichum bigelovii,(Sull.) Kindb.,Bigelow's Porotrichum Moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Neckeraceae,,,Porotrichum,bigelovii,,,,accepted,67841,Porotrichum bigelovii,Porotrichum bigelovii,NA,
Kindbergia oregana,(Sull.) Ochyra,Oregon Beaked Moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Brachytheciaceae,,,Kindbergia,oregana,,,,accepted,120909,Kindbergia oregana,Kindbergia oregana,NA,
Homalothecium megaptilum,(Sull.) Schof.,Trachybryum Moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Brachytheciaceae,,,Homalothecium,megaptilum,,,,accepted,236885,Homalothecium megaptilum,Homalothecium megaptilum,NA,
Claopodium whippleanum,(Sullivant) Renauld & Cardot,Whipple's claopodium moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Brachytheciaceae,,,Claopodium,whippleanum,,,,accepted,67868,Claopodium whippleanum,Claopodium whippleanum,NA,
Plagiothecium piliferum,(Sw. ex Hartm.) Schimp. in B.S.G.,Hair Silk Moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Plagiotheciaceae,,,Plagiothecium,piliferum,,,,accepted,166995,Plagiothecium piliferum,Plagiothecium piliferum,NA,
Platyhypnum smithii,(Sw.) Broth.,Arctic Brook-moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Amblystegiaceae,,,Platyhypnum,smithii,,,,accepted,1124094,Platyhypnum smithii,Platyhypnum smithii,NA,
Plagiopus oederianus,(Swartz) H. A. Crum & L. E. Anderson,Oeder's Apple-moss,Plantae,Bryophyta,,,Bryopsida,,,Bartramiales,,,,Bartramiaceae,,,Plagiopus,oederianus,,,,accepted,505012,Plagiopus oederianus,Plagiopus oederianus,NA,
Paraleucobryum enerve,(Thed.) Loeske,Paraleucobryum Moss,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Dicranaceae,,,Paraleucobryum,enerve,,,,accepted,166121,Paraleucobryum enerve,Paraleucobryum enerve,NA,
Bazzania denudata,(Torr. ex Gott. et al.) Trev.,Bazzania Liverwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Lophocoleineae,,,Lepidoziaceae,Bazzanioideae,,Bazzania,denudata,,,,accepted,56475,Bazzania denudata,Bazzania denudata,NA,
Plagiochila porelloides var. porelloides,(Torrey Ex Nees) Lindenb.,,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Lophocoleineae,,,Plagiochilaceae,,,Plagiochila,porelloides,porelloides,,,accepted,1057171,Plagiochila porelloides porelloides,Plagiochila porelloides,NA,
Anacolia menziesii,(Turn.) Par.,Menzies' anacolia moss,Plantae,Bryophyta,,,Bryopsida,,,Bartramiales,,,,Bartramiaceae,,,Anacolia,menziesii,,,,accepted,128572,Anacolia menziesii,Anacolia menziesii,NA,
Hygrohypnella ochracea,(Turner ex Wilson) Ignatov & Ignatova,Hygrohypnum Moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Scorpidiaceae,,,Hygrohypnella,ochracea,,,,accepted,1124079,Hygrohypnella ochracea,Hygrohypnella ochracea,NA,
Schistidium maritimum,(Turner) Bruch & Schimp.,Seaside Grimmia,Plantae,Bryophyta,,,Bryopsida,,,Grimmiales,,,,Grimmiaceae,,,Schistidium,maritimum,,,,accepted,168578,Schistidium maritimum,Schistidium maritimum,NA,
Diplophyllum taxifolium var. taxifolium,(Wahlenb.) Dumort.,,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Cephaloziineae,,,Scapaniaceae,,,Diplophyllum,taxifolium,taxifolium,,,accepted,56512,Diplophyllum taxifolium taxifolium,Diplophyllum taxifolium,NA,
Bazzania tricrenata,(Wahlenb.) Lindb.,Lesser Whipwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Lophocoleineae,,,Lepidoziaceae,Bazzanioideae,,Bazzania,tricrenata,,,,accepted,159203,Bazzania tricrenata,Bazzania tricrenata,NA,
Barbilophozia lycopodioides,(Wallr.) Loeske,Greater Pawwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Cephaloziineae,,,Anastrophyllaceae,,,Barbilophozia,lycopodioides,,,,accepted,159164,Barbilophozia lycopodioides,Barbilophozia lycopodioides,NA,
Pohlia wahlenbergii,(Web. & Mohr) Andrews,Wahlenberg's Nodding Moss,Plantae,Bryophyta,,,Bryopsida,,,Bryales,,,,Mniaceae,,,Pohlia,wahlenbergii,,,,accepted,167151,Pohlia wahlenbergii,Pohlia wahlenbergii,NA,
Brachythecium salebrosum,(Web. & Mohr) Schimp.,Smooth-stalk Feather-moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Brachytheciaceae,,,Brachythecium,salebrosum,,,,accepted,159408,Brachythecium salebrosum,Brachythecium salebrosum,NA,
Homalothecium nuttallii,(Wils.) Jaeg. & Sauerb.,Nuttall's homalothecium moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Brachytheciaceae,,,Homalothecium,nuttallii,,,,accepted,67892,Homalothecium nuttallii,Homalothecium nuttallii,NA,
Scapania diplophylloides,Amak & Hatt.,,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Cephaloziineae,,,Scapaniaceae,,,Scapania,diplophylloides,,,,accepted,453087,Scapania diplophylloides,Scapania diplophylloides,NA,
Sphagnum riparium,Ångstr.,Streamside Sphagnum,Plantae,Bryophyta,,,Sphagnopsida,,,Sphagnales,,,,Sphagnaceae,,,Sphagnum,riparium,,,,accepted,169232,Sphagnum riparium,Sphagnum riparium,NA,
Sphagnum teres,Ångstr.,Rigid Bog-moss,Plantae,Bryophyta,,,Sphagnopsida,,,Sphagnales,,,,Sphagnaceae,,,Sphagnum,teres,,,,accepted,132805,Sphagnum teres,Sphagnum teres,NA,
Atrichum selwynii,Aust.,Selwyn's Smoothcap,Plantae,Bryophyta,,,Polytrichopsida,,,Polytrichales,,,,Polytrichaceae,,,Atrichum,selwynii,,,,accepted,55331,Atrichum selwynii,Atrichum selwynii,NA,
Frullania bolanderi,Aust.,Hairy Scalewort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Porellales,,,,Frullaniaceae,,,Frullania,bolanderi,,,,accepted,56517,Frullania bolanderi,Frullania bolanderi,NA,
Scapania bolanderi,Aust.,Yellow-ladle Liverwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Cephaloziineae,,,Scapaniaceae,,,Scapania,bolanderi,,,,accepted,123692,Scapania bolanderi,Scapania bolanderi,NA,
Brachythecium hylotapetum,B. Hig. & N. Hig.,,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Brachytheciaceae,,,Brachythecium,hylotapetum,,,,accepted,159397,Brachythecium hylotapetum,Brachythecium hylotapetum,NA,
Andreaea megistospora,B.M. Murr.,,Plantae,Bryophyta,,,Andreaeopsida,,,Andreaeales,,,,Andreaeaceae,,,Andreaea,megistospora,,,,accepted,158341,Andreaea megistospora,Andreaea megistospora,NA,
Andreaea sinuosa,B.M. Murray,,Plantae,Bryophyta,,,Andreaeopsida,,,Andreaeales,,,,Andreaeaceae,,,Andreaea,sinuosa,,,,accepted,158348,Andreaea sinuosa,Andreaea sinuosa,NA,
Mnium spinulosum,B.S.G.,Red-mouthed Leafy Moss,Plantae,Bryophyta,,,Bryopsida,,,Bryales,,,,Mniaceae,,,Mnium,spinulosum,,,,accepted,124391,Mnium spinulosum,Mnium spinulosum,NA,
Grimmia elatior,Bals & De Notaris,Grimmia Dry Rock Moss,Plantae,Bryophyta,,,Bryopsida,,,Grimmiales,,,,Grimmiaceae,,,Grimmia,elatior,,,,accepted,163383,Grimmia elatior,Grimmia elatior,NA,
Racomitrium ryszardii,Bednarek-Ochyra,Ryszard's Racomitrium Moss,Plantae,Bryophyta,,,Bryopsida,,,Grimmiales,,,,Grimmiaceae,,,Racomitrium,ryszardii,,,,accepted,167694,Racomitrium ryszardii,Racomitrium ryszardii,NA,
Buxbaumia piperi,Best,,Plantae,Bryophyta,,,Bryopsida,,,Buxbaumiales,,,,Buxbaumiaceae,,,Buxbaumia,piperi,,,,accepted,124857,Buxbaumia piperi,Buxbaumia piperi,NA,
Claopodium bolanderi,Best,Bolander's claopodium moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Brachytheciaceae,,,Claopodium,bolanderi,,,,accepted,160663,Claopodium bolanderi,Claopodium bolanderi,NA,
Pseudoleskea baileyi,Best & Grout in Grout,,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Leskeaceae,,,Pseudoleskea,baileyi,,,,accepted,167495,Pseudoleskea baileyi,Pseudoleskea baileyi,NA,
Heterocladium macounii,Best.,Macoun's Heterocladium Moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Lembophyllaceae,,,Heterocladium,macounii,,,,accepted,163713,Heterocladium macounii,Heterocladium macounii,NA,
Bartramia ithyphylla,Brid.,Stiff Apple-moss,Plantae,Bryophyta,,,Bryopsida,,,Bartramiales,,,,Bartramiaceae,,,Bartramia,ithyphylla,,,,accepted,317945,Bartramia ithyphylla,Bartramia ithyphylla,NA,
Philonotis fontana,Brid.,Fountain Apple-moss,Plantae,Bryophyta,,,Bryopsida,,,Bartramiales,,,,Bartramiaceae,,,Philonotis,fontana,,,,accepted,133809,Philonotis fontana,Philonotis fontana,NA,
Polytrichum longisetum,Brid.,Long-stalked Haircap Moss,Plantae,Bryophyta,,,Polytrichopsida,,,Polytrichales,,,,Polytrichaceae,,,Polytrichum,longisetum,,,,accepted,68289,Polytrichum longisetum,Polytrichum longisetum,NA,
Sphagnum magellanicum,Brid.,Magellanic Peatmoss,Plantae,Bryophyta,,,Sphagnopsida,,,Sphagnales,,,,Sphagnaceae,,,Sphagnum,magellanicum,,,,accepted,143515,Sphagnum magellanicum,Sphagnum magellanicum,NA,
Pohlia camptotrachela,Broth.,,Plantae,Bryophyta,,,Bryopsida,,,Bryales,,,,Mniaceae,,,Pohlia,camptotrachela,,,,accepted,167130,Pohlia camptotrachela,Pohlia camptotrachela,NA,
Pohlia longibracteata,Brotherus in Röll,Longbract pohlia moss,Plantae,Bryophyta,,,Bryopsida,,,Bryales,,,,Mniaceae,,,Pohlia,longibracteata,,,,accepted,167140,Pohlia longibracteata,Pohlia longibracteata,NA,
Encalypta procera,Bruch,Extinguisher Moss,Plantae,Bryophyta,,,Bryopsida,,,Encalyptales,,,,Encalyptaceae,,,Encalypta,procera,,,,accepted,162309,Encalypta procera,Encalypta procera,NA,
Dicranum muehlenbeckii,Bruch & Schimp.,,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Dicranaceae,,,Dicranum,muehlenbeckii,,,,accepted,161865,Dicranum muehlenbeckii,Dicranum muehlenbeckii,NA,
Grimmia anodon,Bruch & Schimper,Toothless Grimmia,Plantae,Bryophyta,,,Bryopsida,,,Grimmiales,,,,Grimmiaceae,,,Grimmia,anodon,,,,accepted,163375,Grimmia anodon,Grimmia anodon,NA,
Mnium blyttii,Bruch & Schimper,Blytt's Leafy Moss,Plantae,Bryophyta,,,Bryopsida,,,Bryales,,,,Mniaceae,,,Mnium,blyttii,,,,accepted,165488,Mnium blyttii,Mnium blyttii,NA,
Schistidium sp.,Bruch & Schimper,,Plantae,Bryophyta,,,Bryopsida,,,Grimmiales,,,,Grimmiaceae,,,Schistidium,,,,,accepted,156230,Schistidium,Schistidium,NA,
Orthotrichum pulchellum,Brunt.,Elegant Bristle-moss,Plantae,Bryophyta,,,Bryopsida,,,Orthotrichales,,,,Orthotrichaceae,,,Orthotrichum,pulchellum,,,,accepted,165965,Orthotrichum pulchellum,Orthotrichum pulchellum,NA,
Ulota obtusiuscula,C. Müll. & Kindb. in Mac. & Kindb.,Twisted Ulota Moss,Plantae,Bryophyta,,,Bryopsida,,,Orthotrichales,,,,Orthotrichaceae,,,Ulota,obtusiuscula,,,,accepted,123137,Ulota obtusiuscula,Ulota obtusiuscula,NA,
Racomitrium molle,Cardot,,Plantae,Bryophyta,,,Bryopsida,,,Grimmiales,,,,Grimmiaceae,,,Racomitrium,molle,,,,accepted,505014,Racomitrium molle,Racomitrium molle,NA,
Sphagnum squarrosum,Crome,Crome Sphagnum,Plantae,Bryophyta,,,Sphagnopsida,,,Sphagnales,,,,Sphagnaceae,,,Sphagnum,squarrosum,,,,accepted,132807,Sphagnum squarrosum,Sphagnum squarrosum,NA,
Schistidium papillosum,Culmann in J. Amann et al.,Papillose Bloom Moss,Plantae,Bryophyta,,,Bryopsida,,,Grimmiales,,,,Grimmiaceae,,,Schistidium,papillosum,,,,accepted,168581,Schistidium papillosum,Schistidium papillosum,NA,
Campylopus atrovirens var. atrovirens,De Not.,,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Leucobryaceae,,,Campylopus,atrovirens,atrovirens,,,accepted,355710,Campylopus atrovirens atrovirens,Campylopus atrovirens,NA,
Dicranum bonjeanii,De Not.,Crisped Fork-moss,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Dicranaceae,,,Dicranum,bonjeanii,,,,accepted,161852,Dicranum bonjeanii,Dicranum bonjeanii,NA,
Jungermannia atrovirens,Dum.,Dark-green Flapwort,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Jungermanniineae,,,Jungermanniaceae,,,Jungermannia,atrovirens,,,,accepted,164293,Jungermannia atrovirens,Jungermannia atrovirens,NA,
Racomitrium elongatum,Ehrh. ex Frisv.,Elongate Rock Moss,Plantae,Bryophyta,,,Bryopsida,,,Grimmiales,,,,Grimmiaceae,,,Racomitrium,elongatum,,,,accepted,167681,Racomitrium elongatum,Racomitrium elongatum,NA,
Syntrichia norvegica,F. Weber,Norway Screw-Moss,Plantae,Bryophyta,,,Bryopsida,,,Pottiales,,,,Pottiaceae,,,Syntrichia,norvegica,,,,accepted,494575,Syntrichia norvegica,Syntrichia norvegica,NA,
Sphagnum pacificum,Flatberg,Pacific Peatmoss,Plantae,Bryophyta,,,Sphagnopsida,,,Sphagnales,,,,Sphagnaceae,,,Sphagnum,pacificum,,,,accepted,169227,Sphagnum pacificum,Sphagnum pacificum,NA,
Racomitrium pygmaeum,Frisv.,,Plantae,Bryophyta,,,Bryopsida,,,Grimmiales,,,,Grimmiaceae,,,Racomitrium,pygmaeum,,,,accepted,167693,Racomitrium pygmaeum,Racomitrium pygmaeum,NA,
Meiotrichum lyallii,G. L. S. Merrill,Lyall's polytrichum moss,Plantae,Bryophyta,,,Polytrichopsida,,,Polytrichales,,,,Polytrichaceae,,,Meiotrichum,lyallii,,,,accepted,364132,Meiotrichum lyallii,Meiotrichum lyallii,NA,
Tetraphis geniculata,Girg. ex Milde,Geniculate Four-tooth Moss,Plantae,Bryophyta,,,Tetraphidopsida,,,Tetraphidales,,,,Tetraphidaceae,,,Tetraphis,geniculata,,,,accepted,169632,Tetraphis geniculata,Tetraphis geniculata,NA,
Radula bolanderi,Gott.,,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Porellales,,,,Radulaceae,,,Radula,bolanderi,,,,accepted,167702,Radula bolanderi,Radula bolanderi,NA,
Mylia sp.,Gray,,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Myliineae,,,Myliaceae,,,Mylia,,,,,accepted,154339,Mylia,Mylia,NA,
Nardia scalaris var. scalaris,Gray.,,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Jungermanniineae,,,Gymnomitriaceae,,,Nardia,scalaris,scalaris,,,accepted,237364,Nardia scalaris var. scalaris,Nardia scalaris,NA,
Grimmia trichophylla,Grev.,Hair-pointed Grimmia,Plantae,Bryophyta,,,Bryopsida,,,Grimmiales,,,,Grimmiaceae,,,Grimmia,trichophylla,,,,accepted,163406,Grimmia trichophylla,Grimmia trichophylla,NA,
Sciuro-hypnum latifolium,Grout,,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Brachytheciaceae,,,Sciuro-hypnum,latifolium,,,,accepted,1049171,Sciuro-hypnum latifolium,Sciuro-hypnum latifolium,NA,
Grimmia anomala,Hampe ex. Schimp.,,Plantae,Bryophyta,,,Bryopsida,,,Grimmiales,,,,Grimmiaceae,,,Grimmia,anomala,,,,accepted,123911,Grimmia anomala,Grimmia anomala,NA,
Plagiochila satoi,Hatt.,,Plantae,Marchantiophyta,,,Jungermanniopsida,Jungermanniidae,,Jungermanniales,Lophocoleineae,,,Plagiochilaceae,,,Plagiochila,satoi,,,,accepted,166978,Plagiochila satoi,Plagiochila satoi,NA,
Hedwigia stellata,Hedenas,Starry Hoarmoss,Plantae,Bryophyta,,,Bryopsida,,,Hedwigiales,,,,Hedwigiaceae,,,Hedwigia,stellata,,,,accepted,163552,Hedwigia stellata,Hedwigia stellata,NA,
Andreaea alpestris,Hedw.,,Plantae,Bryophyta,,,Andreaeopsida,,,Andreaeales,,,,Andreaeaceae,,,Andreaea,alpestris,,,,accepted,158337,Andreaea alpestris,Andreaea alpestris,NA,
Andreaea rupestris,Hedw.,Black Rock Moss,Plantae,Bryophyta,,,Andreaeopsida,,,Andreaeales,,,,Andreaeaceae,,,Andreaea,rupestris,,,,accepted,158346,Andreaea rupestris,Andreaea rupestris,NA,
Barbula unguiculata,Hedw.,Bird's-Claw Beard-Moss,Plantae,Bryophyta,,,Bryopsida,,,Pottiales,,,,Pottiaceae,,,Barbula,unguiculata,,,,accepted,159173,Barbula unguiculata,Barbula unguiculata,NA,
Bartramia pomiformis,Hedw.,Common Apple-moss,Plantae,Bryophyta,,,Bryopsida,,,Bartramiales,,,,Bartramiaceae,,,Bartramia,pomiformis,,,,accepted,320575,Bartramia pomiformis,Bartramia pomiformis,NA,
Bryum argenteum var. argenteum,Hedw.,,Plantae,Bryophyta,,,Bryopsida,,,Bryales,,,,Bryaceae,,,Bryum,argenteum,argenteum,,,accepted,239691,Bryum argenteum argenteum,Bryum argenteum,NA,
Buxbaumia aphylla,Hedw.,Bug-on-a-stick,Plantae,Bryophyta,,,Bryopsida,,,Buxbaumiales,,,,Buxbaumiaceae,,,Buxbaumia,aphylla,,,,accepted,159610,Buxbaumia aphylla,Buxbaumia aphylla,NA,
Dicranum montanum,Hedw.,Montane Dicranum Moss,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Dicranaceae,,,Dicranum,montanum,,,,accepted,161864,Dicranum montanum,Dicranum montanum,NA,
Dicranum scoparium,Hedw.,Broom Forkmoss,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Dicranaceae,,,Dicranum,scoparium,,,,accepted,123134,Dicranum scoparium,Dicranum scoparium,NA,
Encalypta ciliata,Hedw.,Fringed Extinguisher Moss,Plantae,Bryophyta,,,Bryopsida,,,Encalyptales,,,,Encalyptaceae,,,Encalypta,ciliata,,,,accepted,162304,Encalypta ciliata,Encalypta ciliata,NA,
Fissidens adianthoides,Hedw.,Maidenhair Pocket Moss,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Fissidentaceae,,,Fissidens,adianthoides,,,,accepted,162992,Fissidens adianthoides,Fissidens adianthoides,NA,
Fissidens bryoides,Hedw.,Lesser Pocket-moss,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Fissidentaceae,,,Fissidens,bryoides,,,,accepted,124421,Fissidens bryoides,Fissidens bryoides,NA,
Fontinalis antipyretica,Hedw.,Willow Moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Fontinalaceae,,,Fontinalis,antipyretica,,,,accepted,123790,Fontinalis antipyretica,Fontinalis antipyretica,NA,
Funaria hygrometrica,Hedw.,Bonfire moss,Plantae,Bryophyta,,,Bryopsida,,,Funariales,,,,Funariaceae,,,Funaria,hygrometrica,,,,accepted,120000,Funaria hygrometrica,Funaria hygrometrica,NA,
Hypnum cupressiforme var. cupressiforme,Hedw.,Cypress-leaved Plait-moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Hypnaceae,,,Hypnum,cupressiforme,cupressiforme,,,accepted,241115,Hypnum cupressiforme cupressiforme,Hypnum cupressiforme cupressiforme,NA,
Meesia uliginosa,Hedw.,Broadnerved humpmoss,Plantae,Bryophyta,,,Bryopsida,,,Splachnales,,,,Meesiaceae,,,Meesia,uliginosa,,,,accepted,148219,Meesia uliginosa,Meesia uliginosa,NA,
Mnium hornum,Hedw.,Horn Calcareous Moss,Plantae,Bryophyta,,,Bryopsida,,,Bryales,,,,Mniaceae,,,Mnium,hornum,,,,accepted,165489,Mnium hornum,Mnium hornum,NA,
Neckera pennata,Hedw.,shingle moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Neckeraceae,,,Neckera,pennata,,,,accepted,132674,Neckera pennata,Neckera pennata,NA,
Polytrichum commune,Hedw.,Common Haircap Moss,Plantae,Bryophyta,,,Polytrichopsida,,,Polytrichales,,,,Polytrichaceae,,,Polytrichum,commune,,,,accepted,68293,Polytrichum commune,Polytrichum commune,NA,
Polytrichum juniperinum,Hedw.,juniper haircap moss,Plantae,Bryophyta,,,Polytrichopsida,,,Polytrichales,,,,Polytrichaceae,,,Polytrichum,juniperinum,,,,accepted,68286,Polytrichum juniperinum,Polytrichum juniperinum,NA,
Polytrichum piliferum,Hedw.,bristly haircap moss,Plantae,Bryophyta,,,Polytrichopsida,,,Polytrichales,,,,Polytrichaceae,,,Polytrichum,piliferum,,,,accepted,67905,Polytrichum piliferum,Polytrichum piliferum,NA,
Pterigynandrum filiforme,Hedw.,Capillary Wing-moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Pterigynandraceae,,,Pterigynandrum,filiforme,,,,accepted,167538,Pterigynandrum filiforme,Pterigynandrum filiforme,NA,
Tetraphis pellucida,Hedw.,Tetraphis Moss,Plantae,Bryophyta,,,Tetraphidopsida,,,Tetraphidales,,,,Tetraphidaceae,,,Tetraphis,pellucida,,,,accepted,124385,Tetraphis pellucida,Tetraphis pellucida,NA,
Timmia austriaca,Hedw.,Austria Timmia Moss,Plantae,Bryophyta,,,Bryopsida,,,Timmiales,,,,Timmiaceae,,,Timmia,austriaca,,,,accepted,123702,Timmia austriaca,Timmia austriaca,NA,
Weissia controversa,Hedw.,Green-tufted Stubble Moss,Plantae,Bryophyta,,,Bryopsida,,,Pottiales,,,,Pottiaceae,,,Weissia,controversa,,,,accepted,170306,Weissia controversa,Weissia controversa,NA,
Andreaea nivalis,Hook.,Snow Rock Moss,Plantae,Bryophyta,,,Andreaeopsida,,,Andreaeales,,,,Andreaeaceae,,,Andreaea,nivalis,,,,accepted,158343,Andreaea nivalis,Andreaea nivalis,NA,
Hypnum circinale,Hook.,Coiled-leaf claw-moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Hypnaceae,,,Hypnum,circinale,,,,accepted,125464,Hypnum circinale,Hypnum circinale,NA,
Neckera douglasii,Hook.,Douglas' Neckera Moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,,Neckeraceae,,,Neckera,douglasii,,,,accepted,69912,Neckera douglasii,Neckera douglasii,NA,
Scouleria aquatica,Hook.,blackmat splashzone moss,Plantae,Bryophyta,,,Bryopsida,,,Grimmiales,,,,Scouleriaceae,,,Scouleria,aquatica,,,,accepted,168694,Scouleria aquatica,Scouleria aquatica,NA,
Hookeria acutifolia,Hook. & Grev.,Sharpleaf Hookeria Moss,Plantae,Bryophyta,,,Bryopsida,,,Hookeriales,,,,Hookeriaceae,,,Hookeria,acutifolia,,,,accepted,163830,Hookeria acutifolia,Hookeria acutifolia,NA,
Chionoloma tenuirostre var. tenuirostre,"Hook. & Taylor) M.Alonso, M.J.Cano & J.A.Jiménez",,Plantae,Bryophyta,,,Bryopsida,,,Pottiales,,,,Pottiaceae,,,Chionoloma,tenuirostre,tenuirostre,,,accepted,1138349,Chionoloma tenuirostre tenuirostre,Chionoloma tenuirostre,NA,
Dicranum fulvum,Hooker,boulder broom moss,Plantae,Bryophyta,,,Bryopsida,,,Dicranales,,,,Dicranaceae,,,Dicranum,fulvum,,,,accepted,161858,Dicranum fulvum,Dicranum fulvum,NA,
