scientificName,scientificNameAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,variety,subspecies,hybrid,nameStatus,iNaturalistTaxonId,iNaturalistTaxonName,linkName,residencyStatus,FLAG
Picoides arcticus,Swainson,Black-backed Woodpecker,Animalia,Chordata,Vertebrata,,Aves,,,Piciformes,,,,Picidae,Picinae,Melanerpini,Picoides,arcticus,,,,accepted,17694,Picoides arcticus,Picoides arcticus,permanent (rare)?,
Picoides dorsalis,Baird,American Three-toed Woodpecker,Animalia,Chordata,Vertebrata,,Aves,,,Piciformes,,,,Picidae,Picinae,Melanerpini,Picoides,dorsalis,,,,accepted,17638,Picoides dorsalis,Picoides dorsalis,permanent,
Pinicola enucleator carlottae,L.,Haida Gwaii Pine Grosbeak,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Fringillidae,,,Pinicola,enucleator,,Pinicola enucleator carlottae,,accepted,237944,Pinicola enucleator carlottae,Pinicola enucleator,"breeding?, winter",
Pipilo maculatus,Swainson,Spotted Towhee,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Passerellidae,,,Pipilo,maculatus,,,,accepted,9420,Pipilo maculatus,Pipilo maculatus,permanent,
Piranga ludoviciana,Wilson,Western Tanager,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Cardinalidae,,,Piranga,ludoviciana,,,,accepted,9919,Piranga ludoviciana,Piranga ludoviciana,breeding,
Plectrophenax nivalis,L.,Snow Bunting,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Calcariidae,,,Plectrophenax,nivalis,,,,accepted,117059,Plectrophenax nivalis,Plectrophenax nivalis,"passage migrant, winter (rare)",
Plegadis chihi,Vieillot,White-faced Ibis,Animalia,Chordata,Vertebrata,,Aves,,,Pelecaniformes,,,,Threskiornithidae,,,Plegadis,chihi,,,,accepted,3759,Plegadis chihi,Plegadis chihi,accidental,
Pluvialis dominica,Muller,American Golden-Plover,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,,Charadriidae,,,Pluvialis,dominica,,,,accepted,4893,Pluvialis dominica,Pluvialis dominica,passage migrant (rare),
Pluvialis squatarola,L.,Black-bellied Plover,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,,Charadriidae,,,Pluvialis,squatarola,,,,accepted,4892,Pluvialis squatarola,Pluvialis squatarola,"passage migrant, winter",
Podiceps auritus,L.,Horned Grebe,Animalia,Chordata,Vertebrata,,Aves,,,Podicipediformes,,,,Podicipedidae,,,Podiceps,auritus,,,,accepted,4209,Podiceps auritus,Podiceps auritus,"passage migrant, winter",
Podiceps grisegena,Boddaert,Red-necked Grebe,Animalia,Chordata,Vertebrata,,Aves,,,Podicipediformes,,,,Podicipedidae,,,Podiceps,grisegena,,,,accepted,4224,Podiceps grisegena,Podiceps grisegena,"passage migrant, winter",
Podiceps nigricollis,Brehm,Eared Grebe,Animalia,Chordata,Vertebrata,,Aves,,,Podicipediformes,,,,Podicipedidae,,,Podiceps,nigricollis,,,,accepted,4205,Podiceps nigricollis,Podiceps nigricollis,winter (rare),
Podilymbus podiceps,L.,Pied-billed Grebe,Animalia,Chordata,Vertebrata,,Aves,,,Podicipediformes,,,,Podicipedidae,,,Podilymbus,podiceps,,,,accepted,4246,Podilymbus podiceps,Podilymbus podiceps,permanent,
Poecile atricapillus,L.,Black-capped Chickadee,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Paridae,,,Poecile,atricapillus,,,,accepted,144815,Poecile atricapillus,Poecile atricapillus,permanent,
Poecile gambeli,Ridgway,Mountain Chickadee,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Paridae,,,Poecile,gambeli,,,,accepted,144816,Poecile gambeli,Poecile gambeli,permanent,
Poecile hudsonicus,,Boreal Chickadee,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Paridae,,,Poecile,hudsonicus,,,,accepted,144821,Poecile hudsonicus,Poecile hudsonicus,accidental,!
Poecile rufescens,Townsend,Chestnut-backed Chickadee,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Paridae,,,Poecile,rufescens,,,,accepted,144820,Poecile rufescens,Poecile rufescens,permanent,
Polioptila caerulea,,Blue-gray Gnatcatcher,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Polioptilidae,,,Polioptila,caerulea,,,,accepted,7493,Polioptila caerulea,Polioptila caerulea,accidental,
Pooecetes gramineus affinis,Gmelin,Oregon Vesper Sparrow,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Passerellidae,,,Pooecetes,gramineus,,Pooecetes gramineus affinis,,accepted,238114,Pooecetes gramineus affinis,Pooecetes gramineus,accidental,
Porzana carolina,L.,Sora,Animalia,Chordata,Vertebrata,,Aves,,,Gruiformes,,,,Rallidae,,,Porzana,carolina,,,,accepted,162,Porzana carolina,Porzana carolina,breeding,
Progne subis,L.,Purple Martin,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Hirundinidae,,,Progne,subis,,,,accepted,11867,Progne subis,Progne subis,breeding,
Psaltriparus minimus,Townsend,Bushtit,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Aegithalidae,,,Psaltriparus,minimus,,,,accepted,7266,Psaltriparus minimus,Psaltriparus minimus,permanent,
Ptychoramphus aleuticus,Cassin,Cassin's Auklet,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,,Alcidae,,,Ptychoramphus,aleuticus,,,,accepted,4547,Ptychoramphus aleuticus,Ptychoramphus aleuticus,accidental,
Rallus limicola,Vieillot,Virginia Rail,Animalia,Chordata,Vertebrata,,Aves,,,Gruiformes,,,,Rallidae,,,Rallus,limicola,,,,accepted,243,Rallus limicola,Rallus limicola,permanent,
Recurvirostra americana,Gmelin,American Avocet,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,,Recurvirostridae,,,Recurvirostra,americana,,,,accepted,4885,Recurvirostra americana,Recurvirostra americana,accidental,
Regulus satrapa,Lichtenstein,Golden-crowned Kinglet,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Regulidae,,,Regulus,satrapa,,,,accepted,117100,Regulus satrapa,Regulus satrapa,permanent,
Riparia riparia,L.,Bank Swallow,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Hirundinidae,,,Riparia,riparia,,,,accepted,11941,Riparia riparia,Riparia riparia,passage migrant (rare),
Salpinctes obsoletus,,Rock Wren,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Troglodytidae,,,Salpinctes,obsoletus,,,,accepted,7486,Salpinctes obsoletus,Salpinctes obsoletus,accidental,
Sayornis saya,Bonaparte,Say's Phoebe,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Tyrannidae,,,Sayornis,saya,,,,accepted,17009,Sayornis saya,Sayornis saya,passage migrant (rare),
Seiurus aurocapilla,L.,Ovenbird,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Parulidae,,,Seiurus,aurocapilla,,,,accepted,62550,Seiurus aurocapilla,Seiurus aurocapilla,accidental,
Selasphorus calliope,Gould,Calliope Hummingbird,Animalia,Chordata,Vertebrata,,Aves,,,Apodiformes,,,,Trochilidae,Trochilinae,Mellisugini,Selasphorus,calliope,,,,accepted,199914,Selasphorus calliope,Selasphorus calliope,accidental,
Selasphorus rufus,Bonaparte,Rufous Hummingbird,Animalia,Chordata,Vertebrata,,Aves,,,Apodiformes,,,,Trochilidae,Trochilinae,Mellisugini,Selasphorus,rufus,,,,accepted,6363,Selasphorus rufus,Selasphorus rufus,breeding,
Setophaga aestiva,,Northern Yellow Warbler,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Parulidae,,,Setophaga,aestiva,,,,accepted,1188207,Setophaga aestiva,Setophaga aestiva,breeding,
Setophaga coronata,L.,Yellow-rumped Warbler,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Parulidae,,,Setophaga,coronata,,,,accepted,145245,Setophaga coronata,Setophaga coronata,"breeding, winter (rare)",
Setophaga nigrescens,Townsend,Black-throated Gray Warbler,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Parulidae,,,Setophaga,nigrescens,,,,accepted,145254,Setophaga nigrescens,Setophaga nigrescens,breeding,
Setophaga palmarum,Gmelin,Palm Warbler,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Parulidae,,,Setophaga,palmarum,,,,accepted,145242,Setophaga palmarum,Setophaga palmarum,winter (rare),
Setophaga pensylvanica,L.,Chestnut-sided Warbler,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Parulidae,,,Setophaga,pensylvanica,,,,accepted,145239,Setophaga pensylvanica,Setophaga pensylvanica,accidental,
Setophaga ruticilla,L.,American Redstart,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Parulidae,,,Setophaga,ruticilla,,,,accepted,10247,Setophaga ruticilla,Setophaga ruticilla,breeding,
Setophaga townsendi,Townsend,Townsend's Warbler,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Parulidae,,,Setophaga,townsendi,,,,accepted,145255,Setophaga townsendi,Setophaga townsendi,breeding,
Setophaga virens,Gmelin,Black-throated Green Warbler,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Parulidae,,,Setophaga,virens,,,,accepted,145258,Setophaga virens,Setophaga virens,accidental,
Sialia currucoides,Bechstein,Mountain Bluebird,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Turdidae,,,Sialia,currucoides,,,,accepted,12936,Sialia currucoides,Sialia currucoides,passage migrant (rare),
Sialia mexicana,Swainson,Western Bluebird,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Turdidae,,,Sialia,mexicana,,,,accepted,12937,Sialia mexicana,Sialia mexicana,accidental,
Sitta canadensis,L.,Red-breasted Nuthatch,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Sittidae,,,Sitta,canadensis,,,,accepted,14823,Sitta canadensis,Sitta canadensis,permanent,
Sitta carolinensis,Latham,White-breasted Nuthatch,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Sittidae,,,Sitta,carolinensis,,,,accepted,14801,Sitta carolinensis,Sitta carolinensis,accidental,
Sitta pygmaea,,Pygmy Nuthatch,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Sittidae,,,Sitta,pygmaea,,,,accepted,14816,Sitta pygmaea,Sitta pygmaea,accidental,
Somateria mollissima,,Common Eider,Animalia,Chordata,Vertebrata,,Aves,,,Anseriformes,,,,Anatidae,,,Somateria,mollissima,,,,accepted,7024,Somateria mollissima,Somateria mollissima,accidental,
Spatula clypeata,L.,Northern Shoveler,Animalia,Chordata,Vertebrata,,Aves,,,Anseriformes,,,,Anatidae,,,Spatula,clypeata,,,,accepted,558438,Spatula clypeata,Spatula clypeata,permanent,
Spatula cyanoptera,Vieillot,Cinnamon Teal,Animalia,Chordata,Vertebrata,,Aves,,,Anseriformes,,,,Anatidae,,,Spatula,cyanoptera,,,,accepted,558434,Spatula cyanoptera,Spatula cyanoptera,"passage migrant, breeding?",
Spatula discors,L.,Blue-winged Teal,Animalia,Chordata,Vertebrata,,Aves,,,Anseriformes,,,,Anatidae,,,Spatula,discors,,,,accepted,558433,Spatula discors,Spatula discors,"passage migrant, breeding?",
Spatula querquedula,,Garganey,Animalia,Chordata,Vertebrata,,Aves,,,Anseriformes,,,,Anatidae,,,Spatula,querquedula,,,,accepted,558429,Spatula querquedula,Spatula querquedula,accidental,
Sphyrapicus nuchalis,Gmelin,Red-naped Sapsucker,Animalia,Chordata,Vertebrata,,Aves,,,Piciformes,,,,Picidae,Picinae,Melanerpini,Sphyrapicus,nuchalis,,,,accepted,18467,Sphyrapicus nuchalis,Sphyrapicus nuchalis,accidental,
Sphyrapicus ruber,Gmelin,Red-breasted Sapsucker,Animalia,Chordata,Vertebrata,,Aves,,,Piciformes,,,,Picidae,Picinae,Melanerpini,Sphyrapicus,ruber,,,,accepted,18464,Sphyrapicus ruber,Sphyrapicus ruber,permanent,
Sphyrapicus varius,,Yellow-bellied Sapsucker,Animalia,Chordata,Vertebrata,,Aves,,,Piciformes,,,,Picidae,Picinae,Melanerpini,Sphyrapicus,varius,,,,accepted,18463,Sphyrapicus varius,Sphyrapicus varius,accidental,
Spinus pinus,Wilson,Pine Siskin,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Fringillidae,,,Spinus,pinus,,,,accepted,145304,Spinus pinus,Spinus pinus,permanent,
Spinus tristis,L.,American Goldfinch,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Fringillidae,,,Spinus,tristis,,,,accepted,145310,Spinus tristis,Spinus tristis,"breeding, winter (rare)",
Spizella breweri breweri,,Sagebrush Brewer's Sparrow,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Passerellidae,,,Spizella,breweri,,Spizella breweri breweri,,accepted,238707,Spizella breweri breweri,Spizella breweri,accidental,
Spizella pallida,,Clay-colored Sparrow,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Passerellidae,,,Spizella,pallida,,,,accepted,9148,Spizella pallida,Spizella pallida,passage migrant (rare),
Spizella passerina,Bechstein,Chipping Sparrow,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Passerellidae,,,Spizella,passerina,,,,accepted,9135,Spizella passerina,Spizella passerina,breeding,
Spizella pusilla,Wilson,Field Sparrow,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Passerellidae,,,Spizella,pusilla,,,,accepted,9152,Spizella pusilla,Spizella pusilla,accidental,
Spizelloides arborea,Wilson,American Tree Sparrow,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Passerellidae,,,Spizelloides,arborea,,,,accepted,474210,Spizelloides arborea,Spizelloides arborea,winter (rare),
Stelgidopteryx serripennis,Audubon,Northern Rough-winged Swallow,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Hirundinidae,,,Stelgidopteryx,serripennis,,,,accepted,11970,Stelgidopteryx serripennis,Stelgidopteryx serripennis,breeding,
Stercorarius longicaudus,Vieillot,Long-tailed Jaeger,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,,Stercorariidae,,,Stercorarius,longicaudus,,,,accepted,4481,Stercorarius longicaudus,Stercorarius longicaudus,passage migrant (rare),
Stercorarius parasiticus,L.,Parasitic Jaeger,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,,Stercorariidae,,,Stercorarius,parasiticus,,,,accepted,4489,Stercorarius parasiticus,Stercorarius parasiticus,passage migrant (rare),
Sterna forsteri,Nuttall,Forster's Tern,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,,Laridae,Sterninae,,Sterna,forsteri,,,,accepted,4457,Sterna forsteri,Sterna forsteri,accidental,
Sterna hirundo,L.,Common Tern,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,,Laridae,Sterninae,,Sterna,hirundo,,,,accepted,4450,Sterna hirundo,Sterna hirundo,passage migrant (rare),
Streptopelia decaocto,Frivaldszky,Eurasian Collared-Dove,Animalia,Chordata,Vertebrata,,Aves,,,Columbiformes,,,,Columbidae,,,Streptopelia,decaocto,,,,accepted,2969,Streptopelia decaocto,Streptopelia decaocto,introduced,
Strix nebulosa,Forster,Great Gray Owl,Animalia,Chordata,Vertebrata,,Aves,,,Strigiformes,,,,Strigidae,,,Strix,nebulosa,,,,accepted,19890,Strix nebulosa,Strix nebulosa,accidental,
Strix occidentalis,Xantus de Vasey,Spotted Owl,Animalia,Chordata,Vertebrata,,Aves,,,Strigiformes,,,,Strigidae,,,Strix,occidentalis,,,,accepted,19959,Strix occidentalis,Strix occidentalis,extirpated?,
Strix varia,Barton,Barred Owl,Animalia,Chordata,Vertebrata,,Aves,,,Strigiformes,,,,Strigidae,,,Strix,varia,,,,accepted,19893,Strix varia,Strix varia,permanent,
Sturnella neglecta,Audubon,Western Meadowlark,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Icteridae,,,Sturnella,neglecta,,,,accepted,9535,Sturnella neglecta,Sturnella neglecta,"passage migrant, winter",
Sturnus vulgaris,L.,European Starling,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Sturnidae,,,Sturnus,vulgaris,,,,accepted,14850,Sturnus vulgaris,Sturnus vulgaris,introduced,
Surnia ulula,,Northern Hawk Owl,Animalia,Chordata,Vertebrata,,Aves,,,Strigiformes,,,,Strigidae,,,Surnia,ulula,,,,accepted,20372,Surnia ulula,Surnia ulula,irregular transient,
Synthliboramphus antiquus,Gmelin,Ancient Murrelet,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,,Alcidae,,,Synthliboramphus,antiquus,,,,accepted,4561,Synthliboramphus antiquus,Synthliboramphus antiquus,winter (rare),
Tachycineta bicolor,Viellot,Tree Swallow,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Hirundinidae,,,Tachycineta,bicolor,,,,accepted,11935,Tachycineta bicolor,Tachycineta bicolor,breeding,
Tachycineta thalassina,Swainson,Violet-green Swallow,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Hirundinidae,,,Tachycineta,thalassina,,,,accepted,11931,Tachycineta thalassina,Tachycineta thalassina,breeding,
Thryomanes bewickii,Audubon,Bewick's Wren,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Troglodytidae,,,Thryomanes,bewickii,,,,accepted,7576,Thryomanes bewickii,Thryomanes bewickii,permanent,
Toxostoma rufum,,Brown Thrasher,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Mimidae,,,Toxostoma,rufum,,,,accepted,14898,Toxostoma rufum,Toxostoma rufum,accidental,
Tringa flavipes,Gmelin,Lesser Yellowlegs,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,,Scolopacidae,,,Tringa,flavipes,,,,accepted,3893,Tringa flavipes,Tringa flavipes,passage migrant,
Tringa incana,Gmelin,Wandering Tattler,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,,Scolopacidae,,,Tringa,incana,,,,accepted,144490,Tringa incana,Tringa incana,"passage migrant (rare), winter (rare)",
Tringa melanoleuca,Gmelin,Greater Yellowlegs,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,,Scolopacidae,,,Tringa,melanoleuca,,,,accepted,3892,Tringa melanoleuca,Tringa melanoleuca,passage migrant,
Tringa solitaria,Wilson,Solitary Sandpiper,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,,Scolopacidae,,,Tringa,solitaria,,,,accepted,3875,Tringa solitaria,Tringa solitaria,passage migrant,
Troglodytes aedon,Vieillot,Northern House Wren,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Troglodytidae,,,Troglodytes,aedon,,,,accepted,7562,Troglodytes aedon,Troglodytes aedon,breeding,
Troglodytes pacificus,Baird,Pacific Wren,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Troglodytidae,,,Troglodytes,pacificus,,,,accepted,144882,Troglodytes pacificus,Troglodytes pacificus,permanent,
Turdus migratorius,L.,American Robin,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Turdidae,,,Turdus,migratorius,,,,accepted,12727,Turdus migratorius,Turdus migratorius,permanent,
Tyrannus tyrannus,L.,Eastern Kingbird,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Tyrannidae,,,Tyrannus,tyrannus,,,,accepted,16782,Tyrannus tyrannus,Tyrannus tyrannus,breeding,
Tyrannus verticalis,Say,Western Kingbird,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Tyrannidae,,,Tyrannus,verticalis,,,,accepted,16791,Tyrannus verticalis,Tyrannus verticalis,passage migrant (rare),
Tyto alba,Scopoli,Western Barn Owl,Animalia,Chordata,Vertebrata,,Aves,,,Strigiformes,,,,Tytonidae,,,Tyto,alba,,,,accepted,20445,Tyto alba,Tyto alba,permanent,
Uria aalge,Pontoppidan,Common Murre,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,,Alcidae,,,Uria,aalge,,,,accepted,4519,Uria aalge,Uria aalge,"passage migrant, winter",
Vireo cassinii,Xantus de Vasey,Cassin's Vireo,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Vireonidae,,,Vireo,cassinii,,,,accepted,17382,Vireo cassinii,Vireo cassinii,breeding,
Vireo gilvus,Viellot,Warbling Vireo,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Vireonidae,,,Vireo,gilvus,,,,accepted,17394,Vireo gilvus,Vireo gilvus,breeding,
Vireo huttoni,Cassin,Hutton's Vireo,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Vireonidae,,,Vireo,huttoni,,,,accepted,17375,Vireo huttoni,Vireo huttoni,permanent,
Vireo olivaceus,L.,Red-eyed Vireo,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Vireonidae,,,Vireo,olivaceus,,,,accepted,891704,Vireo olivaceus,Vireo olivaceus,breeding,
Xanthocephalus xanthocephalus,Bonaparte,Yellow-headed Blackbird,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Icteridae,,,Xanthocephalus,xanthocephalus,,,,accepted,10470,Xanthocephalus xanthocephalus,Xanthocephalus xanthocephalus,"passage migrant, breeding?",
Zenaida macroura,L.,Mourning Dove,Animalia,Chordata,Vertebrata,,Aves,,,Columbiformes,,,,Columbidae,,,Zenaida,macroura,,,,accepted,3454,Zenaida macroura,Zenaida macroura,"passage migrant, breeding?",
Zonotrichia albicollis,Gmelin,White-throated Sparrow,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Passerellidae,,,Zonotrichia,albicollis,,,,accepted,9184,Zonotrichia albicollis,Zonotrichia albicollis,winter (rare),
Zonotrichia atricapilla,Gmelin,Golden-crowned Sparrow,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Passerellidae,,,Zonotrichia,atricapilla,,,,accepted,9185,Zonotrichia atricapilla,Zonotrichia atricapilla,winter,
Zonotrichia leucophrys,Forster,White-crowned Sparrow,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Passerellidae,,,Zonotrichia,leucophrys,,,,accepted,9176,Zonotrichia leucophrys,Zonotrichia leucophrys,breeding,
Zonotrichia querula,Nuttall,Harris's Sparrow,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,,Passerellidae,,,Zonotrichia,querula,,,,accepted,9182,Zonotrichia querula,Zonotrichia querula,accidental,
