scientificName,scientificNameAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,variety,subspecies,hybrid,nameStatus,iNaturalistTaxonId,iNaturalistTaxonName,linkName,residencyStatus,FLAG
Gymnopilus luteofolius,,Yellow-gilled Gymnopilus,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Hymenogastraceae,,,Gymnopilus,luteofolius,,,,accepted,350919,Gymnopilus luteofolius,Gymnopilus luteofolius,NA,
Gymnopilus punctifolius,,Blue-green Gym,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Hymenogastraceae,,,Gymnopilus,punctifolius,,,,accepted,220729,Gymnopilus punctifolius,Gymnopilus punctifolius,NA,
Gymnopilus sapineus,,Scaly Rustgill,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Hymenogastraceae,,,Gymnopilus,sapineus,,,,accepted,118302,Gymnopilus sapineus,Gymnopilus sapineus,NA,
Gymnopilus ventricosus,,Western Jumbo Gym,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Hymenogastraceae,,,Gymnopilus,ventricosus,,,,accepted,348809,Gymnopilus ventricosus,Gymnopilus ventricosus,NA,
Gymnopus dryophilus,(Bull.) Murrill,Oak-loving Gymnopus,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,,Omphalotaceae,,,Gymnopus,dryophilus,,,,accepted,130915,Gymnopus dryophilus,Gymnopus dryophilus,NA,
Gymnopus striatipes,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,,Omphalotaceae,,,Gymnopus,striatipes,,,,accepted,1579369,Gymnopus striatipes,Gymnopus striatipes,NA,
Gyromitra esculenta,,False Morel,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,,Discinaceae,,Gyromitreae,Gyromitra,esculenta,,,,accepted,85120,Gyromitra esculenta,Gyromitra esculenta,NA,
Haligena elaterophora,,,Fungi,Ascomycota,Pezizomycotina,,Sordariomycetes,Hypocreomycetidae,,Microascales,,,,Halosphaeriaceae,,,Haligena,elaterophora,,,,accepted,1223101,Haligena elaterophora,Haligena elaterophora,NA,
Heimiomyces tenuipes,(Schwein.) A.H.Sm.,Orange Faint Foot Mushroom,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,,Xeromphalinaceae,,,Heimiomyces,tenuipes,,,,unaccepted,1239845,Heimiomyces tenuipes,Heimiomyces tenuipes,NA,
Helicogloea lagerheimii,,,Fungi,Basidiomycota,Pucciniomycotina,,Atractiellomycetes,,,Atractiellales,,,,Phleogenaceae,,,Helicogloea,lagerheimii,,,,accepted,418003,Helicogloea lagerheimii,Helicogloea lagerheimii,NA,
Helminthosphaeria clavariarum,,,Fungi,Ascomycota,Pezizomycotina,,Sordariomycetes,Sordariomycetidae,,Chaetosphaeriales,,,,Helminthosphaeriaceae,,,Helminthosphaeria,clavariarum,,,,accepted,58708,Helminthosphaeria clavariarum,Helminthosphaeria clavariarum,NA,
Helvella acetabulum,,Vinegar Cup,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,,Helvellaceae,,,Helvella,acetabulum,,,,accepted,57462,Helvella acetabulum,Helvella acetabulum,NA,
Helvella compressa,,,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,,Helvellaceae,,,Helvella,compressa,,,,accepted,117997,Helvella compressa,Helvella compressa,NA,
Helvella elastica,,Elastic Saddle,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,,Helvellaceae,,,Helvella,elastica,,,,accepted,63246,Helvella elastica,Helvella elastica,NA,
Helvella lacunosa,,Elfin Saddle,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,,Helvellaceae,,,Helvella,lacunosa,,,,accepted,475619,Helvella lacunosa,Helvella lacunosa,NA,
Helvella vespertina,Afzelius,Western Black Elfin Saddle,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,,Helvellaceae,,,Helvella,vespertina,,,,accepted,423950,Helvella vespertina,Helvella vespertina,NA,
Hemimycena lactea,,Milky Bonnet,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,,Mycenaceae,,,Hemimycena,lactea,,,,accepted,342411,Hemimycena lactea,Hemimycena lactea,NA,
Hemipholiota populnea,,Destructive Pholiota,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Hymenogastraceae,,,Hemipholiota,populnea,,,,accepted,786894,Hemipholiota populnea,Hemipholiota populnea,NA,
Hericium abietis,(Weir ex Hubert) K.A. Harrison,Bear's head,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,,Hericiaceae,,,Hericium,abietis,,,,accepted,55187,Hericium abietis,Hericium abietis,NA,
Hericium coralloides,(Scop.) Pers.,Coral tooth fungus,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,,Hericiaceae,,,Hericium,coralloides,,,,accepted,49162,Hericium coralloides,Hericium coralloides,NA,
Hericium erinaceus,(Bull.) Persoon,lion's-mane mushroom,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,,Hericiaceae,,,Hericium,erinaceus,,,,accepted,49158,Hericium erinaceus,Hericium erinaceus,NA,
Hohenbuehelia petaloides,(Bull.) Schulzer,Shoehorn Oyster,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Pleurotineae,,,Pleurotaceae,,,Hohenbuehelia,petaloides,,,,accepted,154750,Hohenbuehelia petaloides,Hohenbuehelia petaloides,NA,
Humicola alopallonella,,,Fungi,Ascomycota,Pezizomycotina,,Sordariomycetes,Sordariomycetidae,,Sordariales,,,,Chaetomiaceae,,,Humicola,alopallonella,,,,accepted,1223310,Humicola alopallonella,Humicola alopallonella,NA,
Hydnellum aurantiacum,(Batsch) P. Karst,Orange Rough-cap Tooth,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Thelephorales,,,,Boletopsidaceae,,,Hydnellum,aurantiacum,,,,accepted,118060,Hydnellum aurantiacum,Hydnellum aurantiacum,NA,
Hydnellum caeruleum,,Blue Tooth,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Thelephorales,,,,Boletopsidaceae,,,Hydnellum,caeruleum,,,,accepted,52525,Hydnellum caeruleum,Hydnellum caeruleum,NA,
Hydnellum fuscoindicum,,Violet Hedgehog,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Thelephorales,,,,Boletopsidaceae,,,Hydnellum,fuscoindicum,,,,accepted,1148466,Hydnellum fuscoindicum,Hydnellum fuscoindicum,NA,
Hydnellum peckii,Banker,Red-juice Tooth,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Thelephorales,,,,Boletopsidaceae,,,Hydnellum,peckii,,,,accepted,154949,Hydnellum peckii,Hydnellum peckii,NA,
Hydnellum regium,,Regal Black Tooth,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Thelephorales,,,,Boletopsidaceae,,,Hydnellum,regium,,,,accepted,499753,Hydnellum regium,Hydnellum regium,NA,
Hydnum repandum,,Wood Hedgehog,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Cantharellales,,,,Hydnaceae,,,Hydnum,repandum,,,,accepted,48641,Hydnum repandum,Hydnum repandum,NA,
Hydnum umbilicatum,,depressed hedgehog,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Cantharellales,,,,Hydnaceae,,,Hydnum,umbilicatum,,,,accepted,48421,Hydnum umbilicatum,Hydnum umbilicatum,NA,
Hygrocybe ceracea,,Butter Waxcap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Hygrophorineae,,,Hygrophoraceae,Hygrocyboideae,Hygrocybeae,Hygrocybe,ceracea,,,,accepted,363606,Hygrocybe ceracea,Hygrocybe ceracea,NA,
Hygrocybe coccinea,,Scarlet Waxy Cap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Hygrophorineae,,,Hygrophoraceae,Hygrocyboideae,Hygrocybeae,Hygrocybe,coccinea,,,,accepted,55245,Hygrocybe coccinea,Hygrocybe coccinea,NA,
Hygrocybe miniata,(Fr.) P. Kumm,Vermilion Waxcap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Hygrophorineae,,,Hygrophoraceae,Hygrocyboideae,Hygrocybeae,Hygrocybe,miniata,,,,accepted,194659,Hygrocybe miniata,Hygrocybe miniata,NA,
Hygrocybe singeri,,Western Witch's Hat,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Hygrophorineae,,,Hygrophoraceae,Hygrocyboideae,Hygrocybeae,Hygrocybe,singeri,,,,accepted,118316,Hygrocybe singeri,Hygrocybe singeri,NA,
Hygrophoropsis aurantiaca,(Wulfen) Maire,False Chanterelle,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,,,,Hygrophoropsidaceae,,,Hygrophoropsis,aurantiaca,,,,accepted,63538,Hygrophoropsis aurantiaca,Hygrophoropsis aurantiaca,NA,
Hygrophorus camarophyllus,,arched woodwax,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Hygrophorineae,,,Hygrophoraceae,Hygrophoroideae,Hygrophoreae,Hygrophorus,camarophyllus,,,,accepted,499750,Hygrophorus camarophyllus,Hygrophorus camarophyllus,NA,
Hygrophorus piceae,Kuehner & Romagn,Snowy Woodwax,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Hygrophorineae,,,Hygrophoraceae,Hygrophoroideae,Hygrophoreae,Hygrophorus,piceae,,,,accepted,499710,Hygrophorus piceae,Hygrophorus piceae,NA,
Hymenoscyphus fraternus,,,Fungi,Ascomycota,Pezizomycotina,,Leotiomycetes,,,Helotiales,,,,Helotiaceae,,,Hymenoscyphus,fraternus,,,,accepted,1198527,Hymenoscyphus fraternus,Hymenoscyphus fraternus,NA,
Hypholoma capnoides,Fr.) P. Kumm,Smoky-gilled Hypholoma,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Strophariaceae,,,Hypholoma,capnoides,,,,accepted,64071,Hypholoma capnoides,Hypholoma capnoides,NA,
Hypholoma elongatum,,sphagnum brownie,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Strophariaceae,,,Hypholoma,elongatum,,,,accepted,704755,Hypholoma elongatum,Hypholoma elongatum,NA,
Hypholoma fasciculare,(Huds. Fr.) P. Kumm,Sulphur Tuft,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Strophariaceae,,,Hypholoma,fasciculare,,,,accepted,48767,Hypholoma fasciculare,Hypholoma fasciculare,NA,
Hypomyces aurantius,,orange polypore mould,Fungi,Ascomycota,Pezizomycotina,,Sordariomycetes,Hypocreomycetidae,,Hypocreales,,,,Hypocreaceae,,,Hypomyces,aurantius,,,,accepted,382735,Hypomyces aurantius,Hypomyces aurantius,NA,
Hypomyces cervinigenus,Rogerson & Simms,,Fungi,Ascomycota,Pezizomycotina,,Sordariomycetes,Hypocreomycetidae,,Hypocreales,,,,Hypocreaceae,,,Hypomyces,cervinigenus,,,,accepted,118004,Hypomyces cervinigenus,Hypomyces cervinigenus,NA,
Hypomyces cervinus,,saddle's child,Fungi,Ascomycota,Pezizomycotina,,Sordariomycetes,Hypocreomycetidae,,Hypocreales,,,,Hypocreaceae,,,Hypomyces,cervinus,,,,accepted,872335,Hypomyces cervinus,Hypomyces cervinus,NA,
Hypomyces lactifluorum,(Schwein.) Tul. & C. Tul,lobster mushroom,Fungi,Ascomycota,Pezizomycotina,,Sordariomycetes,Hypocreomycetidae,,Hypocreales,,,,Hypocreaceae,,,Hypomyces,lactifluorum,,,,accepted,48215,Hypomyces lactifluorum,Hypomyces lactifluorum,NA,
Hypsizygus tessulatus,,Beech Mushroom,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,,Lyophyllaceae,,,Hypsizygus,tessulatus,,,,accepted,499736,Hypsizygus tessulatus,Hypsizygus tessulatus,NA,
Infundibulicybe gibba,,Common Funnel,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Omphalinineae,,,Omphalinaceae,,,Infundibulicybe,gibba,,,,accepted,921916,Infundibulicybe gibba,Infundibulicybe gibba,NA,
Inocybe lacera,,torn fibrecap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Inocybaceae,,,Inocybe,lacera,,,,accepted,179766,Inocybe lacera,Inocybe lacera,NA,
Inosperma calamistratum,,greenfoot fibrecap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Inocybaceae,,,Inosperma,calamistratum,,,,accepted,1112482,Inosperma calamistratum,Inosperma calamistratum,NA,
Inosperma maximum,(Kühner) Matheny & Esteve-Rav.,Blueing Fishy Fiberhead,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Inocybaceae,,,Inosperma,maximum,,,,accepted,1112501,Inosperma maximum,Inosperma maximum,NA,
Irpex lacteus,(Fr.) Fr.,Milk-white Toothed Polypore,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,,Irpicaceae,,,Irpex,lacteus,,,,accepted,130910,Irpex lacteus,Irpex lacteus,NA,
Jackrogersella multiformis,,Birch Woodwart,Fungi,Ascomycota,Pezizomycotina,,Sordariomycetes,Xylariomycetidae,,Xylariales,,,,Hypoxylaceae,,,Jackrogersella,multiformis,,,,accepted,895016,Jackrogersella multiformis,Jackrogersella multiformis,NA,
Jahnoporus hirtus,,Bitter Iodine Polypore,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,,Postiaceae,,,Jahnoporus,hirtus,,,,accepted,118058,Jahnoporus hirtus,Jahnoporus hirtus,NA,
Kretzschmaria deusta,(Hoffm.) P.M.D. Martin,Brittle Cinder,Fungi,Ascomycota,Pezizomycotina,,Sordariomycetes,Xylariomycetidae,,Xylariales,,,,Xylariaceae,,,Kretzschmaria,deusta,,,,accepted,128051,Kretzschmaria deusta,Kretzschmaria deusta,NA,
Kuehneromyces lignicola,,False Funeral Bell,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Hymenogastraceae,,,Kuehneromyces,lignicola,,,,accepted,495391,Kuehneromyces lignicola,Kuehneromyces lignicola,NA,
Kuehneromyces mutabilis,,Sheathed Woodtuft,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Hymenogastraceae,,,Kuehneromyces,mutabilis,,,,accepted,153033,Kuehneromyces mutabilis,Kuehneromyces mutabilis,NA,
Laccaria amethysteo-occidentalis,G.M. Muell.,Western Amethyst Laccaria,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Hydnangiaceae,,,Laccaria,amethysteo-occidentalis,,,,accepted,54893,Laccaria amethysteo-occidentalis,Laccaria amethysteo-occidentalis,NA,
Laccaria bicolor,,Bicoloured Deceiver,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Hydnangiaceae,,,Laccaria,bicolor,,,,accepted,63238,Laccaria bicolor,Laccaria bicolor,NA,
Laccaria laccata,(Scop.) Cooke,deceiver,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Hydnangiaceae,,,Laccaria,laccata,,,,accepted,63236,Laccaria laccata,Laccaria laccata,NA,
Laccaria montana,,mountain deceiver,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Hydnangiaceae,,,Laccaria,montana,,,,accepted,910824,Laccaria montana,Laccaria montana,NA,
Laccaria proxima,,Scurfy Deceiver,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Hydnangiaceae,,,Laccaria,proxima,,,,accepted,118348,Laccaria proxima,Laccaria proxima,NA,
Lachnellula calyciformis,,,Fungi,Ascomycota,Pezizomycotina,,Leotiomycetes,,,Helotiales,,,,Lachnaceae,,,Lachnellula,calyciformis,,,,accepted,382853,Lachnellula calyciformis,Lachnellula calyciformis,NA,
Lachnum virgineum,,stalked hairy fairy cup,Fungi,Ascomycota,Pezizomycotina,,Leotiomycetes,,,Helotiales,,,,Lachnaceae,,,Lachnum,virgineum,,,,accepted,203703,Lachnum virgineum,Lachnum virgineum,NA,
Lacrymaria lacrymabunda,(Bull.: Fr.) Pat.,weeping widow,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Psathyrellaceae,,,Lacrymaria,lacrymabunda,,,,accepted,130934,Lacrymaria lacrymabunda,Lacrymaria lacrymabunda,NA,
Lactarius controversus,,Blushing Milkcap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,,Russulaceae,,,Lactarius,controversus,,,,accepted,479681,Lactarius controversus,Lactarius controversus,NA,
Lactarius deliciosus,,saffron milkcap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,,Russulaceae,,,Lactarius,deliciosus,,,,accepted,155197,Lactarius deliciosus,Lactarius deliciosus,NA,
Lactarius fallax,,Velvety Milk Cap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,,Russulaceae,,,Lactarius,fallax,,,,accepted,475960,Lactarius fallax,Lactarius fallax,NA,
Lactarius kauffmanii,Hesler & A.H. Sm.,Kauffman's Milk Cap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,,Russulaceae,,,Lactarius,kauffmanii,,,,accepted,335923,Lactarius kauffmanii,Lactarius kauffmanii,NA,
Lactarius luculentus,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,,Russulaceae,,,Lactarius,luculentus,,,,accepted,118228,Lactarius luculentus,Lactarius luculentus,NA,
Lactarius montanus,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,,Russulaceae,,,Lactarius,montanus,,,,accepted,500102,Lactarius montanus,Lactarius montanus,NA,
Lactarius pseudomucidus,,Gray-stemmed Milk Cap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,,Russulaceae,,,Lactarius,pseudomucidus,,,,accepted,351303,Lactarius pseudomucidus,Lactarius pseudomucidus,NA,
Lactarius rubrilacteus,,Red-bleeding Milk Cap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,,Russulaceae,,,Lactarius,rubrilacteus,,,,accepted,118226,Lactarius rubrilacteus,Lactarius rubrilacteus,NA,
Lactarius rufus,(Fr.) Fr.,Rufous Milkcap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,,Russulaceae,,,Lactarius,rufus,,,,accepted,118223,Lactarius rufus,Lactarius rufus,NA,
Lactarius scrobiculatus,,spotted milkcap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,,Russulaceae,,,Lactarius,scrobiculatus,,,,accepted,351305,Lactarius scrobiculatus,Lactarius scrobiculatus,NA,
Lactarius trivialis,,tacked milkcap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,,Russulaceae,,,Lactarius,trivialis,,,,accepted,120871,Lactarius trivialis,Lactarius trivialis,NA,
Lactarius turpis,,Ugly Milkcap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,,Russulaceae,,,Lactarius,turpis,,,,accepted,382886,Lactarius turpis,Lactarius turpis,NA,
Laetiporus conifericola,Burds. & Banik,Conifer Chicken of the Woods,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,,Laetiporaceae,,,Laetiporus,conifericola,,,,accepted,118057,Laetiporus conifericola,Laetiporus conifericola,NA,
Laricifomes officinalis,(Batsch) Kotl. & Pouzar,Quinine Conk,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,,Laricifomitaceae,,,Laricifomes,officinalis,,,,accepted,135216,Laricifomes officinalis,Laricifomes officinalis,NA,
Lasiobolus ciliatus,,,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,,Ascodesmidaceae,,,Lasiobolus,ciliatus,,,,accepted,1647191,Lasiobolus ciliatus,Lasiobolus ciliatus,NA,
Leccinum manzanitae,,Manzanita bolete,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,,,,Boletaceae,Leccinoideae,,Leccinum,manzanitae,,,,accepted,54204,Leccinum manzanitae,Leccinum manzanitae,NA,
Lepiota atrodisca,Zeller,Dark Dapperling,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Agaricaceae,,Leucocoprineae,Leucocoprinus,atrodisca,,,,accepted,347740,Lepiota atrodisca,Lepiota atrodisca,NA,
Lepiota clypeolaria,,Shield Dapperling,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Verrucosporaceae,,,Lepiota,clypeolaria,,,,accepted,351371,Lepiota clypeolaria,Lepiota clypeolaria,NA,
Lepiota magnispora,Murrill,yellowfoot dapperling,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Verrucosporaceae,,,Lepiota,magnispora,,,,accepted,194663,Lepiota magnispora,Lepiota magnispora,NA,
Leptoporus mollis,,Pink Sherbet Polypore,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,,Irpicaceae,,,Leptoporus,mollis,,,,accepted,489494,Leptoporus mollis,Leptoporus mollis,NA,
Leratiomyces ceres,,Chip Cherries,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Strophariaceae,,,Leratiomyces,ceres,,,,accepted,121217,Leratiomyces ceres,Leratiomyces ceres,NA,
Leucangium carthusianum,,,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,,Morchellaceae,,,Leucangium,carthusianum,,,,accepted,125191,Leucangium carthusianum,Leucangium carthusianum,NA,
Leucocoprinus brebissonii,,Skullcap Dapperling,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Agaricaceae,,Leucocoprineae,Leucocoprinus,brebissonii,,,,accepted,155052,Leucocoprinus brebissonii,Leucocoprinus brebissonii,NA,
Leucocoprinus leucothites,(Vittad.) Wasser,White Dapperling,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Agaricaceae,,Leucocoprineae,Leucocoprinus,leucothites,,,,unaccepted,1558279,Leucocoprinus leucothites,Leucocoprinus leucothites,NA,
Leucocybe candicans,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,,Lyophyllaceae,,,Leucocybe,candicans,,,,accepted,776970,Leucocybe candicans,Leucocybe candicans,NA,
Leucocybe connata,"(Schumach.) Vizzini, P. Alvarado, G. Moreno & Consiglio",White Domecap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,,Lyophyllaceae,,,Leucocybe,connata,,,,accepted,625290,Leucocybe connata,Leucocybe connata,NA,
Leucopaxillus gentianeus,,Bitter Brown Leucopax,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,,Tricholomataceae,Tricholomatoideae,,Leucopaxillus,gentianeus,,,,accepted,67346,Leucopaxillus gentianeus,Leucopaxillus gentianeus,NA,
Lignincola laevis,,,Fungi,Ascomycota,Pezizomycotina,,Sordariomycetes,Hypocreomycetidae,,Microascales,,,,Halosphaeriaceae,,,Lignincola,laevis,,,,accepted,351402,Lignincola laevis,Lignincola laevis,NA,
Lycoperdon nigrescens,,Dusky Puffball,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Lycoperdaceae,,,Lycoperdon,nigrescens,,,,accepted,194080,Lycoperdon nigrescens,Lycoperdon nigrescens,NA,
Lycoperdon perlatum,Pers.,common puffball,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Lycoperdaceae,,,Lycoperdon,perlatum,,,,accepted,48443,Lycoperdon perlatum,Lycoperdon perlatum,NA,
Lycoperdon umbrinum,Per.,Umber-brown Puffball,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Lycoperdaceae,,,Lycoperdon,umbrinum,,,,accepted,118139,Lycoperdon umbrinum,Lycoperdon umbrinum,NA,
Macrocystidia cucumis,,Cucumber Cap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Macrocystidiineae,,,Macrocystidiaceae,,,Macrocystidia,cucumis,,,,accepted,49544,Macrocystidia cucumis,Macrocystidia cucumis,NA,
Marasmiellus candidus,(Bolton) Singer,Fairy Parachutes,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,,Campanellaceae,,,,candidus,,,,accepted,118242,Marasmiellus candidus,Marasmiellus candidus,NA,
Marasmius calhouniae,Singer,Calhoun's pinwheel,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,,Marasmiaceae,Marasmieae,,Marasmius,calhouniae,,,,accepted,118241,Marasmius calhouniae,Marasmius calhouniae,NA,
Marasmius oreades,,fairy ring marasmius,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,,Marasmiaceae,Marasmieae,,Marasmius,oreades,,,,accepted,118240,Marasmius oreades,Marasmius oreades,NA,
Marasmius rotula,,collared parachute,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,,Marasmiaceae,Marasmieae,,Marasmius,rotula,,,,accepted,63100,Marasmius rotula,Marasmius rotula,NA,
