scientificName,scientificNameAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,variety,subspecies,hybrid,nameStatus,iNaturalistTaxonId,iNaturalistTaxonName,linkName,residencyStatus,FLAG
Peltigera collina,(Ach.) Schrader,tree pelt lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Peltigeraceae,,,Peltigera,collina,,,,accepted,194736,Peltigera collina,Peltigera collina,NA,
Peltigera gowardii,Lendemer & H. O'Brien,western waterfan lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Peltigeraceae,,,Peltigera,gowardii,,,,accepted,227387,Peltigera gowardii,Peltigera gowardii,NA,
Peltigera hydrothyria,Miadl. & Lutzoni,Eastern Waterfan Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Peltigeraceae,,,Peltigera,hydrothyria,,,,accepted,117300,Peltigera hydrothyria,Peltigera hydrothyria,NA,
Peltigera leucophlebia,(nyl.) gyelnik,ruffled freckled pelt lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Peltigeraceae,,,Peltigera,leucophlebia,,,,accepted,119676,Peltigera leucophlebia,Peltigera leucophlebia,NA,
Peltigera membranacea,(Ach.) Nyl.,membranous pelt lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Peltigeraceae,,,Peltigera,membranacea,,,,accepted,117858,Peltigera membranacea,Peltigera membranacea,NA,
Peltigera neopolydactyla,(Gyelnik) Gyelnik.,carpet pelt lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Peltigeraceae,,,Peltigera,neopolydactyla,,,,accepted,147374,Peltigera neopolydactyla,Peltigera neopolydactyla,NA,
Peltigera pacifica,Vitik.,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Peltigeraceae,,,Peltigera,pacifica,,,,accepted,227392,Peltigera pacifica,Peltigera pacifica,NA,
Peltigera polydactylon,(Necker) Hoffm.,many-fruited pelt lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Peltigeraceae,,,Peltigera,polydactylon,,,,accepted,69728,Peltigera polydactylon,Peltigera polydactylon,NA,
Peltigera ponojensis,Gyelnik,pale-bellied pelt lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Peltigeraceae,,,Peltigera,ponojensis,,,,accepted,227393,Peltigera ponojensis,Peltigera ponojensis,NA,
Peltigera praetextata,(Flörke ex Sommerf.) Zopf,scaly pelt lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Peltigeraceae,,,Peltigera,praetextata,,,,accepted,127051,Peltigera praetextata,Peltigera praetextata,NA,
Peltigera rufescens,(Weiss) Humb.,field dog lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Peltigeraceae,,,Peltigera,rufescens,,,,accepted,180448,Peltigera rufescens,Peltigera rufescens,NA,
Peltigera venosa,(l.) hoffm.,fan pelt lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Peltigeraceae,,,Peltigera,venosa,,,,accepted,194812,Peltigera venosa,Peltigera venosa,NA,
Pertusaria mccroryae,"C. R. Bj�rk, Goward & T. Sprib.",,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Pertusariales,,,,Pertusariaceae,,,Pertusaria,mccroryae,,,,accepted,463707,Pertusaria mccroryae,Pertusaria mccroryae,NA,
Pertusaria pupillaris,(Nyl.) Th. Fr.,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Pertusariales,,,,Pertusariaceae,,,Pertusaria,pupillaris,,,,accepted,227566,Pertusaria pupillaris,Pertusaria pupillaris,NA,
Pertusaria subambigens,Dibben,Frosted Wart Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Pertusariales,,,,Pertusariaceae,,,Pertusaria,subambigens,,,,accepted,117882,Pertusaria subambigens,Pertusaria subambigens,NA,
Phlyctis argena,(Sprengel) Flotow,Whitewash Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Ostropales,,,,Phlyctidaceae,,,Phlyctis,argena,,,,accepted,182631,Phlyctis argena,Phlyctis argena,NA,
Physcia adscendens,(Th.Fr.) H.Olivier,Hooded Rosette Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Caliciales,,,,Physciaceae,,,Physcia,adscendens,,,,accepted,124439,Physcia adscendens,Physcia adscendens,NA,
Physcia caesia,(Hoffm.) Fürnr.,Blue-gray Rosette Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Caliciales,,,,Physciaceae,,,Physcia,caesia,,,,accepted,194681,Physcia caesia,Physcia caesia,NA,
Physcia dubia,(Hoffm.) Lettau,Powder-tipped Rosette Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Caliciales,,,,Physciaceae,,,Physcia,dubia,,,,accepted,228044,Physcia dubia,Physcia dubia,NA,
Physcia tenella,(Scop.) DC.,Fringed Rosette Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Caliciales,,,,Physciaceae,,,Physcia,tenella,,,,accepted,228059,Physcia tenella,Physcia tenella,NA,
Pilophorus acicularis,(Ach.) Th. Fr.,Devil's matchstick,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Cladoniaceae,,,Pilophorus,acicularis,,,,accepted,128919,Pilophorus acicularis,Pilophorus acicularis,NA,
Pilophorus nigricaulis,(Ach.) Th. Fr.,charred matchstick lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Cladoniaceae,,,Pilophorus,nigricaulis,,,,accepted,228128,Pilophorus nigricaulis,Pilophorus nigricaulis,NA,
Piricauda pelagica,Kohlm.,,Fungi,Ascomycota,Pezizomycotina,,Dothideomycetes,Dothideomycetidae,,Mycosphaerellales,,,,Mycosphaerellaceae,,,Piricauda,pelagica,,,,accepted,1223289,Piricauda pelagica,Piricauda pelagica,NA,
Placopsis gelida,(L.) Lindsay,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Trapeliales,,,,Trapeliaceae,,,Placopsis,gelida,,,,accepted,228239,Placopsis gelida,Placopsis gelida,NA,
Platismatia glauca,Schwäbisch-Fränkische Waldberge,Varied Rag Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Platismatia,glauca,,,,accepted,117874,Platismatia glauca,Platismatia glauca,NA,
Platismatia herrei,(Imshaug) W.L. Culb. & C.F. Culb.,Herre's Ragged Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Platismatia,herrei,,,,accepted,117876,Platismatia herrei,Platismatia herrei,NA,
Platismatia norvegica,(Lynge) Culb. & C.F. Culb.,Oldgrowth Rag Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Platismatia,norvegica,,,,accepted,194608,Platismatia norvegica,Platismatia norvegica,NA,
Platismatia stenophylla,(Tuck.) Culb. & C. Culb.,Ribbon Rag Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Platismatia,stenophylla,,,,accepted,155195,Platismatia stenophylla,Platismatia stenophylla,NA,
Polycauliona candelaria,(L.) Th. Fr.,Shrubby Sunburst Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Teloschistales,,,,Teloschistaceae,Xanthorioideae,,Polycauliona,candelaria,,,,accepted,463825,Polycauliona candelaria,Polycauliona candelaria,NA,
Polycauliona flavogranulosa,(Körb.) Arup,Grainy Seaside Firedot Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Teloschistales,,,,Teloschistaceae,Xanthorioideae,,Polycauliona,flavogranulosa,,,,accepted,463827,Polycauliona flavogranulosa,Polycauliona flavogranulosa,NA,
Polycauliona luteominia,(Tomin) Arup,Red Firedot Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Teloschistales,,,,Teloschistaceae,Xanthorioideae,,Polycauliona,luteominia,,,,accepted,464214,Polycauliona luteominia,Polycauliona luteominia,NA,
Polycauliona polycarpa,(Hoffm.) Rieber,NA,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Teloschistales,,,,Teloschistaceae,Xanthorioideae,,Polycauliona,polycarpa,,,,unknown,463837,Polycauliona polycarpa,Polycauliona polycarpa,NA,
Polycauliona rosei,Hasse,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Teloschistales,,,,Teloschistaceae,Xanthorioideae,,Polycauliona,rosei,,,,accepted,463838,Polycauliona rosei,Polycauliona rosei,NA,
Polycauliona verruculifera,(Nyl.) Arup,Ringed Firedot Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Teloschistales,,,,Teloschistaceae,Xanthorioideae,,Polycauliona,verruculifera,,,,accepted,463842,Polycauliona verruculifera,Polycauliona verruculifera,NA,
Porpidia crustulata,(Ach.) Hertel & Knoph,concentric boulder lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecideales,,,,Lecideaceae,,,Porpidia,crustulata,,,,accepted,182467,Porpidia crustulata,Porpidia crustulata,NA,
Porpidia flavicunda,(Ach.) Gowan,Orange Boulder Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecideales,,,,Lecideaceae,,,Porpidia,flavicunda,,,,accepted,463867,Porpidia flavicunda,Porpidia flavicunda,NA,
Porpidia macrocarpa,(DC.) Hertel & A.J. Schwab,Big-disk pebble lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecideales,,,,Lecideaceae,,,Porpidia,macrocarpa,,,,accepted,228666,Porpidia macrocarpa,Porpidia macrocarpa,NA,
Protopannaria pezizoides,(Weber) P. M J�rg. & S. Ekman,Brown-gray Moss-shingle Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Pannariaceae,,,Protopannaria,pezizoides,,,,accepted,463879,Protopannaria pezizoides,Protopannaria pezizoides,NA,
Protoparmeliopsis muralis,(Schreb.) M. Choisy,Stonewall Rim Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Lecanoraceae,,,Protoparmeliopsis,muralis,,,,accepted,632126,Protoparmeliopsis muralis,Protoparmeliopsis muralis,NA,
Pseudephebe minuscula,(Nyl. ex Arnold) Brodo & D. Hawksw.,coarse rockwool,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Pseudephebe,minuscula,,,,accepted,154186,Pseudephebe minuscula,Pseudephebe minuscula,NA,
Pseudephebe pubescens,(L.) Choisy,Fine Rockwool Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Pseudephebe,pubescens,,,,accepted,229078,Pseudephebe pubescens,Pseudephebe pubescens,NA,
Pseudosagedia chlorotica,(Ach.) Hafellner & Kalb,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Ostropales,,,,Porinaceae,,,Pseudosagedia,chlorotica,,,,accepted,229142,Pseudosagedia chlorotica,Pseudosagedia chlorotica,NA,
Pseudosolorina saccata,(L.) ach.,NA,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Peltigeraceae,,,Pseudosolorina,saccata,,,,unknown,1623773,Pseudosolorina saccata,Pseudosolorina saccata,NA,
Pseudosolorina spongiosa,(Ach.) Anzi,Fringed Chocolate Chip Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Peltigeraceae,,,Pseudosolorina,spongiosa,,,,unaccepted,1623775,Pseudosolorina spongiosa,Pseudosolorina spongiosa,NA,
Psoroma hypnorum,(Vahl) Gray,Green Moss-shingle Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Pannariaceae,,,Psoroma,hypnorum,,,,accepted,229263,Psoroma hypnorum,Psoroma hypnorum,NA,
Psoroma tenue var. boreale,Henssen,Tundra Moss-shingle Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Pannariaceae,,,Psoroma,tenue,boreale,,,accepted,463909,Psoroma tenue boreale,Psoroma tenue,NA,
Punctelia stictica,(Duby) Krog,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Parmeliaceae,Parmelioideae,,Punctelia,stictica,,,,accepted,117879,Punctelia stictica,Punctelia stictica,NA,
Ramalina farinacea,(L.) Ach.,Farinose Cartilage Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Ramalinaceae,,,Ramalina,farinacea,,,,accepted,54758,Ramalina farinacea,Ramalina farinacea,NA,
Ramularia rubella,(Bonord.) Nannf.,,Fungi,Ascomycota,Pezizomycotina,,Dothideomycetes,Dothideomycetidae,,Mycosphaerellales,,,,Mycosphaerellaceae,,,Ramularia,rubella,,,,accepted,384093,Ramularia rubella,Ramularia rubella,NA,
Rehmia cinereovirens,(Rehm) Höhn.,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Rhizocarpales,,,,Rhizocarpaceae,,,Rehmia,cinereovirens,,,,accepted,1648956,Rehmia cinereovirens,Rehmia cinereovirens,NA,
Rehmia reducta,Rehm,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Rhizocarpales,,,,Rhizocarpaceae,,,Rehmia,reducta,,,,accepted,1648962,Rehmia reducta,Rehmia reducta,NA,
Rhizocarpon badioatrum,(Flörke ex Spreng.) Th. Fr.,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Rhizocarpales,,,,Rhizocarpaceae,,,Rhizocarpon,badioatrum,,,,accepted,229938,Rhizocarpon badioatrum,Rhizocarpon badioatrum,NA,
Rhizocarpon geographicum,(L.) DC.,yellow map lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Rhizocarpales,,,,Rhizocarpaceae,,,Rhizocarpon,geographicum,,,,accepted,119888,Rhizocarpon geographicum,Rhizocarpon geographicum,NA,
Rhizocarpon lecanorinum,Anders,Crescent Map Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Rhizocarpales,,,,Rhizocarpaceae,,,Rhizocarpon,lecanorinum,,,,accepted,229961,Rhizocarpon lecanorinum,Rhizocarpon lecanorinum,NA,
Rhizocarpon macrosporum,Räsänen,lemon map lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Rhizocarpales,,,,Rhizocarpaceae,,,Rhizocarpon,macrosporum,,,,accepted,229963,Rhizocarpon macrosporum,Rhizocarpon macrosporum,NA,
Rhizocarpon riparium,R�s�nen,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Rhizocarpales,,,,Rhizocarpaceae,,,Rhizocarpon,riparium,,,,accepted,229977,Rhizocarpon riparium,Rhizocarpon riparium,NA,
Rimularia actinostoma,Coppins & Fryday,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Trapeliales,,,,Trapeliaceae,,,Rimularia,actinostoma,,,,accepted,532211,Rimularia actinostoma,Rimularia actinostoma,NA,
Rinodina disjuncta,Sheard & T�nsberg,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Caliciales,,,,Physciaceae,,,Rinodina,disjuncta,,,,accepted,230226,Rinodina disjuncta,Rinodina disjuncta,NA,
Rinodina efflorescens,Malme,Greenish-brown Pepper-spore Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Caliciales,,,,Physciaceae,,,Rinodina,efflorescens,,,,accepted,230227,Rinodina efflorescens,Rinodina efflorescens,NA,
Rinodina laevigata,(Ach.) Malme,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Caliciales,,,,Physciaceae,,,Rinodina,laevigata,,,,accepted,123456,Rinodina laevigata,Rinodina laevigata,NA,
Rinodina stictica,Sheard & T�nsberg,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Caliciales,,,,Physciaceae,,,Rinodina,stictica,,,,accepted,230277,Rinodina stictica,Rinodina stictica,NA,
Rinodina subpariata,(Nyl.) Zahlbr.,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Caliciales,,,,Physciaceae,,,Rinodina,subpariata,,,,accepted,1039737,Rinodina subpariata,Rinodina subpariata,NA,
Rusavskia elegans,(Link) S.Y. Kondr. & Kärnefelt,Elegant Sunburst Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Teloschistales,,,,Teloschistaceae,Xanthorioideae,,Rusavskia,elegans,,,,accepted,532267,Rusavskia elegans,Rusavskia elegans,NA,
Schaereria corticola,Muhr & T�nsberg,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Sarrameanales,,,,Schaereriaceae,,,Schaereria,corticola,,,,accepted,174999,Schaereria corticola,Schaereria corticola,NA,
Sclerophora peronella,(Ach.) Tibell,Frosted Glass-whiskers Lichen,Fungi,Ascomycota,Pezizomycotina,,Lichinomycetes,,,Coniocybales,,,,Coniocybaceae,,,Sclerophora,peronella,,,,accepted,230637,Sclerophora peronella,Sclerophora peronella,NA,
Scoliciosporum chlorococcum,(Stenh.) V?zda,City Dot Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Scoliciosporaceae,,,Scoliciosporum,chlorococcum,,,,accepted,230642,Scoliciosporum chlorococcum,Scoliciosporum chlorococcum,NA,
Scytinium californicum,Tuck.,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Collemataceae,,,Scytinium,californicum,,,,accepted,532297,Scytinium californicum,Scytinium californicum,NA,
Scytinium gelatinosum,(With.) J.R. Laundon,Rose-petalled Jellyskin Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Collemataceae,,,Scytinium,gelatinosum,,,,accepted,526716,Scytinium gelatinosum,Scytinium gelatinosum,NA,
Scytinium lichenoides,(L.) Otálora,Tattered Jellyskin Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Collemataceae,,,Scytinium,lichenoides,,,,accepted,526717,Scytinium lichenoides,Scytinium lichenoides,NA,
Scytinium palmatum,(Huds.) Mont.,Antlered Jellyskin Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Collemataceae,,,Scytinium,palmatum,,,,unaccepted,532308,Scytinium palmatum,Scytinium palmatum,NA,
Scytinium polycarpum,(Hoffm.) Otálora,Peacock Vinyl Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Collemataceae,,,Scytinium,polycarpum,,,,accepted,532312,Scytinium polycarpum,Scytinium polycarpum,NA,
Solorina crocea,(L.) Ach.,Chocolate Chip Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Peltigeraceae,,,Solorina,crocea,,,,accepted,231135,Solorina crocea,Solorina crocea,NA,
Sphaerophorus globosus,(Hudson) Vain.,Globe Ball Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Sphaerophoraceae,,,Sphaerophorus,globosus,,,,accepted,55241,Sphaerophorus globosus,Sphaerophorus globosus,NA,
Sphaerophorus tuckermanii,Räsänen,Tuckerman's Coral Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Sphaerophoraceae,,,Sphaerophorus,tuckermanii,,,,accepted,123231,Sphaerophorus tuckermanii,Sphaerophorus tuckermanii,NA,
Sphaerophorus venerabilis,"Wedin, H�gnabba & Goward",Ancient Coral Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Sphaerophoraceae,,,Sphaerophorus,venerabilis,,,,accepted,155226,Sphaerophorus venerabilis,Sphaerophorus venerabilis,NA,
Sphaerulina populicola,(Desm.) Verkley,,Fungi,Ascomycota,Pezizomycotina,,Dothideomycetes,Dothideomycetidae,,Mycosphaerellales,,,,Mycosphaerellaceae,,,Sphaerulina,populicola,,,,accepted,1020245,Sphaerulina populicola,Sphaerulina populicola,NA,
Stenocybe clavata,Tibell,,Fungi,Ascomycota,Pezizomycotina,,Eurotiomycetes,Mycocaliciomycetidae,,Mycocaliciales,,,,Sphinctrinaceae,,,Stenocybe,clavata,,,,accepted,231546,Stenocybe clavata,Stenocybe clavata,NA,
Stereocaulon alpinum,Laurer ex Funck,Alpine Foam Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Stereocaulaceae,,,Stereocaulon,alpinum,,,,accepted,231686,Stereocaulon alpinum,Stereocaulon alpinum,NA,
Stereocaulon dactylophyllum,Fl�rke,Finger-scale Foam,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Stereocaulaceae,,,Stereocaulon,dactylophyllum,,,,accepted,182570,Stereocaulon dactylophyllum,Stereocaulon dactylophyllum,NA,
Stereocaulon glareosum,(Savicz) H. Magn.,Alpine Soil Foam Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Stereocaulaceae,,,Stereocaulon,glareosum,,,,accepted,231696,Stereocaulon glareosum,Stereocaulon glareosum,NA,
Stereocaulon intermedium,(Savicz) H. Magn.,Pacific Foam Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Stereocaulaceae,,,Stereocaulon,intermedium,,,,accepted,231701,Stereocaulon intermedium,Stereocaulon intermedium,NA,
Stereocaulon myriocarpum,Th. Fr.,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Stereocaulaceae,,,Stereocaulon,myriocarpum,,,,accepted,231704,Stereocaulon myriocarpum,Stereocaulon myriocarpum,NA,
Stereocaulon paschale,(L.) Hoffm.,Easter Foam,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Stereocaulaceae,,,Stereocaulon,paschale,,,,accepted,180488,Stereocaulon paschale,Stereocaulon paschale,NA,
Stereocaulon rivulorum,H. Magn.,Snow Foam Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Stereocaulaceae,,,Stereocaulon,rivulorum,,,,accepted,231708,Stereocaulon rivulorum,Stereocaulon rivulorum,NA,
Stereocaulon sasakii,Zahlbr.,Sasak's Foam Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Stereocaulaceae,,,Stereocaulon,sasakii,,,,accepted,231709,Stereocaulon sasakii,Stereocaulon sasakii,NA,
Stereocaulon spathuliferum,Vain.,Chalk Foam Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Stereocaulaceae,,,Stereocaulon,spathuliferum,,,,accepted,179816,Stereocaulon spathuliferum,Stereocaulon spathuliferum,NA,
Stereocaulon tomentosum,Fr.,Woolly Foam,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Stereocaulaceae,,,Stereocaulon,tomentosum,,,,accepted,179804,Stereocaulon tomentosum,Stereocaulon tomentosum,NA,
Stereocaulon vesuvianum,Pers.,Variegated Foam Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Stereocaulaceae,,,Stereocaulon,vesuvianum,,,,accepted,231714,Stereocaulon vesuvianum,Stereocaulon vesuvianum,NA,
Sticta limbata,(Sm.) Ach.,Powdered Moon Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Lobariaceae,,,Sticta,limbata,,,,accepted,117888,Sticta limbata,Sticta limbata,NA,
Tephromela atra,(Huds.) Hafellner,Black-eye Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,,Tephromelataceae,,,Tephromela,atra,,,,accepted,232383,Tephromela atra,Tephromela atra,NA,
Thamnolia vermicularis,(Sw.) Ach. ex Schaerer,Whiteworm Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Pertusariales,,,,Icmadophilaceae,,,Thamnolia,vermicularis,,,,accepted,1040929,Thamnolia vermicularis,Thamnolia vermicularis,NA,
Thelotrema lepadinum,(Ach.) Ach.,Bark Barnacles,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Ostropales,,,,Graphidaceae,,,Thelotrema,lepadinum,,,,accepted,129667,Thelotrema lepadinum,Thelotrema lepadinum,NA,
Tholurna dissimilis,(Norman) Norman,Arboreal Urn Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Caliciales,,,,Caliciaceae,,,Tholurna,dissimilis,,,,accepted,232575,Tholurna dissimilis,Tholurna dissimilis,NA,
Tingiopsidium isidiatum,(Degel.) E. Dahl,Peppered Brownette Lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,,Koerberiaceae,,,Tingiopsidium,isidiatum,,,,unaccepted,1045659,Tingiopsidium isidiatum,Tingiopsidium isidiatum,NA,
