"","iNaturalist.taxon.name","iNaturalist.taxon.ID","Taxon.name","Author","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Species","observationId","Latitude","Longitude","Date.observed","Description","Common.name","Recorded.by","Captive.Cultivated","Quality.grade","coordinateUncertaintyInMeters"
"429","Lobaria pulmonaria",48711,"Lobaria pulmonaria",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Lobariaceae","","","Lobaria","pulmonaria","iNat:166521358",49.404359,-123.470929,"2023-06-09",NA,NA,"","false","research",9
"430","Lobaria pulmonaria",48711,"Lobaria pulmonaria",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Lobariaceae","","","Lobaria","pulmonaria","iNat:167602828",49.404429,-123.471115,"2023-06-09",NA,NA,"","false","research",7
"431","Lobaria pulmonaria",48711,"Lobaria pulmonaria",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Lobariaceae","","","Lobaria","pulmonaria","iNat:167733622",49.698718,-123.127755,"2023-06-16",NA,NA,"Nancy Henderson","false","research",80
"432","Cladonia bellidiflora",123391,"Cladonia bellidiflora",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Cladoniaceae","","","Cladonia","bellidiflora","iNat:168178384",49.673358,-123.107628,"2023-06-17",NA,NA,"Corinne Risler","false","research",4
"433","Evernia prunastri",123175,"Evernia prunastri",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Evernia","prunastri","iNat:168518136",49.335667,-123.262596,"2023-06-18",NA,NA,"John D Reynolds","false","research",5
"434","Xanthoparmelia cumberlandia",123230,"Xanthoparmelia cumberlandia",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Xanthoparmelia","cumberlandia","iNat:168521714",49.33165,-123.262131,"2023-06-18",NA,NA,"John D Reynolds","false","research",5
"435","Xanthoparmelia cumberlandia",123230,"Xanthoparmelia cumberlandia",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Xanthoparmelia","cumberlandia","iNat:168521742",49.331783,-123.262283,"2023-06-18",NA,NA,"John D Reynolds","false","research",5
"436","Pilophorus clavatus",179856,"Pilophorus clavatus",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Cladoniaceae","","","Pilophorus","clavatus","iNat:169323712",49.745583,-122.928478,"2023-06-24",NA,NA,"Ben Keen","false","research",NA
"437","Lobaria linita",224041,"Lobaria linita",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Lobariaceae","","","Lobaria","linita","iNat:169324374",49.732328,-122.902358,"2023-06-24",NA,NA,"Ben Keen","false","research",NA
"438","Cladonia bellidiflora",123391,"Cladonia bellidiflora",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Cladoniaceae","","","Cladonia","bellidiflora","iNat:169713324",49.468631,-123.339851,"2023-06-24",NA,NA,"","false","research",4
"439","Evernia prunastri",123175,"Evernia prunastri",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Evernia","prunastri","iNat:169717173",49.451789,-123.331368,"2023-06-25",NA,NA,"","false","research",26
"440","Porpidia flavicunda",463867,"Porpidia flavicunda",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecideales",NA,NA,NA,"Lecideaceae","","","Porpidia","flavicunda","iNat:175787628",49.67457,-123.120633,"2023-07-29",NA,NA,"judith holm","false","research",NA
"441","Platismatia glauca",117874,"Platismatia glauca",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Platismatia","glauca","iNat:176040725",49.426857,-123.270379,"2023-07-29",NA,NA,"","false","research",195
"442","Alectoria sarmentosa",126626,"Alectoria sarmentosa",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Alectoria","sarmentosa","iNat:176346070",49.667408,-123.151108,"2023-08-01",NA,NA,"","false","research",4
"443","Usnea longissima",122681,"Usnea longissima",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Usnea","longissima","iNat:176388887",49.778663,-123.11905,"2023-07-28",NA,NA,"Laura","false","research",74
"444","Usnea longissima",122681,"Usnea longissima",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Usnea","longissima","iNat:176673964",49.75532,-123.123027,"2023-08-04",NA,NA,"Sarah Boisvert","false","research",3223
"445","Lecidea atrobrunnea",209793,"Lecidea atrobrunnea",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecideales",NA,NA,NA,"Lecideaceae","","","Lecidea","atrobrunnea","iNat:176726727",49.674398,-123.120804,"2023-08-02",NA,NA,"Andrew Simon","false","research",50
"446","Tuckermanopsis subalpina",1019562,"Tuckermanopsis subalpina",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Tuckermanopsis","subalpina","iNat:176726763",49.670868,-123.110211,"2023-08-02",NA,NA,"Andrew Simon","false","research",145
"447","Tuckermanopsis subalpina",1019562,"Tuckermanopsis subalpina",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Tuckermanopsis","subalpina","iNat:177350246",49.672123,-123.109108,"2023-08-02",NA,NA,"John D Reynolds","false","research",6
"448","Platismatia glauca",117874,"Platismatia glauca",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Platismatia","glauca","iNat:177352762",49.67704,-123.109268,"2023-08-02",NA,NA,"John D Reynolds","false","research",6
"449","Tuckermanopsis subalpina",1019562,"Tuckermanopsis subalpina",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Tuckermanopsis","subalpina","iNat:177352770",49.677578,-123.109528,"2023-08-02",NA,NA,"John D Reynolds","false","research",6
"450","Platismatia glauca",117874,"Platismatia glauca",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Platismatia","glauca","iNat:178941873",49.402351,-123.209572,"2023-08-17",NA,NA,"John D Reynolds","false","research",5
"451","Pilophorus acicularis",128919,"Pilophorus acicularis",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Cladoniaceae","","","Pilophorus","acicularis","iNat:180573293",49.75,-122.9225,"2023-08-27",NA,NA,"Gavin Petersen","false","research",NA
"452","Rhizocarpon geographicum",119888,"Rhizocarpon geographicum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Rhizocarpales",NA,NA,NA,"Rhizocarpaceae","","","Rhizocarpon","geographicum","iNat:181509949",49.42794,-123.20704,"2023-09-02",NA,NA,"Jackson W.F. Chu","false","research",NA
"453","Rhizocarpon geographicum",119888,"Rhizocarpon geographicum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Rhizocarpales",NA,NA,NA,"Rhizocarpaceae","","","Rhizocarpon","geographicum","iNat:181509951",49.42796,-123.20706,"2023-09-02",NA,NA,"Jackson W.F. Chu","false","research",NA
"454","Platismatia glauca",117874,"Platismatia glauca",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Platismatia","glauca","iNat:181754085",49.779678,-123.119049,"2023-08-12",NA,NA,"John D Reynolds","false","research",5
"455","Evernia prunastri",123175,"Evernia prunastri",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Evernia","prunastri","iNat:181754105",49.778252,-123.119133,"2023-08-12",NA,NA,"John D Reynolds","false","research",5
"456","Platismatia glauca",117874,"Platismatia glauca",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Platismatia","glauca","iNat:181757912",49.77689,-123.116173,"2023-08-12",NA,NA,"John D Reynolds","false","research",5
"457","Hypogymnia imshaugii",179042,"Hypogymnia imshaugii",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Hypogymnia","imshaugii","iNat:181759556",49.777248,-123.119591,"2023-08-12",NA,NA,"John D Reynolds","false","research",5
"458","Platismatia herrei",117876,"Platismatia herrei",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Platismatia","herrei","iNat:181759557",49.777248,-123.119591,"2023-08-12",NA,NA,"John D Reynolds","false","research",5
"459","Hypogymnia imshaugii",179042,"Hypogymnia imshaugii",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Hypogymnia","imshaugii","iNat:181759572",49.779003,-123.119171,"2023-08-12",NA,NA,"John D Reynolds","false","research",5
"460","Hypogymnia imshaugii",179042,"Hypogymnia imshaugii",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Hypogymnia","imshaugii","iNat:181759578",49.779736,-123.119247,"2023-08-12",NA,NA,"John D Reynolds","false","research",5
"461","Platismatia glauca",117874,"Platismatia glauca",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Platismatia","glauca","iNat:181759581",49.779903,-123.119133,"2023-08-12",NA,NA,"John D Reynolds","false","research",5
"462","Parmelia sulcata",54734,"Parmelia sulcata",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Parmelia","sulcata","iNat:181759597",49.78117,-123.120392,"2023-08-12",NA,NA,"John D Reynolds","false","research",5
"463","Solorina crocea",231135,"Solorina crocea",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Peltigeraceae","","","Solorina","crocea","iNat:181818509",49.882778,-123.16,"2023-09-03",NA,NA,"Gavin Petersen","false","research",3
"464","Lobaria linita",224041,"Lobaria linita",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Lobariaceae","","","Lobaria","linita","iNat:181819609",50.015,-123.180556,"2023-09-04",NA,NA,"Gavin Petersen","false","research",NA
"465","Evernia prunastri",123175,"Evernia prunastri",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Evernia","prunastri","iNat:182008168",49.409892,-123.379722,"2023-08-05",NA,NA,"Cailean Meredith","false","research",4
"466","Evernia prunastri",123175,"Evernia prunastri",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Evernia","prunastri","iNat:182008258",49.4101,-123.379713,"2023-08-05",NA,NA,"Cailean Meredith","false","research",4
"467","Vahliella saubinetii",532458,"Vahliella saubinetii",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Vahliellaceae","","","Vahliella","saubinetii","iNat:182947400",49.37717,-123.277983,"2023-09-11",NA,NA,"Randal","false","research",NA
"468","Cladonia bellidiflora",123391,"Cladonia bellidiflora",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Cladoniaceae","","","Cladonia","bellidiflora","iNat:184212617",49.368889,-123.256667,"2023-09-20",NA,NA,"Gavin Petersen","false","research",NA
"469","Rhizocarpon geographicum",119888,"Rhizocarpon geographicum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Rhizocarpales",NA,NA,NA,"Rhizocarpaceae","","","Rhizocarpon","geographicum","iNat:184212850",49.369167,-123.258333,"2023-09-20",NA,NA,"Gavin Petersen","false","research",NA
"470","Peltigera aphthosa",119675,"Peltigera aphthosa",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Peltigeraceae","","","Peltigera","aphthosa","iNat:184214126",49.368889,-123.259722,"2023-09-20",NA,NA,"Gavin Petersen","false","research",NA
"471","Cladonia bellidiflora",123391,"Cladonia bellidiflora",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Cladoniaceae","","","Cladonia","bellidiflora","iNat:184214802",49.676472,-123.112992,"2023-09-19",NA,NA,"judith holm","false","research",4
"472","Graphis scripta",117987,"Graphis scripta",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Ostropomycetidae",NA,"Ostropales",NA,NA,NA,"Graphidaceae","","","Graphis","scripta","iNat:184215182",49.363611,-123.2625,"2023-09-20",NA,NA,"Gavin Petersen","false","research",NA
"473","Cladonia bellidiflora",123391,"Cladonia bellidiflora",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Cladoniaceae","","","Cladonia","bellidiflora","iNat:184328214",49.676436,-123.112922,"2023-09-19",NA,NA,"judith holm","false","research",4
"474","Usnea hirta",182679,"Usnea hirta",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Usnea","hirta","iNat:184460802",49.350278,-123.2575,"2023-09-21",NA,NA,"Gavin Petersen","false","research",NA
"475","Icmadophila ericetorum",119695,"Icmadophila ericetorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Ostropomycetidae",NA,"Pertusariales",NA,NA,NA,"Icmadophilaceae","","","Icmadophila","ericetorum","iNat:184663672",49.789547,-123.112228,"2023-09-20",NA,NA,"Tiffany Brunke","false","research",3
"476","Hypogymnia imshaugii",179042,"Hypogymnia imshaugii",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Hypogymnia","imshaugii","iNat:184663938",49.789975,-123.112372,"2023-09-20",NA,NA,"Tiffany Brunke","false","research",63
"477","Evernia prunastri",123175,"Evernia prunastri",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Evernia","prunastri","iNat:184912679",49.358342,-123.278288,"2023-09-25",NA,NA,"","false","research",7
"478","Platismatia glauca",117874,"Platismatia glauca",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Platismatia","glauca","iNat:184914149",49.361538,-123.276413,"2023-09-25",NA,NA,"","false","research",50
"479","Usnea hirta",182679,"Usnea hirta",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Usnea","hirta","iNat:184914543",49.360912,-123.277053,"2023-09-25",NA,NA,"","false","research",5
"480","Cladonia coniocraea",155093,"Cladonia coniocraea",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Cladoniaceae","","","Cladonia","coniocraea","iNat:185663735",49.337709,-123.263697,"2023-09-30",NA,NA,"Jackson W.F. Chu","false","research",NA
"482","Cladonia portentosa",119666,"Cladonia portentosa",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Cladoniaceae","","","Cladonia","portentosa","iNat:185778622",49.442828,-123.338273,"2023-10-01",NA,NA,"","false","research",4
"483","Lobaria pulmonaria",48711,"Lobaria pulmonaria",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Lobariaceae","","","Lobaria","pulmonaria","iNat:187701911",49.408383,-123.504587,"2023-10-15",NA,NA,"Harry Hill","false","research",3
"484","Alectoria sarmentosa",126626,"Alectoria sarmentosa",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Alectoria","sarmentosa","iNat:187759983",49.484386,-123.209114,"2023-05-27",NA,NA,"","false","research",4
"485","Umbilicaria",59968,"Umbilicaria",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Umbilicariomycetidae",NA,"Umbilicariales",NA,NA,NA,"Umbilicariaceae","","","Umbilicaria","","iNat:37699207",49.37383,-123.286773,"2020-01-17",NA,NA,"Randal","false","needs_id",NA
"486","Scytinium palmatum",532308,"Scytinium palmatum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Collemataceae","","","Scytinium","palmatum","iNat:37699209",49.37383,-123.286773,"2020-01-17",NA,NA,"Randal","false","needs_id",NA
"487","Lecanorales",48327,"Lecanorales",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"","","","","","iNat:37699210",49.373745,-123.287067,"2020-01-17",NA,NA,"Randal","false","needs_id",NA
"488","Melanohalea",461455,"Melanohalea",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Melanohalea","","iNat:37699211",49.373877,-123.28671,"2020-01-17",NA,NA,"Randal","false","needs_id",NA
"489","Nephroma laevigatum",117847,"Nephroma laevigatum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Nephromataceae","","","Nephroma","laevigatum","iNat:37699212",49.373812,-123.286695,"2020-01-17",NA,NA,"Randal","false","needs_id",NA
"490","Umbilicariaceae",59970,"Umbilicariaceae",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Umbilicariomycetidae",NA,"Umbilicariales",NA,NA,NA,"Umbilicariaceae","","","","","iNat:37699214",49.37392,-123.286702,"2020-01-17",NA,NA,"Randal","false","needs_id",NA
"491","Cladonia coniocraea",155093,"Cladonia coniocraea",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Cladoniaceae","","","Cladonia","coniocraea","iNat:37699216",49.37393,-123.286705,"2020-01-17",NA,NA,"Randal","false","needs_id",NA
"492","Parmelia",54735,"Parmelia",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Parmelia","","iNat:37699227",49.374223,-123.286482,"2020-01-17",NA,NA,"Randal","false","needs_id",NA
"493","Cyclohymenia epilithica",1074418,"Cyclohymenia epilithica",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecideales",NA,NA,NA,"Lecideaceae","","","Cyclohymenia","epilithica","iNat:51440310",49.668005,-123.158632,"2020-06-29",NA,NA,"Randal","false","needs_id",NA
"494","Lepraria",154184,"Lepraria",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Stereocaulaceae","","","Lepraria","","iNat:51440327",49.668721,-123.15616,"2020-06-29",NA,NA,"Randal","false","needs_id",83
"495","Chrysothrix",117942,"Chrysothrix",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Arthoniomycetes","",NA,"Arthoniales",NA,NA,NA,"Chrysothricaceae","","","Chrysothrix","","iNat:51440357",49.668721,-123.15616,"2020-06-29",NA,NA,"Randal","false","needs_id",83
"496","Umbilicaria polyphylla",125058,"Umbilicaria polyphylla",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Umbilicariomycetidae",NA,"Umbilicariales",NA,NA,NA,"Umbilicariaceae","","","Umbilicaria","polyphylla","iNat:79339651",49.370472,-123.291827,"2021-05-18",NA,NA,"Randal","false","needs_id",4
"497","Xanthoparmelia cumberlandia",123230,"Xanthoparmelia cumberlandia",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Xanthoparmelia","cumberlandia","iNat:79339652",49.370472,-123.291827,"2021-05-18",NA,NA,"Randal","false","needs_id",4
"498","Dermatocarpon",154128,"Dermatocarpon",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Eurotiomycetes","Chaetothyriomycetidae",NA,"Verrucariales",NA,NA,NA,"Verrucariaceae","","","Dermatocarpon","","iNat:79339653",49.370472,-123.291827,"2021-05-18",NA,NA,"Randal","false","needs_id",4
"499","Physcia caesia",194681,"Physcia caesia",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Caliciales",NA,NA,NA,"Physciaceae","","","Physcia","caesia","iNat:79339655",49.370335,-123.292158,"2021-05-18",NA,NA,"Randal","false","needs_id",NA
"500","Scytinium lichenoides",526717,"Scytinium lichenoides",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Peltigerales",NA,NA,NA,"Collemataceae","","","Scytinium","lichenoides","iNat:79339673",49.369692,-123.29276,"2021-05-18",NA,NA,"Randal","false","needs_id",NA
"501","Arthonia phaeobaea",205488,"Arthonia phaeobaea",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Arthoniomycetes","",NA,"Arthoniales",NA,NA,NA,"Arthoniaceae","","","Arthonia","phaeobaea","iNat:79339679",49.37061,-123.291837,"2021-05-18",NA,NA,"Randal","false","needs_id",NA
"502","Lecanorales",48327,"Lecanorales",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"","","","","","iNat:79339683",49.370763,-123.291478,"2021-05-18",NA,NA,"Randal","false","needs_id",NA
"503","Polycauliona luteominia",464214,"Polycauliona luteominia",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Teloschistales",NA,NA,NA,"Teloschistaceae","Xanthorioideae","","Polycauliona","luteominia","iNat:79339686",49.37061,-123.291837,"2021-05-18",NA,NA,"Randal","false","needs_id",NA
"504","Ochrolechia laevigata",179755,"Ochrolechia laevigata",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Ostropomycetidae",NA,"Pertusariales",NA,NA,NA,"Ochrolechiaceae","","","Ochrolechia","laevigata","iNat:101546246",49.728659,-123.161896,"2021-11-17",NA,NA,"Randal","false","needs_id",114
"505","Graphis scripta",117987,"Graphis scripta",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Ostropomycetidae",NA,"Ostropales",NA,NA,NA,"Graphidaceae","","","Graphis","scripta","iNat:101546280",49.729335,-123.161177,"2021-11-17",NA,NA,"Randal","false","needs_id",NA
"506","Pertusariaceae",117864,"Pertusariaceae",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Ostropomycetidae",NA,"Pertusariales",NA,NA,NA,"Pertusariaceae","","","","","iNat:101546281",49.729205,-123.161212,"2021-11-17",NA,NA,"Randal","false","needs_id",NA
"507","Arthonia radiata",205492,"Arthonia radiata",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Arthoniomycetes","",NA,"Arthoniales",NA,NA,NA,"Arthoniaceae","","","Arthonia","radiata","iNat:101546282",49.71072,-123.143288,"2021-11-17",NA,NA,"Randal","false","needs_id",NA
"508","Arthonia radiata",205492,"Arthonia radiata",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Arthoniomycetes","",NA,"Arthoniales",NA,NA,NA,"Arthoniaceae","","","Arthonia","radiata","iNat:101546294",49.710496,-123.143449,"2021-11-17",NA,NA,"Randal","false","needs_id",90
"509","Menegazzia",123678,"Menegazzia",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"Lecanorales",NA,NA,NA,"Parmeliaceae","Parmelioideae","","Menegazzia","","iNat:101546324",49.670402,-123.160443,"2021-11-17",NA,NA,"Randal","false","needs_id",NA
"510","Lecanoromycetidae",952186,"Lecanoromycetidae",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Lecanoromycetes","Lecanoromycetidae",NA,"",NA,NA,NA,"","","","","","iNat:101546343",49.670736,-123.156759,"2021-11-17",NA,NA,"Randal","false","needs_id",15
