"","iNaturalist.taxon.name","iNaturalist.taxon.ID","Taxon.name","Author","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Species","observationId","Latitude","Longitude","Date.observed","Description","Common.name","Recorded.by","Captive.Cultivated","Quality.grade","coordinateUncertaintyInMeters"
"166","Helvella elastica",63246,"Helvella elastica",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Helvellaceae","","","Helvella","elastica","iNat:98515121",49.467326,-123.229753,"2021-10-16",NA,NA,"Mendel Skulski","false","research",NA
"167","Calycina citrina",955949,"Calycina citrina",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Leotiomycetes","",NA,"Helotiales",NA,NA,NA,"Pezizellaceae","","","Calycina","citrina","iNat:98721227",49.355476,-123.380771,"2021-10-19",NA,NA,"","false","research",9
"168","Aleuria aurantia",48716,"Aleuria aurantia",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Pyronemataceae","","","Aleuria","aurantia","iNat:98938969",49.416686,-123.206978,"2021-09-18",NA,NA,"Kate McKeown","false","research",32
"169","Xylaria hypoxylon",55267,"Xylaria hypoxylon",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Xylariomycetidae",NA,"Xylariales",NA,NA,NA,"Xylariaceae","","","Xylaria","hypoxylon","iNat:99500659",49.694323,-123.135194,"2021-09-30",NA,NA,"","false","research",1174
"170","Xylaria hypoxylon",55267,"Xylaria hypoxylon",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Xylariomycetidae",NA,"Xylariales",NA,NA,NA,"Xylariaceae","","","Xylaria","hypoxylon","iNat:99719785",49.371662,-123.350372,"2021-10-01",NA,NA,"Kate McKeown","false","research",NA
"171","Xylaria hypoxylon",55267,"Xylaria hypoxylon",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Xylariomycetidae",NA,"Xylariales",NA,NA,NA,"Xylariaceae","","","Xylaria","hypoxylon","iNat:99728528",49.370361,-123.350426,"2021-10-01",NA,NA,"Kate McKeown","false","research",NA
"172","Helvella vespertina",423950,"Helvella vespertina",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Helvellaceae","","","Helvella","vespertina","iNat:99905234",49.495108,-123.23568,"2021-10-31",NA,NA,"Shannon Foster","false","research",12
"173","Gyromitra infula",117994,"Gyromitra infula",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Discinaceae","","","Gyromitra","infula","iNat:99928687",49.492195,-123.235437,"2021-10-31",NA,NA,"Shannon Foster","false","research",10
"174","Hypomyces cervinigenus",118004,"Hypomyces cervinigenus",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","cervinigenus","iNat:100107625",49.372817,-123.266913,"2021-10-30",NA,NA,"Marcus Richardson","false","research",3
"175","Ascocoryne sarcoides",49075,"Ascocoryne sarcoides",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Leotiomycetes","",NA,"Helotiales",NA,NA,NA,"Gelatinodiscaceae","","","Ascocoryne","sarcoides","iNat:100567962",49.58129,-123.315015,"2021-10-28",NA,NA,"Lauren Bosch","false","research",58
"176","Helvella vespertina",423950,"Helvella vespertina",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Helvellaceae","","","Helvella","vespertina","iNat:100575489",49.460569,-123.40332,"2021-10-22",NA,NA,"Medella Mushrooms","false","research",134
"177","Helvella vespertina",423950,"Helvella vespertina",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Helvellaceae","","","Helvella","vespertina","iNat:100984003",49.472412,-123.233863,"2021-11-12",NA,NA,"","false","research",11
"178","Xylaria hypoxylon",55267,"Xylaria hypoxylon",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Xylariomycetidae",NA,"Xylariales",NA,NA,NA,"Xylariaceae","","","Xylaria","hypoxylon","iNat:101576683",49.33551,-123.263615,"2021-11-19",NA,NA,"John Martin","false","research",NA
"179","Ascocoryne sarcoides",49075,"Ascocoryne sarcoides",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Leotiomycetes","",NA,"Helotiales",NA,NA,NA,"Gelatinodiscaceae","","","Ascocoryne","sarcoides","iNat:101668230",49.445741,-123.506688,"2021-11-20",NA,NA,"Lou D","false","research",488
"180","Aleuria aurantia",48716,"Aleuria aurantia",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Pyronemataceae","","","Aleuria","aurantia","iNat:101715907",49.733813,-123.115553,"2021-11-16",NA,NA,"L","false","research",178
"181","Xylaria hypoxylon",55267,"Xylaria hypoxylon",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Xylariomycetidae",NA,"Xylariales",NA,NA,NA,"Xylariaceae","","","Xylaria","hypoxylon","iNat:102082149",49.33853,-123.266267,"2021-10-19",NA,NA,"","false","research",26
"182","Gyromitra esculenta",85120,"Gyromitra esculenta",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Discinaceae","","","Gyromitra","esculenta","iNat:110528007",49.39618,-123.356888,"2022-04-04",NA,NA,"Chantal","false","research",1416
"183","Caloscypha fulgens",153035,"Caloscypha fulgens",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Caloscyphaceae","","","Caloscypha","fulgens","iNat:111702663",49.701883,-123.155812,"2022-04-16",NA,NA,"","false","research",19788
"184","Caloscypha fulgens",153035,"Caloscypha fulgens",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Caloscyphaceae","","","Caloscypha","fulgens","iNat:111989154",49.783339,-123.14381,"2022-04-18",NA,NA,"judith holm","false","research",8
"185","Caloscypha fulgens",153035,"Caloscypha fulgens",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Caloscyphaceae","","","Caloscypha","fulgens","iNat:112295232",49.781911,-123.144269,"2022-04-19",NA,NA,"Gwen L'Hirondelle","false","research",NA
"186","Kretzschmaria deusta",128051,"Kretzschmaria deusta",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Xylariomycetidae",NA,"Xylariales",NA,NA,NA,"Xylariaceae","","","Kretzschmaria","deusta","iNat:112753555",49.398517,-123.356375,"2022-04-24",NA,NA,"Ben Keen","false","research",NA
"187","Mitrula elegans",320702,"Mitrula elegans",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Leotiomycetes","",NA,"Helotiales",NA,NA,NA,"Mitrulaceae","","","Mitrula","elegans","iNat:112904512",49.710743,-123.117173,"2022-04-25",NA,NA,"judith holm","false","research",NA
"188","Gyromitra esculenta",85120,"Gyromitra esculenta",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Discinaceae","","","Gyromitra","esculenta","iNat:113163348",49.821483,-123.159164,"2022-04-27",NA,NA,"","false","research",21
"189","Kretzschmaria deusta",128051,"Kretzschmaria deusta",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Xylariomycetidae",NA,"Xylariales",NA,NA,NA,"Xylariaceae","","","Kretzschmaria","deusta","iNat:113627551",49.373516,-123.289398,"2022-04-29",NA,NA,"Allison McCabe","false","research",313
"190","Mitrula elegans",320702,"Mitrula elegans",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Leotiomycetes","",NA,"Helotiales",NA,NA,NA,"Mitrulaceae","","","Mitrula","elegans","iNat:113693407",49.741505,-123.125672,"2022-04-24",NA,NA,"Emily Wharin","false","research",2339
"191","Ramularia rubella",384093,"Ramularia rubella",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Dothideomycetes","Dothideomycetidae",NA,"Capnodiales",NA,NA,NA,"Mycosphaerellaceae","","","Ramularia","rubella","iNat:114073907",49.338462,-123.265934,"2022-04-29",NA,NA,"John Martin","false","research",NA
"192","Caloscypha fulgens",153035,"Caloscypha fulgens",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Caloscyphaceae","","","Caloscypha","fulgens","iNat:114500732",49.783899,-123.1437,"2022-05-01",NA,NA,"Shawn Schnutgen","false","research",166
"193","Gyromitra esculenta",85120,"Gyromitra esculenta",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Discinaceae","","","Gyromitra","esculenta","iNat:114535734",49.971313,-123.180047,"2022-04-30",NA,NA,"Stephen Hui","false","research",3
"194","Gyromitra esculenta",85120,"Gyromitra esculenta",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Discinaceae","","","Gyromitra","esculenta","iNat:116109905",49.883675,-123.185587,"2022-05-07",NA,NA,"Chanel Drouin","false","research",32
"195","Peziza varia",411300,"Peziza varia",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Pezizaceae","","","Peziza","varia","iNat:117062112",49.376187,-123.276078,"2022-05-14",NA,NA,"","false","research",7
"196","Verpa bohemica",126131,"Verpa bohemica",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Morchellaceae","","","Verpa","bohemica","iNat:117414467",49.731036,-123.133186,"2022-05-07",NA,NA,"Todd","false","research",3
"197","Ascocoryne sarcoides",49075,"Ascocoryne sarcoides",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Leotiomycetes","",NA,"Helotiales",NA,NA,NA,"Gelatinodiscaceae","","","Ascocoryne","sarcoides","iNat:118470028",49.704945,-123.135605,"2016-11-10",NA,NA,"","false","research",10
"198","Kretzschmaria deusta",128051,"Kretzschmaria deusta",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Xylariomycetidae",NA,"Xylariales",NA,NA,NA,"Xylariaceae","","","Kretzschmaria","deusta","iNat:119174178",49.773649,-123.138366,"2022-05-28",NA,NA,"","false","research",134
"199","Scutellinia scutellata",49137,"Scutellinia scutellata",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Pyronemataceae","","","Scutellinia","scutellata","iNat:119333164",49.724194,-123.133995,"2022-05-29",NA,NA,"","false","research",58
"200","Kretzschmaria deusta",128051,"Kretzschmaria deusta",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Xylariomycetidae",NA,"Xylariales",NA,NA,NA,"Xylariaceae","","","Kretzschmaria","deusta","iNat:119334036",49.462822,-123.23555,"2022-05-29",NA,NA,"Chloe Shore","false","research",40
"201","Helvella compressa",117997,"Helvella compressa",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Helvellaceae","","","Helvella","compressa","iNat:119687387",49.350708,-123.261101,"2022-05-31",NA,NA,"","false","research",2601
"202","Caloscypha fulgens",153035,"Caloscypha fulgens",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Caloscyphaceae","","","Caloscypha","fulgens","iNat:121288255",49.398219,-123.206818,"2022-06-11",NA,NA,"Ben Keen","false","research",229
"203","Kretzschmaria deusta",128051,"Kretzschmaria deusta",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Xylariomycetidae",NA,"Xylariales",NA,NA,NA,"Xylariaceae","","","Kretzschmaria","deusta","iNat:121535254",49.390585,-123.35178,"2022-06-12",NA,NA,"Ben Keen","false","research",166
"204","Caloscypha fulgens",153035,"Caloscypha fulgens",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Caloscyphaceae","","","Caloscypha","fulgens","iNat:121884029",49.385958,-123.229858,"2022-06-12",NA,NA,"Oliver Pankratz","false","research",44
"205","Vibrissea truncorum",434762,"Vibrissea truncorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Leotiomycetes","",NA,"Helotiales",NA,NA,NA,"Vibrisseaceae","","","Vibrissea","truncorum","iNat:122566579",49.747041,-122.925843,"2022-06-19",NA,NA,"Ben Keen","false","research",178
"206","Caloscypha fulgens",153035,"Caloscypha fulgens",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Caloscyphaceae","","","Caloscypha","fulgens","iNat:122566820",49.755063,-122.929992,"2022-06-19",NA,NA,"Ben Keen","false","research",178
"207","Vibrissea truncorum",434762,"Vibrissea truncorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Leotiomycetes","",NA,"Helotiales",NA,NA,NA,"Vibrisseaceae","","","Vibrissea","truncorum","iNat:122566921",49.754406,-122.932029,"2022-06-19",NA,NA,"Ben Keen","false","research",178
"208","Gyromitra esculenta",85120,"Gyromitra esculenta",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Discinaceae","","","Gyromitra","esculenta","iNat:122566970",49.755282,-122.929594,"2022-06-19",NA,NA,"Ben Keen","false","research",178
"209","Gyromitra esculenta",85120,"Gyromitra esculenta",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Discinaceae","","","Gyromitra","esculenta","iNat:122570734",49.756394,-122.929603,"2022-06-19",NA,NA,"Ben Keen","false","research",178
"210","Caloscypha fulgens",153035,"Caloscypha fulgens",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Caloscyphaceae","","","Caloscypha","fulgens","iNat:122597362",49.945564,-123.071525,"2022-06-19",NA,NA,"Todd","false","research",6
"211","Caloscypha fulgens",153035,"Caloscypha fulgens",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Caloscyphaceae","","","Caloscypha","fulgens","iNat:122597371",49.951142,-123.093619,"2022-06-19",NA,NA,"Todd","false","research",15
"212","Caloscypha fulgens",153035,"Caloscypha fulgens",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Caloscyphaceae","","","Caloscypha","fulgens","iNat:123031128",49.79372,-123.131897,"2022-04-26",NA,NA,"Celine Perrier","false","research",5037
"213","Verpa conica",118002,"Verpa conica",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Morchellaceae","","","Verpa","conica","iNat:123033979",49.799717,-123.155992,"2022-04-28",NA,NA,"Celine Perrier","false","research",10
"214","Caloscypha fulgens",153035,"Caloscypha fulgens",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Caloscyphaceae","","","Caloscypha","fulgens","iNat:123130318",49.401455,-123.209367,"2022-06-23",NA,NA,"Oliver Pankratz","false","research",4
"215","Gyromitra esculenta",85120,"Gyromitra esculenta",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Discinaceae","","","Gyromitra","esculenta","iNat:123657677",49.74288,-123.086853,"2022-06-26",NA,NA,"Joan Septembre","false","research",3253
"216","Camarops tubulina",1045652,"Camarops tubulina",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Sordariomycetidae",NA,"Boliniales",NA,NA,NA,"Boliniaceae","","","Camarops","tubulina","iNat:126108513",49.661407,-123.164598,"2022-07-13",NA,NA,"Bobby Valentine","false","research",10
"217","Scutellinia",49138,"Scutellinia",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Pyronemataceae","","","Scutellinia","","iNat:126282354",49.792163,-123.11998,"2022-07-14",NA,NA,"Chloe Shore","false","research",4
"218","Gyromitra esculenta",85120,"Gyromitra esculenta",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Discinaceae","","","Gyromitra","esculenta","iNat:126910493",49.947884,-123.082855,"2022-06-27",NA,NA,"Lachlan Gallagher","false","research",NA
"219","Sawadaea bicornis",384220,"Sawadaea bicornis",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Leotiomycetes","",NA,"Helotiales",NA,NA,NA,"Erysiphaceae","","Cystotheceae","Sawadaea","bicornis","iNat:130036725",49.374828,-123.273445,"2022-08-05",NA,NA,"Steven Hayward","false","research",143
"220","Rhytisma arbuti",487590,"Rhytisma arbuti",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Leotiomycetes","",NA,"Rhytismatales",NA,NA,NA,"Rhytismataceae","","","Rhytisma","arbuti","iNat:132324876",49.788632,-123.123655,"2022-08-25",NA,NA,"Laura","false","research",5
"221","Rhytisma arbuti",487590,"Rhytisma arbuti",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Leotiomycetes","",NA,"Rhytismatales",NA,NA,NA,"Rhytismataceae","","","Rhytisma","arbuti","iNat:132467987",49.788692,-123.123681,"2022-08-25",NA,NA,"Chloe Shore","false","research",5
"222","Rhytisma arbuti",487590,"Rhytisma arbuti",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Leotiomycetes","",NA,"Rhytismatales",NA,NA,NA,"Rhytismataceae","","","Rhytisma","arbuti","iNat:132691391",49.692242,-123.131867,"2022-08-27",NA,NA,"Sean Vanderluit","false","research",25
"223","Aleuria aurantia",48716,"Aleuria aurantia",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Pyronemataceae","","","Aleuria","aurantia","iNat:141487542",49.728061,-123.072725,"2022-11-08",NA,NA,"","false","research",304
"224","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","lactifluorum","iNat:142470871",49.700989,-123.133735,"2022-11-06",NA,NA,"Marie-Pier Girard","false","research",22
"225","Xylaria hypoxylon",55267,"Xylaria hypoxylon",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Xylariomycetidae",NA,"Xylariales",NA,NA,NA,"Xylariaceae","","","Xylaria","hypoxylon","iNat:142705882",49.334338,-123.261733,"2022-11-23",NA,NA,"Allison McCabe","false","research",25
"226","Rhytisma punctatum",333838,"Rhytisma punctatum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Leotiomycetes","",NA,"Rhytismatales",NA,NA,NA,"Rhytismataceae","","","Rhytisma","punctatum","iNat:142925157",49.397233,-123.360086,"2022-11-26",NA,NA,"Ben Keen","false","research",NA
"227","Calycina citrina",955949,"Calycina citrina",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Leotiomycetes","",NA,"Helotiales",NA,NA,NA,"Pezizellaceae","","","Calycina","citrina","iNat:149295781",49.45573,-123.423355,"2023-02-19",NA,NA,"Lauren Snow","false","research",4
"228","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","lactifluorum","iNat:155235346",49.701471,-123.155812,"2022-11-12",NA,NA,"Brendan Delhommeau","false","research",19788
"229","Gyromitra esculenta",85120,"Gyromitra esculenta",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Discinaceae","","","Gyromitra","esculenta","iNat:157171805",49.33248,-123.266822,"2023-04-24",NA,NA,"Sarah Lamond","false","research",4
"230","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","lactifluorum","iNat:161938212",49.772683,-123.150694,"2022-10-12",NA,NA,"","false","research",19788
"231","Helvella acetabulum",57462,"Helvella acetabulum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Helvellaceae","","","Helvella","acetabulum","iNat:162241010",49.33393,-123.263358,"2023-05-17",NA,NA,"Allison McCabe","false","research",28
"232","Coccomyces dentatus",464803,"Coccomyces dentatus",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Leotiomycetes","",NA,"Rhytismatales",NA,NA,NA,"Rhytismataceae","","","Coccomyces","dentatus","iNat:163646105",49.369722,-123.261389,"2023-05-24",NA,NA,"Gavin Petersen","false","research",NA
"233","Hesperomyces virescens",1267749,"Hesperomyces virescens",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Laboulbeniomycetes","",NA,"Laboulbeniales",NA,NA,NA,"Laboulbeniaceae","","","Hesperomyces","virescens","iNat:167315872",49.392257,-123.32362,"2023-05-27",NA,NA,"Peter Abrahamsen","false","research",89
"234","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","lactifluorum","iNat:169075805",49.774025,-123.155342,"2019-08-03",NA,NA,"","false","research",1685
"235","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","lactifluorum","iNat:177462228",49.888805,-123.165419,"2021-10-10",NA,NA,"","false","research",6279
"236","Scutellinia scutellata",49137,"Scutellinia scutellata",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Pyronemataceae","","","Scutellinia","scutellata","iNat:179272288",49.452038,-123.227447,"2023-08-19",NA,NA,"","false","research",66
"237","Gyromitra esculenta",85120,"Gyromitra esculenta",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Discinaceae","","","Gyromitra","esculenta","iNat:179662304",49.356493,-123.238908,"2022-04-18",NA,NA,"","false","research",289
"238","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","lactifluorum","iNat:180574470",49.821805,-123.14387,"2023-08-27",NA,NA,"","false","research",307
"239","Erysiphe vanbruntiana sambuci-racemosae",1277188,"Erysiphe vanbruntiana sambuci-racemosae",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Leotiomycetes","",NA,"Helotiales",NA,NA,NA,"Erysiphaceae","","Erysipheae","Erysiphe","vanbruntiana","iNat:180745360",49.781697,-123.120382,"2023-08-26",NA,NA,"Cole Gaerber","false","research",15
"240","Rhytisma arbuti",487590,"Rhytisma arbuti",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Leotiomycetes","",NA,"Rhytismatales",NA,NA,NA,"Rhytismataceae","","","Rhytisma","arbuti","iNat:181756281",49.776493,-123.117012,"2023-08-12",NA,NA,"John D Reynolds","false","research",5
"241","Taphrina populi-salicis",334459,"Taphrina populi-salicis",NA,"Fungi","Ascomycota","Taphrinomycotina",NA,"Taphrinomycetes","",NA,"Taphrinales",NA,NA,NA,"Taphrinaceae","","","Taphrina","populi-salicis","iNat:181824438",49.37837,-123.193003,"2023-09-04",NA,NA,"Radu Scurtescu","false","research",NA
"242","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","lactifluorum","iNat:182069108",49.415303,-123.496863,"2023-09-04",NA,NA,"Matthew S.","false","research",102
"243","Hypomyces lactifluorum",48215,"Hypomyces lactifluorum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Hypocreomycetidae",NA,"Hypocreales",NA,NA,NA,"Hypocreaceae","","","Hypomyces","lactifluorum","iNat:182069129",49.414903,-123.4971,"2023-09-04",NA,NA,"Matthew S.","false","research",17
"244","Rhytisma punctatum",333838,"Rhytisma punctatum",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Leotiomycetes","",NA,"Rhytismatales",NA,NA,NA,"Rhytismataceae","","","Rhytisma","punctatum","iNat:182155603",49.713238,-123.122786,"2023-09-06",NA,NA,"Tiffany Brunke","false","research",4
"245","Coccomyces dentatus",464803,"Coccomyces dentatus",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Leotiomycetes","",NA,"Rhytismatales",NA,NA,NA,"Rhytismataceae","","","Coccomyces","dentatus","iNat:184211721",49.366389,-123.254167,"2023-09-20",NA,NA,"Gavin Petersen","false","research",NA
"246","Xylaria hypoxylon",55267,"Xylaria hypoxylon",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Xylariomycetidae",NA,"Xylariales",NA,NA,NA,"Xylariaceae","","","Xylaria","hypoxylon","iNat:184653468",49.776488,-123.119842,"2023-09-20",NA,NA,"Tiffany Brunke","false","research",4
"247","Xylaria hypoxylon",55267,"Xylaria hypoxylon",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Sordariomycetes","Xylariomycetidae",NA,"Xylariales",NA,NA,NA,"Xylariaceae","","","Xylaria","hypoxylon","iNat:185189581",49.473219,-123.222633,"2023-09-26",NA,NA,"judith holm","false","research",8
"248","Neofusicoccum arbuti",701905,"Neofusicoccum arbuti",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Dothideomycetes","",NA,"Botryosphaeriales",NA,NA,NA,"Botryosphaeriaceae","","","Neofusicoccum","arbuti","iNat:185678459",49.331165,-123.26564,"2023-09-30",NA,NA,"Jackson W.F. Chu","false","research",NA
"249","Aleuria aurantia",48716,"Aleuria aurantia",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Pyronemataceae","","","Aleuria","aurantia","iNat:185856598",49.746813,-123.128495,"2023-09-24",NA,NA,"Nathan Earley","false","research",4
"250","Helvella vespertina",423950,"Helvella vespertina",NA,"Fungi","Ascomycota","Pezizomycotina",NA,"Pezizomycetes","",NA,"Pezizales",NA,NA,NA,"Helvellaceae","","","Helvella","vespertina","iNat:186232728",49.46095,-123.218972,"2023-09-30",NA,NA,"","false","research",1771
