gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,taxonName,infraTaxonName,Name Status,Referred iNaturalist Id,Referred iNaturalist Name,selectedName
1988153196,07fd0d79-4883-435f-bba1-58fef110cd13,81162BB8-EC15-1C4B-93D2-7CFC3B73A210,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Aira,Aira praecox,,SPECIES,Aira praecox L.,Aira praecox L.,L.,CA,"Vancouver Island, near Victoria",British Columbia,PRESENT,NA,b542788f-0dc2-4a2b-b652-fceced449591,49.5,-123.5,NA,NA,NA,NA,NA,NA,1968-05-09T00:00:00,9,5,1968,5289582,5289582,PRESERVED_SPECIMEN,ca.ubc,UBCVascular,V43963,68050928,"Vladimir J. Krajina, V. Bednar",,CC0_1_0,University of British Columbia,"Vladimir J. Krajina, V. Bednar",,,2022-11-24T21:53:43.233Z,,GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;INSTITUTION_MATCH_NONE,Aira praecox,,accepted,61058,Aira praecox,Aira praecox
1988232951,07fd0d79-4883-435f-bba1-58fef110cd13,10AE1D73-B31B-1C47-B61C-C21AAE62FE81,Plantae,Tracheophyta,Liliopsida,Liliales,Melanthiaceae,Trillium,Trillium ovatum,,SPECIES,Trillium ovatum Pursh,Trillium ovatum Pursh,Pursh,CA,"Vancouver Island, near Victoria",British Columbia,PRESENT,NA,b542788f-0dc2-4a2b-b652-fceced449591,49.5,-123.5,NA,NA,NA,NA,NA,NA,1968-05-09T00:00:00,9,5,1968,2742413,2742413,PRESERVED_SPECIMEN,ca.ubc,UBCVascular,V226432,68050908,"Vladimir J. Krajina, V. Bednar",1969-01-01T00:00:00,CC0_1_0,University of British Columbia,"Vladimir J. Krajina, V. Bednar",,,2022-11-24T21:53:38.208Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE,Trillium ovatum,,accepted,49463,Trillium ovatum,Trillium ovatum
1987733408,4edd9396-59df-4b01-9e29-dc21a59f9963,EE217B8A-F1F8-3346-B5B0-32CC802F6263,Plantae,Bryophyta,Bryopsida,Orthotrichales,Orthotrichaceae,Orthotrichum,Orthotrichum lyellii,,SPECIES,Orthotrichum papillosum Hampe,Orthotrichum papillosum Hampe,Hampe,CA,"Vancouver Island, Saanich Peninsula, Thomas Francis Park, east end of Pike Lake",British Columbia,PRESENT,NA,b542788f-0dc2-4a2b-b652-fceced449591,49.5,-123.5,7303,NA,NA,NA,NA,NA,1969-06-19T00:00:00,19,6,1969,4278634,2672646,PRESERVED_SPECIMEN,ca.ubc,UBCBryophytes,B144996,2529,R. Halbert,1969-01-01T00:00:00,CC0_1_0,University of British Columbia,"R. Halbert, N. Price",,,2022-11-25T04:21:54.589Z,,GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;INSTITUTION_MATCH_NONE,Orthotrichum lyellii,,unaccepted,1123491,Pulvigera lyellii,Pulvigera lyellii
2248808438,040c5662-da76-4782-a48e-cdea1892d14c,http://bins.boldsystems.org/index.php/Public_RecordView?processid=BOSSI131-15,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Bossiella,Bossiella frondifera,,SPECIES,Bossiella frondifera,Bossiella frondifera,,CA,"Vancouver Island, Sombrio Point",British Columbia,PRESENT,NA,b3bf3a83-1f68-4541-a03f-330d30d567f5,49.483,-123.267,NA,NA,NA,NA,NA,NA,2009-02-09T00:00:00,9,2,2009,10200460,10200460,MATERIAL_SAMPLE,,,UBC A88663,,,,CC_BY_4_0,Barcode of Life Datasystems,P. T. Martone,,,2022-12-01T20:29:39.746Z,,GEODETIC_DATUM_ASSUMED_WGS84,Bossiella frondifera,,unknown,1435008,Bossiella frondifera,Bossiella frondifera
1988213556,07fd0d79-4883-435f-bba1-58fef110cd13,2C1C3DA0-4F88-9E4F-A1E3-C8FBDA27AF1A,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Koeleria,Koeleria cristata,,SPECIES,Koeleria cristata Kar. & Kir.,Koeleria cristata,,CA,"Vancouver Island, Victoria, Beacon Hill",British Columbia,PRESENT,NA,b542788f-0dc2-4a2b-b652-fceced449591,49.3999999990681,-123.35,NA,NA,NA,NA,NA,NA,1916-07-04T00:00:00,4,7,1916,7978801,7978801,PRESERVED_SPECIMEN,ca.ubc,UBCVascular,V19762,s.n.,W.R. Carter,,CC0_1_0,University of British Columbia,W.R. Carter,,,2022-11-24T21:53:33.075Z,StillImage,COORDINATE_REPROJECTED;INSTITUTION_MATCH_NONE,Koeleria cristata,,unaccepted,57183,Koeleria macrantha,Koeleria macrantha
1988129876,07fd0d79-4883-435f-bba1-58fef110cd13,A2101353-6487-4348-96E2-7F2246E2AC94,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,Rumex salicifolius,,SPECIES,Rumex salicifolius Weinm.,Rumex salicifolius Weinm.,Weinm.,CA,"Vancouver Island, Victoria, Elk Lake, from the highway",British Columbia,PRESENT,NA,b542788f-0dc2-4a2b-b652-fceced449591,49.533333,-123.4,NA,NA,NA,NA,NA,NA,1980-09-03T00:00:00,3,9,1980,2888990,2888990,PRESERVED_SPECIMEN,ca.ubc,UBCVascular,V219440,4803,Adolf Ceska 1999,,CC0_1_0,University of British Columbia,"Adolf Ceska, Oldriska Ceska",,,2022-11-24T21:53:40.993Z,,GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;INSTITUTION_MATCH_NONE,Rumex salicifolius,,accepted,60233,Rumex salicifolius,Rumex salicifolius
1987728592,4edd9396-59df-4b01-9e29-dc21a59f9963,F3D1D6DF-FF4B-ED46-B7DB-E441BFA8495D,Plantae,Bryophyta,Bryopsida,Hypnales,Hypnaceae,Hypnum,Hypnum circinale,,SPECIES,"Hypnum circinale W.J.Hooker, 1819",Hypnum circinale Hook.,Hook.,CA,"Vancouver Island: Saanich Peninsula, Thomas Francis Park, E of Pike Lake.",British Columbia,PRESENT,NA,b542788f-0dc2-4a2b-b652-fceced449591,49.5,-123.5,7303,NA,NA,NA,NA,NA,1969-06-19T00:00:00,19,6,1969,2681955,2681955,PRESERVED_SPECIMEN,ca.ubc,UBCBryophytes,B181023,2526,,,CC0_1_0,University of British Columbia,"R.L. Halbert, N. Price",,,2022-11-25T04:21:54.615Z,,GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;INSTITUTION_MATCH_NONE,Hypnum circinale,,accepted,125464,Hypnum circinale,Hypnum circinale
1988107786,07fd0d79-4883-435f-bba1-58fef110cd13,C1275079-B947-3742-9AC1-49F40FE6F9FE,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Hypericaceae,Hypericum,Hypericum dubium,obtusiusculum,SUBSPECIES,Hypericum maculatum subsp. obtusiusculum (Tourlet) Hayek,Hypericum maculatum Crantz subsp. obtusiusculum (Tourlet) Hayek,(Tourlet) Hayek,CA,"Vancouver, 100 m north of 49th and Arbutus Street, along Canadian railway",British Columbia,PRESENT,NA,b542788f-0dc2-4a2b-b652-fceced449591,49.578889,-123.154444,NA,NA,NA,NA,NA,NA,2012-07-19T00:00:00,19,7,2012,3714949,3712443,PRESERVED_SPECIMEN,ca.ubc,UBCVascular,V244349,3,Frank Lomer,2022-01-01T00:00:00,CC0_1_0,University of British Columbia,Ines Moran,,,2022-11-24T21:53:38.095Z,,GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;INSTITUTION_MATCH_NONE,Hypericum dubium,Hypericum dubium ssp. obtusiusculum,unaccepted,236490,Hypericum maculatum obtusiusculum,Hypericum maculatum ssp. obtusiusculum
1988210888,07fd0d79-4883-435f-bba1-58fef110cd13,2FBFBFDC-4A03-6E4E-8FE3-203359120FA5,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Achillea,Achillea millefolium,,SPECIES,Achillea millefolium L.,Achillea millefolium L.,L.,CA,"Vancouver, 1000 m north of 41st and Arbutus street, along Canadian railway",British Columbia,PRESENT,NA,b542788f-0dc2-4a2b-b652-fceced449591,49.578889,-123.154444,NA,NA,NA,NA,NA,NA,2012-07-19T00:00:00,19,7,2012,3120060,3120060,PRESERVED_SPECIMEN,ca.ubc,UBCVascular,V244350,4,Ines Moran,2012-01-01T00:00:00,CC0_1_0,University of British Columbia,Ines Moran,,,2022-11-24T21:53:41.361Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;INSTITUTION_MATCH_NONE,Achillea millefolium,,accepted,1105043,Achillea millefolium,Achillea millefolium
1988076749,07fd0d79-4883-435f-bba1-58fef110cd13,ECC466D0-0C68-5C4E-AA45-A6BD764124CE,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Fragaria,Fragaria vesca,bracteata,SUBSPECIES,Fragaria vesca subsp. bracteata (A.Heller) Staudt,Fragaria vesca L. subsp. bracteata (A. Heller) Staudt,(A. Heller) Staudt,CA,Victoria,British Columbia,PRESENT,NA,b542788f-0dc2-4a2b-b652-fceced449591,49.4166669990682,-123.35,NA,NA,NA,NA,NA,NA,1912-05-19T00:00:00,19,5,1912,6369288,3029817,PRESERVED_SPECIMEN,ca.ubc,UBCVascular,V58233,s.n.,G. Staudt,1960-01-01T00:00:00,CC0_1_0,University of British Columbia,J.K. Henry,,,2022-11-24T21:53:42.269Z,StillImage,COORDINATE_REPROJECTED;INSTITUTION_MATCH_NONE,Fragaria vesca,Fragaria vesca ssp. bracteata,accepted,236055,Fragaria vesca bracteata,Fragaria vesca ssp. bracteata
3414080412,07fd0d79-4883-435f-bba1-58fef110cd13,A79FB80E-C83B-044C-AE3D-6894ACAD0243,Plantae,Tracheophyta,Magnoliopsida,Ceratophyllales,Ceratophyllaceae,Ceratophyllum,Ceratophyllum echinatum,,SPECIES,Ceratophyllum echinatum A.Gray,Ceratophyllum echinatum A. Gray,A. Gray,CA,"Victoria, Swan Lake",British Columbia,PRESENT,NA,b542788f-0dc2-4a2b-b652-fceced449591,49.45,-123.366667,NA,NA,NA,NA,NA,NA,2000-06-17T00:00:00,17,6,2000,5333331,5333331,PRESERVED_SPECIMEN,ca.ubc,UBCVascular,V249107,s.n.,Jamie D. Fenneman,2000-01-01T00:00:00,CC0_1_0,University of British Columbia,Jamie D. Fenneman,,,2022-11-24T21:53:35.916Z,,GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;INSTITUTION_MATCH_NONE,Ceratophyllum echinatum,,accepted,160354,Ceratophyllum echinatum,Ceratophyllum echinatum
1949622215,2d18c666-ee2b-40a3-a708-280ea19c0fbc,RBCM:Botany:V173639,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Carex,Carex subbracteata,,SPECIES,Carex subbracteata Mack.,Carex subbracteata Mack.,Mack.,CA,Victoria; Oak Bay: Uplands Park,British Columbia,PRESENT,1,cc6110c7-f75c-47c8-8931-f7dd3f324777,49.45,-123.3,NA,NA,NA,NA,NA,NA,1976-07-01T00:00:00,1,7,1976,2728710,2728710,PRESERVED_SPECIMEN,RBCM,V,V173639,s.n.,Hans Roemer; Ryan Batten,2016-01-12T00:00:00,CC_BY_4_0,Royal BC Museum,Adolf Ceska; Oldriska Ceska,,,2022-11-25T03:08:51.498Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;GEODETIC_DATUM_ASSUMED_WGS84;DIFFERENT_OWNER_INSTITUTION,Carex subbracteata,,accepted,64315,Carex subbracteata,Carex subbracteata
1949625161,2d18c666-ee2b-40a3-a708-280ea19c0fbc,RBCM:Botany:V176632,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Balsamorhiza,Balsamorhiza deltoidea,,SPECIES,Balsamorhiza deltoidea Nutt.,Balsamorhiza deltoidea Nutt.,Nutt.,CA,Victoria: Hans Roemer's property (1717 Woodsend),British Columbia,PRESENT,NA,cc6110c7-f75c-47c8-8931-f7dd3f324777,49.475,-123.443333,NA,NA,75,NA,NA,NA,1992-04-05T00:00:00,5,4,1992,3137216,3137216,PRESERVED_SPECIMEN,RBCM,V,V176632,27854,Adolf Ceska,1998-08-27T00:00:00,CC_BY_4_0,Royal BC Museum,Adolf Ceska; Oldriska Ceska; Hans Roemer; T. Heurich,,,2022-11-25T03:08:47.692Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;DIFFERENT_OWNER_INSTITUTION,Balsamorhiza deltoidea,,accepted,70383,Balsamorhiza deltoidea,Balsamorhiza deltoidea
1949645847,2d18c666-ee2b-40a3-a708-280ea19c0fbc,RBCM:Botany:V197403X,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Chenopodium,Chenopodium album,,SPECIES,Chenopodium album L.,Chenopodium album L.,L.,CA,"Victoria: Ogden Point Cruise Ship Terminal, beside Helijet platform.",British Columbia,PRESENT,1,cc6110c7-f75c-47c8-8931-f7dd3f324777,49.4175,-123.388611,NA,NA,3,NA,NA,NA,2007-06-27T00:00:00,27,6,2007,3083838,3083838,PRESERVED_SPECIMEN,RBCM,V,V197403X,6716,Kendrick Marr,2007-01-10T00:00:00,CC_BY_4_0,Royal BC Museum,Kendrick Marr,,,2022-11-25T03:08:52.392Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;DIFFERENT_OWNER_INSTITUTION,Chenopodium album,,accepted,58127,Chenopodium album,Chenopodium album
1949645515,2d18c666-ee2b-40a3-a708-280ea19c0fbc,RBCM:Botany:V197405,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,Euphorbia peplus,,SPECIES,Euphorbia peplus L.,Euphorbia peplus L.,L.,CA,"Victoria: Ogden Point Cruise Ship Terminal, beside Helijet platform.",British Columbia,PRESENT,1,cc6110c7-f75c-47c8-8931-f7dd3f324777,49.4175,-123.388611,NA,NA,3,NA,NA,NA,2007-06-27T00:00:00,27,6,2007,3066386,3066386,PRESERVED_SPECIMEN,RBCM,V,V197405,6718,Kendrick Marr,2007-01-10T00:00:00,CC_BY_4_0,Royal BC Museum,Kendrick Marr,,,2022-11-25T03:08:51.945Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;DIFFERENT_OWNER_INSTITUTION,Euphorbia peplus,,accepted,57036,Euphorbia peplus,Euphorbia peplus
1949645667,2d18c666-ee2b-40a3-a708-280ea19c0fbc,RBCM:Botany:V197404,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis,Oxalis corniculata,,SPECIES,Oxalis corniculata L.,Oxalis corniculata L.,L.,CA,"Victoria: Ogden Point Cruise Ship Terminal, beside Helijet platform.",British Columbia,PRESENT,1,cc6110c7-f75c-47c8-8931-f7dd3f324777,49.4175,-123.388611,NA,NA,3,NA,NA,NA,2007-06-27T00:00:00,27,6,2007,8427624,8427624,PRESERVED_SPECIMEN,RBCM,V,V197404,6717,Kendrick Marr,2007-01-10T00:00:00,CC_BY_4_0,Royal BC Museum,Kendrick Marr,,,2022-11-25T03:08:48.374Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;DIFFERENT_OWNER_INSTITUTION,Oxalis corniculata,,accepted,53168,Oxalis corniculata,Oxalis corniculata
1949645648,2d18c666-ee2b-40a3-a708-280ea19c0fbc,RBCM:Botany:V197403Y,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,,SPECIES,Panicum miliaceum L.,Panicum miliaceum L.,L.,CA,"Victoria: Ogden Point Cruise Ship Terminal, beside Helijet platform.",British Columbia,PRESENT,2,cc6110c7-f75c-47c8-8931-f7dd3f324777,49.4175,-123.388611,NA,NA,3,NA,NA,NA,2007-08-16T00:00:00,16,8,2007,2705090,2705090,PRESERVED_SPECIMEN,RBCM,V,V197403Y,6797,Kendrick Marr,2007-01-10T00:00:00,CC_BY_4_0,Royal BC Museum,Kendrick Marr,,,2022-11-25T03:08:52.431Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;DIFFERENT_OWNER_INSTITUTION,Panicum miliaceum,,accepted,78340,Panicum miliaceum,Panicum miliaceum
1949646302,2d18c666-ee2b-40a3-a708-280ea19c0fbc,RBCM:Botany:V198124,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Poa,Poa pratensis,pratensis,SUBSPECIES,Poa pratensis subsp. pratensis,Poa pratensis L. ssp. pratensis,,CA,"Victoria: Ogden Point Cruise Ship Terminal, beside Helijet platform.",British Columbia,PRESENT,1,cc6110c7-f75c-47c8-8931-f7dd3f324777,49.4175,-123.388611,NA,NA,3,NA,NA,NA,2007-06-27T00:00:00,27,6,2007,6431175,2704178,PRESERVED_SPECIMEN,RBCM,V,V198124,6719,Kendrick Marr,2007-01-10T00:00:00,CC_BY_4_0,Royal BC Museum,Kendrick Marr,,,2022-11-25T03:08:52.143Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;DIFFERENT_OWNER_INSTITUTION,Poa pratensis,Poa pratensis ssp. pratensis,accepted,64155,Poa pratensis pratensis,Poa pratensis ssp. pratensis
1949604729,2d18c666-ee2b-40a3-a708-280ea19c0fbc,RBCM:Botany:V155854,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Deschampsia,Deschampsia danthonioides,,SPECIES,Deschampsia danthonioides (Trin.) Benth.,Deschampsia danthonioides (Trin.) Munro ex Benth.,(Trin.) Munro ex Benth.,CA,Victoria: St. Margaret's School,British Columbia,PRESENT,1,cc6110c7-f75c-47c8-8931-f7dd3f324777,49.433333,-123.366667,NA,NA,NA,NA,NA,NA,1976-05-18T00:00:00,18,5,1976,2703174,2703174,PRESERVED_SPECIMEN,RBCM,V,V155854,s.n.,Jenifer Penny,1993-09-03T00:00:00,CC_BY_4_0,Royal BC Museum,Adolf Ceska; Oldriska Ceska,,,2022-11-25T03:08:51.152Z,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;DIFFERENT_OWNER_INSTITUTION,Deschampsia danthonioides,,accepted,57164,Deschampsia danthonioides,Deschampsia danthonioides
