scientificName,scientificNameAuthorship,subtaxonAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,superfamily,family,subfamily,tribe,genus,specificEpithet,hybrid,subspecies,variety,establishmentMeans,provincialStatus,nationalStatus,firstReported,firstReportedBy,firstReportedSource,firstReportedCollectionNumber,firstReportedGBIF,lastReported,lastReportedBy,lastReportedSource,lastReportedCollectionNumber,lastReportedGBIF,recordCount,reportingStatus,iNatObservationStatus,notes,ID,statsCode
Constantinea subulifera,Setchell,,giant cup and saucer seaweed,Plantae,Rhodophyta,Eurhodophytina,,Florideophyceae,Rhodymeniophycidae,,Gigartinales,,,Dumontiaceae,,,Constantinea,subulifera,,,,,unlisted,unlisted,2016-02-07,Andy Lamb,PMLS,PMLS2021:2221,,2019-05-05,Bridgette Clarkston,iNaturalist,25927075,,2,new 2016,observed,,473053,ALG
Corallina officinalis var. chilensis,Linnaeus,(Decaisne) Kützing,pink feather coralline,Plantae,Rhodophyta,Eurhodophytina,,Florideophyceae,Corallinophycidae,,Corallinales,,,Corallinaceae,,,Corallina,officinalis,,,chilensis,,unlisted,unlisted,2006-09-28,Andy Lamb,PMLS,PMLS2021:1165,,2006-09-28,Andy Lamb,PMLS,PMLS2021:1165,,1,reported,unobserved,,345230,ALG
Corallina vancouveriensis,Yendo,,graceful coralline,Plantae,Rhodophyta,Eurhodophytina,,Florideophyceae,Corallinophycidae,,Corallinales,,,Corallinaceae,,,Corallina,vancouveriensis,,,,,unlisted,unlisted,1995-02-24,Charlie Gibbs,PMLS,PMLS2021:1066,,2009-11-14,Andy Lamb,PMLS,PMLS2021:1876,,4,confirmed,unobserved,,126448,ALG
Corethron hystrix,Hensen,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Coscinodiscophycidae,,Corethrales,,,Corethraceae,,,Corethron,hystrix,,,,,unlisted,unlisted,2006-01-06,Mark Webber,iNaturalist,49989060,,2006-01-21,Mark Webber,iNaturalist,49989452,,3,confirmed,observed,,484134,ALG
Coscinodiscus granii,L.F. Gough,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Coscinodiscophycidae,,Coscinodiscales,,,Coscinodiscaceae,,,Coscinodiscus,granii,,,,,unlisted,unlisted,2009-08-02,Mark Webber,iNaturalist,9291001,,2010-09-07,Mark Webber,iNaturalist,9290897,,2,confirmed,observed,,570485,ALG
Coscinodiscus radiatus,Ehrenberg,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Coscinodiscophycidae,,Coscinodiscales,,,Coscinodiscaceae,,,Coscinodiscus,radiatus,,,,,unlisted,unlisted,2009-12-15,Mark Webber,iNaturalist,40704549,,2022-06-25,Andrew Simon,iNaturalist,126984540,,4,confirmed,observed,,424382,ALG
Coscinodiscus wailesii,Gran & Angst,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Coscinodiscophycidae,,Coscinodiscales,,,Coscinodiscaceae,,,Coscinodiscus,wailesii,,,,,unlisted,unlisted,2019-09-18,Mark Webber,iNaturalist,44884072,,2022-06-25,Andrew Simon,iNaturalist,127062743,,4,new 2019,observed,,549788,ALG
Costaria costata,(C. Agardh) De A. Saunders,,seersucker kelp,Chromista,Ochrophyta,,,Phaeophyceae,Fucophycidae,,Laminariales,,,Laminariaceae,,,Costaria,costata,,,,,unlisted,unlisted,1993-05-09,Charlie Gibbs,PMLS,PMLS2021:185,,2019-05-04,Bridgette Clarkston,iNaturalist,25860489,,45,confirmed,observed,,125877,ALG
Cryptopleura ruprechtiana,(J.Agardh) Kylin,,hidden rib,Plantae,Rhodophyta,Eurhodophytina,,Florideophyceae,Rhodymeniophycidae,,Ceramiales,,,Delesseriaceae,,Cryptopleureae,Cryptopleura,ruprechtiana,,,,,unlisted,unlisted,2019-05-04,Bridgette Clarkston,iNaturalist,25861039,,2019-05-05,Bridgette Clarkston,iNaturalist,25927074,,2,new 2019,observed,,327014,ALG
Cryptosiphonia woodii,(J.Agardh) J.Agardh,,dark branching-tube seaweed,Plantae,Rhodophyta,Eurhodophytina,,Florideophyceae,Rhodymeniophycidae,,Gigartinales,,,Dumontiaceae,,,Cryptosiphonia,woodii,,,,,unlisted,unlisted,2009-03-20,Andy Lamb,PMLS,PMLS2021:1744,,2021-12-05,Andrew Simon,iNaturalist,102592154,,10,confirmed,observed,,117777,ALG
Cumathamnion decipiens,(J.Agardh) M.J.Wynne & G.W.Saunders,,winged rib,Plantae,Rhodophyta,Eurhodophytina,,Florideophyceae,Rhodymeniophycidae,,Ceramiales,,,Delesseriaceae,,,Cumathamnion,decipiens,,,,,unlisted,unlisted,2006-09-28,Andy Lamb,PMLS,PMLS2021:1175,,2021-04-11,Andrew Simon,iNaturalist,73718031,,21,confirmed,observed,reported as Delesseria decipiens,496909,ALG
Cyclotella sp.,,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Thalassiosirophycidae,,Stephanodiscales,,,Stephanodiscaceae,,,Cyclotella,,,,,,unlisted,unlisted,2006-01-24,Mark Webber,iNaturalist,49991081,,2006-01-24,Mark Webber,iNaturalist,49991081,,1,reported,observed,,345199,ALG
Cylindrotheca closterium,(Ehrenberg) Reimann & J.C.Lewin,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Bacillariophycidae,,Bacillariales,,,Bacillariaceae,,,Cylindrotheca,closterium,,,,,unlisted,unlisted,2006-07-21,Mark Webber,iNaturalist,5197566,,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:22,,12,confirmed,observed,,203739,ALG
Cymathaere triplicata,(Postels & Ruprecht) J.Agardh,,three-ribbed kelp,Chromista,Ochrophyta,,,Phaeophyceae,Fucophycidae,,Laminariales,,,Laminariaceae,,,Cymathaere,triplicata,,,,,unlisted,unlisted,2008-08-29,Andy Lamb,PMLS,PMLS2021:523,,2008-08-29,Andy Lamb,PMLS,PMLS2021:523,,1,reported,unobserved,"Possible, no photo to check",429947,ALG
Cymbella sp.,,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Bacillariophycidae,,Cymbellales,,,Cymbellaceae,,,Cymbella,,,,,,unlisted,unlisted,2006-01-10,Mark Webber,iNaturalist,5197569,,2006-01-10,Mark Webber,iNaturalist,5197569,,1,reported,observed,,123878,ALG
Dactyliosolen fragilissimus,(Bergon) Hasle,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Coscinodiscophycidae,,Rhizosoleniales,,,Rhizosoleniaceae,,,Dactyliosolen,fragilissimus,,,,,unlisted,unlisted,2020-04-25,Mark Webber,iNaturalist,50047033,,2020-04-25,Mark Webber,iNaturalist,50047033,,1,new 2020,observed,,429201,ALG
Desmarestia aculeata,(Linnaeus) J.V.Lamouroux,,wiry acid weed,Chromista,Ochrophyta,,,Phaeophyceae,Fucophycidae,,Desmarestiales,,,Desmarestiaceae,,,Desmarestia,aculeata,,,,,unlisted,unlisted,1973-10-03,Sandra C. Lindstrom,UBC,A84175,,1973-10-03,Sandra C. Lindstrom,UBC,A84175,,1,reported,unobserved,"possible, no photo to check",182896,ALG
Desmarestia herbacea,(Turner) J.V.Lamouroux,,colour changer,Chromista,Ochrophyta,,,Phaeophyceae,Fucophycidae,,Desmarestiales,,,Desmarestiaceae,,,Desmarestia,herbacea,,,,,unlisted,unlisted,2009-07-08,sherastreet,iNaturalist,2635150,,2009-07-08,sherastreet,iNaturalist,2635150,,1,reported,observed,,345459,ALG
Desmarestia ligulata,(Stackhouse) J.V. Lamouroux,,flattened acid kelp,Chromista,Ochrophyta,,,Phaeophyceae,Fucophycidae,,Desmarestiales,,,Desmarestiaceae,,,Desmarestia,ligulata,,,,,unlisted,unlisted,1991-01-29,Oliver Kaddatz,UBC,A80348,,2019-05-05,Stefania Gorgopa,PMLS,PMLS2021:1052,,74,confirmed,observed,"possible, no photo to check",328357,ALG
Desmarestia viridis,(O.F. Müller) J.V. Lamouroux,,stringy acid weed,Chromista,Ochrophyta,,,Phaeophyceae,Fucophycidae,,Desmarestiales,,,Desmarestiaceae,,,Desmarestia,viridis,,,,,unlisted,unlisted,2017-04-08,tyrelfroese,iNaturalist,5620551,,2022-02-25,Andrew Simon,iNaturalist,107457329,,6,new 2017,observed,,182892,ALG
Detonula pumila,(Castracane) Gran,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Thalassiosirophycidae,,Thalassiosirales,,,Thalassiosiraceae,,,Detonula,pumila,,,,,unlisted,unlisted,2005-07-14,Mark Webber,iNaturalist,5197581,,2005-07-14,Mark Webber,iNaturalist,5197581,,1,reported,observed,,468053,ALG
Devaleraea mollis,"(Setchell & N.L.Gardner) G.W.Saunders, C.J.Jackson & Salomaki",,thin dulse,Plantae,Rhodophyta,Eurhodophytina,,Florideophyceae,,,Palmariales,,,Palmariaceae,,,Devaleraea,mollis,,,,,unlisted,unlisted,2005-12-10,Andy Lamb,PMLS,PMLS2021:1128,,2005-12-10,Andy Lamb,PMLS,PMLS2021:1128,,1,reported,unobserved,reported as Palmaria mollis,747472,ALG
Dictyocha crux,Ehrenberg,,golden alga,Chromista,Ochrophyta,,,Chrysophyceae,,,Dictyochales,,,Dictyochaceae,,,Dictyocha,crux,,,,,unlisted,unlisted,2006-07-13,Mark Webber,iNaturalist,5197588,,2006-07-13,Mark Webber,iNaturalist,5197588,,1,reported,observed,,534455,ALG
Dictyocha fibula,Ehrenberg,,golden alga,Chromista,Ochrophyta,,,Chrysophyceae,,,Dictyochales,,,Dictyochaceae,,,Dictyocha,fibula,,,,,unlisted,unlisted,2005-01-20,Mark Webber,iNaturalist,4849190,,2006-07-13,Mark Webber,iNaturalist,5197590,,2,confirmed,observed,,424389,ALG
Dictyota binghamiae,J.Agardh,,mermaid's gloves,Chromista,Ochrophyta,,,Phaeophyceae,,,Dictyotales,,,Dictyotaceae,,,Dictyota,binghamiae,,,,,unlisted,unlisted,1999-05-04,Andy Lamb,PMLS,PMLS2021:276,,1999-05-04,Andy Lamb,PMLS,PMLS2021:276,,1,reported,unobserved,"possible, no photo to check",124829,ALG
Diploneis sp.,,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Bacillariophycidae,,Naviculales,Diploneidineae,,Diploneidaceae,,,Diploneis,,,,,,unlisted,unlisted,2006-01-22,Mark Webber,iNaturalist,50195051,,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:77,,2,confirmed,observed,,345801,ALG
Ditylum brightwellii,(T. West) Grunow,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Coscinodiscophycidae,,Lithodesmidales,,,Lithodesmiaceae,,,Ditylum,brightwellii,,,,,unlisted,unlisted,2011-11-19,Mark Webber,iNaturalist,4848365,,2019-12-07,Mark Webber,iNaturalist,36624927,,8,confirmed,observed,,424387,ALG
Egregia menziesii,"(Turner) Areschoug, 1876",,feather boa kelp,Chromista,Ochrophyta,,,Phaeophyceae,Fucophycidae,,Laminariales,,,Lessoniaceae,,,Egregia,menziesii,,,,,unlisted,unlisted,1991-01-29,Oliver Kaddatz,UBC,A80351,,1991-01-29,Oliver Kaddatz,UBC,A80351,,1,reported,unobserved,,67419,ALG
Ellerbeckia sp.,,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Coscinodiscophycidae,,Paraliales,,,Radialiplicataceae,,,Ellerbeckia,,,,,,unlisted,unlisted,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:78,,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:78,,2,new 2020,unobserved,,544124,ALG
Encyonema sp.,,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Bacillariophycidae,,Cymbellales,,,Gomphonemataceae,,,Encyonema,,,,,,unlisted,unlisted,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:80,,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:80,,1,new 2020,unobserved,,345803,ALG
Endocladia muricata,(Endlicher) J.Agardh,,nail brush seaweed,Plantae,Rhodophyta,Eurhodophytina,,Florideophyceae,Rhodymeniophycidae,,Gigartinales,,,Endocladiaceae,,,Endocladia,muricata,,,,,unlisted,unlisted,2006-11-11,Andy Lamb,PMLS,PMLS2021:1214,,2019-05-05,Bridgette Clarkston,iNaturalist,25927063,,4,confirmed,observed,,117781,ALG
Entomoneis sp.,,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Bacillariophycidae,,Surirellales,,,Entomoneidaceae,,,Entomoneis,,,,,,unlisted,unlisted,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:81,,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:81,,1,new 2020,unobserved,,359960,ALG
Eucampia zodiacus,Ehrenberg,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Coscinodiscophycidae,,Hemiaulales,,,Hemiaulaceae,,,Eucampia,zodiacus,,,,,unlisted,unlisted,2004-07-23,Mark Webber,iNaturalist,4848935,,2021-05-25,Mark Webber,iNaturalist,82707438,,4,confirmed,observed,,468045,ALG
Eupyxidicula turris,(Greville) S.Blanco & C.E.Wetzel,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Archaegladiopsophycidae,,Stephanopyxales,,,Stephanopyxidaceae,,,Eupyxidicula,turris,,,,,unlisted,unlisted,2005-07-14,Mark Webber,iNaturalist,4848947,,2022-06-25,Andrew Simon,iNaturalist,126984542,,4,confirmed,observed,,1268528,ALG
Extubocellulus cribriger,"Hasle, Stosch & Syvertsen",,diatom,Chromista,Bacillariophyta,Bacillariophytina,,Mediophyceae,Cymatosirophycidae,,Cymatosirales,,,Cymatosiraceae,,,Extubocellulus,cribriger,,,,,unlisted,unlisted,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:82,,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:82,,1,new 2020,unobserved,,1424555,ALG
Extubocellulus spinifer,"Hasle, Stosch & Syvertsen",,diatom,Chromista,Bacillariophyta,Bacillariophytina,,Mediophyceae,Cymatosirophycidae,,Cymatosirales,,,Cymatosiraceae,,,Extubocellulus,spinifer,,,,,unlisted,unlisted,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:83,,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:83,,1,new 2020,unobserved,,1424557,ALG
Fallacia laevis,Yuh. Li & Hidek,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Bacillariophycidae,,Naviculales,Sellaphorineae,,Sellaphorineae,,,Fallacia,laevis,,,,,unlisted,unlisted,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:23,,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:23,,2,new 2020,unobserved,,1465273,ALG
Fallacia litoricola,(Hustedt) D.G.Mann,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Bacillariophycidae,,Naviculales,Sellaphorineae,,Sellaphorineae,,,Fallacia,litoricola,,,,,unlisted,unlisted,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:25,,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:25,,1,new 2020,unobserved,,991554,ALG
Farlowia mollis,(Harvey & Bailey) Farlow & Setchell,,tattered red seaweed,Plantae,Rhodophyta,Eurhodophytina,,Florideophyceae,Rhodymeniophycidae,,Gigartinales,,,Dumontiaceae,,,Farlowia,mollis,,,,,unlisted,unlisted,2006-03-05,Andy Lamb,PMLS,PMLS2021:1132,,2019-05-04,Bridgette Clarkston,iNaturalist,25861009,,2,confirmed,observed,,117783,ALG
Fragilaria capucina,Desmazières,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Fragilariophycidae,,Fragilariales,,,Fragilariaceae,,,Fragilaria,capucina,,,,,unlisted,unlisted,2004-07-20,Mark Webber,iNaturalist,5197628,,2004-07-20,Mark Webber,iNaturalist,5197628,,1,reported,observed,,345512,ALG
Fragilariopsis cf oceanica,(Cleve) Hasle,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Bacillariophycidae,,Bacillariales,,,Bacillariaceae,,,Fragilariopsis,oceanica,,,,,unlisted,unlisted,2006-01-24,Mark Webber,iNaturalist,5197620,,2006-01-24,Mark Webber,iNaturalist,5197620,,1,reported,observed,,534459,ALG
Fragilariopsis kerguelensis,(O'Meara) Hustedt,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Bacillariophycidae,,Bacillariales,,,Bacillariaceae,,,Fragilariopsis,kerguelensis,,,,,unlisted,unlisted,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:92,,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:92,,1,new 2020,unobserved,,1424562,ALG
Fredericqia chiton,"(M.Howe) Maggs, L.Le Gall, Mineur, Provan & G.W. Saunders",,thin forked seaweed,Plantae,Rhodophyta,Eurhodophytina,,Florideophyceae,Rhodymeniophycidae,,Gigartinales,,,Phyllophoraceae,,,Fredericqia,chiton,,,,,unlisted,unlisted,2016-03-27,Andy Lamb,PMLS,PMLS2021:2257,,2016-03-27,Andy Lamb,PMLS,PMLS2021:2257,,1,new 2016,unobserved,reported as Gymnogongrus chiton,957351,ALG
Fredericqia deveauniensis,"Maggs, L.Le Gall, Mineur, Provan & G.W.Saunders",,red alga,Plantae,Rhodophyta,Eurhodophytina,,Florideophyceae,Rhodymeniophycidae,,Gigartinales,,,Phyllophoraceae,,,Fredericqia,deveauniensis,,,,,unlisted,unlisted,2019-05-05,Bridgette Clarkston,iNaturalist,25927077,,2019-05-05,Bridgette Clarkston,iNaturalist,25927077,,1,new 2019,observed,,564944,ALG
Fryeella gardneri,(Setchell) Kylin,,arched red seaweed,Plantae,Rhodophyta,Eurhodophytina,,Florideophyceae,Rhodymeniophycidae,,Rhodymeniales,,,Fryeellaceae,,,Fryeella,gardneri,,,,,unlisted,unlisted,1977-11-27,Michael W. Hawkes,UBC,A57502,,2019-05-04,Stefania Gorgopa,PMLS,PMLS2021:2333,,4,confirmed,unobserved,"no change, but no photos to confirm",500286,ALG
Fucus distichus,L.,,rockweed,Chromista,Ochrophyta,,,Phaeophyceae,,,Fucales,,,Fucaceae,,,Fucus,distichus,,,,,unlisted,unlisted,1994-09-10,Andy Lamb,PMLS,PMLS2021:196,,2022-09-03,Liam Steele,iNaturalist,136068370,,187,confirmed,observed,syn. Fucus distichus ssp. evanescens,69155,ALG
Gedaniella mutabilis,"Chunlian Li & Witkowski, nom. illeg.",,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Fragilariophycidae,,Fragilariales,,,Fragilariaceae,,,Gedaniella,mutabilis,,,,,unlisted,unlisted,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:94,,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:94,,1,new 2020,unobserved,,1424563,ALG
Gedaniella panicellus,"Chunlian Li, S.X.Yu & Witkowski",,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Fragilariophycidae,,Fragilariales,,,Fragilariaceae,,,Gedaniella,panicellus,,,,,unlisted,unlisted,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:95,,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:95,,2,new 2020,unobserved,,944705,ALG
Gloiocladia fryeana,(Setchell) N.Sánchez & Rodríguez-Prieto,,margined blue branching seaweed,Plantae,Rhodophyta,Eurhodophytina,,Florideophyceae,Rhodymeniophycidae,,Rhodymeniales,,,Faucheaceae,,,Gloiocladia,fryeana,,,,,unlisted,unlisted,2006-09-29,Andy Lamb,PMLS,PMLS2021:1203,,2006-11-18,Andy Lamb,PMLS,PMLS2021:1259,,2,confirmed,unobserved,reported as Fauchea fryeana,865801,ALG
Gloiocladia laciniata,(J.Agardh) Sánchez & Rodríguez-Prieto,,blue branching seaweed,Plantae,Rhodophyta,Eurhodophytina,,Florideophyceae,Rhodymeniophycidae,,Rhodymeniales,,,Faucheaceae,,,Gloiocladia,laciniata,,,,,unlisted,unlisted,1995-02-24,Charlie Gibbs,PMLS,PMLS2021:1069,,2021-03-13,Andrew Simon,iNaturalist,71173002,,48,confirmed,observed,,429862,ALG
Gomphoneis sp.,,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Bacillariophycidae,,Cymbellales,,,Gomphonemataceae,,,Gomphoneis,,,,,,unlisted,unlisted,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:26,,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:26,,1,new 2020,unobserved,,345404,ALG
Gomphonema acuminatum,Ehrenberg,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Bacillariophycidae,,Cymbellales,,,Gomphonemataceae,,,Gomphonema,acuminatum,,,,,unlisted,unlisted,2004-07-21,Mark Webber,iNaturalist,9291305,,2004-07-21,Mark Webber,iNaturalist,9291305,,1,reported,observed,,333685,ALG
Gomphonemopsis pseudexigua,Medlin,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Bacillariophycidae,,Cymbellales,,,Rhoicospheniaceae,,,Gomphonemopsis,pseudexigua,,,,,unlisted,unlisted,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:97,,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:97,,1,new 2020,unobserved,,992202,ALG
Gracilaria pacifica,Abbott,,California limu,Plantae,Rhodophyta,Eurhodophytina,,Florideophyceae,Rhodymeniophycidae,,Gracilariales,,,Gracilariaceae,,,Gracilaria,pacifica,,,,,unlisted,unlisted,1996-02-04,E. Mcneil,UBC,A82320,,1996-02-04,E. Mcneil,UBC,A82320,,2,reported,unobserved,"no change, but no photos to confirm",497324,ALG
Gracilariophila oryzoides,Setchell & H.L.Wilson,,red alga,Plantae,Rhodophyta,Eurhodophytina,,Florideophyceae,Rhodymeniophycidae,,Gracilariales,,,Gracilariaceae,,,Gracilariophila,oryzoides,,,,,unlisted,unlisted,2021-04-10,Kevin Toomer,iNaturalist,73655263,,2021-04-10,Kevin Toomer,iNaturalist,73655263,,1,new 2021,observed,,339047,ALG
Gracilariopsis andersonii,(Grunow) E.Y.Dawson,,sea spaghetti,Plantae,Rhodophyta,Eurhodophytina,,Florideophyceae,Rhodymeniophycidae,,Gracilariales,,,Gracilariaceae,,,Gracilariopsis,andersonii,,,,,unlisted,unlisted,2019-05-04,Bridgette Clarkston,iNaturalist,25861429,,2021-04-10,Kevin Toomer,iNaturalist,73653439,,2,new 2019,observed,can't identify for certain without reproduction or D,360321,ALG
Griffithsia pacifica,Kylin,,orange-coloured red alga,Plantae,Rhodophyta,Eurhodophytina,,Florideophyceae,Rhodymeniophycidae,,Ceramiales,,,Ceramiaceae,,,Griffithsia,pacifica,,,,,unlisted,unlisted,1977-11-27,Michael W. Hawkes,UBC,A57492,,1977-11-27,Michael W. Hawkes,UBC,A57492,,1,reported,unobserved,"no change, but no photos to confirm",326993,ALG
Guinardia delicatula,(Cleve) Hasle,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Coscinodiscophycidae,,Rhizosoleniales,,,Rhizosoleniaceae,,,Guinardia,delicatula,,,,,unlisted,unlisted,2006-07-21,Mark Webber,iNaturalist,4873172,,2006-07-21,Mark Webber,iNaturalist,4873172,,1,reported,observed,,429202,ALG
Guinardia striata,(Stolterfoth) Hasle,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Coscinodiscophycidae,,Rhizosoleniales,,,Rhizosoleniaceae,,,Guinardia,striata,,,,,unlisted,unlisted,2007-01-23,Mark Webber,iNaturalist,4873173,,2007-01-23,Mark Webber,iNaturalist,4873173,,1,reported,observed,,416666,ALG
Halamphora coffaeiformis,(C. Agardh) Kützing,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Bacillariophycidae,,Thalassiophysales,,,Catenulaceae,,,Halamphora,coffaeiformis,,,,,unlisted,unlisted,2005-07-19,Mark Webber,iNaturalist,4874695,,2005-07-19,Mark Webber,iNaturalist,4874695,,1,reported,observed,,1269622,ALG
Halamphora margalefii var. lacustris,(P.Sánchez) J.G.Stepanek & Kociolek 2018,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Bacillariophycidae,,Thalassiophysales,,,Catenulaceae,,,Amphora,margalefii,,,lacustris,,unlisted,unlisted,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:6,,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:6,,1,new 2020,unobserved,,1465258,ALG
Halamphora montana,(Krasske) Levkov,,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Bacillariophycidae,,Thalassiophysales,,,Catenulaceae,,,Halamphora,montana,,,,,unlisted,unlisted,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:105,,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:105,,1,new 2020,unobserved,,506346,ALG
Halamphora nagumoi,"J.G.Stepanek, Mayama & Kociolek",,diatom,Chromista,Ochrophyta,,,Bacillariophyceae,Bacillariophycidae,,Thalassiophysales,,,Catenulaceae,,,Halamphora,nagumoi,,,,,unlisted,unlisted,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:34,,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:34,,1,new 2020,unobserved,,1424979,ALG
Halosaccion glandiforme,(S.G. Gmelin) Ruprecht,,sea sacs,Plantae,Rhodophyta,Eurhodophytina,,Florideophyceae,,,Palmariales,,,Palmariaceae,,,Halosaccion,glandiforme,,,,,unlisted,unlisted,1996-09-28,Charlie Gibbs,PMLS,PMLS2021:1092,,2022-08-12,classickendall,iNaturalist,130666626,,16,confirmed,observed,,123649,ALG
Halothrix sp.,,,filamentous green algae,Chromista,Ochrophyta,,,Phaeophyceae,Fucophycidae,,Ectocarpales,,,Chordariaceae,,,Halothrix,,,,,,unlisted,unlisted,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:106,,2020-11-15,"Mark Webber, Siobhan Schenck & Arjan van Asselt",Webber et al. 2022,WEBBERETAL2022:106,,1,new 2020,unobserved,,1125023,ALG
