Taxon,Taxon.Author,Subtaxon.Author,Common.Name,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Tribe,Genus,Species,Hybrid,Subspecies,Variety,Origin,Provincial.Status,National.Status,Reporting.Status,Observation,Collected.Reported..y.m.d.,Collector.Source,Collection.List,Accession.Number,GBIF.ID,First.Observed,Observer,iNaturalist.Link,Notes,ID,Stats.Code
Calliergon cf giganteum,(Schimp.) Kindb.,,giant spearmoss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,Calliergonaceae,,,Calliergon,giganteum,,,,native,S4 (2015),,reported,unobserved,2000-06-12,Hans Roemer,ER 128 Inventory,,,,,,,159661,BRY
Hylocomiadelphus triquetrus,(Hedw.) Ochyra & Stebel,,stairstep moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,Hylocomiaceae,,,Hylocomiadelphus,triquetrus,,,,native,S5,,confirmed,observed,2010-01-26,Terry McIntosh,Bryos and Lichens of Mt Sutil Inventory 2010,,,2011-12-22,T. Abe Lloyd,iNat:37307666,,123923,BRY
Hylocomium splendens,(Hedw.) Schimp.,,glittering wood-moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,Hylocomiaceae,,,Hylocomium,splendens,,,,native,S5,,confirmed,observed,2010-01-26,Terry McIntosh,Bryos and Lichens of Mt Sutil Inventory 2010,,,2015-02-12,Lauren Magner & Andrew Simon,iNat:2565050,,122555,BRY
Pleurozium schreberi,(Willd. ex Brid.) Mitt.,,red-stemmed feather moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,Hylocomiaceae,,,Pleurozium,schreberi,,,,native,S5 (2015),,confirmed,observed,2000-06-12,Hans Roemer,ER 128 Inventory,,,2016-01-24,Andrew Simon,iNat:2615499,,130677,BRY
Rhytidiadelphus loreus,(Hedw.) Warnst.,,lanky moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,Hylocomiaceae,,,Rhytidiadelphus,loreus,,,,native,S5,,confirmed,observed,2015,Terry McIntosh,Bryophytes and Lichens from Galiano Island 2010–2015,,,2015-03-21,Lauren Magner & Andrew Simon,iNat:2605256,,124422,BRY
Rhytidiadelphus squarrosus,(Hedw.) Warnst.,,square gooseneck moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,Hylocomiaceae,,,Rhytidiadelphus,squarrosus,,,,native,S5 (2015),,confirmed,observed,1962-06-04,Frank M. Boas & Wilfred B. Schofield,WTU,B-038847,,2016-02-16,Andrew Simon,iNat:2692275,,123754,BRY
Hypnum circinale,Hook.,,coiled-leaf claw-moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,Hypnaceae,,,Hypnum,circinale,,,,native,S5,,confirmed,observed,1962-06-04,Wilfred B. Schofield,UBC,B181156,,2015-03-21,Lauren Magner & Andrew Simon,iNat:2608763,,125464,BRY
Hypnum cupressiforme,Hedw.,,cypess-leaved plaitmoss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,Hypnaceae,,,Hypnum,cupressiforme,,,,native,S4S5 (2011),,confirmed,observed,1974-04-21,Wilfred B. Schofield,UBC,B181388,,2020-04-21,Andrew Simon,iNat:42826205,Virago Point? (north end Galiano); on rocks at and above sea level; also at Montague,163992,BRY
Stereodon subimponens,Lesq.,,curly claw-moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,Hypnaceae,,,Stereodon,subimponens,,,,native,S4S5 (2015),,confirmed,observed,2010-01-26,Terry McIntosh,Bryos and Lichens of Mt Sutil Inventory 2010,,,2014-09-27,Andrew Simon,iNat:2632395,,130684,BRY
Plagiothecium denticulatum,"(Hedwig) Bruch, Schimper & W. Gümbel",,dentate silk-moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,Plagiotheciaceae,,,Plagiothecium,denticulatum,,,,native,S4S5 (2015),,new 2021,observed,,,,,,2021-11-03,Randal Mindell,iNat:100262258,,166993,BRY
Plagiothecium laetum,Schimp.,,bright silk-moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,Plagiotheciaceae,,,Plagiothecium,laetum,,,,native,S4S5 (2015),,new 2021,observed,,,,,,2020-04-30,Andrew Simon,iNat:44439264,,123563,BRY
Plagiothecium undulatum,(Hedw.) Schimp.,,waved silk-moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,Plagiotheciaceae,,,Plagiothecium,undulatum,,,,native,S4 (2015),,confirmed,observed,2014,Terry McIntosh,Bryophytes and Lichens from Galiano Island 2010–2015,,,2015-03-27,Lauren Magner & Andrew Simon,iNat:2575128,,123586,BRY
Pseudotaxiphyllum elegans,(Brid.) Z. Iwats.,,elegant silk-moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,Plagiotheciaceae,,,Pseudotaxiphyllum,elegans,,,,native,S4S5 (2015),,new 2016,observed,,,,,,2016-05-29,Sarah Tweedale,iNat:3343438,,67917,BRY
Hygrohypnella ochracea,(Turner ex Wilson) Ignatov & Ignatova,,claw brook-moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,Scorpidiaceae,,,Hygrohypnella,ochracea,,,,native,S4S5 (2015),,new 2016,observed,,,,,,2016-03-22,Andrew Simon,iNat:2822816,,1124079,BRY
Sanionia uncinata var. symmetrica,(Hedw.) Loeske,,(Renauld & Cardot) H.A.Crum & L.E.Anderson,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,Scorpidiaceae,,,Sanionia,uncinata,,,symmetrica,native,S4 (2015),,new 2020,observed,,,,,,2020-06-01,Andrew Simon,iNat:48201530,,242754,BRY
Bryolawtonia vancouveriensis,(Kindb.) D.H. Norris & Enroth,,creekbed moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,Thamnobryaceae,,,Bryolawtonia,vancouveriensis,,,,native,S4? (2015),,new 2018,observed,,,,,,2018-04-01,"Steve Joya, Olivia Lee & Andrew Simon",iNat:10565047,,67861,BRY
Claopodium bolanderi,Best,,Bolander’s Claopodium moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,Thuidiaceae,,,Claopodium,bolanderi,,,,native,S4S5 (2015),,confirmed,observed,2014,Terry McIntosh,Bryophytes and Lichens from Galiano Island 2010–2015,,,2017-02-23,Andrew Simon,iNat:5174342,,160663,BRY
Claopodium crispifolium,(Hook.) Renauld & Cardot,,rough moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,Thuidiaceae,,,Claopodium,crispifolium,,,,native,S4S5 (2015),,confirmed,observed,2010-01-26,Terry McIntosh,Bryos and Lichens of Mt Sutil Inventory 2010,,,2016-03-14,Andrew Simon,iNat:2784486,,128661,BRY
Claopodium whippleanum,(Sull.) Renauld & Cardot,,Whipple's Claopodium moss,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,Thuidiaceae,,,Claopodium,whippleanum,,,,native,S3S4 (2015),,new 2018,observed,,,,,,2018-04-01,"Steve Joya, Olivia Lee & Andrew Simon",iNat:10565143,,67868,BRY
Dichelyma uncinatum,Mitten,,sickle dichelyma,Plantae,Bryophyta,,,Bryopsida,,,Isobryales,,,Fontinalaceae,,,Dichelyma,uncinatum,,,,native,S3S4,,confirmed,observed,2015,Terry McIntosh,Bryophytes and Lichens from Galiano Island 2010–2015,,,2015-03-04,Andrew Simon,iNat:2566347,,161818,BRY
Fontinalis antipyretica,Hedw.,,willow moss,Plantae,Bryophyta,,,Bryopsida,,,Isobryales,,,Fontinalaceae,,,Fontinalis,antipyretica,,,,native,S4S5 (2015),,new 2016,observed,,,,,,2016-06-05,Andrew Simon,iNat:3403066,,123790,BRY
Hedwigia stellata,Hedenäs,,starry hoar-moss,Plantae,Bryophyta,,,Bryopsida,,,Leucodontales,,,Hedwigiaceae,,,Hedwigia,stellata,,,,native,S3S4 (2015),,confirmed,observed,2010-01-26,Terry McIntosh,Bryos and Lichens of Mt Sutil Inventory 2010,,,2015-03-26,Andrew Simon,iNat:2588108,,163552,BRY
Pseudobraunia californica,(Lesq.) Broth.,,California Pseudobraunia moss,Plantae,Bryophyta,,,Bryopsida,,,Leucodontales,,,Hedwigiaceae,,,Pseudobraunia,californica,,,,native,S3S4 (2015),,new 2017,observed,,,,,,2017-05-13,Andrew Simon & Steve Joya,iNat:6217959,,156472,BRY
Alsia californica,(Hooker & Arnott),,California alsia moss,Plantae,Bryophyta,,,Bryopsida,,,Leucodontales,,,Leucodontaceae,,,Alsia,californica,,,,native,S4S5 (2015),,confirmed,observed,1962-06-04,Frank M. Boas & Wilfred B. Schofield,WTU,B-035944,,2021-06-12,Daniel Tucker,iNat:82960318,UBC specimen erroneously identified as Pseudoleskeella tectorum,55323,BRY
Antitrichia californica,Sull.,,California Antitrichia moss,Plantae,Bryophyta,,,Bryopsida,,,Leucodontales,,,Leucodontaceae,,,Antitrichia,californica,,,,native,S4 (2015),,confirmed,observed,2010-01-26,Terry McIntosh,Bryos and Lichens of Mt Sutil Inventory 2010,,,2016-01-28,Andrew Simon,iNat:2626838,,67846,BRY
Antitrichia curtipendula,(Timm ex Hedw.) Brid.,,pendulous wing-moss,Plantae,Bryophyta,,,Bryopsida,,,Leucodontales,,,Leucodontaceae,,,Antitrichia,curtipendula,,,,native,S5 (2015),,confirmed,observed,2010-01-26,Terry McIntosh,Bryos and Lichens of Mt Sutil Inventory 2010,,,2018-02-15,Andrew Simon,iNat:9903552,,126107,BRY
Dendroalsia abietina,(Hook.) E. Britton,,plume moss,Plantae,Bryophyta,,,Bryopsida,,,Leucodontales,,,Leucodontaceae,,,Dendroalsia,abietina,,,,native,S3S4 (2015),,confirmed,observed,2010-01-26,Terry McIntosh,Bryos and Lichens of Mt Sutil Inventory 2010,,,2016-05-29,Andrew Simon,iNat:3340528,,55340,BRY
Nogopterium gracile,(Hedw.) Crosby & W.R. Buck,,bird's-foot wing-moss,Plantae,Bryophyta,,,Bryopsida,,,Leucodontales,,,Leucodontaceae,,,Nogopterium,gracile,,,,native,S2 (2015),,confirmed,observed,2010-01-26,Terry McIntosh,Bryos and Lichens of Mt Sutil Inventory 2010,,,2017-05-13,Andrew Simon,iNat:6217934,,518546,BRY
Neckera douglasii,Hook.,,Douglas’ Neckera moss,Plantae,Bryophyta,,,Bryopsida,,,Leucodontales,,,Neckeraceae,,,Neckera,douglasii,,,,native,S4S5 (2011),,confirmed,observed,2015,Terry McIntosh,Bryophytes and Lichens from Galiano Island 2010–2015,,,2015-03-27,Lauren Magner & Andrew Simon,iNat:2575119,,69912,BRY
Neckera menziesii,Drumm.,,Menzies’ Metaneckera,Plantae,Bryophyta,,,Bryopsida,,,Leucodontales,,,Neckeraceae,,,Neckera,menziesii,,,,native,S4S5 (2015),,confirmed,observed,2010-01-26,Terry McIntosh,Bryos and Lichens of Mt Sutil Inventory 2010,,,2016-03-10,Lauren Magner & Andrew Simon,iNat:2767797,,1149640,BRY
Porotrichum bigelovii,(Sull.) Kindb.,,Bigelow’s porotrichum moss,Plantae,Bryophyta,,,Bryopsida,,,Leucodontales,,,Neckeraceae,,,Porotrichum,bigelovii,,,,native,S4S5 (2015),,confirmed,observed,2015,Terry McIntosh,Bryophytes and Lichens from Galiano Island 2010–2015,,,2016-05-29,Sarah Tweedale & Andrew Simon,iNat:3343438,,67841,BRY
Amphidium californicum,(Hampe ex Müll. Hal.) Broth.,,California yoke moss,Plantae,Bryophyta,,,Bryopsida,,,Orthotrichales,,,Orthotrichaceae,,,Amphidium,californicum,,,,native,S4 (2015),,confirmed,observed,1962-06-03,Wilfred B. Schofield & F. M. Boas,UBC,B45016,,2017-03-23,Andrew Simon,iNat:9370700,,158304,BRY
Lewinskya rupestris,"(Schleich. ex Schwägr.) F.Lara, Garilleti & Goffinet",,rock bristle-moss,Plantae,Bryophyta,,,Bryopsida,,,Orthotrichales,,,Orthotrichaceae,,,Lewinskya,rupestris,,,,native,S4 (2015),,confirmed,observed,2010-01-26,Terry McIntosh,Bryos and Lichens of Mt Sutil Inventory 2010,,,2015-03-21,Lauren Magner & Andrew Simon,iNat:2608530,,589145,BRY
Orthotrichum columbicum,Mitt.,,bristle-moss,Plantae,Bryophyta,,,Bryopsida,,,Orthotrichales,,,Orthotrichaceae,,,Orthotrichum,columbicum,,,,unlisted,unlisted,,new 2017,observed,,,,,,2017-06-20,Andrew Simon,iNat:7280594,,524294,BRY
Orthotrichum consimile,Mitt.,,bristle-moss,Plantae,Bryophyta,,,Bryopsida,,,Orthotrichales,,,Orthotrichaceae,,,Orthotrichum,consimile,,,,native,S4S5 (2015),,new 2016,observed,,,,,,2016-10-04,Andrew Simon,iNat:4282586,,165946,BRY
Orthotrichum pulchellum,Brunt.,,elegant bristle-moss,Plantae,Bryophyta,,,Bryopsida,,,Orthotrichales,,,Orthotrichaceae,,,Orthotrichum,pulchellum,,,,native,S3S4 (2015),,new 2017,observed,,,,,,2017-03-14,Andrew Simon,iNat:5309832,,165965,BRY
Plenogemma phyllantha,"(Brid.) Sawicki, Plášek & Ochyra",,frizzled pincushion,Plantae,Bryophyta,,,Bryopsida,,,Orthotrichales,,,Orthotrichaceae,,,Plenogemma,phyllantha,,,,native,S4S5 (2015),,confirmed,observed,1962-06-04,Wilfred B. Schofield & F. M. Boas,UBC,B134325,,2020-04-30,Andrew Simon,iNat:44459097,,1123493,BRY
Pulvigera papillosa,"(Hampe) F. Lara, Draper & Garilleti.",,papillose bristle-moss,Plantae,Bryophyta,,,Bryopsida,,,Orthotrichales,,,Orthotrichaceae,,,Pulvigera,papillosa,,,,native,S5 (2023) ,,new 2021,observed,,,,,,2021-11-03,Andrew Simon,iNat:100205989,,1237477,BRY
Pulvigera pringlei,"(Müll.Hal.) F.Lara, Draper & Garilleti",,bristle-moss,Plantae,Bryophyta,,,Bryopsida,,,Orthotrichales,,,Orthotrichaceae,,,Pulvigera,pringlei,,,,native,S4 (2023),,confirmed,observed,2010-01-26,Terry McIntosh,Bryos and Lichens of Mt Sutil Inventory 2010,,,2017-02-16,Andrew Simon,iNat:5123215,reported as Pulvigera lyellii,1309257,BRY
Zygodon rupestris,W.P.Schimper ex Lorentz,,green yoke-moss,Plantae,Bryophyta,,,Bryopsida,,,Orthotrichales,,,Orthotrichaceae,,,Zygodon,rupestris,,,,native,S4S5 (2011),,confirmed,observed,2010-01-26,Terry McIntosh,Bryos and Lichens of Mt Sutil Inventory 2010,,,2016-10-05,Andrew Simon,iNat:4317941,reported as Zygodon viridissimus,981326,BRY
Atrichum selwynii,Austin,,crane's-bill moss,Plantae,Bryophyta,,,Bryopsida,,,Polytrichales,,,Polytrichaceae,,,Atrichum,selwynii,,,,native,S5? (2015),,confirmed,observed,2011-05-14,Kent Brothers,VMS,,,2014-09-27,Andrew Simon,iNat:2632385,,55331,BRY
Atrichum undulatum,(Hedw.) P. Beauv.,,common smooth cap,Plantae,Bryophyta,,,Bryopsida,,,Polytrichales,,,Polytrichaceae,,,Atrichum,undulatum,,,,native,S5 (2015),,confirmed,observed,2014,Terry McIntosh,Bryophytes and Lichens from Galiano Island 2010–2015,,,2020-04-30,Andrew Simon,iNat:44569736,,124155,BRY
Polytrichum commune,Hedw.,,common haircap moss,Plantae,Bryophyta,,,Bryopsida,,,Polytrichales,,,Polytrichaceae,,,Polytrichum,commune,,,,native,S5 (2015),,confirmed,observed,1964-05-03,Wilfred B. Schofield,UBC,B106132,,2022-05-29,Andrew Simon,iNat:119369452,,68293,BRY
Polytrichum juniperinum,Hedw.,,juniper haircap moss,Plantae,Bryophyta,,,Bryopsida,,,Polytrichales,,,Polytrichaceae,,,Polytrichum,juniperinum,,,,native,S5 (2015),,confirmed,observed,2010-01-26,Terry McIntosh,Bryos and Lichens of Mt Sutil Inventory 2010,,,2014-02-11,L. Hurteau,iNat:16788083,,68286,BRY
Polytrichum piliferum,Hedw.,,bristly haircap moss,Plantae,Bryophyta,,,Bryopsida,,,Polytrichales,,,Polytrichaceae,,,Polytrichum,piliferum,,,,native,S5 (2015),,confirmed,observed,2010-01-26,Terry McIntosh,Bryos and Lichens of Mt Sutil Inventory 2010,,,2015-03-27,Lauren Magner & Andrew Simon,iNat:2575106,,67905,BRY
Encalypta ciliata,Hedw.,,fringed extinguisher-moss,Plantae,Bryophyta,,,Bryopsida,,,Pottiales,,,Encalyptaceae,,,Encalypta,ciliata,,,,native,S4S5 (2011),,reported,unobserved,1962-06-03,Wilfred B. Schofield & F. M. Boas,UBC,B27908,,,,,Bodega Ridge; cliff crevice; did you see this at Dionisio?,162304,BRY
Crumia latifolia,(Kindb.) W.B. Schofield,,wideleaf Crumia moss,Plantae,Bryophyta,,,Bryopsida,,,Pottiales,,,Pottiaceae,,,Crumia,latifolia,,,,native,S3 (2015),,new 2020,observed,,,,,,2020-04-25,Andrew Simon,iNat:43505768,,161177,BRY
Geheebia cf. fallax,(Hedw.) R.H.Zander,,moss,Plantae,Bryophyta,,,Bryopsida,,,Pottiales,,,Pottiaceae,,,Geheebia,fallax,,,,native,S4 (2015),,new 2017,observed,,,,,,2017-02-11,Andrew Simon,iNat:5095226,,1282046,BRY
Gymnostomum sp.,,,,Plantae,Bryophyta,,,Bryopsida,,,Pottiales,,,Pottiaceae,,,Gymnostomum,,,,,,,,new 2017,observed,,,,,,2017-12-30,Andrew Simon,iNat:45753689,,157223,BRY
Syntrichia laevipila,Brid.,,twisted oak moss,Plantae,Bryophyta,,,Bryopsida,,,Pottiales,,,Pottiaceae,,,Syntrichia,laevipila,,,,native,S3 (2015),,new 2016,observed,,,,,,2021-05-03,Andrew Simon,iNat:81147017,,406381,BRY
Syntrichia princeps,(De Not.) Mitt.,,brown screw-moss,Plantae,Bryophyta,,,Bryopsida,,,Pottiales,,,Pottiaceae,,,Syntrichia,princeps,,,,native,S4S5 (2015),,confirmed,observed,2010-01-26,Terry McIntosh,Bryos and Lichens of Mt Sutil Inventory 2010,,,2016-01-22,Andrew Simon,iNat:2609301,,67915,BRY
Syntrichia ruraliformis,(Besch.) Cardot,,sand-hill screw-moss,Plantae,Bryophyta,,,Bryopsida,,,Pottiales,,,Pottiaceae,,,Syntrichia,ruraliformis,,,,unlisted,unlisted,,new 2017,observed,,,,,,2017-04-14,Andrew Simon,iNat:5715321,,1151702,BRY
Syntrichia ruralis,(Hedw.) F. Weber & D. Mohr,,star moss,Plantae,Bryophyta,,,Bryopsida,,,Pottiales,,,Pottiaceae,,,Syntrichia,ruralis,,,,native,S5 (2015),,confirmed,observed,2010-01-26,Terry McIntosh,Bryos and Lichens of Mt Sutil Inventory 2010,,,2017-03-04,Andrew Simon,iNat:5228044,,244075,BRY
Timmiella crassinervis,(Hampe) L.F. Koch,,timmiella moss,Plantae,Bryophyta,,,Bryopsida,,,Pottiales,,,Pottiaceae,,,Timmiella,crassinervis,,,,native,S3S4 (2015),,confirmed,observed,2010-01-26,Terry McIntosh,Bryos and Lichens of Mt Sutil Inventory 2010,,,2017-12-31,Andrew Simon,iNat:9329291,,169775,BRY
Tortella sp.,,,crisp-moss,Plantae,Bryophyta,,,Bryopsida,,,Pottiales,,,Pottiaceae,,,Tortella,,,,,,,,reported,unobserved,2010,Terry McIntosh,Bryophytes and Lichens from Galiano Island 2010–2015,,,,,,,134216,BRY
Tortella tortuosa,Limpricht,,tortured tortella ,Plantae,Bryophyta,,,Bryopsida,,,Pottiales,,,Pottiaceae,,,Tortella,tortuosa,,,,native,S4S5 (2011),,new 2021,observed,,,,,,2021-10-23,Andrew Simon,iNat:99510042,,134215,BRY
Tortula muralis,Hedw.,,wall screw-moss,Plantae,Bryophyta,,,Bryopsida,,,Pottiales,,,Pottiaceae,,,Tortula,muralis,,,,native,S4? (2015),,confirmed,observed,2010-01-26,Terry McIntosh,Bryos and Lichens of Mt Sutil Inventory 2010,,,2016-03-16,Sarah Tweedale,iNat:2790212,,123498,BRY
Trichostomum tenuirostre,(Hook. & Taylor) Lindb.,,narrow-fruited crisp-moss,Plantae,Bryophyta,,,Bryopsida,,,Pottiales,,,Pottiaceae,,,Trichostomum,tenuirostre,,,,native,S4S5 (2011),,reported,unobserved,2010-01-26,Terry McIntosh,UBC,B229507,,,,,,274953,BRY
Triquetrella californica,(Lesq.) Grout,,coastal Triquetrella,Plantae,Bryophyta,,,Bryopsida,,,Pottiales,,,Pottiaceae,,,Triquetrella,californica,,,,native,S1S2 (2018),,confirmed,observed,2017-04-22,Olivia Lee,UBC,B233200,,2017-05-29,Andrew Simon,iNat:6434810,,154411,BRY
Vinealobryum eckeliae,R.H. Zander,,beard-moss,Plantae,Bryophyta,,,Bryopsida,,,Pottiales,,,Pottiaceae,,,Vinealobryum,eckeliae,,,,native,S4 (2015),,reported,unobserved,2010-01-26,Terry McIntosh,Bryos and Lichens of Mt Sutil Inventory 2010,,,,,,reported as Didymodon eckeliae,161878,BRY
Vinealobryum norrisii,R.H. Zander,,Norris’ beard-moss,Plantae,Bryophyta,,,Bryopsida,,,Pottiales,,,Pottiaceae,,,Vinealobryum,norrisii,,,,native,S1S3 (2015),,confirmed,observed,2011,Terry McIntosh,Bryophytes and Lichens from Galiano Island 2010–2015,,,2022-04-09,Andrew Simon,iNat:110932096,reported as Didymodon norrisii,148214,BRY
Vinealobryum vineale,(Brid.) R.H. Zander,,soft-tufted beard-moss,Plantae,Bryophyta,,,Bryopsida,,,Pottiales,,,Pottiaceae,,,Vinealobryum,vineale,,,,native,S5 (2015),,confirmed,observed,2010-01-26,Terry McIntosh,Bryos and Lichens of Mt Sutil Inventory 2010,,,2017-02-25,Andrew Simon,iNat:5197422,reported as Didymodon vinealis,161892,BRY
Weissia controversa,Hedw.,,green-tufted stubble-moss,Plantae,Bryophyta,,,Bryopsida,,,Pottiales,,,Pottiaceae,,,Weissia,controversa,,,,native,S4 (2015),,confirmed,observed,2010-01-26,Terry McIntosh,Bryos and Lichens of Mt Sutil Inventory 2010,,,2016-03-05,Andrew Simon,iNat:45163970,,170306,BRY
Schistostega pennata,(Hedw.) F. Weber & D. Mohr,,luminous moss,Plantae,Bryophyta,,,Bryopsida,,,Schistostegiales,,,Schistostegaceae,,,Schistostega,pennata,,,,native,S4 (2015),,reported,unobserved,2012-05-12,Kent Brothers,VMS,,,,,,,168594,BRY
Blindia acuta,(Hedw.) Bruch & Schimp.,,sharp-leaved Blindia,Plantae,Bryophyta,,,Bryopsida,,,Seligerales,,,Seligeriaceae,,,Blindia,acuta,,,,native,S5 (2015),,new 2018,observed,,,,,,2018-04-01,"Steve Joya, Olivia Lee & Andrew Simon",iNat:10672025,,156309,BRY
Sphagnum capillifolium,(Ehrh.) Hedw.,,red bogmoss,Plantae,Bryophyta,,,Sphagnopsida,,,Sphagnales,,,Sphagnaceae,,,Sphagnum,capillifolium,,,,native,S4S5 (2015),,confirmed,observed,2000-06-12,Hans Roemer,ER 128 Inventory,,,2021-11-03,Randal Mindell,iNat:100262251,,123958,BRY
Sphagnum fuscum,(Schimp.) H. Klinggr.,,brown peatmoss,Plantae,Bryophyta,,,Sphagnopsida,,,Sphagnales,,,Sphagnaceae,,,Sphagnum,fuscum,,,,native,S5 (2015),,confirmed,observed,2000-06-12,Hans Roemer,ER 128 Inventory,,,2021-11-03,Randal Mindell,iNat:100262231,,132803,BRY
Sphagnum pacificum,Flatberg,,Pacific peatmoss,Plantae,Bryophyta,,,Sphagnopsida,,,Sphagnales,,,Sphagnaceae,,,Sphagnum,pacificum,,,,native,S4S5 (2015),,confirmed,observed,2000-06-12,Hans Roemer,ER 128 Inventory,,,2021-11-03,Randal Mindell,iNat:100262232,,169227,BRY
Sphagnum palustre,L.,,blunt-leaved bogmoss,Plantae,Bryophyta,,,Sphagnopsida,,,Sphagnales,,,Sphagnaceae,,,Sphagnum,palustre,,,,native,S4S5 (2015),,confirmed,observed,2000-06,Hans Roemer,ER 128 Inventory,,,2021-11-03,Randal Mindell,iNat:100262244,,169228,BRY
Sphagnum papillosum,Lindb.,,papillose peat-moss,Plantae,Bryophyta,,,Sphagnopsida,,,Sphagnales,,,Sphagnaceae,,,Sphagnum,papillosum,,,,native,S4S5 (2015),,reported,unobserved,1980-03-29,Hans Roemer,ER 128 Inventory,,,,,,,143516,BRY
Sphagnum squarrosum,Crome,,spiky bog-moss,Plantae,Bryophyta,,,Sphagnopsida,,,Sphagnales,,,Sphagnaceae,,,Sphagnum,squarrosum,,,,native,S5 (2015),,confirmed,observed,2000-06-12,Hans Roemer,ER 128 Inventory,,,2021-11-03,Andrew Simon,iNat:100206004,,132807,BRY
Sphagnum tenellum,(Bridel) Bory,,slender sphagnum,Plantae,Bryophyta,,,Sphagnopsida,,,Sphagnales,,,Sphagnaceae,,,Sphagnum,tenellum,,,,native,S4S5 (2015),,new 2021,observed,,,,,,2021-11-03,Randal Mindell,iNat:100262234,,132798,BRY
Sphagnum teres,(Schimper) Ångstrom,,sphagnum,Plantae,Bryophyta,,,Sphagnopsida,,,Sphagnales,,,Sphagnaceae,,,Sphagnum,teres,,,,native,S4S5 (2015),,new 2021,observed,,,,,,2021-11-03,Randal Mindell,iNat:100262241,,132805,BRY
Tetraphis pellucida,Hedw.,,tetraphis moss,Plantae,Bryophyta,,,Tetraphidopsida,,,Tetraphidales,,,Tetraphidaceae,,,Tetraphis,pellucida,,,,native,S4S5 (2015),,new 2020,observed,,,,,,2020-05-09,Andrew Simon,iNat:45445993,,124385,BRY
Fossombronia longiseta,(Austin) Austin,,liverwort,Plantae,Marchantiophyta,,,Jungermanniopsida,,,Fossombroniales,,,Fossombroniaceae,,,Fossombronia,longiseta,,,,native,S3S4 (2023),,,,,,,,,2022-03-24,Andrew Simon,iNat:109429667,,56444,BRY
Calypogeia trichomanis,(L.) Corda,,hairy pouchwort,Plantae,Marchantiophyta,,,Jungermanniopsida,,,Jungermanniales,,,Calypogeiaceae,,,Calypogeia,trichomanis,,,,native,S3S4 (2015),,reported,unobserved,1974-04-21,"Judith D. Godfrey, G.A. Godfrey & Wilfred B. Schofield",UBC,B76670,,,,,,159721,BRY
Cephalozia lunulifolia,Lindb.,,liverwort,Plantae,Marchantiophyta,,,Jungermanniopsida,,,Jungermanniales,,,Cephaloziaceae,,,Cephalozia,lunulifolia,,,,unlisted,unlisted,,reported,unobserved,1962-06-04,Wilfred B. Schofield & Frank M. Boas,UBC,B47420,,,,,Reported as Cephalozia media (syn); Lot 89,56493,BRY
Fuscocephaloziopsis lunulifolia,(Dumort.) Váňa & L.Söderstr.,,moon-leaved pincerwort,Plantae,Marchantiophyta,,,Jungermanniopsida,,,Jungermanniales,,,Cephaloziaceae,,,Fuscocephaloziopsis,lunulifolia,,,,native,S4 (2021),,new 2021,observed,,,,,,2021-11-03,Randal,iNat:100262245,,1020174,BRY
Cephaloziella byssacea,R.M. Schust.,,liverwort,Plantae,Marchantiophyta,,,Jungermanniopsida,,,Jungermanniales,,,Cephaloziellaceae,,,Cephaloziella,byssacea,,,,unlisted,unlisted,,reported,unobserved,1981-04-02,Wilfred B. Schofield,UBC,B23948,,,,,Taxon not recognized in BC,400634,BRY
Cephaloziella divaricata,(Sm.) Warnst.,,spreading threadwort,Plantae,Marchantiophyta,,,Jungermanniopsida,,,Jungermanniales,,,Cephaloziellaceae,,,Cephaloziella,divaricata,,,,unlisted,unlisted,,confirmed,observed,1964-05-03,Wilfred B. Schofield,UBC,B68393,,2018-04-01,"Steve Joya, Olivia Lee & Andrew Simon",iNat:13879693,,56495,BRY
Marsupella emarginata,(Ehrh.) Dumort.,,notched rustwort,Plantae,Marchantiophyta,,,Jungermanniopsida,,,Jungermanniales,,,Gymnomitriaceae,,,Marsupella,emarginata,,,,unlisted,unlisted,,confirmed,observed,1962-06-04,Wilfred B. Schofield & F. M. Boas,UBC,B89417,,2020-05-04,Andrew Simon,iNat:44942165,,165172,BRY
