"gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue","iNaturalistTaxonId","iNaturalistTaxonName","infraorder","superfamily","subfamily","nameStatus","Selected.taxon.name"
5147055739,"09c4287e-e6d5-4552-a07f-bff8a00833d8","https://arctos.database.museum/guid/MVZ:Herp:178549","Animalia","Chordata","Amphibia","Anura","Ranidae","Lithobates","catesbeianus","","SPECIES","Rana catesbeiana Shaw, 1802","Rana catesbeiana","","CA","Little Campbell River, at 24th Ave., Langley","British Columbia","PRESENT",NA,"8edbbde0-055e-11d8-b850-b8a03c50a862",49.1,-122.65,4632,NA,NA,NA,NA,NA,"1982-04-10",10,4,1982,2427092,2427091,"PRESERVED_SPECIMEN","MVZ","Herpetology","MVZ:Herp:178549","D. M. Green 1150","Museum of Vertebrate Zoology","1999-01-27T00:00:00","CC0_1_0","","Collector(s): D. M. Green",NA,"","2025-07-28T00:51:34.496Z","","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH",65979,"Lithobates catesbeianus","","","","unaccepted",NA
5147222822,"09c4287e-e6d5-4552-a07f-bff8a00833d8","https://arctos.database.museum/guid/MVZ:Herp:12401","Animalia","Chordata","Amphibia","Anura","Ranidae","Rana","aurora","aurora","SUBSPECIES","Rana aurora aurora Baird & Girard, 1852","Rana aurora aurora","","CA","Nanaimo, Vancouver Island, Vancouver Island, Vancouver Island","British Columbia","PRESENT",NA,"8edbbde0-055e-11d8-b850-b8a03c50a862",49.1667,-123.9333,6402,NA,NA,NA,NA,NA,"1930-08-16",16,8,1930,6170060,2426808,"PRESERVED_SPECIMEN","MVZ","Herpetology","MVZ:Herp:12401","","Meredith J. Mahoney","2002-09-16T00:00:00","CC0_1_0","","",NA,"","2025-07-28T00:52:02.952Z","","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH",25545,"Rana aurora","","","","unaccepted",NA
5147223002,"09c4287e-e6d5-4552-a07f-bff8a00833d8","https://arctos.database.museum/guid/MVZ:Herp:16760","Animalia","Chordata","Amphibia","Anura","Ranidae","Rana","aurora","aurora","SUBSPECIES","Rana aurora aurora Baird & Girard, 1852","Rana aurora aurora","","US","marginal pools, Blakely Lake, Blakely Island, San Juan Islands, Blakely Island","Washington","PRESENT",NA,"8edbbde0-055e-11d8-b850-b8a03c50a862",48.5622,-122.8003,3392,NA,NA,NA,NA,NA,"1928-07-09",9,7,1928,6170060,2426808,"PRESERVED_SPECIMEN","MVZ","Herpetology","MVZ:Herp:16760","J. Stanley Brode 243","Meredith J. Mahoney","2002-09-16T00:00:00","CC0_1_0","","Collector(s): J. Stanley Brode, John M. Brode",NA,"","2025-07-28T00:52:03.173Z","","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH",25545,"Rana aurora","","","","unaccepted",NA
5147234036,"09c4287e-e6d5-4552-a07f-bff8a00833d8","https://arctos.database.museum/guid/MVZ:Herp:41438","Animalia","Chordata","Amphibia","Anura","Ranidae","Rana","aurora","aurora","SUBSPECIES","Rana aurora aurora Baird & Girard, 1852","Rana aurora aurora","","US","Day's Lake, Orcas Island, San Juan Islands, Orcas Island","Washington","PRESENT",NA,"8edbbde0-055e-11d8-b850-b8a03c50a862",48.6944,-122.8511,335,NA,NA,NA,NA,NA,"1938-07-26",26,7,1938,6170060,2426808,"PRESERVED_SPECIMEN","MVZ","Herpetology","MVZ:Herp:41438","47","Meredith J. Mahoney","2002-09-16T00:00:00","CC0_1_0","","",NA,"","2025-07-28T00:52:04.842Z","","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH",25545,"Rana aurora","","","","unaccepted",NA
5147221820,"09c4287e-e6d5-4552-a07f-bff8a00833d8","https://arctos.database.museum/guid/MVZ:Herp:12402","Animalia","Chordata","Amphibia","Anura","Ranidae","Rana","aurora","aurora","SUBSPECIES","Rana aurora aurora Baird & Girard, 1852","Rana aurora aurora","","CA","Nanaimo, Vancouver Island, Vancouver Island, Vancouver Island","British Columbia","PRESENT",NA,"8edbbde0-055e-11d8-b850-b8a03c50a862",49.1667,-123.9333,6402,NA,NA,NA,NA,NA,"1930-08-16",16,8,1930,6170060,2426808,"PRESERVED_SPECIMEN","MVZ","Herpetology","MVZ:Herp:12402","","Meredith J. Mahoney","2002-09-16T00:00:00","CC0_1_0","","",NA,"","2025-07-28T00:52:02.918Z","","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH",25545,"Rana aurora","","","","unaccepted",NA
5147222001,"09c4287e-e6d5-4552-a07f-bff8a00833d8","https://arctos.database.museum/guid/MVZ:Herp:16758","Animalia","Chordata","Amphibia","Anura","Ranidae","Rana","aurora","aurora","SUBSPECIES","Rana aurora aurora Baird & Girard, 1852","Rana aurora aurora","","US","Bog Lake, Mt. Constitution, Orcas Island, San Juan Islands, Orcas Island","Washington","PRESENT",NA,"8edbbde0-055e-11d8-b850-b8a03c50a862",48.6778,-122.8297,1783,NA,NA,NA,NA,NA,"1928-07-15",15,7,1928,6170060,2426808,"PRESERVED_SPECIMEN","MVZ","Herpetology","MVZ:Herp:16758","J. Stanley Brode 241","Meredith J. Mahoney","2002-09-16T00:00:00","CC0_1_0","","Collector(s): J. Stanley Brode, John M. Brode",NA,"","2025-07-28T00:52:03.184Z","","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH",25545,"Rana aurora","","","","unaccepted",NA
5147222002,"09c4287e-e6d5-4552-a07f-bff8a00833d8","https://arctos.database.museum/guid/MVZ:Herp:16761","Animalia","Chordata","Amphibia","Anura","Ranidae","Rana","aurora","aurora","SUBSPECIES","Rana aurora aurora Baird & Girard, 1852","Rana aurora aurora","","US","marginal pools, Blakely Lake, Blakely Island, San Juan Islands, Blakely Island","Washington","PRESENT",NA,"8edbbde0-055e-11d8-b850-b8a03c50a862",48.5622,-122.8003,3392,NA,NA,NA,NA,NA,"1928-07-09",9,7,1928,6170060,2426808,"PRESERVED_SPECIMEN","MVZ","Herpetology","MVZ:Herp:16761","J. Stanley Brode 244","Meredith J. Mahoney","2002-09-16T00:00:00","CC0_1_0","","Collector(s): J. Stanley Brode, John M. Brode",NA,"","2025-07-28T00:52:03.185Z","","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH",25545,"Rana aurora","","","","unaccepted",NA
5146984819,"09c4287e-e6d5-4552-a07f-bff8a00833d8","https://arctos.database.museum/guid/MVZ:Herp:12407","Animalia","Chordata","Amphibia","Anura","Ranidae","Rana","aurora","aurora","SUBSPECIES","Rana aurora aurora Baird & Girard, 1852","Rana aurora aurora","","CA","Westwood's Lake, Nanaimo, Vancouver Island, Vancouver Island, Vancouver Island","British Columbia","PRESENT",NA,"8edbbde0-055e-11d8-b850-b8a03c50a862",49.1667,-123.9333,6402,NA,NA,NA,NA,NA,"1930-08-12",12,8,1930,6170060,2426808,"PRESERVED_SPECIMEN","MVZ","Herpetology","MVZ:Herp:12407","","Meredith J. Mahoney","2002-09-16T00:00:00","CC0_1_0","","",NA,"","2025-07-28T00:52:26.231Z","","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH",25545,"Rana aurora","","","","unaccepted",NA
5147345816,"09c4287e-e6d5-4552-a07f-bff8a00833d8","https://arctos.database.museum/guid/MVZ:Herp:12408","Animalia","Chordata","Amphibia","Anura","Ranidae","Rana","aurora","aurora","SUBSPECIES","Rana aurora aurora Baird & Girard, 1852","Rana aurora aurora","","CA","Nanaimo, Vancouver Island, Vancouver Island, Vancouver Island","British Columbia","PRESENT",NA,"8edbbde0-055e-11d8-b850-b8a03c50a862",49.1667,-123.9333,6402,NA,NA,NA,NA,NA,"1930-08-16",16,8,1930,6170060,2426808,"PRESERVED_SPECIMEN","MVZ","Herpetology","MVZ:Herp:12408","","Meredith J. Mahoney","2002-09-16T00:00:00","CC0_1_0","","",NA,"","2025-07-28T00:52:26.247Z","","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH",25545,"Rana aurora","","","","unaccepted",NA
5147493740,"09c4287e-e6d5-4552-a07f-bff8a00833d8","https://arctos.database.museum/guid/MVZ:Herp:178533","Animalia","Chordata","Amphibia","Anura","Ranidae","Rana","aurora","aurora","SUBSPECIES","Rana aurora aurora Baird & Girard, 1852","Rana aurora aurora","","CA","0.5 km N Englishman River Falls Park, Errington","British Columbia","PRESENT",NA,"8edbbde0-055e-11d8-b850-b8a03c50a862",49.2833,-124.3667,2860,NA,NA,NA,NA,NA,"1982-04-14",14,4,1982,6170060,2426808,"PRESERVED_SPECIMEN","MVZ","Herpetology","MVZ:Herp:178533","","Meredith J. Mahoney","2002-09-16T00:00:00","CC0_1_0","","Collector(s): D. M. Green",NA,"","2025-07-28T00:53:00.817Z","","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH",25545,"Rana aurora","","","","unaccepted",NA
5147177740,"09c4287e-e6d5-4552-a07f-bff8a00833d8","https://arctos.database.museum/guid/MVZ:Herp:178535","Animalia","Chordata","Amphibia","Anura","Ranidae","Rana","aurora","aurora","SUBSPECIES","Rana aurora aurora Baird & Girard, 1852","Rana aurora aurora","","CA","Englishman River Falls Park, Errington","British Columbia","PRESENT",NA,"8edbbde0-055e-11d8-b850-b8a03c50a862",49.2833,-124.3667,2860,NA,NA,NA,NA,NA,"1982-04-14",14,4,1982,6170060,2426808,"PRESERVED_SPECIMEN","MVZ","Herpetology","MVZ:Herp:178535","D. M. Green 1137","Meredith J. Mahoney","2002-09-16T00:00:00","CC0_1_0","","Collector(s): D. M. Green",NA,"","2025-07-28T00:53:01.751Z","","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH",25545,"Rana aurora","","","","unaccepted",NA
1211771912,"c287bcb5-ee4a-456f-86b6-dae0e6fe7958","360A040B53BC2","Animalia","Chordata","Squamata","","Colubridae","Thamnophis","Thamnophis sirtalis","","SPECIES","Thamnophis sirtalis (Linnaeus, 1758)","","","CA","Little Campbell River, wetland","British Columbia","PRESENT",1,"ff418020-1d67-11d9-8435-b8a03c50a862",49.03333,-122.65,NA,NA,NA,NA,NA,NA,"1968-09",NA,9,1968,2457522,2457522,"PRESERVED_SPECIMEN","ROM","ROMH","ROMH47144","","","","CC_BY_4_0","Royal Ontario Museum","Licht, L.E.",NA,"","2025-07-04T20:36:47.451Z","","OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID",NA,"","","","","unknown",NA
1211737123,"c287bcb5-ee4a-456f-86b6-dae0e6fe7958","7AC0347526C72","Animalia","Chordata","Amphibia","Caudata","Plethodontidae","Plethodon","Plethodon vehiculum","","SPECIES","Plethodon vehiculum (Cooper, 1860)","","(Cooper, 1860)","CA","Goldstream vicinity","British Columbia","PRESENT",1,"ff418020-1d67-11d9-8435-b8a03c50a862",48.466399,-123.540757,NA,NA,NA,NA,NA,NA,"1990-11-11",11,11,1990,2431514,2431514,"PRESERVED_SPECIMEN","ROM","ROMH","ROMH21539","","Lowcock, L.","","CC_BY_4_0","Royal Ontario Museum","Ovasha, K.",NA,"","2025-07-04T20:36:47.451Z","","OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COORDINATE_ROUNDED",NA,"","","","","unknown",NA
1211771888,"c287bcb5-ee4a-456f-86b6-dae0e6fe7958","AE06F0DDEF552","Animalia","Chordata","Amphibia","Anura","Ranidae","Rana","Rana aurora","","SPECIES","Rana aurora Baird & Girard, 1852","","","CA","Little Campbell River, wetland","British Columbia","PRESENT",1,"ff418020-1d67-11d9-8435-b8a03c50a862",49.03333,-122.65,NA,NA,NA,NA,NA,NA,"1969-06",NA,6,1969,2426808,2426808,"PRESERVED_SPECIMEN","ROM","ROMH","ROMH46989","","","","CC_BY_4_0","Royal Ontario Museum","Licht, L.E.",NA,"","2025-07-04T20:36:47.451Z","","OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID",NA,"","","","","unknown",NA
1211771375,"c287bcb5-ee4a-456f-86b6-dae0e6fe7958","3BD0628CDB202","Animalia","Chordata","Amphibia","Anura","Ranidae","Rana","Rana aurora","","SPECIES","Rana aurora Baird & Girard, 1852","","","CA","Little Campbell River, wetland","British Columbia","PRESENT",1,"ff418020-1d67-11d9-8435-b8a03c50a862",49.03333,-122.65,NA,NA,NA,NA,NA,NA,"1969-06",NA,6,1969,2426808,2426808,"PRESERVED_SPECIMEN","ROM","ROMH","ROMH46651","","","","CC_BY_4_0","Royal Ontario Museum","Licht, L.E.",NA,"","2025-07-04T20:36:47.451Z","","OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID",NA,"","","","","unknown",NA
4985224183,"c287bcb5-ee4a-456f-86b6-dae0e6fe7958","C28F9E9686DE2","Animalia","Chordata","Amphibia","Anura","Ranidae","Lithobates","Lithobates catesbeianus","","SPECIES","Lithobates catesbeianus (Shaw, 1802)","","(Shaw, 1802)","CA","","British Columbia","PRESENT",1,"ff418020-1d67-11d9-8435-b8a03c50a862",48.540127,-123.461237,NA,NA,NA,NA,NA,NA,"2017-08-01",1,8,2017,2427091,2427091,"PRESERVED_SPECIMEN","ROM","ROMH","ROMH59997","","","","CC_BY_4_0","Royal Ontario Museum","",NA,"","2025-07-04T20:36:47.451Z","","OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;GEODETIC_DATUM_ASSUMED_WGS84",NA,"","","","","unknown",NA
4985224361,"c287bcb5-ee4a-456f-86b6-dae0e6fe7958","03066B4D94D22","Animalia","Chordata","Amphibia","Anura","Ranidae","Lithobates","Lithobates catesbeianus","","SPECIES","Lithobates catesbeianus (Shaw, 1802)","","(Shaw, 1802)","CA","","British Columbia","PRESENT",1,"ff418020-1d67-11d9-8435-b8a03c50a862",48.540127,-123.461237,NA,NA,NA,NA,NA,NA,"2017-08-01",1,8,2017,2427091,2427091,"PRESERVED_SPECIMEN","ROM","ROMH","ROMH60029","","","","CC_BY_4_0","Royal Ontario Museum","",NA,"","2025-07-04T20:36:47.451Z","","OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;GEODETIC_DATUM_ASSUMED_WGS84",NA,"","","","","unknown",NA
4985224494,"c287bcb5-ee4a-456f-86b6-dae0e6fe7958","C7EFCCD7D2CD2","Animalia","Chordata","Amphibia","Anura","Ranidae","Lithobates","Lithobates catesbeianus","","SPECIES","Lithobates catesbeianus (Shaw, 1802)","","(Shaw, 1802)","CA","","British Columbia","PRESENT",1,"ff418020-1d67-11d9-8435-b8a03c50a862",48.540127,-123.461237,NA,NA,NA,NA,NA,NA,"2017-08-01",1,8,2017,2427091,2427091,"PRESERVED_SPECIMEN","ROM","ROMH","ROMH59934","","","","CC_BY_4_0","Royal Ontario Museum","",NA,"","2025-07-04T20:36:47.451Z","","OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;GEODETIC_DATUM_ASSUMED_WGS84",NA,"","","","","unknown",NA
