gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,iNaturalistTaxonId,iNaturalistTaxonName,infraorder,superfamily,subfamily,nameStatus,Selected.taxon.name
5147239809,0daed095-478a-4af6-abf5-18acb790fbb2,https://arctos.database.museum/guid/MVZ:Mamm:12170,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus maniculatus,angustus,SUBSPECIES,"Peromyscus maniculatus angustus Hall, 1932",Peromyscus maniculatus angustus,,CA,"Alberni Valley, Vancouver Island, Vancouver Island, Vancouver Island",British Columbia,PRESENT,NA,8edbbde0-055e-11d8-b850-b8a03c50a862,49.25,-124.8,26356,NA,NA,NA,NA,NA,1910-06-19,19,6,1910,8979271,2437967,PRESERVED_SPECIMEN,MVZ,Mammalogy,MVZ:Mamm:12170,Annie M. Alexander 918,Museum of Vertebrate Zoology,1999-01-27T00:00:00,CC0_1_0,,Collector(s): Annie M. Alexander,,,2025-07-28T00:47:39.082Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,NA,,,,,unknown,Peromyscus maniculatus angustus
5147239810,0daed095-478a-4af6-abf5-18acb790fbb2,https://arctos.database.museum/guid/MVZ:Mamm:12200,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus maniculatus,angustus,SUBSPECIES,"Peromyscus maniculatus angustus Hall, 1932",Peromyscus maniculatus angustus,,CA,"Nanaimo, Vancouver Island, Vancouver Island, Vancouver Island",British Columbia,PRESENT,NA,8edbbde0-055e-11d8-b850-b8a03c50a862,49.1667,-123.9333,6402,NA,NA,NA,NA,NA,1910-04-24,24,4,1910,8979271,2437967,PRESERVED_SPECIMEN,MVZ,Mammalogy,MVZ:Mamm:12200,Louise Kellogg 32,Museum of Vertebrate Zoology,1999-01-27T00:00:00,CC0_1_0,,Collector(s): Louise Kellogg,,,2025-07-28T00:47:39.082Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,NA,,,,,unknown,Peromyscus maniculatus angustus
5147239811,0daed095-478a-4af6-abf5-18acb790fbb2,https://arctos.database.museum/guid/MVZ:Mamm:12233,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus maniculatus,angustus,SUBSPECIES,"Peromyscus maniculatus angustus Hall, 1932",Peromyscus maniculatus angustus,,CA,"Alberni Valley, Vancouver Island, Vancouver Island, Vancouver Island",British Columbia,PRESENT,NA,8edbbde0-055e-11d8-b850-b8a03c50a862,49.25,-124.8,26356,NA,NA,NA,NA,NA,1910-06-13,13,6,1910,8979271,2437967,PRESERVED_SPECIMEN,MVZ,Mammalogy,MVZ:Mamm:12233,Louise Kellogg 822,Museum of Vertebrate Zoology,1999-01-27T00:00:00,CC0_1_0,,Collector(s): Louise Kellogg,,,2025-07-28T00:47:39.084Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,NA,,,,,unknown,Peromyscus maniculatus angustus
5147239812,0daed095-478a-4af6-abf5-18acb790fbb2,https://arctos.database.museum/guid/MVZ:Mamm:12266,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus maniculatus,angustus,SUBSPECIES,"Peromyscus maniculatus angustus Hall, 1932",Peromyscus maniculatus angustus,,CA,"Alberni Valley, Vancouver Island, Vancouver Island, Vancouver Island",British Columbia,PRESENT,NA,8edbbde0-055e-11d8-b850-b8a03c50a862,49.25,-124.8,26356,NA,NA,NA,NA,NA,1910-06-24,24,6,1910,8979271,2437967,PRESERVED_SPECIMEN,MVZ,Mammalogy,MVZ:Mamm:12266,Louise Kellogg 941,Museum of Vertebrate Zoology,1999-01-27T00:00:00,CC0_1_0,,Collector(s): Louise Kellogg,,,2025-07-28T00:47:39.085Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,NA,,,,,unknown,Peromyscus maniculatus angustus
5147239814,0daed095-478a-4af6-abf5-18acb790fbb2,https://arctos.database.museum/guid/MVZ:Mamm:12329,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Microtus townsendii,,SPECIES,"Microtus townsendii (Bachman, 1839)",Microtus townsendii tetramerus,,CA,"Alberni Valley, Vancouver Island, Vancouver Island, Vancouver Island",British Columbia,PRESENT,NA,8edbbde0-055e-11d8-b850-b8a03c50a862,49.25,-124.8,26356,NA,NA,NA,NA,NA,1910-06-08,8,6,1910,2438612,2438612,PRESERVED_SPECIMEN,MVZ,Mammalogy,MVZ:Mamm:12329,Annie M. Alexander 134,Museum of Vertebrate Zoology,1999-01-27T00:00:00,CC0_1_0,,Collector(s): Annie M. Alexander,,,2025-07-28T00:47:39.087Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,NA,,,,,unknown,Microtus townsendii tetramerus
5147239815,0daed095-478a-4af6-abf5-18acb790fbb2,https://arctos.database.museum/guid/MVZ:Mamm:12332,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Microtus townsendii,,SPECIES,"Microtus townsendii (Bachman, 1839)",Microtus townsendii tetramerus,,CA,"Alberni Valley, Vancouver Island, Vancouver Island, Vancouver Island",British Columbia,PRESENT,NA,8edbbde0-055e-11d8-b850-b8a03c50a862,49.25,-124.8,26356,NA,NA,NA,NA,NA,1910-06-09,9,6,1910,2438612,2438612,PRESERVED_SPECIMEN,MVZ,Mammalogy,MVZ:Mamm:12332,Annie M. Alexander 143,Museum of Vertebrate Zoology,1999-01-27T00:00:00,CC0_1_0,,Collector(s): Annie M. Alexander,,,2025-07-28T00:47:39.087Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,NA,,,,,unknown,Microtus townsendii tetramerus
5147239816,0daed095-478a-4af6-abf5-18acb790fbb2,https://arctos.database.museum/guid/MVZ:Mamm:12365,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Microtus townsendii,,SPECIES,"Microtus townsendii (Bachman, 1839)",Microtus townsendii tetramerus,,CA,"Alberni Valley, Vancouver Island, Vancouver Island, Vancouver Island",British Columbia,PRESENT,NA,8edbbde0-055e-11d8-b850-b8a03c50a862,49.25,-124.8,26356,NA,NA,NA,NA,NA,1910-06-14,14,6,1910,2438612,2438612,PRESERVED_SPECIMEN,MVZ,Mammalogy,MVZ:Mamm:12365,Annie M. Alexander 858,Museum of Vertebrate Zoology,1999-01-27T00:00:00,CC0_1_0,,Collector(s): Annie M. Alexander,,,2025-07-28T00:47:39.087Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,NA,,,,,unknown,Microtus townsendii tetramerus
5147239817,0daed095-478a-4af6-abf5-18acb790fbb2,https://arctos.database.museum/guid/MVZ:Mamm:12398,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Microtus townsendii,,SPECIES,"Microtus townsendii (Bachman, 1839)",Microtus townsendii tetramerus,,CA,"Alberni Valley, Vancouver Island, Vancouver Island, Vancouver Island",British Columbia,PRESENT,NA,8edbbde0-055e-11d8-b850-b8a03c50a862,49.25,-124.8,26356,NA,NA,NA,NA,NA,1910-06-09,9,6,1910,2438612,2438612,PRESERVED_SPECIMEN,MVZ,Mammalogy,MVZ:Mamm:12398,Louise Kellogg 79,Museum of Vertebrate Zoology,1999-01-27T00:00:00,CC0_1_0,,Collector(s): Louise Kellogg,,,2025-07-28T00:47:39.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,NA,,,,,unknown,Microtus townsendii tetramerus
5147239818,0daed095-478a-4af6-abf5-18acb790fbb2,https://arctos.database.museum/guid/MVZ:Mamm:12428,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Microtus townsendii,,SPECIES,"Microtus townsendii (Bachman, 1839)",Microtus townsendii tetramerus,,CA,"Alberni Valley, Vancouver Island, Vancouver Island, Vancouver Island",British Columbia,PRESENT,NA,8edbbde0-055e-11d8-b850-b8a03c50a862,49.25,-124.8,26356,NA,NA,NA,NA,NA,1910-06-18,18,6,1910,2438612,2438612,PRESERVED_SPECIMEN,MVZ,Mammalogy,MVZ:Mamm:12428,Louise Kellogg 876,Museum of Vertebrate Zoology,1999-01-27T00:00:00,CC0_1_0,,Collector(s): Louise Kellogg,,,2025-07-28T00:47:39.088Z,,TYPE_STATUS_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,NA,,,,,unknown,Microtus townsendii tetramerus
5147239819,0daed095-478a-4af6-abf5-18acb790fbb2,https://arctos.database.museum/guid/MVZ:Mamm:12431,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Microtus townsendii,,SPECIES,"Microtus townsendii (Bachman, 1839)",Microtus townsendii tetramerus,,CA,"Alberni Valley, Vancouver Island, Vancouver Island, Vancouver Island",British Columbia,PRESENT,NA,8edbbde0-055e-11d8-b850-b8a03c50a862,49.25,-124.8,26356,NA,NA,NA,NA,NA,1910-06-19,19,6,1910,2438612,2438612,PRESERVED_SPECIMEN,MVZ,Mammalogy,MVZ:Mamm:12431,Louise Kellogg 894,Museum of Vertebrate Zoology,1999-01-27T00:00:00,CC0_1_0,,Collector(s): Louise Kellogg,,,2025-07-28T00:47:39.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,NA,,,,,unknown,Microtus townsendii tetramerus
5147239821,0daed095-478a-4af6-abf5-18acb790fbb2,https://arctos.database.museum/guid/MVZ:Mamm:12497,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Sorex,Sorex vagrans,,SPECIES,"Sorex vagrans Baird, 1857",Sorex vagrans vancouverensis,,CA,"Errington, Vancouver Island, Vancouver Island, Vancouver Island",British Columbia,PRESENT,NA,8edbbde0-055e-11d8-b850-b8a03c50a862,49.2833,-124.3667,2860,NA,NA,NA,NA,NA,1910-05-25,25,5,1910,2436042,2436042,PRESERVED_SPECIMEN,MVZ,Mammalogy,MVZ:Mamm:12497,Annie M. Alexander 93,Museum of Vertebrate Zoology,1999-01-27T00:00:00,CC0_1_0,,Collector(s): Annie M. Alexander,,,2025-07-28T00:47:39.090Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,NA,,,,,unknown,Sorex vagrans vancouverensis
5147239822,0daed095-478a-4af6-abf5-18acb790fbb2,https://arctos.database.museum/guid/MVZ:Mamm:12527,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Sorex,Sorex vagrans,,SPECIES,"Sorex vagrans Baird, 1857",Sorex vagrans vancouverensis,,CA,"Alberni Valley, Vancouver Island, Vancouver Island, Vancouver Island",British Columbia,PRESENT,NA,8edbbde0-055e-11d8-b850-b8a03c50a862,49.25,-124.8,26356,NA,NA,NA,NA,NA,1910-06-10,10,6,1910,2436042,2436042,PRESERVED_SPECIMEN,MVZ,Mammalogy,MVZ:Mamm:12527,Annie M. Alexander 804,Museum of Vertebrate Zoology,1999-01-27T00:00:00,CC0_1_0,,Collector(s): Annie M. Alexander,,,2025-07-28T00:47:39.093Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,NA,,,,,unknown,Sorex vagrans vancouverensis
5147239823,0daed095-478a-4af6-abf5-18acb790fbb2,https://arctos.database.museum/guid/MVZ:Mamm:12530,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Sorex,Sorex vagrans,,SPECIES,"Sorex vagrans Baird, 1857",Sorex vagrans vancouverensis,,CA,"Alberni Valley, Vancouver Island, Vancouver Island, Vancouver Island",British Columbia,PRESENT,NA,8edbbde0-055e-11d8-b850-b8a03c50a862,49.25,-124.8,26356,NA,NA,NA,NA,NA,1910-06-11,11,6,1910,2436042,2436042,PRESERVED_SPECIMEN,MVZ,Mammalogy,MVZ:Mamm:12530,Annie M. Alexander 814,Museum of Vertebrate Zoology,1999-01-27T00:00:00,CC0_1_0,,Collector(s): Annie M. Alexander,,,2025-07-28T00:47:39.094Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,NA,,,,,unknown,Sorex vagrans vancouverensis
5147239824,0daed095-478a-4af6-abf5-18acb790fbb2,https://arctos.database.museum/guid/MVZ:Mamm:12563,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Sorex,Sorex vagrans,,SPECIES,"Sorex vagrans Baird, 1857",Sorex vagrans vancouverensis,,CA,"Alberni Valley, Vancouver Island, Vancouver Island, Vancouver Island",British Columbia,PRESENT,NA,8edbbde0-055e-11d8-b850-b8a03c50a862,49.25,-124.8,26356,NA,NA,NA,NA,NA,1910-06-11,11,6,1910,2436042,2436042,PRESERVED_SPECIMEN,MVZ,Mammalogy,MVZ:Mamm:12563,Louise Kellogg 810,Museum of Vertebrate Zoology,1999-01-27T00:00:00,CC0_1_0,,Collector(s): Louise Kellogg,,,2025-07-28T00:47:39.094Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,NA,,,,,unknown,Sorex vagrans vancouverensis
5147415914,0daed095-478a-4af6-abf5-18acb790fbb2,https://arctos.database.museum/guid/MVZ:Mamm:134774,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis yumanensis,saturatus,SUBSPECIES,"Myotis yumanensis saturatus Miller, 1897",Myotis yumanensis saturatus,,US,Strawberry Bay,Washington,PRESENT,NA,8edbbde0-055e-11d8-b850-b8a03c50a862,48.5631,-122.7206,496,NA,NA,NA,NA,NA,1939-07-08,8,7,1939,4266367,2432461,PRESERVED_SPECIMEN,MVZ,Mammalogy,MVZ:Mamm:134774,Walter W. Dalquest 1485,Museum of Vertebrate Zoology,1999-01-27T00:00:00,CC0_1_0,,Collector(s): Walter W. Dalquest,,,2025-07-28T00:47:30.702Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,NA,,,,,unknown,Myotis yumanensis saturatus
5147266042,0daed095-478a-4af6-abf5-18acb790fbb2,https://arctos.database.museum/guid/MVZ:Mamm:65954,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus maniculatus,georgiensis,SUBSPECIES,"Peromyscus maniculatus georgiensis Hall, 1938",Peromyscus maniculatus georgiensis,,CA,"Bowen Island, Howe Sound, Bowen Island",British Columbia,PRESENT,NA,8edbbde0-055e-11d8-b850-b8a03c50a862,49.376817,-123.366597,6276,NA,NA,NA,NA,NA,1935-03-26,26,3,1935,9096289,2437967,PRESERVED_SPECIMEN,MVZ,Mammalogy,MVZ:Mamm:65954,,Museum of Vertebrate Zoology,1999-01-27T00:00:00,CC0_1_0,,,,,2025-07-28T00:47:41.869Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,NA,,,,,unknown,Peromyscus maniculatus georgiensis
