id,scientific,taxonID,family,institutio,catalogNum,datasetNam,recordedBy,eventDate,basisOfRec,locality,decimalLat,decimalLon,coordinate,establishm,provincial
1863,Pyrola asarifolia ssp. bracteata,"80169",Ericaceae,ca.ubc,V46395,,W. Taylor,1912-05-03,PRESERVED_SPECIMEN,"Howe Sound, Anvil Island",49.533332999068797,-123.299999999999997,,native,S4 (2014)
1863,Viola adunca var. adunca,"53328",Violaceae,ca.ubc,V28316,,W. Taylor,1914-04-26,PRESERVED_SPECIMEN,Anvil Island,49.533332999068797,-123.299999999999997,,native,S5 (2015)
1863,Viola adunca var. adunca,"53328",Violaceae,ca.ubc,V57384,,W. Taylor,1911-05-02,PRESERVED_SPECIMEN,"New Westminster District, Anvil Island",49.533332999068797,-123.299999999999997,,native,S5 (2015)
1863,Viola adunca var. adunca,"53328",Violaceae,ca.ubc,V57381,,W. Taylor,1914-04-26,PRESERVED_SPECIMEN,"New Westminster District, Anvil Island",49.533332999068797,-123.299999999999997,,native,S5 (2015)
1864,Cerastium arvense ssp. strictum,"50847",Caryophyllaceae,ca.ubc,V7701,,W. Taylor,1914-04-26,PRESERVED_SPECIMEN,Anvil Island,49.516374777065501,-123.301008825211994,,native,S5 (2015)
1864,Cerastium arvense ssp. strictum,"50847",Caryophyllaceae,ca.ubc,V7710,,W. Taylor,1914-04-26,PRESERVED_SPECIMEN,"Howe Sound, Anvil Island",49.516374777065501,-123.301008825211994,,native,S5 (2015)
1864,Digitalis purpurea,"53983",Plantaginaceae,iNaturalist,"83226079",,Stephen Hui,2021-06-12,HUMAN_OBSERVATION,,49.517325000000000,-123.305077999999995,"4",exotic,SNA (2019)
1864,Digitalis purpurea,"53983",Plantaginaceae,iNaturalist,"83226070",,Stephen Hui,2021-06-12,HUMAN_OBSERVATION,,49.517319999999998,-123.305077999999995,"4",exotic,SNA (2019)
1865,Pinus monticola,"68084",Pinaceae,iNaturalist,"48605801",,Cole Gaerber,2020-06-05,HUMAN_OBSERVATION,,49.507621999999998,-123.297192999999993,"26518",native,S4 (2015)
1866,Campanula rotundifolia complex,"984576",Campanulaceae,ca.ubc,V80066,,W.M. Bird,1958-06-22,PRESERVED_SPECIMEN,"christie Island, howe sound",49.500000000000000,-123.299999999999997,,native,S5 (2019)
1866,Geranium carolinianum,"58917",Geraniaceae,NHMUK,BM000927501,,William Bird,1957-06-16,PRESERVED_SPECIMEN,,49.499462000000001,-123.302008000000001,,native,S5 (2015)
1866,Geranium molle,"53076",Geraniaceae,ca.ubc,V80102,,W.M. Bird,1958-06-22,PRESERVED_SPECIMEN,"christie Island, howe sound",49.500000000000000,-123.299999999999997,,exotic,SNA (2001)
1866,Geranium molle,"53076",Geraniaceae,MA,"856",,W. Bird,1956-06-24,PRESERVED_SPECIMEN,"Vancouver, Christie Is.",49.500000000000000,-123.299999999999997,"1000",exotic,SNA (2001)
1866,Geranium molle,"53076",Geraniaceae,NHMUK,BM000948767,,William Bird,NA,PRESERVED_SPECIMEN,,49.499462000000001,-123.302008000000001,,exotic,SNA (2001)
1866,Grindelia hirsutula,"61992",Asteraceae,ca.ubc,V80086,,W.M. Bird,1958-06-22,PRESERVED_SPECIMEN,"christie Island, howe sound",49.500000000000000,-123.299999999999997,,native,S3S4 (2015)
1868,Spergularia macrotheca,"61472",Caryophyllaceae,RBCM,V064322,,Anthony Harrison,1966-08-08,PRESERVED_SPECIMEN,,49.483333000000002,-123.299999999999997,,native,S4 (2019)
1869,Cornus unalaschkensis,"1096279",Cornaceae,iNaturalist,"48605779",,Cole Gaerber,2020-06-05,HUMAN_OBSERVATION,,49.474468000000002,-123.300296000000003,"26518",native,S5 (2019)
1871,Geranium robertianum,"55925",Geraniaceae,iNaturalist,"13320895",,Brian Starzomski,2018-06-10,HUMAN_OBSERVATION,,49.456221999999997,-123.297286999999997,"15799",exotic,SNA (2001)
1871,Mycelis muralis,"48543",Asteraceae,iNaturalist,"13320945",,Brian Starzomski,2018-06-10,HUMAN_OBSERVATION,,49.456221999999997,-123.297286999999997,"13811",exotic,SNA (2006)
1872,Aira caryophyllea,"52694",Poaceae,RBCM,V048286,,James Anderson,1897-06-15,PRESERVED_SPECIMEN,,49.450000000000003,-123.299999999999997,,exotic,SNA (2000)
1872,Rubus spectabilis,"47543",Rosaceae,iNaturalist,"48605810",,Cole Gaerber,2020-06-05,HUMAN_OBSERVATION,,49.451473000000000,-123.295974999999999,"26518",native,S5 (2015)
1877,Acmispon parviflorus,"57048",Fabaceae,RBCM,V154855,,"Adolf Ceska; Oldriska Ceska; Robert Ogilvie",1981-05-13,PRESERVED_SPECIMEN,Little Trial Island: near Victoria,49.399999999999999,-123.299999999999997,,native,S4S5 (2019)
1877,Lepidium virginicum ssp. menziesii,"79971",Brassicaceae,CPNWH,"2509075",,T. Christopher Brayshaw,1974-05-17,OCCURRENCE,,49.399999999999999,-123.299999999999997,,native,S5 (2019)
1877,Lepidium virginicum ssp. menziesii,"79971",Brassicaceae,RBCM,V077899,,"T. Brayshaw; David Polster",1974-05-17,PRESERVED_SPECIMEN,,49.399999999999999,-123.299999999999997,,native,S5 (2019)
1879,Solidago simplex var. simplex,"238582",Asteraceae,USCH,,,"Straley, Gerald",1995-09-10,PRESERVED_SPECIMEN,Locality Not Recorded,49.383333000000000,-123.299999999999997,,native,S5 (2019)
1880,Amelanchier alnifolia,"75415",Rosaceae,iNaturalist,"20330698",,Derek Killby,2016-04-13,HUMAN_OBSERVATION,,49.372934000000001,-123.293059000000000,"4",native,S4S5 (2001)
1880,Amelanchier alnifolia,"75415",Rosaceae,iNaturalist,"119363131",,joshsilberg,2022-05-22,HUMAN_OBSERVATION,,49.373109999999997,-123.292321000000001,"147",native,S4S5 (2001)
1880,Amelanchier alnifolia,"75415",Rosaceae,iNaturalist,"126499913",,Senna Bryce Robeson,2022-07-14,HUMAN_OBSERVATION,,49.373230000000000,-123.292478000000003,"4",native,S4S5 (2001)
1880,Amelanchier alnifolia,"75415",Rosaceae,iNaturalist,"116370403",,daisyhaus,2022-05-09,HUMAN_OBSERVATION,,49.372467000000000,-123.293045000000006,"4",native,S4S5 (2001)
1880,Amelanchier alnifolia,"75415",Rosaceae,iNaturalist,"127553852",,durey,2022-07-23,HUMAN_OBSERVATION,,49.372737000000001,-123.293239000000000,"6",native,S4S5 (2001)
1880,Anthoxanthum odoratum,"75475",Poaceae,iNaturalist,"126503380",,Senna Bryce Robeson,2022-07-14,HUMAN_OBSERVATION,,49.372528000000003,-123.292495000000002,"4",exotic,SNA (2019)
1880,Arbutus menziesii,"51046",Ericaceae,iNaturalist,"20710505",,Derek Killby,2017-03-10,HUMAN_OBSERVATION,,49.372933000000003,-123.293053000000000,,native,S4? (2014)
1880,Bellis perennis,"55563",Asteraceae,iNaturalist,"108124838",,hallebell,2022-03-05,HUMAN_OBSERVATION,,49.373300000000000,-123.292293999999998,,exotic,SNA (2001)
1880,Bellis perennis,"55563",Asteraceae,iNaturalist,"77092913",,Jessica,2021-05-03,HUMAN_OBSERVATION,,49.372942000000002,-123.292786000000007,,exotic,SNA (2001)
1880,Berberis aquifolium,"126887",Berberidaceae,iNaturalist,"86219174",,atebabs,2021-07-08,HUMAN_OBSERVATION,,49.373111000000002,-123.292722999999995,,native,S5 (2015)
1880,Berberis aquifolium,"126887",Berberidaceae,iNaturalist,"73162238",,sidalcea,2021-04-06,HUMAN_OBSERVATION,,49.373085000000003,-123.293122999999994,,native,S5 (2015)
1880,Collinsia grandiflora,"76409",Plantaginaceae,iNaturalist,"20956602",,Derek Killby,2017-04-26,HUMAN_OBSERVATION,,49.372542000000003,-123.292891999999995,,native,S4 (2015)
1880,Cymbalaria muralis,"55727",Plantaginaceae,iNaturalist,"79443074",,madfils13,2021-05-19,HUMAN_OBSERVATION,,49.373457999999999,-123.292838000000003,"53",exotic,SNA (2001)
1880,Cytisus scoparius,"48538",Fabaceae,iNaturalist,"79462662",,madfils13,2021-05-19,HUMAN_OBSERVATION,,49.372937999999998,-123.293166999999997,"8",exotic,SNA (2001)
1880,Cytisus scoparius,"48538",Fabaceae,iNaturalist,"57888660",,katrina610,2020-08-28,HUMAN_OBSERVATION,,49.372791999999997,-123.293288000000004,"3",exotic,SNA (2001)
1880,Cytisus scoparius,"48538",Fabaceae,iNaturalist,"71508655",,jusinowicz,2021-03-18,HUMAN_OBSERVATION,,49.372470999999997,-123.293366000000006,"1432",exotic,SNA (2001)
1880,Cytisus scoparius,"48538",Fabaceae,iNaturalist,"40032202",,mayah,2020-03-14,HUMAN_OBSERVATION,,49.372497000000003,-123.292855000000003,"48",exotic,SNA (2001)
1880,Daphne laureola,"127391",Thymelaeaceae,iNaturalist,"143136548",,Lu WANG,2022-11-27,HUMAN_OBSERVATION,,49.373144000000003,-123.292936999999995,"31",exotic,SNA (2001)
1880,Daphne laureola,"127391",Thymelaeaceae,iNaturalist,"71508775",,jusinowicz,2021-03-18,HUMAN_OBSERVATION,,49.372470999999997,-123.293366000000006,"1432",exotic,SNA (2001)
1880,Digitalis purpurea,"53983",Plantaginaceae,iNaturalist,"79442175",,madfils13,2021-05-19,HUMAN_OBSERVATION,,49.373600000000003,-123.292647000000002,"4",exotic,SNA (2019)
1880,Erodium cicutarium,"47687",Geraniaceae,iNaturalist,"73163729",,sidalcea,2021-04-06,HUMAN_OBSERVATION,,49.372967000000003,-123.293234999999996,,exotic,SNA (2000)
1880,Erodium cicutarium,"47687",Geraniaceae,iNaturalist,"18360385",,Ben Keen,2018-11-12,HUMAN_OBSERVATION,,49.372948000000001,-123.293059000000000,"5",exotic,SNA (2000)
1880,Erythronium oregonum,"59520",Liliaceae,iNaturalist,"20710513",,Derek Killby,2017-03-10,HUMAN_OBSERVATION,,49.372933000000003,-123.293053000000000,,native,S4 (2019)
1880,Erythronium oregonum,"59520",Liliaceae,iNaturalist,"20737725",,Derek Killby,2017-03-25,HUMAN_OBSERVATION,,49.372450000000001,-123.292364000000006,,native,S4 (2019)
1880,Erythronium oregonum,"59520",Liliaceae,iNaturalist,"20884127",,Derek Killby,2017-04-21,HUMAN_OBSERVATION,,49.372408000000000,-123.292372000000000,,native,S4 (2019)
1880,Erythronium revolutum,"77081",Liliaceae,iNaturalist,"13785452",,Derek Killby,2018-04-17,HUMAN_OBSERVATION,,49.373271000000003,-123.292367999999996,"19",native,S5? (2019)
1880,Erythronium revolutum,"77081",Liliaceae,iNaturalist,"20884125",,Derek Killby,2017-04-21,HUMAN_OBSERVATION,,49.372408000000000,-123.292372000000000,,native,S5? (2019)
1880,Fragaria × ananassa ssp. cuneifolia,"777063",Rosaceae,iNaturalist,"126503444",,Senna Bryce Robeson,2022-07-14,HUMAN_OBSERVATION,,49.372619999999998,-123.292946999999998,"4",exotic,SNA (2017)
1880,Fragaria × ananassa ssp. cuneifolia,"777063",Rosaceae,iNaturalist,"126503444",,Senna Bryce Robeson,2022-07-14,HUMAN_OBSERVATION,,49.372619999999998,-123.292946999999998,"4",exotic,SNA (2017)
1880,Galium aparine,"53059",Rubiaceae,iNaturalist,"79549543",,madfils13,2021-05-19,HUMAN_OBSERVATION,,49.373570000000001,-123.292595000000006,"63",native,S5 (2015)
1880,Gaultheria shallon,"48441",Ericaceae,iNaturalist,"86657534",,atebabs,2021-07-08,HUMAN_OBSERVATION,,49.372509000000001,-123.292564999999996,"4",native,S5 (2015)
1880,Gaultheria shallon,"48441",Ericaceae,iNaturalist,"79549237",,madfils13,2021-05-19,HUMAN_OBSERVATION,,49.373572000000003,-123.292495000000002,"5",native,S5 (2015)
1880,Geranium robertianum,"55925",Geraniaceae,iNaturalist,"18360527",,Ben Keen,2018-11-12,HUMAN_OBSERVATION,,49.373125999999999,-123.292922000000004,"5",exotic,SNA (2001)
1880,Hedera helix,"55882",Araliaceae,iNaturalist,"40032188",,mayah,2020-03-14,HUMAN_OBSERVATION,,49.372396999999999,-123.292824999999993,"64",native,SNA (2000)
1880,Holodiscus discolor,"53414",Rosaceae,iNaturalist,"79436131",,madfils13,2021-05-19,HUMAN_OBSERVATION,,49.373538000000003,-123.292244999999994,"5",native,S5 (2015)
1880,Holodiscus discolor,"53414",Rosaceae,iNaturalist,"125058686",,Vanessa Hum,2022-07-05,HUMAN_OBSERVATION,,49.372937999999998,-123.292907999999997,"14",native,S5 (2015)
1880,Holodiscus discolor,"53414",Rosaceae,iNaturalist,"121542992",,beckanathan,2022-06-12,HUMAN_OBSERVATION,,49.373252999999998,-123.293021999999993,"48",native,S5 (2015)
1880,Lonicera ciliosa,"77832",Caprifoliaceae,iNaturalist,"79440238",,madfils13,2021-05-19,HUMAN_OBSERVATION,,49.373474999999999,-123.292457999999996,"6",native,S5 (2000)
1880,Lonicera ciliosa,"77832",Caprifoliaceae,iNaturalist,"119363007",,joshsilberg,2022-05-29,HUMAN_OBSERVATION,,49.373457999999999,-123.292221999999995,"147",native,S5 (2000)
1880,Lunaria annua,"55886",Brassicaceae,,,,,2020-05-23,HUMAN_OBSERVATION,,49.372785000000000,-123.293036999999998,"16",exotic,SNA (2019)
1880,Lunaria annua,"55886",Brassicaceae,iNaturalist,"79437286",,madfils13,2021-05-19,HUMAN_OBSERVATION,,49.373519999999999,-123.292344999999997,"19",exotic,SNA (2019)
1880,Pinus contorta var. contorta,"80130",Pinaceae,iNaturalist,"140847105",,Liam Ragan,2022-10-29,HUMAN_OBSERVATION,,49.373922000000000,-123.294310999999993,,native,S5 (2000)
1880,Pinus contorta var. contorta,"80130",Pinaceae,iNaturalist,"126503353",,Senna Bryce Robeson,2022-07-14,HUMAN_OBSERVATION,,49.372312999999998,-123.292392000000007,"4",native,S5 (2000)
1880,Polypodium glycyrrhiza,"55104",Polypodiaceae,iNaturalist,"20710511",,Derek Killby,2017-03-10,HUMAN_OBSERVATION,,49.372933000000003,-123.293053000000000,,native,S5 (2000)
1880,Polypodium glycyrrhiza,"55104",Polypodiaceae,iNaturalist,"108124881",,hallebell,2022-03-05,HUMAN_OBSERVATION,,49.373150000000003,-123.293032999999994,,native,S5 (2000)
1880,Polypodium glycyrrhiza,"55104",Polypodiaceae,iNaturalist,"143001554",,Matthew Syvenky,2022-11-26,HUMAN_OBSERVATION,,49.372363000000000,-123.292938000000007,"390",native,S5 (2000)
1880,Polypodium glycyrrhiza,"55104",Polypodiaceae,iNaturalist,"105725142",,makaylahr,2022-01-26,HUMAN_OBSERVATION,,49.372821000000002,-123.293024000000003,"102",native,S5 (2000)
1880,Rhus typhina,"167829",Anacardiaceae,iNaturalist,"22631210",,Derek Killby,2019-04-15,HUMAN_OBSERVATION,,49.373257000000002,-123.292721999999998,"44",exotic,SNA (2012)
1880,Rhus typhina,"167829",Anacardiaceae,iNaturalist,"86657471",,atebabs,2021-07-08,HUMAN_OBSERVATION,,49.372996999999998,-123.292834999999997,"3",exotic,SNA (2012)
1880,Rhus typhina,"167829",Anacardiaceae,iNaturalist,"93778589",,hkblair,2021-09-05,HUMAN_OBSERVATION,,49.373026000000003,-123.292855000000003,"4",exotic,SNA (2012)
1880,Rosa nutkana ssp. nutkana,"78883",Rosaceae,iNaturalist,"79462698",,madfils13,2021-05-19,HUMAN_OBSERVATION,,49.372953000000003,-123.292891999999995,"10",native,S5
1880,Selaginella wallacei,"63875",Selaginellaceae,iNaturalist,"17200885",,Derek Killby,2018-10-04,HUMAN_OBSERVATION,,49.372374000000001,-123.292209999999997,"18",native,S5? (2015)
1880,Selaginella wallacei,"63875",Selaginellaceae,iNaturalist,"18360258",,Ben Keen,2018-11-12,HUMAN_OBSERVATION,,49.372328000000003,-123.292671999999996,"5",native,S5? (2015)
1880,Selaginella wallacei,"63875",Selaginellaceae,iNaturalist,"19500194",,Derek Killby,2019-01-07,HUMAN_OBSERVATION,,49.372534000000002,-123.292232999999996,"22",native,S5? (2015)
1880,Spiraea douglasii,"62493",Rosaceae,iNaturalist,"18360319",,Ben Keen,2018-11-12,HUMAN_OBSERVATION,,49.372743000000000,-123.293220000000005,"5",native,S5 (2000)
1880,Spiraea douglasii,"62493",Rosaceae,iNaturalist,"125058810",,Vanessa Hum,2022-07-05,HUMAN_OBSERVATION,,49.372528000000003,-123.292725000000004,"1446",native,S5 (2000)
1880,Spiraea douglasii,"62493",Rosaceae,iNaturalist,"124331909",,Joshua,2022-07-01,HUMAN_OBSERVATION,,49.372520000000002,-123.292314000000005,"12",native,S5 (2000)
1880,Taraxacum officinale agg.,"47602",Asteraceae,iNaturalist,"108775737",,reaganleaves,2022-03-16,HUMAN_OBSERVATION,,49.373199999999997,-123.292209999999997,"134",exotic,SNA (2001)
1880,Thuja plicata,"48252",Cupressaceae,iNaturalist,"40032162",,mayah,2020-03-14,HUMAN_OBSERVATION,,49.372504999999997,-123.292755000000000,"16",native,S5 (2015)
1880,Triteleia hyacinthina,"57132",Asparagaceae,iNaturalist,"124333090",,Joshua,2022-07-01,HUMAN_OBSERVATION,,49.372402000000001,-123.292250999999993,"8",native,S4 (2015)
1880,Vinca minor,"55844",Apocynaceae,iNaturalist,"108124840",,hallebell,2022-03-05,HUMAN_OBSERVATION,,49.373286000000000,-123.292338999999998,,exotic,SNA (2001)
1880,Vinca minor,"55844",Apocynaceae,iNaturalist,"18362903",,Ben Keen,2018-11-12,HUMAN_OBSERVATION,,49.373292999999997,-123.292288999999997,"5",exotic,SNA (2001)
1881,Achillea millefolium,"52821",Asteraceae,iNaturalist,"49610989",,hmorden,2020-06-05,HUMAN_OBSERVATION,,49.370002999999997,-123.292304999999999,"5",exotic,SNA (2019)
1881,Amelanchier alnifolia,"75415",Rosaceae,iNaturalist,"79339676",,Randal,2021-05-18,HUMAN_OBSERVATION,,49.370030000000000,-123.292473000000001,,native,S4S5 (2001)
1881,Arbutus menziesii,"51046",Ericaceae,E,"19941718",,"MacPhail, J. & Woodward, R.",1993-01-01,LIVING_SPECIMEN,Whytecliff Point,49.366667000000000,-123.299999999999997,,native,S4? (2014)
1881,Arbutus menziesii,"51046",Ericaceae,iNaturalist,"124165933",,b_toews,2021-08-04,HUMAN_OBSERVATION,,49.370162999999998,-123.292320000000004,"8",native,S4? (2014)
1881,Arbutus menziesii,"51046",Ericaceae,iNaturalist,"124306175",,Joshua,2022-07-01,HUMAN_OBSERVATION,,49.370092000000000,-123.292287000000002,"8",native,S4? (2014)
1881,Brodiaea coronaria,"57126",Asparagaceae,iNaturalist,"66759584",,Steve Ansell,2015-06-09,HUMAN_OBSERVATION,,49.370269999999998,-123.292173000000005,"100",native,S3S4 (2015)
1881,Collinsia parviflora,"59013",Plantaginaceae,iNaturalist,"77094058",,Jessica,2021-05-03,HUMAN_OBSERVATION,,49.370181000000002,-123.292310999999998,,native,S5 (2015)
1881,Cynosurus echinatus,"47695",Poaceae,iNaturalist,"126503321",,Senna Bryce Robeson,2022-07-14,HUMAN_OBSERVATION,,49.369720000000001,-123.292625000000001,"4",exotic,SNA (2019)
1881,Cytisus scoparius,"48538",Fabaceae,iNaturalist,"40032230",,mayah,2020-03-14,HUMAN_OBSERVATION,,49.372202999999999,-123.292755000000000,"6",exotic,SNA (2001)
1881,Erythranthe alsinoides,"771843",Phrymaceae,iNaturalist,"68500862",,Steve Ansell,2015-04-05,HUMAN_OBSERVATION,,49.370218000000001,-123.292208000000002,"100",native,S4? (2015)
1881,Erythronium oregonum,"59520",Liliaceae,iNaturalist,"74805408",,RWorcester,2021-04-21,HUMAN_OBSERVATION,,49.366419000000000,-123.292567000000005,"26550",native,S4 (2019)
1881,Gaultheria shallon,"48441",Ericaceae,iNaturalist,"124329935",,Joshua,2022-07-01,HUMAN_OBSERVATION,,49.369976000000001,-123.292550000000006,"7",native,S5 (2015)
1881,Geranium robertianum,"55925",Geraniaceae,iNaturalist,"79339668",,Randal,2021-05-18,HUMAN_OBSERVATION,,49.369750000000003,-123.292356999999996,,exotic,SNA (2001)
1881,Grindelia hirsutula,"61992",Asteraceae,iNaturalist,"126503021",,Senna Bryce Robeson,2022-07-14,HUMAN_OBSERVATION,,49.369812000000003,-123.292405000000002,"4",native,S3S4 (2015)
1881,Hedera helix,"55882",Araliaceae,iNaturalist,"18360277",,Ben Keen,2018-11-12,HUMAN_OBSERVATION,,49.372267999999998,-123.292580000000001,"5",native,SNA (2000)
1881,Hordeum murinum ssp. murinum,"63333",Poaceae,ca.ubc,V235041,,Frank Lomer,2001-05-29,PRESERVED_SPECIMEN,"West Vancouver, Whytecliff Park, Whyte Islet, south tip",49.369582999999999,-123.292638999999994,,exotic,SNA (2000)
1881,Lonicera ciliosa,"77832",Caprifoliaceae,iNaturalist,"79339677",,Randal,2021-05-18,HUMAN_OBSERVATION,,49.370171999999997,-123.292330000000007,,native,S5 (2000)
1881,Lonicera ciliosa,"77832",Caprifoliaceae,iNaturalist,"77094190",,Jessica,2021-05-03,HUMAN_OBSERVATION,,49.370182999999997,-123.292368999999994,,native,S5 (2000)
1881,Lonicera ciliosa,"77832",Caprifoliaceae,iNaturalist,"78772311",,kristinop,2021-05-14,HUMAN_OBSERVATION,,49.370195000000002,-123.292258000000004,"5",native,S5 (2000)
1881,Pinus contorta var. contorta,"80130",Pinaceae,iNaturalist,"126503168",,Senna Bryce Robeson,2022-07-14,HUMAN_OBSERVATION,,49.369962999999998,-123.292505000000006,"4",native,S5 (2000)
1881,Platanthera elegans,"840641",Orchidaceae,iNaturalist,"126502699",,Senna Bryce Robeson,2022-07-14,HUMAN_OBSERVATION,,49.369844999999998,-123.292387000000005,"4",native,S4
1881,Platanthera elegans,"840641",Orchidaceae,iNaturalist,"66759681",,Steve Ansell,2015-06-09,HUMAN_OBSERVATION,,49.370190000000001,-123.292169999999999,"100",native,S4
1881,Polypodium glycyrrhiza,"55104",Polypodiaceae,iNaturalist,"18360229",,Ben Keen,2018-11-12,HUMAN_OBSERVATION,,49.372253000000001,-123.292409000000006,"5",native,S5 (2000)
1881,Rosa nutkana ssp. nutkana,"78883",Rosaceae,iNaturalist,"77675572",,Jessica,2000-01-08,HUMAN_OBSERVATION,,49.370339000000001,-123.292399000000003,"15",native,S5
1881,Sedum album,"79025",Crassulaceae,,,,,2022-02-20,HUMAN_OBSERVATION,,49.370078999999997,-123.292534000000003,,exotic,SNA (2001)
1881,Sedum album,"79025",Crassulaceae,iNaturalist,"90050090",,Maddie Edmonds,2021-08-04,HUMAN_OBSERVATION,,49.369816999999998,-123.292512000000002,"14",exotic,SNA (2001)
1881,Sedum album,"79025",Crassulaceae,iNaturalist,"46772100",,ambrecomeau,2020-05-21,HUMAN_OBSERVATION,,49.369812000000003,-123.292619000000002,"8",exotic,SNA (2001)
1881,Sedum album,"79025",Crassulaceae,iNaturalist,"84434494",,sincerelycini,2021-06-07,HUMAN_OBSERVATION,,49.369624000000002,-123.292636000000002,"7",exotic,SNA (2001)
1881,Sedum album,"79025",Crassulaceae,iNaturalist,"77093830",,Jessica,2021-05-03,HUMAN_OBSERVATION,,49.370181000000002,-123.292310999999998,,exotic,SNA (2001)
1881,Sedum album,"79025",Crassulaceae,,,,,2022-02-20,HUMAN_OBSERVATION,,49.370078999999997,-123.292534000000003,"48",exotic,SNA (2001)
1881,Sedum oreganum,"79030",Crassulaceae,iNaturalist,"66761703",,Steve Ansell,2016-06-12,HUMAN_OBSERVATION,,49.370192000000003,-123.292195000000007,"100",native,S5
1881,Sedum oreganum,"79030",Crassulaceae,iNaturalist,"77093604",,Jessica,2021-05-03,HUMAN_OBSERVATION,,49.370181000000002,-123.292310999999998,,native,S5
1881,Selaginella wallacei,"63875",Selaginellaceae,iNaturalist,"77092583",,Jessica,2021-05-03,HUMAN_OBSERVATION,,49.370181000000002,-123.292310999999998,,native,S5? (2015)
1881,Sonchus asper,"53269",Asteraceae,iNaturalist,"79339671",,Randal,2021-05-18,HUMAN_OBSERVATION,,49.369714999999999,-123.292623000000006,,exotic,SNA (2001)
1881,Zostera marina,"52614",Zosteraceae,iNaturalist,"37939554",,imcote,2016-06-14,HUMAN_OBSERVATION,,49.371890000000000,-123.292659999999998,"54",native,S5 (2019)
1884,Berberis nervosa,"75756",Berberidaceae,iNaturalist,"72656545",,hellayyna,2021-03-31,HUMAN_OBSERVATION,,49.344045000000001,-123.305655000000002,"4",native,S5 (2000)
1884,Geranium robertianum,"55925",Geraniaceae,iNaturalist,"71113548",,hellayyna,2021-03-12,HUMAN_OBSERVATION,,49.344062999999998,-123.305558000000005,"5",exotic,SNA (2001)
1884,Hedera canariensis,"64113",Araliaceae,iNaturalist,"72295299",,hellayyna,2021-03-27,HUMAN_OBSERVATION,,49.345016999999999,-123.304803000000007,"4",exotic,unlisted
1884,Paxistima myrsinites,"63893",Celastraceae,iNaturalist,"71113615",,hellayyna,2021-03-12,HUMAN_OBSERVATION,,49.344411999999998,-123.305357999999998,"9",native,S5 (2015)
1884,Ribes bracteosum,"78852",Grossulariaceae,iNaturalist,"91481107",,Mannfred Masahiro,2021-08-16,HUMAN_OBSERVATION,,49.343176000000000,-123.299114000000003,"26550",exotic,S5 (2015)
1884,Rosa nutkana ssp. nutkana,"78883",Rosaceae,iNaturalist,"72295474",,hellayyna,2021-03-27,HUMAN_OBSERVATION,,49.345070000000000,-123.304803000000007,"4",native,S5
1884,Rubus spectabilis,"47543",Rosaceae,iNaturalist,"72481998",,hellayyna,2021-03-30,HUMAN_OBSERVATION,,49.343879999999999,-123.305571999999998,"16",native,S5 (2015)
1884,Veronica officinalis,"129020",Plantaginaceae,iNaturalist,"72482589",,hellayyna,2021-03-30,HUMAN_OBSERVATION,,49.344532999999998,-123.305153000000004,"35",exotic,SNA (2001)
1885,Cerastium arvense ssp. strictum,"50847",Caryophyllaceae,ca.ubc,V60646,,S. Stone,1957-05-26,PRESERVED_SPECIMEN,passage Island,49.333333000000003,-123.299999999999997,,native,S5 (2015)
1885,Monotropa uniflora,"49477",Ericaceae,iNaturalist,"89361117",,alipresh,2021-07-23,HUMAN_OBSERVATION,,49.332352999999998,-123.296424999999999,"8467",native,S4 (2015)
1904,Oplopanax horridus,"83914",Araliaceae,iNaturalist,"104833481",,peregrin8,2020-08-30,HUMAN_OBSERVATION,,49.902662999999997,-123.293246999999994,"1827",native,S5 (2015)
1905,Asarum caudatum,"52858",Aristolochiaceae,iNaturalist,"48175456",,Cole Gaerber,2020-06-01,HUMAN_OBSERVATION,,49.886814999999999,-123.281761000000003,"26454",native,S5 (2015)
1940,Athyrium filix-femina var. cyclosorum,"52669",Athyriaceae,iNaturalist,"65369036",,Ben Keen,2020-11-21,HUMAN_OBSERVATION,,49.575234999999999,-123.288759999999996,"26518",native,S5 (2015)
1946,Holodiscus discolor,"53414",Rosaceae,,,,,2021-06-26,HUMAN_OBSERVATION,,49.524689000000002,-123.288629999999998,,native,S5 (2015)
1946,Holodiscus discolor,"53414",Rosaceae,,,,,2021-06-26,HUMAN_OBSERVATION,,49.524619999999999,-123.288940999999994,,native,S5 (2015)
1952,Dicentra formosa ssp. formosa,"51049",Papaveraceae,iNaturalist,"72313559",,Ben Keen,2021-03-28,HUMAN_OBSERVATION,,49.465392999999999,-123.290217999999996,"26518",native,S5 (2019)
1953,Lepidium virginicum ssp. menziesii,"79971",Brassicaceae,CPNWH,"2509132",,A. S. Harrison,1966-07-29,OCCURRENCE,,49.458333000000003,-123.283332999999999,,native,S5 (2019)
1953,Lepidium virginicum ssp. menziesii,"79971",Brassicaceae,RBCM,V062431,,Anthony Harrison,1966-07-29,PRESERVED_SPECIMEN,,49.458333000000003,-123.283332999999999,,native,S5 (2019)
1954,Cirsium arvense,"60132",Asteraceae,iNaturalist,"125724275",,spencerp33,2022-07-10,HUMAN_OBSERVATION,,49.445898999999997,-123.291267000000005,"2505",exotic,SNA (2000)
