Taxon,Taxon.Author,Subtaxon.Author,Common.Name,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Tribe,Genus,Species,Hybrid,Subspecies,Variety,Origin,Provincial.Status,National.Status,Reporting.Status,Observation,Collected.Reported..y.m.d.,Collector.Source,Collection.List,Accession.Number,GBIF.ID,First.Observed,Observer,iNaturalist.Link,Notes,ID,Stats.Code
Dacrymyces chrysospermus,Berk. & M.A. Curtis,,witch’s butter,Fungi,Basidiomycota,Agaricomycotina,,Dacrymycetes,,,Dacrymycetales,,,Dacrymycetaceae,,,Dacrymyces,chrysospermus,,,,,,,confirmed,observed,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2017-02-23,Andrew Simon,https://www.inaturalist.org/observations/5165789,,118028,FUN
Hypomyces chrysospermus,Tul. & C. Tul.,,bolete eater,Fungi,Ascomycota,Pezizomycotina,,Sordariomycetes,,,Hypocreales,,,Hypocreaceae,,,Hypomyces,chrysospermus,,,,,,,reported,unobserved,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,152947,FUN
Mollisia cinerea,(Batsch) P. Karst.,,,Fungi,Ascomycota,Pezizomycotina,,Leotiomycetes,,,Helotiales,,,Mollisiaceae,,,Mollisia,cinerea,,,,,,,reported,unobserved,2013-05-04,Kent Brothers,VMS,,,,,,,370769,FUN
Cystodermella cinnabarina,(Alb. & Schwein.) Harmaja,,cinnamon cystoderma,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Agaricineae,,Agaricaceae,,,Cystodermella,cinnabarina,,,,,,,reported,unobserved,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,499719,FUN
Coltricia cinnamomea,,,Shiny cinnamon polypore,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Hymenochaetales,,,Coltriciaceae,,,Coltricia,cinnamomea,,,,,,,new 2021,observed,,,,,,2021-10-17,Caitlin Robinson,https://www.inaturalist.org/observations/98631747,,118035,FUN
Cortinarius cinnamomeus,(L.) Fr.,,cinnamon webcap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Agaricineae,,Cortinariaceae,,,Cortinarius,cinnamomeus,,,,,,,reported,unobserved,2010-04-17,Paul Kroeger,UBC,F22075,,,,,,155225,FUN
Cudonia circinans,(Pers.) Fr.,,common cudonia,Fungi,Ascomycota,Pezizomycotina,,Leotiomycetes,,,Rhytismatales,,,Cudoniaceae,,,Cudonia,circinans,,,,,,,confirmed,observed,2009-05-16,Kent Brothers,VMS,,,2016-03-24,Tyson Ehlers,https://www.inaturalist.org/observations/8920371,,183199,FUN
Calycina citrina,,,yellow fairy cups,Fungi,Ascomycota,Pezizomycotina,,Leotiomycetes,,,Helotiales,,,Helotiaceae,,,Calycina,citrina,,,,,,,confirmed,observed,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,2016-10-12,Andrew Simon,http://www.inaturalist.org/observations/4337526,,955949,FUN
Scleroderma citrinum,,,common earthball,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Boletales,,,Sclerodermataceae,,,Scleroderma,citrinum,,,,,,,reported,unobserved,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,55927,FUN
Helminthosphaeria clavariarum,(Desm.) Fuckel,,,Fungi,Ascomycota,Pezizomycotina,,Sordariomycetes,,,Chaetosphaeriales,,,Helminthosphaeriaceae,,,Helminthosphaeria,clavariarum,,,,,,,reported,unobserved,2015-05-02,Kent Brothers,VMS,,,,,,,58708,FUN
Cudoniella clavus,(Alb. & Schwein.) Dennis,,,Fungi,Ascomycota,Pezizomycotina,,Leotiomycetes,,,Helotiales,,,Helotiaceae,,,Cudoniella,clavus,,,,,,,reported,unobserved,2008-05-03,Kent Brothers,VMS,,,,,,,498074,FUN
Lepiota clypeolaria,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Agaricineae,,Agaricaceae,,,Lepiota,clypeolaria,,,,,,,reported,unobserved,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,351371,FUN
Hygrocybe coccinea,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Hygrophorineae,,Hygrophoraceae,,,Hygrocybe,coccinea,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,55245,FUN
Coprinus comatus,(O.F. Müll.) Pers.,,shaggy mane,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Agaricineae,,Agaricaceae,,,Coprinus,comatus,,,,,,,confirmed,observed,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,2014-10-13,Jemma Lee,http://inaturalist.ca/observations/2701067,,47392,FUN
Schizophyllum commune,Fr.,,split-gill,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Schizophyllineae,,Schizophyllaceae,,,Schizophyllum,commune,,,,,,,confirmed,observed,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2017-05-28,Ayla Malcolm,https://www.inaturalist.org/observations/6602015,,54573,FUN
Stereum complicatum,(Fr.) Fr.,,crowded parchment,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Stereaceae,,,Stereum,complicatum,,,,,,,reported,unobserved,2009-05-16,Kent Brothers,VMS,,,,,,,196842,FUN
Helvella compressa,(Snyder) N.S. Weber,,compressed elfin saddle,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Helvellaceae,,,Helvella,compressa,,,,,,,confirmed,observed,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2016-03-22,Tyson Ehlers,https://www.inaturalist.org/observations/8946029,,117997,FUN
Panus conchatus,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Panaceae,,,Panus,conchatus,,,,,,,new 2017,observed,,,,,,2017-05-27,Pam Janszen,https://www.inaturalist.org/observations/7150092,,59249,FUN
Albatrellus confluens,(Alb. & Schwein.) Kotl. & Pouzar,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Albatrellaceae,,,Albatrellus,confluens,,,,,,,reported,unobserved,2016-02-01,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,479826,FUN
Hygrocybe conica,,,witch’s hat,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Hygrophorineae,,Hygrophoraceae,,,Hygrocybe,conica,,,,,,,confirmed,observed,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,2013-10-26,Ian Guthrie,http://www.inaturalist.org/observations/4209891,,51872,FUN
Verpa conica,(Müller) Swartz,,thimble morel,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Morchellaceae,,,Verpa,conica,,,,,,,confirmed,observed,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2015-02-21,Lauren Magner,http://inaturalist.ca/observations/2605609,,118002,FUN
Laetiporus conifericola,,,conifer chicken of the woods,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Laetiporaceae,,,Laetiporus,conifericola,,,,,,,confirmed,observed,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2016-07-10,Sarah Tweedale,http://www.inaturalist.org/observations/3653800,,118057,FUN
Hydnellum conigenum,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Thelephorales,,,Bankeraceae,,,Hydnellum,conigenum,,,,,,,new 2019,observed,,,,,,2019-12-01,"Andrew Simon, Harvey Janszen, & Pam Janszen",https://www.inaturalist.org/observations/36297449,,351027,FUN
Ramaria conjunctipes,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Gomphales,,,Gomphaceae,,,Ramaria,conjunctipes,,,,,,,reported,unobserved,2016-11-01,Rene Zich,,,,,,,,236824,FUN
Tubaria cf. conspersa,(Pers.) Fayod,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Agaricineae,,Tubariaceae,,,Tubaria,conspersa,,,,,,,reported,unobserved,2010-04,Kent Brothers,VMS,,,,,,,118217,FUN
Amanita constricta,Thiers & Ammirati,,Grisette,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Pluteineae,,Amanitaceae,,,Amanita,constricta,,,,,,,reported,unobserved,2019-11-01,Rene Zich,19th Galiano Mushroom Festival List,,,,,,,67355,FUN
Geopora cooperi,Harkn.,,velvet foot,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Pyronemataceae,,,Geopora,cooperi,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,118136,FUN
Clavulina coralloides,,,crested coral fungus,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Cantharellales,,,Clavulinaceae,,,Clavulina,coralloides,,,,,,,confirmed,observed,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,2016-10-28,Sarah Tweedale,http://inaturalist.ca/observations/4451994,,63260,FUN
Byssomerulius corium,(Pers.) Parmasto,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Irpicaceae,,,Byssomerulius,corium,,,,,,,confirmed,observed,2010-04-01,Kent Brothers,VMS,,,2021-09-05,bradva73,https://www.inaturalist.org/observations/93746648,,118073,FUN
Calocera cornea,(Batsch) Fr.,,yellow hair,Fungi,Basidiomycota,Agaricomycotina,,Dacrymycetes,,,Dacrymycetales,,,Dacrymycetaceae,,,Calocera,cornea,,,,,,,confirmed,observed,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,2017-11-03,Kevin Toomer,https://www.inaturalist.org/observations/8671129,,118027,FUN
Clavulinopsis corniculata,(Schaeff.) Corner,,meadow coral,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Clavariineae,,Clavariaceae,,,Clavulinopsis,corniculata,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,179221,FUN
Xeromphalina cornui,(Quél.) J.Favre,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Pleurotineae,,Typhulaceae,,,Xeromphalina,cornui,,,,,,,new 2017,observed,,,,,,2017-10-26,Andrew Simon,https://www.inaturalist.org/observations/8593724,,194470,FUN
Sarcosphaera coronaria,(Jacq.) J. Schröt.,,pink crown,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Pezizaceae,,,Sarcosphaera,coronaria,,,,,,,reported,unobserved,2009-05-16,Kent Brothers,VMS,,,,,,,68183,FUN
Sparassis crispa,,,cauliflower fungus,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Sparassidaceae,,,Sparassis,crispa,,,,,,,reported,unobserved,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,63014,FUN
Lepiota cristata,,,malodorous lepiota,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Agaricineae,,Agaricaceae,,,Lepiota,cristata,,,,,,,reported,unobserved,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,58694,FUN
Hebeloma crustuliniforme,(Bull.) Quél.,,poison pie,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Agaricineae,,Hymenogastraceae,,,Hebeloma,crustuliniforme,,,,,,,confirmed,observed,2010-04-17,Paul Kroeger,UBC,F22076,,,,,,194307,FUN
Macrocystidia cucumis,(Pers.) Joss.,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Marasmiineae,,Marasmiaceae,,,Macrocystidia,cucumis,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,49544,FUN
Oxyporus cuneatus,(Murrill) Aoshima,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Hymenochaetales,,,Schizoporaceae,,,Oxyporus,cuneatus,,,,,,,reported,unobserved,2016-05-21,Kent Brothers,VMS,,,,,,,607010,FUN
Tarzetta cupularis,(L.) Svrcek,,elf cup,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Pyronemataceae,,,Tarzetta,cupularis,,,,,,,reported,unobserved,2009-05-16,Kent Brothers,VMS,,,,,,,352484,FUN
Ramaria cyaneigranosa,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Gomphales,,,Gomphaceae,,,Ramaria,cyaneigranosa,,,,,,,new 2018,observed,,,,,,2018-05-04,Andrew Simon,https://www.inaturalist.org/observations/12407133,,229790,FUN
Psilocybe cyanescens,,,blueleg brownie,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Agaricineae,,Hymenogastraceae,,,Psilocybe,cyanescens,,,,,,,reported,unobserved,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,179085,FUN
Chromosera cyanophylla,"(Fries) Redhead, Ammirati & Norvell",,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Hygrophorineae,,Hygrophoraceae,,,Chromosera,cyanophylla,,,,,,,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,118359,FUN
Pseudoclitocybe cyathiformis,(Bull.) Singer,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Tricholomatineae,,Tricholomataceae,,,Pseudoclitocybe,cyathiformis,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,339415,FUN
Clitocybe dealbata,(Sowerby) P. Kumm.,,sweat-producing clitocybe,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Tricholomatineae,,Tricholomataceae,,,Clitocybe,dealbata,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,737863,FUN
Agaricus deardorffensis,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Agaricineae,,Agaricaceae,,,Agaricus,deardorffensis,,,,,,,new 2020,observed,,,,,,2020-10-10,Adam Huggins,https://www.inaturalist.org/observations/62307250,,521662,FUN
Lyophyllum decastes,(Fr.) Singer,,fried chicken mushroom,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Tricholomatineae,,Lyophyllaceae,,,Lyophyllum,decastes,,,,,,,confirmed,observed,2011-10-01,Kent Brothers,VMS,,,2018-11-06,Kevin Toomer,https://www.inaturalist.org/observations/18316670,,118243,FUN
Clitocybe deceptiva,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Tricholomatineae,,Tricholomataceae,,,Clitocybe,deceptiva,,,,,,,reported,unobserved,2010-04-17,Paul Kroeger,UBC,F22060,,,,,,1186990,FUN
Polyporus decurrens,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Polyporaceae,,,Polyporus,decurrens,,,,,,,reported,unobserved,2008-10-25,Mushroom Show,UBC,F29855,,,,,,344496,FUN
Lactarius deliciosus,(L.) Gray,,saffron milkcap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,,Lactarius,deliciosus,,,,,,,confirmed,observed,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,2013-10-26,Ian Guthrie,http://www.inaturalist.org/observations/4209884,,155197,FUN
Coccomyces dentatus,(J.C. Schmidt & Kunze) Sacc.,,Oregon grape leaf fungus,Fungi,Ascomycota,Pezizomycotina,,Leotiomycetes,,,Rhytismatales,,,Rhytismataceae,,,Coccomyces,dentatus,,,,,,,confirmed,observed,2009-05-16,Kent Brothers,VMS,,,2018-10-21,Andrew Simon,https://www.inaturalist.org/observations/17730056,,464803,FUN
Kretzschmaria cf. deusta,(Hoffm.) P.M.D. Martin,,brittle cinder,Fungi,Ascomycota,Pezizomycotina,,Sordariomycetes,,,Xylariales,,,Xylariaceae,,,Kretzschmaria,deusta,,,,,,,reported,unobserved,2019-05-04,Kent Brothers,VMS,,,,,,,128051,FUN
Clitocybe dilatata,P. Karst.,,crowded white clitocybe,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Tricholomatineae,,Tricholomataceae,,,Clitocybe,dilatata,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,179747,FUN
Agaricus diminutivus,Peck,,diminuitive agaricus,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Agaricineae,,Agaricaceae,,,Agaricus,diminutivus,,,,,,,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,118387,FUN
Coprinellus disseminatus,(Pers.) J.E. Lange,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Agaricineae,,Psathyrellaceae,,,Coprinellus,disseminatus,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,56314,FUN
Section Distantes,,,black morel,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Morchellaceae,,,Section,Distantes,,,,,,,reported,unobserved,2010-04-17,Paul Kroeger,UBC,F22068,,,,,,1062676,FUN
Leptonia diversa,Largent,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Tricholomatineae,,Entolomataceae,,,Leptonia,diversa,,,,,,,reported,unobserved,2008-10-25,Mushroom Show,UBC,F29852,,,,,,500150,FUN
Pleurotus dryinus,,,veiled oyster,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Pleurotineae,,Pleurotaceae,,,Pleurotus,dryinus,,,,,,,confirmed,observed,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,2020-10-21,ssilverman,https://www.inaturalist.org/observations/63214073,,334340,FUN
Pseudoarmillariella ectypoides,(Peck) Singer,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Hygrophorineae,,Hygrophoraceae,,,Pseudoarmillariella,ectypoides,,,,,,,reported,unobserved,2010-04-17,Paul Kroeger,UBC,F22079,,,,,,351967,FUN
Boletus edulis,Bull.,,cep,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Boletales,,,Boletaceae,,,Boletus,edulis,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,48701,FUN
Helvella elastica,Bull.,,brown elfin saddle,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Helvellaceae,,,Helvella,elastica,,,,,,,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,63246,FUN
Morchella elata,Fr.,,black morel,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Morchellaceae,,,Morchella,elata,,,,,,,confirmed,observed,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2016-03-22,Tyson Ehlers,https://www.inaturalist.org/observations/8920427,,120172,FUN
Plicaria endocarpoides,(Berk.) Rifai,,,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Pezizaceae,,,Plicaria,endocarpoides,,,,,,,reported,unobserved,2007-04-05,Oluna Ceska,UBC,F29210,,,,,,491726,FUN
Coprinellus ephemerus,(Bull.) Redhead,,dung inky-cap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Agaricineae,,Psathyrellaceae,,,Coprinellus,ephemerus,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,410689,FUN
Mycena epipterygia,,,yellowleg bonnet,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Marasmiineae,,Mycenaceae,,,Mycena,epipterygia,,,,,,,reported,unobserved,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,179107,FUN
Mycena epipterygioides,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Marasmiineae,,Mycenaceae,,,Mycena,epipterygioides,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,1000595,FUN
Hericium erinaceus,(Bull.) Persoon,,lion’s mane mushroom,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Hericiaceae,,,Hericium,erinaceus,,,,,,,confirmed,observed,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,2018-07-30,Tyson Ehlers,https://www.inaturalist.org/observations/15113648,,49158,FUN
Typhula erythropus,(Pers.) Fr.,,redleg club,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Pleurotineae,,Typhulaceae,,,Typhula,erythropus,,,,,,,reported,unobserved,2011-10-29,Kent Brothers,VMS,,,,,,,416478,FUN
Naucoria escharioides,(Fr.) P. Kumm.,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Agaricineae,,Hymenogastraceae,,,Naucoria,escharioides,,,,,,,reported,unobserved,2009-05-16,Kent Brothers,VMS,,,,,,,500042,FUN
Gyromitra esculenta,(Pers.) Fr.,,false morel,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Discinaceae,,,Gyromitra,esculenta,,,,,,,confirmed,observed,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2015-03-25,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/2573928,,85120,FUN
Morchella esculenta,(L.) Pers.,,morel,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Morchellaceae,,,Morchella,esculenta,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,58682,FUN
Melanoleuca excissa,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Pluteineae,,Pluteaceae,,,Melanoleuca,excissa,,,,,,,reported,unobserved,2008-10-25,Mushroom Show,UBC,F29853,,,,,,500298,FUN
Geoglossum fallax,E.J. Durand,,earth tongue,Fungi,Ascomycota,Pezizomycotina,,Geoglossomycetes,,,Geoglossales,,,Geoglossaceae,,,Geoglossum,fallax,,,,,,,reported,unobserved,2010-04-17,Paul Kroeger,UBC,F22157,,,,,,205843,FUN
Hypholoma fasciculare,,,sulphur tuft,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Agaricineae,,Strophariaceae,,,Hypholoma,fasciculare,,,,,,,confirmed,observed,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,2016-10-18,Adam Huggins,http://www.inaturalist.org/observations/4390428,,48767,FUN
Fuscoporia ferruginosa,(Schrad.) Murrill,,rusty porecrust,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Hymenochaetales,,,Hymenochaetaceae,,,Fuscoporia,ferruginosa,,,,,,,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,995145,FUN
Rickenella fibula,,,orange moss agaric,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Hymenochaetales,,,Rickenellaceae,,,Rickenella,fibula,,,,,,,confirmed,observed,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,2019-05-05,Geneviève Reynolds,https://www.inaturalist.org/observations/24690193,,118170,FUN
Conocybe filaris,(Fr.) Kühner,,ringed conehead,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Agaricineae,,Bolbitiaceae,,,Conocybe,filaris,,,,,,,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,179219,FUN
Paralepista flaccida,,,orange funnel cap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Tricholomatineae,,Tricholomataceae,,,Paralepista,flaccida,,,,,,,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,841424,FUN
Hygrocybe flavescens,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Hygrophorineae,,Hygrophoraceae,,,Hygrocybe,flavescens,,,,,,,confirmed,observed,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2015-02-12,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/2565145,,53475,FUN
Spathularia flavida,Pers.,,fairy fan,Fungi,Ascomycota,Pezizomycotina,,Leotiomycetes,,,Rhytismatales,,,Cudoniaceae,,,Spathularia,flavida,,,,,,,confirmed,observed,2011-10-29,Kent Brothers,VMS,,,2018-10-28,Karen Harris,https://www.inaturalist.org/observations/17918365,,231270,FUN
Turbinellus floccosus,(Schwein.) Earle,,scaly chanterelle,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Gomphales,,,Gomphaceae,,,Turbinellus,floccosus,,,,,,,confirmed,observed,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,2013-10-26,Ian Guthrie,http://www.inaturalist.org/observations/4209885,,417398,FUN
Inocybe flocculosa,Sacc.,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Agaricineae,,Inocybaceae,,,Inocybe,flocculosa,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,118333,FUN
Phaeotremella foliacea,,,leafy brain,Fungi,Basidiomycota,Agaricomycotina,,Tremellomycetes,,,Tremellales,,,Tremellaceae,,,Phaeotremella,foliacea,,,,,,,new 2018,observed,,,,,,2018-01-04,Kevin Toomer,https://www.inaturalist.org/observations/9477733,,994056,FUN
Fomes fomentarius,(L.) Fr.,,hoof fungus,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Polyporaceae,,,Fomes,fomentarius,,,,,,,confirmed,observed,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,2017-10-23,Kevin Toomer,https://www.inaturalist.org/observations/8520602,,127510,FUN
Ramaria formosa,,,pink coral mushroom,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Gomphales,,,Gomphaceae,,,Ramaria,formosa,,,,,,,confirmed,observed,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,2018-12-02,Kevin Toomer,https://www.inaturalist.org/observations/19119886,,48770,FUN
Cantharellus formosus,Corner,,pacific golden chanterelle,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Cantharellales,,,Cantharellaceae,,,Cantharellus,formosus,,,,,,,confirmed,observed,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,2018-11-05,Larissa Marie,https://www.inaturalist.org/observations/18154444,,120443,FUN
Hypoxylon fragiforme,(Pers.) J. Kickx f.,,beach woodwart,Fungi,Ascomycota,Pezizomycotina,,Sordariomycetes,,,Xylariales,,,Hypoxylaceae,,,Hypoxylon,fragiforme,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,351126,FUN
