Taxon,Genus,Species,Hybrid,Subspecies,Variety,Origin,Provincial,National.S,latitude,longitude,geoprivacy,private_la,private_lo,id,grid_cell
Chamaenerion angustifolium,Chamaenerion,angustifolium,,,,native,S5,,48.867221999999998,-123.362560000000002,,NA,NA,"3657903",305
Chamaenerion angustifolium,Chamaenerion,angustifolium,,,,native,S5,,48.938837139999997,-123.494569700000000,,NA,NA,"14300199",117
Chamaenerion angustifolium,Chamaenerion,angustifolium,,,,native,S5,,48.991746669999998,-123.570808299999996,,NA,NA,"14335448",21
Chamaenerion angustifolium,Chamaenerion,angustifolium,,,,native,S5,,49.004483329999999,-123.575286100000000,,NA,NA,"56906395",20
Chamaenerion angustifolium,Chamaenerion,angustifolium,,,,native,S5,,48.928326720000001,-123.468010300000003,,NA,NA,"84348223",154
Chamaenerion angustifolium,Chamaenerion,angustifolium,,,,native,S5,,48.870601000000001,-123.318712000000005,,NA,NA,"88419366",359
Chamaenerion angustifolium,Chamaenerion,angustifolium,,,,native,S5,,48.977950000000000,-123.554905599999998,,NA,NA,"89513162",41
Chamaenerion angustifolium,Chamaenerion,angustifolium,,,,native,S5,,48.873211949999998,-123.383120399999996,,NA,NA,"114122210",286
Chamaenerion angustifolium,Chamaenerion,angustifolium,,,,native,S5,,48.928795000000001,-123.469353299999995,,NA,NA,"121921085",154
Chamaenerion angustifolium,Chamaenerion,angustifolium,,,,native,S5,,48.898420000000002,-123.402863300000007,,NA,NA,"135741028",247
Cicuta douglasii,Cicuta,douglasii,,,,native,S5,,48.983659000000003,-123.556323000000006,,NA,NA,"3296098",40
Cicuta douglasii,Cicuta,douglasii,,,,native,S5,,48.983659000000003,-123.556323000000006,,NA,NA,"3296424",40
Cicuta douglasii,Cicuta,douglasii,,,,native,S5,,48.983319440000002,-123.555961100000005,,NA,NA,"3889086",40
Cicuta douglasii,Cicuta,douglasii,,,,native,S5,,48.983393000000000,-123.556253999999996,,NA,NA,"3890782",40
Cicuta douglasii,Cicuta,douglasii,,,,native,S5,,48.981663330000003,-123.557415000000006,,NA,NA,"24653218",40
Cicuta douglasii,Cicuta,douglasii,,,,native,S5,,48.979733330000002,-123.557655600000004,,NA,NA,"56906393",40
Cicuta douglasii,Cicuta,douglasii,,,,native,S5,,48.979206830000003,-123.557561300000003,,NA,NA,"89513288",40
Cicuta douglasii,Cicuta,douglasii,,,,native,S5,,48.983375000000002,-123.555589999999995,,NA,NA,"121838591",40
Circaea alpina,Circaea,alpina,,,,native,S5,,48.933439000000000,-123.479633000000007,,NA,NA,"2563611",136
Circaea alpina,Circaea,alpina,,,,native,S5,,48.933270000000000,-123.479804999999999,,NA,NA,"2569342",136
Circaea alpina,Circaea,alpina,,,,native,S5,,48.932085999999998,-123.480148000000000,,NA,NA,"2625718",136
Circaea alpina,Circaea,alpina,,,,native,S5,,48.985449000000003,-123.559939000000000,,NA,NA,"3295949",40
Circaea alpina,Circaea,alpina,,,,native,S5,,48.932492000000003,-123.483323999999996,,NA,NA,"3319870",136
Circaea alpina,Circaea,alpina,,,,native,S5,,48.941467770000003,-123.475386999999998,,NA,NA,"3398003",153
Circaea alpina,Circaea,alpina,,,,native,S5,,48.869185240000000,-123.346359699999994,,NA,NA,"3649996",323
Circaea alpina,Circaea,alpina,,,,native,S5,,49.003481000000001,-123.575036999999995,,NA,NA,"3890882",20
Circaea alpina,Circaea,alpina,,,,native,S5,,48.904378260000001,-123.359502599999999,,NA,NA,"5935138",301
Circaea alpina,Circaea,alpina,,,,native,S5,,48.897616669999998,-123.344513300000003,,NA,NA,"13370594",320
Circaea alpina,Circaea,alpina,,,,native,S5,,49.009784940000003,-123.576573300000007,,NA,NA,"24497667",1
Circaea alpina,Circaea,alpina,,,,native,S5,,49.009577120000003,-123.577590499999999,,NA,NA,"24497727",1
Circaea alpina,Circaea,alpina,,,,native,S5,,48.973080000000003,-123.561333300000001,,NA,NA,"42174784",41
Circaea alpina,Circaea,alpina,,,,native,S5,,48.871050769999997,-123.346920699999998,,NA,NA,"42363882",323
Circaea alpina,Circaea,alpina,,,,native,S5,,48.910580000000003,-123.414213300000000,,NA,NA,"44446909",228
Circaea alpina,Circaea,alpina,,,,native,S5,,48.877766700000002,-123.323539699999998,,NA,NA,"48489326",358
Circaea alpina,Circaea,alpina,,,,native,S5,,48.897653329999997,-123.344741700000000,,NA,NA,"48618818",320
Circaea alpina,Circaea,alpina,,,,native,S5,,48.865198010000000,-123.352695199999999,,NA,NA,"83596926",323
Circaea alpina,Circaea,alpina,,,,native,S5,,48.873966670000001,-123.316208300000000,,NA,NA,"94301110",358
Circaea alpina,Circaea,alpina,,,,native,S5,,48.880471669999999,-123.380470000000003,,NA,NA,"118718754",285
Circaea alpina,Circaea,alpina,,,,native,S5,,48.865108329999998,-123.352263300000004,,NA,NA,"121538571",323
Circaea alpina,Circaea,alpina,,,,native,S5,,48.862843779999999,-123.351224599999995,,NA,NA,"122258259",323
Cirsium brevistylum,Cirsium,brevistylum,,,,native,S5,,48.867424900000003,-123.371293499999993,,NA,NA,"6409663",287
Cirsium brevistylum,Cirsium,brevistylum,,,,native,S5,,48.875116949999999,-123.378760799999995,,NA,NA,"7280615",286
Cirsium brevistylum,Cirsium,brevistylum,,,,native,S5,,48.880899999999997,-123.333145000000002,,NA,NA,"12774570",339
Cirsium brevistylum,Cirsium,brevistylum,,,,native,S5,,48.869926999999997,-123.335448999999997,,NA,NA,"12792570",341
Cirsium brevistylum,Cirsium,brevistylum,,,,native,S5,,48.964847220000003,-123.516800000000003,,NA,NA,"24666589",96
Cirsium brevistylum,Cirsium,brevistylum,,,,native,S5,,48.964694440000002,-123.516830600000006,,NA,NA,"24674094",96
Cirsium brevistylum,Cirsium,brevistylum,,,,native,S5,,48.964572220000001,-123.516686100000001,,NA,NA,"24674152",96
Cirsium brevistylum,Cirsium,brevistylum,,,,native,S5,,48.964979999999997,-123.516319999999993,,NA,NA,"24703215",96
Cirsium brevistylum,Cirsium,brevistylum,,,,native,S5,,48.964905559999998,-123.516730600000002,,NA,NA,"25599934",96
Claytonia parviflora,Claytonia,parviflora,,,,native,S5,,48.929350999999997,-123.475256000000002,,NA,NA,"2608626",154
Claytonia parviflora,Claytonia,parviflora,,,,native,S5,,48.997560149999998,-123.567928600000002,,NA,NA,"6570521",20
Claytonia parviflora,Claytonia,parviflora,,,,native,S5,,48.955764000000002,-123.530952999999997,,NA,NA,"110506618",79
Claytonia parviflora,Claytonia,parviflora,,,,native,S5,,48.867694999999998,-123.339990000000000,,NA,NA,"110820815",341
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.929887000000001,-123.475684999999999,,NA,NA,"2566224",154
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.929830000000003,-123.475513000000007,,NA,NA,"2575127",154
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.868043000000000,-123.342378999999994,,NA,NA,"2583372",341
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.931240000000003,-123.481950999999995,,NA,NA,"2663647",136
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.929718000000001,-123.476714999999999,,NA,NA,"2663652",154
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.871738000000001,-123.311233999999999,,NA,NA,"2744659",376
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.871963999999998,-123.311062000000007,,NA,NA,"2744830",376
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.880837999999997,-123.327026000000004,,NA,NA,"2805239",357
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.895916669999998,-123.337013900000002,,NA,NA,"2817806",338
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.963324999999998,-123.550197999999995,,NA,NA,"2823127",42
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.863275000000002,-123.315611000000004,,NA,NA,"2953689",359
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.863275000000002,-123.315666699999994,,NA,NA,"2954312",359
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.866764000000003,-123.336060000000003,,NA,NA,"3027457",341
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.866656999999996,-123.335227000000003,,NA,NA,"5094999",341
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.867199059999997,-123.337969799999996,,NA,NA,"5655033",341
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.867911669999998,-123.386894999999996,,NA,NA,"5704468",269
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.868594999999999,-123.385583299999993,,NA,NA,"5706732",269
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.867940089999998,-123.387027399999994,,NA,NA,"5715313",269
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.906042560000003,-123.358268699999996,,NA,NA,"5886274",301
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.904561620000003,-123.413457899999997,,NA,NA,"6047526",229
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.867077780000002,-123.336905599999994,,NA,NA,"6160825",341
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.940176770000001,-123.502721800000003,,NA,NA,"6299017",117
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.979820779999997,-123.537590499999993,,NA,NA,"6411954",58
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.900696850000003,-123.336124400000003,,NA,NA,"6425157",337
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.900696850000003,-123.336124400000003,,NA,NA,"6425242",337
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.872247219999998,-123.311797200000001,,NA,NA,"10712837",376
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.977782759999997,-123.559600099999997,,NA,NA,"10825425",41
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.867058000000000,-123.334428000000003,,NA,NA,"12817046",341
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.866025999999998,-123.333974999999995,,NA,NA,"12817513",341
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.867407739999997,-123.338571299999998,,NA,NA,"16307957",341
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.866956060000000,-123.341274999999996,,NA,NA,"16310363",341
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.868475629999999,-123.378375500000004,,NA,NA,"17693196",287
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.868825000000001,-123.354613299999997,,NA,NA,"19885991",323
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.867131000000001,-123.336972000000003,,NA,NA,"21996446",341
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.868079999999999,-123.340710999999999,,NA,NA,"22632711",341
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.868531670000003,-123.347341700000001,,NA,NA,"23846059",323
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.864995000000000,-123.352296699999997,,NA,NA,"23860699",323
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,49.009784940000003,-123.576573300000007,,NA,NA,"24497668",1
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,49.012151670000002,-123.575571699999998,,NA,NA,"24497732",19
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.962477780000000,-123.517844400000001,,NA,NA,"24663836",96
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.962477780000000,-123.517844400000001,,NA,NA,"24663838",96
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.962955559999997,-123.517127799999997,,NA,NA,"24663912",96
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.963797219999996,-123.515725000000003,,NA,NA,"24665093",96
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.964663999999999,-123.518135000000001,,NA,NA,"24665227",96
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.963797219999996,-123.515725000000003,,NA,NA,"24665238",96
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.962944440000001,-123.517005600000005,,NA,NA,"24665251",96
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.963108329999997,-123.515769399999996,,NA,NA,"24665274",96
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.872527779999999,-123.312727800000005,,NA,NA,"24672668",376
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.899994440000000,-123.406783300000001,,NA,NA,"24672672",247
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.963872219999999,-123.518111099999999,,NA,NA,"24673943",96
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.964355560000001,-123.517066700000001,,NA,NA,"24673951",96
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.964355560000001,-123.517066700000001,,NA,NA,"24674162",96
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.901405560000001,-123.405669399999994,,NA,NA,"24683903",247
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.901797219999999,-123.405699999999996,,NA,NA,"24683923",247
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.962411109999998,-123.517927799999995,,NA,NA,"24684030",96
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.962422220000001,-123.517838900000001,,NA,NA,"24684040",96
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.868283329999997,-123.376611100000005,,NA,NA,"24688054",287
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.871782439999997,-123.310586599999993,,NA,NA,"24689149",376
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.964541670000003,-123.517250000000004,,NA,NA,"24694109",96
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.872202780000002,-123.311097200000006,,NA,NA,"24697535",376
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.872186110000001,-123.311088900000001,,NA,NA,"24697539",376
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.872166669999999,-123.311111100000005,,NA,NA,"24697544",376
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.872494439999997,-123.310888899999995,,NA,NA,"24697603",376
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.872108330000003,-123.311036099999995,,NA,NA,"24697630",376
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.871800000000000,-123.310722200000001,,NA,NA,"24697658",376
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.871563889999997,-123.310805599999995,,NA,NA,"24697704",376
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.964475000000000,-123.517179999999996,,NA,NA,"24697860",96
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.894102779999997,-123.403977800000007,,NA,NA,"24701289",248
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.872547220000001,-123.312622200000007,,NA,NA,"24701368",376
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.872149999999998,-123.312727800000005,,NA,NA,"24701422",376
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.872257040000001,-123.311862800000000,,NA,NA,"24707732",376
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.901501670000002,-123.405803899999995,,NA,NA,"24708823",247
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.900478790000001,-123.405139500000004,,NA,NA,"24709252",247
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.963436100000003,-123.515889599999994,,NA,NA,"24709960",96
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.872158329999998,-123.311920000000001,,NA,NA,"24710645",376
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.872235590000003,-123.311853200000002,,NA,NA,"24711482",376
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.901527530000003,-123.406302900000000,,NA,NA,"24715259",247
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.901383320000001,-123.405174500000001,,NA,NA,"24715875",247
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,49.013491549999998,-123.573181300000002,,NA,NA,"24748338",19
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.859536669999997,-123.353233299999999,,NA,NA,"24768172",324
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.872097220000001,-123.312363899999994,,NA,NA,"24806483",376
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.872038889999999,-123.312455600000007,,NA,NA,"24806494",376
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.872108330000003,-123.312727800000005,,NA,NA,"24806525",376
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.872097220000001,-123.312363899999994,,NA,NA,"24806741",376
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.872147220000002,-123.313452799999993,,NA,NA,"24824171",376
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.872104999999998,-123.311250000000001,,NA,NA,"24874172",376
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.962323990000002,-123.517839600000002,,NA,NA,"24919805",96
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.963023159999999,-123.517055999999997,,NA,NA,"24919948",96
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.962985490000001,-123.516692899999995,,NA,NA,"24941024",96
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.872372220000003,-123.312302799999998,,NA,NA,"25048277",376
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.872280560000000,-123.312522200000004,,NA,NA,"25048294",376
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.872383329999998,-123.312308299999998,,NA,NA,"25048295",376
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.872211110000002,-123.312705600000001,,NA,NA,"25048296",376
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.872720899999997,-123.312123900000003,,NA,NA,"25148349",376
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.872672110000003,-123.312503199999995,,NA,NA,"25199094",376
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.872758200000000,-123.313585099999997,,NA,NA,"25199352",376
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.872239479999998,-123.312329000000005,,NA,NA,"25199479",376
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.900134790000003,-123.407076099999998,,NA,NA,"25477935",247
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.899237550000002,-123.403184600000003,,NA,NA,"25478878",247
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.867097389999998,-123.375868999999994,,NA,NA,"25478990",287
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.863443220000001,-123.328303399999996,,NA,NA,"25482952",359
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.871906680000002,-123.310836899999998,,NA,NA,"25483354",376
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.895008330000003,-123.404511099999993,,NA,NA,"25655367",248
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.894874999999999,-123.404555599999995,,NA,NA,"25655368",248
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.871880560000001,-123.310730599999999,,NA,NA,"25657918",376
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.866741670000003,-123.331000000000003,,NA,NA,"25658099",341
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.895069999999997,-123.404891699999993,,NA,NA,"32119776",248
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.894066670000001,-123.403829999999999,,NA,NA,"32119796",248
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.872158329999998,-123.312683300000003,,NA,NA,"32120980",376
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.872643490000002,-123.312312000000006,,NA,NA,"38545252",376
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,49.013983330000002,-123.573738300000002,,NA,NA,"40446337",19
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.867171999999997,-123.337006000000002,,NA,NA,"41850263",341
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.865619440000003,-123.365069399999996,,NA,NA,"42637683",305
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.979064999999999,-123.568179999999998,,NA,NA,"42813432",22
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.866512219999997,-123.341193500000003,,NA,NA,"43253023",341
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.868034360000003,-123.340721099999996,,NA,NA,"51325515",341
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.872413330000001,-123.312020000000004,,NA,NA,"68992574",376
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,49.014049999999997,-123.573908299999999,,NA,NA,"68992600",19
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.885013330000000,-123.331603299999998,,NA,NA,"76003504",339
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.875828329999997,-123.385535000000004,,NA,NA,"77854394",268
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.872114480000000,-123.310897900000001,,NA,NA,"81821047",376
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.873195000000003,-123.314530000000005,,NA,NA,"105893608",376
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.868431999999999,-123.341211799999996,,NA,NA,"107675014",341
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.955311909999999,-123.525991599999998,,NA,NA,"109567991",79
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.872304999999997,-123.311096699999993,,NA,NA,"109707326",376
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.931279560000000,-123.480991799999998,,NA,NA,"110412758",136
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.871913329999998,-123.310813300000007,,NA,NA,"111119675",376
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.899286109999998,-123.407274999999998,,NA,NA,"112988257",247
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.909258330000000,-123.370483300000004,,NA,NA,"114482116",282
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.873339350000002,-123.311882800000006,,NA,NA,"114579335",376
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.955388759999998,-123.525993799999995,,NA,NA,"115007626",79
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.870333000000002,-123.319603000000001,,NA,NA,"115224263",359
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.872374999999998,-123.311836700000001,,NA,NA,"116239320",376
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.872233330000000,-123.311821699999996,,NA,NA,"116926770",376
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.955475000000000,-123.526296700000003,,NA,NA,"117203484",79
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.998401260000001,-123.587797300000005,,NA,NA,"118445606",2
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.909495280000002,-123.373244600000007,,NA,NA,"119918677",282
Claytonia perfoliata,Claytonia,perfoliata,,,,native,S5,,48.952105000000003,-123.518045000000001,,NA,NA,"124667684",97
Claytonia sibirica,Claytonia,sibirica,,,,native,S5,,48.869343999999998,-123.345393999999999,,NA,NA,"2561511",323
Claytonia sibirica,Claytonia,sibirica,,,,native,S5,,48.933495999999998,-123.480148000000000,,NA,NA,"2561782",136
Claytonia sibirica,Claytonia,sibirica,,,,native,S5,,48.933185000000002,-123.483152000000004,,NA,NA,"2569360",136
Claytonia sibirica,Claytonia,sibirica,,,,native,S5,,48.862456000000002,-123.324966000000003,,NA,NA,"2958594",359
Claytonia sibirica,Claytonia,sibirica,,,,native,S5,,48.869461000000001,-123.346384999999998,,NA,NA,"2989963",323
Claytonia sibirica,Claytonia,sibirica,,,,native,S5,,48.895771000000003,-123.357710999999995,,NA,NA,"3006336",302
Claytonia sibirica,Claytonia,sibirica,,,,native,S5,,48.916645000000003,-123.424272999999999,,NA,NA,"3093735",227
Claytonia sibirica,Claytonia,sibirica,,,,native,S5,,48.919024999999998,-123.430623999999995,,NA,NA,"3114528",209
Claytonia sibirica,Claytonia,sibirica,,,,native,S5,,48.915987999999999,-123.424981000000002,,NA,NA,"3214312",210
Claytonia sibirica,Claytonia,sibirica,,,,native,S5,,48.932909000000002,-123.482872999999998,,NA,NA,"3329564",136
Claytonia sibirica,Claytonia,sibirica,,,,native,S5,,48.951200000000000,-123.516368999999997,,NA,NA,"3555774",98
Claytonia sibirica,Claytonia,sibirica,,,,native,S5,,48.951200000000000,-123.516368999999997,,NA,NA,"3555974",98
Claytonia sibirica,Claytonia,sibirica,,,,native,S5,,49.005600450000003,-123.575849500000004,,NA,NA,"3948555",19
Claytonia sibirica,Claytonia,sibirica,,,,native,S5,,48.950095419999997,-123.515081699999996,,NA,NA,"4058391",98
Claytonia sibirica,Claytonia,sibirica,,,,native,S5,,48.896718919999998,-123.358692500000004,,NA,NA,"5993218",302
Claytonia sibirica,Claytonia,sibirica,,,,native,S5,,48.976160890000003,-123.548855799999998,,NA,NA,"6085938",41
Claytonia sibirica,Claytonia,sibirica,,,,native,S5,,48.970639560000002,-123.542718899999997,,NA,NA,"6216791",59
Claytonia sibirica,Claytonia,sibirica,,,,native,S5,,48.933199559999998,-123.483302600000002,,NA,NA,"6218088",136
Claytonia sibirica,Claytonia,sibirica,,,,native,S5,,48.949654359999997,-123.485845299999994,,NA,NA,"8897637",134
Claytonia sibirica,Claytonia,sibirica,,,,native,S5,,48.872669000000002,-123.370613000000006,,NA,NA,"12315365",286
Claytonia sibirica,Claytonia,sibirica,,,,native,S5,,48.878470000000000,-123.341813000000002,,NA,NA,"12790466",340
Claytonia sibirica,Claytonia,sibirica,,,,native,S5,,48.995741000000002,-123.577927000000003,,NA,NA,"13224673",3
Claytonia sibirica,Claytonia,sibirica,,,,native,S5,,48.948658530000003,-123.502786999999998,,NA,NA,"15412696",116
Claytonia sibirica,Claytonia,sibirica,,,,native,S5,,48.948081410000000,-123.502170199999995,,NA,NA,"15604517",116
Claytonia sibirica,Claytonia,sibirica,,,,native,S5,,48.868079999999999,-123.344946699999994,,NA,NA,"23850244",323
Claytonia sibirica,Claytonia,sibirica,,,,native,S5,,49.009784940000003,-123.576573300000007,,NA,NA,"24497663",1
Claytonia sibirica,Claytonia,sibirica,,,,native,S5,,49.009577120000003,-123.577590499999999,,NA,NA,"24497718",1
Claytonia sibirica,Claytonia,sibirica,,,,native,S5,,48.991233059999999,-123.570398100000006,,NA,NA,"24653162",21
Claytonia sibirica,Claytonia,sibirica,,,,native,S5,,48.963844440000003,-123.515991700000001,,NA,NA,"24665222",96
Claytonia sibirica,Claytonia,sibirica,,,,native,S5,,48.964366669999997,-123.517158300000006,,NA,NA,"24673913",96
Claytonia sibirica,Claytonia,sibirica,,,,native,S5,,48.962472220000002,-123.520224999999996,,NA,NA,"24674025",96
Claytonia sibirica,Claytonia,sibirica,,,,native,S5,,48.964224999999999,-123.517630600000004,,NA,NA,"24674032",96
