"","Taxon","Genus","Species","Hybrid","Subspecies","Variety","Origin","Provincial.Status","National.Status","latitude","longitude","geoprivacy","private_latitude","private_longitude","id"
"94810","Holodiscus discolor var. discolor","Holodiscus","discolor","","","","native","S5","",48.9639138889,-123.5154583333,"",NA,NA,24666690
"94910","Holodiscus discolor var. discolor","Holodiscus","discolor","","","","native","S5","",48.9644916667,-123.5161666667,"",NA,NA,24666700
"95010","Holodiscus discolor var. discolor","Holodiscus","discolor","","","","native","S5","",48.9649055556,-123.5169,"",NA,NA,24666719
"95110","Equisetum hyemale ssp. affine","Equisetum","hyemale","","affine","","native","S5","",48.9641722222,-123.5158611111,"",NA,NA,24666730
"95210","Erythranthe cf guttata","Erythranthe","guttata","","","","native","S5","",48.9645944444,-123.5163111111,"",NA,NA,24666749
"95310","Holodiscus discolor var. discolor","Holodiscus","discolor","","","","native","S5","",48.9643666667,-123.5157305556,"",NA,NA,24666762
"95410","Holodiscus discolor var. discolor","Holodiscus","discolor","","","","native","S5","",48.9637944444,-123.5154277778,"",NA,NA,24666768
"95510","Quercus garryana var. garryana","Quercus","garryana","","","","native","S5","",48.8998194444,-123.4075305556,"",NA,NA,24672717
"95610","Symphoricarpos albus var. laevigatus","Symphoricarpos","albus","","","laevigatus","native","S5","",48.8997305556,-123.40735,"",NA,NA,24672727
"95710","Heuchera micrantha var. diversifolia","Heuchera","micrantha","","","diversifolia","native","S5","",48.8996916667,-123.4073555556,"",NA,NA,24672728
"95810","Symphoricarpos albus var. laevigatus","Symphoricarpos","albus","","","laevigatus","native","S5","",48.8996611111,-123.4073638889,"",NA,NA,24672735
"95910","Plectritis congesta ssp. congesta","Plectritis","congesta","","","","native","S5","",48.8995166667,-123.4072944444,"",NA,NA,24672762
"96010","Plectritis congesta ssp. congesta","Plectritis","congesta","","","","native","S5","",48.8995166667,-123.4073194444,"",NA,NA,24672766
"96210","Pseudotsuga menziesii var. menziesii","Pseudotsuga","menziesii","","","","native","S5","",48.8999138889,-123.4073861111,"",NA,NA,24672778
"96310","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",48.9637083333,-123.5187305556,"",NA,NA,24673909
"96410","Stachys cooleyae","Stachys","cooleyae","","","","native","S5","",48.9628361111,-123.5197666667,"",NA,NA,24673914
"96510","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",48.9634472222,-123.5199972222,"",NA,NA,24673922
"96610","Pseudotsuga menziesii var. menziesii","Pseudotsuga","menziesii","","","","native","S5","",48.9624861111,-123.5198833333,"",NA,NA,24673934
"96710","Symphoricarpos albus var. laevigatus","Symphoricarpos","albus","","","laevigatus","native","S5","",48.9650583333,-123.5170583333,"",NA,NA,24673947
"96810","Pteridium aquilinum ssp. pubescens","Pteridium","aquilinum","","pubescens","","native","S5","",48.9644055556,-123.5172361111,"",NA,NA,24673971
"96910","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",48.9626833333,-123.52015,"",NA,NA,24674043
"97010","Erythranthe cf guttata","Erythranthe","guttata","","","","native","S5","",48.9651222222,-123.5172888889,"",NA,NA,24674096
"97110","Symphoricarpos albus var. laevigatus","Symphoricarpos","albus","","","laevigatus","native","S5","",48.96505,-123.5168527778,"",NA,NA,24674127
"97210","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",48.9626916667,-123.5201416667,"",NA,NA,24674130
"97310","Erythranthe cf guttata","Erythranthe","guttata","","","","native","S5","",48.9650833333,-123.5172111111,"",NA,NA,24674158
"97410","Pteridium aquilinum ssp. pubescens","Pteridium","aquilinum","","pubescens","","native","S5","",48.9005122545,-123.4070677956,"",NA,NA,24676860
"97510","Pseudotsuga menziesii var. menziesii","Pseudotsuga","menziesii","","","","native","S5","",48.9006888889,-123.4070361111,"",NA,NA,24676868
"97610","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",48.9006194444,-123.4068833333,"",NA,NA,24676874
"97710","Holodiscus discolor var. discolor","Holodiscus","discolor","","","","native","S5","",48.9011166667,-123.4054638889,"",NA,NA,24676916
"97810","Pseudotsuga menziesii var. menziesii","Pseudotsuga","menziesii","","","","native","S5","",48.9008666667,-123.4057694444,"",NA,NA,24676923
"97910","Pentagramma triangularis ssp. triangularis","Pentagramma","triangularis","","","","native","S5","",48.9008333333,-123.4057305556,"",NA,NA,24676926
"98010","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",48.9015388889,-123.4059138889,"",NA,NA,24676938
"98110","Symphoricarpos albus var. laevigatus","Symphoricarpos","albus","","","laevigatus","native","S5","",48.898225,-123.4080722222,"",NA,NA,24677347
"98210","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.8956111111,-123.4070194444,"",NA,NA,24677354
"98310","Ribes divaricatum var. divaricatum","Ribes","divaricatum","","","","native","S5","",48.8981944444,-123.4080194444,"",NA,NA,24677360
"98410","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",48.8959777778,-123.4063194444,"",NA,NA,24677373
"98510","Plectritis congesta ssp. congesta","Plectritis","congesta","","","","native","S5","",48.8994138889,-123.4071361111,"",NA,NA,24677385
"98610","Quercus garryana var. garryana","Quercus","garryana","","","","native","S5","",48.8996888889,-123.4074777778,"",NA,NA,24677391
"98710","Rosa gymnocarpa","Rosa","gymnocarpa","","","","native","S5","",48.8952527778,-123.4063805556,"",NA,NA,24677401
"98810","Quercus garryana var. garryana","Quercus","garryana","","","","native","S5","",48.8977388889,-123.3995277778,"",NA,NA,24677403
"98910","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",48.8980944444,-123.4083722222,"",NA,NA,24677439
"99010","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.8956111111,-123.4070194444,"",NA,NA,24677460
"99110","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",48.8960305556,-123.4068222222,"",NA,NA,24677474
"99210","Pseudotsuga menziesii var. menziesii","Pseudotsuga","menziesii","","","","native","S5","",48.8958138889,-123.4069666667,"",NA,NA,24677478
"99310","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.8958166667,-123.4062055556,"",NA,NA,24677483
"99410","Pteridium aquilinum ssp. pubescens","Pteridium","aquilinum","","pubescens","","native","S5","",48.8952333333,-123.4063638889,"",NA,NA,24677506
"99510","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",48.8978166667,-123.3992,"",NA,NA,24677517
"99610","Symphoricarpos albus var. laevigatus","Symphoricarpos","albus","","","laevigatus","native","S5","",48.898225,-123.4080722222,"",NA,NA,24677543
"99710","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.8956194444,-123.4069972222,"",NA,NA,24677556
"99810","Pteridium aquilinum ssp. pubescens","Pteridium","aquilinum","","pubescens","","native","S5","",48.8956638889,-123.4061138889,"",NA,NA,24677571
"99910","Plectritis congesta ssp. congesta","Plectritis","congesta","","","","native","S5","",48.8994138889,-123.4071361111,"",NA,NA,24677574
"100010","Pteridium aquilinum ssp. pubescens","Pteridium","aquilinum","","pubescens","","native","S5","",48.8953388889,-123.4062277778,"",NA,NA,24677584
"100110","Pseudotsuga menziesii var. menziesii","Pseudotsuga","menziesii","","","","native","S5","",48.9007861111,-123.4064555556,"",NA,NA,24683887
"100210","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.9017527778,-123.4052277778,"",NA,NA,24683918
"100310","Plectritis congesta ssp. congesta","Plectritis","congesta","","","","native","S5","",48.9009083333,-123.4041888889,"",NA,NA,24683951
"100410","Pseudotsuga menziesii var. menziesii","Pseudotsuga","menziesii","","","","native","S5","",48.9010055556,-123.40545,"",NA,NA,24683962
"100510","Pteridium aquilinum ssp. pubescens","Pteridium","aquilinum","","pubescens","","native","S5","",48.9622833333,-123.5179888889,"",NA,NA,24684011
"100610","Pseudotsuga menziesii var. menziesii","Pseudotsuga","menziesii","","","","native","S5","",48.9623861111,-123.5178527778,"",NA,NA,24684016
"100710","Pseudotsuga menziesii var. menziesii","Pseudotsuga","menziesii","","","","native","S5","",48.962375,-123.5179055556,"",NA,NA,24684019
"100810","Camassia leichtlinii ssp. suksdorfii","Camassia","leichtlinii","","suksdorfii","","native","S4","",48.8725666667,-123.31192,"",NA,NA,24687913
"100910","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",48.8680194444,-123.3762194444,"",NA,NA,24687953
"101010","Eriophyllum lanatum var. leucophyllum","Eriophyllum","lanatum","","","leucophyllum","native","S5","",48.8678972222,-123.3764416667,"",NA,NA,24687963
"101110","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",48.8685527778,-123.3771583333,"",NA,NA,24687971
"101210","Quercus garryana var. garryana","Quercus","garryana","","","","native","S5","",48.8685805556,-123.3772194444,"",NA,NA,24687974
"101310","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",48.8686305556,-123.3770055556,"",NA,NA,24687975
"101410","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",48.8686222222,-123.37735,"",NA,NA,24687976
"101510","Cerastium arvense ssp. strictum","Cerastium","arvense","","strictum","","native","S5","",48.8684416667,-123.37745,"",NA,NA,24687979
"101710","Cerastium arvense ssp. strictum","Cerastium","arvense","","strictum","","native","S5","",48.8695666667,-123.3790194444,"",NA,NA,24687994
"101810","Ranunculus occidentalis var. occidentalis","Ranunculus","occidentalis","","","","native","S5","",48.869625,-123.3795083333,"",NA,NA,24688011
"101910","Quercus garryana var. garryana","Quercus","garryana","","","","native","S5","",48.8668972222,-123.375825,"",NA,NA,24688057
"102010","Plectritis congesta ssp. congesta","Plectritis","congesta","","","","native","S5","",48.91352,-123.3869383333,"",NA,NA,24688105
"102110","Fragaria vesca ssp. bracteata","Fragaria","vesca",""," bracteata","","native","S5","",48.911695,-123.3863216667,"",NA,NA,24688489
"102210","Camassia leichtlinii ssp. suksdorfii","Camassia","leichtlinii","","suksdorfii","","native","S4","",48.87252974,-123.31267582,"",NA,NA,24688826
"102310","Pseudotsuga menziesii var. menziesii","Pseudotsuga","menziesii","","","","native","S5","",48.87249318,-123.31165455,"",NA,NA,24688852
"102410","Ranunculus occidentalis var. occidentalis","Ranunculus","occidentalis","","","","native","S5","",48.87180142,-123.3105887,"",NA,NA,24689154
"102510","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",48.87179172,-123.31063655,"",NA,NA,24689170
"102610","Quercus garryana var. garryana","Quercus","garryana","","","","native","S5","",48.87170058,-123.31067604,"",NA,NA,24689238
"102710","Symphoricarpos albus var. laevigatus","Symphoricarpos","albus","","","laevigatus","native","S5","",48.87154456,-123.31092351,"",NA,NA,24689274
"102810","Holodiscus discolor var. discolor","Holodiscus","discolor","","","","native","S5","",48.87152277,-123.3114606,"",NA,NA,24689366
"102910","Pteridium aquilinum ssp. pubescens","Pteridium","aquilinum","","pubescens","","native","S5","",48.87188346,-123.31362293,"",NA,NA,24689511
"103010","Plectritis congesta ssp. congesta","Plectritis","congesta","","","","native","S5","",48.87257633,-123.31318044,"",NA,NA,24689517
"103110","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",48.90071865,-123.4068522,"",NA,NA,24689707
"103210","Holodiscus discolor var. discolor","Holodiscus","discolor","","","","native","S5","",48.9010679,-123.40713844,"",NA,NA,24689802
"103310","Symphoricarpos albus var. laevigatus","Symphoricarpos","albus","","","laevigatus","native","S5","",48.90107226,-123.40633711,"",NA,NA,24689829
"103410","Pseudotsuga menziesii var. menziesii","Pseudotsuga","menziesii","","","","native","S5","",48.90120659,-123.40596095,"",NA,NA,24689848
"103510","Pseudotsuga menziesii var. menziesii","Pseudotsuga","menziesii","","","","native","S5","",48.9630138889,-123.5165777778,"",NA,NA,24690224
"103710","Rosa nutkana ssp. nutkana","Rosa","nutkana","","","","native","S5","",48.9634638889,-123.5148611111,"",NA,NA,24690285
"103810","Pseudotsuga menziesii var. menziesii","Pseudotsuga","menziesii","","","","native","S5","",48.9634972222,-123.5146861111,"",NA,NA,24690297
"103910","Rosa nutkana ssp. nutkana","Rosa","nutkana","","","","native","S5","",48.9634972222,-123.5147944444,"",NA,NA,24690303
"104010","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.879416,-123.335781,"",NA,NA,24691639
"104110","Symphoricarpos albus var. laevigatus","Symphoricarpos","albus","","","laevigatus","native","S5","",48.9652638889,-123.5169444444,"",NA,NA,24694100
"104210","Erythranthe cf guttata","Erythranthe","guttata","","","","native","S5","",48.9651861111,-123.5170527778,"",NA,NA,24694102
"104310","Pteridium aquilinum ssp. pubescens","Pteridium","aquilinum","","pubescens","","native","S5","",48.9644555556,-123.5175333333,"",NA,NA,24694111
"104510","Camassia leichtlinii ssp. suksdorfii","Camassia","leichtlinii","","suksdorfii","","native","S4","",48.8721694444,-123.3108444444,"",NA,NA,24697621
"104610","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",48.8721416667,-123.3109805556,"",NA,NA,24697623
"104710","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",48.8721361111,-123.3110277778,"",NA,NA,24697624
"104810","Symphoricarpos albus var. laevigatus","Symphoricarpos","albus","","","laevigatus","native","S5","",48.8721194444,-123.3110416667,"",NA,NA,24697627
"104910","Pseudotsuga menziesii var. menziesii","Pseudotsuga","menziesii","","","","native","S5","",48.8721111111,-123.3110416667,"",NA,NA,24697629
"105010","Camassia leichtlinii ssp. suksdorfii","Camassia","leichtlinii","","suksdorfii","","native","S4","",48.8720972222,-123.31105,"",NA,NA,24697632
"105110","Quercus garryana var. garryana","Quercus","garryana","","","","native","S5","",48.8720861111,-123.31105,"",NA,NA,24697641
"105210","Ranunculus occidentalis var. occidentalis","Ranunculus","occidentalis","","","","native","S5","",48.8717833333,-123.3107138889,"",NA,NA,24697661
"105310","Quercus garryana var. garryana","Quercus","garryana","","","","native","S5","",48.8716361111,-123.3107,"",NA,NA,24697693
"105410","Camassia quamash ssp. quamash","Camassia","quamash","","","","native","S4","",48.8716194444,-123.3103861111,"",NA,NA,24697698
"105510","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",48.8715333333,-123.3107444444,"",NA,NA,24697713
"105610","Holodiscus discolor var. discolor","Holodiscus","discolor","","","","native","S5","",48.8715583333,-123.310775,"",NA,NA,24697720
"105710","Symphoricarpos albus var. laevigatus","Symphoricarpos","albus","","","laevigatus","native","S5","",48.8715583333,-123.310775,"",NA,NA,24697724
"105810","Pseudotsuga menziesii var. menziesii","Pseudotsuga","menziesii","","","","native","S5","",48.9618116667,-123.5188,"",NA,NA,24698680
"105910","Pteridium aquilinum ssp. pubescens","Pteridium","aquilinum","","pubescens","","native","S5","",48.9574283333,-123.5416333333,"",NA,NA,24698981
"106010","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",48.9576133333,-123.5416416667,"",NA,NA,24699085
"106110","Holodiscus discolor var. discolor","Holodiscus","discolor","","","","native","S5","",48.95742,-123.5416866667,"",NA,NA,24699101
"106210","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",48.9578033333,-123.5418866667,"",NA,NA,24699146
"106310","Pseudotsuga menziesii var. menziesii","Pseudotsuga","menziesii","","","","native","S5","",48.8984533333,-123.407925,"",NA,NA,24700112
"106410","Camassia quamash ssp. quamash","Camassia","quamash","","","","native","S4","",48.8723316667,-123.3125466667,"",NA,NA,24700669
"106510","Rosa nutkana ssp. nutkana","Rosa","nutkana","","","","native","S5","",48.8990444444,-123.4076305556,"",NA,NA,24701207
"106610","Symphoricarpos albus var. laevigatus","Symphoricarpos","albus","","","laevigatus","native","S5","",48.8953472222,-123.4100416667,"",NA,NA,24701236
"106710","Pteridium aquilinum ssp. pubescens","Pteridium","aquilinum","","pubescens","","native","S5","",48.8973055556,-123.4074638889,"",NA,NA,24701240
"106810","Leymus mollis ssp. mollis","Leymus","mollis","","","","native","S5","",48.8968166667,-123.4062055556,"",NA,NA,24701242
"107010","Plectritis congesta ssp. congesta","Plectritis","congesta","","","","native","S5","",48.8940722222,-123.4038694444,"",NA,NA,24701290
"107110","Holodiscus discolor var. discolor","Holodiscus","discolor","","","","native","S5","",48.8940416667,-123.4037694444,"",NA,NA,24701292
"107210","Pteridium aquilinum ssp. pubescens","Pteridium","aquilinum","","pubescens","","native","S5","",48.8937611111,-123.4052888889,"",NA,NA,24701318
"107310","Lathyrus nevadensis var. pilosellus","Lathyrus","nevadensis","","","pilosellus","native","S5","",48.8937638889,-123.4055472222,"",NA,NA,24701321
"107410","Fragaria vesca ssp. bracteata","Fragaria","vesca",""," bracteata","","native","S5","",48.8937388889,-123.4058916667,"",NA,NA,24701322
"107510","Rosa nutkana ssp. nutkana","Rosa","nutkana","","","","native","S5","",48.8949361111,-123.4092777778,"",NA,NA,24701342
"107610","Ribes divaricatum var. divaricatum","Ribes","divaricatum","","","","native","S5","",48.8983472222,-123.4080277778,"",NA,NA,24701363
"107710","Equisetum hyemale ssp. affine","Equisetum","hyemale","","affine","","native","S5","",48.8998305556,-123.4073416667,"",NA,NA,24701364
"107810","Camassia leichtlinii ssp. suksdorfii","Camassia","leichtlinii","","suksdorfii","","native","S4","",48.8726111111,-123.3127055556,"",NA,NA,24701369
"107910","Ranunculus occidentalis var. occidentalis","Ranunculus","occidentalis","","","","native","S5","",48.8717888889,-123.3106527778,"",NA,NA,24701386
"108010","Quercus garryana var. garryana","Quercus","garryana","","","","native","S5","",48.8716138889,-123.3107138889,"",NA,NA,24701389
"108110","Pseudotsuga menziesii var. menziesii","Pseudotsuga","menziesii","","","","native","S5","",48.8717111111,-123.3124166667,"",NA,NA,24701409
"108210","Pteridium aquilinum ssp. pubescens","Pteridium","aquilinum","","pubescens","","native","S5","",48.8719,-123.3130194444,"",NA,NA,24701413
"108310","Camassia quamash ssp. quamash","Camassia","quamash","","","","native","S4","",48.8724472222,-123.3127277778,"",NA,NA,24701423
"108410","Holodiscus discolor var. discolor","Holodiscus","discolor","","","","native","S5","",48.8669166667,-123.3291472222,"",NA,NA,24701432
"108510","Pseudotsuga menziesii var. menziesii","Pseudotsuga","menziesii","","","","native","S5","",48.8665888889,-123.3294527778,"",NA,NA,24701445
"108610","Quercus garryana var. garryana","Quercus","garryana","","","","native","S5","",48.901145,-123.4053316667,"",NA,NA,24702047
"108710","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.9013316667,-123.40487,"",NA,NA,24702050
"108810","Plectritis congesta ssp. congesta","Plectritis","congesta","","","","native","S5","",48.9005816667,-123.4047016667,"",NA,NA,24702201
"108910","Pentagramma triangularis ssp. triangularis","Pentagramma","triangularis","","","","native","S5","",48.9007516667,-123.4053266667,"",NA,NA,24702202
"109010","Pseudotsuga menziesii var. menziesii","Pseudotsuga","menziesii","","","","native","S5","",48.9577166667,-123.5420133333,"",NA,NA,24702212
"109110","Plectritis congesta ssp. congesta","Plectritis","congesta","","","","native","S5","",48.9573066667,-123.54179,"",NA,NA,24702224
"109210","Pseudotsuga menziesii var. menziesii","Pseudotsuga","menziesii","","","","native","S5","",48.8666083333,-123.3294444444,"",NA,NA,24702305
"109310","Ranunculus occidentalis var. occidentalis","Ranunculus","occidentalis","","","","native","S5","",48.8662527778,-123.3316416667,"",NA,NA,24702371
"109410","Holodiscus discolor var. discolor","Holodiscus","discolor","","","","native","S5","",48.8656694444,-123.332475,"",NA,NA,24702383
"109510","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",48.8650194444,-123.3320833333,"",NA,NA,24702389
"109610","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",48.8722162648,-123.3119205014,"",NA,NA,24707750
"109710","Ranunculus occidentalis var. occidentalis","Ranunculus","occidentalis","","","","native","S5","",48.8721553702,-123.3117659391,"",NA,NA,24707806
"109810","Camassia quamash ssp. quamash","Camassia","quamash","","","","native","S4","",48.8722026861,-123.3115976305,"",NA,NA,24707820
"109910","Pseudotsuga menziesii var. menziesii","Pseudotsuga","menziesii","","","","native","S5","",48.8721539872,-123.3116768395,"",NA,NA,24707835
"110010","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",48.8717465429,-123.310966557,"",NA,NA,24707919
"110110","Ranunculus occidentalis var. occidentalis","Ranunculus","occidentalis","","","","native","S5","",48.8717389573,-123.3107776289,"",NA,NA,24707968
"110210","Camassia leichtlinii ssp. suksdorfii","Camassia","leichtlinii","","suksdorfii","","native","S4","",48.8717389573,-123.3107776289,"",NA,NA,24707982
"110310","Symphoricarpos albus var. laevigatus","Symphoricarpos","albus","","","laevigatus","native","S5","",48.8717389573,-123.3107776289,"",NA,NA,24708028
"110410","Quercus garryana var. garryana","Quercus","garryana","","","","native","S5","",48.8714297489,-123.3114011587,"",NA,NA,24708067
"110510","Plectritis congesta ssp. congesta","Plectritis","congesta","","","","native","S5","",48.8715499035,-123.3113335167,"",NA,NA,24708124
"110610","Pseudotsuga menziesii var. menziesii","Pseudotsuga","menziesii","","","","native","S5","",48.8718773844,-123.3122696915,"",NA,NA,24708270
"110710","Pseudotsuga menziesii var. menziesii","Pseudotsuga","menziesii","","","","native","S5","",48.8718169928,-123.3121620679,"",NA,NA,24708312
"110810","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.9012539853,-123.4059365374,"",NA,NA,24708729
"110910","Pseudotsuga menziesii var. menziesii","Pseudotsuga","menziesii","","","","native","S5","",48.8719866667,-123.3126566667,"",NA,NA,24708750
"111010","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",48.9012460644,-123.4058118147,"",NA,NA,24708759
"111110","Pentagramma triangularis ssp. triangularis","Pentagramma","triangularis","","","","native","S5","",48.901484781,-123.4056700767,"",NA,NA,24708788
"111210","Pseudotsuga menziesii var. menziesii","Pseudotsuga","menziesii","","","","native","S5","",48.9015559853,-123.4057433346,"",NA,NA,24708813
"111310","Pentagramma triangularis ssp. triangularis","Pentagramma","triangularis","","","","native","S5","",48.9006085787,-123.4047308007,"",NA,NA,24709159
"111410","Plectritis congesta ssp. congesta","Plectritis","congesta","","","","native","S5","",48.9005593351,-123.4045230971,"",NA,NA,24709177
"111510","Plectritis congesta ssp. congesta","Plectritis","congesta","","","","native","S5","",48.9004462632,-123.4049235006,"",NA,NA,24709206
"111610","Pentagramma triangularis ssp. triangularis","Pentagramma","triangularis","","","","native","S5","",48.900746964,-123.4049004504,"",NA,NA,24709225
"111710","Pseudotsuga menziesii var. menziesii","Pseudotsuga","menziesii","","","","native","S5","",48.9006787772,-123.4051673302,"",NA,NA,24709366
"111810","Pteridium aquilinum ssp. pubescens","Pteridium","aquilinum","","pubescens","","native","S5","",48.8999440195,-123.4067461455,"",NA,NA,24709446
"111910","Rosa gymnocarpa","Rosa","gymnocarpa","","","","native","S5","",48.9634375228,-123.5159946979,"",NA,NA,24709894
"112010","Sambucus racemosa var. arborescens","Sambucus","racemosa","","","arborescens","native","S5","",48.9636118245,-123.5154128262,"",NA,NA,24709912
"112110","Pseudotsuga menziesii var. menziesii","Pseudotsuga","menziesii","","","","native","S5","",48.9637063724,-123.5158042611,"",NA,NA,24709966
"112210","Equisetum hyemale ssp. affine","Equisetum","hyemale","","affine","","native","S5","",48.9634019835,-123.5149208923,"",NA,NA,24709982
"112310","Holodiscus discolor var. discolor","Holodiscus","discolor","","","","native","S5","",48.964895932,-123.5168007856,"",NA,NA,24710237
"112410","Pteridium aquilinum ssp. pubescens","Pteridium","aquilinum","","pubescens","","native","S5","",48.9634099463,-123.5195720104,"",NA,NA,24710355
"112510","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",48.8722348307,-123.3118549549,"",NA,NA,24711191
"112610","Symphoricarpos albus var. laevigatus","Symphoricarpos","albus","","","laevigatus","native","S5","",48.8721609023,-123.3114864865,"",NA,NA,24711550
"112710","Plectritis congesta ssp. congesta","Plectritis","congesta","","","","native","S5","",48.899348653,-123.4076330346,"",NA,NA,24711732
"112910","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",48.8722014288,-123.3117892408,"",NA,NA,24711902
"113010","Plectritis congesta ssp. congesta","Plectritis","congesta","","","","native","S5","",48.8718526842,-123.3117843951,"",NA,NA,24711914
"113110","Camassia leichtlinii ssp. suksdorfii","Camassia","leichtlinii","","suksdorfii","","native","S4","",48.8721950585,-123.3118068428,"",NA,NA,24711956
"113210","Sarcocornia perennis","Sarcocornia","perennis","","","","native","S5","",48.8981628538,-123.4061357751,"",NA,NA,24712130
"113310","Camassia quamash ssp. quamash","Camassia","quamash","","","","native","S4","",48.8719941443,-123.3114248795,"",NA,NA,24712286
"113410","Sambucus racemosa var. arborescens","Sambucus","racemosa","","","arborescens","native","S5","",48.899735,-123.4058016667,"",NA,NA,24712586
"113510","Equisetum hyemale ssp. affine","Equisetum","hyemale","","affine","","native","S5","",48.89974,-123.4060066667,"",NA,NA,24712588
"113610","Plectritis congesta ssp. congesta","Plectritis","congesta","","","","native","S5","",48.9013033333,-123.4060633333,"",NA,NA,24712591
"113710","Plectritis congesta ssp. congesta","Plectritis","congesta","","","","native","S5","",48.9006516667,-123.4044383333,"",NA,NA,24712592
"113810","Spiraea douglasii var. douglasii","Spiraea","douglasii","","","","native","S5","",48.8996566667,-123.40561,"",NA,NA,24712596
"113910","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.9007416667,-123.4055866667,"",NA,NA,24712597
"114010","Symphoricarpos albus var. laevigatus","Symphoricarpos","albus","","","laevigatus","native","S5","",48.8720845012,-123.3119831142,"",NA,NA,24712670
"114210","Ranunculus occidentalis var. occidentalis","Ranunculus","occidentalis","","","","native","S5","",48.8720943919,-123.3120941744,"",NA,NA,24712790
"114310","Plectritis congesta ssp. congesta","Plectritis","congesta","","","","native","S5","",48.8720703777,-123.3120346629,"",NA,NA,24713008
"114410","Quercus garryana var. garryana","Quercus","garryana","","","","native","S5","",48.8718008576,-123.3112756816,"",NA,NA,24713072
"114510","Quercus garryana var. garryana","Quercus","garryana","","","","native","S5","",49.0135592315,-123.5732900589,"",NA,NA,24714319
"114610","Plectritis congesta ssp. congesta","Plectritis","congesta","","","","native","S5","",49.0135592315,-123.5732900589,"",NA,NA,24714327
"114710","Ranunculus occidentalis var. occidentalis","Ranunculus","occidentalis","","","","native","S5","",49.0135592315,-123.5732900589,"",NA,NA,24714332
"114810","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.901543554,-123.4045032191,"",NA,NA,24714397
"114910","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.901543554,-123.4045032191,"",NA,NA,24714399
"115010","Plectritis congesta ssp. congesta","Plectritis","congesta","","","","native","S5","",48.901543554,-123.4045032191,"",NA,NA,24714407
"115110","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.901543554,-123.4045032191,"",NA,NA,24714418
"115210","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.901543554,-123.4045032191,"",NA,NA,24714426
